SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
218	6.6e-05	0.82	0	0	0.1	0	0.082	0	1	0.19	0
219	1	0	0	0.0015	0	0	0	0	0	0.24	0.13
220	0	0.0026	0	0	1	0	0	0	4	0.11	0
221	0.041	0	1.3e-06	3.2e-05	0	0	0.96	0	6	0.24	0.021
222	0	0	0	0	0	0	0	1	7	0	0.11
223	0	0.24	0	0	0.75	0.014	0.0026	0	4	0.11	0
224	0.73	0	1.3e-05	0.27	0	0	0	0	0	0.24	0.13
225	1	0	0	0.0019	0	0	0	0	0	0.24	0.13
226	0.00093	0	0	1	0	0	0	0	3	0.3	0.18
227	0.89	0	0	0.035	0	0	0.076	0	0	0.24	0.13
228	0	2.5e-05	0	0	1	0	0	0	4	0.11	0
229	0	0.9	0	0	0.074	0	0.03	0	1	0.19	0
230	0	0.99	0	0	0.00029	0	0.013	0	1	0.19	0
231	0	0	0	0	0	1.3e-05	0	1	7	0	0.11
232	0	0	0	0	0	1	0	0	5	0.053	0.19
233	0	0.29	0	0	0.71	0	2.1e-05	0	4	0.11	0
234	0	1	0	0	0.0024	0	0.00013	0	1	0.19	0
235	0.65	0	0	0.35	0	0	0	0	0	0.24	0.13
236	0.88	0	0	0.12	0	0	0	0	0	0.24	0.13
237	0	0.00031	0	0	1	0	0	0	4	0.11	0
238	0.78	0	9.7e-06	0.22	0	0	3.5e-06	0	0	0.24	0.13
239	1	0	0	0.0024	0	0	0	0	0	0.24	0.13
240	0.99	0	0	0.0059	0	0	0.00088	0	0	0.24	0.13
241	0.0015	0.36	0	2.7e-05	0.00014	0	0.64	0	6	0.24	0.021
242	0	0.026	0	0	0.97	0	0.00011	0	4	0.11	0
243	0.51	0	0	0.49	0	0	0	0	0	0.24	0.13
244	0.59	0	0.00041	0.15	0	0	0.25	0	0	0.24	0.13
245	0.47	0	0.3	0.23	0	0	2e-06	0	0	0.24	0.13
246	0.42	0	0.033	0.55	0	0	0	0	3	0.3	0.18
247	0.0039	0	0.74	0.26	0	0	0	0	2	0.47	0.26
248	0	0	1	4.9e-05	0	0	0	0	2	0.47	0.26
249	0	0	0	0	0	0	0	1	7	0	0.11
250	6.5e-06	0	0.99	0.0054	0	0	0	0	2	0.47	0.26
251	0.015	0	0.89	0.094	0	0	0	0	2	0.47	0.26
252	0	0	0	0	0	0	0	1	7	0	0.11
253	0	6e-05	0	0	1	0	0	0	4	0.11	0
254	0	0	0	0	0	1	0	0	5	0.053	0.19
255	0.93	0	0	0.061	0	0	0.0073	0	0	0.24	0.13
256	0.81	0	0	0.0089	0	0.18	0	0	0	0.24	0.13
257	0	0	0	0	0	0	1	0	6	0.24	0.021
258	1	0	0	9.3e-06	0	0	0	0	0	0.24	0.13
259	0	0.69	0	0	0.31	0	0.00067	0	1	0.19	0
260	0.068	0	0.8	0.13	0	0	0	0	2	0.47	0.26
261	0	0.77	0	0	0	0	0.23	0	1	0.19	0
262	0	0.95	0	0	3e-05	0	0.051	0	1	0.19	0
263	0.99	0	0	0.013	0	0	0	0	0	0.24	0.13
264	0.99	0	0	0.0094	0	0	0	0	0	0.24	0.13
265	0.044	0	0.85	0.11	0	0	0	0	2	0.47	0.26
266	0.81	0	0	0.19	0	0	0	0	0	0.24	0.13
267	3.2e-06	0.81	0	0	0.16	0	0.031	0	1	0.19	0
268	0	0	0	0	0	1	0	0	5	0.053	0.19
269	0.59	0	0.23	0.18	0	0	0	0	0	0.24	0.13
270	0.61	0	0	0.00013	0	0	0.39	0	0	0.24	0.13
271	0.92	0	0	0.077	0	0	1.3e-06	0	0	0.24	0.13
272	0	0.002	0	0	1	0	0	0	4	0.11	0
273	0.027	0	0.86	0.11	0	0	0	0	2	0.47	0.26
274	2.8e-06	0	0.99	0.014	0	0	0	0	2	0.47	0.26
275	0.6	0	9.9e-05	0.4	0	0	0	0	0	0.24	0.13
276	0	0	0	0	0	0	1	0	6	0.24	0.021
277	0.00035	0.49	0	0	0.47	0	0.035	0	1	0.19	0
278	0.96	0	0	0.043	0	0	0	0	0	0.24	0.13
279	0.0028	0.6	0	4.9e-05	0.014	0	0.39	0	1	0.19	0
280	0.0027	0	0	0	0	0	1	0	6	0.24	0.021
281	0	0	0	0	0	0	1	0	6	0.24	0.021
282	0	0.98	0	0	0.022	0	0.00042	0	1	0.19	0
283	0.048	0	0.0092	0.94	0	0	0	0	3	0.3	0.18
284	0	0	0	0	0	1	0	0	5	0.053	0.19
285	0.87	0	0.0077	0.12	0	0	0	0	0	0.24	0.13
286	1.3e-05	0	0.73	0.27	0	0	0	0	2	0.47	0.26
287	0.0017	0	0	0	0	0	1	0	6	0.24	0.021
288	0	0	0	0	0	0	1	0	6	0.24	0.021
289	0	0	1	3.3e-05	0	0	0	0	2	0.47	0.26
290	0.0075	0	0	0.99	0	0	0	0	3	0.3	0.18
291	0.033	0	0.84	0.13	0	0	0	0	2	0.47	0.26
292	0	0	0	0	0	0	0	1	7	0	0.11
293	2.1e-05	0	0.91	0.095	0	0	0	0	2	0.47	0.26
294	0.98	0	0	0.015	0	0	0	0	0	0.24	0.13
295	0.0029	0.37	0	6.6e-05	0.00021	0	0.63	0	6	0.24	0.021
296	0.034	0.45	2.1e-05	0.0028	0.02	0	0.5	0	6	0.24	0.021
297	3.3e-05	0	0.99	0.0068	0	0	0	0	2	0.47	0.26
298	0	0	0	0	0	0	1	0	6	0.24	0.021
299	0.44	0	0.0066	0.56	0	0	0	0	3	0.3	0.18
300	6.6e-05	0	0.0088	0.99	0	0	0	0	3	0.3	0.18
301	0	0.49	0	0	0.51	0	2e-05	0	4	0.11	0
302	0.84	0	0	0.00068	0	0.15	6.2e-05	0	0	0.24	0.13
303	1.5e-05	0	0.99	0.015	0	0	0	0	2	0.47	0.26
304	0	0.021	0	0	0.91	0.067	2.5e-05	0	4	0.11	0
305	0	0.005	0	0	0.88	0.12	1.2e-06	0	4	0.11	0
306	0.041	0	0.47	0.49	0	0	0	0	3	0.3	0.18
307	0.00032	0.79	0	0	0.034	0	0.17	0	1	0.19	0
308	5.1e-05	0	0	0	0	0	1	0	6	0.24	0.021
309	0	0.94	0	0	0	0	0.061	0	1	0.19	0
310	0	0	0	0	0	0	0	1	7	0	0.11
311	0	0	1	3.7e-06	0	0	0	0	2	0.47	0.26
312	0.95	0	1.5e-05	0.053	0	0	0.001	0	0	0.24	0.13
313	0.31	0	0.16	0.53	0	0	0	0	3	0.3	0.18
314	0	0	0	0	0	0	1	0	6	0.24	0.021
315	0.74	0	2e-06	0.26	0	0	0	0	0	0.24	0.13
316	0.072	0	0	0.0003	0	0	0.93	0	6	0.24	0.021
317	0.0058	0	0	2.6e-05	0	0	0.99	0	6	0.24	0.021
318	0	1	0	0	0.0031	0	0.00031	0	1	0.19	0
319	6.2e-05	0.8	0	0	0.0026	0	0.19	0	1	0.19	0
320	0	0.5	0	0	0.5	0	0	0	4	0.11	0
321	0.61	0	0	0.39	0	0.0026	0	0	0	0.24	0.13
322	0.75	0	0	0.25	0	3e-05	0	0	0	0.24	0.13
323	0.99	0	0	0.0069	0	9.7e-05	4.6e-05	0	0	0.24	0.13
324	0	0.99	0	0	0.014	0	0.00083	0	1	0.19	0
325	0.00011	0	0	0	0	0	1	0	6	0.24	0.021
326	6.1e-05	0.43	0	0	4.2e-05	0	0.57	0	6	0.24	0.021
327	0	0.0042	0	0	1	0	0	0	4	0.11	0
328	0	0.96	0	0	0.0066	0	0.033	0	1	0.19	0
329	0	0.41	0	0	0.58	0	0.0066	0	4	0.11	0
330	0	0	0	0	0	0	1	0	6	0.24	0.021
331	0.87	0	0	0.13	0	0	2.4e-05	0	0	0.24	0.13
332	0.0041	0	0	3e-05	0	0	1	0	6	0.24	0.021
333	0	0	0	0	0	5e-05	0	1	7	0	0.11
334	0	0.33	0	0	0.67	0	6.9e-05	0	4	0.11	0
335	0.91	0	0	0.093	0	0	0	0	0	0.24	0.13
336	0	0	0	0	1	0	0	0	4	0.11	0
337	0	0.0068	0	0	0	0	0.99	0	6	0.24	0.021
338	0.0077	0	0	2.2e-06	0	0	0.99	0	6	0.24	0.021
339	0	0.81	0	0	0.19	0	0.0048	0	1	0.19	0
340	0.9	0	0	0.096	0	0	0	0	0	0.24	0.13
341	3.8e-06	0.9	0	0	0.017	0	0.087	0	1	0.19	0
342	0.2	0	0	0.8	0	0	0	0	3	0.3	0.18
343	0.97	0	0	0.032	0	0	0	0	0	0.24	0.13
344	1	0	0	0.00013	0	0	0	0	0	0.24	0.13
345	0.88	0	0.00013	0.086	0	2.5e-05	0.039	0	0	0.24	0.13
346	0.25	0	0	0.00022	0	0	0.75	0	6	0.24	0.021
347	0	0	1	0	0	0	0	0	2	0.47	0.26
348	0	0	1	2e-05	0	0	0	0	2	0.47	0.26
349	0	0	0.0013	0	0	0	1	0	6	0.24	0.021
350	0.95	0	0.049	0.001	0	0	0	0	0	0.24	0.13
351	0	0	0	0	0	1	0	0	5	0.053	0.19
352	0	0	1	0	0	0	0	0	2	0.47	0.26
353	0	0	1	0	0	0	0	0	2	0.47	0.26
354	3.9e-06	0	0.0049	0	0	0	1	0	6	0.24	0.021
355	0	0	1	8.6e-06	0	0	0	0	2	0.47	0.26
356	0	0.4	5.1e-05	0	0.59	0	0.0056	0	4	0.11	0
357	0.0016	0	0.0071	0.99	0	0	0	0	3	0.3	0.18
358	0	0.6	3.4e-06	0	0.4	8.7e-06	0.00065	0	1	0.19	0
359	0.48	0	0.021	0.5	0	3.3e-05	1.3e-05	0	3	0.3	0.18
360	0.93	0	0	0.066	0	0	2.6e-05	0	0	0.24	0.13
361	0	0	0	0	0	0	1	0	6	0.24	0.021
362	0	0.00094	0	0	0.85	0.15	0	0	4	0.11	0
363	0.082	0	0.84	0.077	0	0	0	0	2	0.47	0.26
364	0.00027	0.7	6.4e-05	0	0.0082	0	0.29	0	1	0.19	0
365	0.99	0	0	0.0064	0	3.9e-05	0.00029	0	0	0.24	0.13
366	0.0002	0.8	0	0	0.025	0	0.17	0	1	0.19	0
367	0.98	0	0	0.021	0	0	0	0	0	0.24	0.13
368	0.88	0	0	0.12	0	0	0	0	0	0.24	0.13
369	0	0.92	0	0	0.00045	0	0.075	0	1	0.19	0
370	1	0	0	0.00086	0	0	0	0	0	0.24	0.13
371	0.14	0	0.63	0.23	0	0	0	0	2	0.47	0.26
372	0.0013	0	0	2.9e-06	0	0	1	0	6	0.24	0.021
373	0	0.7	0	0	0.3	0	0.0013	0	1	0.19	0
374	0.061	0	0.77	0.17	0	0	0	0	2	0.47	0.26
375	0.13	0	0.57	0.3	0	0	0	0	2	0.47	0.26
376	0	0	0	0	0	0.00019	0	1	7	0	0.11
377	0.1	0	0.54	0.36	0	0	0	0	2	0.47	0.26
378	0.88	0	5.7e-06	0.12	0	0	6.5e-06	0	0	0.24	0.13
379	0.96	0	0	0.043	0	0	0	0	0	0.24	0.13
380	0.00089	0	0.99	0.012	0	0	0	0	2	0.47	0.26
381	0	0	0	0	0	0	0	1	7	0	0.11
382	5.8e-06	0	0.99	0.0073	0	0	0	0	2	0.47	0.26
383	0	0.49	0	0	0.5	0	0.0092	0	4	0.11	0
384	2.5e-06	0	1	0.0011	0	0	0	0	2	0.47	0.26
385	0.0013	0.67	0	1.2e-05	0.014	0	0.32	0	1	0.19	0
386	0	0.89	0	0	0.076	0	0.03	0	1	0.19	0
387	0	9.3e-06	0	0	1	0	0	0	4	0.11	0
388	0	0	0.0019	1	0	0	0	0	3	0.3	0.18
389	1.6e-05	0.31	0	0	0.68	0	0.012	0	4	0.11	0
390	0	0.88	0	0	0.12	0	0	0	1	0.19	0
391	0	0	0	0	0	0.065	0	0.94	7	0	0.11
392	0.02	0	0	0.00025	0	0	0.98	0	6	0.24	0.021
393	0	1	0	0	0.00035	0	8.3e-06	0	1	0.19	0
394	0	0	0	0	0	0	0	1	7	0	0.11
395	0.014	0	0.94	0.047	0	0	0	0	2	0.47	0.26
396	0	0	0	0	0	0	0	1	7	0	0.11
397	5.8e-05	0	0.84	0.16	0	0	0	0	2	0.47	0.26
398	0.022	0	0	0.0001	0	0	0.98	0	6	0.24	0.021
399	0.95	0	0	0.045	0	0	0	0	0	0.24	0.13
400	0.97	0	0	0.0047	0	0.00089	0.021	0	0	0.24	0.13
401	0	0	0	0	0	0.0036	0	1	7	0	0.11
402	0	0	0	0	1	0	0	0	4	0.11	0
403	1	0	0	0.0011	0	0	0	0	0	0.24	0.13
404	0.47	0	0.028	0.5	0	0.0038	0	0	3	0.3	0.18
405	0.24	0	0.24	0.52	0	0	0	0	3	0.3	0.18
406	2.7e-05	0	0.99	0.0098	0	0	0	0	2	0.47	0.26
407	1	0	0	0.00043	0	0	0	0	0	0.24	0.13
408	0	0.99	0	0	0.0019	0	0.0069	0	1	0.19	0
409	0	0	0	0	0	2.7e-05	0	1	7	0	0.11
410	6.2e-05	0	0	1	0	0	0	0	3	0.3	0.18
411	0	0	0.57	0.43	0	0	0	0	2	0.47	0.26
412	0	0.97	0	0	0.0031	0	0.025	0	1	0.19	0
413	0.84	0	0	0.16	0	0	0	0	0	0.24	0.13
414	0.49	0	0.017	0.5	0	0	0.00024	0	3	0.3	0.18
