SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
20	0	3e-05	0	0.22	0.23	0.33	0.12	0.1	0	0	0	0	0	5	0.3	0.19
21	0	0.97	0	0	0	0.016	0.013	0	0	0	1.5e-05	0	0	1	0.21	0.15
22	0	0.00081	0	0.017	0.018	0.96	0.00043	0	0	0	0	0	0	5	0.3	0.19
23	0	0	0	0	0	0	0	0	0.027	0	1e-06	0.97	0	11	0	0.11
24	0.88	0	0.05	0	0	0	0	0	0	8.3e-05	0	0	0.069	0	0.19	0
25	0	0	0	0.23	0.24	0.025	0.5	0.00099	0	0	0	0	0	6	0.24	0.26
26	0	0.081	0	0.0007	0.00075	0.92	0.00087	0	0	0	4.9e-05	0	0	5	0.3	0.19
27	0	0.95	0	0	0	8.3e-05	0	0	0	0	0.046	0	0	1	0.21	0.15
28	0	0	0	0.077	0.081	0.00014	1.2e-06	0.84	0	0	0	0	0	7	0.7	0.26
29	0	0.95	0	0	0	0.046	0.00034	0	0	0	2.5e-05	0	0	1	0.21	0.15
30	0	0.61	0.1	1.1e-05	1.2e-05	0.27	7e-05	0	0	0	0.015	0	0	1	0.21	0.15
31	0	0	0	0.44	0.46	0.099	0.00038	0	0	0	0	0	0	4	0.36	0.26
32	0.87	0	0.0036	0	0	0	0	0	0	2.4e-06	0	0	0.13	0	0.19	0
33	1	0	0.00026	0	0	0	0	0	0	1.6e-05	0	0	1.1e-05	0	0.19	0
34	0	0.31	0	0.00084	0.00089	0.68	0.0058	0	0	0	0.00055	0	0	5	0.3	0.19
35	0	0.99	0	0	0	0	2.8e-06	0	0	0	0.012	0	0	1	0.21	0.15
36	0	0.00091	0	0.077	0.082	0.84	0.0045	0	0	0	0	0	0	5	0.3	0.19
37	0	0	0	0	0	0	0	0	9.1e-05	0	0	1	0	11	0	0.11
38	0	0	0	0	0	0	0	0	0.03	0	0	0.97	0	11	0	0.11
39	0	0.93	0	0	0	0.00066	1.7e-06	0	0	0	0.069	0	0	1	0.21	0.15
40	0	0	0	0	0	0	0	0	0.00014	0	0	1	0	11	0	0.11
41	0	0.00017	0	0.34	0.36	0.24	0.06	0	0	0	0	0	0	4	0.36	0.26
42	0.93	0	0.05	0	0	0	0	0	0	0.0032	0	0	0.012	0	0.19	0
43	0	0	1	0	0	0	0	0	0	0	1.3e-05	0	0	2	0.19	0.021
44	0	0.83	0	0	0	0.00081	1.2e-05	0	0	0	0.16	0	0	1	0.21	0.15
45	0	0	0	0.014	0.015	0.034	0.94	0	0	0	0	0	0	6	0.24	0.26
46	0.84	0	0.12	0	0	0	0	0	0	0.03	6.6e-06	0	0.0054	0	0.19	0
47	0	0	0	0	0	0	0	0	0.0095	0	0	0.99	0	11	0	0.11
48	0	0.43	0.067	7.2e-06	7.6e-06	0.0073	0.0061	0	0	0	0.49	0	0	10	0.16	0.11
49	0	2.9e-05	1	0	0	0	0	0	0	0	0.00029	0	0	2	0.19	0.021
50	0	0	1	0	0	0	0	0	0	0	5.1e-06	0	0	2	0.19	0.021
51	0	0	0	0	0	0	0	0	3.1e-06	0	0	1	0	11	0	0.11
52	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
53	0.46	0	0.039	0	0	0	0	0	0	0.51	1.2e-05	0	4.7e-05	9	0.11	0
54	0	0	0	0	0	0	0	0	0.12	0	0	0.88	0	11	0	0.11
55	0	0	0	0.02	0.022	0.16	0.8	0	0	0	0	0	0	6	0.24	0.26
56	0.8	0.00034	0.16	0	0	1.5e-05	0	0	0	0.027	0.00045	0	0.018	0	0.19	0
57	0	0	0	0.0027	0.0028	0.039	0.96	0	0	0	0	0	0	6	0.24	0.26
58	0	6.8e-05	1	0	0	0	0	0	0	0	0.0002	0	0	2	0.19	0.021
59	0	3.4e-06	1	0	0	0	0	0	0	0	0.00021	0	0	2	0.19	0.021
60	0.0012	0	5.5e-06	0	0	0	0	0	0	1	0	0	0	9	0.11	0
61	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.027	0.19
62	0	0.00079	0	0.18	0.19	0.63	0.0048	0	0	0	0	0	0	5	0.3	0.19
63	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
64	0	0.00016	1	0	0	0	0	0	0	0	0.0016	0	0	2	0.19	0.021
65	0.73	0.00011	0.24	0	0	0	0	0	0	0.021	0.00039	0	0.0032	0	0.19	0
66	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
67	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
68	0.0019	0	0.00013	0	0	0	0	0	0	1	0	0	0	9	0.11	0
69	0	0.04	0	0.0015	0.0016	0.95	0.0038	0	0	0	0	0	0	5	0.3	0.19
70	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0.11
71	0	0.031	9.4e-05	0.13	0.13	0.69	0.019	2.9e-05	0	0	0.00019	0	0	5	0.3	0.19
72	0	0.99	0	0	0	0.0048	7.7e-05	0	0	0	0.0051	0	0	1	0.21	0.15
73	0	0.75	0	2e-06	2.1e-06	0.25	0.0035	0	0	0	4.4e-05	0	0	1	0.21	0.15
74	0	0.29	2.8e-05	0.00053	0.00056	0.71	0.0015	0	0	0	0.0006	0	0	5	0.3	0.19
75	0	0	1	0	0	0	0	0	0	0	1.7e-05	0	0	2	0.19	0.021
76	0	0.26	0	0.00012	0.00013	0.11	0.63	0	0	0	6.2e-05	0	0	6	0.24	0.26
77	9.5e-06	0	0	0	0	0	0	0	0	1	0	0	0	9	0.11	0
78	0	0.33	0	0.0036	0.0038	0.62	0.039	0	0	0	0.0014	0	0	5	0.3	0.19
79	0.7	0.00025	0.25	0	0	8.7e-06	0	0	0	0.029	0.00045	0	0.016	0	0.19	0
80	0	0	0	0.038	0.04	0.85	0.068	3.9e-06	0	0	0	0	0	5	0.3	0.19
81	0	0.56	0.001	0.0018	0.0019	0.4	0.012	0	0	0	0.024	0	0	1	0.21	0.15
82	0	0	0	0	0	0	0	0	0.00023	0	0	1	0	11	0	0.11
83	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.027	0.19
84	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0.11
85	0	0	0	0.093	0.098	0.44	0.37	2.7e-05	0	0	0	0	0	5	0.3	0.19
86	0.93	0	0.07	0	0	0	0	0	0	0.0025	0	0	0.00077	0	0.19	0
87	0	0.002	0	0.0053	0.0057	0.99	0.00079	0	0	0	0	0	0	5	0.3	0.19
88	0	0	0	0.14	0.15	0.66	0.047	0.0014	0	0	0	0	0	5	0.3	0.19
89	0	0.0013	0	0.034	0.036	0.93	0.0014	0	0	0	0	0	0	5	0.3	0.19
90	0	0	0	0.38	0.4	0.22	0.0015	0	0	0	0	0	0	4	0.36	0.26
91	0	0.59	0.037	0.0026	0.0027	0.23	0.022	0	0	0	0.12	0	0	1	0.21	0.15
92	0	0.24	0	0.0053	0.0056	0.7	0.044	0	0	0	0.00063	0	0	5	0.3	0.19
93	0.99	0	0.0058	0	0	0	0	0	0	0	0	0	0.00031	0	0.19	0
94	0	0.88	0	0	0	0.0013	6.7e-06	0	0	0	0.12	0	0	1	0.21	0.15
95	0	0.012	0	0.011	0.012	0.95	0.011	0	0	0	0	0	0	5	0.3	0.19
96	0	0	0	0.49	0.51	0.00018	9.2e-06	0	0	0	0	0	0	4	0.36	0.26
97	0	0.0053	0	0.0019	0.002	0.99	0.00011	0	0	0	0	0	0	5	0.3	0.19
98	0.99	0	0.009	0	0	0	0	0	0	0.0033	0	0	4.4e-05	0	0.19	0
99	0	0.57	5.3e-05	4.9e-06	5.2e-06	0.43	5e-05	0	0	0	0.0004	0	0	1	0.21	0.15
100	0	0.015	0	0.031	0.033	0.92	0.0045	0	0	0	4.3e-06	0	0	5	0.3	0.19
101	0.63	0.00028	0.24	0	0	3.8e-06	0	0	0	0.12	0.00099	0	0.0031	0	0.19	0
102	0	0.00066	1	0	0	3.5e-06	0	0	0	0	0.0039	0	0	2	0.19	0.021
103	0	0	0	0.0013	0.0014	1	0	1.3e-05	0	0	0	0	0	5	0.3	0.19
104	0.82	0	0.0028	0	0	0	0	0	0	0.18	0	0	0	0	0.19	0
105	0	0.0062	2.1e-06	0.11	0.11	0.77	0.0019	3.1e-06	0	0	4.2e-06	0	0	5	0.3	0.19
106	0	0.51	0	0.0023	0.0024	0.41	0.076	0	0	0	0.0054	0	0	1	0.21	0.15
107	0.29	0	0.027	0	0	0	0	0	0	0.68	1.2e-05	0	2.8e-05	9	0.11	0
108	0	0	0	0.0017	0.0018	0.09	0.74	0.17	0	0	0	0	0	6	0.24	0.26
109	0.48	2.1e-06	0.058	0	0	0	0	0	0	0.46	5.7e-05	0	0.00025	0	0.19	0
110	0.74	0	0.041	0	0	0	0	0	0	0.22	1.9e-06	0	2.4e-05	0	0.19	0
111	0	0.064	0	0.0028	0.0029	0.93	0.0011	0	0	0	0.00012	0	0	5	0.3	0.19
112	0.76	0.00011	0.13	0	0	7.8e-06	0	0	0	0.085	0.00027	0	0.017	0	0.19	0
113	0	0	1	0	0	0	0	0	0	0	2.7e-06	0	0	2	0.19	0.021
114	0	0.065	2.2e-05	0	0	0	0	0	0	0	0.93	0	0	10	0.16	0.11
115	0.84	2.2e-06	0.14	0	0	0	0	0	0	0.0011	6.4e-06	0	0.022	0	0.19	0
116	0	0.00027	0	0	0	1	0	0	0	0	0	0	0	5	0.3	0.19
117	0	0.73	5.8e-05	0.0002	0.00021	0.24	0.0055	0	0	0	0.018	0	0	1	0.21	0.15
118	0	0.69	0.00019	1.5e-05	1.6e-05	0.02	0.0067	0	0	0	0.28	0	0	1	0.21	0.15
119	0	3.3e-05	0	0.011	0.011	0.98	1.1e-05	0	0	0	0	0	0	5	0.3	0.19
120	0.71	1.5e-05	0.19	0	0	0	0	0	0	0.098	0.00019	0	0.00065	0	0.19	0
121	0.032	0	0.0045	0	0	0	0	0	0	0.96	0	0	0	9	0.11	0
122	0	0.59	0.01	0.0028	0.003	0.3	0.02	0	0	0	0.073	0	0	1	0.21	0.15
123	0.0013	0	5.9e-05	0	0	0	0	0	0	1	0	0	0	9	0.11	0
124	0	0.88	0	5.8e-06	6.2e-06	0.033	0.0024	0	0	0	0.089	0	0	1	0.21	0.15
125	0	0.065	0	0.022	0.023	0.88	0.0054	0	0	0	0.00019	0	0	5	0.3	0.19
126	3.8e-05	0	0	0	0	0	0	0	0	1	0	0	0	9	0.11	0
127	0	0.72	0.0014	2.3e-05	2.4e-05	0.033	0.004	0	0	0	0.24	0	0	1	0.21	0.15
128	0	0.28	0	0.0048	0.0051	0.51	0.2	0	0	0	0.00063	0	0	5	0.3	0.19
129	0	0	0	0.067	0.071	0.82	0.02	0.023	0	0	0	0	0	5	0.3	0.19
130	0	0.59	0	1.8e-05	1.9e-05	0.41	0.00043	0	0	0	0.0005	0	0	1	0.21	0.15
131	0.57	0.0058	0.32	4.2e-06	4.5e-06	0.00077	6e-05	0	0	0.083	0.0051	0	0.017	0	0.19	0
132	0	4.6e-06	0	0.38	0.4	0.22	0.00025	0	0	0	0	0	0	4	0.36	0.26
133	0	0.9	2.4e-06	6.1e-06	6.5e-06	0.069	0.00099	0	0	0	0.029	0	0	1	0.21	0.15
134	0.7	0	0.098	0	0	0	0	0	0	0.2	9.4e-06	0	0.00017	0	0.19	0
135	0	0.34	0	0.0014	0.0015	0.65	0.012	0	0	0	0.00097	0	0	5	0.3	0.19
136	0	0.26	0	0.00018	0.00019	0.047	0.69	0	0	0	0.0015	0	0	6	0.24	0.26
137	0	0.33	0.00025	0	0	0.00031	0	0	0	0	0.67	0	0	10	0.16	0.11
138	0	0.55	0	0	0	0.45	4.3e-06	0	0	0	0	0	0	1	0.21	0.15
139	0	0	0	0	0	0	0	0	0.072	0	0.93	0	0	10	0.16	0.11
140	0	0	1	0	0	0	0	0	0	0	1.5e-05	0	0	2	0.19	0.021
141	0	0.014	0	0.16	0.17	0.56	0.11	2.7e-05	0	0	9.5e-05	0	0	5	0.3	0.19
142	0	0.14	0.0001	0.0014	0.0014	0.85	0.00094	0	0	0	0.00078	0	0	5	0.3	0.19
143	0	0.18	3.6e-05	0.021	0.022	0.75	0.028	0	0	0	0.002	0	0	5	0.3	0.19
144	0	0.96	0	0	0	0.013	0.00062	0	0	0	0.031	0	0	1	0.21	0.15
145	0	0.031	0	0.00065	0.00069	0.97	0.0026	0	0	0	0	0	0	5	0.3	0.19
146	0	0.96	0	0	0	0.0011	2.4e-05	0	0	0	0.039	0	0	1	0.21	0.15
147	0	0	0	0	0	0	0	0	0.037	0	0	0.96	0	11	0	0.11
148	0.22	0	0.0026	0	0	0	0	0	0	0.77	0	0	0	9	0.11	0
149	0	0.27	0	0.0029	0.0031	0.62	0.097	0	0	0	0.0012	0	0	5	0.3	0.19
150	0.28	3.2e-05	0.072	0	0	8.3e-06	0	0	0	5.5e-05	8.5e-06	0	0.65	12	0.3	0
151	0	0.85	0	0	0	0.15	0.00035	0	0	0	0.0001	0	0	1	0.21	0.15
152	0.29	0.00098	0.069	2.1e-05	2.2e-05	0.0022	1.8e-05	0	0	0.00055	0.00014	0	0.63	12	0.3	0
153	0	0.01	0	0	0	0	0	0	0	0	0.99	0	0	10	0.16	0.11
154	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
155	0.011	0	2.5e-05	0	0	0	0	0	0	0.99	0	0	0	9	0.11	0
156	0	0	0	0	0	0	0	0	1	0	1.2e-06	0	0	8	0.027	0.19
157	0	0.87	0	0	0	0.015	8.5e-05	0	0	0	0.11	0	0	1	0.21	0.15
158	0.95	0	0.05	0	0	0	0	0	0	0.00076	0	0	0.00098	0	0.19	0
159	0	0.02	5.2e-06	0.16	0.17	0.53	0.13	0.00026	0	0	0.00027	0	0	5	0.3	0.19
160	0.54	0.036	0.21	0.0017	0.0018	0.049	0.0062	0	0	0.043	0.0097	0	0.11	0	0.19	0
161	0.54	0	0.0064	0	0	0	0	0	0	0	0	0	0.45	0	0.19	0
162	0	0	0	0	0	0	0	0	1.3e-06	0	0	1	0	11	0	0.11
163	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0.11
164	0	0.85	0	0	0	0.0013	7.4e-06	0	0	0	0.15	0	0	1	0.21	0.15
165	0	0.12	0.0071	0.044	0.046	0.73	0.045	2e-05	0	0	0.0074	0	0	5	0.3	0.19
166	0.077	0	0.0061	0	0	0	0	0	0	0.92	2.2e-06	0	7.7e-06	9	0.11	0
167	0	0.87	1.6e-05	0	0	0.11	7.6e-05	0	0	0	0.026	0	0	1	0.21	0.15
168	0	0.00034	0	0.24	0.25	0.29	0.22	0	0	0	0	0	0	5	0.3	0.19
169	0	0.66	0.012	0.00011	0.00011	0.24	0.00082	0	0	0	0.093	0	0	1	0.21	0.15
170	0	0	0	0	0	0	0	0	0.00034	0	0	1	0	11	0	0.11
171	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.027	0.19
172	0.7	0	4.2e-05	0	0	0	0	0	0	0.3	0	0	0	0	0.19	0
173	0	0.51	5.5e-06	0	0	4.2e-05	0	0	0	0	0.49	0	0	1	0.21	0.15
174	0	0.56	1.4e-05	0.0015	0.0016	0.37	0.029	0	0	0	0.044	0	0	1	0.21	0.15
175	0	0.79	0.00043	1.4e-05	1.4e-05	0.033	0.0036	0	0	0	0.18	0	0	1	0.21	0.15
176	0.99	0	0.0066	0	0	0	0	0	0	0.0048	0	0	0.00049	0	0.19	0
177	0	0	0	0	0	0	0	0	0.00061	0	0	1	0	11	0	0.11
178	0	0.98	0	0	0	0.0053	0.0013	0	0	0	0.011	0	0	1	0.21	0.15
179	0	0	1	0	0	0	0	0	0	0	5.1e-06	0	0	2	0.19	0.021
180	0	0.64	0	0	0	0.00094	0	0	0	0	0.36	0	0	1	0.21	0.15
181	0.93	0	0.013	0	0	0	0	0	0	0.056	0	0	0.00027	0	0.19	0
182	1	0	3.7e-05	0	0	0	0	0	0	0.0005	0	0	0	0	0.19	0
183	0	0.8	0.00023	0.00012	0.00013	0.12	0.0068	0	0	0	0.074	0	0	1	0.21	0.15
184	0.24	0	0.011	0	0	0	0	0	0	0.75	0	0	0	9	0.11	0
185	0	3.6e-05	0	0.27	0.29	0.13	0.3	0.012	0	0	0	0	0	6	0.24	0.26
186	0.88	0	0.062	0	0	0	0	0	0	0.045	3e-06	0	0.015	0	0.19	0
187	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
188	0	0.97	0	0	0	0.033	6.5e-06	0	0	0	0.00068	0	0	1	0.21	0.15
189	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
190	0	0	0	0	0	0	0	0	0.00036	0	0	1	0	11	0	0.11
191	0	0.35	0	0.0051	0.0054	0.54	0.081	0	0	0	0.0096	0	0	5	0.3	0.19
192	0	0.0068	0	2.5e-06	2.7e-06	0.99	0	0	0	0	0	0	0	5	0.3	0.19
193	0	0.047	0.00011	0.11	0.12	0.62	0.11	7.6e-05	0	0	0.0013	0	0	5	0.3	0.19
194	0	0	0	0.28	0.3	0.00031	0.42	0	0	0	0	0	0	6	0.24	0.26
195	0	0	0	0.22	0.24	0.0026	0.53	0	0	0	0	0	0	6	0.24	0.26
196	0	4.7e-06	0	0	0	1	0	0	0	0	0	0	0	5	0.3	0.19
197	1	0	0.0017	0	0	0	0	0	0	0.00019	0	0	3.1e-05	0	0.19	0
198	0.39	1.7e-06	0.087	0	0	0	0	0	0	0.52	6.6e-05	0	0.0003	9	0.11	0
199	0.68	0	0.064	0	0	0	0	0	0	0.25	2.1e-05	0	0.00032	0	0.19	0
200	0.69	1.5e-06	0.061	0	0	0	0	0	0	0.0013	2.8e-06	0	0.25	0	0.19	0
201	0	0.46	0.01	0.0054	0.0057	0.33	0.091	0	0	0	0.091	0	0	1	0.21	0.15
202	0	0.76	0	0.00015	0.00016	0.057	0.045	0	5.6e-06	0	0.13	0	0	1	0.21	0.15
203	0	5.1e-05	0	0.1	0.11	0.64	0.15	0.0043	0	0	0	0	0	5	0.3	0.19
204	0	0.93	0	0	0	0	0	0	0	0	0.066	0	0	1	0.21	0.15
205	0.86	0	0.058	0	0	0	0	0	0	0.0013	0	0	0.076	0	0.19	0
206	0.84	4.2e-06	0.086	0	0	0	0	0	0	0.0026	9.5e-06	0	0.073	0	0.19	0
207	0.81	4.2e-05	0.12	0	0	0	0	0	0	0.034	0.00011	0	0.037	0	0.19	0
208	0	0.14	0.095	0.00022	0.00023	0.76	5.8e-05	0	0	0	0.00078	0	0	5	0.3	0.19
209	0	0.0096	0.98	0	0	0.0014	7.2e-06	0	0	0	0.005	0	0	2	0.19	0.021
210	0	0.77	1.1e-06	2.4e-05	2.5e-05	0.22	0.0025	0	0	0	0.011	0	0	1	0.21	0.15
211	0	0.98	0	0	0	0.0023	1.4e-05	0	0	0	0.019	0	0	1	0.21	0.15
212	0.82	0	0.03	0	0	0	0	0	0	0.15	0	0	0.00014	0	0.19	0
213	0	0	0	0	0	0	0	0	0.00064	0	0	1	0	11	0	0.11
214	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
215	0	0.58	0.00012	0	0	0.42	3.8e-06	0	0	0	0.0009	0	0	1	0.21	0.15
216	0	0	0	0.48	0.51	0	0.0067	0	0	0	0	0	0	4	0.36	0.26
217	0	0.039	0.94	0	0	0.0045	2.3e-06	0	0	0	0.012	0	0	2	0.19	0.021
218	0.73	1.4e-05	0.18	0	0	0	0	0	0	0.081	0.00011	0	0.0054	0	0.19	0
219	0	0.72	0	0	0	0.00072	0.00091	0	0	0	0.28	0	0	1	0.21	0.15
220	0.0029	0	0	0	0	0	0	0	0	1	0	0	0	9	0.11	0
221	0	0.0017	0.14	0.011	0.012	3.8e-05	0.84	0	0	0	0.00063	0	0	6	0.24	0.26
222	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0.11
223	0.25	0	0.043	0	0	0.00043	1.7e-05	0	2.3e-05	0.7	1.4e-05	0	4.7e-05	9	0.11	0
224	0	0.31	0	0.0019	0.002	0.66	0.028	0	0	0	0.002	0	0	5	0.3	0.19
225	0	0.99	0	0	0	0.013	7.4e-06	0	0	0	0.00022	0	0	1	0.21	0.15
226	0	2.6e-05	0	0.0027	0.0029	0.99	4.2e-05	0	0	0	0	0	0	5	0.3	0.19
227	0	0.66	0.11	0.00018	0.00019	0.09	0.0086	0	0	0	0.13	0	0	1	0.21	0.15
228	2.8e-05	0	0	0	0	0	0	0	0	1	0	0	0	9	0.11	0
229	0.89	0	0.047	0	0	0	0	0	0	0.065	0	0	0.0031	0	0.19	0
230	0.98	0	0.017	0	0	0	0	0	0	0.00025	0	0	0.00078	0	0.19	0
231	0	0	0	0	0	0	0	0	0.00033	0	0	1	0	11	0	0.11
232	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.027	0.19
233	0.32	0	0.0016	0	0	0	0	0	0	0.68	0	0	0	9	0.11	0
234	1	0	0.0015	0	0	0	0	0	0	0.0022	0	0	6.2e-06	0	0.19	0
235	0	0.15	0	0.0011	0.0012	0.84	0.012	0	0	0	0.00011	0	0	5	0.3	0.19
236	0	0.64	0	6e-05	6.4e-05	0.11	0.25	0	0	0	0.0051	0	0	1	0.21	0.15
237	0.00035	0	6e-06	0	0	0	0	0	0	1	0	0	0	9	0.11	0
238	0	0.28	0	0.003	0.0032	0.67	0.033	0	0	0	0.0028	0	0	5	0.3	0.19
239	0	1	0	0	0	0.0021	0.00011	0	0	0	0.0013	0	0	1	0.21	0.15
240	0	0.86	0.00055	0	0	0.13	9.2e-05	0	0	0	0.0084	0	0	1	0.21	0.15
241	0.45	8e-05	0.07	0	0	3.4e-05	0	0	0	0.00016	2.1e-05	0	0.48	12	0.3	0
242	0.03	0	0.0052	0	0	0	0	0	0	0.97	3.7e-06	0	0	9	0.11	0
243	0	0.13	0	2.3e-06	2.5e-06	0.87	0.00079	0	0	0	0	0	0	5	0.3	0.19
244	0	0.3	0.1	0.011	0.011	0.54	0.024	0	0	0	0.011	0	0	5	0.3	0.19
245	0	0.00038	0	0.075	0.079	0.75	0.1	0.00023	0	0	0	0	0	5	0.3	0.19
246	0	0	0	0.022	0.023	0.95	0.0056	0.0022	0	0	0	0	0	5	0.3	0.19
247	0	0	0	0.025	0.026	0.77	0.18	8.2e-06	0	0	0	0	0	5	0.3	0.19
248	0	0	0	0.026	0.027	0.002	0.94	0	0	0	0	0	0	6	0.24	0.26
249	0	0	0	0	0	0	0	0	1.7e-06	0	0	1	0	11	0	0.11
250	0	0	0	0.031	0.033	0.1	0.83	2.7e-06	0	0	0	0	0	6	0.24	0.26
251	0	0.00084	0	0.27	0.29	0.24	0.2	0.00074	0	0	0	0	0	4	0.36	0.26
252	0	0	0	0	0	0	0	0	7.9e-06	0	0	1	0	11	0	0.11
253	6.9e-05	0	1.1e-06	0	0	0	0	0	0	1	0	0	0	9	0.11	0
254	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0.027	0.19
255	0	0.4	0.0023	0.00038	0.0004	0.59	0.0013	0	0	0	0.0076	0	0	5	0.3	0.19
256	0	0.52	0	0	0	0.0056	0.013	0	9.9e-05	0	0.47	0	0	1	0.21	0.15
257	0	0	1	0	0	0	0	0	0	0	1.8e-06	0	0	2	0.19	0.021
258	0	0.98	0	0	0	1.3e-05	0	0	0	0	0.016	0	0	1	0.21	0.15
259	0.71	0	0.019	0	0	0	0	0	0	0.27	0	0	2.4e-06	0	0.19	0
260	0	0	0	0.049	0.052	0.63	0.27	0	0	0	0	0	0	5	0.3	0.19
261	0.52	0	0.0095	0	0	0	0	0	0	0	0	0	0.47	0	0.19	0
262	0.92	0	0.0084	0	0	0	0	0	0	2.5e-05	0	0	0.075	0	0.19	0
263	0	0.91	0	0	0	0.021	0.0043	0	0	0	0.068	0	0	1	0.21	0.15
264	0	0.93	0	0	0	0.019	0.0024	0	0	0	0.046	0	0	1	0.21	0.15
265	0	3.5e-06	0	0.12	0.13	0.46	0.28	0.00026	0	0	0	0	0	5	0.3	0.19
266	0	0.3	0	8.8e-05	9.3e-05	0.7	0.0019	0	0	0	0.00017	0	0	5	0.3	0.19
267	0.8	0	0.066	0	0	0	0	0	0	0.14	9.6e-06	0	0.0016	0	0.19	0
268	0	0	0	0	0	0	0	0	1	0	1.7e-06	0	0	8	0.027	0.19
269	0	3.3e-06	0	0.11	0.11	0.7	0.077	0	0	0	0	0	0	5	0.3	0.19
270	0	0.039	0.42	0	0	3.2e-05	0	0	0	0	0.55	0	0	10	0.16	0.11
271	0	0.79	1.4e-06	0.00021	0.00022	0.092	0.063	0	0	0	0.055	0	0	1	0.21	0.15
272	0.0023	0	0.00013	0	0	0	0	0	0	1	0	0	0	9	0.11	0
273	0	0	0	0.21	0.22	0.38	0.052	0.14	0	0	0	0	0	5	0.3	0.19
274	0	0	0	0.0016	0.0017	0.26	0.74	0	0	0	0	0	0	6	0.24	0.26
275	0	0.29	0	0.0098	0.01	0.5	0.18	0	0	0	0.0024	0	0	5	0.3	0.19
276	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
277	0.49	9.8e-05	0.099	0	0	0	0	0	0	0.41	0.00078	0	0.00079	0	0.19	0
278	0	0.95	0	0	0	0.032	0.012	0	0	0	0.0028	0	0	1	0.21	0.15
279	0.63	0.00051	0.24	0	0	5.8e-05	0	0	0	0.013	0.00045	0	0.11	0	0.19	0
280	0	0.00015	1	0	0	0	0	0	0	0	0.0032	0	0	2	0.19	0.021
281	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.19	0.021
