SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
25	2e-05	0.5	0	0	0.2	0.2	0	0	0	6.6e-05	0	0.009	0.09	0	0	1	0.47	0.26
26	0.73	0	0	0	0.00049	0.00029	0	0	0	0	4.2e-06	0.26	0	0	0	0	0.24	0.13
27	1	0	0	0	0	0	0	0	0	0	1.7e-05	1e-05	0	0	0	0	0.24	0.13
28	0	0.95	0	0	0.041	0	0	0	0	0.00016	0	3.1e-05	0.0049	0	0	1	0.47	0.26
29	0.98	0	0	0	0	0.00016	0	0	0	0	0.00018	0.02	0	0	0	0	0.24	0.13
30	0.81	0	0	0.091	0	0	0	0.091	0	0	1.2e-06	0.006	0	0	0	0	0.24	0.13
31	0	0.26	0	0	0.68	0.00028	0	0	0	0	0	0.064	7.4e-05	0	0	4	0.36	0.26
32	0	0	0	0.13	0	0	0.73	0.13	0	0	0	0	0	0	0	6	0.16	0
33	0	0	0	6.4e-05	0	0	1	6.4e-05	0	0	0	0	0	0	0	6	0.16	0
34	0.73	0	0	0	0.00078	0.0026	0	0	0	0	0.00025	0.27	0	0	0	0	0.24	0.13
35	0.14	0	0	0	0	1.1e-05	0	0	0	0	0.86	1.9e-06	0	0	0	10	0.16	0.19
36	0.061	0.0096	0	0	0.17	0.0046	0	0	0	0.00075	0	0.76	0	0	0	11	0.3	0.19
37	0	0	1	0	0	0	0	0	2.8e-05	0	0	0	0	0	0	2	0	0.11
38	0	0	1	0	0	0	0	0	6.4e-06	0	0	0	0	0	0	2	0	0.11
39	1	0	0	0	0	0	0	0	0	0	9.4e-05	0.00013	0	0	0	0	0.24	0.13
40	0	0	1	0	0	0	0	0	2.1e-05	0	0	0	0	0	0	2	0	0.11
41	0.0012	0.086	0	0	0.66	0.055	0	0	0	0.00019	2.6e-06	0.19	6.7e-05	0	0	4	0.36	0.26
42	0	0	0	0.066	0	0	0.87	0.066	0	0	0	0	0	0	3e-05	6	0.16	0
43	3.4e-06	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
44	1	0	0	0	0	4.6e-06	0	0	0	0	0.0028	0.00028	0	0	0	0	0.24	0.13
45	1.5e-06	0.71	0	0	0.0087	0.27	0	0	0	0.00019	0	0.0087	8.7e-05	0	0	1	0.47	0.26
46	2.5e-06	0	0	0.032	0	0	0.93	0.032	0	0	0	0	0	0	0.00099	6	0.16	0
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
48	0.64	0	0	0.015	2.2e-05	0.0088	0	0.015	0.0042	0	0.31	0.0094	0	0	0	0	0.24	0.13
49	0.00033	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
50	2.8e-06	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
51	0.61	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.13
52	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
53	0	0	0	0.0024	0	0	0.94	0.0024	0	0	0	0	0	0	0.053	6	0.16	0
54	0.81	0	0.19	0	0	0	0	0	8.5e-05	0	0	0	0	0	0	0	0.24	0.13
55	1e-05	0.45	0	0	0.024	0.44	0	0	0	0.0002	0	0.079	0.00048	0	0	1	0.47	0.26
56	0.0024	0	0	0.17	0	0	0.67	0.17	0	0	7.4e-06	1e-05	0	0	0.0014	6	0.16	0
57	1.1e-06	0.55	0	0	0.0026	0.43	0	0	0	0.00016	0	0.016	1.9e-05	0	0	1	0.47	0.26
58	0.0004	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
59	8.9e-05	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
60	0	0	0	0	0	0	0.083	0	0	0	0	0	0	0	0.92	14	0.08	0
61	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.053	0.084
62	0.0074	0.027	0	0	0.39	0.005	0	0	0	0.0003	0	0.58	0	0	0	11	0.3	0.19
63	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
64	0.0016	0	0	0.5	0	0	0	0.5	0	0	1e-05	0	0	0	0	3	0.24	0.021
65	0.00035	0	0	0.062	0	0	0.88	0.062	0	0	3.5e-06	0	0	0	0.00057	6	0.16	0
66	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
67	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
68	0	0	0	0	0	0	0.053	0	0	0	0	0	0	0	0.95	14	0.08	0
69	0.3	0	0	0	0.0026	0.0031	0	0	0	0	4e-06	0.69	0	0	0	11	0.3	0.19
70	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
71	0.17	0.1	0	0.00099	0.22	0.016	0	0.00099	0	0.0015	0.00021	0.5	0.00042	0	0	11	0.3	0.19
72	1	0	0	0	0	5.3e-05	0	0	0	0	0.0019	0.0029	0	0	0	0	0.24	0.13
73	0.91	0	0	0	0	0.0014	0	0	0	0	7.6e-05	0.089	0	0	0	0	0.24	0.13
74	0.87	0	0	0.00019	0.00023	0.0003	0	0.00019	0	0	1.2e-05	0.13	0	0	0	0	0.24	0.13
75	2.3e-05	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
76	0.034	0	0	0	0.00025	0.64	0	0	0	0	0.23	0.1	0	0	0	5	0.24	0.26
77	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	1	14	0.08	0
78	0.62	3.9e-06	0	0	0.0048	0.024	0	0	0	0	0.0023	0.35	0	0	0	0	0.24	0.13
79	0.0012	0	0	0.15	0	0	0.7	0.15	0	0	5.3e-06	6.9e-06	0	0	0.002	6	0.16	0
80	0	0.0058	0	0	0.086	0.073	0	0	0	0	0	0.81	0.027	0	0	11	0.3	0.19
81	0.86	8.7e-06	0	0.001	0.0014	0.0043	0	0.001	0	0	0.0031	0.13	0	0	0	0	0.24	0.13
82	0	0	1	0	0	0	0	0	7.8e-06	0	0	0	0	0	0	2	0	0.11
83	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.053	0.084
84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
85	0	0.018	0	0	0.2	0.38	0	0	0	0	0	0.39	0.0083	0	0	11	0.3	0.19
86	0	0	0	0.02	0	0	0.96	0.02	0	0	0	0	0	0	9.7e-06	6	0.16	0
87	0.035	2.7e-06	0	0	0.012	0.00086	0	0	0	0	0	0.95	0	0	0	11	0.3	0.19
88	0	0.67	0	0	0.1	0.015	0	0	0	0.00061	0	0.19	0.024	0	0	1	0.47	0.26
89	0.022	0.00039	0	0	0.078	0.0016	0	0	0	2.2e-05	0	0.9	0	0	0	11	0.3	0.19
90	0	0.97	0	0	0.022	4.1e-05	0	0	0	1.5e-05	0	0.0052	0.00036	0	0	1	0.47	0.26
91	0.81	7.1e-05	0	0.019	0.0029	0.011	0	0.019	3.9e-05	3.3e-06	0.027	0.11	0	0	0	0	0.24	0.13
92	0.47	1.1e-05	0	0	0.0088	0.034	0	0	0	0	0.0028	0.48	0	0	0	11	0.3	0.19
93	0	0	0	0.011	0	0	0.98	0.011	0	0	0	0	0	0	0	6	0.16	0
94	1	0	0	0	0	2.2e-06	0	0	0	0	0.0006	0.00037	0	0	0	0	0.24	0.13
95	0.052	1.2e-05	0	0	0.025	0.012	0	0	0	0	1e-05	0.91	0	0	0	11	0.3	0.19
96	0	0.57	0	0	0.43	3.8e-06	0	0	0	6.2e-06	0	6.5e-05	0	0	0	1	0.47	0.26
97	0.2	4.3e-06	0	0	0.0036	9.8e-05	0	0	0	4.9e-06	0	0.8	0	0	0	11	0.3	0.19
98	0	0	0	0.00042	0	0	1	0.00042	0	0	0	0	0	0	3.4e-06	6	0.16	0
99	0.99	0	0	0.00025	0	0	0	0.00025	0	0	0	0.014	0	0	0	0	0.24	0.13
100	0.19	0.0011	0	0	0.061	0.0041	0	0	0	6e-05	5.4e-06	0.75	0	0	0	11	0.3	0.19
101	0.00071	0	0	0.057	0	0	0.87	0.057	7.8e-06	0	1.5e-05	2.6e-06	0	0	0.015	6	0.16	0
102	0.0048	0	0	0.5	0	0	0	0.5	3.1e-05	0	4.6e-05	5.8e-06	0	0	0	3	0.24	0.021
103	0	5.9e-06	0	0	0.00063	0	0	0	0	0	0	0.2	0.8	0	0	12	0.59	0.33
104	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00014	6	0.16	0
105	0.097	0.13	0	0.00016	0.19	0.0016	0	0.00016	0	0.013	2.3e-06	0.57	7.1e-05	0	0	11	0.3	0.19
106	0.61	3e-06	0	0	0.004	0.062	0	0	0	0	0.028	0.3	0	0	0	0	0.24	0.13
107	0	0	0	0.0018	0	0	0.84	0.0018	3.4e-06	0	0	0	0	0	0.15	6	0.16	0
108	0	0.0064	0	0	0.0038	0.78	0	0	0	0	0	0.084	0.13	0	0	5	0.24	0.26
109	8.1e-06	0	0	0.0075	0	0	0.91	0.0075	4.8e-06	0	0	0	0	0	0.076	6	0.16	0
110	0	0	0	0.0014	0	0	0.99	0.0014	0	0	0	0	0	0	0.0042	6	0.16	0
111	0.67	3.7e-05	0	2.1e-06	0.0023	0.00042	0	2.1e-06	0	2.1e-05	1.1e-05	0.32	0	0	0	0	0.24	0.13
112	0.00082	0	0	0.11	0	0	0.76	0.11	2.3e-06	0	2.4e-06	5.1e-06	0	0	0.01	6	0.16	0
113	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
114	1	0	0	6.5e-06	0	0	0	6.5e-06	0	0	0.00023	0	0	0	0	0	0.24	0.13
115	3.5e-05	0	0	0.2	0	0	0.61	0.2	0	0	0	0	0	0	8.2e-06	6	0.16	0
116	0.76	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0.24	0.13
117	0.93	0	0	5.8e-05	0.00013	0.0017	0	5.8e-05	0	0	0.0015	0.066	0	0	0	0	0.24	0.13
118	0.78	0	0	5e-05	3.2e-05	0.0069	0	5e-05	7e-05	0	0.19	0.019	0	0	0	0	0.24	0.13
119	0.0071	2.3e-05	0	0	0.026	1.3e-05	0	0	0	1.5e-05	0	0.97	0	0	0	11	0.3	0.19
120	2.8e-05	0	0	0.015	0	0	0.97	0.015	0	0	0	0	0	0	0.0038	6	0.16	0
121	0	0	0	3.8e-05	0	0	0.28	3.8e-05	3e-05	0	0	0	0	0	0.72	14	0.08	0
122	0.83	5.5e-05	0	0.0067	0.0028	0.0095	0	0.0067	0	3.1e-06	0.015	0.13	0	0	0	0	0.24	0.13
123	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0.97	14	0.08	0
124	0.95	0	0	0	8.3e-06	0.0016	0	0	0	0	0.029	0.02	0	0	0	0	0.24	0.13
125	0.4	0.0026	0	2.5e-05	0.033	0.0038	0	2.5e-05	0	0.00022	9.3e-05	0.56	0	0	0	11	0.3	0.19
126	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0	1	14	0.08	0
127	0.92	0	0	0.00046	3.5e-05	0.0029	0	0.00046	5.2e-06	0	0.052	0.021	0	0	0	0	0.24	0.13
128	0.28	3.7e-06	0	0	0.011	0.21	0	0	0	0	0.029	0.48	0	0	0	11	0.3	0.19
129	0	0.13	0	0	0.11	0.016	0	0	0	5.6e-05	0	0.58	0.16	0	0	11	0.3	0.19
130	0.94	0	0	0	5.8e-06	6.5e-05	0	0	0	0	1.2e-05	0.056	0	0	0	0	0.24	0.13
131	0.015	0	0	0.16	7.3e-06	4.9e-05	0.64	0.16	8.3e-05	0	0.00041	0.00056	0	0	0.015	6	0.16	0
132	8.3e-05	0.23	0	0	0.62	0.00019	0	0	0	0.0018	0	0.15	7.6e-06	0	0	4	0.36	0.26
133	0.98	0	0	0	3.9e-06	0.0003	0	0	0	0	0.0014	0.018	0	0	0	0	0.24	0.13
134	0	0	0	0.0048	0	0	0.98	0.0048	0	0	0	0	0	0	0.0095	6	0.16	0
135	0.73	0	0	0	0.0014	0.0054	0	0	0	0	0.00046	0.26	0	0	0	0	0.24	0.13
136	0.031	0	0	0	0.00027	0.47	0	0	0	0	0.47	0.028	0	0	0	5	0.24	0.26
137	1	0	0	5.7e-05	0	0	0	5.7e-05	0	0	0.001	0.00012	0	0	0	0	0.24	0.13
138	0.98	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0.24	0.13
139	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.053	0.084
140	0	0	0	0.5	0	0	0	0.5	3.6e-06	0	0	0	0	0	0	3	0.24	0.021
141	0.067	0.076	0	0	0.3	0.097	0	0	0	0.00024	0.0013	0.45	0.00075	0	0	11	0.3	0.19
142	0.86	4.6e-06	0	0.00095	0.00053	0.00017	0	0.00095	0	3.9e-06	9e-06	0.14	0	0	0	0	0.24	0.13
143	0.51	0.0009	0	0.00014	0.029	0.019	0	0.00014	0	5.9e-05	0.0016	0.44	0	0	0	0	0.24	0.13
144	0.99	0	0	0	0	0.00033	0	0	0	0	0.0045	0.0059	0	0	0	0	0.24	0.13
145	0.24	0	0	0	0.0012	0.0023	0	0	0	0	1.6e-06	0.76	0	0	0	11	0.3	0.19
146	1	0	0	0	0	1.5e-05	0	0	0	0	0.0026	0.0006	0	0	0	0	0.24	0.13
147	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
148	0	0	0	2.3e-06	0	0	0.99	2.3e-06	0	0	0	0	0	0	0.013	6	0.16	0
149	0.51	2.2e-06	0	0	0.0045	0.071	0	0	0	0	0.012	0.41	0	0	0	0	0.24	0.13
150	0.00069	0	0	0.46	0	0	0.081	0.46	0	0	0	7.9e-06	0	0	0	3	0.24	0.021
151	0.97	0	0	0	0	8.5e-05	0	0	0	0	6.8e-05	0.032	0	0	0	0	0.24	0.13
152	0.015	4.8e-06	0	0.45	2.9e-05	1.2e-05	0.082	0.45	0	0	3.9e-06	0.0013	0	0	8.2e-06	3	0.24	0.021
153	0.88	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0.24	0.13
154	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
155	0	0	0	0	0	0	0.62	0	0	0	0	0	0	0	0.38	6	0.16	0
156	0	0	0	0	0	0	0	0	1	0	1.2e-05	0	0	0	0	8	0.053	0.084
157	1	0	0	0	0	1.6e-05	0	0	0	0	0.001	0.0026	0	0	0	0	0.24	0.13
158	0	0	0	0.017	0	0	0.97	0.017	0	0	0	0	0	0	1.2e-06	6	0.16	0
159	0.15	0.12	0	5.6e-05	0.26	0.099	0	5.6e-05	0	0.0012	0.0012	0.37	0.0025	0	0	11	0.3	0.19
160	0.12	0.00022	0	0.26	0.0021	0.0035	0.33	0.26	5.2e-05	1e-05	0.0021	0.024	0	0	0.0049	6	0.16	0
161	0	0	0	0.46	0	0	0.087	0.46	0	0	0	0	0	0	0	3	0.24	0.021
162	0	0	1	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	2	0	0.11
163	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
164	1	0	0	0	0	0	0	0	0	0	0.00077	0.00028	0	0	0	0	0.24	0.13
165	0.58	0.012	0	0.023	0.043	0.021	0	0.023	0	0.00061	0.0024	0.3	4.9e-05	0	0	0	0.24	0.13
166	0	0	0	0.00028	0	0	0.36	0.00028	4e-05	0	0	0	0	0	0.64	14	0.08	0
167	0.99	0	0	1e-05	0	4.2e-06	0	1e-05	0	0	1.9e-05	0.0053	0	0	0	0	0.24	0.13
168	0.00046	0.0028	0	0	0.51	0.23	0	0	0	2.7e-06	2.3e-05	0.26	0	0	0	4	0.36	0.26
169	0.96	0	0	0.0066	2.3e-05	8.6e-05	0	0.0066	0	0	0.00032	0.022	0	0	0	0	0.24	0.13
170	0	0	1	0	0	0	0	0	0.00017	0	0	0	0	0	0	2	0	0.11
171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.053	0.084
172	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.4e-05	6	0.16	0
173	1	0	0	0	0	0	0	0	0	0	3.5e-06	3.3e-06	0	0	0	0	0.24	0.13
174	0.84	6.4e-06	0	1.1e-05	0.0012	0.011	0	1.1e-05	0	0	0.017	0.13	0	0	0	0	0.24	0.13
175	0.94	0	0	0.00015	1.9e-05	0.0024	0	0.00015	0	0	0.036	0.019	0	0	0	0	0.24	0.13
176	0	0	0	0.0017	0	0	1	0.0017	0	0	0	0	0	0	1.6e-05	6	0.16	0
177	0	0	1	0	0	0	0	0	0.00013	0	0	0	0	0	0	2	0	0.11
178	0.97	0	0	0	0	0.0016	0	0	0	0	0.027	0.0059	0	0	0	0	0.24	0.13
179	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
180	1	0	0	0	0	0	0	0	0	0	0.00024	0.00015	0	0	0	0	0.24	0.13
181	0	0	0	0.0013	0	0	1	0.0013	0	0	0	0	0	0	0.00066	6	0.16	0
182	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0.16	0
183	0.94	0	0	0.00012	0.00012	0.0032	0	0.00012	0	0	0.013	0.048	0	0	0	0	0.24	0.13
184	0	0	0	2.9e-05	0	0	0.97	2.9e-05	0	0	0	0	0	0	0.027	6	0.16	0
185	0.002	0.39	0	0	0.3	0.16	0	0	0	0.0004	1.8e-06	0.062	0.091	0	0	1	0.47	0.26
186	3.1e-06	0	0	0.044	0	0	0.91	0.044	0	0	0	0	0	0	0.0024	6	0.16	0
187	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
188	1	0	0	0	0	0	0	0	0	0	7.7e-06	0.003	0	0	0	0	0.24	0.13
189	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
190	0	0	1	0	0	0	0	0	0.0028	0	0	0	0	0	0	2	0	0.11
191	0.64	3e-05	0	0	0.0064	0.048	0	0	0	0	0.022	0.28	0	0	0	0	0.24	0.13
192	0.67	0	0	0	2e-06	0	0	0	0	0	0	0.33	0	0	0	0	0.24	0.13
193	0.27	0.057	0	0.00064	0.18	0.081	0	0.00064	0	0.00084	0.0028	0.41	0.0007	0	0	11	0.3	0.19
194	0	0.56	0	0	0.25	0.18	0	0	0	3.2e-06	0	0.00012	0.007	0	0	1	0.47	0.26
195	1.5e-06	0.63	0	0	0.17	0.19	0	0	0	8.8e-05	0	0.00083	3e-05	0	0	1	0.47	0.26
196	0.11	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	11	0.3	0.19
197	0	0	0	0.00032	0	0	1	0.00032	0	0	0	0	0	0	0	6	0.16	0
198	3.7e-06	0	0	0.0052	0	0	0.87	0.0052	1.4e-05	0	0	0	0	0	0.12	6	0.16	0
199	0	0	0	0.0058	0	0	0.97	0.0058	0	0	0	0	0	0	0.014	6	0.16	0
200	6.3e-05	0	0	0.3	0	0	0.4	0.3	0	0	0	0	0	0	2.1e-05	6	0.16	0
201	0.76	7.2e-05	0	0.0064	0.0053	0.042	0	0.0064	8.5e-05	2.9e-06	0.044	0.14	0	0	0	0	0.24	0.13
202	0.36	0	0	0	0.00026	0.036	0	0	0.00032	0	0.56	0.04	0	0	0	10	0.16	0.19
203	0.17	0.23	0	0	0.14	0.094	0	0	0	0.0036	0	0.36	0.0074	0	0	11	0.3	0.19
204	0.99	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0.24	0.13
205	1e-05	0	0	0.19	0	0	0.61	0.19	0	0	0	0	0	0	1.2e-05	6	0.16	0
206	0.0001	0	0	0.22	0	0	0.57	0.22	0	0	0	0	0	0	3.6e-05	6	0.16	0
207	0.00042	0	0	0.13	0	0	0.74	0.13	0	0	0	0	0	0	0.0021	6	0.16	0
208	0.34	0	0	0.33	9e-06	0	0	0.33	0	0	0	0.013	0	0	0	0	0.24	0.13
209	0.023	0	0	0.49	0	0	0	0.49	0	0	6.2e-06	0.00017	0	0	0	3	0.24	0.021
210	0.97	0	0	0	7.2e-06	0.00036	0	0	0	0	0.00029	0.028	0	0	0	0	0.24	0.13
211	1	0	0	0	0	5.2e-06	0	0	0	0	0.0015	0.00077	0	0	0	0	0.24	0.13
212	0	0	0	0.0018	0	0	0.99	0.0018	0	0	0	0	0	0	0.003	6	0.16	0
213	0	0	1	0	0	0	0	0	5.3e-06	0	0	0	0	0	0	2	0	0.11
214	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	3	0.24	0.021
215	1	0	0	0.00036	0	0	0	0.00036	0	0	0	0.0035	0	0	0	0	0.24	0.13
216	0	0.035	0	0	0.96	0.0063	0	0	0	0	0	0	0	0	0	4	0.36	0.26
217	0.079	0	0	0.46	0	0	0	0.46	0	0	1.3e-06	0.00023	0	0	0	3	0.24	0.021
218	5.2e-05	0	0	0.041	0	0	0.91	0.041	0	0	0	0	0	0	0.0059	6	0.16	0
219	0.19	0	0	0	0	0.00082	0	0	0	0	0.81	0.00057	0	0	0	10	0.16	0.19
220	0	0	0	0	0	0	0.73	0	0	0	0.19	0	0	0	0.08	6	0.16	0
221	0.02	0	0	0.29	0.011	0.38	0	0.29	0	0	0	1.5e-05	0	0	0	5	0.24	0.26
222	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
223	0	0	0	0.0012	0	1.1e-05	0.67	0.0012	6.5e-06	0	0.17	0.00023	0	0	0.16	6	0.16	0
224	0.51	3.4e-06	0	0	0.0032	0.022	0	0	0	0	0.011	0.46	0	0	0	0	0.24	0.13
225	1	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0.24	0.13
226	0.00068	0	0	0	0.0065	4.8e-05	0	0	0	0	0	0.99	0	0	0	11	0.3	0.19
227	0.85	0	0	0.046	0.00018	0.0039	0	0.046	0	0	0.013	0.036	0	0	0	0	0.24	0.13
228	0	0	0	0	0	0	0.00042	0	6.2e-06	0	0	0	0	0	1	14	0.08	0
229	0	0	0	0.015	0	0	0.97	0.015	0	0	0	0	0	0	0.0024	6	0.16	0
230	0	0	0	0.014	0	0	0.97	0.014	0	0	0	0	0	0	0	6	0.16	0
231	0	0	1	0	0	0	0	0	0.00053	0	0	0	0	0	0	2	0	0.11
232	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.053	0.084
233	0	0	0	6.8e-06	0	0	0.99	6.8e-06	0	0	0	0	0	0	0.014	6	0.16	0
234	0	0	0	6.1e-05	0	0	1	6.1e-05	0	0	0	0	0	0	0	6	0.16	0
235	0.61	0	0	0	0.0012	0.006	0	0	0	0	0.00017	0.39	0	0	0	0	0.24	0.13
236	0.41	0	0	0	0.00012	0.23	0	0	0	0	0.27	0.087	0	0	0	0	0.24	0.13
237	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0.99	14	0.08	0
238	0.73	3.7e-06	0	2.1e-06	0.0027	0.014	0	2.1e-06	0	0	0.0017	0.25	0	0	0	0	0.24	0.13
239	0.99	0	0	0	0	0.00012	0	0	0	0	0.0068	0.002	0	0	0	0	0.24	0.13
240	1	0	0	0.00055	0	3.1e-06	0	0.00055	0	0	2e-06	0.0038	0	0	0	0	0.24	0.13
241	0.0017	0	0	0.44	0	0	0.12	0.44	0	0	0	2.3e-05	0	0	0	3	0.24	0.021
242	0	0	0	5.4e-05	0	0	0.16	5.4e-05	0.00027	0	0	0	0	0	0.84	14	0.08	0
243	0.51	0	0	0	3.1e-06	0.0005	0	0	0	0	0	0.49	0	0	0	0	0.24	0.13
244	0.53	0.00015	0	0.14	0.0076	0.0082	0	0.14	0	1.2e-05	0.0013	0.16	0	0	0	0	0.24	0.13
245	0.45	0.12	0	1.2e-06	0.074	0.047	0	1.2e-06	0	0.005	0	0.31	0.00049	0	0	0	0.24	0.13
246	0.38	0.012	0	0	0.032	0.0039	0	0	0	0.0026	0	0.57	0.00017	0	0	11	0.3	0.19
247	0.0036	0.29	0	0	0.041	0.14	0	0	0	0.0029	0	0.53	0.00036	0	0	11	0.3	0.19
248	0	0.68	0	0	0.016	0.28	0	0	0	3.2e-06	0	0.00054	0.026	0	0	1	0.47	0.26
249	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.11
250	1e-05	0.66	0	0	0.023	0.29	0	0	0	0.00023	0	0.031	0.0019	0	0	1	0.47	0.26
251	0.012	0.29	0	0	0.4	0.14	0	0	0	0.00078	4.3e-05	0.15	0.013	0	0	4	0.36	0.26
252	0	0	1	0	0	0	0	0	4.4e-06	0	0	0	0	0	0	2	0	0.11
253	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	1	14	0.08	0
