SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
128	0.17	0.011	0	0	0	0.27	0	0.55	5.5e-06	0	0	7	0.3	0.19
129	0	0.11	0	0	0.19	0.02	0	0.63	0.053	0	0	7	0.3	0.19
130	0.76	2.2e-05	0	0	0	0.00032	0	0.24	0	0	0	0	0.21	0.13
131	0.018	9.4e-06	0.42	0.56	0	8.3e-05	0	0.00083	0	0	0	3	0.13	0
132	0	0.6	0	0	9e-06	0.00024	0	0.17	0.23	0	5.6e-06	1	0.36	0.26
133	0.97	5.9e-06	4.7e-06	0	0	0.00059	0	0.032	0	0	0	0	0.21	0.13
134	0	0	0.011	0.99	0	0	0	0	0	0	0	3	0.13	0
135	0.43	0.0026	0	0	0	0.013	0	0.56	1.4e-05	0	0	7	0.3	0.19
136	0.077	0.00037	0	0	0	0.88	0	0.046	0	0	0	5	0.24	0.26
137	1	0	0.00013	0	0	0	0	0.00016	0	0	0	0	0.21	0.13
138	0.61	0	0	0	0	4.8e-06	0	0.39	0	0	0	0	0.21	0.13
139	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
140	3.6e-06	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
141	0.01	0.3	0	0	0.00091	0.13	0	0.52	0.043	0	2e-05	7	0.3	0.19
142	0.33	0.0022	0.0079	0	0	0.00094	0	0.66	0.0011	0	0.00043	7	0.3	0.19
143	0.24	0.04	0.00037	0	0	0.034	0	0.68	0.004	0	0.00011	7	0.3	0.19
144	0.99	0	0	0	0	0.00042	0	0.0066	0	0	0	0	0.21	0.13
145	0.025	0.0014	0	0	0	0.0034	0	0.97	0	0	0	7	0.3	0.19
146	1	0	0	0	0	1.4e-05	0	0.00047	0	0	0	0	0.21	0.13
147	0	0	0	0	0	0	1	0	0	0.0033	0	6	0	0.11
148	0	0	2.2e-06	1	0	0	0	0	0	0	0	3	0.13	0
149	0.21	0.0063	0	0	0	0.13	0	0.65	1.1e-05	0	0	7	0.3	0.19
150	0.00026	0	0.99	0.007	0	0	0	9.8e-06	0	0	1.1e-06	2	0.24	0.021
151	0.84	0	0	0	0	0.00048	0	0.16	0	0	0	0	0.21	0.13
152	0.0026	3.1e-05	0.98	0.014	0	1.7e-05	0	0.0016	8e-05	0	0.00017	2	0.24	0.021
153	1	0	0	0	0	0	0	0	0	0	0	0	0.21	0.13
154	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
155	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
156	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
157	0.99	0	0	0	0	4.2e-05	0	0.0058	0	0	0	0	0.21	0.13
158	0	0	0.21	0.79	0	0	0	0	0	0	0	3	0.13	0
159	0.018	0.29	0.00012	0	0.0034	0.14	0	0.47	0.079	0	0.00039	7	0.3	0.19
160	0.055	0.0027	0.66	0.23	0	0.006	0	0.036	0.00065	0	9.7e-05	2	0.24	0.021
161	0	0	1	0.00047	0	0	0	0	0	0	0	2	0.24	0.021
162	0	0	0	0	0	0	1	0	0	0.00064	0	6	0	0.11
163	0	0	0	0	0	0	1	0	0	5.3e-06	0	6	0	0.11
164	1	0	0	0	0	3.1e-06	0	0.00042	0	0	0	0	0.21	0.13
165	0.17	0.073	0.078	0	0.0001	0.046	0	0.58	0.051	0	0.0033	7	0.3	0.19
166	0	0	0.00054	1	0	0	0	0	0	0	0	3	0.13	0
167	0.97	0	9.5e-05	0	0	2.6e-05	0	0.028	0	0	0	0	0.21	0.13
168	4.1e-05	0.46	0	0	0	0.27	0	0.27	0.00025	0	0	1	0.36	0.26
169	0.87	8.1e-05	0.046	0	0	0.00039	0	0.086	3.5e-05	0	6.2e-05	0	0.21	0.13
170	0	0	0	0	0	0	0.99	0	0	0.0079	0	6	0	0.11
171	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
172	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
173	1	0	2.4e-06	0	0	0	0	5.8e-06	0	0	0	0	0.21	0.13
174	0.67	0.0025	4.4e-05	0	0	0.03	0	0.29	8.8e-05	0	2.5e-06	0	0.21	0.13
175	0.98	1.7e-05	0.00027	0	0	0.0028	0	0.02	0	0	0	0	0.21	0.13
176	0	0	0.014	0.99	0	0	0	0	0	0	0	3	0.13	0
177	0	0	0	0	0	0	0.99	0	0	0.0088	0	6	0	0.11
178	0.99	0	0	0	0	0.0015	0	0.0047	0	0	0	0	0.21	0.13
179	1.5e-06	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
180	1	0	0	0	0	0	0	0.00027	0	0	0	0	0.21	0.13
181	0	0	0.0048	1	0	0	0	0	0	0	0	3	0.13	0
182	0	0	2.4e-06	1	0	0	0	0	0	0	0	3	0.13	0
183	0.93	0.00015	0.0003	0	0	0.0052	0	0.068	1.1e-06	0	0	0	0.21	0.13
184	0	0	2.9e-05	1	0	0	0	0	0	0	0	3	0.13	0
185	8.9e-06	0.42	0	0	0.15	0.28	0	0.099	0.05	0	0	1	0.36	0.26
186	3.4e-06	0	0.16	0.84	0	0	0	0	0	0	0	3	0.13	0
187	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
188	0.98	0	0	0	0	4.1e-06	0	0.016	0	0	0	0	0.21	0.13
189	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
190	0	0	0	0	0	0	0.98	0	0	0.024	0	6	0	0.11
191	0.36	0.01	0	0	0	0.1	0	0.52	0.00015	0	0	7	0.3	0.19
192	0.015	5.3e-06	0	0	0	2.5e-06	0	0.99	0	0	0	7	0.3	0.19
193	0.052	0.21	0.0015	0	0.001	0.12	0	0.55	0.058	0	0.00064	7	0.3	0.19
194	0	0.51	0	0	0.017	0.48	0	0.00027	0.0014	0	0	1	0.36	0.26
195	0	0.39	0	0	8.3e-05	0.58	0	0.0022	0.032	0	0	5	0.24	0.26
196	2e-05	0	0	0	0	0	0	1	0	0	0	7	0.3	0.19
197	0	0	0.007	0.99	0	0	0	0	0	0	0	3	0.13	0
198	7.5e-06	0	0.0084	0.99	0	0	0	0	0	0	0	3	0.13	0
199	2.6e-06	0	0.012	0.99	0	0	0	0	0	0	0	3	0.13	0
200	2.6e-05	0	0.9	0.1	0	0	0	0	0	0	0	2	0.24	0.021
201	0.6	0.0092	0.022	0	0	0.096	0	0.27	0.00026	0	1e-05	0	0.21	0.13
202	0.87	0.00037	0	0	0	0.068	0	0.066	0	2.6e-06	0	0	0.21	0.13
203	3.1e-05	0.15	0	0	0.01	0.14	0	0.46	0.24	0	0.00044	7	0.3	0.19
204	1	0	0	0	0	0	0	0	0	0	0	0	0.21	0.13
205	8e-06	0	0.8	0.2	0	0	0	0	0	0	0	2	0.24	0.021
206	7.3e-05	0	0.79	0.21	0	0	0	0	0	0	0	2	0.24	0.021
207	0.00034	0	0.44	0.56	0	0	0	2.7e-06	0	0	0	3	0.13	0
208	0.027	1.3e-05	0.95	0	0	2.2e-06	0	0.022	2.9e-05	0	0.00088	2	0.24	0.021
209	0.007	0	0.99	0	0	0	0	0.0002	0	0	0	2	0.24	0.021
210	0.88	2.6e-05	8.7e-06	0	0	0.0017	0	0.12	0	0	0	0	0.21	0.13
211	1	0	0	0	0	9.5e-06	0	0.0012	0	0	0	0	0.21	0.13
212	0	0	0.0046	1	0	0	0	0	0	0	0	3	0.13	0
213	0	0	0	0	0	0	1	0	0	0.0028	0	6	0	0.11
214	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
215	0.91	0	0.013	0	0	0	0	0.073	0	0	0	0	0.21	0.13
216	0	0.99	0	0	0	0.0085	0	0	0	0	0	1	0.36	0.26
217	0.018	0	0.98	0	0	0	0	0.00028	0	0	0	2	0.24	0.021
218	0.00012	0	0.12	0.88	0	0	0	0	0	0	0	3	0.13	0
219	1	0	0	0	0	0.0014	0	0.00082	0	0	0	0	0.21	0.13
220	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
221	0.0082	0.0096	0.53	0	0	0.45	0	1.6e-05	0	0	0	2	0.24	0.021
222	0	0	0	0	0	0	1	0	0	4e-06	0	6	0	0.11
223	0	0	0.002	1	0	1.1e-05	0	0.00022	0	0	0	3	0.13	0
224	0.32	0.0039	0	0	0	0.035	0	0.65	3.9e-05	0	0	7	0.3	0.19
225	1	0	0	0	0	3.2e-06	0	0.0042	0	0	0	0	0.21	0.13
226	5.3e-06	0.0056	0	0	0	5.5e-05	0	0.99	4.7e-06	0	0	7	0.3	0.19
227	0.84	0.00021	0.11	0	0	0.0061	0	0.049	1.7e-06	0	0	0	0.21	0.13
228	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
229	0	0	0.051	0.95	0	0	0	0	0	0	0	3	0.13	0
230	0	0	0.24	0.76	0	0	0	0	0	0	0	3	0.13	0
231	0	0	0	0	0	0	0.99	0	0	0.012	0	6	0	0.11
232	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
233	0	0	7.7e-06	1	0	0	0	0	0	0	0	3	0.13	0
234	0	0	0.00062	1	0	0	0	0	0	0	0	3	0.13	0
235	0.16	0.0023	0	0	0	0.015	0	0.83	5.5e-06	0	0	7	0.3	0.19
236	0.43	0.00017	0	0	0	0.43	0	0.14	0	0	0	0	0.21	0.13
237	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
238	0.35	0.0057	8.8e-06	0	0	0.039	0	0.6	4.8e-05	0	0	7	0.3	0.19
239	1	0	0	0	0	0.00019	0	0.0027	0	0	0	0	0.21	0.13
240	0.96	0	0.0072	0	0	2.6e-05	0	0.028	0	0	0	0	0.21	0.13
241	0.0004	0	0.99	0.012	0	0	0	3e-05	0	0	0	2	0.24	0.021
242	0	0	0.00017	1	0	0	0	0	0	3e-06	0	3	0.13	0
243	0.07	5.1e-06	0	0	0	0.0011	0	0.93	0	0	0	7	0.3	0.19
244	0.3	0.011	0.41	0	0	0.015	0	0.26	0.00078	0	0.00012	2	0.24	0.021
245	0.00026	0.097	3.2e-06	0	0.00078	0.08	0	0.46	0.36	0	0.0023	7	0.3	0.19
246	0	0.039	0	0	0.00026	0.0062	0	0.81	0.15	0	0.0026	7	0.3	0.19
247	0	0.038	0	0	0.00041	0.17	0	0.56	0.23	0	0	7	0.3	0.19
248	0	0.039	0	0	0.076	0.88	0	0.0015	0.0019	0	0	5	0.24	0.26
249	0	0	0	0	0	0	1	0	0	0.00017	0	6	0	0.11
250	0	0.048	0	0	0.0048	0.8	0	0.075	0.069	0	0	5	0.24	0.26
251	0.00037	0.49	0	0	0.02	0.22	0	0.2	0.073	0	1.2e-05	1	0.36	0.26
252	0	0	0	0	0	0	1	0	0	0.0013	0	6	0	0.11
253	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
254	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
255	0.66	0.00039	0.045	0	0	0.00083	0	0.29	5.5e-05	0	7e-05	0	0.21	0.13
256	0.96	5.7e-06	0	0	0	0.029	0	0.0092	0	0.00012	0	0	0.21	0.13
257	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
258	1	0	0	0	0	0	0	3.5e-06	0	0	0	0	0.21	0.13
259	0	0	0.0003	1	0	0	0	0	0	0	0	3	0.13	0
260	0	0.028	0	0	3.3e-06	0.1	0	0.18	0.7	0	0	8	0.47	0.19
261	0	0	1	0.00081	0	0	0	0	0	0	0	2	0.24	0.021
262	0	0	0.87	0.13	0	0	0	0	0	0	0	2	0.24	0.021
263	0.98	0	0	0	0	0.0049	0	0.019	0	0	0	0	0.21	0.13
264	0.98	0	0	0	0	0.0024	0	0.015	0	0	0	0	0.21	0.13
265	1.1e-06	0.17	0	0	0.0042	0.24	0	0.3	0.29	0	3.1e-05	7	0.3	0.19
266	0.35	0.00017	0	0	0	0.0023	0	0.65	0	0	0	7	0.3	0.19
267	2.8e-06	0	0.036	0.96	0	0	0	0	0	0	0	3	0.13	0
268	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
269	0	0.065	0	0	0	0.029	0	0.2	0.7	0	0.00021	8	0.47	0.19
270	0.6	0	0.4	0	0	0	0	7.3e-05	0	0	0	0	0.21	0.13
271	0.83	0.00043	1.2e-06	0	0	0.079	0	0.089	0	0	0	0	0.21	0.13
272	0	0	3.9e-06	1	0	0	0	0	0	9.9e-06	0	3	0.13	0
273	0	0.31	1.7e-06	0	0.091	0.048	0	0.28	0.27	0	0.00064	1	0.36	0.26
274	0	0.0019	0	0	0	0.53	0	0.14	0.32	0	0	5	0.24	0.26
275	0.25	0.02	0	0	0	0.23	0	0.5	3.4e-05	0	0	7	0.3	0.19
276	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
277	0.00025	0	0.029	0.97	0	0	0	0	0	0	0	3	0.13	0
278	0.93	2.7e-06	0	0	0	0.024	0	0.049	0	0	0	0	0.21	0.13
279	0.003	0	0.75	0.25	0	1.1e-06	0	7.5e-05	0	0	0	2	0.24	0.021
280	0.0023	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
281	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
282	0	0	0.00065	1	0	0	0	0	0	0	0	3	0.13	0
283	0	0.0022	0	0	0	0.0021	0	0.92	0.08	0	0	7	0.3	0.19
284	0	0	0	0	0	0	0	0	0	1	0	9	0.027	0.11
285	0	0.00018	0	0	0	0.0038	0	0.33	0.67	0	0.0012	8	0.47	0.19
286	0	0.51	0	0	0.0067	0.097	0	0.37	0.013	0	0	1	0.36	0.26
287	0.00098	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
288	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
289	0	0.11	0	0	0	0.63	0	0.00099	0.27	0	0	5	0.24	0.26
290	3.3e-05	0.0012	0	0	0	6e-06	0	1	5.5e-05	0	0	7	0.3	0.19
291	0	0.0049	0	0	0	0.078	0	0.13	0.78	0	0	8	0.47	0.19
292	0	0	0	0	0	0	1	0	0	0.00014	0	6	0	0.11
293	0	0.17	0	0	0.0024	0.34	0	0.42	0.066	0	0	7	0.3	0.19
294	0.93	0	2.5e-06	0	0	4.5e-05	0	0.075	0	0	0	0	0.21	0.13
295	0.0016	0	0.98	0.016	0	0	0	7.7e-05	0	0	0	2	0.24	0.021
296	0.027	0.00012	0.77	0.19	0	0.00022	0	0.0043	6.8e-05	0	4.4e-05	2	0.24	0.021
297	0	0.00097	0	0	9.7e-06	0	0	0.00053	0.65	0	0.35	8	0.47	0.19
298	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
299	0.13	0.079	0	0	0	0.18	0	0.6	0.0016	0	3.1e-06	7	0.3	0.19
300	0	0.28	0	0	0	0.68	0	0.035	0	0	0	5	0.24	0.26
301	0	0	5.2e-06	1	0	0	0	0	0	0	0	3	0.13	0
302	1	0	1.6e-05	0	0	0.0013	0	0.00034	0	1.1e-05	0	0	0.21	0.13
303	0	0.69	0	0	0.00039	0.15	0	0.08	0.072	0	0	1	0.36	0.26
304	0	0	3.9e-05	1	0	0	0	0	0	0	0	3	0.13	0
305	0	0	3.1e-06	1	0	0	0	0	0	0	0	3	0.13	0
306	0.0016	0.37	0	0	6.4e-05	0.25	0	0.37	0.0049	0	0	1	0.36	0.26
307	0.0003	0	0.38	0.62	0	0	0	0	0	0	0	3	0.13	0
308	1.6e-05	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
309	0	0	1	0.0029	0	0	0	0	0	0	0	2	0.24	0.021
310	0	0	0	0	0	0	1	0	0	0.0029	0	6	0	0.11
311	0	0.0065	0	0	0.0052	2.3e-05	0	0.0065	0.98	0	5.6e-06	8	0.47	0.19
312	0.8	0.0018	0.0016	0	0	0.017	0	0.18	4.7e-05	0	1.5e-06	0	0.21	0.13
313	0.033	0.23	0	0	3.2e-05	0.17	0	0.55	0.0099	0	4.4e-06	7	0.3	0.19
314	0	0	1	0	0	0	0	0	0	0	0	2	0.24	0.021
315	0.087	0.0021	0	0	0	0.8	0	0.11	0	0	0	5	0.24	0.26
316	0.071	0	0.93	0	0	6.8e-05	0	0.00053	0	0	0	2	0.24	0.021
317	0.0028	0	1	0	0	0	0	3.5e-05	0	0	0	2	0.24	0.021
318	0	0	0.0014	1	0	0	0	0	0	0	0	3	0.13	0
319	0.00017	0	0.72	0.28	0	0	0	0	0	0	0	2	0.24	0.021
320	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0
321	0.001	0	0	0	0	1	0	0.00088	0	0	0	5	0.24	0.26
322	0.0091	4.6e-06	0	0	0	0.99	0	0.0044	0	0	0	5	0.24	0.26
323	0.99	6.8e-06	4e-05	0	0	0.00082	0	0.011	0	0	0	0	0.21	0.13
324	0	0	0.002	1	0	0	0	0	0	0	0	3	0.13	0
