SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
110	0	0.029	0	0.022	0	0.94	0.0064	0	0	0	5	0.16	0
111	0.62	0	0.0012	0	0.0015	0	0	0	0.38	0	0	0.24	0.15
112	0.00021	0.11	0	0.38	0	0.49	0.011	0	0.00099	0	5	0.16	0
113	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
114	0.048	3.4e-05	0	0	0	0	0	0	0.95	0	8	0.24	0.11
115	2.8e-06	0.14	0	0.6	0	0.26	5.6e-06	0	6e-05	0	3	0.24	0
116	0.069	0	0	0	0	0	0	0	0.93	0	8	0.24	0.11
117	0.62	2.1e-05	0.0032	0	8.2e-06	0	0	0	0.38	0	0	0.24	0.15
118	0.69	0.00027	0.015	0	0	0	0	0.00019	0.29	0	0	0.24	0.15
119	0.54	0	0.0016	0	0.39	0	0	0	0.067	0	0	0.24	0.15
120	6.6e-06	0.17	0	0.056	0	0.77	0.0049	0	5.5e-05	0	5	0.16	0
121	0	0.005	0	0.00023	0	0.2	0.8	0	0	0	6	0.08	0
122	0.6	0.0061	0.019	0	0.001	0	0	2.3e-06	0.37	0	0	0.24	0.15
123	0	4.6e-05	0	0	0	0.02	0.98	0	0	0	6	0.08	0
124	0.71	0	0.003	0	0	0	0	0	0.28	0	0	0.24	0.15
125	0.66	2.9e-06	0.015	0	0.058	0	0	0	0.27	0	0	0.24	0.15
126	0	0	0	0	0	0.00054	1	0	0	0	6	0.08	0
127	0.6	0.0012	0.0054	0	0	0	0	7.5e-06	0.39	0	0	0.24	0.15
128	0.62	0	0.36	0	0.00058	0	0	0	0.021	0	0	0.24	0.15
129	0	0	0.17	0	0.83	0	0	0	0	0	4	0.41	0.26
130	0.65	0	0.00014	0	0	0	0	0	0.35	0	0	0.24	0.15
131	0.0068	0.31	9.1e-05	0.23	2.5e-06	0.43	0.016	2.7e-05	0.011	0	5	0.16	0
132	0.00016	0	0.00021	0	1	0	0	0	2.7e-06	0	4	0.41	0.26
133	0.6	0	0.00058	0	0	0	0	0	0.4	0	0	0.24	0.15
134	0	0.083	0	0.037	0	0.87	0.013	0	0	0	5	0.16	0
135	0.77	0	0.012	0	0.00013	0	0	0	0.22	0	0	0.24	0.15
136	0.13	0	0.87	0	1.6e-06	0	0	0	0.0012	0	2	0.24	0.26
137	0.19	0.00011	0	0	0	0	0	0	0.81	0	8	0.24	0.11
138	0.94	0	0	0	0	0	0	0	0.064	0	0	0.24	0.15
139	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
140	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
141	0.17	0	0.27	0	0.55	0	0	0	0.016	0	4	0.41	0.26
142	0.42	2.5e-05	0.00036	0	0.00019	0	0	0	0.58	0	8	0.24	0.11
143	0.69	4.1e-05	0.052	0	0.022	0	0	0	0.24	0	0	0.24	0.15
144	0.69	0	0.00063	0	0	0	0	0	0.31	0	0	0.24	0.15
145	0.94	0	0.0099	0	4.5e-05	0	0	0	0.053	0	0	0.24	0.15
146	0.65	0	3.3e-05	0	0	0	0	0	0.35	0	0	0.24	0.15
147	0	0	0	0	0	0	0	0.00021	0	1	9	0	0.11
148	0	0.0019	0	0.00024	0	0.98	0.02	0	0	0	5	0.16	0
149	0.83	0	0.12	0	0.00028	0	0	0	0.052	0	0	0.24	0.15
150	8.4e-05	0.056	0	0.91	0	0.034	0	0	0.00075	0	3	0.24	0
151	0.95	0	0.00011	0	0	0	0	0	0.05	0	0	0.24	0.15
152	0.0043	0.042	1.7e-05	0.9	2.4e-05	0.044	7e-06	0	0.011	0	3	0.24	0
153	0.22	0	0	0	0	0	0	0	0.78	0	8	0.24	0.11
154	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
155	0	7.9e-05	0	1.3e-05	0	0.51	0.49	0	0	0	5	0.16	0
156	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
157	0.49	0	3.4e-05	0	0	0	0	0	0.51	0	8	0.24	0.11
158	0	0.078	0	0.27	0	0.65	1.3e-06	0	0	0	5	0.16	0
159	0.23	5.8e-06	0.22	0	0.5	0	0	0	0.041	0	4	0.41	0.26
160	0.086	0.15	0.0072	0.44	0.0017	0.24	0.0057	3.6e-05	0.072	0	3	0.24	0
161	0	0.00092	0	1	0	0.0025	0	0	0	0	3	0.24	0
162	0	0	0	0	0	0	0	0	0	1	9	0	0.11
163	0	0	0	0	0	0	0	0	0	1	9	0	0.11
164	0.44	0	4e-06	0	0	0	0	0	0.56	0	8	0.24	0.11
165	0.56	0.005	0.051	0	0.071	0	0	0	0.31	0	0	0.24	0.15
166	0	0.0058	0	0.0023	0	0.26	0.73	0	0	0	6	0.08	0
167	0.31	1e-06	7.9e-06	0	0	0	0	0	0.69	0	8	0.24	0.11
168	0.0084	0	0.76	0	0.24	0	0	0	1.2e-05	0	2	0.24	0.26
169	0.34	0.0014	0.00015	0	4.5e-06	0	0	0	0.66	0	8	0.24	0.11
170	0	0	0	0	0	0	0	0.00016	0	1	9	0	0.11
171	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
172	0	8.5e-06	0	4.3e-05	0	1	7e-05	0	0	0	5	0.16	0
173	0.05	0	0	0	0	0	0	0	0.95	0	8	0.24	0.11
174	0.74	6.3e-06	0.021	0	0.00023	0	0	0	0.24	0	0	0.24	0.15
175	0.62	0.00033	0.0045	0	0	0	0	0	0.38	0	0	0.24	0.15
176	0	0.008	0	0.19	0	0.8	2e-05	0	0	0	5	0.16	0
177	0	0	0	0	0	0	0	0.00028	0	1	9	0	0.11
178	0.89	0	0.0024	0	0	0	0	0	0.11	0	0	0.24	0.15
179	0	1	0	0	0	0	0	0	9.5e-06	0	1	0.19	0.021
180	0.25	0	0	0	0	0	0	0	0.75	0	8	0.24	0.11
181	0	0.012	0	0.075	0	0.91	0.00097	0	0	0	5	0.16	0
182	0	3.1e-05	0	0.004	0	1	0	0	0	0	5	0.16	0
183	0.64	0.00012	0.0059	0	8.3e-06	0	0	0	0.36	0	0	0.24	0.15
184	0	0.0099	0	0.00071	0	0.95	0.042	0	0	0	5	0.16	0
185	0.0077	0	0.27	0	0.72	0	0	0	0.00011	0	4	0.41	0.26
186	0	0.056	0	0.36	0	0.58	0.0025	0	9.5e-06	0	5	0.16	0
187	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
188	0.79	0	0	0	0	0	0	0	0.21	0	0	0.24	0.15
189	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
190	0	0	0	0	0	0	0	0.0011	0	1	9	0	0.11
191	0.79	0	0.088	0	0.0012	0	0	0	0.12	0	0	0.24	0.15
192	0.75	0	2.5e-06	0	0	0	0	0	0.25	0	0	0.24	0.15
193	0.39	0.00013	0.2	0	0.31	0	0	0	0.099	0	0	0.24	0.15
194	0	0	0.15	0	0.85	0	0	0	0	0	4	0.41	0.26
195	3.1e-05	0	0.12	0	0.88	0	0	0	0	0	4	0.41	0.26
196	0.55	0	0	0	0	0	0	0	0.45	0	0	0.24	0.15
197	0	0.003	0	0.15	0	0.85	0	0	0	0	5	0.16	0
198	0	0.087	0	0.024	0	0.73	0.16	0	9.3e-06	0	5	0.16	0
199	0	0.053	0	0.051	0	0.88	0.02	0	5.8e-06	0	5	0.16	0
200	3.3e-06	0.033	0	0.86	0	0.11	9e-06	0	6.7e-05	0	3	0.24	0
201	0.64	0.0055	0.079	0	0.0015	0	0	0.00014	0.27	0	0	0.24	0.15
202	0.79	0	0.11	0	2.3e-05	0	0	0.0054	0.099	0	0	0.24	0.15
203	0.31	0	0.21	0	0.44	0	0	0	0.033	0	4	0.41	0.26
204	0.82	0	0	0	0	0	0	0	0.18	0	0	0.24	0.15
205	0	0.039	0	0.78	0	0.18	5.9e-06	0	1.6e-05	0	3	0.24	0
206	8.9e-06	0.06	0	0.72	0	0.22	2.2e-05	0	0.00013	0	3	0.24	0
207	8.4e-05	0.1	0	0.47	0	0.43	0.002	0	0.00055	0	3	0.24	0
208	0.13	0.0041	4e-06	0	4.8e-06	0	0	0	0.87	0	8	0.24	0.11
209	0.03	0.82	9.7e-06	0	0	0	0	0	0.15	0	1	0.19	0.021
210	0.62	0	0.00072	0	0	0	0	0	0.38	0	0	0.24	0.15
211	0.8	0	1.1e-05	0	0	0	0	0	0.2	0	0	0.24	0.15
212	0	0.023	0	0.041	0	0.93	0.0045	0	0	0	5	0.16	0
213	0	0	0	0	0	0	0	4.8e-05	0	1	9	0	0.11
214	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
215	0.095	0	0	0	0	0	0	0	0.91	0	8	0.24	0.11
216	0	0	0.0046	0	1	0	0	0	0	0	4	0.41	0.26
217	0.067	0.31	0	0	0	0	0	0	0.63	0	8	0.24	0.11
218	1.1e-05	0.18	0	0.15	0	0.67	0.0069	0	0.0001	0	5	0.16	0
219	0.87	0	0.0064	0	0	0	0	2.5e-06	0.12	0	0	0.24	0.15
220	0	3.6e-06	0	0	0	0.85	0.15	0	0	0	5	0.16	0
221	0.0027	0.087	0.85	0	0.00025	0	0	0	0.058	0	2	0.24	0.26
222	0	0	0	0	0	0	0	0	0	1	9	0	0.11
223	0	0.046	3e-05	0.0089	0	0.68	0.26	0	0	0	5	0.16	0
224	0.84	0	0.053	0	0.00044	0	0	0	0.11	0	0	0.24	0.15
225	0.57	0	1.7e-06	0	0	0	0	0	0.43	0	0	0.24	0.15
226	0.93	0	0.019	0	0.052	0	0	0	0.0017	0	0	0.24	0.15
227	0.49	0.056	0.0073	0	1.6e-05	0	0	0	0.45	0	0	0.24	0.15
228	0	0	0	0	0	0.00026	1	0	0	0	6	0.08	0
229	0	0.043	0	0.2	0	0.76	0.003	0	0	0	5	0.16	0
230	0	0.027	0	0.42	0	0.55	0	0	0	0	5	0.16	0
231	0	0	0	0	0	0	0	0.00033	0	1	9	0	0.11
232	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
233	0	0.0011	0	0.0013	0	0.97	0.023	0	0	0	5	0.16	0
234	0	0.0017	0	0.035	0	0.96	0	0	0	0	5	0.16	0
235	0.88	0	0.013	0	6.9e-05	0	0	0	0.11	0	0	0.24	0.15
236	0.7	0	0.28	0	0	0	0	0	0.018	0	0	0.24	0.15
237	0	2.5e-06	0	0	0	0.0042	1	0	0	0	6	0.08	0
238	0.77	0	0.028	0	0.00034	0	0	0	0.2	0	0	0.24	0.15
239	0.97	0	0.00013	0	0	0	0	0	0.033	0	0	0.24	0.15
240	0.23	1.8e-05	5e-06	0	0	0	0	0	0.77	0	8	0.24	0.11
241	0.00021	0.033	0	0.92	0	0.041	0	0	0.0013	0	3	0.24	0
242	0	0.0037	0	0.00025	0	0.1	0.89	7e-06	0	0	6	0.08	0
243	0.99	0	0.00069	0	0	0	0	0	0.014	0	0	0.24	0.15
244	0.51	0.06	0.023	0	0.0045	0	0	0	0.41	0	0	0.24	0.15
245	0.55	0	0.089	0	0.26	0	0	0	0.097	0	0	0.24	0.15
246	0.72	0	0.014	0	0.079	0	0	0	0.18	0	0	0.24	0.15
247	0.12	0	0.73	0	0.15	0	0	0	9.1e-05	0	2	0.24	0.26
248	0	0	0.58	0	0.42	0	0	0	0	0	2	0.24	0.26
249	0	0	0	0	0	0	0	0	0	1	9	0	0.11
250	0.00063	0	0.69	0	0.31	0	0	0	0	0	2	0.24	0.26
251	0.028	0	0.22	0	0.75	0	0	0	0.001	0	4	0.41	0.26
252	0	0	0	0	0	0	0	3.4e-06	0	1	9	0	0.11
253	0	0	0	0	0	0.00073	1	0	0	0	6	0.08	0
254	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
255	0.37	0.00026	0.00024	0	1.2e-05	0	0	0	0.63	0	8	0.24	0.11
256	0.67	0	0.041	0	0	0	0	0.18	0.11	0	0	0.24	0.15
257	0	1	0	0	0	0	0	0	2.5e-06	0	1	0.19	0.021
258	0.6	0	0	0	0	0	0	0	0.4	0	0	0.24	0.15
259	0	0.01	0	0.0051	0	0.98	0.0032	0	0	0	5	0.16	0
260	0.3	0	0.17	0	0.53	0	0	0	0.0011	0	4	0.41	0.26
261	0	0.0022	0	0.99	0	0.0041	0	0	0	0	3	0.24	0
262	0	0.0039	0	0.93	0	0.063	0	0	0	0	3	0.24	0
263	0.86	0	0.0048	0	0	0	0	0	0.14	0	0	0.24	0.15
264	0.83	0	0.0022	0	0	0	0	0	0.17	0	0	0.24	0.15
265	0.12	0	0.26	0	0.62	0	0	0	0.0033	0	4	0.41	0.26
266	0.87	0	0.0011	0	0	0	0	0	0.13	0	0	0.24	0.15
267	0	0.059	0	0.12	0	0.81	0.0098	0	7.3e-06	0	5	0.16	0
268	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
269	0.71	0	0.031	0	0.24	0	0	0	0.024	0	0	0.24	0.15
270	0.052	0.59	0	0	0	0	0	7.1e-05	0.36	0	1	0.19	0.021
271	0.77	1.4e-06	0.1	0	1.3e-05	0	0	0	0.13	0	0	0.24	0.15
272	0	3.7e-05	0	0	0	0.0076	0.99	0	0	0	6	0.08	0
273	0.056	0	0.069	0	0.87	0	0	0	0.007	0	4	0.41	0.26
274	0.0016	0	0.8	0	0.2	0	0	0	0	0	2	0.24	0.26
275	0.63	0	0.31	0	0.0021	0	0	0	0.064	0	0	0.24	0.15
276	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
277	0.0001	0.094	0	0.06	0	0.74	0.1	9.6e-06	0.00034	0	5	0.16	0
278	0.95	0	0.02	0	0	0	0	0	0.032	0	0	0.24	0.15
279	0.00078	0.22	0	0.49	0	0.28	0.00073	0	0.003	0	3	0.24	0
280	0.00017	1	0	0	0	0	0	0	0.0022	0	1	0.19	0.021
281	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
282	0	0.0048	0	0.017	0	0.98	3.6e-05	0	0	0	5	0.16	0
283	0.97	0	0.021	0	0.00091	0	0	0	0.0046	0	0	0.24	0.15
284	0	0	0	0	0	0	0	1	0	0	7	0.053	0.13
285	0.94	0	0.0017	0	0.002	0	0	0	0.06	0	0	0.24	0.15
286	0.0016	0	0.71	0	0.29	0	0	0	0	0	2	0.24	0.26
287	0.00024	1	0	0	0	0	0	0	0.0025	0	1	0.19	0.021
288	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
289	8.7e-06	0	0.07	0	0.93	0	0	0	0	0	4	0.41	0.26
290	0.98	0	0.0005	0	0.0063	0	0	0	0.015	0	0	0.24	0.15
291	0.33	0	0.21	0	0.46	0	0	0	0.00026	0	4	0.41	0.26
292	0	0	0	0	0	0	0	0	0	1	9	0	0.11
293	0.0029	0	0.96	0	0.042	0	0	0	0	0	2	0.24	0.26
294	0.41	0	1.1e-05	0	0	0	0	0	0.59	0	8	0.24	0.11
295	0.0007	0.12	0	0.81	0	0.068	0	0	0.0032	0	3	0.24	0
296	0.016	0.27	0.00025	0.44	6.7e-05	0.25	0.0021	2.3e-06	0.025	0	3	0.24	0
297	4.3e-05	0	0	0	1	0	0	0	5.3e-05	0	4	0.41	0.26
298	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
299	0.55	0	0.35	0	0.041	0	0	0	0.059	0	0	0.24	0.15
300	1.7e-05	0	0.99	0	0.0089	0	0	0	0	0	2	0.24	0.26
301	0	0.0027	0	0.00037	0	0.99	0.0025	0	0	0	5	0.16	0
302	0.42	0.0016	0.0064	0	0	0	0	0.34	0.23	0	0	0.24	0.15
303	3.2e-05	0	0.1	0	0.9	0	0	0	0	0	4	0.41	0.26
304	0	0.0024	0	0.00016	0	0.15	0.85	2.1e-06	0	0	6	0.08	0
305	0	0.00029	0	1e-05	0	0.047	0.95	0	0	0	6	0.08	0
306	0.022	0	0.58	0	0.4	0	0	0	0.00061	0	2	0.24	0.26
307	6.3e-05	0.11	0	0.41	0	0.48	0.0015	0	0.00043	0	5	0.16	0
308	1.5e-05	1	0	0	0	0	0	0	0.00067	0	1	0.19	0.021
309	0	0.00075	0	0.99	0	0.0063	0	0	0	0	3	0.24	0
310	0	0	0	0	0	0	0	1.1e-05	0	1	9	0	0.11
311	0	0	7.2e-05	0	1	0	0	0	0	0	4	0.41	0.26
312	0.65	0.00049	0.018	0	0.00024	0	0	0	0.33	0	0	0.24	0.15
313	0.27	0	0.42	0	0.3	0	0	0	0.02	0	2	0.24	0.26
314	0	1	0	0	0	0	0	0	0	0	1	0.19	0.021
315	0.18	0	0.82	0	2.7e-05	0	0	0	0.0025	0	2	0.24	0.26
316	0.016	0.95	6.9e-05	0	0	0	0	0	0.034	0	1	0.19	0.021
317	0.0031	0.98	0	0	0	0	0	0	0.019	0	1	0.19	0.021
318	0	0.0057	0	0.036	0	0.96	2.5e-06	0	0	0	5	0.16	0
319	1e-05	0.18	0	0.49	0	0.34	2e-05	0	0.00014	0	3	0.24	0
320	0	0.00035	0	3.8e-05	0	1	0.00037	0	0	0	5	0.16	0
321	0.0036	0	1	0	0	0	0	0	0	0	2	0.24	0.26
322	0.025	0	0.98	0	0	0	0	0	1.1e-05	0	2	0.24	0.26
323	0.59	0.00012	0.0017	0	0	0	0	0.00092	0.4	0	0	0.24	0.15
324	0	0.01	0	0.035	0	0.95	3.9e-05	0	0	0	5	0.16	0
325	0	1	0	0	0	0	0	0	2.8e-05	0	1	0.19	0.021
326	4.1e-06	0.04	0	0.93	0	0.033	0	0	8.8e-05	0	3	0.24	0
327	0	0.00014	0	5.9e-06	0	0.031	0.97	0	0	0	6	0.08	0
328	0	0.083	0	0.27	0	0.65	5.3e-05	0	0	0	5	0.16	0
329	0	0.064	0	0.021	0	0.8	0.12	0	0	0	5	0.16	0
330	0	1	0	0	0	0	0	0	2.9e-06	0	1	0.19	0.021
331	0.55	0	0.00067	0	3.1e-05	0	0	0	0.45	0	0	0.24	0.15
332	0.0041	0.97	0	0	0	0	0	0	0.029	0	1	0.19	0.021
333	0	0	0	0	0	0	0	0.00063	0	1	9	0	0.11
334	0	0.0057	0	0.0012	0	0.97	0.022	0	0	0	5	0.16	0
335	0.61	0	0.38	0	0	0	0	0	0.014	0	0	0.24	0.15
336	0	0	0	0	0	9.7e-06	1	0	0	0	6	0.08	0
337	0	8.2e-06	0	1	0	0	0	0	0	0	3	0.24	0
338	0.00034	1	0	0	0	0	0	5.7e-06	0.0028	0	1	0.19	0.021
339	0	0.053	0	0.017	0	0.93	0.0037	0	0	0	5	0.16	0
340	0.84	0	0.11	0	1.4e-05	0	0	0	0.056	0	0	0.24	0.15
341	0	0.13	0	0.32	0	0.55	0.00037	0	1.2e-05	0	5	0.16	0
342	0.05	0	0.95	0	2.1e-06	0	0	0	5.8e-05	0	2	0.24	0.26
343	0.7	0	0.0016	0	0	0	0	0	0.3	0	0	0.24	0.15
344	0.93	0	3.8e-05	0	0	0	0	0	0.074	0	0	0.24	0.15
345	0.56	0.031	0.018	0	0.00082	0	0	0.00011	0.39	0	0	0.24	0.15
346	0.027	0.87	7.5e-06	0	0	0	0	2e-05	0.11	0	1	0.19	0.021
347	0	0	0.058	0	0.94	0	0	0	0	0	4	0.41	0.26
