SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
31	0	0	0	0.00032	0	0.00012	0	0	0	0	0	0.18	0	0	0.82	0	14	0.41	0.26
32	0.00065	0	0.25	0	0	0	0	0.00065	0	0.00021	0	0	0	0	0	0.75	15	0.24	0
33	0.00015	0	0.94	0	0	0	2.4e-05	0.00015	0	0	0	0	0	0	0	0.058	2	0.19	0
34	0	0.83	0	0.0047	0	0	0	0	0	0	0	0	0.16	0	3.9e-05	0	1	0.24	0.13
35	0	1	0	0.00013	0	0	0	0	0	0	0	0	1e-05	0	0	0	1	0.24	0.13
36	0	0.12	0	0.015	0	0	0	0	0	0	0	0.0022	0.67	0	0.19	0	12	0.3	0.18
37	0	0	0	0	4.6e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
38	0	0	0	0	7e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
39	0	1	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	1	0.24	0.13
40	0	0	0	0	2.7e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
41	0	0.0017	0	0.13	0	0.00023	0	0	0	0	0	0.12	0.075	0	0.67	0	14	0.41	0.26
42	0.022	0	0.64	0	0	0	0.0035	0.022	0	7.7e-05	0	0	0	0	0	0.31	2	0.19	0
43	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
44	0	1	0	7.4e-06	0	0	0	0	0	0	0	0	0.00025	0	0	0	1	0.24	0.13
45	0	1.9e-06	0	0.54	0	0.00025	0	0	0	0	0	0.012	0.0015	0	0.45	0	3	0.24	0.26
46	0.064	2.9e-06	0.7	0	0	0	0.04	0.064	0	4.9e-05	0	0	0	0	0	0.13	2	0.19	0
47	0	0	0	0	2.1e-06	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
48	0.07	0.83	0	0.018	0.0047	0	0	0.07	0	0	0	0	0.006	0	0	0	1	0.24	0.13
49	0.5	0.00051	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
50	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
51	0	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	1	0.24	0.13
52	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
53	0.019	0	0.34	0	0	0	0.6	0.019	0	0	0	0	0	0	0	0.016	6	0.11	0
54	0	0.84	0	0	0.00033	0	0	0	0.16	0	9.7e-06	0	0	0	0	0	1	0.24	0.13
55	0	1.3e-05	0	0.96	0	0.0015	0	0	0	0	0	0.001	0	0	0.04	0	3	0.24	0.26
56	0.066	0.0023	0.53	0	0	0	0.029	0.066	0	0.00062	0	0	6.5e-06	0	0	0.31	2	0.19	0
57	0	1.3e-06	0	0.82	0	5.3e-05	0	0	0	0	0	0.0019	0	0	0.18	0	3	0.24	0.26
58	0.5	0.0014	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
59	0.5	2.8e-05	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
60	2.2e-06	0	0.00078	0	0	0	1	2.2e-06	0	0	0	0	0	0	0	0	6	0.11	0
61	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
62	0	0.02	0	0.022	0	4.2e-06	0	0	0	0	0	0.022	0.29	0	0.64	0	14	0.41	0.26
63	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
64	0.5	0.00059	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
65	0.13	0.00037	0.62	0	0	0	0.028	0.13	0	2e-05	0	0	0	0	0	0.099	2	0.19	0
66	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
67	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
68	5.3e-05	0	0.0012	0	0	0	1	5.3e-05	0	0	0	0	0	0	0	0	6	0.11	0
69	0	0.62	0	0.011	0	0	0	0	0	0	0	0	0.36	0	0.00012	0	1	0.24	0.13
70	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
71	7.6e-05	0.3	0	0.045	0	0.0017	0	7.6e-05	0	0	0	0.037	0.19	0	0.43	0	14	0.41	0.26
72	0	1	0	8.5e-05	0	0	0	0	0	0	0	0	0.0022	0	0	0	1	0.24	0.13
73	0	0.97	0	0.0024	0	0	0	0	0	0	0	0	0.027	0	0	0	1	0.24	0.13
74	3.4e-06	0.95	0	0.00052	0	0	0	3.4e-06	0	0	0	0	0.045	0	1.2e-05	0	1	0.24	0.13
75	0.5	1.9e-05	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
76	0	0.032	0	0.95	0	0	0	0	0	0	0	0	0.014	0	0	0	3	0.24	0.26
77	0	0	6e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0
78	0	0.84	0	0.053	0	0	0	0	0	0	0	5.8e-06	0.11	0	0.00037	0	1	0.24	0.13
79	0.12	0.0011	0.53	0	0	0	0.035	0.12	0	0.00063	0	0	2.3e-06	0	0	0.2	2	0.19	0
80	0	0	0	0.61	0	0.32	0	0	0	0	0	0.019	0	0	0.057	0	3	0.24	0.26
81	0.00023	0.95	0	0.0077	0	0	0	0.00023	0	0	0	2.3e-06	0.038	0	0.00021	0	1	0.24	0.13
82	0	0	0	0	1.9e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
85	0	0	0	0.81	0	0.025	0	0	0	0	0	0.07	0	0	0.098	0	3	0.24	0.26
86	0.038	0	0.8	0	0	0	0.0034	0.038	0	1.2e-06	0	0	0	0	0	0.12	2	0.19	0
87	0	0.14	0	0.0053	0	0	0	0	0	0	0	2.8e-06	0.86	0	0.0024	0	12	0.3	0.18
88	0	0	0	0.034	0	0.075	0	0	0	0	0	0.18	0.00041	0	0.71	0	14	0.41	0.26
89	0	0.093	0	0.011	0	0	0	0	0	0	0	0.00036	0.83	0	0.067	0	12	0.3	0.18
90	0	0	0	7.5e-05	0	0.00094	0	0	0	0	0	0.15	0	0	0.85	0	14	0.41	0.26
91	0.012	0.92	0	0.021	3.9e-05	0	0	0.012	0	0	0	2.4e-05	0.031	0	0.00076	0	1	0.24	0.13
92	0	0.75	0	0.087	0	0	0	0	0	0	0	1.3e-05	0.17	0	0.00096	0	1	0.24	0.13
93	0.0029	0	0.79	0	0	0	0	0.0029	0	0	0	0	0	0	0	0.21	2	0.19	0
94	0	1	0	3.6e-06	0	0	0	0	0	0	0	0	0.00018	0	0	0	1	0.24	0.13
95	0	0.2	0	0.077	0	0	0	0	0	0	0	2.7e-05	0.71	0	0.0057	0	12	0.3	0.18
96	0	0	0	1.4e-06	0	0	0	0	0	0	0	0.12	0	0	0.88	0	14	0.41	0.26
97	0	0.44	0	0.00035	0	0	0	0	0	0	0	0	0.56	0	0.00088	0	12	0.3	0.18
98	0.0054	0	0.95	0	0	0	0.005	0.0054	0	0	0	0	0	0	0	0.034	2	0.19	0
99	0	0.99	0	3e-06	0	0	0	0	0	0	0	0	0.0067	0	0	0	1	0.24	0.13
100	0	0.48	0	0.017	0	0	0	0	0	0	0	0.00074	0.46	0	0.047	0	1	0.24	0.13
101	0.12	0.00083	0.51	0	2.7e-06	0	0.16	0.12	0	6.5e-05	0	0	1e-06	0	0	0.087	2	0.19	0
102	0.5	0.0024	0	0	3.7e-06	0	0	0.5	0	0	0	0	1.1e-06	0	0	0	0	0.19	0.021
103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2e-05	0	5	0.59	0.33
104	0.0016	0	0.74	0	0	0	0.26	0.0016	0	0	0	0	0	0	0	0.0011	2	0.19	0
105	1.4e-06	0.14	0	0.0038	0	0.00024	0	1.4e-06	0	0	0	0.011	0.4	0	0.44	0	14	0.41	0.26
106	0	0.79	0	0.13	0	0	0	0	0	0	0	5e-06	0.082	0	0.00026	0	1	0.24	0.13
107	0.012	0	0.21	0	0	0	0.76	0.012	0	0	0	0	0	0	0	0.0084	6	0.11	0
108	0	0	0	0.81	0	0.19	0	0	0	0	0	5.1e-06	0	0	5.1e-05	0	3	0.24	0.26
109	0.028	1.1e-05	0.37	0	1.2e-06	0	0.55	0.028	0	1.5e-06	0	0	0	0	0	0.032	6	0.11	0
110	0.022	0	0.64	0	0	0	0.29	0.022	0	0	0	0	0	0	0	0.022	2	0.19	0
111	0	0.87	0	0.00087	0	0	0	0	0	0	0	0	0.13	0	0.00077	0	1	0.24	0.13
112	0.058	0.00087	0.53	0	0	0	0.093	0.058	0	0.00086	0	0	1.9e-06	0	0	0.26	2	0.19	0
113	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
114	3.2e-05	1	0	0	0	0	0	3.2e-05	0	0	0	0	0	0	0	0	1	0.24	0.13
115	0.058	2e-05	0.55	0	0	0	0.0011	0.058	0	0.00028	0	0	0	0	0	0.34	2	0.19	0
116	0	0.75	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	1	0.24	0.13
117	1e-05	0.98	0	0.0028	0	0	0	1e-05	0	0	0	0	0.02	0	5.1e-06	0	1	0.24	0.13
118	0.00014	0.98	0	0.014	0.00013	0	0	0.00014	0	0	0	0	0.006	0	0	0	1	0.24	0.13
119	0	0.025	0	7.2e-05	0	0	0	0	0	0	0	5.6e-06	0.96	0	0.013	0	12	0.3	0.18
120	0.1	4.2e-05	0.62	0	0	0	0.13	0.1	0	2.1e-06	0	0	0	0	0	0.044	2	0.19	0
121	0.0018	0	0.021	0	2.4e-06	0	0.98	0.0018	0	0	0	0	0	0	0	0.00011	6	0.11	0
122	0.0031	0.94	0	0.017	0	0	0	0.0031	0	0	0	1.6e-05	0.036	0	0.00068	0	1	0.24	0.13
123	2.4e-05	0	0.00083	0	0	0	1	2.4e-05	0	0	0	0	0	0	0	0	6	0.11	0
124	0	0.99	0	0.0027	0	0	0	0	0	0	0	0	0.006	0	0	0	1	0.24	0.13
125	0	0.71	0	0.011	0	0	0	0	0	0	0	0.00035	0.25	0	0.03	0	1	0.24	0.13
126	0	0	2.4e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0
127	0.00061	0.99	0	0.0049	6.1e-06	0	0	0.00061	0	0	0	0	0.0063	0	0	0	1	0.24	0.13
128	0	0.4	0	0.48	0	0	0	0	0	0	0	1.5e-05	0.13	0	0.00055	0	3	0.24	0.26
129	0	0	0	0.052	0	0.75	0	0	0	0	0	0.017	0	0	0.18	0	5	0.59	0.33
130	0	0.98	0	0.00011	0	0	0	0	0	0	0	0	0.021	0	0	0	1	0.24	0.13
131	0.15	0.016	0.43	8.2e-05	3.8e-05	0	0.098	0.15	0	0.0012	0	0	0.00016	0	0	0.15	2	0.19	0
132	0	7.5e-05	0	0.00028	0	1.6e-05	0	0	0	0	0	0.029	0.023	0	0.95	0	14	0.41	0.26
133	0	0.99	0	0.00048	0	0	0	0	0	0	0	0	0.0061	0	0	0	1	0.24	0.13
134	0.053	0	0.59	0	0	0	0.27	0.053	0	0	0	0	0	0	0	0.03	2	0.19	0
135	0	0.91	0	0.011	0	0	0	0	0	0	0	0	0.084	0	8.2e-05	0	1	0.24	0.13
136	0	0.039	0	0.95	0	0	0	0	0	0	0	0	0.01	0	1.2e-06	0	3	0.24	0.26
137	6e-05	1	0	0	0	0	0	6e-05	0	0	0	0	6.6e-05	0	0	0	1	0.24	0.13
138	0	0.99	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	1	0.24	0.13
139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
140	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
141	0	0.12	0	0.28	0	0.0031	0	0	0	0	0	0.089	0.1	0	0.41	0	14	0.41	0.26
142	1.1e-05	0.95	0	0.00031	0	0	0	1.1e-05	0	0	0	0	0.052	0	0.00011	0	1	0.24	0.13
143	1.7e-05	0.68	0	0.04	0	0	0	1.7e-05	0	0	0	0.00038	0.27	0	0.012	0	1	0.24	0.13
144	0	1	0	0.00053	0	0	0	0	0	0	0	0	0.0039	0	0	0	1	0.24	0.13
145	0	0.38	0	0.0058	0	0	0	0	0	0	0	0	0.61	0	1.9e-05	0	12	0.3	0.18
146	0	1	0	2.5e-05	0	0	0	0	0	0	0	0	0.00025	0	0	0	1	0.24	0.13
147	0	0	0	0	3.1e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
148	0.0011	0	0.16	0	0	0	0.84	0.0011	0	0	0	0	0	0	0	0.00018	6	0.11	0
149	0	0.64	0	0.15	0	0	0	0	0	0	0	2.9e-06	0.21	0	0.00024	0	1	0.24	0.13
150	0.031	0.00051	0.19	0	0	0	6e-05	0.031	0	0.081	0	0	4.8e-06	0	0	0.66	15	0.24	0
151	0	0.98	0	0.00014	0	0	0	0	0	0	0	0	0.023	0	0	0	1	0.24	0.13
152	0.024	0.014	0.16	1.8e-05	0	0	0.00047	0.024	0	0.12	0	0	0.00074	0	1.7e-05	0.66	15	0.24	0
153	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.13
154	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
155	1e-05	0	0.0068	0	0	0	0.99	1e-05	0	0	0	0	0	0	0	0	6	0.11	0
156	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
157	0	1	0	2.6e-05	0	0	0	0	0	0	0	0	0.0021	0	0	0	1	0.24	0.13
158	0.027	0	0.82	0	0	0	0.001	0.027	0	0	0	0	0	0	0	0.12	2	0.19	0
159	3e-06	0.2	0	0.21	0	0.0077	0	3e-06	0	0	0	0.073	0.18	0	0.33	0	14	0.41	0.26
160	0.079	0.15	0.32	0.0068	3.9e-05	0	0.041	0.079	0	0.012	0	9.7e-05	0.014	0	0.0011	0.3	2	0.19	0
161	0.00064	0	0.087	0	0	0	0	0.00064	0	0.00037	0	0	0	0	0	0.91	15	0.24	0
162	0	0	0	0	1.1e-06	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
163	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
164	0	1	0	2.9e-06	0	0	0	0	0	0	0	0	0.00027	0	0	0	1	0.24	0.13
165	0.0023	0.73	0	0.043	0	0.00014	0	0.0023	0	0	0	0.0026	0.18	0	0.042	0	1	0.24	0.13
166	0.0025	0	0.051	0	4.5e-06	0	0.94	0.0025	0	0	0	0	0	0	0	0.0013	6	0.11	0
167	0	1	0	6.8e-06	0	0	0	0	0	0	0	0	0.0048	0	0	0	1	0.24	0.13
168	0	0.00089	0	0.7	0	0	0	0	0	0	0	0.029	0.11	0	0.15	0	3	0.24	0.26
169	0.00071	0.98	0	0.00014	0	0	0	0.00071	0	0	0	0	0.016	0	2.9e-06	0	1	0.24	0.13
170	0	0	0	0	0.00018	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
171	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
172	2.2e-05	0	0.6	0	0	0	0.4	2.2e-05	0	0	0	0	0	0	0	0.00015	2	0.19	0
173	0	1	0	0	0	0	0	0	0	0	0	0	6.3e-06	0	0	0	1	0.24	0.13
174	3.2e-06	0.91	0	0.02	0	0	0	3.2e-06	0	0	0	0	0.068	0	0.00015	0	1	0.24	0.13
175	0.00016	0.98	0	0.004	0	0	0	0.00016	0	0	0	0	0.011	0	0	0	1	0.24	0.13
176	0.0037	0	0.87	0	0	0	0.0067	0.0037	0	0	0	0	0	0	0	0.11	2	0.19	0
177	0	0	0	0	0.00022	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
178	0	0.99	0	0.0027	0	0	0	0	0	0	0	0	0.0035	0	0	0	1	0.24	0.13
179	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
180	0	1	0	0	0	0	0	0	0	0	0	0	0.00019	0	0	0	1	0.24	0.13
181	0.0076	0	0.84	0	0	0	0.08	0.0076	0	0	0	0	0	0	0	0.065	2	0.19	0
182	2.3e-05	0	1	0	0	0	0.00079	2.3e-05	0	0	0	0	0	0	0	0.0038	2	0.19	0
183	6.1e-05	0.97	0	0.0053	0	0	0	6.1e-05	0	0	0	0	0.027	0	5.2e-06	0	1	0.24	0.13
184	0.005	0	0.17	0	0	0	0.82	0.005	0	0	0	0	0	0	0	0.00047	6	0.11	0
185	0	0.0016	0	0.2	0	0.17	0	0	0	0	0	0.26	0.013	0	0.36	0	14	0.41	0.26
186	0.029	3.2e-06	0.65	0	0	0	0.053	0.029	0	0.00028	0	0	0	0	0	0.24	2	0.19	0
187	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
188	0	1	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	1	0.24	0.13
189	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
190	0	0	0	0	0.0018	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
191	0	0.76	0	0.092	0	0	0	0	0	0	0	1.9e-05	0.15	0	0.00085	0	1	0.24	0.13
192	0	0.67	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	1	0.24	0.13
193	6.2e-05	0.37	0	0.18	0	0.0022	0	6.2e-05	0	0	0	0.033	0.22	0	0.2	0	1	0.24	0.13
194	0	0	0	0.038	0	0.0021	0	0	0	0	0	0.8	1.4e-06	0	0.16	0	11	0.41	0.33
195	0	0	0	0.15	0	3.3e-05	0	0	0	0	0	0.11	5.8e-05	0	0.74	0	14	0.41	0.26
196	0	0.064	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	12	0.3	0.18
197	0.001	0	0.94	0	0	0	0.00028	0.001	0	0	0	0	0	0	0	0.062	2	0.19	0
198	0.041	4.5e-06	0.29	0	2.9e-06	0	0.61	0.041	0	1.6e-06	0	0	0	0	0	0.015	6	0.11	0
199	0.033	3.2e-06	0.56	0	0	0	0.33	0.033	0	0	0	0	0	0	0	0.041	2	0.19	0
200	0.018	3e-05	0.33	0	0	0	0.001	0.018	0	0.011	0	0	0	0	0	0.62	15	0.24	0
201	0.0029	0.85	0	0.076	0.0001	0	0	0.0029	0	0	0	6.6e-05	0.068	0	0.001	0	1	0.24	0.13
202	0	0.83	0	0.13	0.0024	0	0	0	0	0	0	0	0.039	0	2e-05	0	1	0.24	0.13
203	0	0.23	0	0.21	0	0.024	0	0	0	0	0	0.028	0.19	0	0.31	0	14	0.41	0.26
204	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.13
205	0.019	4.8e-06	0.45	0	0	0	0.0011	0.019	0	0.0012	0	0	0	0	0	0.51	15	0.24	0
206	0.03	6.1e-05	0.47	0	0	0	0.0023	0.03	0	0.0015	0	0	0	0	0	0.47	15	0.24	0
207	0.051	0.0004	0.55	0	0	0	0.036	0.051	0	0.0013	0	0	0	0	0	0.31	2	0.19	0
208	0.0029	0.96	0	5.2e-06	0	0	0	0.0029	0	0	0	0	0.035	0	4.5e-06	0	1	0.24	0.13
209	0.43	0.13	0	9.3e-06	0	0	0	0.43	0	0	0	0	0.00076	0	0	0	0	0.19	0.021
210	0	0.98	0	0.00059	0	0	0	0	0	0	0	0	0.018	0	0	0	1	0.24	0.13
211	0	1	0	8.3e-06	0	0	0	0	0	0	0	0	0.00069	0	0	0	1	0.24	0.13
212	0.017	0	0.72	0	0	0	0.21	0.017	0	0	0	0	0	0	0	0.039	2	0.19	0
213	0	0	0	0	2.2e-05	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
214	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.19	0.021
215	0	1	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	1	0.24	0.13
216	0	0	0	0.0015	0	0	0	0	0	0	0	0.77	0	0	0.23	0	11	0.41	0.33
217	0.22	0.57	0	0	0	0	0	0.22	0	0	0	0	0.0016	0	0	0	1	0.24	0.13
218	0.095	6.3e-05	0.61	0	0	0	0.1	0.095	0	7.6e-05	0	0	0	0	0	0.1	2	0.19	0
219	0	0.99	0	0.0069	0	0	0	0	0	0	0	0	0.00088	0	0	0	1	0.24	0.13
220	0	0	0.0018	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0
221	0.049	0.028	0	0.87	0	0	0	0.049	0	0	0	0	1.3e-05	0	0.00018	0	3	0.24	0.26
222	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
223	0.019	0	0.18	2.2e-05	1e-06	0	0.78	0.019	0	0	0	0	0	0	0	0.0047	6	0.11	0
224	0	0.78	0	0.054	0	0	0	0	0	0	0	0.00069	0.17	0	0.00031	0	1	0.24	0.13
225	0	1	0	1.1e-06	0	0	0	0	0	0	0	0	0.0011	0	0	0	1	0.24	0.13
226	0	0.0016	0	0.00018	0	0	0	0	0	0	0	0	1	0	0.00035	0	12	0.3	0.18
227	0.029	0.92	0	0.0068	0	0	0	0.029	0	0	0	0	0.021	0	1e-05	0	1	0.24	0.13
228	0	0	1.8e-05	0	1.4e-06	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0
229	0.024	0	0.73	0	0	0	0.084	0.024	0	2.3e-05	0	0	0	0	0	0.14	2	0.19	0
230	0.0089	0	0.8	0	0	0	0.00032	0.0089	0	0	0	0	0	0	0	0.18	2	0.19	0
231	0	0	0	0	0.00043	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
232	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.053	0.11
233	0.00071	0	0.23	0	0	0	0.77	0.00071	0	0	0	0	0	0	0	0.001	6	0.11	0
234	0.00093	0	0.97	0	0	0	0.0033	0.00093	0	0	0	0	0	0	0	0.026	2	0.19	0
235	0	0.75	0	0.012	0	0	0	0	0	0	0	0	0.24	0	4.4e-05	0	1	0.24	0.13
236	0	0.5	0	0.46	0	0	0	0	0	0	0	0	0.04	0	0	0	1	0.24	0.13
237	2.4e-06	0	0.00022	0	0	0	1	2.4e-06	0	0	0	0	0	0	0	0	6	0.11	0
238	0	0.84	0	0.026	0	0	0	0	0	0	0	2.6e-06	0.14	0	0.00022	0	1	0.24	0.13
239	0	1	0	0.00019	0	0	0	0	0	0	0	0	0.0014	0	0	0	1	0.24	0.13
240	1e-05	1	0	4.9e-06	0	0	0	1e-05	0	0	0	0	0.0035	0	0	0	1	0.24	0.13
241	0.02	0.0011	0.21	0	0	0	0.00011	0.02	0	0.027	0	0	1.2e-05	0	0	0.72	15	0.24	0
242	0.0021	0	0.019	0	3.9e-05	0	0.98	0.0021	0	0	0	0	0	0	0	0.00018	6	0.11	0
243	0	0.64	0	0.00099	0	0	0	0	0	0	0	0	0.36	0	0	0	1	0.24	0.13
244	0.028	0.8	0	0.02	0	0	0	0.028	0	0	0	0.00012	0.12	0	0.0028	0	1	0.24	0.13
245	0	0.55	0	0.092	0	0.0014	0	0	0	0	0	0.0068	0.16	0	0.19	0	1	0.24	0.13
246	0	0.54	0	0.0089	0	0.00057	0	0	0	0	0	0.00021	0.42	0	0.034	0	1	0.24	0.13
247	0	0.009	0	0.56	0	0.002	0	0	0	0	0	0.00057	0.35	0	0.082	0	3	0.24	0.26
248	0	0	0	0.41	0	0.055	0	0	0	0	0	0.32	4.4e-05	0	0.21	0	3	0.24	0.26
249	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.11
250	0	1.7e-05	0	0.74	0	0.0068	0	0	0	0	0	0.015	0.0081	0	0.24	0	3	0.24	0.26
251	0	0.012	0	0.21	0	0.03	0	0	0	0	0	0.2	0.043	0	0.5	0	14	0.41	0.26
