SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
92	0	0.92	0.0069	0	0	0.014	0	0	0	0	0	0.057	0	1.7e-05	0	0	0	1	0.24	0.15
93	0.0014	0	0	0.65	0.17	0	0	0	0	0	0	0	0	0	0.0035	0	0.17	3	0.24	0
94	0	0.56	0.44	0	0	0	0	0	0	0	0	4.5e-06	0	0	0	0	0	1	0.24	0.15
95	0	0.77	7.5e-05	0	0	0.15	0	0	0	0	0	0.08	0	5.4e-05	0	0	0	1	0.24	0.15
96	0	0	0	0	0	0.38	0	0	0	0	0	3.7e-06	0	0.62	0	0	0	13	0.41	0.33
97	0	0.98	9.1e-05	0	0	0.024	0	0	0	0	0	0.00069	0	0	0	0	0	1	0.24	0.15
98	0.0059	0	0	0.043	0.48	0	0	0	4.9e-06	0	0	0	0	0	0.00036	0	0.48	4	0.16	0
99	0	0.99	0.01	0	0	0	0	0	0	0	0	8.9e-06	0	0	0.00054	0	0	1	0.24	0.15
100	0	0.7	0.00088	0	0	0.27	0	0	0	0	0	0.02	0	0.0017	3.7e-06	0	0	1	0.24	0.15
101	0.17	0.00028	0.0013	0.11	0.33	0	0	0	0.017	0	0	0	5.5e-05	0	0.04	0	0.33	4	0.16	0
102	0.82	0.00071	0.0059	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0.16	0.021
103	0	0	0	0	0	0.0057	0.99	0	0	0	0	0	0	0	0	0	0	6	0.64	0.33
104	0.0023	0	0	0.00039	0.5	0	0	0	0.00022	0	0	0	0	0	0	0	0.5	4	0.16	0
105	0	0.25	0.00049	0	0	0.71	2.9e-05	0	0	0	0	0.0065	0	0.036	0.00029	0	0	5	0.36	0.26
106	0	0.9	0.021	0	0	0.0046	0	0	0	0	0	0.078	0	5.8e-06	0	0	0	1	0.24	0.15
107	0.046	0	6.6e-06	0.012	0.37	0	0	0	0.2	0	0	0	0	0	0.0014	0	0.37	4	0.16	0
108	0	0	0	0	0	0.0027	0.21	0	0	0	0.19	0.6	0	7.3e-06	0	0	0	11	0.24	0.26
109	0.065	2.2e-06	3.9e-05	0.04	0.39	0	0	0	0.1	0	0	0	1.2e-06	0	0.0059	0	0.39	4	0.16	0
110	0.036	0	0	0.018	0.47	0	0	0	0.0061	0	0	0	0	0	0.0012	0	0.47	4	0.16	0
111	0	0.99	0.0033	0	0	0.0061	0	0	0	0	0	0.0012	0	2.9e-06	2.6e-06	0	0	1	0.24	0.15
112	0.062	0.00026	0.00038	0.33	0.26	0	0	0	0.011	0	0	0	0.00071	0	0.071	0	0.26	3	0.24	0
113	0.91	0	5.2e-06	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0.16	0.021
114	3.3e-06	0.015	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.19	0.11
115	0.035	3.8e-06	2.7e-05	0.57	0.15	0	0	0	6.3e-06	0	0	0	0.00031	0	0.09	0	0.15	3	0.24	0
116	0	1	0	0	0	6.8e-06	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.15
117	3.2e-06	0.93	0.066	0	0	0.00023	0	0	0	0	0	0.0031	0	0	4.9e-05	0	0	1	0.24	0.15
118	0.00014	0.61	0.38	0	0	3.6e-05	0	0	0	0.00013	0	0.0083	0	0	2.7e-05	0	0	1	0.24	0.15
119	0	0.23	0	0	0	0.77	0	0	0	0	0	0.00042	0	6.4e-05	0	0	0	5	0.36	0.26
120	0.14	7.7e-06	0.00019	0.047	0.4	0	0	0	0.0048	0	0	0	1.5e-06	0	0.012	0	0.4	4	0.16	0
121	0.019	0	0	0.00019	0.1	0	0	0	0.78	0	0	0	0	0	2.5e-05	0	0.1	8	0.08	0
122	0.0023	0.83	0.14	0	0	0.0046	0	0	0	2.4e-06	0	0.017	0	3e-05	0.0052	0	0	1	0.24	0.15
123	0.00065	0	0	0	0.01	0	0	0	0.98	0	0	0	0	0	0	0	0.01	8	0.08	0
124	0	0.81	0.19	0	0	1e-05	0	0	0	0	0	0.0022	0	0	0	0	0	1	0.24	0.15
125	0	0.88	0.0065	0	0	0.1	0	0	0	0	0	0.013	0	0.00079	3.7e-05	0	0	1	0.24	0.15
126	6.8e-06	0	0	0	0.00028	0	0	0	1	0	0	0	0	0	0	0	0.00028	8	0.08	0
127	0.00054	0.65	0.35	0	0	4.3e-05	0	0	0	6.3e-06	0	0.0038	0	0	0.00027	0	0	1	0.24	0.15
128	0	0.72	0.0042	0	0	0.013	0	0	0	0	0	0.27	0	1.6e-05	0	0	0	1	0.24	0.15
129	0	0	0	0	0	0.39	0.5	0	0	0	0.0095	0.06	0	0.038	0	0	0	6	0.64	0.33
130	0	0.99	0.007	0	0	1.2e-05	0	0	0	0	0	0.00014	0	0	0	0	0	1	0.24	0.15
131	0.18	0.0084	0.0082	0.21	0.23	1e-05	0	0	0.016	2.6e-05	0	7.3e-05	0.0011	0	0.11	0	0.23	4	0.16	0
132	0	0.00037	0	0	0	0.94	0	0	0	0	0	0.00031	0	0.062	0	0	0	5	0.36	0.26
133	0	0.9	0.1	0	0	6.9e-06	0	0	0	0	0	0.00057	0	0	0	0	0	1	0.24	0.15
134	0.084	0	6.7e-06	0.03	0.44	0	0	0	0.013	0	0	0	0	0	0.0039	0	0.44	4	0.16	0
135	0	0.98	0.011	0	0	0.0023	0	0	0	0	0	0.0096	0	0	0	0	0	1	0.24	0.15
136	0	0.19	0.0027	0	0	0.00042	0	0	0	0	0	0.81	0	0	0	0	0	11	0.24	0.26
137	4.6e-05	0.24	0.76	0	0	0	0	0	0	0	0	0	0	0	3.4e-05	0	0	2	0.19	0.11
138	0	1	2.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.15
139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.053	0.13
140	0.98	0	4.4e-06	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0.16	0.021
141	0	0.18	0.00063	0	0	0.53	0.00035	0	0	0	5e-06	0.18	0	0.11	0	0	0	5	0.36	0.26
142	1.7e-06	0.99	0.0097	0	0	0.0016	0	0	0	0	0	0.00055	0	0	0.0014	0	0	1	0.24	0.15
143	5.2e-06	0.87	0.019	0	0	0.062	0	0	0	0	0	0.043	0	0.00079	0.00014	0	0	1	0.24	0.15
144	0	0.86	0.14	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	1	0.24	0.15
145	0	0.99	0.00011	0	0	0.0034	0	0	0	0	0	0.0068	0	0	0	0	0	1	0.24	0.15
146	0	0.75	0.25	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	0	0	1	0.24	0.15
147	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	1	0	15	0	0.11
148	0.0076	0	0	0.00019	0.49	0	0	0	0.019	0	0	0	0	0	2.1e-06	0	0.49	4	0.16	0
149	0	0.9	0.0048	0	0	0.0051	0	0	0	0	0	0.086	0	3.3e-06	0	0	0	1	0.24	0.15
150	0.0059	9.5e-05	5.2e-05	0.73	0.017	0	0	0	0	0	0	0	0.059	0	0.17	0	0.017	3	0.24	0
151	0	1	0.00092	0	0	0	0	0	0	0	0	7.4e-05	0	0	0	0	0	1	0.24	0.15
152	0.0064	0.0045	0.00041	0.67	0.02	2.7e-05	0	0	6.1e-06	0	0	1.2e-05	0.082	0	0.2	0	0.02	3	0.24	0
153	0	0.0032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.19	0.11
154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	0	0.16	0.021
155	0.00083	0	0	1.1e-05	0.26	0	0	0	0.48	0	0	0	0	0	0	0	0.26	8	0.08	0
156	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.053	0.13
157	0	0.82	0.18	0	0	0	0	0	0	0	0	3.6e-05	0	0	0	0	0	1	0.24	0.15
158	0.026	0	0	0.24	0.36	0	0	0	1.4e-06	0	0	0	0	0	0.012	0	0.36	4	0.16	0
159	1.2e-06	0.28	0.0013	0	0	0.43	0.0017	0	0	0	5.4e-05	0.17	0	0.12	4.4e-05	0	0	5	0.36	0.26
160	0.067	0.1	0.014	0.36	0.13	0.003	0	0	0.0057	3.3e-05	0	0.0054	0.01	0.00015	0.18	0	0.13	3	0.24	0
161	2.4e-05	0	0	0.98	0.0015	0	0	0	0	0	0	0	0.00027	0	0.014	0	0.0015	3	0.24	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0.11
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0.11
164	0	0.67	0.33	0	0	0	0	0	0	0	0	3.9e-06	0	0	0	0	0	1	0.24	0.15
165	0.0015	0.81	0.023	0	0	0.09	3.4e-05	0	0	0	0	0.047	0	0.0055	0.023	0	0	1	0.24	0.15
166	0.014	0	0	0.0019	0.13	0	0	0	0.72	0	0	0	0	0	0.00019	0	0.13	8	0.08	0
167	0	0.94	0.065	0	0	0	0	0	0	0	0	1.5e-05	0	0	1.6e-05	0	0	1	0.24	0.15
168	0	0.0054	0	0	0	0.66	0	0	0	0	0	0.31	0	0.025	0	0	0	5	0.36	0.26
169	0.00054	0.87	0.12	0	0	6.3e-05	0	0	0	0	0	0.00025	0	0	0.0087	0	0	1	0.24	0.15
170	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	1	0	15	0	0.11
171	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.053	0.13
172	4e-05	0	0	3.4e-05	0.5	0	0	0	6.7e-05	0	0	0	0	0	0	0	0.5	4	0.16	0
173	0	0.19	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.19	0.11
174	2.3e-06	0.93	0.056	0	0	0.0017	0	0	0	0	0	0.017	0	3e-06	7.4e-06	0	0	1	0.24	0.15
175	0.00013	0.69	0.3	0	0	2.4e-05	0	0	0	0	0	0.0033	0	0	9.1e-05	0	0	1	0.24	0.15
176	0.0038	0	0	0.16	0.42	0	0	0	2e-05	0	0	0	0	0	0.0013	0	0.42	4	0.16	0
177	0	0	0	0	0	0	0	0	0	0.00024	0	0	0	0	0	1	0	15	0	0.11
178	0	0.93	0.073	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	1	0.24	0.15
179	0.68	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0.16	0.021
180	0	0.49	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.19	0.11
181	0.0091	0	0	0.061	0.46	0	0	0	0.00094	0	0	0	0	0	0.0011	0	0.46	4	0.16	0
182	2.5e-05	0	0	0.0032	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	4	0.16	0
183	3.7e-05	0.84	0.16	0	0	0.00018	0	0	0	0	0	0.0051	0	0	8.5e-05	0	0	1	0.24	0.15
184	0.03	0	0	0.00057	0.46	0	0	0	0.039	0	0	0	0	0	2.5e-05	0	0.46	4	0.16	0
185	0	0.0074	0	0	0	0.31	0.065	0	0	0	0.011	0.17	0	0.44	0	0	0	13	0.41	0.33
186	0.03	0	4.9e-06	0.31	0.31	0	0	0	0.0026	0	0	0	0.00024	0	0.027	0	0.31	4	0.16	0
187	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.16	0.021
188	0	0.99	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.15
189	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	14	0.24	0.021
190	0	0	0	0	0	0	0	0	0	0.00096	0	0	0	0	0	1	0	15	0	0.11
191	0	0.91	0.02	0	0	0.0081	0	0	0	0	0	0.066	0	2.6e-05	0	0	0	1	0.24	0.15
192	0	1	4.9e-06	0	0	5.5e-06	0	0	0	0	0	2.1e-06	0	0	0	0	0	1	0.24	0.15
193	3.1e-05	0.47	0.0056	0	0	0.31	0.00045	0	0	0	8.3e-06	0.15	0	0.055	0.00055	0	0	1	0.24	0.15
194	0	0	0	0	0	0.03	1.2e-05	0	0	0	0	0.023	0	0.95	0	0	0	13	0.41	0.33
195	0	0.00012	0	0	0	0.25	0	0	0	0	0	0.31	0	0.44	0	0	0	13	0.41	0.33
196	0	1	0	0	0	2.5e-05	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0.15
197	0.001	0	0	0.12	0.44	0	0	0	0	0	0	0	0	0	0.00026	0	0.44	4	0.16	0
198	0.11	0	4.3e-05	0.019	0.36	0	0	0	0.15	0	0	0	1.3e-06	0	0.0039	0	0.36	4	0.16	0
199	0.057	0	1.4e-05	0.041	0.44	0	0	0	0.019	0	0	0	0	0	0.0048	0	0.44	4	0.16	0
200	0.0074	4.2e-06	7.3e-06	0.78	0.062	0	0	0	9.7e-06	0	0	0	0.0092	0	0.084	0	0.062	3	0.24	0
201	0.0031	0.82	0.096	0	0	0.0076	0	0	0	0.00014	0	0.065	0	0.00011	0.0044	0	0	1	0.24	0.15
202	0	0.76	0.17	0	0	0.00044	0	0	0	0.0041	0	0.067	0	0	0	0	0	1	0.24	0.15
203	0	0.47	0	0	0	0.27	0.009	0	0	0	2.7e-05	0.2	0	0.052	0	0	0	1	0.24	0.15
204	0	0.47	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.19	0.11
205	0.0096	0	2.9e-06	0.72	0.1	0	0	0	6.4e-06	0	0	0	0.0011	0	0.06	0	0.1	3	0.24	0
206	0.017	1.1e-05	2.5e-05	0.66	0.12	0	0	0	2.3e-05	0	0	0	0.0014	0	0.084	0	0.12	3	0.24	0
207	0.048	0.0001	0.00019	0.41	0.23	0	0	0	0.002	0	0	0	0.0011	0	0.075	0	0.23	3	0.24	0
208	0.00011	0.28	0.004	0	0	4.1e-05	0	0	0	0	0	5.6e-06	0	0	0.72	0	0	14	0.24	0.021
209	0.096	0.019	0.0094	0	0	0	0	0	0	0	0	4e-06	0	0	0.88	0	0	14	0.24	0.021
210	0	0.97	0.029	0	0	1.3e-05	0	0	0	0	0	0.00073	0	0	0	0	0	1	0.24	0.15
211	0	0.93	0.07	0	0	0	0	0	0	0	0	8.2e-06	0	0	0	0	0	1	0.24	0.15
212	0.024	0	0	0.033	0.47	0	0	0	0.0043	0	0	0	0	0	0.0015	0	0.47	4	0.16	0
213	0	0	0	0	0	0	0	0	0	4.2e-05	0	0	0	0	0	1	0	15	0	0.11
214	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059	0	0	0	0.16	0.021
215	0	0.99	0.011	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	1	0.24	0.15
216	0	0	0	0	0	0.13	0	0	0	0	0	0.00089	0	0.87	0	0	0	13	0.41	0.33
217	0.021	0.051	0.021	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	14	0.24	0.021
218	0.12	1.3e-05	0.00016	0.13	0.36	0	0	0	0.007	0	0	0	6.3e-05	0	0.029	0	0.36	4	0.16	0
219	0	0.47	0.53	0	0	0	0	0	0	1e-06	0	0.0022	0	0	0	0	0	2	0.19	0.11
220	0.00012	0	0	0	0.43	0	0	0	0.14	0	0	0	0	0	0	0	0.43	4	0.16	0
221	0.0067	0.0036	0.0058	0	0	0.019	0	0	0	0	0	0.72	0	0	0.25	0	0	11	0.24	0.26
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0.11
223	0.077	0	7.4e-06	0.007	0.34	0	0	0	0.24	0	0	2.2e-05	0	0	0.0011	0	0.34	4	0.16	0
224	0	0.94	0.015	0	0	0.0051	0	0	0	0	0	0.038	0	0.00095	0	0	0	1	0.24	0.15
225	0	0.99	0.0089	0	0	0	0	0	0	0	0	2e-06	0	0	0	0	0	1	0.24	0.15
226	0	0.38	0	0	0	0.62	0	0	0	0	0	0.005	0	0	0	0	0	5	0.36	0.26
227	0.021	0.69	0.25	0	0	0.00028	0	0	0	0	0	0.0067	0	0	0.035	0	0	1	0.24	0.15
228	5.8e-06	0	0	0	0.00014	0	0	0	1	0	0	0	0	0	0	0	0.00014	8	0.08	0
229	0.028	0	1.1e-06	0.17	0.4	0	0	0	0.003	0	0	0	1.8e-05	0	0.011	0	0.4	4	0.16	0
230	0.0074	0	0	0.37	0.3	0	0	0	0	0	0	0	0	0	0.0082	0	0.3	3	0.24	0
231	0	0	0	0	0	0	0	0	0	0.00028	0	0	0	0	0	1	0	15	0	0.11
232	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.053	0.13
233	0.0033	0	0	0.001	0.49	0	0	0	0.022	0	0	0	0	0	6.1e-06	0	0.49	4	0.16	0
234	0.001	0	0	0.029	0.49	0	0	0	0	0	0	0	0	0	5.4e-05	0	0.49	4	0.16	0
235	0	0.99	0.0017	0	0	0.0018	0	0	0	0	0	0.0095	0	0	0	0	0	1	0.24	0.15
236	0	0.79	0.0098	0	0	9.7e-05	0	0	0	0	0	0.2	0	0	0	0	0	1	0.24	0.15
237	5.1e-05	0	0	0	0.0022	0	0	0	1	0	0	0	0	0	0	0	0.0022	8	0.08	0
