SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
64	0	0.00046	0	1	0	0	3	0.24	0.021
65	0	0.00027	0.76	0.24	0	0	2	0.13	0
66	0	0	0	1	0	0	3	0.24	0.021
67	0	0	0	1	0	0	3	0.24	0.021
68	0	0	1	0	0	0	2	0.13	0
69	0.0002	1	0	0	0	0	1	0.24	0.15
70	0	0	0	0	0	1	5	0	0.11
71	0.7	0.3	0	0.0025	0	0	0	0.41	0.26
72	0	1	0	0	0	0	1	0.24	0.15
73	0	1	0	0	0	0	1	0.24	0.15
74	3.7e-05	1	0	0.00057	0	0	1	0.24	0.15
75	0	2.7e-06	0	1	0	0	3	0.24	0.021
76	0	1	0	0	0	0	1	0.24	0.15
77	0	0	1	0	0	0	2	0.13	0
78	0.00058	1	0	0	0	0	1	0.24	0.15
79	0	0.00079	0.53	0.47	0	0	2	0.13	0
80	1	0	0	0	0	0	0	0.41	0.26
81	0.0005	1	0	0.0024	0	0	1	0.24	0.15
82	0	0	0	0	2.5e-05	1	5	0	0.11
83	0	0	0	0	1	0	4	0.053	0.11
84	0	0	0	0	0	1	5	0	0.11
85	1	0	0	0	0	0	0	0.41	0.26
86	0	0	0.83	0.17	0	0	2	0.13	0
87	0.013	0.99	0	0	0	0	1	0.24	0.15
88	1	3.3e-06	0	0	0	0	0	0.41	0.26
89	0.37	0.63	0	0	0	0	1	0.24	0.15
90	1	0	0	0	0	0	0	0.41	0.26
91	0.0017	0.95	0	0.044	5.9e-05	0	1	0.24	0.15
92	0.0014	1	0	0	0	0	1	0.24	0.15
93	0	0	0.48	0.52	0	0	3	0.24	0.021
94	0	1	0	0	0	0	1	0.24	0.15
95	0.015	0.99	0	0	0	0	1	0.24	0.15
96	1	0	0	0	0	0	0	0.41	0.26
97	0.0035	1	0	0	0	0	1	0.24	0.15
98	0	0	1	0.0036	0	0	2	0.13	0
99	0	1	0	0.0013	0	0	1	0.24	0.15
100	0.13	0.87	0	1.1e-05	0	0	1	0.24	0.15
101	0	0.00041	0.86	0.14	4.3e-06	0	2	0.13	0
102	0	0.0017	0	1	1.1e-05	0	3	0.24	0.021
103	1	0	0	0	0	0	0	0.41	0.26
104	0	0	1	2.9e-06	0	0	2	0.13	0
105	0.86	0.14	0	0.0004	0	0	0	0.41	0.26
106	0.00034	1	0	0	0	0	1	0.24	0.15
107	0	0	1	0.0023	0	0	2	0.13	0
108	1	0	0	0	0	0	0	0.41	0.26
109	0	0	0.99	0.012	1.1e-06	0	2	0.13	0
110	0	0	1	0.003	0	0	2	0.13	0
111	0.0021	1	0	6.4e-06	0	0	1	0.24	0.15
112	0	0.00047	0.69	0.31	1.2e-06	0	2	0.13	0
113	0	0	0	1	0	0	3	0.24	0.021
114	0	1	0	8.9e-05	0	0	1	0.24	0.15
115	0	1.4e-05	0.2	0.8	0	0	3	0.24	0.021
116	0	1	0	0	0	0	1	0.24	0.15
117	1.2e-05	1	0	0.00013	0	0	1	0.24	0.15
118	0	1	0	0.00011	0.00016	0	1	0.24	0.15
119	0.39	0.61	0	0	0	0	1	0.24	0.15
120	0	1.2e-05	0.96	0.042	0	0	2	0.13	0
121	0	0	1	6.3e-05	3.9e-06	0	2	0.13	0
122	0.0015	0.98	0	0.015	2.9e-06	0	1	0.24	0.15
123	0	0	1	0	0	0	2	0.13	0
124	0	1	0	0	0	0	1	0.24	0.15
125	0.074	0.93	0	9.3e-05	0	0	1	0.24	0.15
126	0	0	1	0	0	0	2	0.13	0
127	2.9e-06	1	0	0.001	9.5e-06	0	1	0.24	0.15
128	0.00085	1	0	0	0	0	1	0.24	0.15
129	1	0	0	0	0	0	0	0.41	0.26
130	0	1	0	0	0	0	1	0.24	0.15
131	4.3e-06	0.013	0.57	0.41	7e-05	0	2	0.13	0
132	1	0.00017	0	0	0	0	0	0.41	0.26
133	0	1	0	3.5e-06	0	0	1	0.24	0.15
134	0	0	0.99	0.01	0	0	2	0.13	0
135	0.00015	1	0	0	0	0	1	0.24	0.15
136	1.1e-05	1	0	0	0	0	1	0.24	0.15
137	0	1	0	0.00034	0	0	1	0.24	0.15
138	0	1	0	0	0	0	1	0.24	0.15
139	0	0	0	0	1	0	4	0.053	0.11
140	0	0	0	1	0	0	3	0.24	0.021
141	0.75	0.25	0	0	0	0	0	0.41	0.26
142	0.0004	1	0	0.0033	0	0	1	0.24	0.15
143	0.028	0.97	0	0.00037	0	0	1	0.24	0.15
144	0	1	0	0	0	0	1	0.24	0.15
145	4.4e-05	1	0	0	0	0	1	0.24	0.15
146	0	1	0	0	0	0	1	0.24	0.15
147	0	0	0	0	4.2e-05	1	5	0	0.11
148	0	0	1	2.1e-06	0	0	2	0.13	0
149	0.00031	1	0	0	0	0	1	0.24	0.15
150	0	0.00022	0.0073	0.99	0	0	3	0.24	0.021
151	0	1	0	0	0	0	1	0.24	0.15
152	4.5e-05	0.009	0.015	0.98	0	0	3	0.24	0.021
153	0	1	0	0	1.7e-06	0	1	0.24	0.15
154	0	0	0	1	0	0	3	0.24	0.021
155	0	0	1	0	0	0	2	0.13	0
156	0	0	0	0	1	0	4	0.053	0.11
157	0	1	0	0	0	0	1	0.24	0.15
158	0	0	0.8	0.2	0	0	2	0.13	0
159	0.66	0.34	0	0.00013	0	0	0	0.41	0.26
160	0.0026	0.15	0.23	0.62	5.9e-05	0	3	0.24	0.021
161	0	0	0.0005	1	0	0	3	0.24	0.021
162	0	0	0	0	1.5e-06	1	5	0	0.11
163	0	0	0	0	0	1	5	0	0.11
164	0	1	0	0	0	0	1	0.24	0.15
165	0.096	0.85	0	0.059	0	0	1	0.24	0.15
166	0	0	1	0.00051	6.3e-06	0	2	0.13	0
167	0	1	0	4.2e-05	0	0	1	0.24	0.15
168	0.96	0.038	0	0	0	0	0	0.41	0.26
169	1.2e-05	0.98	0	0.023	0	0	1	0.24	0.15
170	0	0	0	0	0.00024	1	5	0	0.11
171	0	0	0	0	1	0	4	0.053	0.11
172	0	0	1	0	0	0	2	0.13	0
173	0	1	0	1.1e-05	0	0	1	0.24	0.15
174	0.00028	1	0	1.9e-05	0	0	1	0.24	0.15
175	0	1	0	0.00032	0	0	1	0.24	0.15
176	0	0	0.99	0.013	0	0	2	0.13	0
177	0	0	0	0	0.0003	1	5	0	0.11
178	0	1	0	0	0	0	1	0.24	0.15
179	0	0	0	1	0	0	3	0.24	0.021
180	0	1	0	0	0	0	1	0.24	0.15
181	0	0	1	0.0046	0	0	2	0.13	0
182	0	0	1	2.3e-06	0	0	2	0.13	0
183	1.2e-05	1	0	0.00024	0	0	1	0.24	0.15
184	0	0	1	2.8e-05	0	0	2	0.13	0
185	0.99	0.012	0	0	0	0	0	0.41	0.26
186	0	0	0.84	0.16	0	0	2	0.13	0
187	0	0	0	1	0	0	3	0.24	0.021
188	0	1	0	0	0	0	1	0.24	0.15
189	0	0	0	1	0	0	3	0.24	0.021
190	0	0	0	0	0.0024	1	5	0	0.11
191	0.0013	1	0	0	0	0	1	0.24	0.15
192	0	1	0	0	0	0	1	0.24	0.15
193	0.42	0.58	0	0.0016	0	0	1	0.24	0.15
194	1	0	0	0	0	0	0	0.41	0.26
195	1	3.9e-05	0	0	0	0	0	0.41	0.26
196	0	1	0	0	0	0	1	0.24	0.15
197	0	0	0.99	0.0066	0	0	2	0.13	0
198	0	0	0.99	0.008	2.7e-06	0	2	0.13	0
199	0	0	0.99	0.012	0	0	2	0.13	0
200	0	1.9e-05	0.11	0.89	0	0	3	0.24	0.021
201	0.0021	0.99	0	0.013	0.00014	0	1	0.24	0.15
202	2.7e-05	1	0	0	0.0021	0	1	0.24	0.15
203	0.56	0.44	0	0	0	0	0	0.41	0.26
204	0	1	0	0	0	0	1	0.24	0.15
205	0	3.2e-06	0.21	0.79	0	0	3	0.24	0.021
206	0	4.4e-05	0.22	0.78	0	0	3	0.24	0.021
207	0	0.00024	0.57	0.43	0	0	2	0.13	0
208	4.7e-06	0.14	0	0.86	0	0	3	0.24	0.021
209	0	0.009	0	0.99	0	0	3	0.24	0.021
210	0	1	0	2.7e-06	0	0	1	0.24	0.15
211	0	1	0	0	0	0	1	0.24	0.15
212	0	0	1	0.0044	0	0	2	0.13	0
213	0	0	0	0	3e-05	1	5	0	0.11
214	0	0	0	1	0	0	3	0.24	0.021
215	0	1	0	0.0031	0	0	1	0.24	0.15
216	1	0	0	0	0	0	0	0.41	0.26
217	0	0.023	0	0.98	0	0	3	0.24	0.021
218	0	2.2e-05	0.88	0.12	0	0	2	0.13	0
219	0	1	0	0	0	0	1	0.24	0.15
220	0	0	1	0	0	0	2	0.13	0
221	0.00048	0.0059	0	0.99	0	0	3	0.24	0.021
222	0	0	0	0	0	1	5	0	0.11
223	0	0	1	0.0019	0	0	2	0.13	0
224	0.00047	1	0	0	0	0	1	0.24	0.15
225	0	1	0	0	0	0	1	0.24	0.15
226	0.048	0.95	0	0	0	0	1	0.24	0.15
227	2.6e-05	0.89	0	0.11	0	0	1	0.24	0.15
228	0	0	1	0	2.2e-05	0	2	0.13	0
229	0	0	0.95	0.049	0	0	2	0.13	0
230	0	0	0.77	0.23	0	0	2	0.13	0
231	0	0	0	0	0.00058	1	5	0	0.11
232	0	0	0	0	1	0	4	0.053	0.11
233	0	0	1	7.3e-06	0	0	2	0.13	0
234	0	0	1	0.00059	0	0	2	0.13	0
235	7.1e-05	1	0	0	0	0	1	0.24	0.15
236	0	1	0	0	0	0	1	0.24	0.15
237	0	0	1	0	0	0	2	0.13	0
238	0.0004	1	0	3.8e-06	0	0	1	0.24	0.15
239	0	1	0	0	0	0	1	0.24	0.15
240	0	1	0	0.0028	0	0	1	0.24	0.15
241	0	0.00069	0.013	0.99	0	0	3	0.24	0.021
242	0	0	1	0.00016	7.8e-05	0	2	0.13	0
243	0	1	0	0	0	0	1	0.24	0.15
244	0.0052	0.64	0	0.35	0	0	1	0.24	0.15
245	0.3	0.7	0	2.1e-06	0	0	1	0.24	0.15
246	0.089	0.91	0	0	0	0	1	0.24	0.15
247	0.54	0.46	0	0	0	0	0	0.41	0.26
248	1	2.2e-06	0	0	0	0	0	0.41	0.26
249	0	0	0	0	0	1	5	0	0.11
250	1	0.0022	0	0	0	0	0	0.41	0.26
251	0.96	0.04	0	0	0	0	0	0.41	0.26
252	0	0	0	0	6.4e-06	1	5	0	0.11
253	0	0	1	0	0	0	2	0.13	0
254	0	0	0	0	1	0	4	0.053	0.11
255	2.9e-05	0.98	0	0.016	0	0	1	0.24	0.15
256	0	0.91	0	0	0.086	0	1	0.24	0.15
257	0	0	0	1	0	0	3	0.24	0.021
258	0	1	0	0	0	0	1	0.24	0.15
259	0	0	1	0.00029	0	0	2	0.13	0
260	0.61	0.39	0	0	0	0	0	0.41	0.26
261	0	0	0.00085	1	0	0	3	0.24	0.021
262	0	0	0.14	0.86	0	0	3	0.24	0.021
263	0	1	0	0	0	0	1	0.24	0.15
264	0	1	0	0	0	0	1	0.24	0.15
265	0.82	0.18	0	0	0	0	0	0.41	0.26
266	0	1	0	0	0	0	1	0.24	0.15
267	0	0	0.97	0.035	0	0	2	0.13	0
268	0	0	0	0	1	0	4	0.053	0.11
269	0.23	0.77	0	0	0	0	1	0.24	0.15
270	0	0.27	0	0.73	0.00092	0	3	0.24	0.021
271	1.5e-05	1	0	0	0	0	1	0.24	0.15
272	0	0	1	3.7e-06	6.7e-05	0	2	0.13	0
273	0.93	0.067	0	1.3e-06	0	0	0	0.41	0.26
274	0.99	0.0091	0	0	0	0	0	0.41	0.26
275	0.0031	1	0	0	0	0	1	0.24	0.15
276	0	0	0	1	0	0	3	0.24	0.021
277	0	0.00011	0.97	0.027	1.9e-05	0	2	0.13	0
278	0	1	0	0	0	0	1	0.24	0.15
279	0	0.0019	0.26	0.74	0	0	3	0.24	0.021
280	0	0.00053	0	1	8.4e-06	0	3	0.24	0.021
281	0	0	0	1	0.00057	0	3	0.24	0.021
282	0	0	1	0.00061	0	0	2	0.13	0
283	0.00084	1	0	0	0	0	1	0.24	0.15
284	0	0	0	0	1	0	4	0.053	0.11
285	0.0019	1	0	0	0	0	1	0.24	0.15
286	0.99	0.0061	0	0	0	0	0	0.41	0.26
287	0	0.00037	0	1	0	0	3	0.24	0.021
288	0	0	0	1	0	0	3	0.24	0.021
289	1	1e-05	0	0	0	0	0	0.41	0.26
290	0.0058	0.99	0	0	0	0	1	0.24	0.15
291	0.56	0.44	0	0	0	0	0	0.41	0.26
292	0	0	0	0	0	1	5	0	0.11
293	0.93	0.072	0	0	0	0	0	0.41	0.26
294	0	1	0	0	0	0	1	0.24	0.15
295	0	0.0015	0.016	0.98	0	0	3	0.24	0.021
296	0.00011	0.03	0.2	0.77	5.5e-06	0	3	0.24	0.021
297	1	4.8e-05	0	2.1e-06	0	0	0	0.41	0.26
298	0	0	0	1	0	0	3	0.24	0.021
299	0.063	0.94	0	0	0	0	1	0.24	0.15
300	1	0.0021	0	0	0	0	0	0.41	0.26
301	0	0	1	4.9e-06	0	0	2	0.13	0
302	0	0.65	0	5.7e-05	0.35	0	1	0.24	0.15
303	1	4e-05	0	0	0	0	0	0.41	0.26
304	0	0	1	3.7e-05	1.4e-05	0	2	0.13	0
305	0	0	1	2.9e-06	4.4e-06	0	2	0.13	0
306	0.94	0.057	0	0	0	0	0	0.41	0.26
307	0	0.00018	0.63	0.37	0	0	2	0.13	0
308	0	5.3e-06	0	1	0	0	3	0.24	0.021
309	0	0	0.003	1	0	0	3	0.24	0.021
310	0	0	0	0	3.2e-05	1	5	0	0.11
311	1	0	0	0	0	0	0	0.41	0.26
312	0.00033	1	0	0.0012	0	0	1	0.24	0.15
313	0.5	0.5	0	0	0	0	0	0.41	0.26
314	0	0	0	1	0	0	3	0.24	0.021
315	0.00014	1	0	0	0	0	1	0.24	0.15
316	0	0.036	0	0.96	5.9e-06	0	3	0.24	0.021
317	0	0.0016	0	1	0	0	3	0.24	0.021
318	0	0	1	0.0014	0	0	2	0.13	0
319	0	4.4e-05	0.29	0.71	0	0	3	0.24	0.021
320	0	0	1	0	0	0	2	0.13	0
321	0	1	0	0	0	0	1	0.24	0.15
322	0	1	0	0	0	0	1	0.24	0.15
323	0	1	0	6.4e-05	0.0011	0	1	0.24	0.15
324	0	0	1	0.0019	0	0	2	0.13	0
325	0	1.4e-05	0	1	9.2e-05	0	3	0.24	0.021
326	0	1.6e-05	0.0083	0.99	0	0	3	0.24	0.021
327	0	0	1	0	0	0	2	0.13	0
328	0	0	0.84	0.16	0	0	2	0.13	0
329	0	0	1	0.0046	0	0	2	0.13	0
330	0	0	0	1	0	0	3	0.24	0.021
331	5.1e-05	1	0	4.1e-05	0	0	1	0.24	0.15
332	0	0.0011	0	1	0	0	3	0.24	0.021
333	0	0	0	0	0.00073	1	5	0	0.11
334	0	0	1	2.5e-05	0	0	2	0.13	0
335	2.5e-06	1	0	0	0	0	1	0.24	0.15
336	0	0	1	0	0	0	2	0.13	0
337	0	0	0	1	0	0	3	0.24	0.021
338	0	0.0019	0	1	9.1e-05	0	3	0.24	0.021
339	0	0	1	0.0034	0	0	2	0.13	0
340	1.5e-05	1	0	0	0	0	1	0.24	0.15
341	0	0	0.73	0.27	0	0	2	0.13	0
342	3.7e-05	1	0	0	0	0	1	0.24	0.15
343	0	1	0	0	0	0	1	0.24	0.15
344	0	1	0	0	0	0	1	0.24	0.15
345	0.0013	0.95	0	0.052	0.00016	0	1	0.24	0.15
346	0	0.099	0	0.9	0.00015	0	3	0.24	0.021
347	1	0	0	0	0	0	0	0.41	0.26
348	1	0	0	0	0	0	0	0.41	0.26
349	0.0013	0	0	1	0	0	3	0.24	0.021
350	0.05	0.95	0	0	0	0	1	0.24	0.15
351	0	0	0	0	1	0	4	0.053	0.11
352	1	0	0	0	0	0	0	0.41	0.26
353	1	0	0	0	0	0	0	0.41	0.26
354	0.058	0	0	0.94	0	0	3	0.24	0.021
355	1	0	0	0	0	0	0	0.41	0.26
356	0.00042	0	1	0.0038	0	0	2	0.13	0
357	0.95	0.046	0	0	0	0	0	0.41	0.26
358	5.7e-05	0	1	0.00031	0	0	2	0.13	0
359	0.12	0.88	0	1.2e-05	4.8e-06	0	1	0.24	0.15
360	2.1e-05	1	0	2.2e-05	0	0	1	0.24	0.15
361	0	0	0	1	0	0	3	0.24	0.021
362	0	0	1	0	0	0	2	0.13	0
363	0.77	0.23	0	0	0	0	0	0.41	0.26
364	0.0014	0.00016	0.27	0.73	0	0	3	0.24	0.021
365	0	1	0	0.00039	0.00034	0	1	0.24	0.15
366	0	0.00012	0.6	0.4	0	0	2	0.13	0
367	0	1	0	0	0	0	1	0.24	0.15
368	0	1	0	0	0	0	1	0.24	0.15
369	0	0	0.33	0.67	0	0	3	0.24	0.021
370	0	1	0	0	0	0	1	0.24	0.15
371	0.47	0.53	0	0	0	0	1	0.24	0.15
372	0	0.00026	0	1	0	0	3	0.24	0.021
373	0	0	1	0.00076	0	0	2	0.13	0
374	0.87	0.13	0	0	0	0	0	0.41	0.26
375	0.49	0.51	0	0	0	0	1	0.24	0.15
376	0	0	0	0	0.0034	1	5	0	0.11
377	0.8	0.2	0	0	0	0	0	0.41	0.26
378	0.00016	1	0	6.9e-06	0	0	1	0.24	0.15
379	0	1	0	0	0	0	1	0.24	0.15
380	0.95	0.047	0	0	0	0	0	0.41	0.26
381	0	0	0	0	0	1	5	0	0.11
382	1	6.5e-05	0	0	0	0	0	0.41	0.26
383	0	0	0.99	0.0064	0	0	2	0.13	0
384	1	0.00018	0	0	0	0	0	0.41	0.26
385	0	0.00086	0.32	0.68	0	0	3	0.24	0.021
386	0	0	0.96	0.044	0	0	2	0.13	0
387	0	0	1	0	0	0	2	0.13	0
388	1	9.1e-06	0	0	0	0	0	0.41	0.26
389	0	3.4e-06	0.99	0.01	1.8e-05	0	2	0.13	0
390	0	0	1	0	0	0	2	0.13	0
391	0	0	0	0	0.011	0.99	5	0	0.11
392	0	0.0048	0	1	0	0	3	0.24	0.021
393	0	0	1	7e-05	0	0	2	0.13	0
394	0	0	0	0	3.2e-05	1	5	0	0.11
395	0.92	0.077	0	0	0	0	0	0.41	0.26
396	0	0	0	0	2.8e-05	1	5	0	0.11
397	0.99	0.013	0	0	0	0	0	0.41	0.26
398	0	0.0034	0	1	0	0	3	0.24	0.021
399	0	1	0	0	0	0	1	0.24	0.15
400	0	0.94	0	0.033	0.022	0	1	0.24	0.15
401	0	0	0	0	0.02	0.98	5	0	0.11
402	0	0	1	0	0	0	2	0.13	0
403	0	1	0	0	0	0	1	0.24	0.15
404	0.16	0.84	0	0	5.7e-05	0	1	0.24	0.15
405	0.55	0.45	0	0	0	0	0	0.41	0.26
406	1	0.00076	0	0	0	0	0	0.41	0.26
407	0	1	0	0	0	0	1	0.24	0.15
408	0	0	0.94	0.059	0	0	2	0.13	0
409	0	0	0	0	2.8e-05	1	5	0	0.11
410	0.003	1	0	0	0	0	1	0.24	0.15
411	1	0	0	0	0	0	0	0.41	0.26
412	0	0	0.86	0.14	0	0	2	0.13	0
413	0	1	0	0	0	0	1	0.24	0.15
414	0.12	0.88	0	0.00041	0	0	1	0.24	0.15
415	0	0.00041	0.28	0.72	0	0	3	0.24	0.021
416	0	1	0	0	0	0	1	0.24	0.15
417	0	0.0074	0	0.99	0	0	3	0.24	0.021
418	0	0.00024	0.96	0.038	4.7e-05	0	2	0.13	0
419	1	4.5e-06	0	0	0	0	0	0.41	0.26
420	1	0	0	0	0	0	0	0.41	0.26
421	1	0	0	0	0	0	0	0.41	0.26
422	1	1.1e-05	0	0	0	0	0	0.41	0.26
423	1	0	0	0	0	0	0	0.41	0.26
424	0	1	0	0	0	0	1	0.24	0.15
425	0	0	0.99	0.0072	1.7e-05	0	2	0.13	0
426	0	0.082	0	0.0031	2.7e-06	0.92	5	0	0.11
427	0.31	0.69	0	0	0	0	1	0.24	0.15
428	0	0	0	1	0	0	3	0.24	0.021
429	0.99	0.0094	0	0	0	0	0	0.41	0.26
430	1	0	0	0	0	0	0	0.41	0.26
431	0	0	0	1	0	0	3	0.24	0.021
432	0	0	1	5.5e-06	0	0	2	0.13	0
433	0	0	0	1	0	0	3	0.24	0.021
434	0	0	0	1	0	0	3	0.24	0.021
435	0	0	0	0	9.4e-06	1	5	0	0.11
436	1	0	0	0	0	0	0	0.41	0.26
437	1	4.7e-05	0	0	0	0	0	0.41	0.26
438	1	0	0	0	0	0	0	0.41	0.26
439	0	0	0	1	0	0	3	0.24	0.021
440	0.68	0.32	0	0	0	0	0	0.41	0.26
441	1	1.2e-05	0	0	0	0	0	0.41	0.26
442	0.63	0.37	0	0	0	0	0	0.41	0.26
443	0	0	0	0	0.011	0.99	5	0	0.11
444	0	0	1	0	0	0	2	0.13	0
445	0	0.00022	0.76	0.24	0	0	2	0.13	0
446	0	4.6e-05	0.66	0.34	0	0	2	0.13	0
447	0	0.00041	0.53	0.47	0	0	2	0.13	0
448	0	1	0	0	0	0	1	0.24	0.15
449	1	0.00058	0	0	0	0	0	0.41	0.26
450	1	0	0	0	0	0	0	0.41	0.26
451	1	0	0	0	0	0	0	0.41	0.26
452	1	0	0	0	0	0	0	0.41	0.26
453	0.033	0.97	0	0	0	0	1	0.24	0.15
454	0	0.00075	0.63	0.37	0	0	2	0.13	0
455	0	1	0	0	5.5e-06	0	1	0.24	0.15
456	0	0.0057	0.47	0.52	9.5e-06	0	3	0.24	0.021
457	0	0	0	1	0	0	3	0.24	0.021
458	0	0	0.88	0.12	0	0	2	0.13	0
459	0	1	0	0	0	0	1	0.24	0.15
460	0	0	0	0	7.4e-05	1	5	0	0.11
461	1	0	0	0	0	0	0	0.41	0.26
462	1	0.0024	0	0	0	0	0	0.41	0.26
463	0.00028	0.99	0	0	0.011	0	1	0.24	0.15
464	1	0	0	0	0	0	0	0.41	0.26
465	0	0	0	0	1	0	4	0.053	0.11
466	0	0	0	1	0	0	3	0.24	0.021
467	0	1	0	0	0	0	1	0.24	0.15
468	1	0	0	0	0	0	0	0.41	0.26
469	0	0	0	0	1.2e-05	1	5	0	0.11
470	0	1	0	9.3e-06	0	0	1	0.24	0.15
471	1	2.3e-05	0	0	0	0	0	0.41	0.26
472	0	0	0.98	0.024	0	0	2	0.13	0
473	0	0	1	0	0	0	2	0.13	0
474	4.7e-05	1	0	0	0	0	1	0.24	0.15
475	0.14	0.86	0	0	0	0	1	0.24	0.15
476	0.95	0.045	0	0	0	0	0	0.41	0.26
477	0	0	0	1	0	0	3	0.24	0.021
478	0.00033	1	0	0.00039	6.8e-06	0	1	0.24	0.15
479	0	0	1	0	0	0	2	0.13	0
480	0	0	0	0	1	0	4	0.053	0.11
481	0	0.00024	0	1	0	0	3	0.24	0.021
482	0	0.0043	0	1	0	0	3	0.24	0.021
483	0	0	1	0.00016	0	0	2	0.13	0
484	0	0	1	0	0	0	2	0.13	0
485	0	0	0	0	0	1	5	0	0.11
486	0	0	0	0	0.0014	1	5	0	0.11
487	0	0	0.062	0.94	0	0	3	0.24	0.021
488	1	0	0	0	0	0	0	0.41	0.26
489	0	1	0	0	0	0	1	0.24	0.15
490	0	1	0	0	0	0	1	0.24	0.15
491	0	1	0	0	0	0	1	0.24	0.15
492	0	1	0	0	0	0	1	0.24	0.15
493	0.95	0.053	0	0	0	0	0	0.41	0.26
494	1	0	0	0	0	0	0	0.41	0.26
495	0	1	0	0	0	0	1	0.24	0.15
496	1	2.3e-05	0	0	0	0	0	0.41	0.26
497	0	8.3e-06	0.96	0.038	0	0	2	0.13	0
498	0.00023	1	0	0	0	0	1	0.24	0.15
499	0	1	0	0	0	0	1	0.24	0.15
500	1	4.5e-06	0	0	0	0	0	0.41	0.26
501	0	0	1	0.0002	4.4e-06	0	2	0.13	0
502	0	0	1	4.1e-05	0.00016	0	2	0.13	0
503	1	0	0	0	0	0	0	0.41	0.26
504	0	1	0	0	0	0	1	0.24	0.15
505	0	0	1	0.00016	0	0	2	0.13	0
506	0	0	0	0	0.00049	1	5	0	0.11
507	0	1	0	0.00048	0	0	1	0.24	0.15
508	0.014	0.98	0	0.0011	0.0013	0	1	0.24	0.15
509	0	0	1	3.6e-05	1.4e-05	0	2	0.13	0
510	0.00015	1	0	0	0	0	1	0.24	0.15
511	0	0	1	4.3e-06	1e-06	0	2	0.13	0
