SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
44	0.5	0	0	0	0.055	0	1e-05	0	0	0	0.31	0.076	0	0	0	0	0	0	0.055	0	0	0.24	0.15
45	0.00015	0	0	0	0	0	0.49	0.0089	0.2	0	0	0	0.3	0	0.00026	0	3.5e-06	0	0	0	6	0.24	0.26
46	0	0.18	0.35	0.13	0	0.35	0	0	0	4.4e-05	0	2.9e-05	0	0	0	0	0	0	0	0.0011	2	0.16	0
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.4e-05	0	0	15	0	0.11
48	0.23	0	0	0.073	0.26	0	0.0093	0	0	0	0.098	0.073	0	0	0	0	0	0.0028	0.26	0	4	0.16	0.13
49	4.3e-05	0	0	1	2.1e-05	0	0	0	0	0	0.00011	0.004	0	0	0	0	0	0	2.1e-05	0	3	0.19	0.021
50	0	0	0	1	0	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	3	0.19	0.021
51	0.3	0	0	0	0	0	0	0	0	0	0.2	0.048	0	0	0	0.46	0	0	0	0	15	0	0.11
52	0	0	0	1	0	0	0	0	0	0	0	8.2e-05	0	0	0	0	0	0	0	0	3	0.19	0.021
53	0	0.02	0.43	0.035	0	0.43	0	0	0	0	0	4.6e-06	0	0	0	0	0	0	0	0.076	2	0.16	0
54	0.76	0	0	0	0	0	0	0	0	0	0.13	0.0071	0	6.4e-06	0	0.11	0	0.00077	0	0	0	0.24	0.15
55	0.00078	0	0	0	0	0	0.95	0.00083	0.02	0	3.1e-06	0	0.029	0	0.0016	0	4e-05	0	0	0	6	0.24	0.26
56	0.00059	0.43	0.22	0.13	7.5e-05	0.22	0	0	0	0.00056	0.00054	0.0028	0	0	0	0	0	0	7.5e-05	0.0014	1	0.24	0
57	0.00018	0	0	0	0	0	0.79	0.0016	0.083	0	0	0	0.12	0	5.8e-05	0	2e-06	0	0	0	6	0.24	0.26
58	0.00015	0	0	0.99	1.8e-05	0	0	0	0	0	0.00031	0.0072	0	0	0	0	0	0	1.8e-05	0	3	0.19	0.021
59	2.3e-06	0	0	1	1.4e-05	0	0	0	0	0	6.5e-06	0.00028	0	0	0	0	0	0	1.4e-05	0	3	0.19	0.021
60	0	0	0.027	9.1e-06	0	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	19	0.08	0
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.053	0.13
62	0.042	0	0	0	0	0	0.025	0.021	0.37	0	0.0055	0.00011	0.54	0	5.5e-06	0	2.4e-06	0	0	0	12	0.41	0.26
63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
64	8.7e-05	0	0	1	0.0002	0	0	0	0	0	0.00013	0.0018	0	0	0	0	0	0	0.0002	0	3	0.19	0.021
65	7.5e-05	0.14	0.3	0.26	6.8e-05	0.3	0	0	0	1.8e-05	8.3e-05	0.00064	0	0	0	0	0	0	6.8e-05	0.00061	2	0.16	0
66	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
67	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
68	0	0	0.017	0.00013	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	19	0.08	0
69	0.81	0	0	0	4.3e-06	0	0.012	0	6.6e-05	0	0.17	0.0058	9.8e-05	0	0	0	0	0	4.3e-06	0	0	0.24	0.15
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.11
71	0.24	0	0	0.00017	0.00021	0	0.049	0.034	0.23	0	0.075	0.032	0.34	0	0.0021	0	0.0005	0	0.00021	0	12	0.41	0.26
72	0.74	0	0	0	0.0056	0	8.6e-05	0	0	0	0.24	0.0073	0	0	0	0	0	0	0.0056	0	0	0.24	0.15
73	0.84	0	0	0	3.4e-05	0	0.0017	0	0	0	0.16	0.0018	0	0	0	0	0	0	3.4e-05	0	0	0.24	0.15
74	0.5	0	0	9e-06	8e-05	0	0.00067	0	7.5e-06	0	0.28	0.22	1.1e-05	0	0	0	0	0	8e-05	0	0	0.24	0.15
75	0	0	0	1	0	0	0	0	0	0	4.4e-06	0.00033	0	0	0	0	0	0	0	0	3	0.19	0.021
76	0.18	0	0	0	0.00083	0	0.81	0	0	0	0.0063	0	0	0	0	0	0	0	0.00083	0	6	0.24	0.26
77	0	0	0.00016	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.08	0
78	0.74	0	0	0	0.0013	0	0.05	4.6e-06	0.00017	0	0.19	0.023	0.00026	0	0	0	0	0	0.0013	0	0	0.24	0.15
79	0.00026	0.29	0.23	0.25	7.8e-05	0.23	0	0	0	0.00059	0.00027	0.0018	0	0	0	0	0	0	7.8e-05	0.0021	1	0.24	0
80	0	0	0	0	0	0	0.58	0.015	0.027	0	0	0	0.039	0	0.34	0	0	0	0	0	6	0.24	0.26
81	0.58	0	0	0.00053	0.0064	0	0.0087	2.2e-06	0.00012	0	0.25	0.15	0.00017	0	0	0	0	0	0.0064	0	0	0.24	0.15
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.6e-05	0	0	15	0	0.11
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.053	0.13
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.11
85	0	0	0	0	0	0	0.8	0.058	0.047	0	0	0	0.07	0	0.028	0	0	0	0	0	6	0.24	0.26
86	0	0.21	0.35	0.095	0	0.35	0	0	0	1.3e-06	0	2.4e-06	0	0	0	0	0	0	0	1.1e-05	2	0.16	0
87	0.85	0	0	0	0	0	0.02	8.8e-06	0.0045	0	0.12	0.001	0.0066	0	0	0	0	0	0	0	0	0.24	0.15
88	2.6e-06	0	0	0	0	0	0.03	0.13	0.31	0	0	0	0.46	0	0.075	0	0.00037	0	0	0	12	0.41	0.26
89	0.55	0	0	0	0	0	0.042	0.0012	0.13	0	0.085	0.0016	0.19	0	0	0	0	0	0	0	0	0.24	0.15
90	0	0	0	0	0	0	6.5e-05	0.11	0.36	0	0	0	0.53	0	0.00092	0	0	0	0	0	12	0.41	0.26
91	0.51	0	0	0.025	0.037	0	0.021	2e-05	0.00037	0	0.21	0.16	0.00054	0	0	0	0	4.4e-05	0.037	0	0	0.24	0.15
92	0.76	0	0	0	0.0011	0	0.077	9.8e-06	0.00042	0	0.15	0.0088	0.00061	0	0	0	0	0	0.0011	0	0	0.24	0.15
93	0	0.66	0.17	0.013	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0
94	0.4	0	0	0	0.024	0	5.2e-06	0	0	0	0.34	0.22	0	0	0	0	0	0	0.024	0	0	0.24	0.15
95	0.78	0	0	0	4.9e-06	0	0.13	3.8e-05	0.0047	0	0.081	0.00042	0.007	0	0	0	0	0	4.9e-06	0	0	0.24	0.15
96	0	0	0	0	0	0	1.2e-06	0.088	0.37	0	0	0	0.54	0	0	0	0	0	0	0	12	0.41	0.26
97	0.73	0	0	0	0	0	0.00084	0	0.001	0	0.24	0.021	0.0015	0	0	0	0	0	0	0	0	0.24	0.15
98	0	0.046	0.47	0.011	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-06	2	0.16	0
99	0.22	0	0	2.4e-06	4.3e-06	0	3.2e-06	0	0	0	0.25	0.53	0	0	0	0	0	0	4.3e-06	0	11	0.24	0.084
100	0.64	0	0	0	1.6e-05	0	0.029	0.0011	0.04	0	0.19	0.041	0.059	0	0	0	0	0	1.6e-05	0	0	0.24	0.15
101	0.00019	0.11	0.32	0.23	0.00018	0.32	0	0	0	5.5e-05	0.00018	0.001	0	0	0	0	0	0	0.00018	0.017	2	0.16	0
102	0.00044	0	0	0.99	0.0006	0	0	0	0	0	0.00053	0.0045	0	0	0	0	0	0	0.0006	0	3	0.19	0.021
103	0	0	0	0	0	0	0	0	8.8e-06	0	0	0	1.3e-05	0	1	0	0	0	0	0	14	0.59	0.33
104	0	0.00043	0.5	0.00092	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	2	0.16	0
105	0.13	0	0	4.2e-06	4.8e-06	0	0.0055	0.013	0.31	0	0.048	0.023	0.46	0	0.00039	0	0.0021	0	4.8e-06	0	12	0.41	0.26
106	0.73	0	0	0	0.007	0	0.1	3.3e-06	0.0001	0	0.14	0.0091	0.00015	0	0	0	0	0	0.007	0	0	0.24	0.15
107	0	0.013	0.37	0.027	1.1e-06	0.37	0	0	0	0	0	3.8e-06	0	0	0	0	0	0	1.1e-06	0.21	2	0.16	0
108	0	0	0	0	0	0	0.79	4.2e-06	2.4e-05	0	0	0	3.6e-05	0	0.21	0	0	0	0	0	6	0.24	0.26
109	0	0.043	0.4	0.054	6.2e-06	0.4	0	0	0	1.3e-06	2.5e-06	3.7e-05	0	0	0	0	0	0	6.2e-06	0.1	2	0.16	0
110	0	0.019	0.47	0.028	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063	2	0.16	0
111	0.62	0	0	0	5.5e-05	0	0.0012	0	0.00052	0	0.28	0.1	0.00077	0	0	0	0	0	5.5e-05	0	0	0.24	0.15
112	0.00018	0.35	0.26	0.11	3.9e-05	0.26	0	0	0	0.00075	0.00019	0.0013	0	0	0	0	0	0	3.9e-05	0.011	1	0.24	0
113	0	0	0	1	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	3	0.19	0.021
114	0.032	0	0	2.7e-05	0.13	0	0	0	0	0	0.095	0.61	0	0	0	0	0	0	0.13	0	11	0.24	0.084
115	2.5e-06	0.57	0.14	0.14	0	0.14	0	0	0	0.00031	5.7e-06	0.00018	0	0	0	0	0	0	0	6e-06	1	0.24	0
116	0.099	0	0	0	0	0	0	0	0	0	0.28	0.62	0	0	0	0	0	0	0	0	11	0.24	0.084
117	0.6	0	0	2.5e-05	0.0041	0	0.0033	0	2.9e-06	0	0.27	0.12	4.3e-06	0	0	0	0	0	0.0041	0	0	0.24	0.15
118	0.43	0	0	0.00019	0.18	0	0.0094	0	0	0	0.15	0.052	0	0	0	0	0	0.00013	0.18	0	0	0.24	0.15
119	0.53	0	0	0	0	0	0.0016	0.0001	0.14	0	0.13	0.0043	0.2	0	0	0	0	0	0	0	0	0.24	0.15
120	5.5e-06	0.05	0.39	0.17	2.2e-05	0.39	0	0	0	1.5e-06	7.7e-06	9.5e-05	0	0	0	0	0	0	2.2e-05	0.0048	2	0.16	0
121	0	0.0002	0.1	0.0049	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	19	0.08	0
122	0.55	0	0	0.0066	0.023	0	0.018	1.4e-05	0.00035	0	0.23	0.15	0.00051	0	0	0	0	2.4e-06	0.023	0	0	0.24	0.15
123	0	0	0.01	4.6e-05	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.08	0
124	0.61	0	0	0	0.051	0	0.0027	0	0	0	0.23	0.051	0	0	0	0	0	0	0.051	0	0	0.24	0.15
125	0.63	0	0	3.3e-06	0.00024	0	0.015	0.0004	0.02	0	0.23	0.075	0.03	0	0	0	6.4e-06	0	0.00024	0	0	0.24	0.15
126	0	0	0.00028	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.08	0
127	0.47	0	0	0.0011	0.097	0	0.0045	0	0	0	0.21	0.12	0	0	0	0	0	6.7e-06	0.097	0	0	0.24	0.15
128	0.58	0	0	0	0.0021	0	0.35	8.9e-06	0.0002	0	0.068	0.00091	0.00029	0	0	0	0	0	0.0021	0	0	0.24	0.15
129	0	0	0	0	0	0	0.046	0.013	0.08	0	0	0	0.12	0	0.74	0	0.0012	0	0	0	14	0.59	0.33
130	0.64	0	0	0	8.1e-05	0	0.00015	0	0	0	0.3	0.058	0	0	0	0	0	0	8.1e-05	0	0	0.24	0.15
131	0.0058	0.21	0.22	0.31	0.0014	0.22	8.1e-05	0	0	0.0011	0.0036	0.0089	0	0	0	0	0	2.6e-05	0.0014	0.016	3	0.19	0.021
132	0.00017	0	0	0	0	0	0.00024	0.02	0.4	0	1.5e-05	0	0.58	0	1.5e-05	0	5.1e-06	0	0	0	12	0.41	0.26
133	0.59	0	0	0	0.0069	0	0.0006	0	0	0	0.29	0.11	0	0	0	0	0	0	0.0069	0	0	0.24	0.15
134	0	0.032	0.44	0.081	0	0.44	0	0	0	0	0	4.7e-06	0	0	0	0	0	0	0	0.013	2	0.16	0
135	0.72	0	0	0	0.00056	0	0.011	0	4.3e-05	0	0.23	0.038	6.4e-05	0	0	0	0	0	0.00056	0	0	0.24	0.15
136	0.13	0	0	0	0.007	0	0.85	0	0	0	0.008	2.4e-05	0	0	0	0	0	0	0.007	0	6	0.24	0.26
137	0.17	0	0	0.00011	0.068	0	0	0	0	0	0.22	0.48	0	0	0	0	0	0	0.068	0	11	0.24	0.084
138	0.78	0	0	0	0	0	0	0	0	0	0.22	0.0005	0	0	0	0	0	0	0	0	0	0.24	0.15
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.053	0.13
140	0	0	0	1	0	0	0	0	0	0	0	7.3e-06	0	0	0	0	0	0	0	0	3	0.19	0.021
141	0.16	0	0	0	0.00023	0	0.27	0.071	0.19	0	0.026	0.0022	0.28	0	0.0033	0	6.4e-05	0	0.00023	0	12	0.41	0.26
142	0.43	0	0	2.9e-05	8.1e-05	0	0.00039	0	6.9e-05	0	0.28	0.3	0.0001	0	0	0	0	0	8.1e-05	0	0	0.24	0.15
143	0.65	0	0	4.6e-05	0.0018	0	0.052	0.00041	0.0075	0	0.21	0.065	0.011	0	0	0	0	0	0.0018	0	0	0.24	0.15
144	0.64	0	0	0	0.015	0	0.00062	0	0	0	0.27	0.055	0	0	0	0	0	0	0.015	0	0	0.24	0.15
145	0.85	0	0	0	1.3e-06	0	0.0094	0	1.5e-05	0	0.14	0.0019	2.2e-05	0	0	0	0	0	1.3e-06	0	0	0.24	0.15
146	0.6	0	0	0	0.027	0	3.2e-05	0	0	0	0.3	0.044	0	0	0	0	0	0	0.027	0	0	0.24	0.15
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0002	0	0	15	0	0.11
148	0	0.00021	0.49	0.0019	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	2	0.16	0
149	0.76	0	0	0	0.0019	0	0.12	0	9.4e-05	0	0.12	0.0032	0.00014	0	0	0	0	0	0.0019	0	0	0.24	0.15
150	7.3e-05	0.84	0.018	0.058	0	0.018	0	0	0	0.067	0.00011	0.0014	0	0	0	0	0	0	0	0	1	0.24	0
151	0.83	0	0	0	5.9e-05	0	0.0001	0	0	0	0.17	0.00081	0	0	0	0	0	0	5.9e-05	0	0	0.24	0.15
152	0.0036	0.8	0.022	0.042	2e-05	0.022	1.5e-05	0	7.3e-06	0.096	0.0028	0.011	1.1e-05	0	0	0	0	0	2e-05	7e-06	1	0.24	0
153	0.0013	0	0	0	0.5	0	0	0	0	0	0.002	0.00089	0	0	0	0	0	0	0.5	0	4	0.16	0.13
154	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
155	0	1.2e-05	0.26	7.7e-05	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	19	0.08	0
156	0	0	0	0	2.9e-06	0	0	0	0	0	0	0	0	0	0	0	0	1	2.9e-06	0	17	0.053	0.13
157	0.51	0	0	0	0.016	0	3.6e-05	0	0	0	0.32	0.14	0	0	0	0	0	0	0.016	0	0	0.24	0.15
158	0	0.24	0.34	0.079	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3e-06	2	0.16	0
159	0.22	0	0	6.4e-06	0.00031	0	0.22	0.064	0.17	0	0.048	0.0092	0.25	0	0.0092	0	0.00055	0	0.00031	0	12	0.41	0.26
160	0.075	0.4	0.13	0.16	0.0029	0.13	0.0066	7.8e-05	0.00053	0.011	0.033	0.042	0.00079	0	0	0	0	3.6e-05	0.0029	0.006	1	0.24	0
161	0	1	0.0014	0.001	0	0.0014	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	1	0.24	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.11
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.11
164	0.46	0	0	0	0.028	0	4.4e-06	0	0	0	0.35	0.14	0	0	0	0	0	0	0.028	0	0	0.24	0.15
165	0.54	0	0	0.0056	0.003	0	0.051	0.0025	0.025	0	0.2	0.13	0.036	0	0.00019	0	0.00021	0	0.003	0	0	0.24	0.15
166	0	0.0021	0.13	0.0057	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	19	0.08	0
167	0.34	0	0	1.3e-06	0.00067	0	9.1e-06	0	0	0	0.31	0.35	0	0	0	0	0	0	0.00067	0	11	0.24	0.084
168	0.0081	0	0	0	0	0	0.76	0.026	0.082	0	0.00022	0	0.12	0	0	0	0	0	0	0	6	0.24	0.26
169	0.33	0	0	0.0016	0.0036	0	0.00015	0	0	0	0.25	0.41	2.3e-06	0	0	0	0	0	0.0036	0	11	0.24	0.084
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00015	0	0	15	0	0.11
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.053	0.13
172	0	3.7e-05	0.5	8.2e-06	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8e-05	2	0.16	0
173	0.05	0	0	0	0.0038	0	0	0	0	0	0.15	0.79	0	0	0	0	0	0	0.0038	0	11	0.24	0.084
174	0.68	0	0	6.8e-06	0.016	0	0.02	0	7.7e-05	0	0.22	0.053	0.00011	0	0	0	0	0	0.016	0	0	0.24	0.15
175	0.52	0	0	0.00033	0.072	0	0.0039	0	0	0	0.22	0.11	0	0	0	0	0	0	0.072	0	0	0.24	0.15
176	0	0.17	0.41	0.0079	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	2	0.16	0
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00026	0	0	15	0	0.11
178	0.77	0	0	0	0.019	0	0.0022	0	0	0	0.19	0.0061	0	0	0	0	0	0	0.019	0	0	0.24	0.15
179	0	0	0	1	0	0	0	0	0	0	0	6.8e-05	0	0	0	0	0	0	0	0	3	0.19	0.021
180	0.3	0	0	0	0.034	0	0	0	0	0	0.35	0.29	0	0	0	0	0	0	0.034	0	10	0.24	0.13
181	0	0.066	0.46	0.011	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	2	0.16	0
182	0	0.0035	0.5	3e-05	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.16	0
183	0.59	0	0	0.00014	0.025	0	0.0058	0	2.8e-06	0	0.24	0.11	4.1e-06	0	0	0	0	0	0.025	0	0	0.24	0.15
184	0	0.00062	0.47	0.0096	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	2	0.16	0
185	0.005	0	0	0	0	0	0.19	0.21	0.17	0	0.00036	2.9e-06	0.25	0	0.18	0	0.00034	0	0	0	12	0.41	0.26
186	0	0.33	0.31	0.057	0	0.31	0	0	0	0.00024	0	3.3e-05	0	0	0	0	0	0	0	0.0026	1	0.24	0
187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
188	0.69	0	0	0	0.00013	0	0	0	0	0	0.3	0.0079	0	0	0	0	0	0	0.00013	0	0	0.24	0.15
189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.19	0.021
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0011	0	0	15	0	0.11
191	0.72	0	0	0	0.0079	0	0.085	1.4e-05	0.00038	0	0.16	0.016	0.00057	0	0	0	0	0	0.0079	0	0	0.24	0.15
192	0.67	0	0	0	0	0	2.3e-06	0	0	0	0.31	0.012	0	0	0	0	0	0	0	0	0	0.24	0.15
193	0.37	0	0	0.00014	0.0013	0	0.2	0.031	0.11	0	0.096	0.028	0.16	0	0.0028	0	0.00033	0	0.0013	0	0	0.24	0.15
194	0	0	0	0	0	0	0.042	0.74	0.085	0	0	0	0.13	0	0.0026	0	0	0	0	0	7	0.41	0.33
195	3.1e-05	0	0	0	0	0	0.13	0.079	0.32	0	0	0	0.47	0	3.3e-05	0	0	0	0	0	12	0.41	0.26
196	0.52	0	0	0	0	0	0	0	0	0	0.46	0.018	0	0	0	0	0	0	0	0	0	0.24	0.15
197	0	0.13	0.43	0.003	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.16	0
198	0	0.021	0.37	0.084	6.9e-06	0.37	0	0	0	1.4e-06	1.1e-06	1.9e-05	0	0	0	0	0	0	6.9e-06	0.15	2	0.16	0
199	0	0.044	0.44	0.052	1.5e-06	0.44	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	1.5e-06	0.02	2	0.16	0
200	3.1e-06	0.83	0.062	0.036	0	0.062	0	0	0	0.0096	6.7e-06	0.0002	0	0	0	0	0	0	0	9.9e-06	1	0.24	0
