SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
78	0.87	0	0.13	0	0	0.1	0.23
79	0.066	0	0.93	0	2	0.1	0.35
80	0.94	0	0.064	0	0	0.1	0.23
81	0.8	5.5e-05	0.2	0	0	0.1	0.23
82	0.97	0	0.027	0	0	0.1	0.23
83	0.92	0	0.082	0	0	0.1	0.23
84	0.00012	1	0	0	1	0.011	0.23
85	1	0	0.0003	0	0	0.1	0.23
86	0.9	0.029	0.076	0	0	0.1	0.23
87	0.46	0.54	0.0034	2e-05	1	0.011	0.23
88	0.98	0	0.017	0	0	0.1	0.23
89	1	0	0.0015	0	0	0.1	0.23
90	0.97	0	0.03	0	0	0.1	0.23
91	0.99	0	0.0072	0	0	0.1	0.23
92	0.98	0	0.023	0	0	0.1	0.23
93	0.97	0.011	0.02	0	0	0.1	0.23
94	1	0	0.0013	0	0	0.1	0.23
95	0.36	0.0001	0.64	0	2	0.1	0.35
96	1	0	0	0	0	0.1	0.23
97	1	0.00016	0	0	0	0.1	0.23
98	0.96	0	0.04	0	0	0.1	0.23
99	0.97	0	0.028	0	0	0.1	0.23
100	1	0	0	0	0	0.1	0.23
101	0.16	0	0.84	0	2	0.1	0.35
102	0.67	0.27	0.06	9e-06	0	0.1	0.23
103	0.7	0.17	0.13	0	0	0.1	0.23
104	0.48	0	0.52	0	2	0.1	0.35
105	0.95	6e-06	0.048	0	0	0.1	0.23
106	0.89	0	0.11	0	0	0.1	0.23
107	0.77	0	0.23	0	0	0.1	0.23
108	0.93	5.4e-06	0.073	0	0	0.1	0.23
109	8.2e-05	1	8.5e-06	0	1	0.011	0.23
110	1	0	0.00076	0	0	0.1	0.23
111	0.98	0	0.017	0	0	0.1	0.23
112	0	1	0	0	1	0.011	0.23
113	0.99	0	0	0.0053	0	0.1	0.23
114	0.99	4.5e-06	3.6e-06	0.013	0	0.1	0.23
115	0.2	0	0.8	0	2	0.1	0.35
116	0.92	0.0022	0	0.078	0	0.1	0.23
117	0.00075	0.97	0.018	0.0068	1	0.011	0.23
118	1	0	0.00079	0	0	0.1	0.23
119	0.92	0.0047	0.071	2.8e-05	0	0.1	0.23
120	0.74	0	0.26	0	0	0.1	0.23
121	0.85	0.15	0.0012	0	0	0.1	0.23
122	0.98	0.00035	0.02	0	0	0.1	0.23
123	0.97	0	0.028	0	0	0.1	0.23
124	0.14	0.12	0.74	0	2	0.1	0.35
125	0.79	0.075	0.14	0	0	0.1	0.23
126	0.99	0	0.01	0	0	0.1	0.23
127	0.98	0	0.021	0	0	0.1	0.23
128	0	0	0	1	3	0.067	0.026
129	0.99	0	0.013	0	0	0.1	0.23
130	1	0	0.00017	0	0	0.1	0.23
131	0.51	0.0017	0.49	0	0	0.1	0.23
132	0.99	0	0.013	0	0	0.1	0.23
133	1	0	0.0024	0	0	0.1	0.23
134	0.0003	1	6.9e-06	0	1	0.011	0.23
135	0.99	3.3e-06	0.0091	0	0	0.1	0.23
136	1	0	0.00048	0	0	0.1	0.23
137	0.028	0.97	0.004	0	1	0.011	0.23
138	0.93	1.2e-05	0.072	1.1e-05	0	0.1	0.23
139	1	0	1.1e-06	0	0	0.1	0.23
140	0.86	0.0002	0.14	0	0	0.1	0.23
141	1	0	0	0	0	0.1	0.23
142	0.99	4.7e-05	0.0093	4.8e-06	0	0.1	0.23
143	0.82	0.026	0.16	0	0	0.1	0.23
144	1	7.2e-06	0.00012	0	0	0.1	0.23
145	1	0	0.00032	0	0	0.1	0.23
146	0.98	1.3e-05	0.021	1.7e-05	0	0.1	0.23
147	0.98	0	0.024	0	0	0.1	0.23
148	0.9	0	0.097	0	0	0.1	0.23
149	0.93	0	0.069	0	0	0.1	0.23
150	0.99	0	0.012	0	0	0.1	0.23
151	1	0	0.001	0	0	0.1	0.23
152	1	0	0	0.0019	0	0.1	0.23
153	3.6e-05	1	0	4.6e-05	1	0.011	0.23
154	0.89	0	0.11	0	0	0.1	0.23
155	0.76	0	0.24	0	0	0.1	0.23
156	0	1	0.0019	0	1	0.011	0.23
157	0.99	0	0.014	0	0	0.1	0.23
158	0.96	0.0019	0.039	2.1e-05	0	0.1	0.23
159	0.94	0	0.057	0	0	0.1	0.23
160	0.99	0	0.0086	0	0	0.1	0.23
161	0.98	3.5e-05	0	0.024	0	0.1	0.23
162	0.00011	1	2.9e-05	0	1	0.011	0.23
163	0.86	3e-06	0.14	0	0	0.1	0.23
164	1	0	0.0015	0	0	0.1	0.23
165	0.99	0	0.015	0	0	0.1	0.23
166	1	1.8e-05	5.6e-06	0	0	0.1	0.23
167	0.99	0	0.013	0	0	0.1	0.23
168	0.99	0	0.0069	0	0	0.1	0.23
169	0	1	0	0	1	0.011	0.23
170	1	0.00036	0.00042	2e-06	0	0.1	0.23
171	0.15	0	0.85	0	2	0.1	0.35
172	1	0.00012	0.0014	0	0	0.1	0.23
173	1	0	0	2.6e-05	0	0.1	0.23
174	0.97	0.03	0	0.00049	0	0.1	0.23
175	0.00033	0	0	1	3	0.067	0.026
176	1	0	0.00046	0	0	0.1	0.23
177	0.7	0.00054	0.3	0	0	0.1	0.23
178	0.18	0.81	0.015	0	1	0.011	0.23
179	0.94	0	0.058	0	0	0.1	0.23
180	0.6	0	0.4	0	0	0.1	0.23
181	1	0	3.2e-06	0	0	0.1	0.23
182	0.99	0.0068	7.2e-05	2.3e-06	0	0.1	0.23
183	0.84	0	0.16	0	0	0.1	0.23
184	0.93	0	0.07	0	0	0.1	0.23
185	1	2e-05	0.0013	0	0	0.1	0.23
186	0.99	0	0.0053	0	0	0.1	0.23
187	0.94	0	0.057	0	0	0.1	0.23
188	1.3e-06	0	1	0	2	0.1	0.35
189	0.97	0	0.026	0	0	0.1	0.23
190	0.14	0	0.86	0	2	0.1	0.35
191	0.97	0.00085	0.029	0	0	0.1	0.23
192	0.64	0	0.36	0	0	0.1	0.23
193	0.0066	0.99	0.00015	0	1	0.011	0.23
194	0.83	0	0.17	0	0	0.1	0.23
195	0.94	0	0.057	0	0	0.1	0.23
196	1	0	0	0	0	0.1	0.23
197	0	1	0	0	1	0.011	0.23
198	0.79	0	0.21	0	0	0.1	0.23
199	1	0	0.00077	0	0	0.1	0.23
200	0.8	0	0.2	0	0	0.1	0.23
201	0.97	0	0.032	0	0	0.1	0.23
202	1	0	0.00018	7.9e-06	0	0.1	0.23
203	0.87	0	0.13	0	0	0.1	0.23
204	0	0	0	1	3	0.067	0.026
205	1	0.001	0.00059	0	0	0.1	0.23
206	1	0	5e-05	0	0	0.1	0.23
207	1	0	0.00011	0	0	0.1	0.23
208	0	1	0	0	1	0.011	0.23
209	0	1	0	0	1	0.011	0.23
210	0.9	0	0.095	0	0	0.1	0.23
211	0.97	0	0.034	0	0	0.1	0.23
212	0.97	0	0.034	0	0	0.1	0.23
213	1	0	0.0012	0	0	0.1	0.23
214	0	1	0	0	1	0.011	0.23
215	0.99	0	0.013	0	0	0.1	0.23
216	0	1	0	0	1	0.011	0.23
217	1	0	0	0	0	0.1	0.23
218	0.99	0	0.0072	0	0	0.1	0.23
219	0.89	0	0.11	0	0	0.1	0.23
220	0	0	0	1	3	0.067	0.026
221	0	1	0	0	1	0.011	0.23
222	1	0	4.2e-05	0	0	0.1	0.23
223	1	0	0	0	0	0.1	0.23
224	0.99	0	0.011	0	0	0.1	0.23
225	1	0	0.0043	2e-05	0	0.1	0.23
226	0.87	0	0.13	0	0	0.1	0.23
227	0.28	0	0.72	0	2	0.1	0.35
228	0.97	0	0.031	0	0	0.1	0.23
229	0.96	0	0.039	3.4e-06	0	0.1	0.23
230	1	0	5.9e-06	0	0	0.1	0.23
231	0.77	0.00021	0.23	0	0	0.1	0.23
232	1	0	0.00099	2.1e-05	0	0.1	0.23
233	0.87	0	0.13	0	0	0.1	0.23
234	1	0	0.0037	0	0	0.1	0.23
235	0.83	0	0.17	0	0	0.1	0.23
236	0.97	0	0.025	0	0	0.1	0.23
237	0	0	0	1	3	0.067	0.026
238	1.9e-05	1	0	0	1	0.011	0.23
239	0	1	0	0	1	0.011	0.23
240	0	0	0	1	3	0.067	0.026
241	0.7	0	0.3	0	0	0.1	0.23
242	0.92	0.00027	0.077	0	0	0.1	0.23
243	1	0	0	0	0	0.1	0.23
244	0	0	0	1	3	0.067	0.026
245	0.72	0.0018	0.27	0	0	0.1	0.23
246	1	0	0.00079	0	0	0.1	0.23
247	0.96	0	0.04	0	0	0.1	0.23
248	0	1	0	0	1	0.011	0.23
249	0.99	0	0.0092	0	0	0.1	0.23
250	0.94	0	0.056	0	0	0.1	0.23
251	0.22	0	0.78	0	2	0.1	0.35
252	0.89	0.096	0.016	0	0	0.1	0.23
253	0.99	0.0014	0.0029	0.0051	0	0.1	0.23
254	0	0	0	1	3	0.067	0.026
255	0.99	0	0.006	0	0	0.1	0.23
256	0.92	0	0.082	0	0	0.1	0.23
257	0.0041	1	0.00015	0	1	0.011	0.23
258	0.95	0	0.046	0	0	0.1	0.23
259	0.95	0.00072	0	0.051	0	0.1	0.23
260	0.99	0	0	0.0087	0	0.1	0.23
261	0.42	0.58	0	0	1	0.011	0.23
262	0.99	3.7e-06	0.012	3.7e-05	0	0.1	0.23
263	1.7e-05	1	0	0	1	0.011	0.23
264	1	0	6.2e-06	0	0	0.1	0.23
265	1	0.00021	0.004	0	0	0.1	0.23
266	9e-06	1	0	0	1	0.011	0.23
267	0.89	0	0.11	0	0	0.1	0.23
268	0.99	0	0.014	0	0	0.1	0.23
269	1	0	8.6e-06	0	0	0.1	0.23
270	1	0	0.0015	0	0	0.1	0.23
271	1	0	0.00064	0	0	0.1	0.23
272	0.011	2e-06	8.8e-06	0.99	3	0.067	0.026
273	0	0	0	1	3	0.067	0.026
274	0.98	0	0.018	0	0	0.1	0.23
275	0	1	0	0	1	0.011	0.23
276	1	0	0	0	0	0.1	0.23
277	1	0	0.00036	0	0	0.1	0.23
278	1	0	4.4e-06	0	0	0.1	0.23
279	0.96	5.9e-06	0.045	0	0	0.1	0.23
280	0.083	0	0.92	0	2	0.1	0.35
281	0.8	0.18	0.024	0	0	0.1	0.23
282	0.74	0	0.26	0	0	0.1	0.23
283	0.99	0	0.0067	0	0	0.1	0.23
284	7.8e-06	1	0	0	1	0.011	0.23
285	0.81	0	0.19	0	0	0.1	0.23
286	0.68	0	0.32	0	0	0.1	0.23
287	0.89	0	0.11	0	0	0.1	0.23
288	0.95	0	0.051	0	0	0.1	0.23
289	0.86	0	0.14	0	0	0.1	0.23
290	1	0	0.0037	0	0	0.1	0.23
291	0.94	0	0.055	0	0	0.1	0.23
292	0.4	0	0.6	0	2	0.1	0.35
293	1	0	0.0012	0	0	0.1	0.23
294	0.99	4.7e-06	0.0087	0	0	0.1	0.23
295	0.82	0	0.18	0	0	0.1	0.23
296	0.94	0	0.061	0	0	0.1	0.23
297	0	1	0	0	1	0.011	0.23
298	1	0	2.2e-05	0	0	0.1	0.23
299	0.99	0	0.0074	0	0	0.1	0.23
300	0.83	0	0.17	0	0	0.1	0.23
301	1	0	0	8.8e-06	0	0.1	0.23
302	1	0	0.0017	0	0	0.1	0.23
303	1	0	0.0045	0	0	0.1	0.23
304	0.9	0	0.1	0	0	0.1	0.23
305	1	0	0.0014	0	0	0.1	0.23
306	0.4	0.0073	0.59	0	2	0.1	0.35
307	1	0	0.00048	0	0	0.1	0.23
308	1	1.4e-06	3.5e-05	0	0	0.1	0.23
309	0.99	0	0.015	0	0	0.1	0.23
310	0.87	0	0.13	0	0	0.1	0.23
311	0.98	0	0.022	0	0	0.1	0.23
312	0.97	0.0043	0.024	0	0	0.1	0.23
313	1	0	0.0013	0	0	0.1	0.23
314	1	0	0.0026	0	0	0.1	0.23
315	1	0	4.1e-05	0	0	0.1	0.23
316	1	0	0.00065	0	0	0.1	0.23
317	0	1	0	0	1	0.011	0.23
318	0.98	0	0.024	0	0	0.1	0.23
319	0.99	2.3e-05	0.0068	0	0	0.1	0.23
320	0.92	0.07	0.0015	0.0058	0	0.1	0.23
321	1	0	0	0	0	0.1	0.23
322	0.85	0	0.15	0	0	0.1	0.23
323	1	0	2.5e-05	0	0	0.1	0.23
324	1	0	0.0012	0	0	0.1	0.23
325	0.98	0.00087	0.015	0	0	0.1	0.23
326	0	1	0	0	1	0.011	0.23
327	0.018	0.98	0	0	1	0.011	0.23
328	0.97	0	0.034	0	0	0.1	0.23
329	0.85	5.6e-05	0.15	0	0	0.1	0.23
330	0.011	0	0.99	0	2	0.1	0.35
331	9.1e-05	0	0	1	3	0.067	0.026
332	0.7	0	0.3	0	0	0.1	0.23
333	3.6e-05	1	0	0	1	0.011	0.23
334	1	0	2.6e-05	0	0	0.1	0.23
335	0.014	0.99	0.00026	5.3e-06	1	0.011	0.23
336	0.27	0.73	0.00033	2.5e-05	1	0.011	0.23
337	0.8	0	0.2	0	0	0.1	0.23
338	0.83	4.2e-05	0.17	0	0	0.1	0.23
339	0.0006	0	1	0	2	0.1	0.35
340	0	0	0	1	3	0.067	0.026
341	0.99	0	0.011	0	0	0.1	0.23
342	0.094	0	0.91	0	2	0.1	0.35
343	0.97	0.023	0.0045	0	0	0.1	0.23
344	0.84	0.0066	0.15	0	0	0.1	0.23
345	1	0	0.00028	0	0	0.1	0.23
346	2.8e-05	0	1	0	2	0.1	0.35
347	1	7.2e-05	0.0025	0	0	0.1	0.23
348	0.42	0.0037	0.58	0	2	0.1	0.35
349	0.93	0.015	0.056	0	0	0.1	0.23
350	0.08	0	0.92	0	2	0.1	0.35
351	0.9	9.8e-05	0.1	5.3e-05	0	0.1	0.23
352	0.94	0.0012	0.059	0	0	0.1	0.23
353	0.96	0	0.036	0	0	0.1	0.23
354	0.88	0	0.12	0	0	0.1	0.23
355	0.99	0	0.0082	0	0	0.1	0.23
356	0.85	0	0.15	0	0	0.1	0.23
357	0.97	0	0.033	0	0	0.1	0.23
358	1	0	0	0	0	0.1	0.23
359	0	0	0	1	3	0.067	0.026
360	0.82	0.15	0.025	0	0	0.1	0.23
361	1	2.2e-05	4.4e-05	0	0	0.1	0.23
362	1	2e-05	0.0015	0	0	0.1	0.23
363	0.7	0	0.3	0	0	0.1	0.23
364	1	0	0.0023	0	0	0.1	0.23
365	0.59	0	0.41	0	0	0.1	0.23
366	0.99	0	0.014	0	0	0.1	0.23
367	0.98	0	0.023	0	0	0.1	0.23
368	1	0	0.00088	0	0	0.1	0.23
369	1	0	0.0021	0	0	0.1	0.23
370	1	0	0	0	0	0.1	0.23
371	0.99	0	0.011	0	0	0.1	0.23
372	0.13	0	0.87	0	2	0.1	0.35
373	1	0	0.0021	0	0	0.1	0.23
374	0.92	0	0.078	0	0	0.1	0.23
375	0	1	0	0	1	0.011	0.23
376	0.77	0.00093	0.23	0	0	0.1	0.23
377	0	0	0	1	3	0.067	0.026
378	0.89	0	0.11	0	0	0.1	0.23
379	0.95	0	0.048	0	0	0.1	0.23
380	0.75	0	0.25	0	0	0.1	0.23
381	0.082	0	0.00017	0.92	3	0.067	0.026
382	0	0	0	1	3	0.067	0.026
383	0.023	0	0.98	0	2	0.1	0.35
384	0	0	0	1	3	0.067	0.026
385	1	0	0.00018	0	0	0.1	0.23
386	1	0	0.0029	0	0	0.1	0.23
387	0.1	0	0.9	0	2	0.1	0.35
388	0.98	0	0.016	0	0	0.1	0.23
389	0.81	0	0.19	0	0	0.1	0.23
390	0.91	0	0.093	0	0	0.1	0.23
391	0.84	0	0.16	0	0	0.1	0.23
392	0.93	0	0.067	0	0	0.1	0.23
393	0.082	0.86	0.053	0	1	0.011	0.23
394	0.99	0	0.0065	0	0	0.1	0.23
395	1	0	0.001	0	0	0.1	0.23
396	0.48	0	0.52	0	2	0.1	0.35
397	0.99	0	0.013	0	0	0.1	0.23
398	1	0	1.7e-06	0	0	0.1	0.23
399	0.00028	0	0	1	3	0.067	0.026
400	0.99	0	0.0073	0	0	0.1	0.23
401	1	0	0.00019	0	0	0.1	0.23
402	0.79	0	0.21	0	0	0.1	0.23
403	1	0	2e-05	0	0	0.1	0.23
404	0	1	0	0.0012	1	0.011	0.23
405	0.75	0	0.25	0	0	0.1	0.23
406	0	1	0	0	1	0.011	0.23
407	0.96	0	0.043	0	0	0.1	0.23
408	0.98	0	0.015	0	0	0.1	0.23
409	2.8e-06	1	0	0	1	0.011	0.23
410	0.97	0	0.032	0	0	0.1	0.23
411	0.18	0	0.82	0	2	0.1	0.35
412	1	0	7.9e-05	0	0	0.1	0.23
413	0.43	0.56	0.008	0	1	0.011	0.23
414	0.97	0	0.031	0	0	0.1	0.23
415	1	0	5.1e-05	0	0	0.1	0.23
416	0	0	0	1	3	0.067	0.026
417	1	0	0.00024	0	0	0.1	0.23
418	1	2.9e-05	0.002	0.002	0	0.1	0.23
419	0.3	0.7	1.5e-05	2.1e-06	1	0.011	0.23
420	1	0	0.0024	0	0	0.1	0.23
421	0.6	0	0.4	0	0	0.1	0.23
422	1	0	0	0	0	0.1	0.23
423	0.86	0	0.14	0	0	0.1	0.23
424	1	0	2.9e-05	0	0	0.1	0.23
425	1	0	0.0033	0	0	0.1	0.23
426	1	0	0.0024	0	0	0.1	0.23
427	0.8	0	0.2	0	0	0.1	0.23
428	1	0	0.0017	0	0	0.1	0.23
429	0.001	1	3.1e-05	0	1	0.011	0.23
430	0.96	0.00031	0.045	0	0	0.1	0.23
431	0.67	0	0.33	0	0	0.1	0.23
432	1	1.1e-06	0.00017	0	0	0.1	0.23
433	1	0	0.00098	0	0	0.1	0.23
434	1	0	0	0	0	0.1	0.23
435	0.00064	1	2.8e-05	0	1	0.011	0.23
436	0.99	0	0.0081	0	0	0.1	0.23
437	0.94	0	0.055	0	0	0.1	0.23
438	0.9	0.093	0.0037	0	0	0.1	0.23
439	0.97	0	0.00072	0.033	0	0.1	0.23
440	0.94	0	0.058	0	0	0.1	0.23
441	1	3.4e-06	2.1e-05	0	0	0.1	0.23
442	0.98	0.0013	0.016	0	0	0.1	0.23
443	0	0.00097	0	1	3	0.067	0.026
444	7e-05	1	0	0	1	0.011	0.23
445	0.93	0	0.071	0	0	0.1	0.23
446	0	1	0	0	1	0.011	0.23
447	1	0	3.3e-05	0	0	0.1	0.23
448	1	0	0.0019	0	0	0.1	0.23
449	0.96	0	0.041	0	0	0.1	0.23
450	0	0	0	1	3	0.067	0.026
451	5.7e-05	0	0	1	3	0.067	0.026
452	0.59	0	0.41	0	0	0.1	0.23
453	0.93	0	0.066	0	0	0.1	0.23
454	0	1	0	0	1	0.011	0.23
455	0.035	0.96	0.0018	0	1	0.011	0.23
456	0.0021	1	0.00021	0	1	0.011	0.23
457	0.99	0	0.0067	0	0	0.1	0.23
458	0	0	0	1	3	0.067	0.026
459	0.21	0	0.79	0	2	0.1	0.35
460	1	0	0.0014	0	0	0.1	0.23
461	0.96	0	0.04	0	0	0.1	0.23
462	0.89	0	0.11	0	0	0.1	0.23
463	0.97	0.033	0.0002	0	0	0.1	0.23
464	0.9	0	0.1	0	0	0.1	0.23
465	1	0	0	0.0026	0	0.1	0.23
466	1	0.00061	0.00015	0	0	0.1	0.23
467	0.8	0.16	0.033	0	0	0.1	0.23
468	0.99	0	0	0.005	0	0.1	0.23
469	0.00021	1	0	0	1	0.011	0.23
470	0.63	0.29	0.082	0	0	0.1	0.23
471	0.97	0.02	0.0056	0	0	0.1	0.23
472	0.033	0	0	0.97	3	0.067	0.026
473	0.99	0	0.0099	0	0	0.1	0.23
474	0.99	8.2e-06	0.0074	0	0	0.1	0.23
475	3.5e-06	1	0	0	1	0.011	0.23
476	0	0	0	1	3	0.067	0.026
477	1	0	0.00015	0	0	0.1	0.23
478	1	0	0.00042	0	0	0.1	0.23
479	1	0	1.6e-05	0	0	0.1	0.23
480	1	0	6.1e-05	0	0	0.1	0.23
481	1	7.7e-05	0.0021	0	0	0.1	0.23
482	0.98	0	0.016	0	0	0.1	0.23
483	0	0	0	1	3	0.067	0.026
484	0.99	9.5e-06	0.0085	0	0	0.1	0.23
485	1	0	8.1e-05	0	0	0.1	0.23
486	0.5	0	0.5	0	0	0.1	0.23
487	0	1	0	0	1	0.011	0.23
488	0.009	0.99	4.5e-05	0	1	0.011	0.23
489	1	0	1.7e-05	0	0	0.1	0.23
490	0.87	2.3e-05	0.13	0	0	0.1	0.23
491	1	0	0.005	0	0	0.1	0.23
492	1	0	4.6e-05	0	0	0.1	0.23
493	0	0	0	1	3	0.067	0.026
494	0.88	0	0.12	0	0	0.1	0.23
495	1	0	8.3e-06	0	0	0.1	0.23
496	1	0	0.00024	0	0	0.1	0.23
497	1	3.1e-05	4.3e-05	0	0	0.1	0.23
498	0.99	0	0.013	0	0	0.1	0.23
499	0.99	0	0.0091	0	0	0.1	0.23
500	1	0	0.00087	0	0	0.1	0.23
501	1	0	0.0029	0	0	0.1	0.23
502	1	0	0.0015	0	0	0.1	0.23
503	1	0	0.0047	6.3e-06	0	0.1	0.23
504	0.99	0	0.0067	0	0	0.1	0.23
505	1	0	0.0035	6.1e-06	0	0.1	0.23
506	0.35	0.65	2.3e-05	0.00085	1	0.011	0.23
507	0.99	0	0.0097	0	0	0.1	0.23
508	0.42	0	0.58	0	2	0.1	0.35
509	1	0	0	0.0037	0	0.1	0.23
510	0.5	0.45	6.5e-05	0.049	0	0.1	0.23
511	0.83	0	0.17	0	0	0.1	0.23
512	1	0	0	0.00056	0	0.1	0.23
513	0	0	3.4e-05	1	3	0.067	0.026
514	0.94	0	0.057	0	0	0.1	0.23
515	0.91	0.085	0.0019	0.00047	0	0.1	0.23
516	0.93	0	0.069	0	0	0.1	0.23
517	0	0	0	1	3	0.067	0.026
518	0	0	0	1	3	0.067	0.026
519	0.62	0	0.38	0	0	0.1	0.23
520	0.99	0.00015	0.009	0.00023	0	0.1	0.23
521	0.0018	6.9e-06	1	0	2	0.1	0.35
522	0.97	0	0.026	0	0	0.1	0.23
523	0.69	0.31	0.00086	0	0	0.1	0.23
524	0	0	0	1	3	0.067	0.026
525	0.94	0	0.057	0	0	0.1	0.23
526	0.9	0	0.099	0	0	0.1	0.23
527	0.96	0	0.043	0	0	0.1	0.23
528	0.95	0	0.049	0	0	0.1	0.23
529	1	0	3.8e-05	0	0	0.1	0.23
530	0.27	0	0.73	0	2	0.1	0.35
531	0.46	0	0.54	0	2	0.1	0.35
532	0.9	0	0.097	0	0	0.1	0.23
533	0.94	0.062	0	0	0	0.1	0.23
534	0.9	0.097	0	0	0	0.1	0.23
535	0.98	0	0.023	0	0	0.1	0.23
536	0.89	0.043	0.063	0	0	0.1	0.23
537	0.61	0	0.39	0	0	0.1	0.23
538	0.46	0	0.54	0	2	0.1	0.35
539	0.83	0	0.17	0	0	0.1	0.23
540	0.62	0	0.38	0	0	0.1	0.23
541	1	0	3.4e-06	0	0	0.1	0.23
542	1	0	0.0028	0	0	0.1	0.23
543	0.83	0	0.17	0	0	0.1	0.23
544	0.86	0	0.14	0	0	0.1	0.23
545	0.75	0.25	1.6e-05	0	0	0.1	0.23
546	0.99	1e-05	0.005	0	0	0.1	0.23
547	0.028	0.079	0.89	0	2	0.1	0.35
548	0.8	0	0.2	0	0	0.1	0.23
549	0.26	0	0.74	0	2	0.1	0.35
550	0.00015	1	0	0	1	0.011	0.23
551	0.26	0	0.74	0	2	0.1	0.35
552	0.92	0	0.08	0	0	0.1	0.23
553	0.89	0.00055	0.11	0	0	0.1	0.23
554	0.97	0	0.033	0	0	0.1	0.23
555	0.98	0	0.02	0	0	0.1	0.23
556	0.91	0.0076	0.087	0	0	0.1	0.23
557	1	0	0.0039	0	0	0.1	0.23
558	0.91	0	0.087	0	0	0.1	0.23
559	0.99	0	0.013	0	0	0.1	0.23
560	0.99	0	0.013	0	0	0.1	0.23
561	0.74	0.16	0.1	0	0	0.1	0.23
562	1	0	0.00084	0	0	0.1	0.23
563	0.92	0	0.08	0	0	0.1	0.23
564	0.95	0	0.052	0	0	0.1	0.23
565	1.3e-06	1	0	0	1	0.011	0.23
