SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
44	0.00022	0	0.17	0	0	0.64	0	0	0	0.19	0	0	0	0	0	0	0	0	5	0.056	0.18
45	0.29	0	0	0	0	0	0	0.63	0.045	0.0018	0	0.0063	0.0074	0.0078	0.0061	0	0	0	7	0.19	0.41
46	0.0029	0	0	0	0	0	0	1	0.00096	3.7e-06	0	0.00011	0.00015	0.00016	0.00011	0	0	0	7	0.19	0.41
47	0.58	0	0	0	0	9.7e-06	0	0.17	0.16	0.00066	0	0.018	0.025	0.026	0.018	0	0	0	0	0.1	0.23
48	0.76	0	0.00019	0	0	0.033	0	3.5e-05	0.0014	0.21	0	1.2e-05	0.0017	0.0018	1.2e-05	7e-06	0	0	0	0.1	0.23
49	0.043	0	0	0	0	0	0	0	0.055	0.88	0	0.00044	0.0077	0.0082	0.00042	0	0	0	9	0.067	0.23
50	0.69	0	1.5e-05	0	0	0.033	0	2.5e-06	0.0011	0.27	0	7.6e-06	0.0016	0.0017	7.3e-06	0	0	0	0	0.1	0.23
51	0.99	0	0	0	0	0.00018	0	0.00011	0.0003	0.0088	0	0	0.00094	0.00099	0	9e-05	0	0	0	0.1	0.23
52	0.62	0	0.076	0	3e-06	0.048	0	0.0039	0.024	0.21	0	0.0013	0.0073	0.0077	0.0012	3.9e-05	0	0	0	0.1	0.23
53	0.16	0	0.2	0	0	0.17	0	0	0.00018	0.47	0	0	0.00029	0.0003	0	0	0	0	9	0.067	0.23
54	4.4e-05	0	0.16	0.84	0	0.00029	0	0	0	0.00048	0	0	0	0	0	0	0	0	3	0	0.18
55	0.00063	0	0	0	1	4e-06	0	0	0	3.4e-06	0	0	0	0	0	7.9e-05	0	0	4	0.1	0.026
56	0.16	0	0.03	0	0	0.46	0	0	0	0.35	0	0	1.3e-05	1.4e-05	0	0	0	0	5	0.056	0.18
57	0.72	0	0	0	0	0	0	0.19	0.054	6.4e-05	0	0.0044	0.012	0.013	0.0043	0	0	0	0	0.1	0.23
58	0.00061	0	0	0	0	0	0	0.00029	0.37	0	0	0.31	0.0065	0.0069	0.3	0	0	0	8	0.1	0.41
59	0	0	0.0029	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.18
60	0	0	0.16	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.18
61	0.75	0	0	0	0	0.029	0	0	0.00028	0.22	0	0	0.00071	0.00075	0	0	0	0	0	0.1	0.23
62	0.016	0	0.43	0	0	0.2	0	0	0	0.35	0	0	3.5e-06	3.7e-06	0	0	0	0	2	0.011	0.23
63	0.61	0	0.00014	0	0	0.15	0	0	4.2e-05	0.24	0	0	0.00014	0.00014	0	5.2e-06	0	0	0	0.1	0.23
64	0.5	0	0	0	0	0.24	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0.1	0.23
65	0.99	0	0	0	0	0.00015	0	0	2.7e-05	0.013	0	0	0.00032	0.00033	0	2.2e-06	0	0	0	0.1	0.23
66	0	0	0.06	0.94	0	9.8e-06	0	0	0	2.7e-06	0	0	0	0	0	0	0	0	3	0	0.18
67	0.69	0	0	0	0	0.00027	0	0	0	0.31	0	0	1.5e-05	1.6e-05	0	0	0	0	0	0.1	0.23
68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1	0.026
69	0	0	0.077	0.92	0	0.00011	0	0	0	4e-05	0	0	0	0	0	0	0	0	3	0	0.18
70	0.61	0	0.0051	0	0	0.016	0	0.011	0.12	0.17	0	0.0091	0.023	0.024	0.0087	9.2e-06	0	0	0	0.1	0.23
71	0.36	0	0.21	0	0	0.068	0	7e-05	0.012	0.34	0	0.00039	0.0045	0.0048	0.00038	0	0	0	0	0.1	0.23
72	0.15	0	0	0	0	0	0	0.12	0.58	0	0	0.055	0.022	0.023	0.053	0	0	0	8	0.1	0.41
73	0.08	0	2e-05	0	0	0.63	0	0	0	0.29	0	0	0	0	0	0	0	0	5	0.056	0.18
74	0.052	0	0	0	0	0	0	0.018	0.63	2.8e-05	0	0.13	0.021	0.022	0.13	0	0	0	8	0.1	0.41
75	0.99	0	0	0	0	0.00054	0	0	0	0.0044	0	0	0	0	0	0.00023	0	0	0	0.1	0.23
76	0.95	0	0	0	0.0017	0.016	0	0	0	0.027	0	0	1.4e-05	1.5e-05	0	0.00068	0	0	0	0.1	0.23
77	0.95	0	0	0	0	0.0035	0	0	0	0.049	0	0	1.3e-05	1.4e-05	0	0	0	0	0	0.1	0.23
78	0.84	0	0	0	0	0.0027	0	0.0042	0.038	0.079	0	0.00096	0.017	0.018	0.00093	9.7e-06	0	0	0	0.1	0.23
79	0.057	0	0	0	0	2.3e-06	0	0.0038	0.66	0.0045	0	0.023	0.11	0.12	0.022	0	0	0	8	0.1	0.41
80	0.75	0	0	0	0	0.0014	0	0	0.0071	0.21	0	0.0089	0.0072	0.0076	0.0086	0	0	0	0	0.1	0.23
81	0.67	0	2.4e-05	0	0	0.00054	0	0.036	0.12	0.11	0	0.0078	0.024	0.025	0.0076	7.1e-06	0	0	0	0.1	0.23
82	0.65	0	0	0	0	0	0	4.2e-06	0.09	0.23	0	0.011	0.0025	0.0027	0.011	0	0	0	0	0.1	0.23
83	0.73	0	0	0	0	0	0	0.095	0.13	0.0045	0	0.012	0.009	0.0095	0.012	0	0	0	0	0.1	0.23
84	0.00023	0	0.97	0	0	0	0	0	2.6e-05	0.029	0	4.1e-06	0	0	3.9e-06	0	0	0	2	0.011	0.23
85	0.99	0	0	0	0	7.4e-05	0	0	0	0.012	0	0	4.1e-05	4.3e-05	0	0	0	0	0	0.1	0.23
86	0.67	0	0.011	0	0	0.019	0	0.0012	0.025	0.25	0	0.0012	0.0079	0.0083	0.0011	9e-06	0	0	0	0.1	0.23
87	0.35	0	0.21	0	1.9e-06	0.12	0	0	0.00031	0.33	0	3.6e-06	0.00036	0.00038	3.5e-06	2.1e-06	0	0	0	0.1	0.23
88	0.99	0	0	0	0	0	0	0.00088	0.00067	0	0	1e-06	0.0024	0.0026	1e-06	0	0	0	0	0.1	0.23
89	1	0	0	0	0	0	0	0.00025	0.0001	0	0	0.00048	0.00021	0.00022	0.00047	0	0	0	0	0.1	0.23
90	0.98	0	0	0	0	0	0	0.0061	0.0039	0	0	7.2e-05	0.0042	0.0044	6.9e-05	0	0	0	0	0.1	0.23
91	0.7	0	0	0	0	0.0079	0	0	0.00016	0.29	0	0	0.00071	0.00075	0	0	0	0	0	0.1	0.23
92	0.81	0	0	0	0	0.0048	0	0	0.0019	0.17	0	1.3e-05	0.0026	0.0028	1.2e-05	0	0	0	0	0.1	0.23
93	0.19	0	0.0011	0	0	0	0	0	0.021	0.78	0	0.0034	0.00055	0.00058	0.0033	0	0	0	9	0.067	0.23
94	0.97	0	0	0	0	0.00034	0	0	1.3e-05	0.031	0	0	0.00018	0.00019	0	0	0	0	0	0.1	0.23
95	0.18	0	2.7e-05	0	0	0.00023	0	0	0.1	0.62	0	0.0013	0.045	0.047	0.0012	0	0	0	9	0.067	0.23
96	0.31	0	0	0	0	0.32	0	0	0	0.37	0	0	0	0	0	0	0	0	9	0.067	0.23
97	0.0011	0	0	0	0	0.81	0	0	0	0.19	0	0	0	0	0	0	0	0	5	0.056	0.18
98	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0.19	0.41
99	0.74	0	0	0	0	0	0	0.25	0.0056	0	0	0.00022	0.003	0.0032	0.00021	2.7e-06	0	0	0	0.1	0.23
100	1	0	0	0	0	0	0	0	0	6.9e-05	0	0	0	0	0	9.5e-05	0	0	0	0.1	0.23
101	0.14	0	0	0	0	0	0	0.0038	0.61	0	0	0.029	0.096	0.1	0.028	0	0	0	8	0.1	0.41
102	0.49	0	0.1	0	2.3e-06	0.072	0	0.0061	0.044	0.26	0	0.0044	0.0062	0.0065	0.0042	9.7e-05	0	0	0	0.1	0.23
103	0.42	0	0.054	0	0	0.016	0	0.00037	0.044	0.43	0	0.0039	0.01	0.011	0.0038	0	0	0	9	0.067	0.23
104	0.26	0	0	0	0	0.29	0	3.2e-05	0.17	0.19	0	0.0014	0.04	0.042	0.0014	0	0	0	5	0.056	0.18
105	0.6	0	1.9e-06	0	0	0	0	3.4e-05	0.038	0.34	0	0.0055	0.0042	0.0045	0.0053	0	0	0	0	0.1	0.23
106	0.68	0	0	0	0	0	0	0.19	0.091	0.0058	0	0.0054	0.012	0.013	0.0052	0	0	0	0	0.1	0.23
107	0.48	0	0	0	0	0	0	0.41	0.061	0.0013	0	0.0064	0.02	0.021	0.0062	0	0	0	0	0.1	0.23
108	0.68	0	2e-06	0	0	0.042	0	0.0025	0.09	0.16	0	0.0053	0.0075	0.0079	0.0051	5.1e-05	0	0	0	0.1	0.23
109	4.9e-05	0	0.31	0.69	0	0.00022	0	0	1e-06	0.00084	0	0	0	0	0	0	0	0	3	0	0.18
110	0.22	0	0	0	0	0.023	0	0	0.0028	0.75	0	0.002	2.3e-05	2.4e-05	0.0019	0	0	0	9	0.067	0.23
111	0.92	0	0	0	0	0.00054	0	0.004	0.032	0.026	0	0.0086	0.0022	0.0023	0.0083	5.7e-05	0	0	0	0.1	0.23
112	0	0	8.3e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.18
113	0.78	0	0	0	0.0031	0	0.026	0	0	0.19	0	0	0	0	0	0	0	0	0	0.1	0.23
114	0.71	0	1.7e-06	0	0.0053	0	0.046	0	0	0.24	0	0	0	0	0	0	0	0	0	0.1	0.23
115	0.28	0	0	0	0	0.039	0	0.00014	0.32	0.037	0	0.0014	0.16	0.17	0.0013	3.9e-06	0	0	8	0.1	0.41
116	0.11	0	0.00014	0	0.00031	0	0.28	0	0	0.61	0	0	0	0	0	0	0	0	9	0.067	0.23
117	1e-05	0	0.0067	0.99	2.3e-06	0.0012	0	0	1.7e-05	7.4e-05	0	0	3.4e-05	3.6e-05	0	0	0	0	3	0	0.18
118	0.62	0	0	0	0	0.064	0	0	4.7e-06	0.31	0	0	6.8e-05	7.2e-05	0	0	0	0	0	0.1	0.23
119	0.67	0	0.0018	0	1e-05	0.053	0	0.0017	0.019	0.24	0	0.00072	0.0072	0.0076	0.00069	9.2e-05	0	0	0	0.1	0.23
120	0.66	0	0	0	0	0.00049	0	0	0.014	0.26	0	3e-05	0.032	0.033	2.9e-05	0	0	0	0	0.1	0.23
121	0.19	0	0.017	0	0	0.4	0	0	6.9e-06	0.4	0	0	3.7e-05	3.9e-05	0	0	0	0	9	0.067	0.23
122	0.64	0	0.00012	0	0	0.049	0	1.2e-05	0.0012	0.31	0	8.8e-06	0.0018	0.0019	8.5e-06	6.7e-06	0	0	0	0.1	0.23
123	0.84	0	0	0	0	0.016	0	0.00021	0.0038	0.13	0	5.3e-05	0.0034	0.0036	5.1e-05	6.8e-05	0	0	0	0.1	0.23
124	0.11	0	0.05	0	0	0.0016	0	0.00032	0.41	0.22	0	0.015	0.081	0.086	0.014	0	0	0	8	0.1	0.41
125	0.23	0	0.011	0	0	0.019	0	0.0018	0.0044	0.72	0	2.2e-05	0.0056	0.0059	2.1e-05	0	0	0	9	0.067	0.23
126	0.75	0	0	0	0	0.0062	0	0.013	0.00024	0.23	0	0	0.0011	0.0012	0	0	0	0	0	0.1	0.23
127	0.9	0	0	0	0	0.0042	0	0.02	0.002	0.069	0	1.6e-05	0.0027	0.0028	1.6e-05	1.6e-05	0	0	0	0.1	0.23
128	0	0	0	0	0.11	0	0.89	0	0	0	0	0	0	0	0	0	0	0	6	0.056	0
129	0.99	0	0	0	0	1.8e-05	0	0.0025	0.00024	0.0074	0	0	0.0018	0.0019	0	0	0	0	0	0.1	0.23
130	0.5	0	0	0	0	0.012	0	0	0	0.49	0	0	1.2e-05	1.3e-05	0	0	0	0	0	0.1	0.23
131	0.38	0	0.00067	0	0	0.0046	0	0.043	0.3	0.12	0	0.022	0.051	0.054	0.021	1.1e-05	0	0	0	0.1	0.23
132	0.98	0	0	0	0	0.00076	0	0.0014	0.0013	0.015	0	1.1e-05	0.0018	0.0019	1e-05	0.002	0	0	0	0.1	0.23
133	0.87	0	0	0	0	0.019	0	3.3e-06	5.8e-05	0.11	0	0	0.0003	0.00031	0	0.00011	0	0	0	0.1	0.23
134	0.00012	0	0.2	0.79	0	0.0011	0	0	0	0.0012	0	0	0	0	0	0	0	0	3	0	0.18
135	0.46	0	0	0	0	0.043	0	0	0.00013	0.49	0	0	0.00059	0.00062	0	0	0	0	9	0.067	0.23
136	0.98	0	0	0	0	0.00065	0	0	2.7e-06	0.019	0	0	6.5e-05	6.9e-05	0	1.2e-05	0	0	0	0.1	0.23
137	0.023	0	0.41	0.51	0	0.012	0	9.5e-06	0.0014	0.042	0	5.7e-05	0.00046	0.00049	5.4e-05	0	0	0	3	0	0.18
138	0.82	0	5.6e-06	0	1.2e-05	0.015	0	0.0073	0.023	0.11	0	0.00089	0.0089	0.0094	0.00086	0.00039	0	0	0	0.1	0.23
139	0.08	0	0	0	0	0.044	0	0	0	0.88	0	0	0	0	0	0	0	0	9	0.067	0.23
140	0.48	0	5.8e-05	0	0	0.02	0	8e-06	0.014	0.46	0	0.00017	0.011	0.012	0.00016	0	0	0	0	0.1	0.23
141	0.91	0	0	0	0	0.01	0	0	0	0.077	0	0	0	0	0	0	0	0	0	0.1	0.23
142	0.77	0	1.9e-05	0	3.1e-06	0.051	0	5.9e-05	0.00071	0.17	0	6.5e-06	0.001	0.0011	6.3e-06	0.00019	0	0	0	0.1	0.23
143	0.51	0	0.0083	0	0	0.043	0	0.00053	0.039	0.37	0	0.0014	0.014	0.014	0.0014	3.7e-06	0	0	0	0.1	0.23
144	0.17	0	0	0	0	0.45	0	0	0	0.38	0	0	2.9e-06	3e-06	0	0	0	0	5	0.056	0.18
145	0.74	0	0	0	0	0.086	0	0	2.5e-06	0.18	0	0	3.3e-05	3.5e-05	0	1.2e-05	0	0	0	0.1	0.23
146	0.85	0	5.8e-06	0	2e-05	0.024	0	0.001	0.0032	0.12	0	5.7e-05	0.0026	0.0027	5.5e-05	0.00066	0	0	0	0.1	0.23
147	0.79	0	0	0	0	0.00026	0	0	0.00014	0.2	0	0	0.0028	0.0029	0	0	0	0	0	0.1	0.23
148	0.3	0	0	0	0	0	0	0.65	0.037	0.00058	0	0.0024	0.0045	0.0047	0.0023	0	0	0	7	0.19	0.41
149	0.34	0	0	0	0	0	0	0.58	0.065	9.2e-06	0	0.0023	0.0036	0.0038	0.0022	0	0	0	7	0.19	0.41
150	0.91	0	0	0	0	0.00049	0	4.2e-06	0.015	0.058	0	0.0091	0.0015	0.0016	0.0088	0	0	0	0	0.1	0.23
151	0.00027	0	0	0	0	0	0	1	4.6e-06	0	0	2.5e-06	0	0	2.4e-06	0	0	0	7	0.19	0.41
152	0.48	0	0	0	0.00018	0	0.061	0	0	0.46	0	0	0	0	0	0	0	0	0	0.1	0.23
153	7e-05	0	1	1.1e-05	0	0	0.0021	0	0	0.0016	0	0	0	0	0	0	0	0	2	0.011	0.23
154	0.77	0	0	0	0	0	0	0.15	0.037	0.0011	0	0.0083	0.014	0.015	0.008	0	0	0	0	0.1	0.23
155	0.0033	0	0	0	0	0	0	1	0.00064	0	0	2.6e-05	0.00015	0.00015	2.5e-05	6.7e-06	0	0	7	0.19	0.41
156	0	0	0.077	0.57	0	0	0	0	0.21	0	0	0.074	3.9e-05	4.1e-05	0.071	0	0	0	3	0	0.18
157	0.9	0	0	0	2.7e-06	0.0061	0	0.04	0.0021	0.045	0	3.2e-05	0.0018	0.0019	3.1e-05	0.00025	0	0	0	0.1	0.23
158	0.76	0	0.00077	0	1e-05	0.033	0	0.038	0.0097	0.15	0	0.00032	0.0043	0.0045	0.00031	6.7e-05	0	0	0	0.1	0.23
159	0.13	0	0	0	0	0	0	0.86	0.0082	5.6e-05	0	0.0012	0.0011	0.0011	0.0012	0	0	0	7	0.19	0.41
160	0.00093	0	0	0	0	0	0	1	2e-05	0	0	9.2e-06	1.1e-06	1.1e-06	8.8e-06	0	0	0	7	0.19	0.41
161	0.41	0	7.6e-06	0	0.0016	0	0.13	0	0	0.46	0	0	0	0	0	0	0	0	9	0.067	0.23
162	8.2e-06	0	0.037	0.96	0	0.00037	0	0	2e-06	0.00013	0	0	0	0	0	0	0	0	3	0	0.18
163	0.72	0	1.3e-06	0	0	0.00025	0	0.086	0.081	0.064	0	0.0065	0.016	0.017	0.0063	2.8e-05	0	0	0	0.1	0.23
164	0.14	0	0	0	0	0	0	0.86	2.8e-05	0	0	0	2.9e-05	3.1e-05	0	0	0	0	7	0.19	0.41
165	0.69	0	0	0	0	0	0	0.3	0.0055	0	0	0.00036	0.0014	0.0015	0.00035	0	0	0	0	0.1	0.23
166	0.06	0	0	0	0	0.6	0	0	0	0.34	0	0	0	0	0	0	0	0	5	0.056	0.18
167	0.43	0	0	0	0	0.0049	0	0	6.3e-05	0.56	0	0	0.00077	0.00081	0	0	0	0	9	0.067	0.23
168	0.69	0	0	0	0	0.0085	0	0	0.0001	0.3	0	0	0.00067	0.00071	0	0	0	0	0	0.1	0.23
169	0	0	0.3	0.7	0	1e-05	0	0	0	1.8e-05	0	0	0	0	0	0	0	0	3	0	0.18
170	0.47	0	8.6e-05	0	0	0.26	0	0	3.8e-06	0.27	0	0	2.8e-05	2.9e-05	0	1.4e-06	0	0	0	0.1	0.23
171	0.059	0	0	0	0	0	0	0.22	0.6	0	0	0.013	0.047	0.05	0.012	0	0	0	8	0.1	0.41
172	0.21	0	1.3e-05	0	0	0.092	0	0	2.5e-06	0.69	0	0	4.1e-05	4.3e-05	0	0	0	0	9	0.067	0.23
173	0.0011	0	0	0	0	0.99	0	0	0	0.009	0	0	0	0	0	0	0	0	5	0.056	0.18
174	0.00033	0	5.3e-06	0	0	0.99	0	0	0	0.014	0	0	0	0	0	0	0	0	5	0.056	0.18
175	0.00012	0	0	0	0.35	4.9e-05	0.65	0	0	1.6e-05	0	0	0	0	0	0	0	0	6	0.056	0
176	0.71	0	0	0	0	0.033	0	0	2.3e-06	0.26	0	0	4.5e-05	4.8e-05	0	0	0	0	0	0.1	0.23
177	0.6	0	0.00024	0	0	0.005	0	0.014	0.17	0.12	0	0.0095	0.036	0.038	0.0092	3.5e-06	0	0	0	0.1	0.23
178	0.2	0	0.46	0	0	0.032	0	4e-06	0.0028	0.31	0	3.3e-05	0.0022	0.0024	3.2e-05	0	0	0	2	0.011	0.23
179	0.88	0	0	0	0	0.0015	0	1.8e-05	0.0052	0.1	0	2.8e-05	0.0076	0.008	2.7e-05	0	0	0	0	0.1	0.23
180	0.47	0	0	0	0	0.0017	0	0	0.05	0.39	0	0.00033	0.044	0.046	0.00032	0	0	0	0	0.1	0.23
181	0.073	0	0	0	0	0.35	0	0	0	0.58	0	0	0	0	0	0	0	0	9	0.067	0.23
182	0.061	0	0.00021	0	0	0.69	0	0	0	0.25	0	0	0	0	0	0	0	0	5	0.056	0.18
183	0.65	0	0	0	0	0.0008	0	0	0.0071	0.31	0	1.4e-05	0.017	0.018	1.3e-05	0	0	0	0	0.1	0.23
184	0.87	0	0	0	0	0	0	0.095	0.019	0	0	0.00064	0.0091	0.0096	0.00062	0	0	0	0	0.1	0.23
185	0.65	0	6.8e-06	0	0	0.1	0	0	3.3e-05	0.25	0	0	0.00011	0.00012	0	9.7e-06	0	0	0	0.1	0.23
186	0.3	0	0	0	0	0.017	0	0	2.3e-05	0.68	0	0	0.00022	0.00024	0	0	0	0	9	0.067	0.23
187	0.77	0	0	0	0	0	0	0.18	0.033	0.0002	0	0.002	0.0065	0.0069	0.002	2.1e-06	0	0	0	0.1	0.23
188	0	0	0	0	0	0	0	2e-06	0.89	0	0	0.023	0.03	0.031	0.022	0	0	0	8	0.1	0.41
189	0.89	0	0	0	0	0.0071	0	0.00049	0.005	0.094	0	9.7e-05	0.0033	0.0035	9.3e-05	4.3e-05	0	0	0	0.1	0.23
190	0.33	0	0	0	0	0	0	0.00017	0.12	0	1.1e-06	8.1e-05	0.27	0.29	7.8e-05	0	0	0	0	0.1	0.23
191	0.67	0	0.0003	0	0	0.025	0	6.5e-05	0.003	0.29	0	3.3e-05	0.0028	0.003	3.2e-05	3.5e-06	0	0	0	0.1	0.23
192	0.36	0	0	0	0	0	0	0.076	0.41	0.00024	0	0.05	0.028	0.029	0.049	0	0	0	8	0.1	0.41
193	0.0033	0	0.25	0.72	0	0.0067	0	0	1.9e-05	0.011	0	0	1e-05	1.1e-05	0	0	0	0	3	0	0.18
194	0.73	0	0	0	0	2.3e-06	0	0.12	0.098	0.00024	0	0.0079	0.02	0.022	0.0077	0	0	0	0	0.1	0.23
195	0.62	0	0	0	0	0	0	0.33	0.033	0	0	0.0011	0.0053	0.0056	0.0011	0	0	0	0	0.1	0.23
196	0.27	0	0	0	0	0.35	0	0	0	0.38	0	0	0	0	0	0	0	0	9	0.067	0.23
197	0	0	0.014	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.18
198	0.74	0	0	0	0	0.00017	0	0.074	0.1	0.017	0	0.0045	0.027	0.028	0.0044	3.4e-05	0	0	0	0.1	0.23
199	0.95	0	0	0	0	0	0	0.052	2.1e-06	0	0	0	0.0001	0.00011	0	0	0	0	0	0.1	0.23
200	0.35	0	0	0	0	0	0	0.47	0.14	0	0	0.0051	0.012	0.013	0.0049	0	0	0	7	0.19	0.41
201	0.63	0	0	0	0	0	0	0.35	0.012	1.7e-05	0	0.00056	0.0029	0.0031	0.00054	2.8e-06	0	0	0	0.1	0.23
202	0.96	0	0	0	3.4e-05	0.011	0	0	2.4e-06	0.027	0	0	2.5e-05	2.6e-05	0	0.00048	0	0	0	0.1	0.23
203	0.73	0	0	0	0	0	0	0.21	0.032	0	0	0.00075	0.015	0.016	0.00073	0	0	0	0	0.1	0.23
