SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
46	0.00079	0.00062	0.55	0	0	0.0012	0	0.00029	0	0	0	0.12	0.33	0	0.0012	0	2	0.19	0.47
47	0.16	0.13	0.12	0.00039	0	0.21	0	0.061	7.8e-06	0	0	0.027	0.044	0	0.24	0	14	0.1	0.23
48	0.22	0.18	0	0.17	0	0.0019	0.0069	0.083	0.0041	0	0	0	0.0001	0	0.33	5.4e-05	14	0.1	0.23
49	0.012	0.0093	0	0.89	0	0.071	0	0.0044	1.8e-05	0	0	0	0	0	0.017	0	3	0.056	0.23
50	0.21	0.17	0	0.22	0	0.0015	0.0057	0.078	0.0016	0	0	0	8.8e-06	0	0.31	6.6e-05	14	0.1	0.23
51	0.27	0.22	0	0.0011	0	0.00039	2.3e-05	0.1	0	0	0	0	0.00077	0	0.41	2e-06	14	0.1	0.23
52	0.18	0.14	0.001	0.22	0	0.033	0.013	0.065	0.088	8.9e-06	0	8.4e-05	0.0026	0	0.26	4.9e-05	14	0.1	0.23
53	0.026	0.021	0	0.52	0	0.00014	0.018	0.0097	0.36	0	0	0	0	0	0.039	6.8e-05	3	0.056	0.23
54	9.5e-06	7.5e-06	0	0.0013	0.015	0	5.8e-05	3.5e-06	0.026	0	0	0	0	0.96	1.4e-05	0	13	0	0.23
55	0.00068	0.00054	0	0	0	0	3e-05	0.00025	0	1	0	0	0	0	0.001	0	9	0.078	0.026
56	0.041	0.032	0	0.53	0	2.3e-06	0.16	0.015	0.16	0	0	0	0	0	0.06	0.00016	3	0.056	0.23
57	0.21	0.16	0.12	1.4e-05	0	0.073	0	0.077	0	0	0	0.019	0.041	0	0.31	0	14	0.1	0.23
58	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0.77
59	0	0	0	0	0.009	0	0	0	0.00024	0	0	0	0	0.99	0	0	13	0	0.23
60	0	0	0	3.7e-06	1.5e-05	0	0	0	0.0033	0	0	0	0	1	0	0	13	0	0.23
61	0.23	0.18	0	0.15	0	0.00041	0.0056	0.086	0.00028	0	0	0	3.5e-06	0	0.34	6.3e-05	14	0.1	0.23
62	0.0013	0.001	0	0.35	0	0	0.0071	0.00049	0.63	0	0	0	0	0	0.0019	2.7e-05	8	0.022	0.23
63	0.19	0.15	0	0.23	0	6.2e-05	0.069	0.071	0.0048	2.9e-06	0	0	0	0	0.28	0.00012	14	0.1	0.23
64	0.21	0.17	0	0.1	0	0	0.12	0.079	0	0	0	0	0	0	0.32	0.00051	14	0.1	0.23
65	0.27	0.22	0	0.0016	0	3.5e-05	1.1e-05	0.1	0	0	0	0	1.2e-05	0	0.41	2.6e-06	14	0.1	0.23
66	0	0	0	3.1e-05	0.0087	0	3.1e-06	0	0.0076	0	0	0	0	0.98	0	0	13	0	0.23
67	0.26	0.2	0	0.057	0	0	0	0.096	0	0	0	0	0	0	0.38	3.2e-05	14	0.1	0.23
68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.078	0.026
69	0	0	0	0.00034	0.022	0	5.2e-05	0	0.02	0	0	0	0	0.96	0	0	13	0	0.23
70	0.18	0.14	0.0043	0.16	0	0.16	0.0028	0.065	0.02	0	0	0.00049	0.0048	0	0.26	2.9e-05	14	0.1	0.23
71	0.086	0.068	9.8e-06	0.41	0	0.013	0.011	0.032	0.26	0	0	0	5.1e-05	0	0.13	5.7e-05	3	0.056	0.23
72	0.042	0.033	0.055	0	0	0.78	0	0.015	0	0	0	0.0026	0.0095	0	0.062	0	5	0.1	0.41
73	0.031	0.024	0	0.54	0	0	0.34	0.012	0.0071	0	0	0	0	0	0.046	0.00031	3	0.056	0.23
74	0.016	0.013	0.02	1e-05	0	0.92	0	0.006	0	0	0	0.0034	0.0014	0	0.024	0	5	0.1	0.41
75	0.27	0.22	0	0.0003	0	0	0.00022	0.1	0	0	0	0	0	0	0.41	3.5e-06	14	0.1	0.23
76	0.27	0.21	0	0.0063	0	0	0.013	0.1	0	0.0013	0	0	3.4e-06	0	0.4	2.3e-05	14	0.1	0.23
77	0.27	0.21	0	0.01	0	0	0.00052	0.1	0	0	0	0	0	0	0.4	2e-05	14	0.1	0.23
78	0.25	0.2	0.00055	0.04	0	0.053	0.00032	0.092	7.2e-05	0	0	1.8e-05	0.0043	0	0.37	1.3e-05	14	0.1	0.23
79	0.017	0.014	0.0007	0.0016	0	0.93	0	0.0064	0	0	0	1.9e-05	0.0015	0	0.025	0	5	0.1	0.41
80	0.25	0.2	1.7e-06	0.08	0	0.011	5e-05	0.093	0	0	0	0	0	0	0.37	2.4e-05	14	0.1	0.23
81	0.2	0.16	0.012	0.07	0	0.17	6.1e-05	0.074	0.00069	0	0	0.0011	0.017	0	0.3	2.3e-06	14	0.1	0.23
82	0.21	0.17	2.9e-06	0.099	0	0.14	0	0.078	1.4e-06	0	0	0	0	0	0.31	0	14	0.1	0.23
83	0.21	0.17	0.046	0.0004	0	0.17	0	0.078	0	0	0	0.0033	0.015	0	0.31	0	14	0.1	0.23
84	3.3e-05	2.6e-05	0	0.083	0	1.8e-05	0	1.2e-05	0.92	0	0	0	0	0	4.9e-05	0	8	0.022	0.23
85	0.27	0.22	0	0.00085	0	0	6.5e-06	0.1	0	0	0	0	0	0	0.41	1.6e-06	14	0.1	0.23
86	0.18	0.15	0.00028	0.25	0	0.033	0.0042	0.069	0.038	0	0	2e-05	0.00083	0	0.27	2.3e-05	14	0.1	0.23
87	0.083	0.065	0	0.4	0	0.00035	0.038	0.031	0.26	9.7e-06	0	0	3.9e-06	0	0.12	5.1e-05	3	0.056	0.23
88	0.27	0.22	6.5e-06	0	0	0.00087	0	0.1	0	0	0	2.3e-05	0.0069	0	0.4	0	14	0.1	0.23
89	0.27	0.21	0.0066	0	0	0.00013	0	0.1	0	0	0	0.015	0.00063	0	0.4	0	14	0.1	0.23
90	0.27	0.21	0.00074	0	0	0.005	0	0.1	0	0	0	0.0013	0.014	0	0.4	0	14	0.1	0.23
91	0.22	0.18	0	0.19	0	0.00025	0.00079	0.083	6.2e-05	0	0	0	0	0	0.33	3.1e-05	14	0.1	0.23
92	0.25	0.2	0	0.094	0	0.0027	0.00063	0.092	2.8e-05	0	0	0	6.8e-06	0	0.37	1.8e-05	14	0.1	0.23
93	0.037	0.029	0	0.81	0	0.02	0	0.014	0.039	0	0	0	0	0	0.055	0	3	0.056	0.23
94	0.27	0.22	0	0.0049	0	1.8e-05	3.2e-05	0.1	0	0	0	0	0	0	0.4	3.8e-06	14	0.1	0.23
95	0.046	0.036	0	0.7	0	0.12	1.6e-06	0.017	0.0069	0	0	0	0	0	0.068	2.8e-06	3	0.056	0.23
96	0.13	0.1	0	0.33	0	0	0.2	0.047	1.4e-05	0	0	0	0	0	0.19	0.00029	3	0.056	0.23
97	0.0004	0.00031	0	0.74	0	0	0.25	0.00015	0.0024	0	0	0	0	0	0.00059	0.00015	3	0.056	0.23
98	0	0	0.82	0	0	0	0	0	0	0	0	0.06	0.12	0	0	0	2	0.19	0.47
99	0.22	0.17	0.093	0	0	0.008	0	0.082	0	0	0	0.008	0.086	0	0.33	0	14	0.1	0.23
100	0.27	0.22	0	0	0	0	0	0.1	0	0	0	0	0	0	0.41	0	14	0.1	0.23
101	0.038	0.03	0.021	0	0	0.81	0	0.014	0	0	0	0.032	0.00091	0	0.056	0	5	0.1	0.41
102	0.14	0.11	0.003	0.29	0	0.059	0.021	0.052	0.12	7e-06	0	0.00037	0.0019	0	0.21	6.6e-05	3	0.056	0.23
103	0.1	0.079	0.00013	0.46	0	0.05	0.0018	0.037	0.13	0	0	2.9e-05	0.00016	0	0.15	2.2e-05	3	0.056	0.23
104	0.092	0.073	1.6e-06	0.16	0	0.28	0.22	0.034	0.00017	0	0	0	2.1e-05	0	0.14	0.0002	5	0.1	0.41
105	0.19	0.15	2.6e-05	0.27	0	0.057	0	0.069	0.00066	0	0	3e-06	9.2e-06	0	0.28	0	14	0.1	0.23
106	0.2	0.16	0.06	0.00073	0	0.13	0	0.076	0	0	0	0.0062	0.06	0	0.3	0	14	0.1	0.23
107	0.12	0.093	0.19	7.8e-05	0	0.072	0	0.044	0	0	0	0.051	0.26	0	0.18	0	12	0.19	0.35
108	0.21	0.16	0.00077	0.099	0	0.13	0.015	0.077	0.00029	0	0	3.7e-05	0.00048	0	0.31	6.3e-05	14	0.1	0.23
109	4e-06	3.2e-06	0	0.00094	0.00013	0	6.7e-06	1.5e-06	0.02	0	1.3e-05	0	0	0.98	6e-06	0	13	0	0.23
110	0.078	0.061	0	0.71	0	0.0047	0.00081	0.029	3.4e-05	0	0	0	0	0	0.11	0.00015	3	0.056	0.23
111	0.26	0.2	0.0052	0.0048	0	0.043	6.1e-05	0.096	0	0	0	0.00046	0.00059	0	0.38	5.3e-06	14	0.1	0.23
112	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00018	0	0	4	0	0.1
113	0.25	0.19	0	0.093	0	0	0	0.092	1.2e-05	0.0083	0	0	0	0	0.37	0	14	0.1	0.23
114	0.23	0.18	0	0.16	0	0	0	0.084	0.0004	0.016	0	0	0	0	0.33	0	14	0.1	0.23
115	0.1	0.083	3.8e-06	0.013	0	0.56	0.043	0.039	0	1.7e-06	0	0	0.0002	0	0.16	5.6e-05	5	0.1	0.41
116	0.03	0.024	0	0.87	0	0	0	0.011	0.02	0.0053	0	0	0	0	0.044	0	3	0.056	0.23
117	0	0	0	5.3e-05	0.98	5.7e-06	0.00041	0	0.00048	1e-05	0	0	0	0.014	1.1e-06	0	4	0	0.1
118	0.21	0.17	0	0.22	0	7.5e-06	0.015	0.078	9.9e-05	0	0	0	0	0	0.31	0.00014	14	0.1	0.23
119	0.2	0.16	0.00035	0.22	0	0.026	0.016	0.074	0.013	2.7e-05	0	2.2e-05	0.0016	0	0.3	6.7e-05	14	0.1	0.23
120	0.24	0.19	0	0.11	0	0.024	8.1e-06	0.088	0	0	0	0	0	0	0.35	1.8e-05	14	0.1	0.23
121	0.052	0.041	0	0.56	0	8.9e-06	0.14	0.019	0.11	0	0	0	0	0	0.076	0.00018	3	0.056	0.23
122	0.2	0.16	0	0.27	0	0.0018	0.01	0.073	0.0044	0	0	0	4.4e-05	0	0.29	8.4e-05	14	0.1	0.23
123	0.25	0.2	1.6e-05	0.065	0	0.0054	0.0042	0.094	7.3e-05	0	0	0	0.00045	0	0.38	3.8e-05	14	0.1	0.23
124	0.025	0.02	0.0094	0.3	0	0.44	2.2e-05	0.0094	0.14	0	0	0.02	3.9e-05	0	0.037	7.6e-06	5	0.1	0.41
125	0.039	0.031	0.014	0.73	0	0.0035	0.00035	0.014	0.11	0	0	0.0056	0	0	0.057	3.5e-05	3	0.056	0.23
126	0.23	0.18	0.036	0.11	0	0.00035	0.00045	0.087	3.3e-06	0	0	0.0036	2.2e-05	0	0.35	4e-05	14	0.1	0.23
127	0.26	0.2	0.02	0.029	0	0.0028	0.00067	0.096	1.5e-05	0	0	0.0023	0.00089	0	0.38	1.5e-05	14	0.1	0.23
128	0	0	0	0	0	0	0	0	0	1	0	0	2.4e-05	0	0	0	9	0.078	0.026
129	0.27	0.21	0.015	0.00066	0	0.00031	0	0.1	0	0	0	0.0019	0.00012	0	0.4	0	14	0.1	0.23
130	0.2	0.15	0	0.29	0	0	0.00051	0.073	0	0	0	0	0	0	0.29	0.00013	14	0.1	0.23
131	0.12	0.092	0.017	0.1	0	0.43	0.0005	0.043	0.0053	0	0	0.0017	0.017	0	0.17	1.6e-05	5	0.1	0.41
132	0.27	0.21	5.7e-05	0.0023	0	0.0017	0.0002	0.1	0	0	0	0	0.0043	0	0.4	4.6e-06	14	0.1	0.23
133	0.26	0.2	0	0.05	0	8.2e-05	0.0049	0.096	2.8e-05	0	0	0	4e-05	0	0.38	4.2e-05	14	0.1	0.23
134	3.3e-05	2.6e-05	0	0.0038	0.02	0	0.00028	1.2e-05	0.05	0	0	0	0	0.93	4.8e-05	0	13	0	0.23
135	0.15	0.12	0	0.44	0	0.0002	0.005	0.056	0.00071	0	0	0	0	0	0.22	0.00012	3	0.056	0.23
136	0.27	0.22	0	0.002	0	3.6e-06	0.0001	0.1	0	0	0	0	1.1e-06	0	0.41	6.6e-06	14	0.1	0.23
137	0.0047	0.0037	1.4e-06	0.055	0.0061	0.0013	0.0018	0.0017	0.13	0	3.6e-06	0	5.2e-06	0.79	0.007	6.5e-06	13	0	0.23
138	0.24	0.19	0.0015	0.063	0	0.032	0.0048	0.091	0.00031	1.8e-05	0	9.2e-05	0.0066	0	0.36	3.1e-05	14	0.1	0.23
139	0.045	0.036	0	0.83	0	0	0.0021	0.017	0	0	0	0	0	0	0.067	0.00053	3	0.056	0.23
140	0.14	0.11	0	0.45	0	0.02	0.0016	0.053	0.0052	0	0	0	1.4e-05	0	0.21	6.4e-05	3	0.056	0.23
141	0.27	0.21	0	0.0089	0	0	0.0017	0.1	0	0	0	0	0	0	0.4	6.9e-05	14	0.1	0.23
142	0.24	0.19	2.9e-06	0.12	0	0.001	0.02	0.088	0.00091	6.4e-06	0	0	0.0002	0	0.35	6.9e-05	14	0.1	0.23
143	0.14	0.11	9.3e-05	0.38	0	0.051	0.0068	0.052	0.045	0	0	4.7e-06	0.0004	0	0.21	6.5e-05	3	0.056	0.23
144	0.067	0.053	0	0.49	0	0	0.26	0.025	0.00095	0	0	0	0	0	0.1	0.00034	3	0.056	0.23
145	0.24	0.19	0	0.093	0	3.8e-06	0.042	0.088	2.1e-05	0	0	0	0	0	0.35	0.00012	14	0.1	0.23
146	0.25	0.2	9.5e-05	0.065	0	0.0045	0.009	0.094	0.00031	2.9e-05	0	2.5e-06	0.0019	0	0.37	4e-05	14	0.1	0.23
147	0.26	0.2	0	0.054	0	0.00021	2.6e-06	0.096	0	0	0	0	0	0	0.38	1.4e-05	14	0.1	0.23
148	0.11	0.088	0.27	4.6e-05	0	0.066	0	0.041	0	0	0	0.025	0.23	0	0.17	0	2	0.19	0.47
149	0.16	0.12	0.17	0	0	0.14	0	0.059	0	0	0	0.0026	0.12	0	0.23	0	14	0.1	0.23
150	0.27	0.21	1.3e-05	0.0098	0	0.021	2.8e-05	0.099	0	0	0	1.2e-06	0	0	0.39	9.1e-06	14	0.1	0.23
151	2.7e-05	2.1e-05	0.96	0	0	2.2e-06	0	1e-05	0	0	0	0.036	0.0066	0	4e-05	0	2	0.19	0.47
152	0.2	0.16	0	0.28	0	0	0	0.073	0	0.0019	0	0	0	0	0.29	0	14	0.1	0.23
153	3.2e-06	2.5e-06	0	0.0011	0.00023	0	0	1.2e-06	0.031	4.2e-06	0	0	0	0.97	4.8e-06	0	13	0	0.23
154	0.19	0.15	0.14	3.9e-05	0	0.042	0	0.069	0	0	0	0.032	0.1	0	0.28	0	14	0.1	0.23
155	0.0012	0.00098	0.26	0	0	0.0012	0	0.00046	0	0	0	0.066	0.66	0	0.0018	0	12	0.19	0.35
156	0	0	0	0	0	0.1	0	0	0.00099	0	0	0	0	0.9	0	0	13	0	0.23
157	0.26	0.21	0.016	0.017	0	0.0029	0.002	0.097	9.8e-06	2.7e-06	0	0.0013	0.0089	0	0.39	1.5e-05	14	0.1	0.23
158	0.22	0.18	0.021	0.12	0	0.013	0.011	0.083	0.006	2.4e-05	0	0.0026	0.0083	0	0.33	4.3e-05	14	0.1	0.23
159	0.033	0.026	0.57	1.4e-06	0	0.01	0	0.012	0	0	0	0.073	0.23	0	0.049	0	2	0.19	0.47
160	0.0001	8.2e-05	0.88	0	0	1.1e-05	0	3.9e-05	0	0	0	0.073	0.048	0	0.00015	0	2	0.19	0.47
161	0.14	0.11	0	0.48	0	0	0	0.052	0.0023	0.012	0	0	0	0	0.21	0	3	0.056	0.23
162	4.5e-06	3.6e-06	0	0.00086	0.23	5.1e-06	0.00032	1.7e-06	0.016	0	0	0	0	0.75	6.7e-06	0	13	0	0.23
163	0.21	0.17	0.036	0.031	0	0.11	2.7e-05	0.079	9.7e-05	0	0	0.0066	0.04	0	0.31	1.4e-06	14	0.1	0.23
164	0.018	0.015	0.0055	0	0	1.8e-05	0	0.0069	0	0	0	6.1e-06	0.93	0	0.027	0	12	0.19	0.35
165	0.22	0.17	0.12	0	0	0.0083	0	0.082	0	0	0	0.0068	0.07	0	0.33	0	14	0.1	0.23
166	0.024	0.019	0	0.65	0	0	0.26	0.0091	0.0017	0	0	0	0	0	0.036	0.00037	3	0.056	0.23
167	0.15	0.12	0	0.45	0	0.00011	0.00011	0.056	2.1e-05	0	0	0	0	0	0.22	6.1e-05	3	0.056	0.23
168	0.23	0.18	0	0.17	0	0.00016	0.00057	0.084	7.5e-06	0	0	0	0	0	0.34	5.5e-05	14	0.1	0.23
169	0	0	0	4.3e-05	4.7e-05	0	0	0	0.0087	0	0	0	0	0.99	0	0	13	0	0.23
170	0.15	0.12	0	0.29	0	5.9e-06	0.14	0.057	0.005	0	0	0	0	0	0.23	0.00018	3	0.056	0.23
171	0.018	0.014	0.026	0	0	0.87	0	0.0067	0	0	0	0.00015	0.042	0	0.027	0	5	0.1	0.41
172	0.054	0.042	0	0.79	0	3e-06	0.0061	0.02	0.0056	0	0	0	0	0	0.079	0.00013	3	0.056	0.23
173	0.00012	9.1e-05	0	0.0042	0	0	1	4.3e-05	0	0	0	0	0	0	0.00017	2e-05	6	0.056	0.15
174	5.4e-05	4.3e-05	0	0.022	0	0	0.98	2e-05	0.0011	0	0	0	0	0	8.1e-05	2.4e-05	6	0.056	0.15
175	5.4e-05	4.3e-05	0	1.3e-05	0	0	0.00013	2e-05	0	1	0	0	0	0	8e-05	0	9	0.078	0.026
176	0.23	0.18	0	0.15	0	3.5e-06	0.0055	0.086	9.4e-06	0	0	0	0	0	0.34	9.9e-05	14	0.1	0.23
177	0.18	0.14	0.004	0.1	0	0.24	0.00053	0.066	0.0032	0	0	0.0003	0.0069	0	0.26	1.7e-05	14	0.1	0.23
178	0.043	0.034	0	0.41	0	0.0028	0.0021	0.016	0.43	0	0	0	5.4e-06	0	0.063	3.4e-05	8	0.022	0.23
179	0.26	0.21	0	0.042	0	0.0074	9.1e-05	0.097	4.1e-06	0	0	0	6.2e-05	0	0.39	1.3e-05	14	0.1	0.23
180	0.15	0.12	0	0.36	0	0.078	3e-05	0.058	0.0004	0	0	0	2.9e-06	0	0.23	2.4e-05	3	0.056	0.23
181	0.029	0.023	0	0.83	0	0	0.065	0.011	4.7e-05	0	0	0	0	0	0.043	0.00046	3	0.056	0.23
182	0.02	0.016	0	0.47	0	0	0.44	0.0074	0.02	0	0	0	0	0	0.03	0.00022	3	0.056	0.23
183	0.22	0.18	0	0.17	0	0.012	1.3e-05	0.083	2.9e-06	0	0	0	0	0	0.33	2.1e-05	14	0.1	0.23
184	0.24	0.19	0.058	0	0	0.026	0	0.09	0	0	0	0.0085	0.024	0	0.36	0	14	0.1	0.23
185	0.21	0.17	0	0.19	0	5e-05	0.042	0.078	0.00088	0	0	0	2.2e-06	0	0.31	0.00012	14	0.1	0.23
186	0.1	0.082	0	0.62	0	3.8e-05	0.00076	0.039	9.3e-05	0	0	0	0	0	0.15	0.00011	3	0.056	0.23
187	0.23	0.18	0.061	3.4e-05	0	0.045	0	0.084	0	0	0	0.0045	0.062	0	0.34	0	14	0.1	0.23
188	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.1	0.41
189	0.26	0.21	4.8e-05	0.039	0	0.007	0.0016	0.097	1.9e-05	0	0	1.3e-06	0.00074	0	0.39	2.3e-05	14	0.1	0.23
190	0.12	0.096	0.083	0	0	0.21	0	0.045	0	0	0	0.27	9.1e-06	0	0.18	0	11	0.19	0.53
191	0.2	0.16	3.8e-06	0.25	0	0.0042	0.0033	0.075	0.0065	0	0	0	0.00014	0	0.3	5.8e-05	14	0.1	0.23
192	0.1	0.081	0.047	6e-05	0	0.56	0	0.038	0	0	0	0.0054	0.011	0	0.15	0	5	0.1	0.41
193	0.00095	0.00075	0	0.023	0.047	2.7e-05	0.0021	0.00035	0.095	0	0	0	0	0.83	0.0014	3.1e-06	13	0	0.23
194	0.21	0.16	0.07	9.3e-05	0	0.13	0	0.076	0	0	0	0.014	0.035	0	0.3	0	14	0.1	0.23
195	0.21	0.16	0.065	0	0	0.051	0	0.076	0	0	0	0.0016	0.13	0	0.3	0	14	0.1	0.23
196	0.16	0.12	0	0.25	0	0	0.19	0.058	0	0	0	0	0	0	0.23	0.00097	3	0.056	0.23
197	0	0	0	0	0.041	0	0	0	0.0019	0	0	0	0	0.96	0	0	13	0	0.23
198	0.22	0.17	0.017	0.0041	0	0.14	1.4e-05	0.081	0	0	0	0.00092	0.043	0	0.32	2.1e-06	14	0.1	0.23
199	0.26	0.21	0.042	0	0	2.8e-06	0	0.098	0	0	0	0.0011	0.00057	0	0.39	0	14	0.1	0.23
200	0.14	0.11	0.12	0	0	0.25	0	0.051	0	0	0	0.0021	0.13	0	0.2	0	5	0.1	0.41
201	0.2	0.16	0.091	0	0	0.018	0	0.074	0	0	0	0.0045	0.16	0	0.29	0	14	0.1	0.23
202	0.27	0.21	0	0.0061	0	3.3e-06	0.0068	0.1	0	2.5e-05	0	0	6.3e-06	0	0.4	1.9e-05	14	0.1	0.23
203	0.2	0.16	0.051	0	0	0.041	0	0.073	0	0	0	0.0074	0.19	0	0.29	0	14	0.1	0.23
204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.078	0.026
205	0.16	0.13	0	0.31	0	8.7e-06	0.08	0.061	0.0089	0	0	0	0	0	0.24	0.00016	3	0.056	0.23
