SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
52	0.00076	0.32	0.052	0.32	0.0061	0	0	0	0.041	3.9e-05	0	4.2e-06	0.26	0	1	0.1	0.23
53	0	0.052	0.23	0.052	3.8e-06	0	0	0	0.001	0	0	0	0.66	0	12	0.056	0.23
54	0	2.5e-05	0.0043	2.5e-05	0	0.0025	0	0.0018	0	0	0.99	0	0.0022	0	10	0	0.2
55	0	0.014	0	0.014	0	0	0	0	0	0.0033	0	0.97	2.1e-05	0	11	0.067	0.026
56	0	0.056	0.43	0.056	0	0	0	0	5.1e-05	0	0	0	0.46	0	12	0.056	0.23
57	0.17	0.37	0	0.37	0.021	0	0	0	0.069	0	0	0	1.6e-05	0	1	0.1	0.23
58	0.016	0.0002	0	0.0002	0.95	0.0066	0	0	0.023	0	0	0	0	0	4	0.1	0.47
59	0	0	7.1e-06	0	0	0	0	7.9e-06	0	0	1	0	0	0	10	0	0.2
60	0	0	8.9e-05	0	0	0.0011	0	0	0	0	1	0	6.2e-06	0	10	0	0.2
61	0	0.41	0.0026	0.41	5.9e-06	0	0	0	0.0042	0	0	0	0.17	0	1	0.1	0.23
62	0	0.0033	0.42	0.0033	0	0	0	0	8.2e-06	0	0	0	0.57	0	12	0.056	0.23
63	0	0.34	0.047	0.34	0	0	0	0	0.00083	5.6e-06	0	0	0.27	0	1	0.1	0.23
64	0	0.43	0.00022	0.43	0	0	0	0	0	0	0	0	0.13	0	1	0.1	0.23
65	0	0.5	0	0.5	0	0	0	0	0.0017	2.1e-06	0	0	0.0019	0	1	0.1	0.23
66	0	0	0.00076	0	0	0.00022	0	0.00016	0	0	1	0	2.8e-05	0	10	0	0.2
67	0	0.47	0	0.47	0	0	0	0	0.00011	0	0	0	0.065	0	1	0.1	0.23
68	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.067	0.026
69	0	0	0.0037	0	0	0.00017	0	0.00059	0	0	1	0	0.00029	0	10	0	0.2
70	0.0044	0.31	0.01	0.31	0.044	0	0	0	0.13	9.1e-06	0	0	0.18	0	1	0.1	0.23
71	4.8e-06	0.17	0.1	0.17	0.0017	0	0	0	0.024	0	0	0	0.52	0	12	0.056	0.23
72	0.041	0.13	0	0.13	0.47	0	0	0	0.22	0	0	0	0	0	4	0.1	0.47
73	0	0.054	0.29	0.054	0	0	0	0	0	0	0	0	0.6	0	12	0.056	0.23
74	0.034	0.032	0	0.032	0.76	0	0	0	0.14	0	0	0	1.3e-05	0	4	0.1	0.47
75	0	0.5	0	0.5	0	0	0	0	8.6e-06	0.00022	0	0	0.00034	0	1	0.1	0.23
76	0	0.5	8.9e-05	0.5	0	0	0	0	8.1e-05	0.00067	0	0.0002	0.0074	0	1	0.1	0.23
77	0	0.49	5.2e-06	0.49	0	0	0	0	7.4e-05	0	0	0	0.012	0	1	0.1	0.23
78	0.00015	0.43	0.00018	0.43	0.0046	0	0	0	0.093	9.4e-06	0	0	0.044	0	1	0.1	0.23
79	0.0002	0.036	0	0.036	0.14	0	0	0	0.79	0	0	0	0.0021	0	8	0.1	0.35
80	3.1e-06	0.41	6.3e-06	0.41	0.046	0	0	0	0.043	0	0	0	0.084	0	1	0.1	0.23
81	0.01	0.36	8.9e-05	0.36	0.04	0	0	0	0.14	7.3e-06	0	0	0.081	0	1	0.1	0.23
82	0	0.4	0	0.4	0.064	0	0	0	0.017	0	0	0	0.12	0	1	0.1	0.23
83	0.033	0.42	0	0.42	0.067	0	0	0	0.057	0	0	0	0.00051	0	1	0.1	0.23
84	0	0.00063	0	0.00063	0.0001	0	0	0	1.4e-05	0	0	0	1	0	12	0.056	0.23
85	0	0.5	0	0.5	0	0	0	0	0.00022	0	0	0	0.00098	0	1	0.1	0.23
86	0.00018	0.33	0.013	0.33	0.0054	0	0	0	0.042	8.4e-06	0	0	0.28	0	1	0.1	0.23
87	0	0.16	0.18	0.16	1.6e-05	0	0	0	0.0018	1.8e-06	0	6.8e-06	0.5	0	12	0.056	0.23
88	0.00021	0.49	0	0.49	4.8e-06	0	0	0	0.013	0	0	0	0	0	1	0.1	0.23
89	0.12	0.44	0	0.44	0.002	0	0	0	0.00099	0	0	0	0	0	1	0.1	0.23
90	0.012	0.48	0	0.48	0.00033	0	0	0	0.022	0	0	0	0	0	1	0.1	0.23
91	0	0.39	0.00034	0.39	0	0	0	0	0.0043	0	0	0	0.21	0	1	0.1	0.23
92	0	0.44	0.00017	0.44	6.5e-05	0	0	0	0.016	0	0	0	0.11	0	1	0.1	0.23
93	0	0.063	0	0.063	0.011	0	0	0	0.002	0	0	0	0.86	0	12	0.056	0.23
94	0	0.5	0	0.5	0	0	0	0	0.001	0	0	0	0.0056	0	1	0.1	0.23
95	0	0.069	4.9e-05	0.069	0.0045	0	0	0	0.19	0	0	0	0.67	0	12	0.056	0.23
96	0	0.27	0.0098	0.27	0	0	0	0	0	0	0	0	0.45	0	12	0.056	0.23
97	0	0.00058	0.3	0.00058	0	0	0	0	0	0	0	0	0.69	0	12	0.056	0.23
98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.53
99	0.081	0.45	0	0.45	0.0012	0	0	0	0.02	3.1e-06	0	0	0	0	1	0.1	0.23
100	0	0.5	0	0.5	0	0	0	0	0	9e-05	0	0	0	0	1	0.1	0.23
101	0.26	0.063	0	0.063	0.13	0	0	0	0.49	0	0	0	0	0	8	0.1	0.35
102	0.0034	0.26	0.083	0.26	0.021	0	0	0	0.035	9.7e-05	0	3.5e-06	0.34	0	12	0.056	0.23
103	0.00027	0.19	0.015	0.19	0.016	0	0	0	0.051	0	0	0	0.54	0	12	0.056	0.23
104	0	0.2	0.032	0.2	0.01	0	0	0	0.34	1.2e-06	0	0	0.22	0	8	0.1	0.35
105	2.6e-05	0.33	0	0.33	0.028	0	0	0	0.025	0	0	0	0.3	0	1	0.1	0.23
106	0.062	0.41	0	0.41	0.031	0	0	0	0.081	0	0	0	0.00093	0	1	0.1	0.23
107	0.45	0.21	0	0.21	0.027	0	0	0	0.096	0	0	0	8.9e-05	0	0	0.19	0.53
108	0.00035	0.4	0.0045	0.4	0.029	0	0	0	0.048	5.7e-05	0	0	0.12	0	1	0.1	0.23
109	0	1.4e-05	0.0017	1.4e-05	1.4e-06	0.046	0	3e-06	2.3e-06	0	0.95	0	0.002	0	10	0	0.2
110	0	0.13	0.00057	0.13	0.011	0	0	0	0.00015	0	0	0	0.74	0	12	0.056	0.23
111	0.0041	0.47	1.4e-06	0.47	0.041	0	0	0	0.012	5.6e-05	0	0	0.0055	0	1	0.1	0.23
112	0	0	1.4e-06	0	0	0.1	0	0.89	0	0	0.0043	0	0	0	7	0	0.077
113	0	0.42	0	0.42	0	0	0.061	0	0	0	0	0.0022	0.1	0	1	0.1	0.23
114	0	0.38	0	0.38	0	0	0.056	0	2.1e-06	0	0	0.0051	0.18	0	1	0.1	0.23
115	0	0.12	0.00011	0.12	0.0055	0	0	0	0.75	3.2e-06	0	0	0.0094	0	8	0.1	0.35
116	0	0.049	0	0.049	0	0	0.0071	0	0	0	0	0.0041	0.89	0	12	0.056	0.23
117	0	1.5e-06	0.0029	1.5e-06	0	0.092	0	0.83	5.6e-05	0	0.071	1.4e-05	7.1e-05	0	7	0	0.077
118	0	0.38	0.0034	0.38	0	0	0	0	0.00045	0	0	0	0.25	0	1	0.1	0.23
119	0.00019	0.35	0.022	0.35	0.0035	0	0	0	0.041	9.1e-05	0	1e-05	0.24	0	1	0.1	0.23
120	0	0.35	2.2e-06	0.35	0.00015	0	0	0	0.18	0	0	0	0.11	0	1	0.1	0.23
121	0	0.076	0.33	0.076	0	0	0	0	0.00016	0	0	0	0.52	0	12	0.056	0.23
122	0	0.34	0.012	0.34	4.4e-05	0	0	0	0.01	6.8e-06	0	0	0.29	0	1	0.1	0.23
123	2.7e-06	0.45	0.00089	0.45	0.00027	0	0	0	0.02	7e-05	0	0	0.073	0	1	0.1	0.23
124	0.18	0.044	0.0021	0.044	0.055	0	0	0	0.35	0	0	0	0.33	0	8	0.1	0.35
125	0.048	0.066	0.011	0.066	5.8e-05	0	0	0	0.018	0	0	0	0.79	0	12	0.056	0.23
126	0.032	0.42	8.1e-05	0.42	0	0	0	0	0.0067	0	0	0	0.12	0	1	0.1	0.23
127	0.02	0.47	0.00015	0.47	7.9e-05	0	0	0	0.015	1.6e-05	0	0	0.033	0	1	0.1	0.23
128	0	0	0	0	0	0	0.94	0	0	0	0	0.058	0	0	6	0.1	0
129	0.017	0.49	0	0.49	0	0	0	0	0.0096	0	0	0	0.00075	0	1	0.1	0.23
130	0	0.34	7.4e-05	0.34	0	0	0	0	8.9e-05	0	0	0	0.32	0	1	0.1	0.23
131	0.015	0.22	0.0019	0.22	0.12	0	0	0	0.31	1.2e-05	0	0	0.12	0	8	0.1	0.35
132	5.6e-06	0.49	1.6e-06	0.49	5e-05	0	0	0	0.0099	0.0019	0	0	0.0027	0	1	0.1	0.23
133	0	0.47	0.00075	0.47	0	0	0	0	0.0017	0.00011	0	0	0.057	0	1	0.1	0.23
134	0	6.5e-05	0.012	6.5e-05	0	0.011	0	0.0023	2.3e-06	0	0.97	0	0.0049	0	10	0	0.2
135	0	0.26	0.0043	0.26	1.2e-06	0	0	0	0.0036	0	0	0	0.48	0	12	0.056	0.23
136	0	0.5	0	0.5	0	0	0	0	0.00036	1.2e-05	0	0	0.0024	0	1	0.1	0.23
137	1.1e-06	0.012	0.039	0.012	0.00028	0.075	0	0.00095	0.0026	0	0.77	0	0.088	0	10	0	0.2
138	0.00081	0.44	0.0017	0.44	0.0044	0	0	0	0.051	0.00039	0	4.9e-06	0.071	0	1	0.1	0.23
139	0	0.073	5.6e-05	0.073	0	0	0	0	0	0	0	0	0.85	0	12	0.056	0.23
140	0	0.23	0.0045	0.23	0.00079	0	0	0	0.058	0	0	0	0.47	0	12	0.056	0.23
141	0	0.49	0	0.49	0	0	0	0	0	0	0	0	0.01	0	1	0.1	0.23
142	0	0.43	0.008	0.43	3.4e-05	0	0	0	0.0061	0.0002	0	2e-06	0.13	0	1	0.1	0.23
143	4e-05	0.24	0.026	0.24	0.0062	0	0	0	0.07	3.3e-06	0	0	0.42	0	12	0.056	0.23
144	0	0.14	0.081	0.14	0	0	0	0	2.5e-05	0	0	0	0.64	0	12	0.056	0.23
145	0	0.44	0.0028	0.44	0	0	0	0	0.00022	1.4e-05	0	0	0.11	0	1	0.1	0.23
146	2.2e-05	0.45	0.0027	0.45	0.00029	0	0	0	0.015	0.00067	0	7.8e-06	0.074	0	1	0.1	0.23
147	0	0.46	0	0.46	0	0	0	0	0.018	0	0	0	0.061	0	1	0.1	0.23
148	0.33	0.3	0	0.3	0.023	0	0	0	0.049	0	0	0	7.9e-05	0	0	0.19	0.53
149	0.037	0.44	0	0.44	0.028	0	0	0	0.05	0	0	0	0	0	1	0.1	0.23
150	1e-05	0.47	0	0.47	0.044	0	0	0	0.0085	0	0	0	0.011	0	1	0.1	0.23
151	1	0.00015	0	0.00015	1.4e-05	0	0	0	0	0	0	0	0	0	0	0.19	0.53
152	0	0.33	0	0.33	0	0	0.048	0	0	0	0	0.00063	0.3	0	1	0.1	0.23
153	0	0.0023	2.4e-06	0.0023	0	0.0026	0.00034	0.49	0	0	8.5e-05	0.0029	0.5	0	12	0.056	0.23
154	0.27	0.32	0	0.32	0.032	0	0	0	0.062	0	0	0	4.2e-05	0	1	0.1	0.23
155	0.99	0.0037	0	0.0037	0.00028	0	0	0	0.0018	1.5e-05	0	0	0	0	0	0.19	0.53
156	0	0	1.2e-05	0	0.18	0.00018	0	0	0.00011	0	0.82	0	0	0	10	0	0.2
157	0.011	0.48	0.00022	0.48	0.00016	0	0	0	0.011	0.00025	0	0	0.02	0	1	0.1	0.23
158	0.023	0.4	0.012	0.4	0.0016	0	0	0	0.025	6.7e-05	0	8.7e-06	0.14	0	1	0.1	0.23
159	0.83	0.077	0	0.077	0.0068	0	0	0	0.007	0	0	0	2.1e-06	0	0	0.19	0.53
160	1	0.00029	0	0.00029	2.7e-05	0	0	0	3.6e-06	0	0	0	0	0	0	0.19	0.53
161	0	0.23	0	0.23	0	0	0.033	0	0	0	0	0.0055	0.5	0	12	0.056	0.23
162	0	6.2e-06	0.0069	6.2e-06	0	0.034	0	0.03	2.4e-06	0	0.93	0	0.00075	0	10	0	0.2
163	0.06	0.39	2.1e-05	0.39	0.033	0	0	0	0.096	2.8e-05	0	0	0.035	0	1	0.1	0.23
164	0.00082	0.5	0	0.5	2.6e-06	0	0	0	0.0011	0	0	0	0	0	1	0.1	0.23
165	0.07	0.46	0	0.46	0.0022	0	0	0	0.01	0	0	0	0	0	1	0.1	0.23
166	0	0.045	0.15	0.045	0	0	0	0	0	0	0	0	0.76	0	12	0.056	0.23
167	0	0.26	0.00011	0.26	0	0	0	0	0.005	0	0	0	0.48	0	12	0.056	0.23
168	0	0.4	0.00015	0.4	0	0	0	0	0.0043	0	0	0	0.19	0	1	0.1	0.23
169	0	0	0.00036	0	0	0.02	0	0	0	0	0.98	0	9.1e-05	0	10	0	0.2
170	0	0.29	0.086	0.29	0	0	0	0	0.00018	1.7e-06	0	0	0.34	0	12	0.056	0.23
171	0.0033	0.078	0	0.078	0.16	0	0	0	0.68	0	0	0	0	0	8	0.1	0.35
172	0	0.086	0.018	0.086	0	0	0	0	0.00018	0	0	0	0.81	0	12	0.056	0.23
173	0	0.0058	0.85	0.0058	0	0	0	0	0	0	0	0	0.13	0	2	0.033	0.18
174	0	0.00016	0.96	0.00016	0	0	0	0	0	0	0	0	0.042	0	2	0.033	0.18
175	0	3.7e-05	2.4e-06	3.7e-05	0	0	0.89	0	0	0	0	0.11	5.7e-06	0	6	0.1	0
176	0	0.41	0.00068	0.41	0	0	0	0	0.00029	0	0	0	0.17	0	1	0.1	0.23
177	0.0027	0.31	0.0016	0.31	0.047	0	0	0	0.21	3.5e-06	0	0	0.11	0	1	0.1	0.23
178	0	0.11	0.083	0.11	0.00018	0	0	0	0.014	0	0	0	0.68	0	12	0.056	0.23
179	0	0.46	2.7e-05	0.46	0.00014	0	0	0	0.043	0	0	0	0.047	0	1	0.1	0.23
180	0	0.22	0.00013	0.22	0.0015	0	0	0	0.23	0	0	0	0.33	0	12	0.056	0.23
181	0	0.049	0.014	0.049	0	0	0	0	0	0	0	0	0.89	0	12	0.056	0.23
182	0	0.033	0.45	0.033	0	0	0	0	3.6e-06	0	0	0	0.49	0	12	0.056	0.23
183	0	0.36	8.7e-06	0.36	7.1e-05	0	0	0	0.1	0	0	0	0.17	0	1	0.1	0.23
184	0.076	0.44	0	0.44	0.003	0	0	0	0.05	0	0	0	0	0	1	0.1	0.23
185	0	0.38	0.015	0.38	0	0	0	0	0.00073	1.1e-05	0	0	0.22	0	1	0.1	0.23
186	0	0.17	0.00068	0.17	0	0	0	0	0.0014	0	0	0	0.65	0	12	0.056	0.23
187	0.044	0.45	0	0.45	0.011	0	0	0	0.042	2.3e-06	0	0	4.3e-05	0	1	0.1	0.23
188	0	0	0	0	0.4	0	0	0	0.6	0	0	0	0	0	8	0.1	0.35
189	1.2e-05	0.47	0.00025	0.47	0.00048	0	0	0	0.019	4.3e-05	0	0	0.045	0	1	0.1	0.23
190	0.5	0.045	0	0.045	0.00011	0	0	0	0.41	0	0	0	0	0	0	0.19	0.53
191	0	0.35	0.0073	0.35	0.00016	0	0	0	0.016	3.4e-06	0	0	0.28	0	1	0.1	0.23
192	0.059	0.22	0	0.22	0.3	0	0	0	0.19	0	0	0	8.4e-05	0	4	0.1	0.47
193	0	0.002	0.038	0.002	3.1e-06	0.01	0	0.012	6.9e-05	0	0.91	0	0.031	0	10	0	0.2
194	0.12	0.36	0	0.36	0.037	0	0	0	0.11	0	0	0	0.0001	0	1	0.1	0.23
195	0.018	0.47	0	0.47	0.0078	0	0	0	0.043	0	0	0	0	0	1	0.1	0.23
196	0	0.33	0.00069	0.33	0	0	0	0	0	0	0	0	0.34	0	12	0.056	0.23
197	0	0	0.00014	0	0	1.5e-05	0	0.00056	0	0	1	0	0	0	10	0	0.2
198	0.0085	0.4	0	0.4	0.023	0	0	0	0.16	3.5e-05	0	0	0.0049	0	1	0.1	0.23
199	0.01	0.49	0	0.49	0	0	0	0	0.00058	0	0	0	0	0	1	0.1	0.23
200	0.029	0.39	0	0.39	0.052	0	0	0	0.15	0	0	0	0	0	1	0.1	0.23
201	0.052	0.46	0	0.46	0.0038	0	0	0	0.023	3.9e-06	0	0	2.4e-06	0	1	0.1	0.23
202	0	0.5	5.7e-05	0.5	0	0	0	0	0.00014	0.00047	0	3.9e-06	0.0071	0	1	0.1	0.23
203	0.077	0.41	0	0.41	0.004	0	0	0	0.092	0	0	0	0	0	1	0.1	0.23
204	0	0	0	0	0	0	0.88	0	0	0	0	0.12	0	0	6	0.1	0
205	0	0.29	0.076	0.29	0	0	0	0	0.00026	1.9e-06	0	0	0.35	0	12	0.056	0.23
206	0	0.49	9.3e-05	0.49	0	0	0	0	3.7e-05	3.9e-06	0	0	0.02	0	1	0.1	0.23
207	0	0.03	0.0043	0.03	0	0	0	0	5.1e-06	0	0	0	0.94	0	12	0.056	0.23
208	0	0	0.00031	0	0	0.12	0	0	0	0	0.88	0	0.00025	0	10	0	0.2
209	0	0	0.00053	0	0	3.8e-06	0	0.0016	0	0	1	0	3e-06	0	10	0	0.2
210	0	0.46	0	0.46	3.7e-05	0	0	0	0.074	0	0	0	0.00067	0	1	0.1	0.23
211	0.19	0.36	0	0.36	0.078	0	0	0	0.019	0	0	0	0	0	1	0.1	0.23
212	0.015	0.48	0	0.48	0.00084	0	0	0	0.025	0.0004	0	0	1.4e-05	0	1	0.1	0.23
213	0	0.4	0	0.4	0	0	0	0	0.00075	0.2	0	0	0	0	1	0.1	0.23
214	0	0	9.7e-06	0	0	0.00056	0	0	0	0	1	0	0	0	10	0	0.2
215	2e-05	0.49	0	0.49	2.4e-05	0	0	0	0.0098	0.0033	0	0	1.8e-05	0	1	0.1	0.23
216	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0.2
217	0	0.5	0	0.5	0	0	0	0	0	5.2e-06	0	0	0	0	1	0.1	0.23
218	0	0.49	1.2e-06	0.49	0	0	0	0	0.0054	0	0	0	0.013	0	1	0.1	0.23
219	0.019	0.45	0	0.45	0.0056	0	0	0	0.081	0	0	0	0	0	1	0.1	0.23
220	0	0	0	0	0	0	0.96	0	0	0	0	0.041	0	0	6	0.1	0
221	0	0	0.00024	0	0	0.099	0	0	0	0	0.9	0	0.00013	0	10	0	0.2
222	0	0.3	0	0.3	0	0	0	0	2e-05	0.39	0	0	0	0	9	0.19	0.17
223	0	0.5	0	0.5	0	0	0	0	0	0.00079	0	0	0	0	1	0.1	0.23
224	1.6e-05	0.49	2e-05	0.49	7.1e-05	0	0	0	0.0087	0.0041	0	0	0.0031	0	1	0.1	0.23
225	4.2e-05	0.49	0	0.49	2e-05	0	0	0	0.0032	0.021	0	9.9e-06	0.00068	0	1	0.1	0.23
226	0.00016	0.43	0.0001	0.43	0.0053	0	0	0	0.1	8.4e-06	0	0	0.035	0	1	0.1	0.23
227	0.00042	0.15	6.6e-06	0.15	0.077	0	0	0	0.6	0	0	0	0.021	0	8	0.1	0.35
228	0	0.49	0	0.49	2e-05	0	0	0	0.023	0	0	0	0.0063	0	1	0.1	0.23
229	0.00072	0.48	5.8e-05	0.48	0.0013	0	0	0	0.03	0.0025	0	1.7e-06	0.0059	0	1	0.1	0.23
230	0	0.4	0.0068	0.4	0	0	0	0	3.6e-06	0	0	0	0.19	0	1	0.1	0.23
231	0	0.25	0.002	0.25	0.001	0	0	0	0.12	0	0	0	0.38	0	12	0.056	0.23
232	0	0.49	0	0.49	0	0	0	0	0.00074	0.025	0	1e-05	0.0002	0	1	0.1	0.23
233	0.0011	0.45	0	0.45	0.0029	0	0	0	0.098	0.00055	0	0	0.00078	0	1	0.1	0.23
234	0	0.5	0	0.5	0	0	0	0	0.0028	0.0018	0	0	2.6e-05	0	1	0.1	0.23
235	0.00044	0.43	0	0.43	0.0014	0	0	0	0.13	0.00037	0	0	3.9e-06	0	1	0.1	0.23
236	0	0.49	0	0.49	2.9e-06	0	0	0	0.019	0.00036	0	0	0	0	1	0.1	0.23
237	0	0	0	0	0	0	1	0	0	0	0	0.0032	0	0	6	0.1	0
238	0	3.1e-06	0.0031	3.1e-06	0	0.0036	0	8.4e-05	0	0	0.99	0	0.00077	0	10	0	0.2
239	0	0	0.00015	0	0	0	0	0.0029	0	0	1	0	0	0	10	0	0.2
240	0	0	0	0	0	0	1	0	0	0	0	0.0021	0	0	6	0.1	0
241	0.00058	0.37	0	0.37	0.012	0	0	0	0.24	4.2e-06	0	0	0.005	0	1	0.1	0.23
242	0.018	0.43	0.00016	0.43	0.017	0	0	0	0.054	2.8e-05	0	0	0.049	0	1	0.1	0.23
243	0	0.14	0.014	0.14	0	0	0	0	0	0	0	0	0.7	0	12	0.056	0.23
244	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.067	0.026
245	1.2e-06	0.24	0.0035	0.24	0.0075	0	0	0	0.14	0	0	0	0.38	0	12	0.056	0.23
246	0	0.45	0.00025	0.45	0	0	0	0	0.00054	0	0	0	0.11	0	1	0.1	0.23
247	0.0026	0.48	5.9e-05	0.48	0.0031	0	0	0	0.031	0.00067	0	0	0.0044	0	1	0.1	0.23
248	0	9.8e-05	0.81	9.8e-05	0	0	0	0	0	0	0	0	0.19	0	2	0.033	0.18
249	1e-06	0.5	0	0.5	1.6e-05	0	0	0	0.007	0.00042	0	0	0	0	1	0.1	0.23
250	0.058	0.43	0	0.43	0.044	0	0	0	0.038	0	0	0	0	0	1	0.1	0.23
251	0.22	0.072	0	0.072	0.25	0	0	0	0.39	0	0	0	0	0	8	0.1	0.35
252	0	0.28	0.068	0.28	9.9e-05	0	0	0	0.0074	2.8e-06	0	0	0.37	0	12	0.056	0.23
