SNV	cluster0	cluster1	cluster	dcf0	dcf1
123	1	0.00087	0	0.1	0.23
124	1	5.1e-05	0	0.1	0.23
125	1	0.00059	0	0.1	0.23
126	1	3.3e-06	0	0.1	0.23
127	1	4.7e-05	0	0.1	0.23
128	0.0042	1	1	0.033	0.13
129	1	0	0	0.1	0.23
130	1	0	0	0.1	0.23
131	1	0.00059	0	0.1	0.23
132	1	1.7e-06	0	0.1	0.23
133	1	0.00056	0	0.1	0.23
134	0.011	0.99	1	0.033	0.13
135	1	0.00076	0	0.1	0.23
136	1	0	0	0.1	0.23
137	0.48	0.52	1	0.033	0.13
138	1	0.0027	0	0.1	0.23
139	1	0	0	0.1	0.23
140	1	0.00055	0	0.1	0.23
141	1	0	0	0.1	0.23
142	0.98	0.018	0	0.1	0.23
143	0.98	0.019	0	0.1	0.23
144	0.64	0.36	0	0.1	0.23
145	0.99	0.0069	0	0.1	0.23
146	0.99	0.0058	0	0.1	0.23
147	1	0	0	0.1	0.23
148	1	0	0	0.1	0.23
149	1	0	0	0.1	0.23
150	1	0	0	0.1	0.23
151	1	0	0	0.1	0.23
152	1	0	0	0.1	0.23
153	0.91	0.087	0	0.1	0.23
154	1	0	0	0.1	0.23
155	1	0	0	0.1	0.23
156	2.7e-05	1	1	0.033	0.13
157	1	0.00036	0	0.1	0.23
158	0.98	0.023	0	0.1	0.23
159	1	0	0	0.1	0.23
160	1	0	0	0.1	0.23
161	1	0	0	0.1	0.23
162	0.00065	1	1	0.033	0.13
163	1	3.7e-06	0	0.1	0.23
164	1	0	0	0.1	0.23
165	1	0	0	0.1	0.23
166	0.47	0.53	1	0.033	0.13
167	1	0	0	0.1	0.23
168	1	4.3e-06	0	0.1	0.23
169	0.0036	1	1	0.033	0.13
170	0.7	0.3	0	0.1	0.23
171	1	0	0	0.1	0.23
172	1	0.0039	0	0.1	0.23
173	0.00022	1	1	0.033	0.13
174	1.2e-05	1	1	0.033	0.13
175	0.38	0.62	1	0.033	0.13
176	1	0.00013	0	0.1	0.23
177	1	0.00032	0	0.1	0.23
178	0.97	0.028	0	0.1	0.23
179	1	0	0	0.1	0.23
180	1	0	0	0.1	0.23
181	0.99	0.013	0	0.1	0.23
182	0.039	0.96	1	0.033	0.13
183	1	0	0	0.1	0.23
184	1	0	0	0.1	0.23
185	0.97	0.032	0	0.1	0.23
186	1	1.4e-05	0	0.1	0.23
187	1	0	0	0.1	0.23
188	1	0	0	0.1	0.23
189	1	0.00016	0	0.1	0.23
190	1	0	0	0.1	0.23
191	1	0.0018	0	0.1	0.23
192	1	0	0	0.1	0.23
193	0.066	0.93	1	0.033	0.13
194	1	0	0	0.1	0.23
195	1	0	0	0.1	0.23
196	1	0.00034	0	0.1	0.23
197	0	1	1	0.033	0.13
198	1	0	0	0.1	0.23
199	1	0	0	0.1	0.23
200	1	0	0	0.1	0.23
201	1	0	0	0.1	0.23
202	1	0.00033	0	0.1	0.23
203	1	0	0	0.1	0.23
204	9.4e-05	1	1	0.033	0.13
205	0.83	0.17	0	0.1	0.23
206	1	0.0002	0	0.1	0.23
207	1	0.00058	0	0.1	0.23
208	0.058	0.94	1	0.033	0.13
209	0	1	1	0.033	0.13
210	1	0	0	0.1	0.23
211	1	0	0	0.1	0.23
212	1	0	0	0.1	0.23
213	1	0	0	0.1	0.23
214	3.4e-06	1	1	0.033	0.13
215	1	0	0	0.1	0.23
216	0	1	1	0.033	0.13
217	1	0	0	0.1	0.23
218	1	0	0	0.1	0.23
219	1	0	0	0.1	0.23
220	0	1	1	0.033	0.13
221	0.019	0.98	1	0.033	0.13
222	1	0	0	0.1	0.23
223	1	0	0	0.1	0.23
224	1	4.3e-05	0	0.1	0.23
225	1	2.8e-06	0	0.1	0.23
226	1	1.7e-05	0	0.1	0.23
227	1	0	0	0.1	0.23
228	1	0	0	0.1	0.23
229	1	0.00011	0	0.1	0.23
230	0.98	0.024	0	0.1	0.23
231	1	5.4e-05	0	0.1	0.23
232	1	3.2e-06	0	0.1	0.23
233	1	0	0	0.1	0.23
234	1	0	0	0.1	0.23
235	1	0	0	0.1	0.23
236	1	0	0	0.1	0.23
237	0.91	0.094	0	0.1	0.23
238	0.0054	0.99	1	0.033	0.13
239	0	1	1	0.033	0.13
240	0.00011	1	1	0.033	0.13
241	1	0	0	0.1	0.23
242	1	9.1e-05	0	0.1	0.23
243	0.98	0.018	0	0.1	0.23
244	0.041	0.96	1	0.033	0.13
245	1	0.00017	0	0.1	0.23
246	1	4.5e-05	0	0.1	0.23
247	1	8.2e-05	0	0.1	0.23
248	0.0044	1	1	0.033	0.13
249	1	0	0	0.1	0.23
250	1	0	0	0.1	0.23
251	1	0	0	0.1	0.23
252	0.93	0.068	0	0.1	0.23
253	0.79	0.21	0	0.1	0.23
254	0	1	1	0.033	0.13
255	1	4.7e-05	0	0.1	0.23
256	1	0	0	0.1	0.23
257	0.63	0.37	0	0.1	0.23
258	1	0.0003	0	0.1	0.23
259	1	0	0	0.1	0.23
260	1	0	0	0.1	0.23
261	5.8e-05	1	1	0.033	0.13
262	1	0.0024	0	0.1	0.23
263	0.00042	1	1	0.033	0.13
264	0.98	0.022	0	0.1	0.23
265	0.97	0.034	0	0.1	0.23
266	0.00038	1	1	0.033	0.13
267	1	2e-06	0	0.1	0.23
268	1	0	0	0.1	0.23
269	1	2.4e-06	0	0.1	0.23
270	1	6.6e-06	0	0.1	0.23
271	1	0.00035	0	0.1	0.23
272	0.53	0.47	0	0.1	0.23
273	0.0082	0.99	1	0.033	0.13
274	1	7.5e-06	0	0.1	0.23
275	0	1	1	0.033	0.13
276	1	0	0	0.1	0.23
277	1	2.2e-06	0	0.1	0.23
278	1	0	0	0.1	0.23
279	1	0.00047	0	0.1	0.23
280	1	0	0	0.1	0.23
281	0.9	0.1	0	0.1	0.23
282	1	0	0	0.1	0.23
283	1	0.001	0	0.1	0.23
284	0.049	0.95	1	0.033	0.13
285	1	0	0	0.1	0.23
286	1	0	0	0.1	0.23
287	1	0	0	0.1	0.23
288	1	5e-06	0	0.1	0.23
289	1	0	0	0.1	0.23
290	1	0	0	0.1	0.23
291	1	0	0	0.1	0.23
292	1	0	0	0.1	0.23
293	1	1.3e-05	0	0.1	0.23
294	1	0.0018	0	0.1	0.23
295	1	0	0	0.1	0.23
296	1	0	0	0.1	0.23
297	2.6e-05	1	1	0.033	0.13
298	1	1.2e-05	0	0.1	0.23
299	1	0	0	0.1	0.23
300	0.98	0.023	0	0.1	0.23
301	1	0	0	0.1	0.23
302	1	2.8e-06	0	0.1	0.23
303	1	0.00062	0	0.1	0.23
304	1	0	0	0.1	0.23
305	1	0	0	0.1	0.23
306	1	0.00018	0	0.1	0.23
307	1	0	0	0.1	0.23
308	0.94	0.061	0	0.1	0.23
309	1	0	0	0.1	0.23
310	1	0.00017	0	0.1	0.23
311	1	0	0	0.1	0.23
312	0.99	0.0063	0	0.1	0.23
313	1	6.8e-06	0	0.1	0.23
314	1	0	0	0.1	0.23
315	1	0	0	0.1	0.23
316	1	0	0	0.1	0.23
317	0	1	1	0.033	0.13
318	1	0	0	0.1	0.23
319	1	0.0041	0	0.1	0.23
320	0.16	0.84	1	0.033	0.13
321	0.99	0.0099	0	0.1	0.23
322	1	0	0	0.1	0.23
323	1	3.7e-05	0	0.1	0.23
324	0.98	0.019	0	0.1	0.23
325	0.96	0.041	0	0.1	0.23
326	0	1	1	0.033	0.13
327	0.0031	1	1	0.033	0.13
328	1	0	0	0.1	0.23
329	1	0.00015	0	0.1	0.23
330	1	0	0	0.1	0.23
331	0.69	0.31	0	0.1	0.23
332	1	0	0	0.1	0.23
333	0.0058	0.99	1	0.033	0.13
334	1	0	0	0.1	0.23
335	0.06	0.94	1	0.033	0.13
336	0.024	0.98	1	0.033	0.13
337	1	1.1e-05	0	0.1	0.23
338	1	0.00021	0	0.1	0.23
339	1	0	0	0.1	0.23
340	0.0017	1	1	0.033	0.13
341	1	0	0	0.1	0.23
342	1	0	0	0.1	0.23
343	0.73	0.27	0	0.1	0.23
344	1	0.0036	0	0.1	0.23
345	1	0	0	0.1	0.23
346	1	0	0	0.1	0.23
347	0.99	0.014	0	0.1	0.23
348	1	0.00026	0	0.1	0.23
349	0.98	0.019	0	0.1	0.23
350	1	0	0	0.1	0.23
351	0.99	0.014	0	0.1	0.23
352	0.89	0.11	0	0.1	0.23
353	1	0.00012	0	0.1	0.23
354	1	2.8e-05	0	0.1	0.23
355	1	0.0011	0	0.1	0.23
356	1	0	0	0.1	0.23
357	1	0	0	0.1	0.23
358	1	0	0	0.1	0.23
359	0	1	1	0.033	0.13
360	0.99	0.0058	0	0.1	0.23
361	0.76	0.24	0	0.1	0.23
362	1	0.00088	0	0.1	0.23
363	1	0	0	0.1	0.23
364	1	0	0	0.1	0.23
365	0.97	0.027	0	0.1	0.23
366	1	0	0	0.1	0.23
367	1	6e-06	0	0.1	0.23
368	1	0	0	0.1	0.23
369	1	0.00087	0	0.1	0.23
370	0.99	0.013	0	0.1	0.23
371	1	0	0	0.1	0.23
372	1	0	0	0.1	0.23
373	1	0	0	0.1	0.23
374	1	0	0	0.1	0.23
375	0	1	1	0.033	0.13
376	1	0.00033	0	0.1	0.23
377	0	1	1	0.033	0.13
378	1	0	0	0.1	0.23
379	1	0	0	0.1	0.23
380	1	0	0	0.1	0.23
381	0.97	0.032	0	0.1	0.23
382	0	1	1	0.033	0.13
383	1	0	0	0.1	0.23
384	0	1	1	0.033	0.13
385	0.99	0.0052	0	0.1	0.23
386	1	0	0	0.1	0.23
387	1	0	0	0.1	0.23
388	1	6.9e-05	0	0.1	0.23
389	1	0	0	0.1	0.23
390	1	2.8e-06	0	0.1	0.23
391	1	0	0	0.1	0.23
392	1	0	0	0.1	0.23
393	0.97	0.026	0	0.1	0.23
394	1	3.7e-06	0	0.1	0.23
395	1	0	0	0.1	0.23
396	1	0	0	0.1	0.23
397	1	0	0	0.1	0.23
398	1	0	0	0.1	0.23
399	0.36	0.64	1	0.033	0.13
400	1	0	0	0.1	0.23
401	1	0	0	0.1	0.23
402	1	0	0	0.1	0.23
403	1	0	0	0.1	0.23
404	0	1	1	0.033	0.13
405	1	0	0	0.1	0.23
406	0.0004	1	1	0.033	0.13
407	1	0	0	0.1	0.23
408	1	0	0	0.1	0.23
409	1	0	0	0.1	0.23
410	1	0	0	0.1	0.23
411	1	0	0	0.1	0.23
412	1	0.00048	0	0.1	0.23
413	0.8	0.2	0	0.1	0.23
414	1	9e-06	0	0.1	0.23
415	1	0.00015	0	0.1	0.23
416	0	1	1	0.033	0.13
417	1	1.8e-05	0	0.1	0.23
418	0.94	0.057	0	0.1	0.23
419	0.0035	1	1	0.033	0.13
420	1	0.00025	0	0.1	0.23
421	1	0	0	0.1	0.23
422	1	0	0	0.1	0.23
423	1	4.7e-06	0	0.1	0.23
424	1	4.5e-06	0	0.1	0.23
425	1	0	0	0.1	0.23
426	1	6.2e-06	0	0.1	0.23
427	1	5e-06	0	0.1	0.23
428	1	0.00092	0	0.1	0.23
429	0.14	0.86	1	0.033	0.13
430	1	0.0047	0	0.1	0.23
431	1	0	0	0.1	0.23
432	1	0.0028	0	0.1	0.23
433	0.99	0.0071	0	0.1	0.23
434	1	0	0	0.1	0.23
435	0.23	0.77	1	0.033	0.13
436	1	0	0	0.1	0.23
437	1	0	0	0.1	0.23
438	0.76	0.24	0	0.1	0.23
439	1	0.0043	0	0.1	0.23
440	1	0	0	0.1	0.23
441	0.87	0.13	0	0.1	0.23
442	0.99	0.0073	0	0.1	0.23
443	0	1	1	0.033	0.13
444	0.0008	1	1	0.033	0.13
445	1	0	0	0.1	0.23
446	6.4e-05	1	1	0.033	0.13
447	1	0	0	0.1	0.23
448	1	1.9e-05	0	0.1	0.23
449	1	1.5e-05	0	0.1	0.23
450	0	1	1	0.033	0.13
451	0.58	0.42	0	0.1	0.23
452	1	0	0	0.1	0.23
453	1	1.2e-06	0	0.1	0.23
454	0	1	1	0.033	0.13
455	0.83	0.17	0	0.1	0.23
456	0.79	0.21	0	0.1	0.23
457	1	0	0	0.1	0.23
458	7.5e-06	1	1	0.033	0.13
459	1	0	0	0.1	0.23
460	1	0.0016	0	0.1	0.23
461	1	2.3e-05	0	0.1	0.23
462	1	0	0	0.1	0.23
463	0.75	0.25	0	0.1	0.23
464	1	1.1e-05	0	0.1	0.23
465	1	0	0	0.1	0.23
466	0.81	0.19	0	0.1	0.23
467	0.99	0.0062	0	0.1	0.23
468	1	0	0	0.1	0.23
469	0.0015	1	1	0.033	0.13
470	1	0.0019	0	0.1	0.23
471	0.99	0.009	0	0.1	0.23
472	1	0	0	0.1	0.23
473	1	0	0	0.1	0.23
474	0.99	0.0057	0	0.1	0.23
475	8.5e-05	1	1	0.033	0.13
476	0	1	1	0.033	0.13
477	1	5.7e-05	0	0.1	0.23
478	1	2.3e-06	0	0.1	0.23
479	1	0	0	0.1	0.23
480	1	2.2e-05	0	0.1	0.23
481	0.98	0.022	0	0.1	0.23
482	1	0	0	0.1	0.23
483	0	1	1	0.033	0.13
484	1	0.0014	0	0.1	0.23
485	1	0.00015	0	0.1	0.23
486	1	0	0	0.1	0.23
487	0.0022	1	1	0.033	0.13
488	0.065	0.94	1	0.033	0.13
489	1	0	0	0.1	0.23
490	1	0.00013	0	0.1	0.23
491	1	0.00059	0	0.1	0.23
492	1	0	0	0.1	0.23
493	0	1	1	0.033	0.13
494	1	0	0	0.1	0.23
495	1	0.0007	0	0.1	0.23
496	1	0	0	0.1	0.23
497	1	0.0021	0	0.1	0.23
498	1	0.00012	0	0.1	0.23
499	1	0	0	0.1	0.23
500	1	0.00027	0	0.1	0.23
501	1	0	0	0.1	0.23
502	1	4.6e-05	0	0.1	0.23
503	1	0.00039	0	0.1	0.23
504	1	0	0	0.1	0.23
505	1	0.0017	0	0.1	0.23
506	0.0053	0.99	1	0.033	0.13
507	1	0	0	0.1	0.23
508	1	0	0	0.1	0.23
509	1	0	0	0.1	0.23
510	1	0.0025	0	0.1	0.23
511	1	0	0	0.1	0.23
512	1	0	0	0.1	0.23
513	0	1	1	0.033	0.13
514	1	0	0	0.1	0.23
515	0.25	0.75	1	0.033	0.13
516	1	0	0	0.1	0.23
517	2.1e-05	1	1	0.033	0.13
518	0	1	1	0.033	0.13
519	1	0	0	0.1	0.23
520	0.96	0.036	0	0.1	0.23
521	1	0.00073	0	0.1	0.23
522	1	0	0	0.1	0.23
523	1	0.0013	0	0.1	0.23
524	0	1	1	0.033	0.13
525	1	0.00037	0	0.1	0.23
526	1	0	0	0.1	0.23
527	1	0	0	0.1	0.23
528	1	0	0	0.1	0.23
529	1	0.0032	0	0.1	0.23
530	1	0	0	0.1	0.23
531	1	0	0	0.1	0.23
532	1	0	0	0.1	0.23
533	1	0	0	0.1	0.23
534	1	4.4e-05	0	0.1	0.23
535	1	0	0	0.1	0.23
536	1	0.0003	0	0.1	0.23
537	1	0	0	0.1	0.23
538	1	0	0	0.1	0.23
539	1	0	0	0.1	0.23
540	1	0	0	0.1	0.23
541	0.63	0.37	0	0.1	0.23
542	1	0	0	0.1	0.23
543	1	0	0	0.1	0.23
544	1	0	0	0.1	0.23
545	0.98	0.017	0	0.1	0.23
546	1	0.00061	0	0.1	0.23
547	1	0	0	0.1	0.23
548	1	0	0	0.1	0.23
549	1	0	0	0.1	0.23
550	0.00053	1	1	0.033	0.13
551	1	0	0	0.1	0.23
552	1	0	0	0.1	0.23
553	1	0	0	0.1	0.23
554	1	0.00028	0	0.1	0.23
555	1	0	0	0.1	0.23
556	1	0.0021	0	0.1	0.23
557	1	0	0	0.1	0.23
558	1	0	0	0.1	0.23
559	1	0	0	0.1	0.23
560	1	0.00022	0	0.1	0.23
561	0.96	0.038	0	0.1	0.23
562	1	0	0	0.1	0.23
563	1	0	0	0.1	0.23
564	1	0	0	0.1	0.23
565	1.6e-05	1	1	0.033	0.13
566	1.6e-05	1	1	0.033	0.13
567	0.34	0.66	1	0.033	0.13
568	0.98	0.017	0	0.1	0.23
569	1	0	0	0.1	0.23
570	1	0	0	0.1	0.23
571	1	0	0	0.1	0.23
572	2.5e-05	1	1	0.033	0.13
573	0.94	0.058	0	0.1	0.23
574	0.21	0.79	1	0.033	0.13
575	1	0	0	0.1	0.23
576	1	0	0	0.1	0.23
577	0.4	0.6	1	0.033	0.13
578	0.96	0.036	0	0.1	0.23
579	0.84	0.16	0	0.1	0.23
580	1	0	0	0.1	0.23
581	0	1	1	0.033	0.13
582	0	1	1	0.033	0.13
583	0	1	1	0.033	0.13
584	1	0	0	0.1	0.23
585	1	0	0	0.1	0.23
586	1	0	0	0.1	0.23
587	1	0	0	0.1	0.23
588	0.98	0.022	0	0.1	0.23
589	0.99	0.006	0	0.1	0.23
590	7.9e-06	1	1	0.033	0.13
591	1	6.4e-06	0	0.1	0.23
592	1.3e-06	1	1	0.033	0.13
593	0.68	0.32	0	0.1	0.23
594	0	1	1	0.033	0.13
595	0.99	0.0094	0	0.1	0.23
596	0.99	0.0083	0	0.1	0.23
597	1	2.6e-05	0	0.1	0.23
598	1	0	0	0.1	0.23
599	1	0	0	0.1	0.23
600	1	0	0	0.1	0.23
601	0.63	0.37	0	0.1	0.23
602	1	0	0	0.1	0.23
603	1	0	0	0.1	0.23
604	1	0	0	0.1	0.23
605	1	0	0	0.1	0.23
606	0	1	1	0.033	0.13
607	1	0	0	0.1	0.23
608	0.87	0.13	0	0.1	0.23
609	1	0	0	0.1	0.23
610	0	1	1	0.033	0.13
611	1	3.1e-06	0	0.1	0.23
612	1	0.0039	0	0.1	0.23
613	0	1	1	0.033	0.13
614	1	0	0	0.1	0.23
615	1	0	0	0.1	0.23
616	1	0.0016	0	0.1	0.23
617	1	0.001	0	0.1	0.23
618	1	0.004	0	0.1	0.23
619	1	0	0	0.1	0.23
620	0.21	0.79	1	0.033	0.13
621	1	0.0032	0	0.1	0.23
622	1	0	0	0.1	0.23
623	1	0	0	0.1	0.23
624	1	5.1e-05	0	0.1	0.23
625	0	1	1	0.033	0.13
626	1	0.0018	0	0.1	0.23
627	1	1.1e-05	0	0.1	0.23
628	0	1	1	0.033	0.13
629	1	0.00016	0	0.1	0.23
630	1	2e-06	0	0.1	0.23
631	1	0	0	0.1	0.23
632	1	0	0	0.1	0.23
633	0.96	0.042	0	0.1	0.23
634	1	2.2e-05	0	0.1	0.23
635	1	0	0	0.1	0.23
636	0.91	0.086	0	0.1	0.23
637	0	1	1	0.033	0.13
638	3.9e-06	1	1	0.033	0.13
639	0.9	0.099	0	0.1	0.23
640	1	0	0	0.1	0.23
641	1	0	0	0.1	0.23
642	0.97	0.028	0	0.1	0.23
643	1	0.002	0	0.1	0.23
644	1	0	0	0.1	0.23
645	1	0	0	0.1	0.23
646	1	0	0	0.1	0.23
647	1	0	0	0.1	0.23
648	1	0	0	0.1	0.23
649	0.99	0.0095	0	0.1	0.23
650	1	0.0031	0	0.1	0.23
651	1	0	0	0.1	0.23
652	1	0	0	0.1	0.23
653	1	0	0	0.1	0.23
654	1	0	0	0.1	0.23
655	1	0	0	0.1	0.23
656	1	0.00094	0	0.1	0.23
657	1	0	0	0.1	0.23
658	1	0	0	0.1	0.23
659	1	0	0	0.1	0.23
660	1	0	0	0.1	0.23
661	1	0	0	0.1	0.23
662	1	0.00057	0	0.1	0.23
663	1	0	0	0.1	0.23
