SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
56	0	0.086	0.27	0	0	0.061	0	2.5e-06	0.58	0	8	0.033	0.23
57	1.4e-05	0.43	5.5e-05	0	0	0.31	0	0.078	0	0.18	1	0.1	0.23
58	0	0.00068	0	0	0	0.00048	0	1	0	0.00053	7	0.1	0.41
59	0	0	0	0	0	0	1	0	0	0	6	0	0.18
60	0	0	0	0	0	0	1	0	0.0015	0	6	0	0.18
61	4.5e-06	0.47	0.19	0	0	0.33	0	0.00043	0.0095	0	1	0.1	0.23
62	0	0.0019	0.06	0	0	0.0013	0	0	0.94	0	8	0.033	0.23
63	0	0.41	0.24	0	0	0.29	0	6.9e-05	0.053	0	1	0.1	0.23
64	0	0.41	0.3	0	0	0.29	0	0	4.1e-05	0	1	0.1	0.23
65	4.9e-06	0.58	0.011	0	0	0.41	0	3.8e-05	0	0	1	0.1	0.23
66	0	0	2.2e-06	0	0	0	1	0	0.0012	0	6	0	0.18
67	3.1e-06	0.43	0.27	0	0	0.3	0	0	0	0	1	0.1	0.23
68	0	0	0	1	0	0	0	0	0	0	3	0.1	0.026
69	0	0	3.2e-05	0	0	0	1	0	0.0042	0	6	0	0.18
70	1.6e-05	0.35	0.14	0	0	0.25	0	0.17	0.074	0.011	1	0.1	0.23
71	4.6e-06	0.16	0.22	0	0	0.12	0	0.013	0.48	5.2e-05	8	0.033	0.23
72	0	0.079	0	0	0	0.056	0	0.76	0	0.1	7	0.1	0.41
73	0	0.11	0.57	0	0	0.078	0	0	0.25	0	2	0.067	0.23
74	1.1e-06	0.032	2.5e-05	0	0	0.023	0	0.93	0	0.018	7	0.1	0.41
75	0	0.58	0.0037	0	0	0.41	0	0	0	0	1	0.1	0.23
76	0	0.57	0.024	0.0016	0	0.41	0	0	2.7e-05	0	1	0.1	0.23
77	0	0.56	0.042	0	0	0.4	0	0	1.1e-05	0	1	0.1	0.23
78	2.1e-05	0.51	0.07	0	0	0.36	0	0.056	0.0021	0.0042	1	0.1	0.23
79	2.4e-05	0.033	0.0038	0	0	0.024	0	0.94	1.3e-05	0.0037	7	0.1	0.41
80	2.8e-05	0.47	0.19	0	0	0.33	0	0.011	0.00024	0	1	0.1	0.23
81	1.8e-05	0.4	0.097	0	0	0.28	0	0.17	0.0081	0.036	1	0.1	0.23
82	4.6e-06	0.39	0.2	0	0	0.28	0	0.13	0.00056	4.1e-06	1	0.1	0.23
83	6.5e-06	0.42	0.0038	0	0	0.3	0	0.18	0	0.09	1	0.1	0.23
84	0	6.9e-05	0.013	0	0	4.9e-05	0	1.9e-05	0.99	0	8	0.033	0.23
85	0	0.58	0.01	0	0	0.41	0	0	0	0	1	0.1	0.23
86	8.7e-06	0.37	0.2	0	0	0.26	0	0.034	0.13	0.0011	1	0.1	0.23
87	0	0.16	0.22	1.5e-06	0	0.12	0	0.00035	0.5	0	8	0.033	0.23
88	1.3e-05	0.58	0	0	0	0.42	0	0.00095	0	0.00085	1	0.1	0.23
89	3.1e-06	0.58	0	0	0	0.42	0	0.00015	0	0.00024	1	0.1	0.23
90	1.2e-05	0.58	0	0	0	0.41	0	0.0055	0	0.0059	1	0.1	0.23
91	5.4e-06	0.43	0.25	0	0	0.31	0	0.00025	0.0054	0	1	0.1	0.23
92	9.1e-06	0.49	0.15	0	0	0.35	0	0.0027	0.0023	0	1	0.1	0.23
93	0	0.077	0.47	0	0	0.055	0	0.021	0.38	0	2	0.067	0.23
94	3.4e-06	0.57	0.027	0	0	0.4	0	1.9e-05	2.5e-06	0	1	0.1	0.23
95	1.9e-05	0.1	0.51	0	0	0.074	0	0.14	0.17	0	2	0.067	0.23
96	0	0.29	0.5	0	0	0.21	0	0	0.0052	0	2	0.067	0.23
97	0	0.0019	0.49	0	0	0.0014	0	0	0.51	0	8	0.033	0.23
98	0	0	0	0	0	0	0	0	0	1	9	0.19	0.41
99	7.5e-06	0.44	0	0	0	0.31	0	0.0081	0	0.24	1	0.1	0.23
100	0	0.58	5.9e-05	0	0	0.42	0	0	0	0	1	0.1	0.23
101	2.8e-05	0.079	0	0	0	0.056	0	0.86	0	0.0037	7	0.1	0.41
102	6.6e-06	0.28	0.21	2.2e-06	0	0.2	0	0.06	0.24	0.0056	1	0.1	0.23
103	7.4e-06	0.19	0.28	0	0	0.13	0	0.048	0.35	0.00027	8	0.033	0.23
104	0	0.23	0.24	0	0	0.16	0	0.36	0.011	4.6e-05	7	0.1	0.41
105	8.7e-06	0.36	0.3	0	0	0.26	0	0.057	0.02	3.4e-05	1	0.1	0.23
106	6.6e-06	0.4	0.0049	0	0	0.28	0	0.13	0	0.18	1	0.1	0.23
107	2.1e-05	0.29	0.0012	0	0	0.21	0	0.091	0	0.41	9	0.19	0.41
108	4.1e-06	0.42	0.14	0	0	0.3	0	0.13	0.007	0.0025	1	0.1	0.23
109	0	3.5e-05	0.00088	0	0	2.4e-05	0.96	3.4e-06	0.041	0	6	0	0.18
110	1.4e-06	0.15	0.74	0	0	0.1	0	0.0045	0.011	0	2	0.067	0.23
111	1.1e-05	0.54	0.022	0	0	0.39	0	0.046	9.6e-06	0.0039	1	0.1	0.23
112	0	0	0	0	0	0	1	0	0	0	6	0	0.18
113	0	0.47	0.17	0.0031	0.026	0.33	0	0	0.0014	0	1	0.1	0.23
114	0	0.43	0.21	0.0052	0.045	0.3	0	0	0.011	0	1	0.1	0.23
115	4.2e-06	0.21	0.041	0	0	0.15	0	0.59	3.3e-05	0.00017	7	0.1	0.41
116	0	0.053	0.43	0.00025	0.22	0.038	0	0	0.26	0	2	0.067	0.23
117	0	5.3e-06	5.6e-05	2e-06	0	3.7e-06	1	2.1e-05	0.0011	0	6	0	0.18
118	2e-06	0.41	0.3	0	0	0.29	0	7.4e-06	0.007	0	1	0.1	0.23
119	1.1e-05	0.4	0.21	1e-05	0	0.29	0	0.027	0.069	0.0017	1	0.1	0.23
120	7e-05	0.43	0.25	0	0	0.3	0	0.022	0.00032	0	1	0.1	0.23
121	0	0.11	0.34	0	0	0.079	0	9.8e-06	0.47	0	8	0.033	0.23
122	7.5e-06	0.39	0.27	0	0	0.28	0	0.0018	0.048	1.2e-05	1	0.1	0.23
123	1e-05	0.51	0.11	0	0	0.37	0	0.0056	0.0027	0.00021	1	0.1	0.23
124	1.8e-05	0.048	0.14	0	0	0.034	0	0.43	0.35	0.00022	7	0.1	0.41
125	5.2e-06	0.073	0.33	0	0	0.052	0	0.0033	0.54	0.00093	8	0.033	0.23
126	7.7e-06	0.46	0.2	0	0	0.33	0	0.00035	0.00098	0.013	1	0.1	0.23
127	8.8e-06	0.54	0.059	0	0	0.38	0	0.003	0.00078	0.019	1	0.1	0.23
128	0	0	0	0.11	0.89	0	0	0	0	0	4	0.056	0
129	1.4e-05	0.58	0.0063	0	0	0.41	0	0.00034	0	0.0024	1	0.1	0.23
130	1.6e-06	0.32	0.45	0	0	0.23	0	0	0.00081	0	2	0.067	0.23
131	2.7e-05	0.23	0.1	0	0	0.16	0	0.44	0.029	0.042	7	0.1	0.41
132	8e-06	0.57	0.013	0	0	0.41	0	0.0018	4e-06	0.0013	1	0.1	0.23
133	3.7e-06	0.53	0.097	0	0	0.37	0	8.5e-05	0.0014	3.3e-06	1	0.1	0.23
134	0	7.4e-05	0.0011	0	0	5.3e-05	0.97	0	0.033	0	6	0	0.18
135	5.1e-06	0.3	0.46	0	0	0.21	0	0.0002	0.03	0	2	0.067	0.23
136	2.4e-06	0.57	0.016	0	0	0.41	0	3.8e-06	0	0	1	0.1	0.23
137	0	0.016	0.044	0	0	0.011	0.7	0.0023	0.23	1.1e-05	6	0	0.18
138	1.4e-05	0.5	0.099	1.3e-05	0	0.36	0	0.034	0.0051	0.0073	1	0.1	0.23
139	0	0.057	0.9	0	0	0.04	0	0	0.00028	0	2	0.067	0.23
140	1.8e-05	0.29	0.41	0	0	0.21	0	0.021	0.079	8e-06	2	0.067	0.23
141	0	0.55	0.066	0	0	0.39	0	0	0	0	1	0.1	0.23
142	5.3e-06	0.48	0.16	3.2e-06	0	0.34	0	0.0011	0.013	6.1e-05	1	0.1	0.23
143	1.4e-05	0.28	0.29	0	0	0.2	0	0.051	0.19	0.00047	2	0.067	0.23
144	0	0.19	0.61	0	0	0.14	0	0	0.061	0	2	0.067	0.23
145	1.2e-06	0.48	0.17	0	0	0.34	0	4e-06	0.0019	0	1	0.1	0.23
146	8.1e-06	0.52	0.1	2e-05	0	0.37	0	0.0048	0.0053	0.001	1	0.1	0.23
147	3e-05	0.48	0.18	0	0	0.34	0	0.0002	3.4e-05	0	1	0.1	0.23
148	2e-06	0.18	0.00051	0	0	0.13	0	0.054	0	0.64	9	0.19	0.41
149	0	0.2	7.8e-06	0	0	0.14	0	0.092	0	0.56	9	0.19	0.41
150	1.3e-05	0.54	0.05	0	0	0.39	0	0.022	4.5e-06	4.1e-06	1	0.1	0.23
151	0	0.00016	0	0	0	0.00011	0	6.9e-06	0	1	9	0.19	0.41
152	0	0.3	0.42	0.00018	0.063	0.21	0	0	0.00074	0	2	0.067	0.23
153	0	0.00044	0.015	7.1e-06	0.022	0.00031	0.00014	0	0.96	0	8	0.033	0.23
154	2.4e-05	0.47	0.00095	0	0	0.33	0	0.054	0	0.15	1	0.1	0.23
155	0	0.002	0	0	0	0.0014	0	0.00095	0	1	9	0.19	0.41
156	0	0	0	0	0	0	0.69	0.31	0.00025	0	6	0	0.18
157	5.8e-06	0.54	0.039	2.6e-06	0	0.38	0	0.003	0.00046	0.039	1	0.1	0.23
158	7.7e-06	0.46	0.13	1e-05	0	0.33	0	0.014	0.035	0.038	1	0.1	0.23
159	2.1e-06	0.078	4.9e-05	0	0	0.056	0	0.012	0	0.85	9	0.19	0.41
160	0	0.00056	0	0	0	0.0004	0	3e-05	0	1	9	0.19	0.41
161	0	0.25	0.4	0.0016	0.12	0.18	0	0	0.05	0	2	0.067	0.23
162	0	4.4e-06	9.8e-05	0	0	3.1e-06	1	2.5e-06	0.0041	0	6	0	0.18
163	1.4e-05	0.43	0.056	0	0	0.31	0	0.12	0.0019	0.085	1	0.1	0.23
164	0	0.084	0	0	0	0.06	0	4.1e-05	0	0.86	9	0.19	0.41
165	5.1e-06	0.41	0	0	0	0.29	0	0.0079	0	0.29	1	0.1	0.23
166	0	0.086	0.7	0	0	0.061	0	0	0.15	0	2	0.067	0.23
167	7.9e-06	0.28	0.52	0	0	0.2	0	9.9e-05	0.006	0	2	0.067	0.23
168	6.2e-06	0.43	0.27	0	0	0.3	0	0.00015	0.0019	0	1	0.1	0.23
169	0	0	1.9e-05	0	0	0	0.99	0	0.009	0	6	0	0.18
170	0	0.37	0.3	0	0	0.26	0	7.2e-06	0.071	0	1	0.1	0.23
171	0	0.031	0	0	0	0.022	0	0.76	0	0.19	7	0.1	0.41
172	0	0.13	0.6	0	0	0.091	0	3.6e-06	0.18	0	2	0.067	0.23
173	0	0.067	0.81	0	0	0.048	0	0	0.076	0	2	0.067	0.23
174	0	0.0045	0.27	0	0	0.0032	0	0	0.72	0	8	0.033	0.23
175	0	7.4e-05	1.4e-05	0.36	0.64	5.3e-05	0	0	0	0	4	0.056	0
176	0	0.44	0.24	0	0	0.32	0	3.5e-06	0.0019	0	1	0.1	0.23
177	2.4e-05	0.36	0.11	0	0	0.25	0	0.24	0.023	0.013	1	0.1	0.23
178	2.9e-06	0.081	0.18	0	0	0.057	0	0.0028	0.68	2.7e-06	8	0.033	0.23
179	1.9e-05	0.53	0.09	0	0	0.38	0	0.0077	0.00056	1.8e-05	1	0.1	0.23
180	4.9e-05	0.31	0.37	0	0	0.22	0	0.08	0.021	0	2	0.067	0.23
181	0	0.073	0.85	0	0	0.052	0	0	0.024	0	2	0.067	0.23
182	0	0.076	0.46	0	0	0.054	0	0	0.41	0	2	0.067	0.23
183	4.2e-05	0.41	0.28	0	0	0.29	0	0.011	0.0012	0	1	0.1	0.23
184	1.5e-05	0.51	0	0	0	0.37	0	0.028	0	0.093	1	0.1	0.23
185	1.3e-06	0.43	0.24	0	0	0.31	0	5.3e-05	0.018	0	1	0.1	0.23
186	2.6e-06	0.2	0.65	0	0	0.14	0	3.7e-05	0.015	0	2	0.067	0.23
187	8.1e-06	0.46	0.00017	0	0	0.32	0	0.047	0	0.17	1	0.1	0.23
188	0	0	0	0	0	0	0	1	0	1.5e-06	7	0.1	0.41
189	7.3e-06	0.53	0.082	0	0	0.38	0	0.0073	0.001	0.00048	1	0.1	0.23
190	0.00041	0.39	0	0	0	0.28	0	0.34	0	0.00033	1	0.1	0.23
191	6.9e-06	0.4	0.25	0	0	0.29	0	0.0043	0.055	6.4e-05	1	0.1	0.23
192	7.3e-06	0.2	0.0002	0	0	0.15	0	0.58	0	0.072	7	0.1	0.41
193	0	0.0021	0.0098	0	0	0.0015	0.9	3e-05	0.09	0	6	0	0.18
194	1.9e-05	0.43	0.00021	0	0	0.31	0	0.14	4.2e-06	0.11	1	0.1	0.23
195	1.9e-06	0.37	0	0	0	0.26	0	0.047	0	0.32	1	0.1	0.23
196	0	0.27	0.54	0	0	0.19	0	0	0.00013	0	2	0.067	0.23
197	0	0	0	0	0	0	1	0	6.9e-05	0	6	0	0.18
198	2e-05	0.44	0.015	0	0	0.32	0	0.15	2.3e-05	0.073	1	0.1	0.23
199	3.9e-06	0.55	0	0	0	0.4	0	3e-06	0	0.05	1	0.1	0.23
200	0	0.21	0	0	0	0.15	0	0.19	0	0.45	9	0.19	0.41
201	3.8e-06	0.38	1.5e-05	0	0	0.27	0	0.017	0	0.34	1	0.1	0.23
202	0	0.57	0.023	3.3e-05	0	0.41	0	3.5e-06	2.6e-05	0	1	0.1	0.23
203	2e-05	0.44	0	0	0	0.31	0	0.046	0	0.21	1	0.1	0.23
204	0	0	0	0.016	0.98	0	0	0	0	0	4	0.056	0
205	0	0.36	0.29	0	0	0.26	0	9.8e-06	0.089	0	1	0.1	0.23
206	0	0.55	0.057	0	0	0.39	0	0	4.9e-05	0	1	0.1	0.23
207	0	0.052	0.85	0	0	0.037	0	0	0.061	0	2	0.067	0.23
208	0	0	0.00011	0	0	0	0.97	0	0.032	0	6	0	0.18
209	0	0	0	0	0	0	1	0	0.00014	0	6	0	0.18
210	4.1e-05	0.58	0.0064	0	0	0.41	0	0.007	0	5.9e-05	1	0.1	0.23
211	8.5e-06	0.39	0	0	0	0.28	0	0.12	0	0.22	1	0.1	0.23
212	3.7e-06	0.31	8e-05	0	0	0.22	0	0.0074	0	0.46	9	0.19	0.41
213	2.5e-06	0.58	7.4e-05	0	0	0.41	0	3.5e-05	0	0.0094	1	0.1	0.23
214	0	0	0	0	0	0	1	0	0.00017	0	6	0	0.18
215	7.8e-06	0.57	0.00041	0	0	0.41	0	0.0014	0	0.014	1	0.1	0.23
216	0	0	0	0	0	0	1	0	0	0	6	0	0.18
217	0	0.58	0.00012	0	0	0.42	0	0	0	0	1	0.1	0.23
218	1.1e-05	0.56	0.041	0	0	0.4	0	0.00014	1.9e-05	0	1	0.1	0.23
219	0	0.23	0	0	0	0.17	0	0.035	0	0.56	9	0.19	0.41
220	0	0	0	6.5e-06	1	0	0	0	0	0	4	0.056	0
221	0	0	4.3e-05	0	0	0	0.98	0	0.019	0	6	0	0.18
222	0	0.58	5e-05	0	0	0.42	0	0	0	2.8e-05	1	0.1	0.23
223	0	0.58	8e-06	0	0	0.42	0	0	0	0	1	0.1	0.23
224	6.8e-06	0.58	0.0087	1.3e-05	0	0.41	0	0.0019	3.4e-05	0.0019	1	0.1	0.23
225	3.2e-06	0.58	0.004	0.0005	0	0.41	0	0.0006	0	0.0058	1	0.1	0.23
226	2.2e-05	0.51	0.061	0	0	0.36	0	0.061	0.0012	0.0042	1	0.1	0.23
227	4.2e-05	0.17	0.032	0	0	0.12	0	0.66	0.00072	0.0081	7	0.1	0.41
228	1.7e-05	0.57	0.027	0	0	0.4	0	0.0023	4.7e-06	3.8e-06	1	0.1	0.23
229	1.2e-05	0.56	0.013	3.8e-05	0	0.4	0	0.014	0.00014	0.013	1	0.1	0.23
230	0	0.43	0.26	0	0	0.31	0	0	0.0018	0	1	0.1	0.23
231	3.4e-05	0.33	0.32	0	0	0.23	0	0.039	0.084	6.4e-06	1	0.1	0.23
232	1.4e-06	0.58	0.0011	0.0028	0	0.41	0	4.8e-05	0	8.5e-05	1	0.1	0.23
233	2.7e-05	0.52	0.0034	0	0	0.37	0	0.045	1.9e-06	0.053	1	0.1	0.23
234	5.6e-06	0.58	0.00048	0	0	0.42	0	0.00014	0	0.00014	1	0.1	0.23
235	3.8e-05	0.5	8e-05	0	0	0.36	0	0.041	0	0.098	1	0.1	0.23
236	2.2e-05	0.58	0	0	0	0.41	0	0.00091	0	0.0026	1	0.1	0.23
237	0	0	0	0.89	0.11	0	0	0	0	0	3	0.1	0.026
238	0	4.4e-06	0.00015	0	0	3.1e-06	0.99	0	0.014	0	6	0	0.18
239	0	0	0	0	0	0	1	0	1.7e-05	0	6	0	0.18
240	0	0	0	0.082	0.92	0	0	0	0	0	4	0.056	0
241	4e-05	0.46	0.017	0	0	0.33	0	0.17	2.4e-05	0.025	1	0.1	0.23
242	9.7e-06	0.49	0.055	0	0	0.35	0	0.064	0.008	0.036	1	0.1	0.23
243	0	0.16	0.72	0	0	0.11	0	0	0.0044	0	2	0.067	0.23
244	0	0	0	1	0	0	0	0	0	0	3	0.1	0.026
245	2e-05	0.29	0.27	0	0	0.21	0	0.099	0.13	4.5e-05	1	0.1	0.23
246	1.8e-06	0.49	0.17	0	0	0.35	0	1.1e-05	0.00086	0	1	0.1	0.23
247	7.9e-06	0.56	0.0081	7.8e-06	0	0.4	0	0.022	0.00019	0.02	1	0.1	0.23
248	0	1.6e-05	0.0024	0	0	1.1e-05	0	0	1	0	8	0.033	0.23
249	5.8e-06	0.58	0	0	0	0.41	0	0.00095	0	0.0012	1	0.1	0.23
250	7.6e-06	0.44	0	0	0	0.31	0	0.11	0	0.13	1	0.1	0.23
251	2.1e-05	0.083	0	0	0	0.059	0	0.85	0	0.011	7	0.1	0.41
252	3.5e-06	0.31	0.22	0	0	0.22	0	0.0021	0.25	1.4e-05	1	0.1	0.23
253	1.8e-06	0.47	0.15	0.0034	0	0.33	0	0.00033	0.044	7.5e-06	1	0.1	0.23
254	0	0	0	0.0036	1	0	0	0	0	0	4	0.056	0
255	3.6e-06	0.55	0.055	0	0	0.39	0	0.00078	0.00019	3.9e-05	1	0.1	0.23
256	3e-06	0.27	2.2e-06	0	0	0.19	0	0.016	0	0.52	9	0.19	0.41
257	0	0.0086	0.074	0	0	0.0061	0	0.00013	0.91	0	8	0.033	0.23
258	5.9e-06	0.47	0.062	0	0	0.34	0	0.12	0.00049	0.0073	1	0.1	0.23
259	0	0.037	0.46	7.1e-05	0.25	0.026	0	0	0.23	0	2	0.067	0.23
260	0	0.32	0.31	0.0012	0.14	0.23	0	0	0.0074	0	1	0.1	0.23
261	0	0.00051	0.11	0	0	0.00036	0	0	0.89	0	8	0.033	0.23
262	4.1e-06	0.52	0.098	4.5e-05	0	0.37	0	0.003	0.0036	0.00047	1	0.1	0.23
263	0	0	6e-05	0	0	0	0.99	0	0.005	0	6	0	0.18
264	0	0.23	0.6	0	0	0.16	0	0	0.012	0	2	0.067	0.23
265	2.8e-06	0.45	0.2	0	0	0.32	0	0.00029	0.033	2.3e-06	1	0.1	0.23
266	0	0.0001	0.007	0	0	7.2e-05	0	0	0.99	0	8	0.033	0.23
267	1.2e-05	0.42	0.0034	0	0	0.3	0	0.077	4.2e-05	0.2	1	0.1	0.23
268	9.2e-06	0.58	0.0023	0	0	0.41	0	0.0016	0	0.0017	1	0.1	0.23
269	0	0.51	0.12	0	0	0.37	0	0	2.1e-05	0	1	0.1	0.23
270	2.6e-06	0.58	0.0082	0	0	0.41	0	6.1e-05	3.6e-06	1.7e-05	1	0.1	0.23
271	1.2e-06	0.51	0.13	0	0	0.36	0	1.9e-05	0.00056	0	1	0.1	0.23
272	0	0.0014	0.00019	0.39	0.61	0.00096	0	0	2.7e-05	0	4	0.056	0
273	0	0	0	0.088	0.91	0	0	0	0	0	4	0.056	0
274	1.1e-05	0.34	0.41	0	0	0.24	0	0.00033	0.0095	0	2	0.067	0.23
275	0	0	0	0	0	0	1	0	4.4e-05	0	6	0	0.18
276	0	0.58	0	0	0	0.42	0	0	0	0	1	0.1	0.23
277	2.3e-06	0.55	0.058	0	0	0.39	0	0	9.1e-05	0	1	0.1	0.23
278	0	0.58	7.2e-06	0	0	0.42	0	0	0	0	1	0.1	0.23
279	1.4e-05	0.51	0.12	0	0	0.36	0	0.0084	0.0075	7.2e-05	1	0.1	0.23
280	3.8e-06	0.0082	0.00016	0	0	0.0058	0	0.45	2.3e-06	0.54	9	0.19	0.41
281	4.1e-06	0.18	0.25	0	0	0.13	0	0.0015	0.44	0	8	0.033	0.23
282	1.5e-05	0.36	0.00032	0	0	0.26	0	0.21	0	0.17	1	0.1	0.23
283	0	0.24	0.5	0	0	0.17	0	0.093	0.0031	0	2	0.067	0.23
284	0	0	0.00017	0	0	0	0.98	0	0.022	0	6	0	0.18
285	0	0.0056	0	0	0	0.004	0	0.0018	0	0.99	9	0.19	0.41
286	2.1e-05	0.26	2.1e-06	0	0	0.19	0	0.2	0	0.35	9	0.19	0.41
287	1.1e-05	0.44	0.0034	0	0	0.31	0	0.079	1.4e-05	0.16	1	0.1	0.23
288	1.4e-05	0.53	0.038	0	0	0.38	0	0.044	0.00023	0.0057	1	0.1	0.23
289	4.9e-05	0.54	0	0	0	0.39	0	0.018	0	0.052	1	0.1	0.23
290	2.4e-06	0.5	0	0	0	0.35	0	0.048	0	0.1	1	0.1	0.23
291	0	0.34	5.3e-05	0	0	0.24	0	0.3	0	0.11	1	0.1	0.23
292	1.6e-05	0.1	0	0	0	0.071	0	0.3	0	0.52	9	0.19	0.41
293	0	0.27	0.19	0	0	0.19	0	0.043	4.7e-05	0.31	9	0.19	0.41
294	3.1e-06	0.45	0.12	0	0	0.32	0	0.021	0.0061	0.076	1	0.1	0.23
295	1.3e-05	0.29	0.0065	0	0	0.21	0	0.13	2e-05	0.37	9	0.19	0.41
296	4.2e-06	0.17	1.2e-05	0	0	0.12	0	0.018	0	0.7	9	0.19	0.41
297	0	0	0	0	0	0	1	0	0.00029	0	6	0	0.18
298	0	0.041	0.91	0	0	0.029	0	0.00036	0.0093	0.0082	2	0.067	0.23
299	6.8e-06	0.27	0.54	0	0	0.19	0	0.0004	0.0012	0.0036	2	0.067	0.23
