SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
129	0.6	2.8e-05	0.014	0.38	0	0.0023	0	0	0	0.1	0.23
130	0.56	0.075	0.00017	0.36	0	0	0	0	0	0.1	0.23
131	0.26	0.094	0.44	0.17	0	0.044	0	0	2	0.1	0.35
132	0.6	0.00024	0.014	0.38	0	0.0013	0	0	0	0.1	0.23
133	0.6	0.019	0.0026	0.38	0	3.5e-06	0	0	0	0.1	0.23
134	8.2e-05	0.018	3.4e-06	5.3e-05	0	0	0	0.98	7	0	0.18
135	0.41	0.33	0.0065	0.26	0	0	0	0	0	0.1	0.23
136	0.61	0.0001	0.00051	0.39	0	0	0	0	0	0.1	0.23
137	0.019	0.23	0.0047	0.012	0	1.2e-05	0	0.73	7	0	0.18
138	0.54	0.033	0.074	0.35	0	0.0073	1.2e-05	0	0	0.1	0.23
139	0.37	0.39	0	0.24	0	0	0	0	1	0.044	0.23
140	0.32	0.38	0.092	0.21	0	8.2e-06	0	0	1	0.044	0.23
141	0.61	0.0003	0	0.39	0	0	0	0	0	0.1	0.23
142	0.56	0.077	0.0092	0.36	0	6.5e-05	3.3e-06	0	0	0.1	0.23
143	0.29	0.43	0.097	0.18	0	0.00045	0	0	1	0.044	0.23
144	0.25	0.59	5.3e-05	0.16	0	0	0	0	1	0.044	0.23
145	0.59	0.035	0.00033	0.38	0	0	0	0	0	0.1	0.23
146	0.57	0.036	0.022	0.37	0	0.0011	2e-05	0	0	0.1	0.23
147	0.59	0.0055	0.026	0.38	0	0	0	0	0	0.1	0.23
148	0.19	1.1e-06	0.037	0.12	0	0.64	0	0	5	0.19	0.41
149	0.23	0	0.03	0.15	0	0.59	0	0	5	0.19	0.41
150	0.6	0.00075	0.013	0.39	0	4.2e-06	0	0	0	0.1	0.23
151	0.00017	0	0	0.00011	0	1	0	0	5	0.19	0.41
152	0.51	0.066	0	0.33	0.099	0	0.00028	0	0	0.1	0.23
153	0.0011	0.95	0	0.00073	0.052	0	1.7e-05	0.00032	1	0.044	0.23
154	0.46	0	0.1	0.3	0	0.14	0	0	0	0.1	0.23
155	0.0021	0	0.0012	0.0014	0	1	0	0	5	0.19	0.41
156	0	2.7e-05	0.00048	0	0	0	0	1	7	0	0.18
157	0.57	0.0058	0.015	0.37	0	0.039	2.5e-06	0	0	0.1	0.23
158	0.5	0.11	0.036	0.32	0	0.038	1e-05	0	0	0.1	0.23
159	0.085	0	0.009	0.054	0	0.85	0	0	5	0.19	0.41
160	0.00061	0	8.9e-06	0.00039	0	1	0	0	5	0.19	0.41
161	0.31	0.35	0	0.2	0.14	0	0.0018	0	1	0.044	0.23
162	4.8e-06	0.002	2.2e-06	3.1e-06	0	0	0	1	7	0	0.18
163	0.47	0.014	0.13	0.3	0	0.085	0	0	0	0.1	0.23
164	0.09	0	0.00024	0.058	0	0.85	0	0	5	0.19	0.41
165	0.43	0	0.011	0.28	0	0.28	0	0	0	0.1	0.23
166	0.079	0.87	0	0.05	0	0	0	0	1	0.044	0.23
167	0.46	0.23	0.01	0.3	0	0	0	0	0	0.1	0.23
168	0.57	0.059	0.007	0.37	0	0	0	0	0	0.1	0.23
169	0	0.002	0	0	0	0	0	1	7	0	0.18
170	0.42	0.31	0.00031	0.27	0	0	0	0	0	0.1	0.23
171	0.057	0	0.58	0.037	0	0.33	0	0	2	0.1	0.35
172	0.12	0.8	0.00029	0.077	0	0	0	0	1	0.044	0.23
173	0.074	0.88	0	0.047	0	0	0	0	1	0.044	0.23
174	0.0025	1	0	0.0016	0	0	0	0	1	0.044	0.23
175	8.1e-05	4.4e-06	0	5.2e-05	0.65	0	0.35	0	4	0.056	0
176	0.58	0.053	0.00047	0.37	0	0	0	0	0	0.1	0.23
177	0.38	0.082	0.29	0.24	0	0.013	0	0	0	0.1	0.23
178	0.091	0.84	0.013	0.058	0	2.8e-06	0	0	1	0.044	0.23
179	0.56	0.012	0.062	0.36	0	1.8e-05	0	0	0	0.1	0.23
180	0.29	0.18	0.34	0.19	0	0	0	0	2	0.1	0.35
181	0.12	0.8	0	0.079	0	0	0	0	1	0.044	0.23
182	0.059	0.9	7.5e-06	0.038	0	0	0	0	1	0.044	0.23
183	0.48	0.043	0.16	0.31	0	0	0	0	0	0.1	0.23
184	0.52	0	0.068	0.33	0	0.086	0	0	0	0.1	0.23
185	0.53	0.13	0.0012	0.34	0	0	0	0	0	0.1	0.23
186	0.35	0.43	0.0033	0.22	0	0	0	0	1	0.044	0.23
187	0.48	3.8e-06	0.051	0.31	0	0.17	0	0	0	0.1	0.23
188	0	0	1	0	0	7.9e-06	0	0	2	0.1	0.35
189	0.58	0.014	0.028	0.37	0	0.00049	0	0	0	0.1	0.23
190	0.082	0	0.86	0.053	0	6.5e-05	0	0	2	0.1	0.35
191	0.46	0.22	0.024	0.29	0	6.7e-05	0	0	0	0.1	0.23
192	0.34	1.6e-05	0.33	0.22	0	0.11	0	0	0	0.1	0.23
193	0.0024	0.074	9.4e-05	0.0015	0	0	0	0.92	7	0	0.18
194	0.45	3.6e-05	0.16	0.29	0	0.11	0	0	0	0.1	0.23
195	0.39	0	0.042	0.25	0	0.31	0	0	0	0.1	0.23
196	0.58	0.046	0	0.37	0	0	0	0	0	0.1	0.23
197	0	6.9e-06	0	0	0	0	0	1	7	0	0.18
198	0.44	0.00067	0.2	0.29	0	0.067	0	0	0	0.1	0.23
199	0.58	0	0.00079	0.37	0	0.048	0	0	0	0.1	0.23
200	0.24	0	0.11	0.16	0	0.5	0	0	5	0.19	0.41
201	0.39	0	0.023	0.25	0	0.33	0	0	0	0.1	0.23
202	0.61	0.00099	0.0002	0.39	0	0	3.2e-05	0	0	0.1	0.23
203	0.43	0	0.11	0.27	0	0.19	0	0	0	0.1	0.23
204	0	0	0	0	0.98	0	0.016	0	4	0.056	0
205	0.4	0.34	0.00042	0.26	0	0	0	0	0	0.1	0.23
206	0.61	0.0027	5.4e-05	0.39	0	0	0	0	0	0.1	0.23
207	0.059	0.9	1.2e-05	0.038	0	0	0	0	1	0.044	0.23
208	0	0.0082	0	0	0	0	0	0.99	7	0	0.18
209	0	2e-05	0	0	0	0	0	1	7	0	0.18
210	0.55	2e-05	0.1	0.35	0	5.2e-05	0	0	0	0.1	0.23
211	0.45	0	0.028	0.29	0	0.23	0	0	0	0.1	0.23
212	0.33	0	0.02	0.21	0	0.45	0	0	5	0.19	0.41
213	0.6	0	0.0013	0.39	0	0.0091	0	0	0	0.1	0.23
214	0	1.1e-05	0	0	0	0	0	1	7	0	0.18
215	0.59	0	0.014	0.38	0	0.013	0	0	0	0.1	0.23
216	0	0	0	0	0	0	0	1	7	0	0.18
217	0.61	0	0	0.39	0	0	0	0	0	0.1	0.23
218	0.6	0.0014	0.0078	0.39	0	0	0	0	0	0.1	0.23
219	0.25	0	0.051	0.16	0	0.55	0	0	5	0.19	0.41
220	0	0	0	0	1	0	6.3e-06	0	4	0.056	0
221	0	0.0042	0	0	0	0	0	1	7	0	0.18
222	0.61	0	4.5e-05	0.39	0	2.7e-05	0	0	0	0.1	0.23
223	0.61	0	0	0.39	0	0	0	0	0	0.1	0.23
224	0.6	0.00064	0.012	0.38	0	0.0018	1.2e-05	0	0	0.1	0.23
225	0.6	5.4e-05	0.0046	0.39	0	0.0056	0.00047	0	0	0.1	0.23
226	0.52	0.012	0.14	0.33	0	0.004	0	0	0	0.1	0.23
227	0.16	0.0067	0.73	0.1	0	0.0069	0	0	2	0.1	0.35
228	0.59	0.0005	0.033	0.38	0	3.7e-06	0	0	0	0.1	0.23
229	0.58	0.0016	0.042	0.37	0	0.013	3.5e-05	0	0	0.1	0.23
230	0.57	0.058	6e-06	0.37	0	0	0	0	0	0.1	0.23
231	0.31	0.32	0.17	0.2	0	5.7e-06	0	0	1	0.044	0.23
232	0.61	1.7e-05	0.0011	0.39	0	8.2e-05	0.0026	0	0	0.1	0.23
233	0.5	7.9e-05	0.13	0.32	0	0.047	0	0	0	0.1	0.23
234	0.61	0	0.004	0.39	0	0.00014	0	0	0	0.1	0.23
235	0.46	0	0.16	0.29	0	0.083	0	0	0	0.1	0.23
236	0.59	0	0.027	0.38	0	0.0024	0	0	0	0.1	0.23
237	0	0	0	0	0.11	0	0.89	0	6	0.1	0.026
238	4.8e-06	0.0053	0	3.1e-06	0	0	0	0.99	7	0	0.18
239	0	0	0	0	0	0	0	1	7	0	0.18
240	0	0	0	0	0.92	0	0.08	0	4	0.056	0
241	0.41	0.00068	0.31	0.26	0	0.021	0	0	0	0.1	0.23
242	0.52	0.031	0.076	0.33	0	0.035	0	0	0	0.1	0.23
243	0.37	0.4	0	0.24	0	0	0	0	1	0.044	0.23
244	0	0	0	0	0	0	1	0	6	0.1	0.026
245	0.28	0.36	0.18	0.18	0	4e-05	0	0	1	0.044	0.23
246	0.59	0.027	0.00083	0.38	0	0	0	0	0	0.1	0.23
247	0.57	0.0015	0.042	0.37	0	0.019	7.2e-06	0	0	0.1	0.23
248	7.2e-05	1	0	4.6e-05	0	0	0	0	1	0.044	0.23
249	0.6	0	0.0098	0.39	0	0.0011	0	0	0	0.1	0.23
250	0.5	0	0.051	0.32	0	0.14	0	0	0	0.1	0.23
251	0.12	0	0.78	0.08	0	0.015	0	0	2	0.1	0.35
252	0.32	0.46	0.01	0.21	0	1.4e-05	0	0	1	0.044	0.23
253	0.52	0.15	0.0026	0.33	0	7.6e-06	0.0034	0	0	0.1	0.23
254	0	0	0	0	1	0	0.0035	0	4	0.056	0
255	0.6	0.0046	0.0064	0.39	0	3.9e-05	0	0	0	0.1	0.23
256	0.28	0	0.044	0.18	0	0.5	0	0	5	0.19	0.41
257	0.013	0.98	0.00085	0.0085	0	0	0	0	1	0.044	0.23
258	0.57	0.0089	0.048	0.37	0	0.0081	0	0	0	0.1	0.23
259	0.03	0.76	0	0.019	0.19	0	5.3e-05	0	1	0.044	0.23
260	0.43	0.13	0	0.27	0.17	0	0.0015	0	0	0.1	0.23
261	0.00036	1	0	0.00023	0	0	0	0	1	0.044	0.23
262	0.58	0.029	0.012	0.37	0	0.00048	4.6e-05	0	0	0.1	0.23
263	0	0.0019	0	0	0	0	0	1	7	0	0.18
264	0.4	0.35	4.4e-06	0.26	0	0	0	0	0	0.1	0.23
265	0.51	0.15	0.0036	0.33	0	2.5e-06	0	0	0	0.1	0.23
266	0.00033	1	0	0.00021	0	0	0	0	1	0.044	0.23
267	0.43	0.00045	0.092	0.28	0	0.19	0	0	0	0.1	0.23
268	0.6	2.2e-05	0.015	0.38	0	0.0016	0	0	0	0.1	0.23
269	0.61	0.0036	9.2e-06	0.39	0	0	0	0	0	0.1	0.23
270	0.61	0.0002	0.0016	0.39	0	1.7e-05	0	0	0	0.1	0.23
271	0.6	0.015	0.00067	0.38	0	0	0	0	0	0.1	0.23
272	0.0015	0.00011	2.1e-06	0.00095	0.62	0	0.38	0	4	0.056	0
273	0	0	0	0	0.91	0	0.085	0	4	0.056	0
274	0.48	0.2	0.015	0.31	0	0	0	0	0	0.1	0.23
275	0	4.5e-06	0	0	0	0	0	1	7	0	0.18
276	0.61	0	0	0.39	0	0	0	0	0	0.1	0.23
277	0.61	0.0039	0.00038	0.39	0	0	0	0	0	0.1	0.23
278	0.61	0	4.8e-06	0.39	0	0	0	0	0	0.1	0.23
279	0.55	0.051	0.045	0.35	0	7.2e-05	0	0	0	0.1	0.23
280	0.012	3.4e-05	0.24	0.0078	0	0.74	0	0	5	0.19	0.41
281	0.18	0.7	0.0095	0.11	0	0	0	0	1	0.044	0.23
282	0.37	5e-06	0.23	0.24	0	0.16	0	0	0	0.1	0.23
283	0.49	0.2	0.0057	0.31	0	0	0	0	0	0.1	0.23
284	0	0.0074	0	0	0	0	0	0.99	7	0	0.18
285	0.006	0	0.0024	0.0039	0	0.99	0	0	5	0.19	0.41
286	0.27	0	0.23	0.17	0	0.33	0	0	5	0.19	0.41
287	0.46	0.00025	0.097	0.29	0	0.16	0	0	0	0.1	0.23
288	0.57	0.0041	0.054	0.37	0	0.0057	0	0	0	0.1	0.23
289	0.5	0	0.14	0.32	0	0.043	0	0	0	0.1	0.23
290	0.54	0	0.0036	0.35	0	0.1	0	0	0	0.1	0.23
291	0.49	0	0.05	0.31	0	0.15	0	0	0	0.1	0.23
292	0.11	0	0.29	0.07	0	0.53	0	0	5	0.19	0.41
293	0.37	0.0086	0.00077	0.23	0	0.39	0	0	5	0.19	0.41
294	0.52	0.049	0.0081	0.34	0	0.081	0	0	0	0.1	0.23
295	0.31	0.00041	0.12	0.2	0	0.36	0	0	5	0.19	0.41
296	0.18	0	0.02	0.11	0	0.69	0	0	5	0.19	0.41
297	0	2.6e-05	0	0	0	0	0	1	7	0	0.18
298	0.098	0.82	3.8e-06	0.063	0	0.018	0	0	1	0.044	0.23
299	0.53	0.12	0.0069	0.34	0	0.0065	0	0	0	0.1	0.23
300	0.45	0.088	0.17	0.29	0	4e-05	0	0	0	0.1	0.23
301	0.61	3.2e-06	0	0.39	7.9e-05	0	0.00048	0	0	0.1	0.23
302	0.6	0.0064	0.0018	0.39	0	0	0	0	0	0.1	0.23
303	0.53	0.13	0.0042	0.34	0	0	0	0	0	0.1	0.23
304	0.54	0	0.11	0.35	0	1.3e-05	0	0	0	0.1	0.23
305	0.61	2.9e-05	0.0015	0.39	0	6.7e-05	0	0	0	0.1	0.23
306	0.17	0.27	0.44	0.11	0	0.00087	0	0	2	0.1	0.35
307	0.61	0	0.00052	0.39	0	2.3e-06	0	0	0	0.1	0.23
308	0.035	0.94	2.2e-06	0.023	0	0	0	0	1	0.044	0.23
309	0.6	3.1e-05	0.016	0.38	0	0.00024	0	0	0	0.1	0.23
310	0.47	0.0059	0.12	0.3	0	0.11	0	0	0	0.1	0.23
311	0.59	0.00038	0.024	0.38	0	1.6e-05	0	0	0	0.1	0.23
312	0.35	0.41	0.015	0.22	0	3.5e-06	0	0	1	0.044	0.23
313	0.58	0.039	0.0013	0.37	0	0	0	0	0	0.1	0.23
314	0.47	0	0.0021	0.3	0	0.23	0	0	0	0.1	0.23
315	0.59	0.027	4.2e-05	0.38	0	0	0	0	0	0.1	0.23
316	0.61	0.00022	0.0007	0.39	0	0	0	0	0	0.1	0.23
317	0	5.6e-06	0	0	0	0	0	1	7	0	0.18
318	0.39	0	0.017	0.25	0	0.34	0	0	0	0.1	0.23
319	0.4	0.34	0.0048	0.25	0	0	0	0	0	0.1	0.23
320	0.16	0.74	0.00046	0.1	0	0	0.00018	0	1	0.044	0.23
321	0.6	0.007	0	0.39	0	0	0	0	0	0.1	0.23
322	0.5	0.00053	0.15	0.32	0	0.019	0	0	0	0.1	0.23
323	0.6	0.013	2.7e-05	0.39	0	0	0	0	0	0.1	0.23
324	0.37	0.39	0.00076	0.24	0	0	0	0	1	0.044	0.23
325	0.48	0.2	0.013	0.31	0	2.4e-05	0	0	0	0.1	0.23
326	0	0	0	0	0	0	0	1	7	0	0.18
327	0.0002	1	0	0.00013	0	0	0	0	1	0.044	0.23
328	0.54	0	0.033	0.35	0	0.077	0	0	0	0.1	0.23
329	0.4	0.22	0.12	0.26	0	4.1e-05	0	0	0	0.1	0.23
330	0.006	0	0.97	0.0039	0	0.024	0	0	2	0.1	0.35
331	1.7e-05	0	0	1.1e-05	0.43	0	0.57	0	6	0.1	0.026
332	0.4	0.0031	0.31	0.26	0	0.028	0	0	0	0.1	0.23
333	9.9e-06	0.0083	0	6.4e-06	0	0	0	0.99	7	0	0.18
334	0.61	0.00041	2.8e-05	0.39	0	0	0	0	0	0.1	0.23
335	0.0038	0.075	0.00013	0.0024	0	0	0	0.92	7	0	0.18
336	0.038	0.94	8.2e-05	0.025	0	0	0	0	1	0.044	0.23
337	0.47	0.0096	0.21	0.3	0	0.0071	0	0	0	0.1	0.23
338	0.45	0.016	0.16	0.29	0	0.089	0	0	0	0.1	0.23
339	0.00034	5.4e-05	1	0.00022	0	2.4e-05	0	0	2	0.1	0.35
340	0	0	0	0	0	0	1	0	6	0.1	0.026
341	0.15	0	0.003	0.098	0	0.75	0	0	5	0.19	0.41
342	0.053	0.0012	0.91	0.034	0	0.0038	0	0	2	0.1	0.35
343	0.2	0.67	0.0017	0.13	0	0	0	0	1	0.044	0.23
344	0.4	0.21	0.13	0.26	0	0.002	0	0	0	0.1	0.23
345	0.6	0.01	0.0003	0.39	0	0	0	0	0	0.1	0.23
346	1.6e-05	0.00015	1	1e-05	0	0	0	0	2	0.1	0.35
347	0.31	0.48	0.0014	0.2	0	0	0	0	1	0.044	0.23
348	0.21	0.12	0.52	0.14	0	0.015	0	0	2	0.1	0.35
349	0.39	0.33	0.041	0.25	0	0.00018	0	0	0	0.1	0.23
350	0.045	0	0.92	0.029	0	0.0081	0	0	2	0.1	0.35
351	0.5	0.066	0.098	0.32	0	0.016	4.1e-05	0	0	0.1	0.23
352	0.35	0.39	0.039	0.22	0	0.00016	0	0	1	0.044	0.23
353	0.48	0.18	0.032	0.31	0	3.5e-06	0	0	0	0.1	0.23
354	0.52	0.011	0.12	0.34	0	0.0063	0	0	0	0.1	0.23
355	0.53	0.12	0.0078	0.34	0	3.2e-06	0	0	0	0.1	0.23
356	0.0065	0	0.002	0.0042	0	0.99	0	0	5	0.19	0.41
357	0.054	0	0.0032	0.034	0	0.91	0	0	5	0.19	0.41
358	0.55	0	0	0.35	0	0.1	0	0	0	0.1	0.23
359	0	0	0	0	0	0	1	0	6	0.1	0.026
360	0.0069	0.99	0.00037	0.0044	0	0.00026	0	0	1	0.044	0.23
361	0.091	0.77	7.1e-06	0.058	0	0.077	0	0	1	0.044	0.23
362	0.064	0.89	0.00016	0.041	0	0.0052	0	0	1	0.044	0.23
363	0.41	0.00026	0.31	0.26	0	0.019	0	0	0	0.1	0.23
364	0.61	0	0.0024	0.39	0	3.6e-05	0	0	0	0.1	0.23
365	0.34	0.033	0.41	0.22	0	8.1e-05	0	0	2	0.1	0.35
