SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
192	0.59	0	0	0.34	0.071	0	0	0.1	0.23
193	0.0035	0	0.046	8.1e-05	0	0.95	5	0	0.23
194	0.74	0	7.4e-06	0.15	0.11	0	0	0.1	0.23
195	0.93	0	0	0.057	0.016	0	0	0.1	0.23
196	0.87	0	0.13	0	0	0	0	0.1	0.23
197	0	0	2.7e-05	0	0	1	5	0	0.23
198	0.79	0	0.0002	0.21	0.0076	0	0	0.1	0.23
199	0.99	0	0	0.00077	0.0093	0	0	0.1	0.23
200	0.78	0	0	0.19	0.027	0	0	0.1	0.23
201	0.92	0	0	0.031	0.048	0	0	0.1	0.23
202	1	5.8e-05	0.0017	0.00018	0	0	0	0.1	0.23
203	0.81	0	0	0.12	0.069	0	0	0.1	0.23
204	0	1	0	0	0	0	1	0.1	0.026
205	0.63	0	0.37	0.00038	0	0	0	0.1	0.23
206	1	0	0.0045	5e-05	0	0	0	0.1	0.23
207	0.17	0	0.83	2e-05	0	0	2	0.044	0.2
208	0	0	0.00018	0	0	1	5	0	0.23
209	0	0	0.00015	0	0	1	5	0	0.23
210	0.9	0	3.2e-06	0.096	0	0	0	0.1	0.23
211	0.78	0	0	0.028	0.19	0	0	0.1	0.23
212	0.95	0	0	0.034	0.013	0	0	0.1	0.23
213	1	0	0	0.0012	0	0	0	0.1	0.23
214	0	0	0	0	0	1	5	0	0.23
215	0.99	0	0	0.013	1.8e-05	0	0	0.1	0.23
216	0	0	0	0	0	1	5	0	0.23
217	1	0	0	0	0	0	0	0.1	0.23
218	0.99	0	0.00051	0.0073	0	0	0	0.1	0.23
219	0.88	0	0	0.11	0.017	0	0	0.1	0.23
220	0	1	0	0	0	0	1	0.1	0.026
221	0	0	0.00012	0	0	1	5	0	0.23
222	1	0	0	4.3e-05	0	0	0	0.1	0.23
223	1	0	0	0	0	0	0	0.1	0.23
224	0.99	2.2e-05	0.00055	0.012	1.5e-05	0	0	0.1	0.23
225	0.99	0.00086	5.6e-05	0.0043	4e-05	0	0	0.1	0.23
226	0.86	0	0.0043	0.13	0.00015	0	0	0.1	0.23
227	0.28	0	0.00089	0.72	0.00035	0	3	0.1	0.35
228	0.97	0	0.00015	0.031	0	0	0	0.1	0.23
229	0.96	6.4e-05	0.0012	0.04	0.00066	0	0	0.1	0.23
230	0.87	0	0.13	5.2e-06	0	0	0	0.1	0.23
231	0.69	0	0.093	0.21	0	0	0	0.1	0.23
232	0.99	0.0047	2.6e-05	0.001	0	0	0	0.1	0.23
233	0.87	0	3.2e-05	0.13	0.00099	0	0	0.1	0.23
234	1	0	0	0.0037	0	0	0	0.1	0.23
235	0.83	0	0	0.17	0.00039	0	0	0.1	0.23
236	0.97	0	0	0.025	0	0	0	0.1	0.23
237	0	1	0	0	0	0	1	0.1	0.026
238	4.8e-06	0	0.002	0	0	1	5	0	0.23
239	0	0	2.8e-05	0	0	1	5	0	0.23
240	0	1	0	0	0	0	1	0.1	0.026
241	0.69	0	0.00016	0.31	0.0005	0	0	0.1	0.23
242	0.9	0	0.002	0.076	0.017	0	0	0.1	0.23
243	0.36	0	0.64	0	0	0	2	0.044	0.2
244	0	1	0	0	0	0	1	0.1	0.026
245	0.64	0	0.11	0.25	1.5e-06	0	0	0.1	0.23
246	0.98	0	0.019	0.00079	0	0	0	0.1	0.23
247	0.96	1.3e-05	0.00094	0.041	0.0024	0	0	0.1	0.23
248	0.00027	0	1	1.3e-06	0	0	2	0.044	0.2
249	0.99	0	0	0.0093	0	0	0	0.1	0.23
250	0.89	0	0	0.053	0.055	0	0	0.1	0.23
251	0.17	0	0	0.6	0.23	0	3	0.1	0.35
252	0.66	0	0.33	0.012	0	0	0	0.1	0.23
253	0.83	0.006	0.16	0.0024	0	0	0	0.1	0.23
254	0	1	0	0	0	0	1	0.1	0.026
255	0.99	0	0.0017	0.006	0	0	0	0.1	0.23
256	0.91	0	0	0.082	0.0035	0	0	0.1	0.23
257	0.096	0	0.9	0.0036	0	0	2	0.044	0.2
258	0.95	0	0.0069	0.046	0.0016	0	0	0.1	0.23
259	1	0.0019	0	0	0	0	0	0.1	0.23
260	1	0.0039	0	0	0	0	0	0.1	0.23
261	0.00031	0	1	0	0	0	2	0.044	0.2
262	0.98	8.4e-05	0.012	0.012	1.5e-05	0	0	0.1	0.23
263	3.2e-06	0	0.0013	0	0	1	5	0	0.23
264	0.68	0	0.32	4.2e-06	0	0	0	0.1	0.23
265	0.86	0	0.14	0.0035	0	0	0	0.1	0.23
266	0.00057	0	1	0	0	0	2	0.044	0.2
267	0.81	0	0.00019	0.099	0.091	0	0	0.1	0.23
268	0.99	0	1.4e-05	0.014	2.9e-06	0	0	0.1	0.23
269	1	0	0.0046	8.6e-06	0	0	0	0.1	0.23
270	1	0	0.00022	0.0015	0	0	0	0.1	0.23
271	0.99	0	0.0081	0.00064	0	0	0	0.1	0.23
272	0.0035	1	0.00031	2.9e-06	0	0	1	0.1	0.026
273	0	1	0	0	0	0	1	0.1	0.026
274	0.91	0	0.07	0.017	0	0	0	0.1	0.23
275	0	0	3.8e-05	0	0	1	5	0	0.23
276	1	0	0	0	0	0	0	0.1	0.23
277	1	0	0.0029	0.00036	0	0	0	0.1	0.23
278	1	0	0	4.5e-06	0	0	0	0.1	0.23
279	0.93	0	0.026	0.044	0	0	0	0.1	0.23
280	0.016	0	3.9e-06	0.18	0.8	0	4	0.19	0.53
281	0.42	0	0.56	0.013	0	0	2	0.044	0.2
282	0.73	0	0	0.25	0.017	0	0	0.1	0.23
283	0.81	0	0.18	0.0055	0	0	0	0.1	0.23
284	0	0	0.00035	0	0	1	5	0	0.23
285	0.015	0	0	0.0034	0.98	0	4	0.19	0.53
286	0.51	0	0	0.24	0.25	0	0	0.1	0.23
287	0.78	0	2.6e-05	0.095	0.13	0	0	0.1	0.23
288	0.94	0	0.0012	0.051	0.0089	0	0	0.1	0.23
289	0.58	0	0	0.096	0.32	0	0	0.1	0.23
290	0.99	0	0	0.0037	0.0085	0	0	0.1	0.23
291	0.94	0	0	0.056	0.00014	0	0	0.1	0.23
292	0.26	0	0	0.4	0.34	0	3	0.1	0.35
293	0.98	0	0.02	0.0012	0.00031	0	0	0.1	0.23
294	0.94	0	0.03	0.0083	0.017	0	0	0.1	0.23
295	0.48	0	0	0.11	0.42	0	0	0.1	0.23
296	0.34	0	0	0.022	0.64	0	4	0.19	0.53
297	0	0	2.8e-06	0	0	1	5	0	0.23
298	0.35	0	0.64	7.7e-06	0.006	0	2	0.044	0.2
299	0.83	0	0.016	0.0063	0.15	0	0	0.1	0.23
300	0.75	0	0.092	0.16	0	0	0	0.1	0.23
301	1	0.00088	0	0	0	0	0	0.1	0.23
302	0.99	0	0.0034	0.0017	0	0	0	0.1	0.23
303	0.91	0	0.088	0.0042	0	0	0	0.1	0.23
304	0.9	0	0	0.1	0	0	0	0.1	0.23
305	1	0	3e-05	0.0014	0	0	0	0.1	0.23
306	0.37	0	0.067	0.56	0.00015	0	3	0.1	0.35
307	1	0	0	0.00048	0	0	0	0.1	0.23
308	0.058	0	0.94	2e-06	0	0	2	0.044	0.2
309	0.99	0	1.3e-05	0.015	0	0	0	0.1	0.23
310	0.85	1.7e-06	0.0035	0.12	0.02	0	0	0.1	0.23
311	0.98	0	0.00011	0.022	0	0	0	0.1	0.23
312	0.74	0	0.25	0.018	0	0	0	0.1	0.23
313	0.98	0	0.021	0.0013	0	0	0	0.1	0.23
314	0.95	0	0	0.0025	0.043	0	0	0.1	0.23
315	0.98	0	0.018	4e-05	0	0	0	0.1	0.23
316	1	0	0.00013	0.00065	0	0	0	0.1	0.23
317	0	0	6.2e-06	0	0	1	5	0	0.23
318	0.92	0	0	0.022	0.056	0	0	0.1	0.23
319	0.85	0	0.15	0.0059	0	0	0	0.1	0.23
320	0.35	0.00043	0.65	0.00058	0	0	2	0.044	0.2
321	0.98	0	0.016	0	0	0	0	0.1	0.23
322	0.85	0	0.00017	0.15	0.00045	0	0	0.1	0.23
323	0.99	0	0.0091	2.5e-05	0	0	0	0.1	0.23
324	0.76	0	0.24	0.00089	0	0	0	0.1	0.23
325	0.83	0	0.16	0.013	0	0	0	0.1	0.23
326	0	0	0	0	0	1	5	0	0.23
327	0.00046	0	1	0	0	0	2	0.044	0.2
328	0.76	0	0	0.027	0.21	0	0	0.1	0.23
329	0.79	0	0.076	0.14	0	0	0	0.1	0.23
330	0.011	0	0	0.99	0.00033	0	3	0.1	0.35
331	2.7e-05	1	0	0	0	0	1	0.1	0.026
332	0.69	0	0.00087	0.31	0.00086	0	0	0.1	0.23
333	1.1e-05	0	0.0035	0	0	1	5	0	0.23
334	1	0	0.00031	2.6e-05	0	0	0	0.1	0.23
335	0.0078	0	0.075	0.00015	0	0.92	5	0	0.23
336	0.051	0	0.95	6.3e-05	0	0	2	0.044	0.2
337	0.79	0	0.0034	0.2	0.00027	0	0	0.1	0.23
338	0.8	0	0.0068	0.16	0.027	0	0	0.1	0.23
339	0.00059	0	0	1	0	0	3	0.1	0.35
340	0	1	0	0	0	0	1	0.1	0.026
341	0.99	0	0	0.011	0.00083	0	0	0.1	0.23
342	0.093	0	9.7e-05	0.91	0.0002	0	3	0.1	0.35
343	0.38	0	0.61	0.0018	0	0	2	0.044	0.2
344	0.76	0	0.095	0.14	0.00024	0	0	0.1	0.23
345	0.99	0	0.0066	0.00028	0	0	0	0.1	0.23
346	2.7e-05	0	0	1	0	0	3	0.1	0.35
347	0.61	0	0.39	0.0016	0	0	0	0.1	0.23
348	0.4	0	0.03	0.56	0.008	0	3	0.1	0.35
349	0.76	0	0.2	0.046	7.9e-06	0	0	0.1	0.23
350	0.04	0	0	0.47	0.49	0	4	0.19	0.53
351	0.85	7.7e-05	0.049	0.095	0.005	0	0	0.1	0.23
352	0.62	0	0.34	0.04	3e-05	0	0	0.1	0.23
353	0.89	0	0.077	0.034	1.1e-05	0	0	0.1	0.23
354	0.87	0	0.0038	0.12	0.0084	0	0	0.1	0.23
355	0.88	0	0.11	0.0073	0	0	0	0.1	0.23
356	0.04	0	0	0.007	0.95	0	4	0.19	0.53
357	0.026	0	0	0.0009	0.97	0	4	0.19	0.53
358	1	0	0	0	3.2e-05	0	0	0.1	0.23
359	0	1	0	0	0	0	1	0.1	0.026
360	0.047	0	0.93	0.0014	0.019	0	2	0.044	0.2
361	0.14	0	0.86	6.1e-06	0.00069	0	2	0.044	0.2
362	0.23	0	0.75	0.00034	0.014	0	2	0.044	0.2
363	0.67	0	3.9e-05	0.29	0.038	0	0	0.1	0.23
364	1	0	0	0.0023	1.8e-05	0	0	0.1	0.23
365	0.56	0	0.045	0.39	0	0	0	0.1	0.23
366	0.96	0	0	0.013	0.025	0	0	0.1	0.23
367	0.98	0	0.0014	0.023	0	0	0	0.1	0.23
368	1	0	0.0026	0.00088	0	0	0	0.1	0.23
369	0.97	0	0.02	0.0021	0.0099	0	0	0.1	0.23
370	0.96	0	0.04	0	0.00011	0	0	0.1	0.23
371	0.97	0	0	0.011	0.019	0	0	0.1	0.23
372	0.12	0	0	0.86	0.018	0	3	0.1	0.35
373	0.99	0	0	0.0021	0.0052	0	0	0.1	0.23
374	0.92	0	0.0038	0.078	0	0	0	0.1	0.23
375	0	0	1.6e-06	0	0	1	5	0	0.23
376	0.56	0	0.27	0.17	0	0	0	0.1	0.23
377	0	1	0	0	0	0	1	0.1	0.026
378	0.86	0	3e-05	0.11	0.035	0	0	0.1	0.23
379	0.0042	0	0	0.00021	1	0	4	0.19	0.53
380	0.75	0	0.00037	0.25	0	0	0	0.1	0.23
381	0.024	0.98	0.00028	4.9e-05	0	0	1	0.1	0.026
382	0	1	0	0	0	0	1	0.1	0.026
383	0.022	0	0	0.97	0.011	0	3	0.1	0.35
384	0	1	0	0	0	0	1	0.1	0.026
385	0.47	0	0.53	8.8e-05	0	0	2	0.044	0.2
386	0.99	0	0.0039	0.0029	0	0	0	0.1	0.23
387	0.098	0	0	0.89	0.0089	0	3	0.1	0.35
388	0.97	0	0.014	0.016	0	0	0	0.1	0.23
389	0.81	0	3.6e-05	0.19	0	0	0	0.1	0.23
390	0.9	0	0.0039	0.093	0	0	0	0.1	0.23
391	0.75	0	5e-05	0.14	0.11	0	0	0.1	0.23
392	0.64	0	0	0.046	0.32	0	0	0.1	0.23
393	0.32	0	0.47	0.21	9.6e-05	0	2	0.044	0.2
394	0.96	0	0.038	0.0063	0	0	0	0.1	0.23
395	1	0	3.5e-05	0.001	0	0	0	0.1	0.23
396	0.47	0	0	0.52	0.0074	0	3	0.1	0.35
397	0.99	0	0	0.013	0	0	0	0.1	0.23
398	1	0	0	1.7e-06	0.0002	0	0	0.1	0.23
399	0.00012	1	1.1e-05	0	0	0	1	0.1	0.026
400	0.99	0	4.1e-06	0.0073	0	0	0	0.1	0.23
401	1	0	2.4e-05	0.00019	0	0	0	0.1	0.23
402	0.68	0	0	0.19	0.13	0	0	0.1	0.23
403	1	0	0.00061	2e-05	0	0	0	0.1	0.23
404	0	0	3.4e-05	0	0	1	5	0	0.23
405	0.62	0	0	0.21	0.17	0	0	0.1	0.23
406	1.9e-05	0	1	0	0	0	2	0.044	0.2
407	0.96	0	1.2e-05	0.043	0	0	0	0.1	0.23
408	0.98	0	0	0.015	0.0046	0	0	0.1	0.23
409	0	0	0	0	0	1	5	0	0.23
410	0.96	0	0	0.032	0.013	0	0	0.1	0.23
411	0.13	0	0	0.58	0.29	0	3	0.1	0.35
412	1	0	0.0045	8e-05	0	0	0	0.1	0.23
413	0.42	0	0.57	0.0078	0	0	2	0.044	0.2
414	0.97	0	0.0013	0.031	6.5e-06	0	0	0.1	0.23
415	0.97	0	0.034	5e-05	0	0	0	0.1	0.23
416	0	1	0	0	0	0	1	0.1	0.026
417	1	0	0.00086	0.00024	0	0	0	0.1	0.23
418	0.93	0.0026	0.06	0.0019	0	0	0	0.1	0.23
419	0.014	0	0.99	0	0	0	2	0.044	0.2
420	0.92	0	0.083	0.0022	0	0	0	0.1	0.23
421	0.27	0	0	0.18	0.55	0	4	0.19	0.53
422	1	0	2.9e-05	0	0	0	0	0.1	0.23
423	0.84	0	0.00051	0.14	0.02	0	0	0.1	0.23
424	1	0	0.00041	2.9e-05	0	0	0	0.1	0.23
425	0.99	0	0.0038	0.0034	0	0	0	0.1	0.23
426	0.99	0	0.0053	0.0024	0	0	0	0.1	0.23
427	0.76	0	0.00064	0.19	0.041	0	0	0.1	0.23
428	0.52	0	0.48	0.00088	0	0	0	0.1	0.23
429	0.00045	0	0.015	1.4e-05	0	0.98	5	0	0.23
430	0.84	0	0.12	0.039	0	0	0	0.1	0.23
431	0.66	0	0.0014	0.34	0.00026	0	0	0.1	0.23
432	0.66	0	0.34	0.00011	0	0	0	0.1	0.23
433	0.94	0	0.059	0.00093	0	0	0	0.1	0.23
434	1	0	2.6e-06	0	0	0	0	0.1	0.23
435	0.00025	0	0.0074	1.1e-05	0	0.99	5	0	0.23
436	0.98	0	0	0.008	0.015	0	0	0.1	0.23
437	0.94	0	0	0.056	0	0	0	0.1	0.23
438	0.56	0	0.44	0.0023	0	0	0	0.1	0.23
439	0.86	0.13	0.0044	0.00065	0	0	0	0.1	0.23
440	0.93	0	4e-06	0.058	0.012	0	0	0.1	0.23
441	0.33	0	0.67	6.8e-06	0	0	2	0.044	0.2
442	0.83	0	0.15	0.014	0	0	0	0.1	0.23
443	0	0.33	0.0032	0	0	0.67	5	0	0.23
444	0.00065	0	1	0	0	0	2	0.044	0.2
445	0.93	0	0	0.072	0	0	0	0.1	0.23
446	0	0	0	0	0	1	5	0	0.23
447	1	0	0	3.3e-05	0	0	0	0.1	0.23
448	0.99	0	0.0032	0.0019	0	0	0	0.1	0.23
449	0.96	0	0.0014	0.042	0.00017	0	0	0.1	0.23
450	0	1	0	0	0	0	1	0.1	0.026
