SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
113	0.85	0	0	0	0	0	0	0	0.0025	0.089	0.062	0	0.1	0.23
114	0.78	1.6e-06	0	0	0	0	3e-06	0	0.0058	0.16	0.057	0	0.1	0.23
115	0.18	0	0.017	0	3.3e-06	0	0.79	0	0	0.0063	0	6	0.1	0.35
116	0.11	0.00012	0	0	0	0	0	0	0.0051	0.88	0.008	9	0.056	0.23
117	1e-05	0.006	0.00083	0	0	0	0.00026	0.99	5.3e-05	0.00021	0	7	0	0.18
118	0.74	0	0.049	0	0	0	0.00061	0	0	0.21	0	0	0.1	0.23
119	0.69	0.0016	0.035	9.9e-05	0.00061	0	0.057	0	1.2e-05	0.21	0	0	0.1	0.23
120	0.67	0	0.00032	0	0	0	0.24	0	0	0.09	0	0	0.1	0.23
121	0.18	0.014	0.25	0	0	0	0.00027	0	0	0.56	0	9	0.056	0.23
122	0.69	0.00011	0.034	0	0	0	0.015	0	0	0.26	0	0	0.1	0.23
123	0.9	0	0.011	0	2.8e-05	0	0.027	0	0	0.064	0	0	0.1	0.23
124	0.097	0.037	0.00091	0.00023	0.018	0	0.53	0	0	0.32	0	6	0.1	0.35
125	0.15	0.0062	0.008	0	0.026	0	0.027	0	0	0.78	0	9	0.056	0.23
126	0.82	0	0.0043	0	0.063	0	0.0091	0	0	0.11	0	0	0.1	0.23
127	0.91	0	0.0027	0	0.036	0	0.02	0	0	0.028	0	0	0.1	0.23
128	0	0	0	0	0	0	0	0	0.064	0	0.94	10	0.1	0
129	0.96	0	1.2e-05	0	0.027	0	0.013	0	0	0.00066	0	0	0.1	0.23
130	0.7	0	0.011	0	0	0	0.00013	0	0	0.29	0	0	0.1	0.23
131	0.43	0.00063	0.0033	0.0074	0.03	0	0.43	0	0	0.1	0	6	0.1	0.35
132	0.98	0	0.0005	0	0.0001	0	0.014	0	0	0.0024	0	0	0.1	0.23
133	0.93	0	0.013	0	0	0	0.0024	0	0	0.05	0	0	0.1	0.23
134	0.00012	0.19	0.00075	0	0	0	3e-06	0.81	0	0.0041	0	7	0	0.18
135	0.53	0	0.032	0	0	0	0.0051	0	0	0.44	0	0	0.1	0.23
136	1	0	0.00043	0	0	0	0.0005	0	0	0.0021	0	0	0.1	0.23
137	0.024	0.37	0.008	7.4e-06	3.6e-06	0	0.0036	0.52	0	0.078	0	7	0	0.18
138	0.86	5e-06	0.01	0.00012	0.0026	0	0.07	0	5.4e-06	0.062	0	0	0.1	0.23
139	0.15	0	0.054	0	0	0	0	0	0	0.79	0	9	0.056	0.23
140	0.48	5e-05	0.013	0	0	0	0.083	0	0	0.42	0	0	0.1	0.23
141	0.98	0	0.0072	0	0	0	0	0	0	0.009	0	0	0.1	0.23
142	0.84	1.8e-05	0.036	0	5.2e-06	0	0.0083	0	2.3e-06	0.12	0	0	0.1	0.23
143	0.49	0.0069	0.027	0.00011	0.00016	0	0.099	0	0	0.38	0	0	0.1	0.23
144	0.21	0	0.35	0	0	0	2.6e-05	0	0	0.44	0	9	0.056	0.23
145	0.84	0	0.064	0	0	0	0.00028	0	0	0.092	0	0	0.1	0.23
146	0.9	5.3e-06	0.017	1.4e-06	0.00017	0	0.021	0	8.7e-06	0.065	0	0	0.1	0.23
147	0.92	0	0.0002	0	0	0	0.024	0	0	0.054	0	0	0.1	0.23
148	0.43	0	0	0.0043	0.52	0	0.048	0	0	5e-05	0	4	0.19	0.47
149	0.62	0	0	0.0055	0.33	0	0.049	0	0	0	0	0	0.1	0.23
150	0.98	0	0.00034	0.00058	2.4e-05	0	0.012	0	0	0.01	0	0	0.1	0.23
151	5.6e-05	0	0	0	1	0	0	0	0	0	0	4	0.19	0.47
152	0.68	0	0	0	0	0	0	0	0.00074	0.27	0.05	0	0.1	0.23
153	8.1e-05	0.99	0	0	0	0	0	1.3e-05	5.7e-05	0.0077	6e-06	1	0.011	0.23
154	0.66	0	0	0.0058	0.25	0	0.089	0	0	3.8e-05	0	0	0.1	0.23
155	0.0093	0	0	0.00025	0.99	0	0.0031	0	0	0	0	4	0.19	0.47
156	0	0.11	0	0.0003	0	0	0.00047	0.89	0	0	0	7	0	0.18
157	0.94	0	0.0041	0	0.028	0	0.014	0	0	0.017	0	0	0.1	0.23
158	0.79	0.00069	0.022	3e-05	0.036	0	0.034	0	9.7e-06	0.12	0	0	0.1	0.23
159	0.1	0	0	0.00049	0.89	0	0.0066	0	0	1.3e-06	0	4	0.19	0.47
160	0.00024	0	0	0	1	0	2.1e-06	0	0	0	0	4	0.19	0.47
161	0.49	7.7e-06	0	0	0	0	0	0	0.0066	0.47	0.036	0	0.1	0.23
162	8.6e-06	0.033	0.00025	0	0	0	2.3e-06	0.97	0	0.00046	0	7	0	0.18
163	0.76	1.2e-06	0.00017	0.01	0.064	0	0.13	0	0	0.031	0	0	0.1	0.23
164	0.87	0	0	0	0.13	0	0.0014	0	0	0	0	0	0.1	0.23
165	0.78	0	0	2.8e-05	0.21	0	0.012	0	0	0	0	0	0.1	0.23
166	0.066	0	0.44	0	0	0	0	0	0	0.5	0	9	0.056	0.23
167	0.54	0	0.004	0	0	0	0.0073	0	0	0.45	0	0	0.1	0.23
168	0.81	0	0.0065	0	0	0	0.006	0	0	0.17	0	0	0.1	0.23
169	0	0.27	7e-06	0	0	0	0	0.73	0	0.00015	0	7	0	0.18
170	0.53	8.3e-05	0.19	0	0	0	0.00024	0	0	0.28	0	0	0.1	0.23
171	0.13	0	0	7.6e-06	0.092	0	0.78	0	0	0	0	6	0.1	0.35
172	0.18	9.9e-06	0.051	0	0	0	0.00027	0	0	0.76	0	9	0.056	0.23
173	0.0017	0	0.98	0	0	0	0	0	0	0.017	0	2	0.056	0.18
174	0.00049	6.8e-06	0.94	0	0	0	0	0	0	0.057	0	2	0.056	0.18
175	7.3e-05	0	1.9e-05	0	0	0	0	0	0.12	5e-06	0.88	10	0.1	0
176	0.83	0	0.025	0	0	0	0.0004	0	0	0.15	0	0	0.1	0.23
177	0.61	0.00021	0.0033	0.0017	0.0069	0	0.28	0	0	0.097	0	0	0.1	0.23
178	0.17	0.34	0.018	0	0	0	0.015	0	0	0.46	0	9	0.056	0.23
179	0.9	0	0.001	0	0	0	0.059	0	0	0.041	0	0	0.1	0.23
180	0.43	0	0.00099	0	0	0	0.3	0	0	0.27	0	0	0.1	0.23
181	0.083	0	0.26	0	0	0	0	0	0	0.66	0	9	0.056	0.23
182	0.067	0.0002	0.49	0	0	0	5.1e-06	0	0	0.44	0	2	0.056	0.18
183	0.71	0	0.00056	0	0	0	0.14	0	0	0.15	0	0	0.1	0.23
184	0.83	0	0	0.00012	0.1	0	0.066	0	0	0	0	0	0.1	0.23
185	0.74	6.6e-06	0.074	0	0	0	0.00097	0	0	0.19	0	0	0.1	0.23
186	0.37	0	0.014	0	0	0	0.0021	0	0	0.62	0	9	0.056	0.23
187	0.84	0	0	0.00032	0.11	0	0.053	0	0	3.5e-05	0	0	0.1	0.23
188	1.2e-06	0	0	7.6e-06	1.9e-06	0	1	0	0	0	0	6	0.1	0.35
189	0.93	0	0.0048	2.3e-06	8.6e-05	0	0.026	0	0	0.039	0	0	0.1	0.23
190	0.13	0	0	0	0.044	0	0.82	0	0	0	0	6	0.1	0.35
191	0.71	0.00027	0.017	0	6.6e-06	0	0.023	0	0	0.25	0	0	0.1	0.23
192	0.54	0	0	0.023	0.12	0	0.32	0	0	8.9e-05	0	0	0.1	0.23
193	0.0034	0.23	0.0046	0	0	0	8.2e-05	0.74	0	0.023	0	7	0	0.18
194	0.72	0	0	0.006	0.12	0	0.15	0	0	9.1e-05	0	0	0.1	0.23
195	0.82	0	0	1.5e-05	0.13	0	0.053	0	0	0	0	0	0.1	0.23
196	0.44	0	0.36	0	0	0	0	0	0	0.2	0	0	0.1	0.23
197	0	0.013	0	0	0	0	0	0.99	0	0	0	7	0	0.18
198	0.76	0	0.00011	0.00041	0.029	0	0.21	0	0	0.0041	0	0	0.1	0.23
199	0.93	0	0	0	0.073	0	0.00075	0	0	0	0	0	0.1	0.23
200	0.59	0	0	3.2e-05	0.26	0	0.15	0	0	0	0	0	0.1	0.23
201	0.79	0	0	4.3e-05	0.18	0	0.028	0	0	0	0	0	0.1	0.23
202	0.99	0	0.007	0	0	0	0.00019	0	4.3e-06	0.0062	0	0	0.1	0.23
203	0.78	0	0	1.7e-05	0.1	0	0.12	0	0	0	0	0	0.1	0.23
204	0	0	0	0	0	0	0	0	0.13	0	0.87	10	0.1	0
205	0.56	0.00026	0.14	0	0	0	0.00035	0	0	0.3	0	0	0.1	0.23
206	0.97	0	0.016	0	0	0	5.1e-05	0	0	0.018	0	0	0.1	0.23
207	0.063	0	0.049	0	0	0	7.6e-06	0	0	0.89	0	9	0.056	0.23
208	0	0.5	9.8e-06	0	0	0	0	0.5	0	0.00051	0	1	0.011	0.23
209	0	0.012	0	0	0	0	0	0.99	0	0	0	7	0	0.18
210	0.9	0	3.2e-06	0	0	0	0.1	0	0	0.00058	0	0	0.1	0.23
211	0.62	0	0	0.0017	0.35	0	0.023	0	0	0	0	0	0.1	0.23
212	0.84	0	0	0	0.13	0	0.031	0	0	1.1e-05	0	0	0.1	0.23
213	1	0	0	0	0.00012	0	0.0013	0	0	0	0	0	0.1	0.23
214	0	0.075	0	0	0	0	0	0.93	0	0	0	7	0	0.18
215	0.99	0	0	0	0.00067	0	0.014	0	0	1.6e-05	0	0	0.1	0.23
216	0	0.0008	0	0	0	0	0	1	0	0	0	7	0	0.18
217	1	0	1e-06	0	0	0	0	0	0	0	0	0	0.1	0.23
218	0.98	0	0.00037	0	0	0	0.0075	0	0	0.011	0	0	0.1	0.23
219	0.72	0	0	3.9e-06	0.2	0	0.089	0	0	0	0	0	0.1	0.23
220	0	0	0	0	0	0	0	0	0.045	0	0.95	10	0.1	0
221	0	0.43	5.9e-06	0	0	0	0	0.57	0	0.00026	0	7	0	0.18
222	1	0	0	0	0	0	4.4e-05	0	0	0	0	0	0.1	0.23
223	1	0	0	0	0	0	0	0	0	0	0	0	0.1	0.23
224	0.98	0	0.00085	0	0.0002	0	0.012	0	0	0.0028	0	0	0.1	0.23
225	0.99	0	0.00028	0	0.00055	0	0.0045	0	1.1e-05	0.00061	0	0	0.1	0.23
226	0.83	0	0.0014	3.3e-05	0.00096	0	0.13	0	0	0.03	0	0	0.1	0.23
227	0.26	0	7.5e-05	0.00033	0.0022	0	0.72	0	0	0.016	0	6	0.1	0.35
228	0.96	0	0.00013	0	0	0	0.032	0	0	0.0055	0	0	0.1	0.23
229	0.95	0	0.0011	1.7e-05	0.0033	0	0.041	0	1.9e-06	0.0052	0	0	0.1	0.23
230	0.64	0	0.23	0	0	0	3.9e-06	0	0	0.13	0	0	0.1	0.23
231	0.5	6e-05	0.0046	0	0	0	0.16	0	0	0.33	0	0	0.1	0.23
232	1	0	0.00017	0	2.5e-06	0	0.001	0	1.2e-05	0.00019	0	0	0.1	0.23
233	0.86	0	3.6e-05	9.1e-06	0.009	0	0.13	0	0	0.00066	0	0	0.1	0.23
234	1	0	3.7e-06	0	2.1e-06	0	0.0039	0	0	2.3e-05	0	0	0.1	0.23
235	0.82	0	0	0	0.0086	0	0.17	0	0	3.2e-06	0	0	0.1	0.23
236	0.97	0	0	0	2.2e-05	0	0.026	0	0	0	0	0	0.1	0.23
237	0	0	0	0	0	0	0	0	0.0036	0	1	10	0.1	0
238	7.3e-06	0.17	0.00011	0	0	0	0	0.82	0	0.0008	0	7	0	0.18
239	0	0.0042	0	0	0	0	0	1	0	0	0	7	0	0.18
240	0	0	0	0	0	0	0	0	0.0023	0	1	10	0.1	0
241	0.68	0	6.3e-05	3.2e-05	0.0045	0	0.31	0	0	0.0041	0	0	0.1	0.23
242	0.85	0.00011	0.00044	0.0023	0.026	0	0.075	0	0	0.043	0	0	0.1	0.23
243	0.15	0	0.53	0	0	0	0	0	0	0.32	0	2	0.056	0.18
244	0	0	0	0	0	0	0	0	1	0	0	8	0.067	0.026
245	0.47	0.00052	0.0049	2.5e-05	9.4e-06	0	0.19	0	0	0.34	0	0	0.1	0.23
246	0.89	0	0.013	0	0	0	0.00075	0	0	0.094	0	0	0.1	0.23
247	0.95	0	0.00061	0.0001	0.0075	0	0.042	0	0	0.0038	0	0	0.1	0.23
248	0	1	7.5e-05	0	0	0	0	0	0	0.0013	0	1	0.011	0.23
249	0.99	0	0	0	5.3e-05	0	0.0097	0	0	0	0	0	0.1	0.23
250	0.81	0	0	0.0011	0.14	0	0.05	0	0	0	0	0	0.1	0.23
251	0.18	0	0	0.099	0.054	0	0.67	0	0	0	0	6	0.1	0.35
252	0.57	0.027	0.045	0	1.9e-06	0	0.011	0	0	0.34	0	0	0.1	0.23
253	0.77	0.00047	0.076	0	0	0	0.0024	0	0.0022	0.14	0	0	0.1	0.23
254	0	0	0	0	0	0	0	0	0.028	0	0.97	10	0.1	0
255	0.97	0	0.0023	0	3.2e-06	0	0.0061	0	0	0.02	0	0	0.1	0.23
256	0.83	0	0	0	0.092	0	0.078	0	0	0	0	0	0.1	0.23
257	0.0082	0.87	0.0036	0	0	0	0.00032	0	0	0.12	0	1	0.011	0.23
258	0.91	0	0.0068	0.00057	0.0058	0	0.046	0	0	0.03	0	0	0.1	0.23
259	0.071	2.4e-05	0	0	0	0	0	0	0.0021	0.92	0.0053	9	0.056	0.23
260	0.64	0	0	0	0	0	0	0	0.0031	0.26	0.094	0	0.1	0.23
261	0.00057	0.00034	0.68	0	0	0	0	0	0	0.32	0	2	0.056	0.18
262	0.92	0	0.008	1.9e-06	9.3e-05	0	0.011	0	1.9e-05	0.059	0	0	0.1	0.23
263	2.5e-06	0.063	7.5e-05	0	0	0	0	0.94	0	0.00034	0	7	0	0.18
264	0.35	0	0.2	0	0	0	2.3e-06	0	0	0.45	0	9	0.056	0.23
265	0.76	7e-05	0.053	0	0	0	0.0032	0	0	0.18	0	0	0.1	0.23
266	2e-05	0.99	0.0017	0	0	0	0	0	0	0.0054	0	1	0.011	0.23
267	0.75	0	7.8e-05	0.0018	0.15	0	0.095	0	0	0.0014	0	0	0.1	0.23
268	0.98	0	4.7e-05	0	8.9e-05	0	0.015	0	0	0.00032	0	0	0.1	0.23
269	0.95	0	0.014	0	0	0	8.6e-06	0	0	0.036	0	0	0.1	0.23
270	1	0	0.0008	0	0	0	0.0016	0	0	0.0017	0	0	0.1	0.23
271	0.93	0	0.012	0	0	0	0.00062	0	0	0.057	0	0	0.1	0.23
272	0.0013	0	0.00014	0	0	0	0	0	0.067	8.5e-05	0.93	10	0.1	0
273	0	0	0	0	0	0	0	0	0.056	0	0.94	10	0.1	0
274	0.62	0	0.0081	0	0	0	0.012	0	0	0.36	0	0	0.1	0.23
275	0	0.0079	0	0	0	0	0	0.99	0	0	0	7	0	0.18
276	1	0	0	0	0	0	0	0	0	0	0	0	0.1	0.23
277	0.98	0	0.003	0	0	0	0.00037	0	0	0.021	0	0	0.1	0.23
278	1	0	0	0	0	0	4.7e-06	0	0	0	0	0	0.1	0.23
279	0.86	2.4e-06	0.0078	0	7.5e-06	0	0.042	0	0	0.085	0	0	0.1	0.23
280	0.014	0	0	0.055	0.77	0	0.16	0	0	6.7e-05	0	4	0.19	0.47
281	0.36	0.036	0.058	0	0	0	0.012	0	0	0.53	0	9	0.056	0.23
282	0.68	0	0	0.00038	0.075	0	0.25	0	0	5.9e-05	0	0	0.1	0.23
283	0.48	0	0.12	0	0	0	0.0034	0	0	0.4	0	0	0.1	0.23
284	5e-06	0.28	2.9e-05	0	0	0	0	0.72	0	0.00089	0	7	0	0.18
285	0.035	0	0	0.0013	0.96	0	0.0083	0	0	0	0	4	0.19	0.47
286	0.48	0	0	0.011	0.27	0	0.24	0	0	0	0	0	0.1	0.23
287	0.76	0	1.4e-05	0.011	0.13	0	0.097	0	0	0.0011	0	0	0.1	0.23
288	0.92	0	0.0007	0.0033	0.012	0	0.052	0	0	0.015	0	0	0.1	0.23
289	0.65	0	0	0.0032	0.23	0	0.11	0	0	0	0	0	0.1	0.23
290	0.9	0	0	0.00097	0.093	0	0.0035	0	0	0	0	0	0.1	0.23
291	0.93	0	0	0	0.018	0	0.057	0	0	0	0	0	0.1	0.23
292	0.22	0	0	0.016	0.42	0	0.35	0	0	0	0	4	0.19	0.47
293	0.77	0	0.056	0	0.071	0	0.00097	0	0	0.1	0	0	0.1	0.23
294	0.83	0	0.014	6.9e-05	0.063	0	0.0076	0	0	0.09	0	0	0.1	0.23
295	0.46	0	0	0.014	0.42	0	0.11	0	0	0.0017	0	0	0.1	0.23
296	0.24	0	0	0.00069	0.74	0	0.016	0	0	0	0	4	0.19	0.47
297	0	0.063	0	0	0	0	0	0.94	0	0	0	7	0	0.18
298	0.063	0	0.024	0	0.029	0	0	0	0	0.88	0	9	0.056	0.23
299	0.51	0	0.0014	5.2e-05	0.15	0	0.004	0	0	0.34	0	0	0.1	0.23
300	0.61	0	0.09	0	5.1e-06	0	0.13	0	0	0.16	0	0	0.1	0.23
301	0.92	0	0	0	0	0	0	0	4.5e-06	0.00012	0.084	0	0.1	0.23
302	0.95	0	0.0048	1.1e-05	0	0	0.0017	0	0	0.043	0	0	0.1	0.23
303	0.72	0	0.031	0	0	0	0.0034	0	0	0.25	0	0	0.1	0.23
304	0.9	0	0	0	0	0	0.1	0	0	9.8e-05	0	0	0.1	0.23
