SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
79	0.68	2e-05	0.15	0	0.17	0	0	0.0013	0	0.4	0.47	0.46	0.32
80	0.24	0.00013	0.0033	0	0.062	0	0	0.7	7	0.33	0.34	0.32	0.32
81	0.26	1.1e-05	0	0	0.74	0	0	0	4	0.19	0.22	0.18	0.17
82	0	0.00013	0.0015	0	1	0	0	0	4	0.19	0.22	0.18	0.17
83	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
84	0.074	0.0002	0.41	0	0.46	0	0	0.053	4	0.19	0.22	0.18	0.17
85	0.00036	0.00025	0.88	0	0.097	0	0	0.019	2	0.33	0.41	0.18	0.17
86	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
87	0.051	0.0074	0.12	0	0.81	0	0	0.0049	4	0.19	0.22	0.18	0.17
88	0.0031	0.0015	0.15	0	0.76	0	0	0.08	4	0.19	0.22	0.18	0.17
89	0	5.8e-05	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
90	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
91	0.29	0.01	0.098	0	0.56	0	0	0.036	4	0.19	0.22	0.18	0.17
92	0	0.00031	0.0042	0.0073	0.99	0	0	0	4	0.19	0.22	0.18	0.17
93	0.012	0.025	0.035	0	0.85	0	0	0.075	4	0.19	0.22	0.18	0.17
94	0.23	0.00057	0.099	0	0.66	0	0	0.0093	4	0.19	0.22	0.18	0.17
95	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
96	0	0.0069	0.014	0	0.98	0	0	1.6e-06	4	0.19	0.22	0.18	0.17
97	0	0.0057	0.11	0	0.88	0	0	0.00052	4	0.19	0.22	0.18	0.17
98	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
99	0	0	0	1.9e-05	0	1	0	0	5	0.19	0.22	0	0
100	5.1e-06	0.042	0.017	0	0.94	0	0	0.0047	4	0.19	0.22	0.18	0.17
101	0.52	0.00031	0.0013	0	0.48	0	0	0.00046	0	0.4	0.47	0.46	0.32
102	0.0035	0.027	0.36	0	0.56	0	0	0.051	4	0.19	0.22	0.18	0.17
103	0	0.99	0	0	0.00074	0	0	0.012	1	0.19	0.22	0.18	0.32
104	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
105	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
106	0.025	0.00013	1.4e-06	0	0.97	0	0	0.0029	4	0.19	0.22	0.18	0.17
107	0.027	0	0.66	0	0.31	0	0	0	2	0.33	0.41	0.18	0.17
108	0.0039	0.0068	1.9e-05	0	0.99	0	0	8.7e-05	4	0.19	0.22	0.18	0.17
109	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
110	0.83	0.00062	5.5e-05	0	0.17	0	0	0.0019	0	0.4	0.47	0.46	0.32
111	0	0	0.77	0	0	0.23	0	0	2	0.33	0.41	0.18	0.17
112	0.79	3.8e-06	0.00062	0	0.21	0	0	8.6e-06	0	0.4	0.47	0.46	0.32
113	0	0	0.87	0	0	0.13	0	0	2	0.33	0.41	0.18	0.17
114	0.11	0.00058	0.00064	0	0.88	0	0	0.011	4	0.19	0.22	0.18	0.17
115	0.012	1.8e-05	0.054	0	0.93	0	0	0	4	0.19	0.22	0.18	0.17
116	8.7e-06	0.068	0	0	0.43	0	0	0.5	7	0.33	0.34	0.32	0.32
117	0.013	0.0075	0	0	0.98	0	0	6.7e-05	4	0.19	0.22	0.18	0.17
118	0	1.1e-06	9.6e-05	0	1	0	0	0	4	0.19	0.22	0.18	0.17
119	0	0.00023	0.78	0	0.22	0	0	4.5e-05	2	0.33	0.41	0.18	0.17
120	0	0	0	1.1e-06	0	0	1	0	6	0	0	0.18	0.17
121	0	1.7e-05	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
122	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
123	3.4e-06	0.0008	0.023	0	0.98	0	0	0	4	0.19	0.22	0.18	0.17
124	0.27	0.0085	0.026	0	0.52	0	0	0.17	4	0.19	0.22	0.18	0.17
125	1.6e-05	0.0023	0.11	0	0.88	0	0	0.0044	4	0.19	0.22	0.18	0.17
126	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
127	1.1e-05	0.21	0.0036	0	0.77	0	0	0.014	4	0.19	0.22	0.18	0.17
128	0.8	4.3e-05	0.14	0	0.051	0	0	0.0069	0	0.4	0.47	0.46	0.32
129	8.9e-05	0.0063	4.3e-05	0	0.99	0	0	0.00068	4	0.19	0.22	0.18	0.17
130	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
131	0.00084	0.0003	1.8e-05	0	0.88	0	0	0.12	4	0.19	0.22	0.18	0.17
132	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
133	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
134	0.6	0.0022	0	0	0.27	0	0	0.13	0	0.4	0.47	0.46	0.32
135	0.087	0.074	4.8e-05	0	0.83	0	0	0.013	4	0.19	0.22	0.18	0.17
136	0.00016	0.0017	0.00058	0	1	0	0	0.00019	4	0.19	0.22	0.18	0.17
137	0.033	0.032	0.013	0	0.92	0	0	0.0061	4	0.19	0.22	0.18	0.17
138	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
139	0.78	1.6e-05	0.00011	0	0.22	0	0	3.2e-05	0	0.4	0.47	0.46	0.32
140	0.00021	0	0.00017	0	3.2e-05	0	0	1	7	0.33	0.34	0.32	0.32
141	0.01	0.066	7e-05	0	0.92	0	0	0.00021	4	0.19	0.22	0.18	0.17
142	1e-05	0.071	0	0	0.93	0	0	0	4	0.19	0.22	0.18	0.17
143	0.23	0.00032	0.13	0	0.65	0	0	2.4e-05	4	0.19	0.22	0.18	0.17
144	0.0036	0.024	0.057	0	0.91	0	0	0.00053	4	0.19	0.22	0.18	0.17
145	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
146	0.037	0.0018	0.043	0	0.88	0	0	0.038	4	0.19	0.22	0.18	0.17
147	0	0	0	0	0.62	0	0.38	0	4	0.19	0.22	0.18	0.17
148	0	0.00018	0.0004	0.0065	0.99	0	0	0	4	0.19	0.22	0.18	0.17
149	0.0036	0.0053	1.4e-06	0	0.87	0	0	0.12	4	0.19	0.22	0.18	0.17
150	0.44	0.00027	0	0	0.56	0	0	0.002	4	0.19	0.22	0.18	0.17
151	1e-06	8e-06	0	0.0082	0.095	0	0	0.9	7	0.33	0.34	0.32	0.32
152	0.00022	0	1	0	0.0022	0	0	0	2	0.33	0.41	0.18	0.17
153	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
154	0.5	0.00042	0	0	0.5	0	0	0.0058	0	0.4	0.47	0.46	0.32
155	0.014	0.00042	1e-06	0	0.98	0	0	0.0023	4	0.19	0.22	0.18	0.17
156	0	1	0	0	0	0	0	0	1	0.19	0.22	0.18	0.32
157	0.024	0.0028	0.00056	0	0.97	0	0	0	4	0.19	0.22	0.18	0.17
158	0	0.13	0	0	0.87	0	0	0	4	0.19	0.22	0.18	0.17
159	0.52	0.00088	0	0	0.41	0	0	0.063	0	0.4	0.47	0.46	0.32
160	0	0.063	0.0001	0	0.94	0	0	0	4	0.19	0.22	0.18	0.17
161	0	0.00056	0.062	0	0.94	0	0	0.00077	4	0.19	0.22	0.18	0.17
162	0	0	0.15	0	0	0.85	0	0	5	0.19	0.22	0	0
163	0.0017	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
164	0	0.00015	0.00063	0	1	0	0	0	4	0.19	0.22	0.18	0.17
165	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
166	0	0	0.00076	0	3.9e-05	0	0	1	7	0.33	0.34	0.32	0.32
167	0.042	0.01	0.0014	0	0.94	0	0	0.0032	4	0.19	0.22	0.18	0.17
168	0.013	0.00018	0	0	0.58	0	0	0.41	4	0.19	0.22	0.18	0.17
169	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
170	0	6.9e-06	0.0003	0	1	0	0	0	4	0.19	0.22	0.18	0.17
171	0	0	0.93	0	0.072	0	0	0	2	0.33	0.41	0.18	0.17
172	0	0.00027	0	0	0.95	0	0	0.046	4	0.19	0.22	0.18	0.17
173	0	2.1e-06	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
174	0	0.053	0	0	0.95	0	0	0	4	0.19	0.22	0.18	0.17
175	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
176	0	3.3e-06	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
177	0.017	0.0034	6.5e-05	0	0.97	0	0	0.014	4	0.19	0.22	0.18	0.17
178	0	0	0	1	1e-05	0	0	0	3	0.11	0.12	0.08	0.076
179	0.013	0	0.97	0	0.015	0	0	2.1e-05	2	0.33	0.41	0.18	0.17
180	0	0	0	1	0	0	0	0	3	0.11	0.12	0.08	0.076
181	0.067	0.00049	0.0043	0	0.9	0	0	0.031	4	0.19	0.22	0.18	0.17
182	0.0021	0.00017	0.13	0	0.87	0	0	0.00095	4	0.19	0.22	0.18	0.17
183	0.29	0.0049	1.2e-05	0	0.69	0	0	0.02	4	0.19	0.22	0.18	0.17
184	0.2	5.2e-05	0.0065	0	0.8	0	0	0.00021	4	0.19	0.22	0.18	0.17
185	0.016	0.005	0.00083	0	0.9	0	0	0.076	4	0.19	0.22	0.18	0.17
186	0.032	0.0063	0	0	0.96	0	0	0.0029	4	0.19	0.22	0.18	0.17
187	0.0074	0.16	0.00021	0	0.83	0	0	0.0023	4	0.19	0.22	0.18	0.17
188	0.014	0.0033	0.14	0	0.7	0	0	0.14	4	0.19	0.22	0.18	0.17
189	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
190	0.025	0.00015	0	0	0.97	0	0	0.0021	4	0.19	0.22	0.18	0.17
191	0.0031	0.00025	1.1e-05	0	1	0	0	0	4	0.19	0.22	0.18	0.17
192	0.032	0.00095	0.0052	0	0.96	0	0	0.0042	4	0.19	0.22	0.18	0.17
193	0.0042	8.2e-05	0	0	0.91	0	0	0.082	4	0.19	0.22	0.18	0.17
194	0	0.0014	0.026	0	0.97	0	0	0	4	0.19	0.22	0.18	0.17
195	0.18	0.00021	0.26	0	0.48	0	0	0.077	4	0.19	0.22	0.18	0.17
196	0	0	0	0	0.85	0	0.15	0	4	0.19	0.22	0.18	0.17
197	0.94	0	2.5e-05	0	0.061	0	0	0	0	0.4	0.47	0.46	0.32
198	0.009	0.14	0.03	0	0.81	0	0	0.0097	4	0.19	0.22	0.18	0.17
199	0	0	0	1	2.6e-05	0	0	0	3	0.11	0.12	0.08	0.076
200	0.024	0.0034	0	0	0.97	0	0	0.00049	4	0.19	0.22	0.18	0.17
201	0.099	0.0032	0.28	0	0.6	0	0	0.01	4	0.19	0.22	0.18	0.17
202	0.53	0.001	0.0012	0	0.46	0	0	0.00066	0	0.4	0.47	0.46	0.32
203	0.00018	0.018	0.017	0	0.87	0	0	0.096	4	0.19	0.22	0.18	0.17
204	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
205	0.0013	2.1e-05	0	0	1	0	0	0.00085	4	0.19	0.22	0.18	0.17
206	0.0056	5.2e-05	0.032	0	0.95	0	0	0.015	4	0.19	0.22	0.18	0.17
207	0.00039	3.8e-06	1.5e-05	0	0.16	0	0	0.84	7	0.33	0.34	0.32	0.32
208	0.045	0.00073	1e-05	0	0.95	0	0	0.00049	4	0.19	0.22	0.18	0.17
209	0.045	0.0054	0.00063	0	0.89	0	0	0.063	4	0.19	0.22	0.18	0.17
210	0	0.0029	2.3e-06	1.9e-05	1	0	0	0	4	0.19	0.22	0.18	0.17
211	0	2.5e-06	0.0019	0	1	0	0	4e-05	4	0.19	0.22	0.18	0.17
212	0.74	2.6e-05	0.00011	0	0.26	0	0	0.00029	0	0.4	0.47	0.46	0.32
213	0.0014	0	2.8e-05	0	0.95	0	0	0.048	4	0.19	0.22	0.18	0.17
214	0.48	0.00073	1.7e-05	0	0.52	0	0	0.00036	4	0.19	0.22	0.18	0.17
215	0	0.00025	0.00019	0	1	0	0	0	4	0.19	0.22	0.18	0.17
216	0	2.2e-05	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
217	0.36	0.0034	0.0084	0	0.63	0	0	0.0028	4	0.19	0.22	0.18	0.17
218	0	0	0	1	0	0	0	0	3	0.11	0.12	0.08	0.076
219	0	0	0.015	0	0.98	0	0	0	4	0.19	0.22	0.18	0.17
220	0	0	0	0	1	0	0	0.00078	4	0.19	0.22	0.18	0.17
221	0	0	0	1	1e-05	0	0	0	3	0.11	0.12	0.08	0.076
222	0.00015	0.033	0	0	0.58	0	0	0.38	4	0.19	0.22	0.18	0.17
223	0.058	0.00013	0.00017	0	0.94	0	0	6.4e-05	4	0.19	0.22	0.18	0.17
224	0.00055	1.9e-05	0.00035	0	1	0	0	3.8e-05	4	0.19	0.22	0.18	0.17
225	0.099	0.0029	0.16	0	0.73	0	0	0.012	4	0.19	0.22	0.18	0.17
226	0	0	0.79	0	0	0.21	0	0	2	0.33	0.41	0.18	0.17
227	6.6e-05	0.00037	9.5e-05	0	1	0	0	0	4	0.19	0.22	0.18	0.17
228	0.09	0.23	0.00023	0	0.68	0	0	0.00091	4	0.19	0.22	0.18	0.17
229	0	0	0	0	0.76	0.24	0	0	4	0.19	0.22	0.18	0.17
230	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
231	0.0027	0.0031	0.03	0	0.96	0	0	0.00084	4	0.19	0.22	0.18	0.17
232	0	0.00012	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
233	8.5e-05	0.014	0.019	0	0.95	0	0	0.014	4	0.19	0.22	0.18	0.17
234	0	0	1.7e-05	0	0.89	0.11	0	0	4	0.19	0.22	0.18	0.17
235	0	0.015	0.00011	0	0.14	0	0	0.84	7	0.33	0.34	0.32	0.32
236	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
237	0.00018	0.0051	0.0057	0	0.98	0	0	0.012	4	0.19	0.22	0.18	0.17
238	1.3e-06	0.0036	0.0055	0	0.98	0	0	0.013	4	0.19	0.22	0.18	0.17
239	0	0	0	0	0.87	0.13	0	0	4	0.19	0.22	0.18	0.17
240	0	0	0.0025	0	0.86	0.13	0	0	4	0.19	0.22	0.18	0.17
241	0	0	0	1	0	0	0	0	3	0.11	0.12	0.08	0.076
242	0	0.016	0.00051	0	0.98	0	0	0.0021	4	0.19	0.22	0.18	0.17
243	0	0	0	0	0.87	0.13	0	0	4	0.19	0.22	0.18	0.17
244	0	0	0.58	0	0.36	0.056	0	0	2	0.33	0.41	0.18	0.17
245	0	0.0047	0.086	0	0.91	0	0	1.8e-06	4	0.19	0.22	0.18	0.17
246	0.98	0	0.00024	0	0.023	0	0	0.00011	0	0.4	0.47	0.46	0.32
247	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
248	0.004	0.062	0.00037	0	0.91	0	0	0.019	4	0.19	0.22	0.18	0.17
249	7.7e-06	0.021	0.13	0	0.84	0	0	0.0061	4	0.19	0.22	0.18	0.17
250	0.00016	0.045	0.1	0	0.84	0	0	0.012	4	0.19	0.22	0.18	0.17
251	0	0.0002	0.024	0	0.98	0	0	0	4	0.19	0.22	0.18	0.17
252	0	1e-06	0.013	0	0.99	0	0	0	4	0.19	0.22	0.18	0.17
253	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
254	0.071	0.0018	3e-06	0	0.93	0	0	2.6e-05	4	0.19	0.22	0.18	0.17
255	0	0.0065	0.0085	8.9e-05	0.98	0	0	0.0008	4	0.19	0.22	0.18	0.17
256	0.0015	0.008	0.48	0.067	0.32	0	0	0.12	2	0.33	0.41	0.18	0.17
257	0.0062	2.3e-05	0.00013	0	0.99	0	0	0.0011	4	0.19	0.22	0.18	0.17
258	0.032	0.00043	8.8e-06	0	0.96	0	0	0.0097	4	0.19	0.22	0.18	0.17
259	3.9e-05	0.015	0.018	0	0.97	0	0	0.00073	4	0.19	0.22	0.18	0.17
260	4e-05	0.004	0.067	0	0.93	0	0	0.0015	4	0.19	0.22	0.18	0.17
261	0	2.1e-06	0.012	0	0.99	0	0	0	4	0.19	0.22	0.18	0.17
262	0	0.0032	0.15	0	0.84	0	0	5.5e-05	4	0.19	0.22	0.18	0.17
263	3e-06	0.45	0.044	0	0.46	0	0	0.043	4	0.19	0.22	0.18	0.17
264	0	0.0012	0.11	0	0.89	0	0	5.7e-06	4	0.19	0.22	0.18	0.17
265	0	5.6e-06	0.00059	0	1	0	0	1.5e-06	4	0.19	0.22	0.18	0.17
266	0	0	0	0	0.85	0	0.15	0	4	0.19	0.22	0.18	0.17
267	0	0	0	0	1	0	0	0	4	0.19	0.22	0.18	0.17
268	0	0.016	0.00021	0.0024	0.98	0	0	2.5e-06	4	0.19	0.22	0.18	0.17
269	0	0	0.94	0.014	0	0.045	0	5.5e-06	2	0.33	0.41	0.18	0.17
270	8.9e-06	0	0	0	0.77	0	0	0.23	4	0.19	0.22	0.18	0.17
271	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
272	3.3e-06	0.00027	0	0	0.046	0	0	0.95	7	0.33	0.34	0.32	0.32
273	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
274	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
275	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
276	0	0	0	1	0	0	0	0	3	0.11	0.12	0.08	0.076
277	0.72	5.3e-06	0.15	0	9.6e-05	0	0	0.14	0	0.4	0.47	0.46	0.32
278	0.0014	0.0014	0	0	1	0	0	8.5e-05	4	0.19	0.22	0.18	0.17
279	0	0	1	0	0	0	0	0	2	0.33	0.41	0.18	0.17
280	0	0	0	0.48	0.52	0	0	0	4	0.19	0.22	0.18	0.17
281	0.11	0.026	0.32	0	0.46	0	0	0.079	4	0.19	0.22	0.18	0.17
282	0	0	1	0	0	0	0	0	2	0.33	0.41	0.18	0.17
283	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
284	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
285	0	0	1	0	0	0	0	0	2	0.33	0.41	0.18	0.17
286	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
287	0	0	0	0	0	1	0	0	5	0.19	0.22	0	0
288	0.00042	0.0046	6.1e-06	0	0.97	0	0	0.021	4	0.19	0.22	0.18	0.17
289	0.022	0	0	0	0.93	0	0	0.05	4	0.19	0.22	0.18	0.17
290	0.78	0	7.7e-05	0	0.22	0	0	2.5e-05	0	0.4	0.47	0.46	0.32
291	0.00052	0.23	0.00028	0	0.64	0	0	0.13	4	0.19	0.22	0.18	0.17
292	0	0	0	0	0	0	1	0	6	0	0	0.18	0.17
293	0.15	0.00079	0.82	0	0.0076	0	0	0.019	2	0.33	0.41	0.18	0.17
294	0	0.023	6.8e-05	0	0.98	0	0	0	4	0.19	0.22	0.18	0.17
295	0	0	0.96	0	3.4e-05	0	0	0.042	2	0.33	0.41	0.18	0.17
296	0.0012	9.5e-05	0.29	0	0.26	0	0	0.45	7	0.33	0.34	0.32	0.32
297	0.011	0.032	0.24	0	0.71	0	0	0.0085	4	0.19	0.22	0.18	0.17
298	9.7e-05	0.025	0.029	0	0.95	0	0	0.0007	4	0.19	0.22	0.18	0.17
299	0.049	0.0014	0.00014	0	0.93	0	0	0.018	4	0.19	0.22	0.18	0.17
300	3.6e-05	0	0.0014	0	0.9	0	0	0.1	4	0.19	0.22	0.18	0.17
301	0.018	0.0029	0.77	0	0.19	0	0	0.022	2	0.33	0.41	0.18	0.17
302	0.011	0.00098	0	0	0.57	0	0	0.42	4	0.19	0.22	0.18	0.17
303	0.08	0.034	0.0019	0	0.88	0	0	0.0031	4	0.19	0.22	0.18	0.17
304	0.00018	0.072	0.1	0	0.48	0	0	0.34	4	0.19	0.22	0.18	0.17
305	0.2	0.00028	0.0078	0	0.79	0	0	0.00044	4	0.19	0.22	0.18	0.17
306	8.1e-05	0.00012	0.00021	0	0.45	0	0	0.55	7	0.33	0.34	0.32	0.32
307	2.4e-06	0	0	0	0.06	0	0	0.94	7	0.33	0.34	0.32	0.32
308	1.4e-05	6.8e-06	0.79	0	0.21	0	0	0.00013	2	0.33	0.41	0.18	0.17
