SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
73	1	0	0	0	0.19	0.22	0.18	0.17
74	1	0	0	0	0.19	0.22	0.18	0.17
75	1	0	0	0	0.19	0.22	0.18	0.17
76	1	0	0	0	0.19	0.22	0.18	0.17
77	1	0	0	0	0.19	0.22	0.18	0.17
78	0	0	1	2	0	0	0.12	0.11
79	1	0	0	0	0.19	0.22	0.18	0.17
80	1	0	0	0	0.19	0.22	0.18	0.17
81	1	0	0	0	0.19	0.22	0.18	0.17
82	1	0	0	0	0.19	0.22	0.18	0.17
83	1	0	0	0	0.19	0.22	0.18	0.17
84	1	0	0	0	0.19	0.22	0.18	0.17
85	1	0	0	0	0.19	0.22	0.18	0.17
86	1	0	0	0	0.19	0.22	0.18	0.17
87	1	0	0	0	0.19	0.22	0.18	0.17
88	1	0	0	0	0.19	0.22	0.18	0.17
89	1	0	0	0	0.19	0.22	0.18	0.17
90	1	0	0	0	0.19	0.22	0.18	0.17
91	1	0	0	0	0.19	0.22	0.18	0.17
92	1	0	0	0	0.19	0.22	0.18	0.17
93	1	0	0	0	0.19	0.22	0.18	0.17
94	1	0	0	0	0.19	0.22	0.18	0.17
95	0	1	0	1	0.19	0.2	0	0
96	1	0	0	0	0.19	0.22	0.18	0.17
97	1	0	0	0	0.19	0.22	0.18	0.17
98	1	0	0	0	0.19	0.22	0.18	0.17
99	0	1	0	1	0.19	0.2	0	0
100	1	0	0	0	0.19	0.22	0.18	0.17
101	1	0	0	0	0.19	0.22	0.18	0.17
102	1	0	0	0	0.19	0.22	0.18	0.17
103	1	0	0	0	0.19	0.22	0.18	0.17
104	0	1	0	1	0.19	0.2	0	0
105	0	0	1	2	0	0	0.12	0.11
106	1	0	0	0	0.19	0.22	0.18	0.17
107	1	0	0	0	0.19	0.22	0.18	0.17
108	1	0	0	0	0.19	0.22	0.18	0.17
109	1	0	0	0	0.19	0.22	0.18	0.17
110	1	0	0	0	0.19	0.22	0.18	0.17
111	0	1	0	1	0.19	0.2	0	0
112	1	0	0	0	0.19	0.22	0.18	0.17
113	0	1	0	1	0.19	0.2	0	0
114	1	0	0	0	0.19	0.22	0.18	0.17
115	1	0	0	0	0.19	0.22	0.18	0.17
116	1	0	0	0	0.19	0.22	0.18	0.17
117	1	0	0	0	0.19	0.22	0.18	0.17
118	1	0	0	0	0.19	0.22	0.18	0.17
119	1	0	0	0	0.19	0.22	0.18	0.17
120	0	0	1	2	0	0	0.12	0.11
121	1	0	0	0	0.19	0.22	0.18	0.17
122	0	1	0	1	0.19	0.2	0	0
123	1	0	0	0	0.19	0.22	0.18	0.17
124	1	0	0	0	0.19	0.22	0.18	0.17
125	1	0	0	0	0.19	0.22	0.18	0.17
126	0	1	0	1	0.19	0.2	0	0
127	1	0	0	0	0.19	0.22	0.18	0.17
128	1	0	0	0	0.19	0.22	0.18	0.17
129	1	0	0	0	0.19	0.22	0.18	0.17
130	0	1	0	1	0.19	0.2	0	0
131	1	0	0	0	0.19	0.22	0.18	0.17
132	0	0	1	2	0	0	0.12	0.11
133	0	0	1	2	0	0	0.12	0.11
134	1	0	0	0	0.19	0.22	0.18	0.17
135	1	0	0	0	0.19	0.22	0.18	0.17
136	1	0	0	0	0.19	0.22	0.18	0.17
137	1	0	0	0	0.19	0.22	0.18	0.17
138	0	1	0	1	0.19	0.2	0	0
139	1	0	0	0	0.19	0.22	0.18	0.17
140	1	0	0	0	0.19	0.22	0.18	0.17
141	1	0	0	0	0.19	0.22	0.18	0.17
142	1	0	0	0	0.19	0.22	0.18	0.17
143	1	0	0	0	0.19	0.22	0.18	0.17
144	1	0	0	0	0.19	0.22	0.18	0.17
145	0	1	0	1	0.19	0.2	0	0
146	1	0	0	0	0.19	0.22	0.18	0.17
147	0.00072	0	1	2	0	0	0.12	0.11
148	1	0	0	0	0.19	0.22	0.18	0.17
149	1	0	0	0	0.19	0.22	0.18	0.17
150	1	0	0	0	0.19	0.22	0.18	0.17
151	1	0	0	0	0.19	0.22	0.18	0.17
152	1	0	0	0	0.19	0.22	0.18	0.17
153	0	0	1	2	0	0	0.12	0.11
154	1	0	0	0	0.19	0.22	0.18	0.17
155	1	0	0	0	0.19	0.22	0.18	0.17
156	0	0	1	2	0	0	0.12	0.11
157	1	0	0	0	0.19	0.22	0.18	0.17
158	1	0	0	0	0.19	0.22	0.18	0.17
159	1	0	0	0	0.19	0.22	0.18	0.17
160	1	0	0	0	0.19	0.22	0.18	0.17
161	1	0	0	0	0.19	0.22	0.18	0.17
162	0	1	0	1	0.19	0.2	0	0
163	1	0	0	0	0.19	0.22	0.18	0.17
164	1	0	0	0	0.19	0.22	0.18	0.17
165	0	1	0	1	0.19	0.2	0	0
166	1	0	0	0	0.19	0.22	0.18	0.17
167	1	0	0	0	0.19	0.22	0.18	0.17
168	1	0	0	0	0.19	0.22	0.18	0.17
169	0	1	0	1	0.19	0.2	0	0
170	1	0	0	0	0.19	0.22	0.18	0.17
171	1	0	0	0	0.19	0.22	0.18	0.17
172	1	0	0	0	0.19	0.22	0.18	0.17
173	1	0	0	0	0.19	0.22	0.18	0.17
174	1	0	0	0	0.19	0.22	0.18	0.17
175	0	1	0	1	0.19	0.2	0	0
176	1	0	0	0	0.19	0.22	0.18	0.17
177	1	0	0	0	0.19	0.22	0.18	0.17
178	1	0	0	0	0.19	0.22	0.18	0.17
179	1	0	0	0	0.19	0.22	0.18	0.17
180	1	0	0	0	0.19	0.22	0.18	0.17
181	1	0	0	0	0.19	0.22	0.18	0.17
182	1	0	0	0	0.19	0.22	0.18	0.17
183	1	0	0	0	0.19	0.22	0.18	0.17
184	1	0	0	0	0.19	0.22	0.18	0.17
185	1	0	0	0	0.19	0.22	0.18	0.17
186	1	0	0	0	0.19	0.22	0.18	0.17
187	1	0	0	0	0.19	0.22	0.18	0.17
188	1	0	0	0	0.19	0.22	0.18	0.17
189	0	1	0	1	0.19	0.2	0	0
190	1	0	0	0	0.19	0.22	0.18	0.17
191	1	0	0	0	0.19	0.22	0.18	0.17
192	1	0	0	0	0.19	0.22	0.18	0.17
193	1	0	0	0	0.19	0.22	0.18	0.17
194	1	0	0	0	0.19	0.22	0.18	0.17
195	1	0	0	0	0.19	0.22	0.18	0.17
196	1	0	0.0011	0	0.19	0.22	0.18	0.17
197	1	0	0	0	0.19	0.22	0.18	0.17
198	1	0	0	0	0.19	0.22	0.18	0.17
199	1	0	0	0	0.19	0.22	0.18	0.17
200	1	0	0	0	0.19	0.22	0.18	0.17
201	1	0	0	0	0.19	0.22	0.18	0.17
202	1	0	0	0	0.19	0.22	0.18	0.17
203	1	0	0	0	0.19	0.22	0.18	0.17
204	0	1	0	1	0.19	0.2	0	0
205	1	0	0	0	0.19	0.22	0.18	0.17
206	1	0	0	0	0.19	0.22	0.18	0.17
207	1	0	0	0	0.19	0.22	0.18	0.17
208	1	0	0	0	0.19	0.22	0.18	0.17
209	1	0	0	0	0.19	0.22	0.18	0.17
210	1	0	0	0	0.19	0.22	0.18	0.17
211	1	0	0	0	0.19	0.22	0.18	0.17
212	1	0	0	0	0.19	0.22	0.18	0.17
213	1	0	0	0	0.19	0.22	0.18	0.17
214	1	0	0	0	0.19	0.22	0.18	0.17
215	1	0	0	0	0.19	0.22	0.18	0.17
216	1	0	0	0	0.19	0.22	0.18	0.17
217	1	0	0	0	0.19	0.22	0.18	0.17
218	1	0	0	0	0.19	0.22	0.18	0.17
219	1	0	0	0	0.19	0.22	0.18	0.17
220	1	0	0	0	0.19	0.22	0.18	0.17
221	1	0	0	0	0.19	0.22	0.18	0.17
222	1	0	0	0	0.19	0.22	0.18	0.17
223	1	0	0	0	0.19	0.22	0.18	0.17
224	1	0	0	0	0.19	0.22	0.18	0.17
225	1	0	0	0	0.19	0.22	0.18	0.17
226	0	1	0	1	0.19	0.2	0	0
227	1	0	0	0	0.19	0.22	0.18	0.17
228	1	0	0	0	0.19	0.22	0.18	0.17
229	0.94	0.062	0	0	0.19	0.22	0.18	0.17
230	0	1	0	1	0.19	0.2	0	0
231	1	0	0	0	0.19	0.22	0.18	0.17
232	1	0	0	0	0.19	0.22	0.18	0.17
233	1	0	0	0	0.19	0.22	0.18	0.17
234	0.99	0.0063	0	0	0.19	0.22	0.18	0.17
235	1	0	0	0	0.19	0.22	0.18	0.17
236	0	0	1	2	0	0	0.12	0.11
237	1	0	0	0	0.19	0.22	0.18	0.17
238	1	0	0	0	0.19	0.22	0.18	0.17
239	0.9	0.1	0	0	0.19	0.22	0.18	0.17
240	0.98	0.02	0	0	0.19	0.22	0.18	0.17
241	1	0	0	0	0.19	0.22	0.18	0.17
242	1	0	0	0	0.19	0.22	0.18	0.17
243	0.89	0.11	0	0	0.19	0.22	0.18	0.17
244	0.99	0.012	0	0	0.19	0.22	0.18	0.17
245	1	0	0	0	0.19	0.22	0.18	0.17
246	1	0	0	0	0.19	0.22	0.18	0.17
247	0	1	0	1	0.19	0.2	0	0
248	1	0	0	0	0.19	0.22	0.18	0.17
249	1	0	0	0	0.19	0.22	0.18	0.17
250	1	0	0	0	0.19	0.22	0.18	0.17
251	1	0	0	0	0.19	0.22	0.18	0.17
252	1	0	0	0	0.19	0.22	0.18	0.17
253	0	1	0	1	0.19	0.2	0	0
254	1	0	0	0	0.19	0.22	0.18	0.17
255	1	0	0	0	0.19	0.22	0.18	0.17
256	1	0	0	0	0.19	0.22	0.18	0.17
257	1	0	0	0	0.19	0.22	0.18	0.17
258	1	0	0	0	0.19	0.22	0.18	0.17
259	1	0	0	0	0.19	0.22	0.18	0.17
260	1	0	0	0	0.19	0.22	0.18	0.17
261	1	0	0	0	0.19	0.22	0.18	0.17
262	1	0	0	0	0.19	0.22	0.18	0.17
263	1	0	0	0	0.19	0.22	0.18	0.17
264	1	0	0	0	0.19	0.22	0.18	0.17
265	1	0	0	0	0.19	0.22	0.18	0.17
266	1	0	0.0042	0	0.19	0.22	0.18	0.17
267	1	0	0	0	0.19	0.22	0.18	0.17
268	1	0	0	0	0.19	0.22	0.18	0.17
269	0	1	0	1	0.19	0.2	0	0
270	1	0	0	0	0.19	0.22	0.18	0.17
271	0	0	1	2	0	0	0.12	0.11
272	1	0	0	0	0.19	0.22	0.18	0.17
273	0	1	0	1	0.19	0.2	0	0
274	0	1	0	1	0.19	0.2	0	0
275	0	1	0	1	0.19	0.2	0	0
276	1	0	0	0	0.19	0.22	0.18	0.17
277	1	0	0	0	0.19	0.22	0.18	0.17
278	1	0	0	0	0.19	0.22	0.18	0.17
279	1	0	0	0	0.19	0.22	0.18	0.17
280	1	0	0	0	0.19	0.22	0.18	0.17
281	1	0	0	0	0.19	0.22	0.18	0.17
282	1	0	0	0	0.19	0.22	0.18	0.17
283	0	1	0	1	0.19	0.2	0	0
284	0	1	0	1	0.19	0.2	0	0
285	1	0	0	0	0.19	0.22	0.18	0.17
286	0	0	1	2	0	0	0.12	0.11
287	0	1	0	1	0.19	0.2	0	0
288	1	0	0	0	0.19	0.22	0.18	0.17
289	1	0	0	0	0.19	0.22	0.18	0.17
290	1	0	0	0	0.19	0.22	0.18	0.17
291	1	0	0	0	0.19	0.22	0.18	0.17
292	0	0	1	2	0	0	0.12	0.11
293	1	0	0	0	0.19	0.22	0.18	0.17
294	1	0	0	0	0.19	0.22	0.18	0.17
295	1	0	0	0	0.19	0.22	0.18	0.17
296	1	0	0	0	0.19	0.22	0.18	0.17
297	1	0	0	0	0.19	0.22	0.18	0.17
298	1	0	0	0	0.19	0.22	0.18	0.17
299	1	0	0	0	0.19	0.22	0.18	0.17
300	1	0	0	0	0.19	0.22	0.18	0.17
301	1	0	0	0	0.19	0.22	0.18	0.17
302	1	0	0	0	0.19	0.22	0.18	0.17
303	1	0	0	0	0.19	0.22	0.18	0.17
304	1	0	0	0	0.19	0.22	0.18	0.17
305	1	0	0	0	0.19	0.22	0.18	0.17
306	1	0	0	0	0.19	0.22	0.18	0.17
307	1	0	0	0	0.19	0.22	0.18	0.17
308	1	0	0	0	0.19	0.22	0.18	0.17
