SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
53	1	0.002	0	0	0	0.19	0.22	0.18	0.17
54	0	0	0	1	3	0	0	0.12	0.11
55	1	0	0	0	0	0.19	0.22	0.18	0.17
56	1	0.0004	0	0	0	0.19	0.22	0.18	0.17
57	1	0	0	0	0	0.19	0.22	0.18	0.17
58	1	0.00097	0	0	0	0.19	0.22	0.18	0.17
59	0.00038	1	0	0	1	0.33	0.41	0.18	0.17
60	0.00013	1	0	0	1	0.33	0.41	0.18	0.17
61	0	1	0	0	1	0.33	0.41	0.18	0.17
62	1	0	0	0	0	0.19	0.22	0.18	0.17
63	0.00069	1	0	0	1	0.33	0.41	0.18	0.17
64	0	1	0	0	1	0.33	0.41	0.18	0.17
65	1	0.0011	0	0	0	0.19	0.22	0.18	0.17
66	0.6	0.4	0	0	0	0.19	0.22	0.18	0.17
67	1	0.00095	0	0	0	0.19	0.22	0.18	0.17
68	1	0.00022	0	0	0	0.19	0.22	0.18	0.17
69	1	6.4e-06	0	0	0	0.19	0.22	0.18	0.17
70	0	0	0	1	3	0	0	0.12	0.11
71	1	8.8e-05	0	0	0	0.19	0.22	0.18	0.17
72	0.99	0.0092	0	0	0	0.19	0.22	0.18	0.17
73	0.99	0.013	0	0	0	0.19	0.22	0.18	0.17
74	1	2.4e-05	0	0	0	0.19	0.22	0.18	0.17
75	0.99	0.014	0	0	0	0.19	0.22	0.18	0.17
76	1	0	0	0	0	0.19	0.22	0.18	0.17
77	1	0.0017	0	0	0	0.19	0.22	0.18	0.17
78	0	0	0	1	3	0	0	0.12	0.11
79	0.56	0.44	0	0	0	0.19	0.22	0.18	0.17
80	0.96	0.043	0	0	0	0.19	0.22	0.18	0.17
81	1	0	0	0	0	0.19	0.22	0.18	0.17
82	1	0.0013	0	0	0	0.19	0.22	0.18	0.17
83	1	0	0	0	0	0.19	0.22	0.18	0.17
84	0.57	0.43	0	0	0	0.19	0.22	0.18	0.17
85	0.11	0.89	0	0	1	0.33	0.41	0.18	0.17
86	1	0	0	0	0	0.19	0.22	0.18	0.17
87	0.89	0.11	0	0	0	0.19	0.22	0.18	0.17
88	0.86	0.14	0	0	0	0.19	0.22	0.18	0.17
89	1	0	0	0	0	0.19	0.22	0.18	0.17
90	1	0	0	0	0	0.19	0.22	0.18	0.17
91	0.87	0.13	0	0	0	0.19	0.22	0.18	0.17
92	1	0.0036	0	0	0	0.19	0.22	0.18	0.17
93	0.97	0.034	0	0	0	0.19	0.22	0.18	0.17
94	0.89	0.11	0	0	0	0.19	0.22	0.18	0.17
95	0	0	1	0	2	0.19	0.2	0	0
96	0.99	0.012	0	0	0	0.19	0.22	0.18	0.17
97	0.9	0.099	0	0	0	0.19	0.22	0.18	0.17
98	1	0	0	0	0	0.19	0.22	0.18	0.17
99	0	0	1	0	2	0.19	0.2	0	0
100	0.98	0.015	0	0	0	0.19	0.22	0.18	0.17
101	1	0.0023	0	0	0	0.19	0.22	0.18	0.17
102	0.65	0.35	0	0	0	0.19	0.22	0.18	0.17
103	1	6.1e-05	0	0	0	0.19	0.22	0.18	0.17
104	0	0	1	0	2	0.19	0.2	0	0
105	0	0	0	1	3	0	0	0.12	0.11
106	1	1.2e-06	0	0	0	0.19	0.22	0.18	0.17
107	0.36	0.64	0	0	1	0.33	0.41	0.18	0.17
108	1	1.7e-05	0	0	0	0.19	0.22	0.18	0.17
109	1	0	0	0	0	0.19	0.22	0.18	0.17
110	1	0.00027	0	0	0	0.19	0.22	0.18	0.17
111	0	0.33	0.67	0	2	0.19	0.2	0	0
112	1	0.0025	0	0	0	0.19	0.22	0.18	0.17
113	0	0.85	0.15	0	1	0.33	0.41	0.18	0.17
114	1	0.00061	0	0	0	0.19	0.22	0.18	0.17
115	0.95	0.047	0	0	0	0.19	0.22	0.18	0.17
116	1	0	0	0	0	0.19	0.22	0.18	0.17
117	1	0	0	0	0	0.19	0.22	0.18	0.17
118	1	8.1e-05	0	0	0	0.19	0.22	0.18	0.17
119	0.24	0.76	0	0	1	0.33	0.41	0.18	0.17
120	0	0	0	1	3	0	0	0.12	0.11
121	1	0	0	0	0	0.19	0.22	0.18	0.17
122	0	0	1	0	2	0.19	0.2	0	0
123	0.98	0.02	0	0	0	0.19	0.22	0.18	0.17
124	0.96	0.041	0	0	0	0.19	0.22	0.18	0.17
125	0.9	0.097	0	0	0	0.19	0.22	0.18	0.17
126	0	0	1	0	2	0.19	0.2	0	0
127	1	0.004	0	0	0	0.19	0.22	0.18	0.17
128	0.29	0.71	0	0	1	0.33	0.41	0.18	0.17
129	1	3.7e-05	0	0	0	0.19	0.22	0.18	0.17
130	0	0	1	0	2	0.19	0.2	0	0
131	1	1.7e-05	0	0	0	0.19	0.22	0.18	0.17
132	0	0	0	1	3	0	0	0.12	0.11
133	0	0	0	1	3	0	0	0.12	0.11
134	1	0	0	0	0	0.19	0.22	0.18	0.17
135	1	5e-05	0	0	0	0.19	0.22	0.18	0.17
136	1	0.00049	0	0	0	0.19	0.22	0.18	0.17
137	0.99	0.012	0	0	0	0.19	0.22	0.18	0.17
138	0	0	1	0	2	0.19	0.2	0	0
139	1	0.00044	0	0	0	0.19	0.22	0.18	0.17
140	0.19	0.81	0	0	1	0.33	0.41	0.18	0.17
141	1	6.4e-05	0	0	0	0.19	0.22	0.18	0.17
142	1	0	0	0	0	0.19	0.22	0.18	0.17
143	0.86	0.14	0	0	0	0.19	0.22	0.18	0.17
144	0.95	0.05	0	0	0	0.19	0.22	0.18	0.17
145	0	0	1	0	2	0.19	0.2	0	0
146	0.96	0.04	0	0	0	0.19	0.22	0.18	0.17
147	0.00063	0	0	1	3	0	0	0.12	0.11
148	1	0.00034	0	0	0	0.19	0.22	0.18	0.17
149	1	1.4e-06	0	0	0	0.19	0.22	0.18	0.17
150	1	0	0	0	0	0.19	0.22	0.18	0.17
151	1	0	0	0	0	0.19	0.22	0.18	0.17
152	0.0026	1	0	0	1	0.33	0.41	0.18	0.17
153	0	0	0	1	3	0	0	0.12	0.11
154	1	0	0	0	0	0.19	0.22	0.18	0.17
155	1	0	0	0	0	0.19	0.22	0.18	0.17
156	0	0	0	1	3	0	0	0.12	0.11
157	1	0.00049	0	0	0	0.19	0.22	0.18	0.17
158	1	0	0	0	0	0.19	0.22	0.18	0.17
159	1	0	0	0	0	0.19	0.22	0.18	0.17
160	1	9.2e-05	0	0	0	0.19	0.22	0.18	0.17
161	0.95	0.053	0	0	0	0.19	0.22	0.18	0.17
162	0	0.03	0.97	0	2	0.19	0.2	0	0
163	1	0	0	0	0	0.19	0.22	0.18	0.17
164	1	0.00053	0	0	0	0.19	0.22	0.18	0.17
165	0	0	1	0	2	0.19	0.2	0	0
166	0.056	0.94	0	0	1	0.33	0.41	0.18	0.17
167	1	0.0012	0	0	0	0.19	0.22	0.18	0.17
168	1	0	0	0	0	0.19	0.22	0.18	0.17
169	0	0	1	0	2	0.19	0.2	0	0
170	1	0.00026	0	0	0	0.19	0.22	0.18	0.17
171	0.084	0.92	0	0	1	0.33	0.41	0.18	0.17
172	1	0	0	0	0	0.19	0.22	0.18	0.17
173	1	0	0	0	0	0.19	0.22	0.18	0.17
174	1	0	0	0	0	0.19	0.22	0.18	0.17
175	0	0	1	0	2	0.19	0.2	0	0
176	1	0	0	0	0	0.19	0.22	0.18	0.17
177	1	5.7e-05	0	0	0	0.19	0.22	0.18	0.17
178	1	0	0	0	0	0.19	0.22	0.18	0.17
179	0.018	0.98	0	0	1	0.33	0.41	0.18	0.17
180	1	1.7e-05	0	0	0	0.19	0.22	0.18	0.17
181	1	0.0041	0	0	0	0.19	0.22	0.18	0.17
182	0.89	0.11	0	0	0	0.19	0.22	0.18	0.17
183	1	1.5e-05	0	0	0	0.19	0.22	0.18	0.17
184	0.99	0.0069	0	0	0	0.19	0.22	0.18	0.17
185	1	0.00078	0	0	0	0.19	0.22	0.18	0.17
186	1	0	0	0	0	0.19	0.22	0.18	0.17
187	1	0.00022	0	0	0	0.19	0.22	0.18	0.17
188	0.86	0.14	0	0	0	0.19	0.22	0.18	0.17
189	0	0	1	0	2	0.19	0.2	0	0
190	1	0	0	0	0	0.19	0.22	0.18	0.17
191	1	9.7e-06	0	0	0	0.19	0.22	0.18	0.17
192	1	0.0046	0	0	0	0.19	0.22	0.18	0.17
193	1	0	0	0	0	0.19	0.22	0.18	0.17
194	0.98	0.022	0	0	0	0.19	0.22	0.18	0.17
195	0.69	0.31	0	0	0	0.19	0.22	0.18	0.17
196	1	0	0	0.0013	0	0.19	0.22	0.18	0.17
197	1	0.00037	0	0	0	0.19	0.22	0.18	0.17
198	0.97	0.03	0	0	0	0.19	0.22	0.18	0.17
199	1	7.6e-05	0	0	0	0.19	0.22	0.18	0.17
200	1	0	0	0	0	0.19	0.22	0.18	0.17
201	0.71	0.29	0	0	0	0.19	0.22	0.18	0.17
202	1	0.0021	0	0	0	0.19	0.22	0.18	0.17
203	0.98	0.016	0	0	0	0.19	0.22	0.18	0.17
204	0	0	1	0	2	0.19	0.2	0	0
205	1	0	0	0	0	0.19	0.22	0.18	0.17
206	0.97	0.028	0	0	0	0.19	0.22	0.18	0.17
207	1	7.7e-05	0	0	0	0.19	0.22	0.18	0.17
208	1	9.1e-06	0	0	0	0.19	0.22	0.18	0.17
209	1	0.0006	0	0	0	0.19	0.22	0.18	0.17
210	1	2e-06	0	0	0	0.19	0.22	0.18	0.17
211	1	0.0016	0	0	0	0.19	0.22	0.18	0.17
212	1	0.00034	0	0	0	0.19	0.22	0.18	0.17
213	1	2.5e-05	0	0	0	0.19	0.22	0.18	0.17
214	1	2.8e-05	0	0	0	0.19	0.22	0.18	0.17
215	1	0.00016	0	0	0	0.19	0.22	0.18	0.17
216	1	0	0	0	0	0.19	0.22	0.18	0.17
217	0.99	0.011	0	0	0	0.19	0.22	0.18	0.17
218	1	0	0	0	0	0.19	0.22	0.18	0.17
219	0.99	0.013	0	0	0	0.19	0.22	0.18	0.17
220	1	0	0	0	0	0.19	0.22	0.18	0.17
221	1	0	0	0	0	0.19	0.22	0.18	0.17
222	1	0	0	0	0	0.19	0.22	0.18	0.17
223	1	0.00015	0	0	0	0.19	0.22	0.18	0.17
224	1	0.0003	0	0	0	0.19	0.22	0.18	0.17
225	0.84	0.16	0	0	0	0.19	0.22	0.18	0.17
226	0	0.75	0.25	0	1	0.33	0.41	0.18	0.17
227	1	8e-05	0	0	0	0.19	0.22	0.18	0.17
228	1	0.00029	0	0	0	0.19	0.22	0.18	0.17
229	0.94	0	0.065	0	0	0.19	0.22	0.18	0.17
230	0	0	1	0	2	0.19	0.2	0	0
231	0.97	0.026	0	0	0	0.19	0.22	0.18	0.17
232	1	0	0	0	0	0.19	0.22	0.18	0.17
233	0.98	0.016	0	0	0	0.19	0.22	0.18	0.17
234	0.99	1.6e-05	0.0066	0	0	0.19	0.22	0.18	0.17
235	1	0.00063	0	0	0	0.19	0.22	0.18	0.17
236	0	0	0	1	3	0	0	0.12	0.11
237	1	0.0049	0	0	0	0.19	0.22	0.18	0.17
238	1	0.0048	0	0	0	0.19	0.22	0.18	0.17
239	0.89	0	0.11	0	0	0.19	0.22	0.18	0.17
240	0.98	0.0024	0.021	0	0	0.19	0.22	0.18	0.17
241	1	0	0	0	0	0.19	0.22	0.18	0.17
242	1	0.00044	0	0	0	0.19	0.22	0.18	0.17
243	0.89	0	0.11	0	0	0.19	0.22	0.18	0.17
244	0.42	0.57	0.0053	0	1	0.33	0.41	0.18	0.17
245	0.93	0.074	0	0	0	0.19	0.22	0.18	0.17
246	0.99	0.009	0	0	0	0.19	0.22	0.18	0.17
247	0	0	1	0	2	0.19	0.2	0	0
248	1	0.00035	0	0	0	0.19	0.22	0.18	0.17
249	0.88	0.12	0	0	0	0.19	0.22	0.18	0.17
250	0.91	0.093	0	0	0	0.19	0.22	0.18	0.17
251	0.98	0.021	0	0	0	0.19	0.22	0.18	0.17
252	0.99	0.011	0	0	0	0.19	0.22	0.18	0.17
253	0	0	1	0	2	0.19	0.2	0	0
254	1	2.8e-06	0	0	0	0.19	0.22	0.18	0.17
255	0.99	0.0072	0	0	0	0.19	0.22	0.18	0.17
256	0.44	0.56	0	0	1	0.33	0.41	0.18	0.17
257	1	0.00011	0	0	0	0.19	0.22	0.18	0.17
258	1	7.8e-06	0	0	0	0.19	0.22	0.18	0.17
259	0.98	0.015	0	0	0	0.19	0.22	0.18	0.17
260	0.94	0.058	0	0	0	0.19	0.22	0.18	0.17
261	0.99	0.0098	0	0	0	0.19	0.22	0.18	0.17
262	0.87	0.13	0	0	0	0.19	0.22	0.18	0.17
263	0.92	0.076	0	0	0	0.19	0.22	0.18	0.17
264	0.9	0.097	0	0	0	0.19	0.22	0.18	0.17
265	1	0.0005	0	0	0	0.19	0.22	0.18	0.17
266	1	0	0	0.0048	0	0.19	0.22	0.18	0.17
267	1	0	0	0	0	0.19	0.22	0.18	0.17
268	1	0.00018	0	0	0	0.19	0.22	0.18	0.17
269	0	0.8	0.2	0	1	0.33	0.41	0.18	0.17
270	1	0	0	0	0	0.19	0.22	0.18	0.17
271	0	0	0	1	3	0	0	0.12	0.11
272	1	0	0	0	0	0.19	0.22	0.18	0.17
273	0	0	1	0	2	0.19	0.2	0	0
274	0	0	1	0	2	0.19	0.2	0	0
275	0	0	1	0	2	0.19	0.2	0	0
276	1	0	0	0	0	0.19	0.22	0.18	0.17
277	0.00078	1	0	0	1	0.33	0.41	0.18	0.17
278	1	0	0	0	0	0.19	0.22	0.18	0.17
279	0	1	0	0	1	0.33	0.41	0.18	0.17
280	1	0	0	0	0	0.19	0.22	0.18	0.17
281	0.63	0.37	0	0	0	0.19	0.22	0.18	0.17
282	0	1	0	0	1	0.33	0.41	0.18	0.17
283	0	0	1	0	2	0.19	0.2	0	0
284	0	0	1	0	2	0.19	0.2	0	0
285	0	1	0	0	1	0.33	0.41	0.18	0.17
286	0	0	0	1	3	0	0	0.12	0.11
287	0	0	1	0	2	0.19	0.2	0	0
288	1	5.3e-06	0	0	0	0.19	0.22	0.18	0.17
289	1	0	0	0	0	0.19	0.22	0.18	0.17
290	1	0.00029	0	0	0	0.19	0.22	0.18	0.17
291	1	0.00037	0	0	0	0.19	0.22	0.18	0.17
292	0	0	0	1	3	0	0	0.12	0.11
293	0.011	0.99	0	0	1	0.33	0.41	0.18	0.17
294	1	5.9e-05	0	0	0	0.19	0.22	0.18	0.17
295	4.2e-05	1	0	0	1	0.33	0.41	0.18	0.17
296	0.51	0.49	0	0	0	0.19	0.22	0.18	0.17
297	0.78	0.22	0	0	0	0.19	0.22	0.18	0.17
298	0.97	0.025	0	0	0	0.19	0.22	0.18	0.17
299	1	0.00013	0	0	0	0.19	0.22	0.18	0.17
300	1	0.0013	0	0	0	0.19	0.22	0.18	0.17
301	0.23	0.77	0	0	1	0.33	0.41	0.18	0.17
302	1	0	0	0	0	0.19	0.22	0.18	0.17
303	1	0.0018	0	0	0	0.19	0.22	0.18	0.17
304	0.85	0.15	0	0	0	0.19	0.22	0.18	0.17
305	0.99	0.0083	0	0	0	0.19	0.22	0.18	0.17
306	1	0.00039	0	0	0	0.19	0.22	0.18	0.17
307	1	3.2e-06	0	0	0	0.19	0.22	0.18	0.17
308	0.24	0.76	0	0	1	0.33	0.41	0.18	0.17
