SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
23	0	0.1	0.039	6.9e-06	0	0	0.01	0.8	0	0	0.00053	0.023	0.0051	0	0	0.023	7	0.19	0.22	0.18	0.17
24	0	3.7e-05	0.053	0.0002	0	0	0.013	0.2	0	0	0.17	0.0043	0.29	0	0	0.27	12	0.26	0.22	0.25	0.24
25	0	2.8e-06	0	0	0	0	0.048	0.78	0	0	0	0	8.3e-05	0	0	0.17	7	0.19	0.22	0.18	0.17
26	0.0027	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0.18	0.15
27	0	0	0	0	0	0	0.00067	0.99	0	0	0	0	0.0024	0	0	0.0092	7	0.19	0.22	0.18	0.17
28	0	0	0	0	0	0	0.0003	0.99	0	0	0	0	0.00039	0	0	0.0049	7	0.19	0.22	0.18	0.17
29	0	0	0	0	0	0	0.07	0.92	0	0	0	0	0	0	0	0.0054	7	0.19	0.22	0.18	0.17
30	0	0.0015	0.047	0.0018	0	0	0.056	0.73	0	0.00032	0.0064	0.085	0.014	0	0	0.058	7	0.19	0.22	0.18	0.17
31	0	0	0	0	0	0	0.0079	0.98	0	0	0	7.2e-06	0.00045	0	0	0.0069	7	0.19	0.22	0.18	0.17
32	0	0	0	0	0	0	0.43	0.52	0	0	0	0	4.7e-06	0	0	0.054	7	0.19	0.22	0.18	0.17
33	0	0.72	0.018	0.0013	0	0	0.0028	0.095	0	0	0.00019	0.00045	0.013	0	0	0.15	1	0.33	0.41	0.18	0.17
34	0	1	1.6e-06	1.2e-05	0	0	3.4e-05	0.00012	0	0	0	0	0	0	0	0.00012	1	0.33	0.41	0.18	0.17
35	0	6e-05	0.00023	0	0	0	0.00097	0.022	0	0	0	0.97	0.0044	0	0	0.00077	11	0.19	0.28	0.25	0.32
36	0	0	0	0	0.87	0.022	0	1.2e-06	0	0	0	0	0	0.11	0	0	4	0.19	0.22	0	0
37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.19	0.28	0.25	0.32
38	0	0	0	0	0	0	0	2.4e-05	0	0	0	0.68	0.32	0	0	0	11	0.19	0.28	0.25	0.32
39	0	0.027	2.6e-05	0	0	0	0.043	0.69	0	0	0	0.12	0.016	0	0	0.11	7	0.19	0.22	0.18	0.17
40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.33	0.41	0.18	0.17
41	0	0	0	0	0	0	0.0049	0.8	0	0	0	0.18	0.0094	0	0	0.00077	7	0.19	0.22	0.18	0.17
42	0	1	1.3e-06	0	0	0	0	1.4e-05	0	0	0	0	0	0	0	4.7e-05	1	0.33	0.41	0.18	0.17
43	0	0.97	0.0018	0.0043	0	0	0.00079	0.014	0	0	7.6e-06	0	8.6e-06	0	0	0.0066	1	0.33	0.41	0.18	0.17
44	0	0.93	0.0017	0.0011	0	0	0.0035	0.037	0	0	8e-06	0	0	0	0	0.03	1	0.33	0.41	0.18	0.17
45	0	0.0019	0.00033	0	0	0	0.0056	0.35	0	0	0	0.025	0.42	0	0	0.2	12	0.26	0.22	0.25	0.24
46	0	0	0	0	0	0	0.0012	1	0	0	0	0	5.1e-05	0	0	0.00016	7	0.19	0.22	0.18	0.17
47	0	0	0	0	0	0	0.05	0.77	0	0	0	0.15	0.011	0	0	0.013	7	0.19	0.22	0.18	0.17
48	0	0.76	4.2e-05	0	0	0	0.00061	0.001	0	0	0	2.6e-05	0.00096	0	0	0.24	1	0.33	0.41	0.18	0.17
49	0	0.66	0.0085	0.0025	0	0	0.02	0.27	0	0	0.00015	0.00013	0.00011	0	0	0.037	1	0.33	0.41	0.18	0.17
50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.19	0.22	0.02	0
51	0	0.012	0.00054	9.5e-06	0	0	0.031	0.77	0	0	0	0.031	0.025	0	0	0.13	7	0.19	0.22	0.18	0.17
52	0	0.00023	0.023	6.5e-05	0	0	0.0015	0.11	0	0	0.00021	0.84	0.03	0	0	0.0023	11	0.19	0.28	0.25	0.32
53	0	0.0012	0	0	0	0	0.022	0.53	0	0	0	9.3e-05	0.0066	0	0	0.44	7	0.19	0.22	0.18	0.17
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0.02	0.076
55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.18	0.13
56	0	1e-05	0.0011	4.1e-06	0	0	0.00039	0.024	0	0	7.3e-06	0.96	0.014	0	0	0.00028	11	0.19	0.28	0.25	0.32
57	0	0	0	0	0	0	0	0	0	0	0	1	0.00021	0	0	0	11	0.19	0.28	0.25	0.32
58	0	0.00091	7e-06	0	0	0	0.0078	0.86	0	0	0	0.0037	0.046	0	0	0.08	7	0.19	0.22	0.18	0.17
59	0	1	5.1e-06	0	0	0	2.5e-05	0.00034	0	0	0	0	0	0	0	4.5e-05	1	0.33	0.41	0.18	0.17
60	0	1	2.4e-06	0	0	0	2.7e-06	0.00012	0	0	0	0	0	0	0	5.2e-05	1	0.33	0.41	0.18	0.17
61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.33	0.41	0.18	0.17
62	0	0	0	0	0	0	0.00023	0.19	0	0	0	0.8	0.0077	0	0	2.2e-06	11	0.19	0.28	0.25	0.32
63	0	0.93	0	0	0	0	0.00024	0.00058	0	0	0	0	2.2e-05	0	0	0.067	1	0.33	0.41	0.18	0.17
64	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-06	1	0.33	0.41	0.18	0.17
65	0	0.00079	0.0081	6.9e-06	0	0	0.022	0.63	0	0	2.6e-05	0.29	0.037	0	0	0.013	7	0.19	0.22	0.18	0.17
66	0	0.3	0.087	0	0	0	0.015	0.41	0	0	0.00054	3e-05	0.0013	0	0	0.19	7	0.19	0.22	0.18	0.17
67	0	0.00087	0.16	0	0	0	0.002	0.83	0	0	8.5e-06	0	3e-06	0	0	0.0038	7	0.19	0.22	0.18	0.17
68	0	0.00024	0.00093	0.00016	0	0	0.0021	0.98	0	0	5.6e-06	0.0089	0.003	0	0	0.0022	7	0.19	0.22	0.18	0.17
69	0	6.5e-06	0.00094	0	0	0	0.03	0.93	0	0	0	0.035	0.0026	0	0	0.0069	7	0.19	0.22	0.18	0.17
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0.02	0.076
71	0	9.3e-05	0.02	0.0044	0	0	0.0071	0.96	0	0.0035	0.00063	0.00053	0.0017	0	0	0.0037	7	0.19	0.22	0.18	0.17
72	0	0.0065	0.33	0.00015	0	0	0.0032	0.64	0	0	0.0013	4.5e-06	0.0064	0	0	0.017	7	0.19	0.22	0.18	0.17
73	0	0.012	0.13	0.00074	0	0	0.013	0.8	0	0	0.002	0.00039	0.0072	0	0	0.041	7	0.19	0.22	0.18	0.17
74	0	0	0	0	0	0	0	0.00012	0	0	0	1	0.0011	0	0	0	11	0.19	0.28	0.25	0.32
75	0	0.012	0.011	0.11	0	0	0.039	0.76	0	6.7e-06	8.1e-05	0.00062	0.0015	0	0	0.066	7	0.19	0.22	0.18	0.17
76	0	0	0	0	0	0	0.0024	0.99	0	0	0	0.0058	0.0035	0	0	0.00015	7	0.19	0.22	0.18	0.17
77	0	0.0014	0.19	0.0011	0	0	0.0088	0.79	0	0	0.0002	1.1e-05	0.00058	0	0	0.011	7	0.19	0.22	0.18	0.17
78	0.032	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	8	0	0	0.18	0.15
79	0	0.073	0.016	0.032	0	0	0.017	0.085	0	8e-05	0.029	0.00041	0.034	0	0	0.71	15	0.26	0.28	0.18	0.17
80	0	0.0019	0.89	0.0087	0	0	0.035	0.039	0	0.0012	0.0015	0.003	0.00011	0	0	0.02	2	0.4	0.41	0.39	0.32
81	0	0	0.15	7.9e-06	0	0	0.014	0.83	0	0	0.00052	0.00011	0.0065	0	0	0.0035	7	0.19	0.22	0.18	0.17
82	0	0.0012	0	0	0	0	0.014	0.83	0	0	0	1.5e-05	0.00098	0	0	0.15	7	0.19	0.22	0.18	0.17
83	0	0	0	0	0	0	0.002	1	0	0	0	0	2.8e-06	0	0	0.00039	7	0.19	0.22	0.18	0.17
84	0	0.34	0.048	0.048	0	0	0.051	0.41	0	0	3.2e-05	0.0057	0.00052	0	0	0.1	7	0.19	0.22	0.18	0.17
85	0	0.84	0.0078	0.00011	0	0	0.002	0.099	0	0	0.00011	0.00011	0.0013	0	0	0.052	1	0.33	0.41	0.18	0.17
86	0	0	0	0	0	0	1.2e-05	1	0	0	0	0	0	0	0	1.5e-05	7	0.19	0.22	0.18	0.17
87	0	0.045	0.042	0.00048	0	0	0.011	0.32	0	3e-05	0.043	0.0021	0.072	0	0	0.47	15	0.26	0.28	0.18	0.17
88	0	0.14	0.046	0.00014	0	0	0.016	0.77	0	0	0.00038	0.00019	0.00078	0	0	0.03	7	0.19	0.22	0.18	0.17
89	0	0	0	0	0	0	0.02	0.94	0	0	0	0.035	0.00024	0	0	0.00046	7	0.19	0.22	0.18	0.17
90	0	0	0	0	0	0	0.022	0.98	0	0	0	0	0	0	0	0.0017	7	0.19	0.22	0.18	0.17
91	0	0.095	0.16	0.0088	0	0	0.015	0.59	0	3.8e-05	0.0038	0.055	0.055	0	0	0.021	7	0.19	0.22	0.18	0.17
92	0	0.0036	0	0	0	0	0.0084	0.9	0	0	0	1.2e-05	0.00075	0	0	0.088	7	0.19	0.22	0.18	0.17
93	0	0.024	0.13	0.00035	0	0	0.011	0.63	0	2.8e-05	0.02	0.0019	0.02	0	0	0.17	7	0.19	0.22	0.18	0.17
94	0	0.081	0.13	0.14	0	0	0.02	0.58	0	5.6e-06	0.0011	0.0012	0.0044	0	0	0.044	7	0.19	0.22	0.18	0.17
95	0	0	0	0	0.97	0.013	0	0	0	0	0	0	0	0.016	0	0	4	0.19	0.22	0	0
96	0	0.0057	0	0	0	0	0.048	0.44	0	0	0	0.00032	0.0014	0	0	0.51	15	0.26	0.28	0.18	0.17
97	0	0.074	5.7e-06	0	0	0	0.044	0.62	0	0	0	0.0032	0.0072	0	0	0.26	7	0.19	0.22	0.18	0.17
98	0	0	0	0	0	0	0.051	0.95	0	0	0	0	0	0	0	0.0035	7	0.19	0.22	0.18	0.17
99	0	0	0	0	0.91	0.05	0	0	0	0	0	0	0	0.045	0	0	4	0.19	0.22	0	0
100	0	0.013	0.00012	0	0	0	0.026	0.75	0	0	0	0.029	0.043	0	0	0.14	7	0.19	0.22	0.18	0.17
101	0	6e-05	0.0019	0	0	0	0.0024	0.024	0	0	0.23	0.00036	0.35	0	0	0.39	15	0.26	0.28	0.18	0.17
102	0	0.26	0.017	0.00071	0	0	0.018	0.43	0	7.2e-06	0.00074	0.022	0.036	0	0	0.21	7	0.19	0.22	0.18	0.17
103	0	0	0	0	0	0	2.6e-06	2.6e-05	0	0	0	0.97	0.026	0	0	1.3e-05	11	0.19	0.28	0.25	0.32
104	0	0	0	0	0.99	0.00037	0	0	0	0	0	0	0	0.0054	0	0	4	0.19	0.22	0	0
105	0.011	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	8	0	0	0.18	0.15
106	0	1.2e-06	0.1	0.00064	0	0	0.017	0.87	0	1.2e-05	0.00019	5.5e-05	0.00057	0	0	0.011	7	0.19	0.22	0.18	0.17
107	0	0.058	0.018	0.00011	0	0	0.0019	0.03	0	0	0.0057	0	0.00057	0	0	0.89	15	0.26	0.28	0.18	0.17
108	0	1.7e-05	0.0089	2.9e-05	0	0	0.015	0.93	0	0.00012	0.0099	0.0052	0.011	0	0	0.015	7	0.19	0.22	0.18	0.17
109	0	0	0	0	0	0	6.5e-05	1	0	0	0	0	0	0	0	0	7	0.19	0.22	0.18	0.17
110	0	0.0001	0.32	0.035	0	0	0.0047	0.35	0	1.2e-05	0.011	0.013	0.24	0	0	0.03	7	0.19	0.22	0.18	0.17
111	0	0.73	0	0	0.25	0.002	0	0	0	0	0	0	0	0.018	0	0	1	0.33	0.41	0.18	0.17
112	0	0.00026	0.011	0.85	0	0	0.021	0.096	0	2.3e-06	9.5e-05	7.6e-05	0.00019	0	0	0.018	3	0.4	0.53	0.46	0.24
113	0	0.77	0	0	0.13	0.00067	0	0	0	0	0	0	0	0.11	0	0	1	0.33	0.41	0.18	0.17
114	0	0.00054	0.089	0.031	0	0	0.04	0.81	0	0.0006	0.00045	0.0012	0.0015	0	0	0.029	7	0.19	0.22	0.18	0.17
115	0	0.00034	0.00065	0	0	0	0.00044	0.0064	0	0	0.068	0	0.007	0	0	0.92	15	0.26	0.28	0.18	0.17
116	0	0	0.21	0	0	0	0.00034	0.78	0	0	1.2e-06	2.1e-05	9.2e-05	0	0	0.00037	7	0.19	0.22	0.18	0.17
117	0	0	0.068	0.00016	0	0	6.6e-05	0.21	0	0	1.1e-06	0.00015	0.72	0	0	0.0015	12	0.26	0.22	0.25	0.24
118	0	8.8e-05	0	0	0	0	0.0037	0.99	0	0	0	0	5.2e-06	0	0	0.0059	7	0.19	0.22	0.18	0.17
119	0	0.76	8.7e-06	0	0	0	0.0064	0.23	0	0	0	1.7e-06	1.8e-06	0	0	0.002	1	0.33	0.41	0.18	0.17
120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0.02	0.076
121	0	0	3.5e-06	0	0	0	0.0065	0.99	0	0	0	0	1.7e-05	0	0	0.0018	7	0.19	0.22	0.18	0.17
122	0	0	0	0	0.94	0.0099	0	0	0	0	0	0	0	0.048	0	0	4	0.19	0.22	0	0
123	0	0.0053	5.8e-05	1.2e-05	0	0	0.0072	0.24	0	0	0	5e-06	0.003	0	0	0.74	15	0.26	0.28	0.18	0.17
124	0	0.022	0.18	0.11	0	0	0.0096	0.46	0	0.00037	0.0026	0.059	0.096	0	0	0.055	7	0.19	0.22	0.18	0.17
125	0	0.077	0.0002	1e-05	0	0	0.02	0.66	0	0	0	0.0048	0.032	0	0	0.21	7	0.19	0.22	0.18	0.17
126	0	0	0	0	1	0.00019	0	0	0	0	0	0	0	0.0042	0	0	4	0.19	0.22	0	0
127	0	0.0028	0.00011	0	0	0	0.014	0.63	0	5.3e-06	0.00058	0.13	0.12	0	0	0.098	7	0.19	0.22	0.18	0.17
128	0	0.073	0.83	0.016	0	0	0.0017	0.028	0	5.2e-06	0.046	2.1e-05	0.00023	0	0	0.0099	2	0.4	0.41	0.39	0.32
129	0	3.9e-05	0.00014	6.4e-06	0	0	0.0042	0.98	0	0	0	0.011	0.0035	0	0	0.0034	7	0.19	0.22	0.18	0.17
130	0	0	0	0	0.13	0.00033	0	0	0	0	0	0	0	0.87	0	0	13	0.15	0.22	0	0
131	0	1.8e-05	0.015	1.9e-05	0	0	0.00036	0.95	0	0	9.6e-06	0.01	0.014	0	0	0.0061	7	0.19	0.22	0.18	0.17
132	0.0002	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0.18	0.15
133	0.013	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	8	0	0	0.18	0.15
134	0	0	0.59	0.052	0	0	0.0021	0.35	0	5e-05	0.0045	0.0014	0.002	0	0	0.00092	2	0.4	0.41	0.39	0.32
135	0	4.1e-05	0.14	0.0052	0	0	0.013	0.75	0	0	0.00069	0.057	0.019	0	0	0.02	7	0.19	0.22	0.18	0.17
136	0	0.00049	0.0027	0.00012	0	0	0.0054	0.9	0	0	6.9e-06	0.00012	0.0085	0	0	0.079	7	0.19	0.22	0.18	0.17
137	0	0.0093	0.048	0.014	0	0	0.014	0.71	0	0	0.00067	0.022	0.072	0	0	0.11	7	0.19	0.22	0.18	0.17
138	0	0	0	0	0.99	0.0093	0	0	0	0	0	0	0	0.0046	0	0	4	0.19	0.22	0	0
139	0	0.00017	0.42	0.086	0	0	0.02	0.34	0	0	0.02	0	3e-05	0	0	0.11	2	0.4	0.41	0.39	0.32
140	0	0.0019	0.98	5.7e-05	0	0	0	0.00039	0	0	4.1e-05	8.2e-05	0.015	0	0	0.00027	2	0.4	0.41	0.39	0.32
141	0	6.5e-05	0.004	4.4e-05	0	0	0.03	0.92	0	1.2e-05	0.0004	0.019	0.0022	0	0	0.02	7	0.19	0.22	0.18	0.17
142	0	0	0	0	0	0	0.0044	0.99	0	0	0	0.00074	0	0	0	2e-05	7	0.19	0.22	0.18	0.17
143	0	0.074	0.0035	0.091	0	0	0.074	0.41	0	9.3e-05	0.00052	0.00036	0.0011	0	0	0.34	7	0.19	0.22	0.18	0.17
144	0	0.034	0.0072	0.00018	0	0	0.073	0.59	0	2.7e-05	0.0042	0.0063	0.0028	0	0	0.28	7	0.19	0.22	0.18	0.17
145	0	0	0	0	0.85	0.0026	0	0	0	0	0	0	0	0.15	0	0	4	0.19	0.22	0	0
146	0	0.03	0.0072	0.001	0	0	0.041	0.65	0	0.00044	0.00045	0.014	0.024	0	0	0.24	7	0.19	0.22	0.18	0.17
147	0.0001	0	0	0	0	0.99	0	0.00058	0.0014	0	0	0	0	0	0.0054	0	5	0.19	0.22	0.02	0
148	0	0.00036	0	0	0	0	0.025	0.96	0	0	0	0.00016	0.00024	0	0	0.018	7	0.19	0.22	0.18	0.17
149	0	1.3e-06	0.16	2.3e-05	0	0	0.0032	0.83	0	8.5e-05	0.00081	0.00018	0.0041	0	0	0.0097	7	0.19	0.22	0.18	0.17
150	0	0	0.39	0.00074	0	0	0.0029	0.58	0	0	0.00053	0.00068	0.017	0	0	0.002	7	0.19	0.22	0.18	0.17
151	0	0	0.024	0	0	0	0.00096	0.97	0	0	0	0	1.1e-06	0	0	9.8e-05	7	0.19	0.22	0.18	0.17
152	0	0.32	1.4e-05	0.00014	0	0	0.0015	0.00076	0	0	0.00043	0	3.8e-06	0	0	0.68	15	0.26	0.28	0.18	0.17
153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0.02	0.076
154	0	0	0.36	0.0038	0	0	0.0053	0.61	0	1.6e-06	0.00028	0.0026	0.011	0	0	0.0016	7	0.19	0.22	0.18	0.17
155	0	0	0.2	2.8e-05	0	0	0.0035	0.76	0	0	0.0023	2.7e-05	0.0079	0	0	0.027	7	0.19	0.22	0.18	0.17
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0.02	0.076
157	0	0.00047	0.00041	0.0006	0	0	0.041	0.89	0	0	1.4e-05	0.0027	0.005	0	0	0.063	7	0.19	0.22	0.18	0.17
158	0	0	0	0	0	0	0.049	0.71	0	0	0	0.22	0.0038	0	0	0.014	7	0.19	0.22	0.18	0.17
159	0	0	0.91	9.3e-05	0	0	0.00045	0.077	0	0	0.0077	0	0	0	0	0.00083	2	0.4	0.41	0.39	0.32
160	0	7.8e-05	0	0	0	0	0.085	0.78	0	0	0	0.064	0.0011	0	0	0.069	7	0.19	0.22	0.18	0.17
161	0	0.034	1e-05	0	0	0	0.014	0.55	0	6.4e-06	0	0.00033	0.029	0	0	0.37	7	0.19	0.22	0.18	0.17
162	0	0.13	0	0	0.86	0.00021	0	0	0	0	0	0	0	0.0052	0	0	4	0.19	0.22	0	0
163	0	0	3.8e-05	0	0	0	9e-05	0.071	0	0.92	0.0042	0	0	0	0	0	9	0.47	0.66	0.46	0.46
164	0	0.00051	0	0	0	0	0.047	0.87	0	7.3e-06	0	0.00023	0.0021	0	0	0.082	7	0.19	0.22	0.18	0.17
165	0	0	0	0	1	0.0005	0	0	0	0	0	0	0	0.00092	0	0	4	0.19	0.22	0	0
166	0	0.22	0.00026	0	0	0	3.1e-05	0.012	0	0	0	0.66	0.066	0	0	0.034	11	0.19	0.28	0.25	0.32
167	0	0.00085	0.16	0.00023	0	0	0.011	0.64	0	2e-06	0.026	0.0021	0.038	0	0	0.13	7	0.19	0.22	0.18	0.17
168	0	0	0.53	1.7e-05	0	0	0.00062	0.47	0	0	0.00013	5.8e-06	0.00085	0	0	0.00063	2	0.4	0.41	0.39	0.32
169	0	0	0	0	0.93	0.0044	0	0	0	0	0	0	0	0.067	0	0	4	0.19	0.22	0	0
170	0	3.6e-05	0	0	0	0	0.062	0.13	0	0	0	0	1.2e-06	0	0	0.81	15	0.26	0.28	0.18	0.17
171	0	0.87	0	0	0	0	0.00042	0.073	0	0	0	0	0	0	0	0.052	1	0.33	0.41	0.18	0.17
172	0	0	0.0016	0	0	0	0.00054	1	0	0	0	0	0	0	0	1.5e-06	7	0.19	0.22	0.18	0.17
173	0	0	0	0	0	0	4.1e-05	1	0	0	0	0	0.00019	0	0	0	7	0.19	0.22	0.18	0.17
174	0	0	0	0	0	0	0.0053	0.99	0	0	0	0.00079	0.002	0	0	0.0035	7	0.19	0.22	0.18	0.17
175	0	0	0	0	0.94	0.031	0	0	0	0	0	0	0	0.025	0	0	4	0.19	0.22	0	0
176	0	0	0	0	0	0	0.0014	1	0	0	0	0	0	0	0	4.6e-06	7	0.19	0.22	0.18	0.17
177	0	5e-05	0.13	0.00013	0	0	0.012	0.81	0	0	0.0037	0.00047	0.0049	0	0	0.039	7	0.19	0.22	0.18	0.17
178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.18	0.13
179	0	0.32	0.00012	9.9e-05	0	0	0.0078	0.0054	0	1.1e-05	0.0074	8.4e-06	0.00093	0	0	0.66	15	0.26	0.28	0.18	0.17
180	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.19	0.22	0.02	0
181	0	0.0033	0.13	0.023	0	0	0.02	0.75	0	0.00086	0.0012	0.00026	0.0027	0	0	0.068	7	0.19	0.22	0.18	0.17
182	0	0.11	0.016	2.1e-06	0	0	0.0099	0.85	0	0	8.5e-05	4.6e-05	0.00084	0	0	0.011	7	0.19	0.22	0.18	0.17
183	0	9.5e-06	0.4	0.0024	0	0	0.011	0.57	0	0	0.0076	0.00029	0.00054	0	0	0.013	7	0.19	0.22	0.18	0.17
184	0	0.0042	0.04	0.2	0	0	0.067	0.55	0	0	0.00064	0.00014	0.00067	0	0	0.14	7	0.19	0.22	0.18	0.17
185	0	0.0007	0.11	0.00074	0	0	0.011	0.82	0	0	0.0021	0.00093	0.0071	0	0	0.044	7	0.19	0.22	0.18	0.17
186	0	0	0.01	0.0016	0	0	0.021	0.96	0	0	1.6e-05	0.0039	0.00068	0	0	0.0031	7	0.19	0.22	0.18	0.17
187	0	0.00018	0.012	2.8e-05	0	0	0.047	0.77	0	3.2e-05	0.0017	0.14	0.0082	0	0	0.024	7	0.19	0.22	0.18	0.17
188	0	0.12	0.066	0.0036	0	0	0.013	0.65	0	0	0.0004	0.022	0.031	0	0	0.095	7	0.19	0.22	0.18	0.17
189	0	0	0	0	0.97	0.002	0	0	0	0	0	0	0	0.031	0	0	4	0.19	0.22	0	0
190	0	0	0.087	7.4e-05	0	0	0.01	0.9	0	0	3.5e-05	7.1e-05	0.00029	0	0	0.0013	7	0.19	0.22	0.18	0.17
191	0	8.5e-06	0.015	0	0	0	0.049	0.81	0	0	0.0023	7.7e-05	0.0015	0	0	0.12	7	0.19	0.22	0.18	0.17
192	0	0.004	0.044	0.009	0	0	0.05	0.79	0	0	0.0011	0.00064	0.0014	0	0	0.1	7	0.19	0.22	0.18	0.17
193	0	0	0.17	0	0	0	0.0011	0.82	0	0	6.4e-06	3.6e-06	0.00012	0	0	8.7e-05	7	0.19	0.22	0.18	0.17
194	0	0.022	0	0	0	0	0.031	0.89	0	0	0	0.00021	0.00037	0	0	0.059	7	0.19	0.22	0.18	0.17
195	0	0.14	0.032	0.28	0	0	0.07	0.27	0	0.00016	0.0013	0.0073	0.0019	0	0	0.2	3	0.4	0.53	0.46	0.24
196	0.0021	0	0	0	0	0	0	0.94	0.053	0	0	0	0	0	0	0	7	0.19	0.22	0.18	0.17
197	0	7.1e-06	0.0059	0.96	0	0	0.0012	0.019	0	0	3.6e-06	0	4.4e-06	0	0	0.016	3	0.4	0.53	0.46	0.24
198	0	0.021	0.032	8.2e-05	0	0	0.019	0.63	0	0.00018	0.021	0.034	0.059	0	0	0.18	7	0.19	0.22	0.18	0.17
199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.19	0.22	0.02	0
200	0	0	0.22	2.4e-06	0	0	0.002	0.7	0	0	0.006	0.00038	0.062	0	0	0.013	7	0.19	0.22	0.18	0.17
