SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
35	0.71	0	0	0.0006	0.29	9.8e-05	0	0.00022	0	0	0	0.19	0.22	0.18	0.17
36	1.5e-06	0.98	0	0	0	0	0	0	0	0.02	1	0.19	0.22	0	0
37	4.6e-05	0	0	0	1	0	0	0	0	0	4	0.33	0.41	0.32	0.32
38	0.99	0	0	0	0.01	0	0	0	0	0	0	0.19	0.22	0.18	0.17
39	0.99	0	0	0	0.0047	0.0026	0	1.1e-06	0	0	0	0.19	0.22	0.18	0.17
40	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
41	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
42	0	0	0	0	1.9e-06	1	0	0	0	0	5	0.4	0.41	0.18	0.17
43	0.011	0	0	0.00035	0.002	0.99	0	4.1e-05	0	0	5	0.4	0.41	0.18	0.17
44	0.0067	0	0	1.2e-05	0.00088	0.99	0	8.8e-05	0	0	5	0.4	0.41	0.18	0.17
45	0.99	0	0	1.4e-05	0.0046	0.00054	0	0	0	0	0	0.19	0.22	0.18	0.17
46	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
47	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
48	0.0075	0	0	0	0.02	0.97	0	0	0	0	5	0.4	0.41	0.18	0.17
49	0.39	0	0	0.0023	0.099	0.51	0	0.0034	0	0	5	0.4	0.41	0.18	0.17
50	0	0	0	0	0	0	0	0	0	1	9	0.19	0.22	0.02	0
51	0.99	0	0	7.8e-05	0.0042	0.0017	0	0	0	0	0	0.19	0.22	0.18	0.17
52	0.45	0	0	0.022	0.53	0.00011	0	0.002	0	0	4	0.33	0.41	0.32	0.32
53	1	0	0	0	6.8e-06	3.2e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
54	0	0	0	0	0	0	1	0	0	0	6	0	0	0.04	0.076
55	0	0	1	0	0	0	0	0	0	0	2	0	0.024	0.16	0.13
56	0.62	0	0	0.0081	0.37	1.3e-05	0	0.00045	0	0	0	0.19	0.22	0.18	0.17
57	1	0	0	0	6.7e-05	0	0	0	0	0	0	0.19	0.22	0.18	0.17
58	1	0	0	0	0.00023	4.6e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
59	0.00082	0	0	0	0.0011	1	0	1.1e-06	0	0	5	0.4	0.41	0.18	0.17
60	0.001	0	0	0	0.011	0.99	0	0	0	0	5	0.4	0.41	0.18	0.17
61	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
62	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
63	0.0013	0	0	0	3.7e-05	1	0	0	0	0	5	0.4	0.41	0.18	0.17
64	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
65	0.82	0	0	0.00036	0.18	9.3e-05	0	0.00028	0	0	0	0.19	0.22	0.18	0.17
66	0.91	0	0	0.00024	0.042	0.038	0	0.013	0	0	0	0.19	0.22	0.18	0.17
67	0.98	0	0	0.00022	0.022	0	0	5.2e-05	0	0	0	0.19	0.22	0.18	0.17
68	1	0	0	0.0005	0.0021	3.2e-05	0	7.7e-06	0	0	0	0.19	0.22	0.18	0.17
69	0.99	0	0	8.1e-06	0.01	0	0	0	0	0	0	0.19	0.22	0.18	0.17
70	0	0	0	0	0	0	1	0	0	0	6	0	0	0.04	0.076
71	0.93	0	0	0.02	0.054	1.1e-06	0	0.0013	0	0	0	0.19	0.22	0.18	0.17
72	0.88	0	0	0.12	0.00075	2e-05	0	0.0002	0	0	0	0.19	0.22	0.18	0.17
73	0.95	0	0	0.041	0.011	0.00032	0	0.0016	0	0	0	0.19	0.22	0.18	0.17
74	0.058	0	0	1.2e-05	0.94	0	0	0	0	0	4	0.33	0.41	0.32	0.32
75	0.91	0	0	0.088	0.00067	0.00089	0	9.1e-06	0	0	0	0.19	0.22	0.18	0.17
76	1	0	0	0	1.5e-05	0	0	0	0	0	0	0.19	0.22	0.18	0.17
77	0.95	0	0	0.027	0.021	7e-06	0	0.00013	0	0	0	0.19	0.22	0.18	0.17
78	0	0	0.025	0	0	0	0	0	0.97	0	8	0	0	0.18	0.17
79	0.23	0	0	0.76	0.0005	0.0059	0	0.0048	0	0	3	0.4	0.47	0.46	0.32
80	0.058	0	0	0.18	0.76	1.9e-05	0	0.0015	0	0	4	0.33	0.41	0.32	0.32
81	0.77	0	0	0.23	4.8e-05	0	0	0	0	0	0	0.19	0.22	0.18	0.17
82	1	0	0	0	0	8.5e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
83	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
84	0.64	0	0	0.083	0.25	0.032	0	3.5e-05	0	0	0	0.19	0.22	0.18	0.17
85	0.065	0	0	0.00019	0.017	0.92	0	0.0015	0	0	5	0.4	0.41	0.18	0.17
86	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
87	0.67	0	0	0.035	0.0019	0.16	0	0.14	0	0	0	0.19	0.22	0.18	0.17
88	0.76	0	0	0.0025	0.14	0.1	0	0.003	0	0	0	0.19	0.22	0.18	0.17
89	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
90	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
91	0.57	0	0	0.24	0.13	0.057	0	0.0011	0	0	0	0.19	0.22	0.18	0.17
92	1	0	0	0	0	0.00074	0	0	0	0	0	0.19	0.22	0.18	0.17
93	0.71	0	0	0.0081	0.06	0.017	0	0.2	0	0	0	0.19	0.22	0.18	0.17
94	0.69	0	0	0.2	0.037	0.067	0	0.00074	0	0	0	0.19	0.22	0.18	0.17
95	0	0.99	0	0	0	0	0	0	0	0.011	1	0.19	0.22	0	0
96	1	0	0	0	0	0.00085	0	0	0	0	0	0.19	0.22	0.18	0.17
97	0.96	0	0	0	0.00029	0.038	0	0	0	0	0	0.19	0.22	0.18	0.17
98	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
99	0	0.96	0	0	0	0	0	0	0	0.042	1	0.19	0.22	0	0
100	0.99	0	0	4.4e-06	0.002	0.0039	0	2.1e-06	0	0	0	0.19	0.22	0.18	0.17
101	0.49	0	0	0.43	3.7e-06	4e-06	0	0.075	0	0	0	0.19	0.22	0.18	0.17
102	0.61	0	0	0.0031	0.06	0.32	0	0.0083	0	0	0	0.19	0.22	0.18	0.17
103	0.67	0	0	0	0.33	0	0	0	0	0	0	0.19	0.22	0.18	0.17
104	0	1	0	0	0	0	0	0	0	0.0003	1	0.19	0.22	0	0
105	0	0	0.0075	0	0	0	0	0	0.99	0	8	0	0	0.18	0.17
106	0.96	0	0	0.02	0.023	0	0	0.00014	0	0	0	0.19	0.22	0.18	0.17
107	0.87	0	0	0.06	5.7e-06	0.027	0	0.042	0	0	0	0.19	0.22	0.18	0.17
108	0.99	0	0	0.0032	0.00024	5.5e-05	0	0.0055	0	0	0	0.19	0.22	0.18	0.17
109	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
110	0.2	0	0	0.8	0.00064	5e-06	0	0.00022	0	0	3	0.4	0.47	0.46	0.32
111	0	0.21	0	0	0	0.79	0	0	0	0.0013	5	0.4	0.41	0.18	0.17
112	0.24	0	0	0.76	0.0013	3.3e-06	0	3.1e-05	0	0	3	0.4	0.47	0.46	0.32
113	0	0.87	0	0	0	0.13	0	0	0	0.0037	1	0.19	0.22	0	0
114	0.86	0	0	0.085	0.056	8.6e-06	0	0.00033	0	0	0	0.19	0.22	0.18	0.17
115	0.3	0	0	0.003	0	3.1e-05	0	0.7	0	0	7	0.47	0.47	0.32	0.39
116	0.75	0	0	1.2e-05	0.25	0	0	3.4e-05	0	0	0	0.19	0.22	0.18	0.17
117	0.99	0	0	0.011	5.3e-05	0	0	0	0	0	0	0.19	0.22	0.18	0.17
118	1	0	0	0	1.6e-06	0.00018	0	0	0	0	0	0.19	0.22	0.18	0.17
119	0.47	0	0	0	0.0041	0.52	0	0	0	0	5	0.4	0.41	0.18	0.17
120	0	0	0	0	0	0	1	0	0	0	6	0	0	0.04	0.076
121	1	0	0	0	1.1e-05	0	0	0	0	0	0	0.19	0.22	0.18	0.17
122	0	0.99	0	0	0	0	0	0	0	0.0083	1	0.19	0.22	0	0
123	1	0	0	2.8e-06	4.2e-06	0.00085	0	2.2e-05	0	0	0	0.19	0.22	0.18	0.17
124	0.58	0	0	0.25	0.16	0.011	0	0.0022	0	0	0	0.19	0.22	0.18	0.17
125	0.97	0	0	1.4e-05	0.0039	0.026	0	0	0	0	0	0.19	0.22	0.18	0.17
126	0	1	0	0	0	0	0	0	0	0.00015	1	0.19	0.22	0	0
127	0.99	0	0	1.2e-05	0.0038	0.00077	0	0.0011	0	0	0	0.19	0.22	0.18	0.17
128	0.036	0	0	0.46	0.14	0.27	0	0.084	0	0	3	0.4	0.47	0.46	0.32
129	1	0	0	7.3e-05	0.0004	0	0	0	0	0	0	0.19	0.22	0.18	0.17
130	0	1	0	0	0	0	0	0	0	0.0021	1	0.19	0.22	0	0
131	0.96	0	0	0.00075	0.042	0	0	1.5e-05	0	0	0	0.19	0.22	0.18	0.17
132	0	0	3.8e-05	0	0	0	0	0	1	0	8	0	0	0.18	0.17
133	0	0	0.0028	0	0	0	0	0	1	0	8	0	0	0.18	0.17
134	0.22	0	0	0.39	0.39	0	0	0.0015	0	0	3	0.4	0.47	0.46	0.32
135	0.88	0	0	0.076	0.044	1.4e-06	0	0.00061	0	0	0	0.19	0.22	0.18	0.17
136	1	0	0	0.00013	0.0004	0.001	0	4.4e-05	0	0	0	0.19	0.22	0.18	0.17
137	0.96	0	0	0.028	0.0086	0.0021	0	0.0013	0	0	0	0.19	0.22	0.18	0.17
138	0	0.99	0	0	0	0	0	0	0	0.0075	1	0.19	0.22	0	0
139	0.25	0	0	0.74	0.0028	0	0	0.0037	0	0	3	0.4	0.47	0.46	0.32
140	9.3e-05	0	0	0.0005	1	0.0003	0	0.0001	0	0	4	0.33	0.41	0.32	0.32
141	0.99	0	0	0.0091	0.0014	0	0	0.00014	0	0	0	0.19	0.22	0.18	0.17
142	1	0	0	9.1e-06	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
143	0.77	0	0	0.22	6.4e-05	0.0072	0	6.8e-05	0	0	0	0.19	0.22	0.18	0.17
144	0.9	0	0	0.0029	0.017	0.0033	0	0.073	0	0	0	0.19	0.22	0.18	0.17
145	0	1	0	0	0	0	0	0	0	0.0025	1	0.19	0.22	0	0
146	0.94	0	0	0.032	0.02	0.0054	0	3.3e-05	0	0	0	0.19	0.22	0.18	0.17
147	0.00033	0	0.00014	0	0	0	0.59	0	0.00011	0.41	6	0	0	0.04	0.076
148	1	0	0	0	0	2.5e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
149	0.91	0	0	0.003	0.083	1.3e-06	0	0.0031	0	0	0	0.19	0.22	0.18	0.17
150	0.61	0	0	0.39	0.0045	0	0	1.8e-05	0	0	0	0.19	0.22	0.18	0.17
151	0.29	0	0	2.6e-06	0.71	0	0	5.5e-06	0	0	4	0.33	0.41	0.32	0.32
152	0.054	0	0	0.0044	0	0.88	0	0.065	0	0	5	0.4	0.41	0.18	0.17
153	0	0	0	0	0	0	1	0	0	0	6	0	0	0.04	0.076
154	0.55	0	0	0.45	0.0088	0	0	6.5e-06	0	0	0	0.19	0.22	0.18	0.17
155	0.98	0	0	0.012	0.0071	0	0	0.0032	0	0	0	0.19	0.22	0.18	0.17
156	0	0	0	0	0	0	1	0	0	0	6	0	0	0.04	0.076
157	0.98	0	0	0.019	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
158	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
159	0.37	0	0	0.38	0.23	0	0	0.022	0	0	3	0.4	0.47	0.46	0.32
160	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
161	0.98	0	0	0	0.00017	0.025	0	0	0	0	0	0.19	0.22	0.18	0.17
162	0	0.09	0	0	0	0.91	0	0	0	1.8e-05	5	0.4	0.41	0.18	0.17
163	1	0	0	0.0014	0	0	0	3.5e-05	0	0	0	0.19	0.22	0.18	0.17
164	1	0	0	0	0	4e-06	0	0	0	0	0	0.19	0.22	0.18	0.17
165	0	1	0	0	0	0	0	0	0	0.0004	1	0.19	0.22	0	0
166	3.8e-05	0	0	0	1	0	0	0	0	0	4	0.33	0.41	0.32	0.32
167	0.9	0	0	0.033	0.011	0.00011	0	0.059	0	0	0	0.19	0.22	0.18	0.17
168	0.81	0	0	0.015	0.18	0	0	0.00015	0	0	0	0.19	0.22	0.18	0.17
169	0	1	0	0	0	0	0	0	0	0.0038	1	0.19	0.22	0	0
170	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
171	0.98	0	0	0	0	0.022	0	0	0	0	0	0.19	0.22	0.18	0.17
172	0.43	0	0	0	0.57	0	0	2.3e-06	0	0	4	0.33	0.41	0.32	0.32
173	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
174	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
175	0	0.97	0	0	0	0	0	0	0	0.025	1	0.19	0.22	0	0
176	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
177	0.92	0	0	0.013	0.052	1.9e-06	0	0.011	0	0	0	0.19	0.22	0.18	0.17
178	0	0	1	0	0	0	0	0	0	0	2	0	0.024	0.16	0.13
179	0.33	0	0	0.22	0.0002	0.38	0	0.062	0	0	5	0.4	0.41	0.18	0.17
180	0	0	0	0	0	0	0	0	0	1	9	0.19	0.22	0.02	0
181	0.87	0	0	0.053	0.073	0.0013	0	0.0028	0	0	0	0.19	0.22	0.18	0.17
182	0.92	0	0	0.0018	0.0051	0.078	0	6e-05	0	0	0	0.19	0.22	0.18	0.17
183	0.66	0	0	0.22	0.11	0	0	0.0059	0	0	0	0.19	0.22	0.18	0.17
184	0.82	0	0	0.17	0.012	0.00014	0	0.00086	0	0	0	0.19	0.22	0.18	0.17
185	0.89	0	0	0.013	0.086	0.00022	0	0.0075	0	0	0	0.19	0.22	0.18	0.17
186	0.96	0	0	0.027	0.0087	0	0	0	0	0	0	0.19	0.22	0.18	0.17
187	0.96	0	0	0.007	0.031	0	0	0.0044	0	0	0	0.19	0.22	0.18	0.17
188	0.75	0	0	0.012	0.16	0.074	0	0.0019	0	0	0	0.19	0.22	0.18	0.17
189	0	1	0	0	0	0	0	0	0	0.0016	1	0.19	0.22	0	0
190	0.96	0	0	0.02	0.022	0	0	1e-05	0	0	0	0.19	0.22	0.18	0.17
191	0.99	0	0	0.0025	0.00041	0	0	0.0029	0	0	0	0.19	0.22	0.18	0.17
192	0.92	0	0	0.025	0.048	0.00023	0	0.0037	0	0	0	0.19	0.22	0.18	0.17
193	0.9	0	0	0.0033	0.1	0	0	0	0	0	0	0.19	0.22	0.18	0.17
194	0.97	0	0	0	0	0.027	0	0	0	0	0	0.19	0.22	0.18	0.17
195	0.62	0	0	0.2	0.15	0.023	0	0.0028	0	0	0	0.19	0.22	0.18	0.17
196	0.91	0	0.001	0	0	0	0	0	0.089	0	0	0.19	0.22	0.18	0.17
197	0.074	0	0	0.93	0	0	0	0	0	0	3	0.4	0.47	0.46	0.32
198	0.84	0	0	0.0076	0.016	0.0079	0	0.13	0	0	0	0.19	0.22	0.18	0.17
199	0	0	0	0	0	0	0	0	0	1	9	0.19	0.22	0.02	0
200	0.98	0	0	0.02	0.0016	0	0	0.002	0	0	0	0.19	0.22	0.18	0.17
201	0.7	0	0	0.094	0.0073	0.13	0	0.064	0	0	0	0.19	0.22	0.18	0.17
202	0.51	0	0	0.48	0.0093	3.1e-05	0	0.00023	0	0	0	0.19	0.22	0.18	0.17
203	0.59	0	0	9.8e-05	0.4	0.0018	0	0.0048	0	0	0	0.19	0.22	0.18	0.17
204	0	1	0	0	0	0	0	0	0	0.0018	1	0.19	0.22	0	0
205	0.99	0	0	0.0011	0.0075	0	0	0.00046	0	0	0	0.19	0.22	0.18	0.17
206	0.75	0	0	0.0036	0.23	0.0078	0	0.00071	0	0	0	0.19	0.22	0.18	0.17
207	0.19	0	0	0.00037	0.81	0	0	0	0	0	4	0.33	0.41	0.32	0.32
208	0.95	0	0	0.037	0.0067	0	0	0.0014	0	0	0	0.19	0.22	0.18	0.17
209	0.89	0	0	0.037	0.072	2.4e-05	0	0.0014	0	0	0	0.19	0.22	0.18	0.17
210	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
211	0.96	0	0	0	0	0.038	0	0	0	0	0	0.19	0.22	0.18	0.17
212	0.3	0	0	0.7	0.0002	1.1e-05	0	0.00075	0	0	3	0.4	0.47	0.46	0.32
213	0.7	0	0	0.00087	0.3	1.1e-05	0	2.8e-05	0	0	0	0.19	0.22	0.18	0.17
214	0.57	0	0	0.42	0.012	0	0	3.2e-05	0	0	0	0.19	0.22	0.18	0.17
215	1	0	0	0	0	9.5e-06	0	0	0	0	0	0.19	0.22	0.18	0.17
216	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
217	0.68	0	0	0.32	0.0022	0.00015	0	0.0021	0	0	0	0.19	0.22	0.18	0.17
218	0	0	1	0	0	0	0	0	0	0	2	0	0.024	0.16	0.13
219	0.93	0	0	0	0	0.066	0	0	0	0	0	0.19	0.22	0.18	0.17
220	0.83	0	0	0	0.17	0	0	6.9e-05	0	0	0	0.19	0.22	0.18	0.17
221	0	0	1	0	0	0	0	0	0	0	2	0	0.024	0.16	0.13
222	0.51	0	0	0.0001	0.49	0	0	0.00044	0	0	0	0.19	0.22	0.18	0.17
223	0.95	0	0	0.048	0.0024	0	0	0.0028	0	0	0	0.19	0.22	0.18	0.17
224	0.99	0	0	0.00045	0.0021	0	0	0.0098	0	0	0	0.19	0.22	0.18	0.17
225	0.77	0	0	0.086	0.047	0.083	0	0.012	0	0	0	0.19	0.22	0.18	0.17
226	0	0.8	0	0	0	0.19	0	0	0	0.0095	1	0.19	0.22	0	0
227	0.98	0	0	5.3e-05	4.8e-05	0.019	0	0.0028	0	0	0	0.19	0.22	0.18	0.17
228	0.83	0	0	0.089	7.6e-05	0.035	0	0.045	0	0	0	0.19	0.22	0.18	0.17
229	0.77	0.23	0	0	0	0	0	0	0	0.0015	0	0.19	0.22	0.18	0.17
230	0	0.98	0	0	0	0	0	0	0	0.017	1	0.19	0.22	0	0
231	0.89	0	0	0.002	0.015	0.0016	0	0.09	0	0	0	0.19	0.22	0.18	0.17
232	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
233	0.99	0	0	7.2e-05	0.0073	0.001	0	0	0	0	0	0.19	0.22	0.18	0.17
234	0.89	0.11	0	0	0	0	0	0	0	0.0009	0	0.19	0.22	0.18	0.17
235	0.97	0	0	0	0.026	0	0	0	0	0	0	0.19	0.22	0.18	0.17
236	0	0	7.1e-05	0	0	0	0	0	1	0	8	0	0	0.18	0.17
237	1	0	0	0.00015	0.0019	0.00069	0	0	0	0	0	0.19	0.22	0.18	0.17
238	1	0	0	1.1e-06	0.0031	0.00018	0	0	0	0	0	0.19	0.22	0.18	0.17
239	0.87	0.13	0	0	0	0	0	0	0	1e-05	0	0.19	0.22	0.18	0.17
240	0.87	0.13	0	0	0	8e-06	0	0	0	0.0031	0	0.19	0.22	0.18	0.17
241	0	0	0	0	0	0	0	0	0	1	9	0.19	0.22	0.02	0
242	1	0	0	0	0.00014	2.6e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
243	0.87	0.13	0	0	0	0	0	0	0	0.0031	0	0.19	0.22	0.18	0.17
244	0.85	0.13	0	0	0	0.023	0	0	0	0.0042	0	0.19	0.22	0.18	0.17
245	0.98	0	0	0	4.2e-05	0.018	0	0	0	0	0	0.19	0.22	0.18	0.17
246	0.027	0	0	0.97	4.5e-05	6.6e-06	0	2.3e-06	0	0	3	0.4	0.47	0.46	0.32
247	0	0.99	0	0	0	0	0	0	0	0.014	1	0.19	0.22	0	0
248	0.92	0	0	0.0033	0.053	2.2e-05	0	0.021	0	0	0	0.19	0.22	0.18	0.17
249	0.97	0	0	7.3e-06	0.01	0.021	0	7.6e-06	0	0	0	0.19	0.22	0.18	0.17
250	0.92	0	0	0.00014	0.022	0.056	0	0.00053	0	0	0	0.19	0.22	0.18	0.17
251	0.99	0	0	0	0	0.012	0	0	0	0	0	0.19	0.22	0.18	0.17
252	0.86	0	0	0	0	0.14	0	0	0	0	0	0.19	0.22	0.18	0.17
253	0	0.99	0	0	0	0	0	0	0	0.0067	1	0.19	0.22	0	0
254	0.94	0	0	0.059	0.0022	0	0	0.00017	0	0	0	0.19	0.22	0.18	0.17
255	1	0	0	0	0.00024	0.0027	0	0	0	0	0	0.19	0.22	0.18	0.17
256	0.26	0	0	0.00098	0.038	0.69	0	0.0054	0	0	5	0.4	0.41	0.18	0.17
257	0.98	0	0	0.005	0.019	0	0	0.0011	0	0	0	0.19	0.22	0.18	0.17
258	0.9	0	0	0.024	0.077	0	0	0.00028	0	0	0	0.19	0.22	0.18	0.17
259	0.98	0	0	3.2e-05	0.019	0.0038	0	2.8e-05	0	0	0	0.19	0.22	0.18	0.17
260	0.91	0	0	3.2e-05	0.0017	0.091	0	5.2e-05	0	0	0	0.19	0.22	0.18	0.17
261	0.98	0	0	0	0	0.021	0	0	0	0	0	0.19	0.22	0.18	0.17
262	0.83	0	0	0	1.8e-05	0.17	0	0	0	0	0	0.19	0.22	0.18	0.17
263	0.74	0	0	3.9e-06	0.23	0.029	0	0.00024	0	0	0	0.19	0.22	0.18	0.17
264	0.98	0	0	0	3.2e-05	0.022	0	0	0	0	0	0.19	0.22	0.18	0.17
265	0.99	0	0	0	0	0.0079	0	0	0	0	0	0.19	0.22	0.18	0.17
266	0.91	0	5e-06	0	0	0	0	0	0.089	0	0	0.19	0.22	0.18	0.17
267	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
268	1	0	0	0	0	1.6e-05	0	0	0	0	0	0.19	0.22	0.18	0.17
269	0	0.25	0	0	0	0.73	0	0	0	0.015	5	0.4	0.41	0.18	0.17
270	0.26	0	0	2.4e-06	0.74	0	0	0	0	0	4	0.33	0.41	0.32	0.32
271	0	0	0.0058	0	0	0	0	0	0.99	0	8	0	0	0.18	0.17
272	0.5	0	0	2.9e-05	0.5	0	0	0	0	0	0	0.19	0.22	0.18	0.17
273	0	0.98	0	0	0	0	0	0	0	0.015	1	0.19	0.22	0	0
274	0	0.99	0	0	0	0	0	0	0	0.0092	1	0.19	0.22	0	0
275	0	0.99	0	0	0	0	0	0	0	0.0089	1	0.19	0.22	0	0
276	0	0	0	0	0	0	0	0	0	1	9	0.19	0.22	0.02	0
277	2.2e-05	0	0	0.14	0.4	0.046	0	0.42	0	0	7	0.47	0.47	0.32	0.39
278	0.99	0	0	0.0012	0.0055	0	0	0.0014	0	0	0	0.19	0.22	0.18	0.17
279	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
280	1	0	0	0	0	0	0	0	0	0	0	0.19	0.22	0.18	0.17
281	0.55	0	0	0.11	0.081	0.14	0	0.12	0	0	0	0.19	0.22	0.18	0.17
282	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
283	0	0.94	0	0	0	0	0	0	0	0.058	1	0.19	0.22	0	0
284	0	0.98	0	0	0	0	0	0	0	0.02	1	0.19	0.22	0	0
285	0	0	0	0	0	1	0	0	0	0	5	0.4	0.41	0.18	0.17
286	0	0	0	0	0	0	1	0	3.5e-06	0	6	0	0	0.04	0.076
287	0	0.99	0	0	0	0	0	0	0	0.0071	1	0.19	0.22	0	0
288	0.93	0	0	0.00033	0.074	1.9e-06	0	0.00022	0	0	0	0.19	0.22	0.18	0.17
289	0.76	0	0	0.015	0.22	0	0	0	0	0	0	0.19	0.22	0.18	0.17
290	0.26	0	0	0.74	0.0018	1.1e-06	0	5.3e-05	0	0	3	0.4	0.47	0.46	0.32
291	0.95	0	0	0.00063	0.047	5.4e-05	0	3.6e-05	0	0	0	0.19	0.22	0.18	0.17
292	0	0	0.0016	0	0	0	0	0	1	0	8	0	0	0.18	0.17
