SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
30	4.7e-05	0	0.5	0.5	0	0.00086	0	3.8e-06	0	0	0	0	3	0.26	0.28	0.28
31	0.00037	0	0.5	0.5	0	0.0003	0	0	0	0	0	0	3	0.26	0.28	0.28
32	0.00077	0	0.39	0.39	0	0.00021	0	0.22	0	0	0	0	3	0.26	0.28	0.28
33	7.6e-06	0	0.5	0.5	0	0.00035	0	0	0	0	0	0	3	0.26	0.28	0.28
34	4.3e-06	0	0.5	0.5	0	3.1e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
35	1e-06	0	0.5	0.5	0	0.00075	0	1.9e-05	0	0	0	0	3	0.26	0.28	0.28
36	2.6e-06	0	0.5	0.5	0	1.8e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
37	0.00027	0	0.5	0.5	0	0.00023	0	0.0022	0	0	0	0	3	0.26	0.28	0.28
38	0	0	0	0	0	0	0.98	0	0	0.022	0	0	6	0	0.093	0
39	0.00071	0	0.39	0.39	0	5.4e-05	0	0.22	0	0	0	0	3	0.26	0.28	0.28
40	0.00027	0	0.5	0.5	0	0.00044	0	0	0	0	0	0	3	0.26	0.28	0.28
41	0.0016	0	0.21	0.21	0	0.022	0	0.56	0	0	0	0	7	0.47	0.43	0.48
42	0	0	0	0	0	0	0.95	0	0	0.054	0	0	6	0	0.093	0
43	0.0014	0	0.49	0.49	0	0.019	0	0.0019	0	0	0	0	3	0.26	0.28	0.28
44	0.00014	0	0.49	0.49	0	0.0069	0	0.017	0	0	0	0	3	0.26	0.28	0.28
45	0.00034	0	0.47	0.47	0	0.00075	0	0.051	0	0	0	0	3	0.26	0.28	0.28
46	0	0	0	0	0	0	0.97	0	0	0.032	0	0	6	0	0.093	0
47	0	0	0	0	0	0	0.97	0	0	0.028	0	0	6	0	0.093	0
48	0.00066	0.0018	0.48	0.49	0	0.021	0	0.005	0	0	0	0	3	0.26	0.28	0.28
49	0.0003	0	0.5	0.5	0	0.00041	0	0.00086	0	0	0	0	3	0.26	0.28	0.28
50	0.00085	0	0.5	0.5	0	3.2e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
51	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
52	0.00062	0	0.086	0.087	0	0.0026	0	0.82	0	0	0	0	7	0.47	0.43	0.48
53	0.00012	2.6e-05	0.5	0.5	0	0.0069	0	0	0	0	0	0	3	0.26	0.28	0.28
54	0.0017	0	0.5	0.5	0	0.00022	0	0.0017	0	0	0	0	3	0.26	0.28	0.28
55	0	0	0	0	0	0	0.92	0	1.2e-05	0.083	0	0	6	0	0.093	0
56	0.0017	0	0.5	0.5	0	4.4e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
57	0.00021	0	0.5	0.5	0	9.1e-05	0	0.0002	0	0	0	0	3	0.26	0.28	0.28
58	1.6e-05	0	0.5	0.5	0	0.00034	0	0	0	0	0	0	3	0.26	0.28	0.28
59	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
60	0.00051	0	0.49	0.49	0	0.012	0	5.6e-05	0	0	0	0	3	0.26	0.28	0.28
61	0	0	0	0	0	0.031	0.9	0	6.6e-05	0.065	0	0	6	0	0.093	0
62	9.1e-06	0	0.5	0.5	0	7.1e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
63	0	0	0	0	0	0.022	0.97	0	0	0.0036	0	0	6	0	0.093	0
64	8.6e-05	0	0.5	0.5	0	8.8e-05	0	0.00057	0	0	0	0	3	0.26	0.28	0.28
65	0	0	0	0	0	0.026	0.96	0	0.00013	0.013	0	0	6	0	0.093	0
66	4e-05	0	0.059	0.059	0	0	0	0.88	0	0	0	0	7	0.47	0.43	0.48
67	9.9e-05	0	0.5	0.5	0	0.0042	0	0	0	0	0	0	3	0.26	0.28	0.28
68	3.8e-05	0	0.5	0.5	0	1.4e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
69	2.3e-05	0	0.49	0.5	0	0.012	0	0	0	0	0	0	3	0.26	0.28	0.28
70	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
71	0.00016	0.00029	0.5	0.5	0	0.001	0	0	3.9e-06	0	0	0	3	0.26	0.28	0.28
72	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
73	0	0	0	0	0	0	0.95	0	0.00016	0.05	0	0	6	0	0.093	0
74	0	0	0	0	0	0	0.86	0	2.1e-05	0.14	0	0	6	0	0.093	0
75	0.00042	0	0.5	0.5	0	9.5e-05	0	0.0024	0	0	0	0	3	0.26	0.28	0.28
76	0	7.9e-06	0	0	7.2e-06	0	0.9	0	1.3e-05	0.1	0	0	6	0	0.093	0
77	1.4e-06	0	0.42	0.42	0	0.15	0	0	0	0	0	0	3	0.26	0.28	0.28
78	0.00033	0	0.49	0.5	0	0.011	0	1e-05	0	0	0	0	3	0.26	0.28	0.28
79	0	0	0	0	1.4e-05	0	0.97	0	2.1e-06	0.034	0	0	6	0	0.093	0
80	0.0045	0	0.49	0.49	0	0.0031	0	0.019	0	0	0	0	3	0.26	0.28	0.28
81	0.00026	0	0.49	0.49	0	0.00085	0	0.014	0	0	0	0	3	0.26	0.28	0.28
82	0.019	0	0.48	0.48	0	0.00028	0	0.014	0	0	0	0	3	0.26	0.28	0.28
83	0.0028	0	0.5	0.5	0	0.0011	0	0	0	0	0	0	3	0.26	0.28	0.28
84	1.7e-05	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
85	0.0043	0	0.38	0.38	0	0.0031	0	0.23	0	0	0	0	3	0.26	0.28	0.28
86	0.0015	0	0.35	0.35	0	0.0024	0	0.3	0	0	0	0	3	0.26	0.28	0.28
87	0	1	0.00067	0.00067	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
88	0.013	0	0.49	0.49	0	0.0014	0	0.0046	0	0	0	0	3	0.26	0.28	0.28
89	0	0	0	0	0	0	0.93	0	5.8e-05	0.07	0	0	6	0	0.093	0
90	0.0045	0	0.5	0.5	0	7.6e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
91	1.1e-05	0	0.5	0.5	0	0.00016	0	0	0	0	0	0	3	0.26	0.28	0.28
92	0.0022	0	0.49	0.49	0	0.013	0	0.0014	0	0	0	0	3	0.26	0.28	0.28
93	0.00015	0	0.5	0.5	0	0.00017	0	0.00057	0	0	0	0	3	0.26	0.28	0.28
94	0	0	0	0	0	0	0.99	0	0	0.0064	0	0	6	0	0.093	0
95	2.1e-05	0	0.5	0.5	0	0.0049	0	0	0	0	0	0	3	0.26	0.28	0.28
96	0	1	0	0	0.0013	0	0	0	0	0	0	0	1	0.26	0.28	0.031
97	0.0007	8.4e-05	0.49	0.49	0	0.0025	0	0.0094	0	0	0	0	3	0.26	0.28	0.28
98	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
99	7.8e-05	0	0.5	0.5	0	0.00085	0	0	0	0	0	0	3	0.26	0.28	0.28
100	0	0	0	0	0	0	0.97	0	2.6e-06	0.032	0	0	6	0	0.093	0
101	0.0012	0	0.39	0.39	0	0.0011	0	0.21	0	0	0	0	3	0.26	0.28	0.28
102	0	0	0	0	0	0	1	0	0	0.0036	0	0	6	0	0.093	0
103	0	0	0.5	0.5	0	0.00026	0	5.7e-06	0	0	0	0	3	0.26	0.28	0.28
104	0.00015	0	0.12	0.12	0	0.00012	0	0.76	0	0	0	0	7	0.47	0.43	0.48
105	0.0071	0	0.41	0.41	0	0.0034	0	0.17	0	0	0	0	3	0.26	0.28	0.28
106	0.0036	0	0.47	0.48	0	0.022	0	0.025	0	0	0	0	3	0.26	0.28	0.28
107	0	0	0	0	0	0.032	0.87	0	0.00083	0.099	0	0	6	0	0.093	0
108	0.0027	0	0.48	0.48	0	0.011	0	0.034	0	0	0	0	3	0.26	0.28	0.28
109	0.0016	0	0.5	0.5	0	0.0026	0	0.0004	0	0	0	0	3	0.26	0.28	0.28
110	0.00088	0	0.49	0.49	0	0.019	0	0.0016	0	0	0	0	3	0.26	0.28	0.28
111	8.1e-05	0	0.5	0.5	0	0.00018	0	0	0	0	0	0	3	0.26	0.28	0.28
112	0.00012	0	0.5	0.5	0	0.00067	0	0	0	0	0	0	3	0.26	0.28	0.28
113	0.00014	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
114	0	0.00055	0.047	0.047	0.58	1.1e-05	0	0	0.32	0	0	0	4	0.26	0.031	0.031
115	0.00024	0	0.5	0.5	0	0.0068	0	0	0	0	0	0	3	0.26	0.28	0.28
116	0.00014	0	0.48	0.48	0	0.04	0	8e-05	0	0	0	0	3	0.26	0.28	0.28
117	0	0	0	0	0	0	0.9	0	0	0.018	0	0.082	6	0	0.093	0
118	0.0011	0	0.28	0.28	0	0.0015	0	0.44	0	0	0	0	7	0.47	0.43	0.48
119	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
120	0	2.4e-05	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
121	0	0	0	0	0	0	0.91	0	0	0.012	0	0.083	6	0	0.093	0
122	0	0	0.3	0.31	0	0	0	0.39	0	0	0	0	7	0.47	0.43	0.48
123	0.00039	0	0.5	0.5	0	0.005	0	0.0011	0	0	0	0	3	0.26	0.28	0.28
124	0.0065	0	0.45	0.45	0	0.0043	0	0.089	0	0	0	0	3	0.26	0.28	0.28
125	0	0	0	0	0	0	0.74	0	6.2e-05	0.19	0	0.068	6	0	0.093	0
126	8.1e-06	0	0.49	0.5	0	0.0094	0	0	0	0	0	0	3	0.26	0.28	0.28
127	5e-06	0.0038	0.5	0.5	0	0.00056	0	0	0	0	0	0	3	0.26	0.28	0.28
128	0	0	0	0	1	0	0	0	0	0	0	0	4	0.26	0.031	0.031
129	0	0.0008	0.5	0.5	0	3.7e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
130	0	3.4e-05	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
131	0	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
132	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
133	0	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
134	0.00052	0	0.5	0.5	0	0.00082	0	0	0	0	0	0	3	0.26	0.28	0.28
135	0	0	0.5	0.5	7.9e-05	0	0	0	0	0	0	0	3	0.26	0.28	0.28
136	0.0006	0	0.19	0.19	0	0.003	0	0.61	0	0	0	0	7	0.47	0.43	0.48
137	0.00036	0	0.46	0.46	0	0.075	0	0	0	0	0	0	3	0.26	0.28	0.28
138	3.2e-05	0	0.48	0.48	0	0.038	0	0	0	0	0	0	3	0.26	0.28	0.28
139	0.0011	7.1e-06	0.49	0.5	0	0.0072	0	0.00028	0	0	0	0	3	0.26	0.28	0.28
140	0	0.0014	0.5	0.5	0	6.5e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
141	0	0.0028	0.5	0.5	9.6e-06	0.00016	0	0	0	0	0	0	3	0.26	0.28	0.28
142	0	0	0	0	0	0	0.91	0	0	0.0037	0	0.083	6	0	0.093	0
143	0.015	0	0.44	0.44	0	0.00058	0	0.1	0	0	0	0	3	0.26	0.28	0.28
144	8.7e-06	0	0.5	0.5	0	0.0001	0	0	0	0	0	0	3	0.26	0.28	0.28
145	0	0	0	0	0	0.016	0.98	0	0	0.00029	0	0	6	0	0.093	0
146	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
147	0.0011	0	0.49	0.5	0	0.0075	0	0.00018	0	0	0	0	3	0.26	0.28	0.28
148	0	0	0	0	0	0	0.98	0	0	0.018	0	0	6	0	0.093	0
149	0	0	0.5	0.5	0	7.8e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
150	0	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
151	0.00015	0	0.5	0.5	0	0.0028	0	0	0	0	0	0	3	0.26	0.28	0.28
152	0.00018	0	0.5	0.5	0	0.0003	0	0	0	0	0	0	3	0.26	0.28	0.28
153	0	0	0	0	0	0	0.89	0	4.3e-05	0.11	0	0	6	0	0.093	0
154	0	0	0	0	0	0	0.88	0	2e-05	0.12	0	0	6	0	0.093	0
155	0.00012	0	0.5	0.5	0	0.0037	0	0	0	0	0	0	3	0.26	0.28	0.28
156	0.02	0	0.48	0.49	0	0.0066	0	0.0038	0	0	0	0	3	0.26	0.28	0.28
157	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
158	1.8e-06	0	0.5	0.5	0	5e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
159	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
160	0	0.99	0	0	0.0054	0	0	0	0	0	0	0	1	0.26	0.28	0.031
161	0.0016	0	0.5	0.5	0	0.0039	0	0.00014	0	0	0	0	3	0.26	0.28	0.28
162	9.1e-05	0	0.16	0.16	0	6.4e-05	0	0.67	0	0	0	0	7	0.47	0.43	0.48
163	1.2e-05	0	0.41	0.41	0	0.18	0	0	0	0	0	0	3	0.26	0.28	0.28
164	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
165	0.019	0	0.33	0.33	0	0.098	0	0.23	0	0	0	0	3	0.26	0.28	0.28
166	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
167	9.2e-05	0	0	0	0	0	0	1	0	0	0	0	7	0.47	0.43	0.48
168	0	0	0	0	0	0	0.96	0	3.2e-06	0.036	0	0	6	0	0.093	0
169	0	1	1.5e-05	1.5e-05	0.00033	0	0	0	0	0	0	0	1	0.26	0.28	0.031
170	0	0	0	0	0	0	0	0	0	0	0.00049	1	11	0	0.093	0.28
171	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
172	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
173	9.4e-05	0	0.5	0.5	0	0.0026	0	0	0	0	0	0	3	0.26	0.28	0.28
174	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
175	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
176	0.00071	0	0.28	0.28	0	0.0024	0	0.44	0	0	0	0	7	0.47	0.43	0.48
177	0	0	5e-05	5e-05	0	0	0	1	0	0	0	0	7	0.47	0.43	0.48
178	4.8e-06	0	0.37	0.37	0	0.26	0	0	0	0	0	0	3	0.26	0.28	0.28
179	0.00053	0	0.075	0.076	0	3.1e-05	0	0.85	0	0	0	0	7	0.47	0.43	0.48
180	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
181	0.00025	0	0.48	0.48	0	0.032	0	0	0	0	0	0	3	0.26	0.28	0.28
182	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
183	6.5e-05	0	0.5	0.5	0	0.00012	0	0	0	0	0	0	3	0.26	0.28	0.28
184	0	0	0.26	0.27	0	0.47	0	0	0	0	0	0	5	0.26	0.38	0.28
185	0.0029	0	0.49	0.49	0	0.0013	0	0.018	0	0	0	0	3	0.26	0.28	0.28
186	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
187	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
188	2.9e-05	0	0.5	0.5	0	2e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
189	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
190	3.6e-05	0	0.45	0.45	0	0.11	0	0	0	0	0	0	3	0.26	0.28	0.28
191	0	0	8.5e-05	8.6e-05	0	0	0	1	0	0	0	0	7	0.47	0.43	0.48
192	0	0	0	0	0	0	0.99	0	0	0.005	0	0	6	0	0.093	0
193	5.3e-05	0	0.5	0.5	0	2.3e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
194	2.2e-06	0	0.48	0.49	0	0.031	0	0	0	0	0	0	3	0.26	0.28	0.28
195	0	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
196	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
197	0	0	0	0	0	0	0.98	0	0	0.02	0	0	6	0	0.093	0
198	0	0	0.38	0.38	0	0.23	0	0	0	0	0	0	3	0.26	0.28	0.28
199	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
200	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
201	0	0	0	0	0	0	0.91	0	0	0.09	0	0	6	0	0.093	0
202	2e-05	0	0.031	0.031	0	0.94	0	2.7e-05	0	0	0	0	5	0.26	0.38	0.28
203	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
204	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
205	0.0023	0	0.49	0.49	0	0.017	0	6.7e-05	0	0	0	0	3	0.26	0.28	0.28
206	0.00028	0	0.5	0.5	0	0.0007	0	0	0	0	0	0	3	0.26	0.28	0.28
207	0	0	0	0	0	0	0.99	0	0	0.013	0	0	6	0	0.093	0
208	0.0023	0	0.48	0.48	0	0.0019	0	0.036	0	0	0	0	3	0.26	0.28	0.28
209	0	0	0	0	0	0	1	0	0	0.0021	0	0	6	0	0.093	0
210	0	0	0.43	0.43	0	0.14	0	0	0	0	0	0	3	0.26	0.28	0.28
211	0.0037	0	0.46	0.46	0	0.03	0	0.039	0	0	0	0	3	0.26	0.28	0.28
212	0	0	0	0	0	0	0.99	0	0	0.0061	0	0	6	0	0.093	0
213	0	0	0	0	0	0	1	0	0	0.0006	0	0	6	0	0.093	0
214	0.029	0	0.48	0.49	0	1.2e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
215	6.6e-06	0	0.5	0.5	0	8.9e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
216	0.00027	0	0.5	0.5	0	0.0045	0	0.00027	0	0	0	0	3	0.26	0.28	0.28
217	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
218	0	0	0.11	0.11	0	0.77	0	0	0	0	0	0	5	0.26	0.38	0.28
219	0	0	5.1e-06	5.1e-06	0	0	0	0	0	0	0	1	11	0	0.093	0.28
220	0.0037	0	0.5	0.5	0	0.0013	0	2.6e-06	0	0	0	0	3	0.26	0.28	0.28
221	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
222	0.00057	0	0.48	0.48	0	0.024	0	0.0087	0	0	0	0	3	0.26	0.28	0.28
223	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
224	2.6e-05	0	0.4	0.4	0	0.2	0	0	0	0	0	0	3	0.26	0.28	0.28
225	0	0	0	0	0	0	0.97	0	0.00014	0.033	0	0	6	0	0.093	0
226	0	0	0	0	0	0	0.83	0	0	0.17	0	0	6	0	0.093	0
227	0.00014	0	0.5	0.5	0	0.00051	0	0	0	0	0	0	3	0.26	0.28	0.28
228	0.00021	0	0.47	0.47	0	0.049	0	0.0045	0	0	0	0	3	0.26	0.28	0.28
229	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
230	0	0	0	0	0	0	0.95	0	6.7e-05	0.046	0	0	6	0	0.093	0
231	0.00069	0	0.38	0.39	0	0.23	0	0	0	0	0	0	3	0.26	0.28	0.28
232	0.00054	0	0.39	0.39	0	0.0023	0	0.22	0	0	0	0	3	0.26	0.28	0.28
233	0	0	0	0	0	0	0.96	0	0	0.04	0	0	6	0	0.093	0
234	0	0	4e-05	4e-05	0	0	0	0	0.00058	0	0	1	11	0	0.093	0.28
235	0.00037	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
236	0.0067	0	0.48	0.48	0	3.9e-05	0	0.028	0	0	0	0	3	0.26	0.28	0.28
237	0.00093	0	0.45	0.45	0	0.013	0	0.09	0	0	0	0	3	0.26	0.28	0.28
238	0.00066	0	0.5	0.5	0	9.6e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
239	0	0	0	0	0	0	0.98	0	0.00023	0.017	0	0	6	0	0.093	0
240	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
241	0.00015	0.46	0.17	0.17	0.2	0.0012	0	1.8e-05	3.3e-06	0	0	0	1	0.26	0.28	0.031
242	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
243	0	0	0.5	0.5	0	7.9e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
244	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
245	0.00013	0	0.36	0.36	0	0.28	0	0	0	0	0	0	3	0.26	0.28	0.28
246	0.00084	0	0.3	0.31	0	0.088	0	0.3	0	0	0	0	3	0.26	0.28	0.28
247	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
248	6.9e-06	0	0.5	0.5	0	0.0037	0	0	0	0	0	0	3	0.26	0.28	0.28
249	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
250	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
251	0	0	0	0	0	0	0.99	0	0	0.0081	0	0	6	0	0.093	0
252	0	0	0	0	0	0	0	0	2.1e-06	0	0	1	11	0	0.093	0.28
253	0.0031	0	0.36	0.36	0	0.011	0	0.27	0	0	0	0	3	0.26	0.28	0.28
254	0	0	0	0	0	0	0.85	0	0	0.15	0	0	6	0	0.093	0
255	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0.093	0.28
256	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
257	0.018	0	0.49	0.49	0	0.0013	0	0	0	0	0	0	3	0.26	0.28	0.28
258	1.6e-05	0	0.5	0.5	0	2.4e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
259	0	0	0.5	0.5	0	6.6e-06	0	0	0	0	0	0	3	0.26	0.28	0.28
260	0	1	1.2e-05	1.2e-05	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
261	0	0	0	0	0	0	1	0	0	0.0015	0	0	6	0	0.093	0
262	0	0	0	0	0	0	0.97	0	0	0.034	0	0	6	0	0.093	0
263	0.0021	0	0.49	0.49	0	0.011	0	0	0	0	0	0	3	0.26	0.28	0.28
264	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
265	0.0016	0	0.49	0.5	0	0.0038	0	0.004	0	0	0	0	3	0.26	0.28	0.28
266	0	1	0	0	0	0	0	0	0	0	0	0	1	0.26	0.28	0.031
267	0	1	0.0015	0.0015	3.3e-06	1e-05	0	0	0	0	0	0	1	0.26	0.28	0.031
268	3.9e-06	0.96	0.019	0.019	6.6e-06	0.00027	0	0	0	0	0	0	1	0.26	0.28	0.031
269	2.6e-06	0	0.5	0.5	0	7.1e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
270	0.035	0	0.48	0.48	0	0.011	0	7.1e-06	0	0	0	0	3	0.26	0.28	0.28
271	0	0	0	0	0	0.028	0.95	0	2.7e-06	0.021	0	0	6	0	0.093	0
272	0.00081	0	0.5	0.5	0	0.00056	0	0	0	0	0	0	3	0.26	0.28	0.28
273	1e-06	0	0.5	0.5	0	0	0	0	0	0	0	0	3	0.26	0.28	0.28
274	0	0.002	0	0	0.00024	0	0.88	0	0.00076	0.12	0	0	6	0	0.093	0
275	0.0025	0	0.5	0.5	0	0.0018	0	0	0	0	0	0	3	0.26	0.28	0.28
276	1.3e-05	0	0.5	0.5	0	0.00065	0	0	0	0	0	0	3	0.26	0.28	0.28
277	0.0058	0	0.49	0.5	0	0.0034	0	1.1e-06	0	0	0	0	3	0.26	0.28	0.28
278	0.0012	0	0.5	0.5	0	0.0042	0	1.9e-05	0	0	0	0	3	0.26	0.28	0.28
279	8.3e-06	0	0.49	0.49	0	0.025	0	0	0	0	0	0	3	0.26	0.28	0.28
280	0.00082	0	0.49	0.49	0	0.012	0	3.1e-06	0	0	0	0	3	0.26	0.28	0.28
281	0.00011	0.16	0.42	0.42	4.9e-05	0.002	0	0	0	0	0	0	3	0.26	0.28	0.28
282	0.00027	0	0.5	0.5	0	6.6e-05	0	0	0	0	0	0	3	0.26	0.28	0.28
283	0.00024	0	0.49	0.5	0	0.011	0	7.7e-05	0	0	0	0	3	0.26	0.28	0.28
284	0	0	0	0	0	0	0	0	1	0	0	0	8	0.029	0.062	0.031
285	0.00061	0	0.5	0.5	0	0.00014	0	0	0	0	0	0	3	0.26	0.28	0.28
286	0.0023	0	0.49	0.49	0	0.0015	0	0.01	0	0	0	0	3	0.26	0.28	0.28
287	0.00037	0	0.5	0.5	0	0.0001	0	0	0	0	0	0	3	0.26	0.28	0.28
