SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
29	0	0.003	0	0.0054	0.027	8.4e-05	0	0	0.96	0.0003	0	0.00081	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
30	0	0	0	0	0.0047	0	0	0	1	3.1e-06	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
31	0	0	0	0.0026	0.015	1.3e-05	0	0	0.98	0	0	0.00021	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
32	0	0.0026	0	2e-06	0.043	0	0	0	0.36	0.0031	0	0.59	0	0	0	0	0	0	0	0	11	0.42	0.24	0.28
33	0	0	0	0.13	0.00026	0.0026	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
34	0	0	0	0.34	2.7e-05	0.0023	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
35	0	0	0	0	0.0048	0	0	0	0.00043	0	0	0.99	0	0	0	0	0	0	0	0	11	0.42	0.24	0.28
36	0	0	0	0.34	2.8e-05	0.0015	0	0	0.66	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
37	0	8.1e-05	0	0	0.0037	0	0	0	0.99	0.00011	0	0.0012	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
38	0	0	0	0	0	0	0.51	0	0	0	8.7e-05	0	0	0	0.41	0	3.1e-05	0.082	0	0	6	0	0.093	0
39	0	0.14	0	0	0.0015	0	0	0	0.41	0.44	0	0	0	0	0	0	0	0	0	0	9	0.53	0.48	0.48
40	0	0	0	0.00015	0.0076	2.1e-06	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
41	0	0.62	0	0	0.04	0	0	0.016	0.26	0.063	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
42	0	0	0	0	0	0	0.53	0	0	0	8.2e-05	0	0	1.4e-05	0.43	0	4.1e-05	0.034	0	0	6	0	0.093	0
43	0	0.0032	0	0	0.0084	0	0	0	0.99	0.00073	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
44	0	0.095	0	0	0.0038	0	0	0	0.89	0.012	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
45	0	0.26	0	0	0.00054	0	0	0	0.71	0.023	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
46	0	0	0	0	0	0	0.53	0	0	0	1.4e-05	0	0	0	0.43	0	0	0.036	0	0	6	0	0.093	0
47	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0.44	0	0	0.022	0	0	6	0	0.093	0
48	0	0.004	0.002	0	0.023	0	0	1.8e-05	0.97	0.00099	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
49	0	9.8e-05	0	0	0.0046	0	0	0	0.99	0.0004	0	2.3e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
50	0	0	0	0.54	1.4e-05	0.00025	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.22	0.25
51	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
52	0	0.61	0	0	0.033	0	0	0.0069	0.21	0.15	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
53	0	0	2.8e-05	0.045	0.0067	0.0019	0	0	0.95	0	0	3.9e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
54	0	0.00011	0	0	0.0018	0	0	0	1	0.0011	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
55	0	0	0	0	0	0	0.53	0	0	0	0.00043	0	0	0.00023	0.43	0	0.00038	0.039	0	0	6	0	0.093	0
56	0	0	0	0.003	0.0043	1.7e-06	0	0	0.99	0	0	3.7e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
57	0	4.8e-06	0	0	0.00012	0	0	0	1	1.3e-05	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
58	0	0	0	0.026	0.006	0.00047	0	0	0.97	0	0	4.8e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
60	0	3.7e-06	0	0.0016	0.079	8.4e-05	0	0	0.92	0	0	0.0011	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
61	0	0	0	0	1.7e-06	0	0.52	0	0	0	0.0023	0	0	0.00059	0.43	0	0.00051	0.048	0	0	6	0	0.093	0
62	0	0	0	0.17	0	0.00029	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
63	0	0	0	0	0	0	0.3	0	0	0	0.00097	0	0	0	0.25	0	7.4e-05	0.45	0	0	17	0	0.062	0
64	0	0.035	0	0.16	0.00037	0.00045	0	0	0.8	0.0024	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
65	0	0	0	0	1.1e-05	0	0.4	0	0	0	0.0054	0	0	7.9e-06	0.32	0	0.0018	0.27	0	0	6	0	0.093	0
66	0	0.89	0	0	6.5e-06	0	0	0	0.079	0.029	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
67	0	0	0	0.045	0.0021	0.0017	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
68	0	0	0	0.035	0.00011	4.1e-05	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
69	0	0	0	0.0016	0.047	0.00038	0	0	0.95	0	0	2.8e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
70	0	0	0.044	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	12	0.26	0.062	0
71	0	0	0.00019	0.4	0.00034	0.0031	0	0	0.59	0	0	2e-06	0	0	0	5e-05	0	0	0	0	8	0.26	0.28	0.28
72	0	0	0.025	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	12	0.26	0.062	0
73	0	0	0	0	0	0	0.51	0	0	0	0.002	0	0	0.00019	0.42	0	0.002	0.073	0	0	6	0	0.093	0
74	0	0	0	0	0	0	0.54	0	0	0	0.00051	0	0	0.0014	0.44	0	0.00037	0.023	0	0	6	0	0.093	0
75	0	0.077	0	0.2	0.00028	0.00036	0	0	0.72	0.002	0	1.1e-06	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
76	0	0	8.1e-06	0	0	0	0.53	0	0	0	0.0013	0	0.013	0.0014	0.43	0	0.00011	0.027	0	0	6	0	0.093	0
77	0	0	0	0	0.14	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
78	0	0	0	0	0.0039	0	0	0	1	0	0	0.00039	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
79	0	0	0	0	0	0	0.48	0	0	0	0.00069	0	0.038	2.2e-05	0.4	0	7.7e-05	0.08	0	0	6	0	0.093	0
80	0	0.093	0	0	0.0078	0	0	1.3e-05	0.89	0.007	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
81	0	0.038	0	0.12	0.0051	0.00095	0	2.8e-06	0.81	0.023	0	0.00071	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
82	0	0.18	0	0	0.00097	0	0	0	0.81	0.0021	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
83	0	0	0	0.00031	0.00049	4.3e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
84	0	0	0	0.37	0	0.00015	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
85	0	0.31	0	2e-05	0.0039	0	0	7.3e-06	0.67	0.017	0	0.00016	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
86	0	0.41	0	0	0.0014	0	0	0	0.56	0.031	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
87	0	0	1	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
88	0	0.1	0	0	0.0016	0	0	0	0.89	0.00095	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
89	0	0	0	0	0	0	0.52	0	0	0	0.0011	0	0	0.00029	0.42	0	0.0011	0.059	0	0	6	0	0.093	0
90	0	0	0	0.016	0.00063	9.4e-06	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
91	0	0	0	0.31	0.00013	0.0034	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
92	0	0.00055	0	0	0.029	0	0	0	0.97	0.00078	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
93	0	1.9e-05	0	0	0.00098	0	0	0	1	7.5e-05	0	0.00028	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
94	0	0	0	0	0	0	0.46	0	0	0	1.2e-05	0	0	0	0.38	0	0	0.16	0	0	6	0	0.093	0
95	0	0	0	0.16	0.00019	0.014	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
96	0	0	0.0014	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.26	0.062	0
97	0	0.0044	9.2e-05	7.6e-06	0.0085	0	0	0	0.98	0.0025	0	0.0012	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
99	0	0	0	0.16	0.0015	0.0018	0	0	0.83	0	0	1.6e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
100	0	0	0	0	0	0	0.49	0	0	0	0.0005	0	0	1.2e-05	0.4	0	0.00018	0.11	0	0	6	0	0.093	0
101	0	0.47	0	0	0.0006	0	0	0	0.52	0.0099	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
102	0	0	0	0	0	0	0.4	0	0	0	7.8e-05	0	0	0	0.33	0	0	0.27	0	0	6	0	0.093	0
103	0	0	0	0	0.0024	0	0	0	6.4e-06	0	0	1	0	0	0	0	0	0	0	0	11	0.42	0.24	0.28
104	0	0.94	0	0	2.5e-06	0	0	0	0.06	0.0022	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
105	0	0.2	0	0	0.019	0	0	0.0039	0.74	0.038	0	9.9e-06	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
106	0	0.077	0	0	0.027	0	0	0.0017	0.88	0.011	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
107	0	0	0	0	7e-05	0	0.52	0	0	0	0.0049	0	0	0.004	0.42	0	0.0032	0.049	0	0	6	0	0.093	0
108	0	0.032	0	0	0.053	0	0	0.0042	0.9	0.014	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
109	0	0.0098	0	0.041	0.0068	0.00034	0	1e-05	0.94	0.001	0	0.00014	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
110	0	0.00028	0	0.006	0.077	0.00019	0	0	0.91	4.2e-05	0	0.0019	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
111	0	0	0	0.0038	0.0044	2.9e-05	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
112	0	0	0	0.15	0.00066	0.0012	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
113	0	0	0	0.4	8.2e-06	6.8e-05	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
114	0	0	3.2e-05	0	0	0	0	0	0.0051	0	0	0	0.34	0	0	0.55	0.1	0	0	0	15	0.058	0.031	0.28
115	0	0	0	0.028	0.0063	0.00079	0	0	0.96	0	0	4.1e-06	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
116	0	5.4e-05	0	2.1e-05	0.43	8.8e-06	0	0	0.57	0	0	0.00014	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
117	0.077	0	0	0	0	0	0.44	0	0	0	0.00041	0	0	2.4e-06	0.36	0	7.6e-05	0.13	0	0	6	0	0.093	0
118	0	0.43	0	0	0.0028	0	0	0	0.5	0.072	0	1.9e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
119	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0.19	0	0	0	0	0	0	10	0	0.062	0.031
120	0	0	0	0	0	0	0	0	0.051	0	0	0	0.95	0	0	0	0	0	0	0	12	0.26	0.062	0
121	0.076	0	0	0	0	0	0.43	0	0	0	0.0001	0	0	0	0.35	0	3.8e-05	0.14	0	0	6	0	0.093	0
122	0	0.052	0	0.24	5.5e-06	0.00076	0	0	0.052	0.66	0	0	0	0	0	0	0	0	0	0	9	0.53	0.48	0.48
123	0	0.013	0	0	0.032	0	0	1.2e-05	0.94	0.011	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
124	0	0.12	0	0	0.013	0	0	0.00011	0.77	0.091	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
125	0.086	0	0	0	0	0	0.49	0	0	0	0.00073	0	0	0.0087	0.4	0	0.00046	0.013	0	0	6	0	0.093	0
126	0	0	0	0.0002	0.0046	0.00018	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
127	0	0	0.0042	0	0.00069	0	0	0	0.99	0	0	2.3e-06	0.0023	0	0	0	0	0	0	0	8	0.26	0.28	0.28
128	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.26	0.062	0
129	0	0	0.00088	0	4.5e-05	0	0	0	1	0	0	0	1.5e-05	0	0	0	0	0	0	0	8	0.26	0.28	0.28
130	0	0	3.8e-05	0	4.9e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
131	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.058	0.031	0.28
133	0	0	0	0	0	0	0	0	0.12	0	0	0	0.88	0	0	0	0	0	0	0	12	0.26	0.062	0
134	0	0	0	0.02	0.0019	0.00013	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
135	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.26	0.062	0
136	0	0.71	0	0	0.023	0	0	0	0.25	0.016	0	0.00017	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
137	0	0	0	0	0.00012	3.1e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
138	0	0.001	0	0	0.0096	0	0	0	0.99	0.00017	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
139	0	0.00013	7.4e-06	0.034	0.015	0.00071	0	0	0.95	0	0	0.00022	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
140	0	0	0.0016	0	0.00012	0	0	0	1	0	0	0	0.00097	0	0	0	0	0	0	0	8	0.26	0.28	0.28
141	0	0	0.003	0	0.0015	0	0	0	0.97	0	0	7.6e-05	0.029	0	0	0	0	0	0	0	8	0.26	0.28	0.28
142	0.06	0	0	0	0	0	0.34	0	0	0	4.8e-05	0	0	0	0.28	0	5.3e-06	0.33	0	0	6	0	0.093	0
143	0	0.29	0	0	8.1e-05	0	0	0	0.7	0.0066	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
144	0	0	0	0.019	0.028	0.00013	0	0	0.95	0	0	0.0062	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
145	0	0	0	0	0	0	0.094	0	0	0	3.4e-05	0	0	0	0.077	0	0	0.83	0	0	17	0	0.062	0
146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
147	0	0.015	0	0	0.0076	0	0	0	0.98	0.0009	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
148	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0.43	0	0	0.04	0	0	6	0	0.093	0
149	0	0	0	0.3	2.4e-05	0.016	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
150	0	0	0	0.91	0	0.0038	0	0	0.086	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.22	0.25
151	0	0	0	0	0.0014	0.00063	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
152	0	0	0	0.26	0.00052	0.0014	0	0	0.74	0	0	1.1e-06	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
153	0	0	0	0	0	0	0.53	0	0	0	0.00071	0	0	0.00096	0.43	0	0.00037	0.032	0	0	6	0	0.093	0
154	0	0	0	0	0	0	0.53	0	0	0	0.00074	0	0	0.0014	0.44	0	0.00015	0.028	0	0	6	0	0.093	0
155	0	0	0	0.013	0.0049	0.00092	0	0	0.98	0	0	1.9e-06	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
156	0	0.059	0	0	0.0032	0	0	0	0.94	0.00049	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
157	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
158	0	0	0	0.23	1.6e-06	0.0016	0	0	0.77	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
159	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
160	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	2	0.26	0.28	0.031
161	0	0.0028	0	0	0.037	0	0	2.8e-05	0.96	0.00085	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
162	0	0.44	0	0	0.0013	0	0	0	0.37	0.19	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
163	0	0	0	2.7e-05	0.32	8.1e-05	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
165	0	0.32	0	0.00072	0.049	2.8e-05	0	0	0.62	0.0093	0	4.6e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
167	0	0.056	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	9	0.53	0.48	0.48
168	0	0	0	0	0	0	0.5	0	0	0	0.00039	0	0	1.4e-05	0.41	0	0.00025	0.088	0	0	6	0	0.093	0
169	0	0	1	1.9e-05	0	0	0	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
170	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0	0	0	0	0	0.093	0.28
171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
172	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	0.093	0.28
173	0	0	0	0.047	0.0069	0.0015	0	0	0.94	0	0	1.2e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
174	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
176	0	0.46	0	0	0.0032	0	0	3.6e-06	0.49	0.053	0	4.2e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
177	0	0.97	0	0	0	0	0	0	0.0005	0.031	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
178	0	0	0	0	0.94	0	0	0	0.062	0	0	0	0	0	0	0	0	0	0	0	4	0.31	0.33	0.28
179	0	0.9	0	0	2.7e-05	0	0	0	0.091	0.0094	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
180	0	0	1	0	0	0	0	0	0	0	0	0	2.9e-06	0	0	0	0	0	0	0	2	0.26	0.28	0.031
181	0	0	0	0.028	0.0022	0.0036	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
182	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
183	0	0	0	0.17	0.0013	0.00058	0	0	0.83	0	0	1.3e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
184	0	0	0	0	0.15	0.00021	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
185	0	0.13	0	0	0.0059	0	0	2.9e-06	0.86	0.013	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
186	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
188	0	0	0	0.013	3.6e-05	4.5e-05	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0.28
190	0	0	0	0	0.0067	1e-05	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
191	0	0.7	0	0	0	0	0	0	0.0017	0.3	0	0	0	0	0	0	0	0	0	0	1	0.47	0.48	0.52
192	0	0	0	0	0	0	0.38	0	0	0	0.00052	0	0	0	0.31	0	1.6e-05	0.3	0	0	6	0	0.093	0
193	0	0	0	0.22	0.0014	0.00032	0	0	0.78	0	0	0.00019	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
194	0	0	0	0.00028	0.0028	0.002	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
195	0	0	0	1	0	2.7e-05	0	0	0.00086	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.22	0.25
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
197	0	0	0	0	0	0	0.52	0	0	0	0.00012	0	0	0	0.42	0	5.9e-06	0.061	0	0	6	0	0.093	0
198	0	0	0	0.00031	0.00045	0.02	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
199	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
200	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
201	0	0	0	0	0	0	0.54	0	0	0	2.4e-05	0	0	2.7e-05	0.44	0	5e-06	0.011	0	0	6	0	0.093	0
202	0	1.8e-05	0	0	0.69	3.7e-05	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	4	0.31	0.33	0.28
203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.029	0.062	0
204	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.26	0.28	0.031
205	0	2.7e-05	0	0.021	0.012	0.00047	0	0	0.97	0	0	2.8e-05	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
206	0	0	0	0.00014	3.5e-05	7.9e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.26	0.28	0.28
207	0	0	0	0	0	0	0.49	0	0	0	0.00017	0	0	0	0.4	0	1.9e-05	0.12	0	0	6	0	0.093	0
