SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
120	0	0	0	0.00098	0	0	0	1	0	0	7	0.26	0.19	0.28
121	0	0.82	0	0	0	0	0.011	0	0.17	0	1	0	0.093	0
122	0	0	0	0.42	0.056	0	0	0.53	0	0	7	0.26	0.19	0.28
123	0	0	0	1	0.002	0	0	0	0	0	3	0.26	0.28	0.28
124	0	0	0	0.95	0.053	0	0	0	0	0	3	0.26	0.28	0.28
125	0	0.78	0	0	0	0	0.21	0	0.012	0	1	0	0.093	0
126	0	0	0	1	0	0	0	0	0	0.00093	3	0.26	0.28	0.28
127	0.0041	0	0	0.84	0	0	0	0.15	0	0	3	0.26	0.28	0.28
128	0	0	1	0	0	0	0	0.00067	0	0	2	0.087	0.031	0
129	0.00071	0	0	0.69	0	0	0	0.31	0	0	3	0.26	0.28	0.28
130	3.4e-05	0	0	0.77	0	0	0	0.23	0	0	3	0.26	0.28	0.28
131	0	0	0	0.012	0	0	0	0.99	0	0	7	0.26	0.19	0.28
132	0	0	0	0	0	0	0	1	0	0	7	0.26	0.19	0.28
133	0	0	0	5.2e-05	0	0	0	1	0	0	7	0.26	0.19	0.28
134	0	0	0	0.99	0	0	0	0.012	0	4.4e-05	3	0.26	0.28	0.28
135	0	0	0	0	0	0	0	1	0	0	7	0.26	0.19	0.28
136	0	0	0	0.25	0.75	0	0	0	0	0	4	0.47	0.43	0.52
137	0	0	0	1	0	0	0	0	0	0.00062	3	0.26	0.28	0.28
138	0	0	0	1	3.2e-06	0	0	0	0	0	3	0.26	0.28	0.28
139	8.9e-06	0	0	0.98	0.00029	0	0	0.02	0	0.00091	3	0.26	0.28	0.28
140	0.0012	0	0	0.63	0	0	0	0.37	0	0	3	0.26	0.28	0.28
141	0.0023	0	0	0.63	0	0	0	0.36	0	0	3	0.26	0.28	0.28
142	0	0.63	0	0	0	0	0.0026	0	0.37	0	1	0	0.093	0
143	0	0	0	0.94	0.063	0	0	0	0	0	3	0.26	0.28	0.28
144	0	0	0	0.94	0	0	0	0.059	0	8.5e-06	3	0.26	0.28	0.28
145	0	1	0	0	0	0	0.0003	0	0	0	1	0	0.093	0
146	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
147	0	0	0	1	0.00089	0	0	0	0	0	3	0.26	0.28	0.28
148	0	0.98	0	0	0	0	0.018	0	0	0	1	0	0.093	0
149	0	0	0	0.99	0	0	0	0.0071	0	1.5e-05	3	0.26	0.28	0.28
150	0	0	0	0.91	0	0	0	0.093	0	0	3	0.26	0.28	0.28
151	0	0	0	1	0	0	0	0	0	0.00032	3	0.26	0.28	0.28
152	0	0	0	0.93	0	0	0	0.074	0	3.8e-05	3	0.26	0.28	0.28
153	0	0.88	0	0	0	0	0.12	0	0	0	1	0	0.093	0
154	0	0.87	0	0	0	0	0.13	0	0	0	1	0	0.093	0
155	0	0	0	1	0	0	0	0.0019	0	0.00061	3	0.26	0.28	0.28
156	0	0	0	0.97	0.035	0	0	0	0	0	3	0.26	0.28	0.28
157	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
158	0	0	0	1	0	0	0	0.0048	0	1.7e-06	3	0.26	0.28	0.28
159	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
160	0.00066	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
161	0	0	0	1	0.00082	0	0	0	0	0	3	0.26	0.28	0.28
162	0	0	0	0.27	0.73	0	0	0	0	0	4	0.47	0.43	0.52
163	0	0	0	0.99	0	0	0	0	0	0.013	3	0.26	0.28	0.28
164	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
165	0	0	0	0.72	0.28	0	0	0.00032	0	0.0017	3	0.26	0.28	0.28
166	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
167	0	0	0	0	1	0	0	0	0	0	4	0.47	0.43	0.52
168	0	0.96	0	0	0	0	0.037	0	0	0	1	0	0.093	0
169	1	0	0	2.3e-05	0	0	0	2.4e-06	0	0	0	0.26	0.28	0.031
170	0	0	0	0	0	9e-05	0	0	1	0	8	0	0.062	0.28
171	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
172	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
173	0	0	0	0.99	0	0	0	0.0097	0	0.00036	3	0.26	0.28	0.28
174	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
175	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
176	0	0	0	0.53	0.47	0	0	0	0	0	3	0.26	0.28	0.28
177	0	0	0	0.00047	1	0	0	0	0	0	4	0.47	0.43	0.52
178	0	0	0	1	0	0	0	0	0	0.0036	3	0.26	0.28	0.28
179	0	0	0	0.048	0.95	0	0	0	0	0	4	0.47	0.43	0.52
180	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
181	0	0	0	0.99	0	0	0	0.00056	0	0.0059	3	0.26	0.28	0.28
182	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
183	0	0	0	0.88	0	0	0	0.12	0	1e-05	3	0.26	0.28	0.28
184	0	0	0	0.9	0	0	0	0	0	0.1	3	0.26	0.28	0.28
185	0	0	0	0.93	0.07	0	0	0	0	0	3	0.26	0.28	0.28
186	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
187	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
188	0	0	0	1	0	0	0	0.00083	0	0	3	0.26	0.28	0.28
189	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
190	0	0	0	1	0	0	0	0	0	0.0015	3	0.26	0.28	0.28
191	0	0	0	0.00075	1	0	0	0	0	0	4	0.47	0.43	0.52
192	0	0.99	0	0	0	0	0.0052	0	0	0	1	0	0.093	0
193	0	0	0	0.67	0	0	0	0.33	0	1.2e-06	3	0.26	0.28	0.28
194	0	0	0	0.99	0	0	0	0	0	0.0072	3	0.26	0.28	0.28
195	0	0	0	0.015	0	0	0	0.99	0	0	7	0.26	0.19	0.28
196	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
197	0	0.98	0	0	0	0	0.021	0	0	0	1	0	0.093	0
198	0	0	0	0.82	0	0	0	0	0	0.18	3	0.26	0.28	0.28
199	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
200	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
201	0	0.91	0	0	0	0	0.092	0	0	0	1	0	0.093	0
202	0	0	0	0.65	1.6e-05	0	0	0	0	0.35	3	0.26	0.28	0.28
203	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
204	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
205	0	0	0	0.99	3.9e-05	0	0	0.0064	0	0.00097	3	0.26	0.28	0.28
206	0	0	0	1	0	0	0	0	0	6.2e-06	3	0.26	0.28	0.28
207	0	0.99	0	0	0	0	0.013	0	0	0	1	0	0.093	0
208	0	0	0	0.91	0.094	0	0	0	0	0	3	0.26	0.28	0.28
209	0	1	0	0	0	0	0.0021	0	0	0	1	0	0.093	0
210	0	0	0	0.91	0	0	0	0	0	0.093	3	0.26	0.28	0.28
211	0	0	0	0.98	0.021	0	0	0.0017	0	0.00065	3	0.26	0.28	0.28
212	0	0.99	0	0	0	0	0.0062	0	0	0	1	0	0.093	0
213	0	1	0	0	0	0	0.00062	0	0	0	1	0	0.093	0
214	0	0	0	0.93	0	0	0	0.072	0	0	3	0.26	0.28	0.28
215	0	0	0	1	0	0	0	0.00016	0	4.9e-06	3	0.26	0.28	0.28
216	0	0	0	1	3.8e-06	0	0	1.5e-05	0	1.1e-05	3	0.26	0.28	0.28
217	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
218	0	0	0	0.52	0	0	0	0	0	0.48	3	0.26	0.28	0.28
219	0	0	0	0.00043	0	0	0	8e-06	1	0	8	0	0.062	0.28
220	0	0	0	0.98	0	0	0	0.018	0	1.5e-05	3	0.26	0.28	0.28
221	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
222	0	0	0	0.99	0.0083	0	0	0	0	0	3	0.26	0.28	0.28
223	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
224	0	0	0	0.94	0	0	0	1.2e-05	0	0.062	3	0.26	0.28	0.28
225	0	0.97	0	0	0	0	0.033	0	0	0	1	0	0.093	0
226	0	0.83	0	0	0	0	0.17	0	0	0	1	0	0.093	0
227	0	0	0	1	0	0	0	2.9e-05	0	3e-05	3	0.26	0.28	0.28
228	0	0	0	1	0.0035	0	0	0	0	0	3	0.26	0.28	0.28
229	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
230	0	0.95	0	0	0	0	0.047	0	0	0	1	0	0.093	0
231	0	0	0	1	0	0	0	0	0	0.0024	3	0.26	0.28	0.28
232	0	0	0	0.81	0.19	0	0	0	0	0	3	0.26	0.28	0.28
233	0	0.96	0	0	0	0	0.041	0	0	0	1	0	0.093	0
234	0	0	0	0.00019	0	0	0	2.7e-05	1	0	8	0	0.062	0.28
235	0	0	0	0.14	0	0	0	0.86	0	0	7	0.26	0.19	0.28
236	0	0	0	0.64	0.36	0	0	0	0	0	3	0.26	0.28	0.28
237	0	0	0	0.91	0.088	0	0	0	0	0	3	0.26	0.28	0.28
238	0	0	0	0.57	0	0	0	0.43	0	3.3e-06	3	0.26	0.28	0.28
239	0	0.98	0	0	0	0	0.017	0	0	0	1	0	0.093	0
240	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
241	0.59	0	0.0079	0.35	8.6e-06	0	0	0.042	0	0.00018	0	0.26	0.28	0.031
242	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
243	0	0	0	0.96	0	0	0	0.044	0	9.9e-06	3	0.26	0.28	0.28
244	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
245	0	0	0	0.96	0	0	0	2.4e-06	0	0.041	3	0.26	0.28	0.28
246	0	0	0	0.86	0.14	0	0	0.00011	0	0.0036	3	0.26	0.28	0.28
247	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
248	0	0	0	1	0	0	0	3.1e-05	0	0.00093	3	0.26	0.28	0.28
249	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
250	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
251	0	0.99	0	0	0	0	0.0083	0	0	0	1	0	0.093	0
252	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
253	0	0	0	0.77	0.22	0	0	0.0061	0	0.00027	3	0.26	0.28	0.28
254	0	0.85	0	0	0	0	0.15	0	0	0	1	0	0.093	0
255	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
256	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
257	0	0	0	0.99	0	0	0	0.0084	0	2.3e-05	3	0.26	0.28	0.28
258	0	0	0	0.31	0	0	0	0.69	0	0	7	0.26	0.19	0.28
259	0	0	0	1	0	0	0	1.9e-05	0	1.6e-05	3	0.26	0.28	0.28
260	1	0	0	1.9e-05	0	0	0	0	0	0	0	0.26	0.28	0.031
261	0	1	0	0	0	0	0.0016	0	0	0	1	0	0.093	0
262	0	0.97	0	0	0	0	0.035	0	0	0	1	0	0.093	0
263	0	0	0	1	0	0	0	0.00021	0	0.00011	3	0.26	0.28	0.28
264	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
265	0	0	0	0.98	0.024	0	0	0	0	0	3	0.26	0.28	0.28
266	1	0	0	0	0	0	0	0	0	0	0	0.26	0.28	0.031
267	1	0	0	0.0023	0	0	0	6.2e-05	0	4.3e-06	0	0.26	0.28	0.031
268	0.97	0	0	0.03	0	0	0	0.00035	0	7.8e-05	0	0.26	0.28	0.031
269	0	0	0	0.77	0	0	0	0.23	0	0.00013	3	0.26	0.28	0.28
270	0	0	0	1	6.6e-05	0	0	0	0	0	3	0.26	0.28	0.28
271	0	0.98	0	0	0	0	0.022	0	0	0	1	0	0.093	0
272	0	0	0	0.9	0	0	0	0.1	0	7.1e-05	3	0.26	0.28	0.28
273	0	0	0	0.92	0	0	0	0.078	0	0	3	0.26	0.28	0.28
274	0.0024	0.88	1.8e-06	0	0	0	0.12	0	0	0	1	0	0.093	0
275	0	0	0	1	0	0	0	1.8e-06	0	0	3	0.26	0.28	0.28
276	0	0	0	0.95	0	0	0	0.05	0	0.00048	3	0.26	0.28	0.28
277	0	0	0	1	5.1e-05	0	0	0	0	0	3	0.26	0.28	0.28
278	0	0	0	1	1.2e-06	0	0	0.00025	0	0	3	0.26	0.28	0.28
279	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
280	0	0	0	0.99	1.4e-06	0	0	0.0062	0	0.0021	3	0.26	0.28	0.28
281	0.18	0	0	0.75	0	0	0	0.076	0	0.00081	3	0.26	0.28	0.28
282	0	0	0	0.97	0	0	0	0.032	0	1.2e-05	3	0.26	0.28	0.28
283	0	0	0	1	1.9e-06	0	0	4.6e-05	0	0	3	0.26	0.28	0.28
284	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
285	0	0	0	0.98	0	0	0	0.018	0	0	3	0.26	0.28	0.28
286	0	0	0	0.97	0.028	0	0	0	0	0	3	0.26	0.28	0.28
287	0	0	0	0.68	0	0	0	0.32	0	0	3	0.26	0.28	0.28
288	0	0	0	1	3.5e-05	0	0	0.0034	0	1.8e-05	3	0.26	0.28	0.28
289	0	0	0	1	0	0	0	4.5e-06	0	0	3	0.26	0.28	0.28
290	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
291	0	0	0	1	0.0016	0	0	0	0	0	3	0.26	0.28	0.28
292	0	0.99	0	0	0	0	0.011	0	0	0	1	0	0.093	0
293	0	0	0	0.99	0	0	0	0.013	0	0	3	0.26	0.28	0.28
294	0	0	0	0.94	0	0	0	0.06	0	0	3	0.26	0.28	0.28
295	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
296	0	0	0	1	0	0	0	0.0032	0	0	3	0.26	0.28	0.28
297	0	0	0	0.88	7.3e-05	0	0	0.12	0	0	3	0.26	0.28	0.28
298	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
299	0	0	0	1	0.00022	0	0	0	0	0	3	0.26	0.28	0.28
300	0	0.96	0	0	0	0	0.035	0	0	0	1	0	0.093	0
301	0	0	0	0.61	0.39	0	0	0	0	0	3	0.26	0.28	0.28
302	0	0	0	0.3	0	0	0	0.7	0	0	7	0.26	0.19	0.28
303	0	0.74	0	0	0	0	0.26	0	0	0	1	0	0.093	0
304	0	0	0	0.98	0.011	0	0	0.011	0	0	3	0.26	0.28	0.28
305	0	0	0	1	1.5e-05	0	0	6.6e-05	0	0	3	0.26	0.28	0.28
306	0	0	0	1	0.00083	0	0	0.00031	0	5.9e-06	3	0.26	0.28	0.28
307	0	0	0	1	0	0	0	0.0013	0	0	3	0.26	0.28	0.28
308	0	0	0	0.96	0	0	0	0.035	0	0	3	0.26	0.28	0.28
309	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
310	0	0	0	1	0	0	0	3.5e-05	0	0	3	0.26	0.28	0.28
311	0	0	0	0.84	0	0	0	0.16	0	1e-05	3	0.26	0.28	0.28
312	0	0	0	0.96	0.00033	0	0	0.038	0	0	3	0.26	0.28	0.28
313	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
314	0	0	0	0.93	0	0	0	0.067	0	0	3	0.26	0.28	0.28
315	0	0	0	1	2.4e-05	0	0	4e-05	0	0	3	0.26	0.28	0.28
316	0	0	0	0.22	0.59	0	0	0.19	0	1.9e-05	4	0.47	0.43	0.52
317	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
318	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
319	0	0	0	0.98	0.00067	0	0	0.014	0	0.0005	3	0.26	0.28	0.28
320	0	0	0	0.91	0.017	0	0	0.069	0	0	3	0.26	0.28	0.28
321	0	0	0	0.93	0	0	0	0.071	0	0	3	0.26	0.28	0.28
322	0	0	0	1	0.0013	0	0	0	0	0	3	0.26	0.28	0.28
323	0	0	0	1	1.2e-05	0	0	0	0	0	3	0.26	0.28	0.28
324	0	0	0	0.99	0	0	0	7.9e-05	0	0.0099	3	0.26	0.28	0.28
325	6.4e-06	0	0	0.79	0.069	0	0	0.14	0	0.00018	3	0.26	0.28	0.28
326	0	0	0	0.99	0.003	0	0	0.011	0	0.00031	3	0.26	0.28	0.28
327	0	0	0	0.42	0.58	0	0	0	0	0	4	0.47	0.43	0.52
328	0	0	0	0.31	0.69	0	0	0	0	0	4	0.47	0.43	0.52
329	0	0	0	1	0	0	0	0.00033	0	1.2e-06	3	0.26	0.28	0.28
330	0	0.99	0	0	0	0	0.011	0	0	0	1	0	0.093	0
331	0	0	1	0	0	0	0	0	0	0	2	0.087	0.031	0
332	0	0	0	0.98	0.00014	0	0	0.018	0	2.5e-05	3	0.26	0.28	0.28
333	0	0	0	0.96	0.0006	0	0	0.043	0	1e-05	3	0.26	0.28	0.28
334	0	0	0	0.99	2.4e-05	0	0	0.0086	0	0.00018	3	0.26	0.28	0.28
335	0	0	0	0.95	0.047	0	0	0	0	0	3	0.26	0.28	0.28
336	0	0	0	1	0	0	0	0	0	0	3	0.26	0.28	0.28
337	0	0	0	0.94	0.06	0	0	0	0	0	3	0.26	0.28	0.28
338	0	0	0	0.97	0.03	0	0	0	0	0	3	0.26	0.28	0.28
339	0	0	0	0.00072	1	0	0	0	0	0	4	0.47	0.43	0.52
340	0	0	0	1	4.1e-06	0	0	0.0037	0	3.9e-06	3	0.26	0.28	0.28
341	0	0	0	0	0	0	0	0	1	0	8	0	0.062	0.28
342	0	0	0	0.99	0.00014	0	0	0.0066	0	0.0002	3	0.26	0.28	0.28
