SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
42	0	0	0	0	1	0	4	0.046	0	0	0.11	0
43	0	1	0	0	0	0	1	0	0	0.49	0.038	0
44	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
45	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
46	0	0	0	0.98	0.017	0	3	0	0	0	0.11	0
47	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
48	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
49	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
50	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
51	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
52	0	1	0	0	0	0	1	0	0	0.49	0.038	0
53	0	1	0	0	0	0	1	0	0	0.49	0.038	0
54	0	1	0	0	0	0	1	0	0	0.49	0.038	0
55	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
56	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
57	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
58	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
59	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
60	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
61	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
62	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
63	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
64	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
65	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
66	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
67	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
68	0	1	0	0	0	0	1	0	0	0.49	0.038	0
69	0	1	0	0	0	0	1	0	0	0.49	0.038	0
70	0.99	0.0055	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
71	0	0	1.1e-05	0.99	0.014	0	3	0	0	0	0.11	0
72	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
73	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
74	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
75	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
76	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
77	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
78	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
79	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
80	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
81	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
82	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
83	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
84	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
85	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
86	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
87	0	0	0	1	8.6e-05	0	3	0	0	0	0.11	0
88	0	0	0.97	0	0	0.026	2	0.046	0.071	0.11	0.34	0.054
89	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
90	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
91	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
92	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
93	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
94	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
95	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
96	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
97	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
98	0	0	0	1	0	0	3	0	0	0	0.11	0
99	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
100	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
101	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
102	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
103	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
104	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
105	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
106	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
107	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
108	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
109	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
110	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
111	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
112	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
113	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
114	0	0	0	1	3.6e-06	0	3	0	0	0	0.11	0
115	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
116	0	0	0	1	1.3e-05	0	3	0	0	0	0.11	0
117	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
118	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
119	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
120	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
121	3.9e-06	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
122	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
123	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
124	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
125	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
126	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
127	0	0	0	0	1	0	4	0.046	0	0	0.11	0
128	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
129	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
130	0	0	0	1	0.0012	0.0015	3	0	0	0	0.11	0
131	3.8e-06	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
132	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
133	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
134	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
135	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
136	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
137	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
138	0	1	0	0	0	0	1	0	0	0.49	0.038	0
139	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
140	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
141	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
142	0	0	0	1	0.0018	0	3	0	0	0	0.11	0
143	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
144	0	1	0	0	0	0	1	0	0	0.49	0.038	0
145	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
146	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
147	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
148	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
149	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
150	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
151	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
152	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
153	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
154	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
155	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
156	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
157	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
158	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
159	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
160	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
161	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
162	0	1	0	0	0	0	1	0	0	0.49	0.038	0
163	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
164	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
165	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
166	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
167	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
168	0	0	0	0	1	0	4	0.046	0	0	0.11	0
169	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
170	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
171	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
172	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
173	0	1	0	0	0	0	1	0	0	0.49	0.038	0
174	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
175	0	0.0038	0	1	5.1e-05	0	3	0	0	0	0.11	0
176	0	1	0	0	0	0	1	0	0	0.49	0.038	0
177	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
178	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
179	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
180	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
181	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
182	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
183	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
184	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
185	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
186	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
187	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
188	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
189	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
190	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
191	0	0	0	1	5.6e-06	0	3	0	0	0	0.11	0
192	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
193	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
194	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
195	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
196	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
197	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
198	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
199	0	0	0	0	1	0	4	0.046	0	0	0.11	0
200	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
201	0	0	0	1	0.00087	0	3	0	0	0	0.11	0
202	0	0	0	0	1	0	4	0.046	0	0	0.11	0
203	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
204	0	0	0	0	0	1	5	0.59	0.68	0.054	0.076	0.51
205	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
206	0	1	0	0	0	0	1	0	0	0.49	0.038	0
207	0	0	1	0	0	0	2	0.046	0.071	0.11	0.34	0.054
208	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
209	1	0	0	0	0	0	0	0.59	0.68	0.49	0.34	0.51
210	0	1	0	0	0	0	1	0	0	0.49	0.038	0
