SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
29	0.043	0	6.5e-06	0.018	0	0	0	0	0.46	0.012	8.7e-05	0	0	0.46	0	0.014	0	8	0	0.25
30	0	0	0	0.0055	0	0	0	0	0.49	0.0038	0	0	0	0.49	0	0.015	0	8	0	0.25
31	0	0	0	0.33	0	0	0	0	0.2	0.23	0.00062	0	0	0.2	0	0.049	0	3	0	0.32
32	0	0	0	0	0.0013	0	0.0013	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
33	9.8e-06	0	0	0.077	0	0	0	0	0.42	0.054	0.00015	0	0	0.42	0	0.036	0	8	0	0.25
34	0.0027	0	0	0.078	0	0	0	0	0.42	0.054	0.0011	0	0	0.42	0	0.028	0	8	0	0.25
35	0	0	0	0	0.02	0.016	0.02	0.21	0	0.58	0	0.16	0	0	0	0	0	9	0.39	0.32
36	0.92	0	0.082	0	0	0	0	0	6.9e-05	0	0	0	0	6.9e-05	0	0	0	0	0	0.14
37	0.0079	0	0	8.4e-05	0	0	0	0	0.5	5.8e-05	0	0	0	0.5	0	0.0016	0	8	0	0.25
38	0	0	0	0	0.016	0.0023	0.016	0.004	0	0.96	0	0.0039	0	0	0	0	7.2e-06	9	0.39	0.32
39	0	0	0	0	0.015	5.7e-05	0.015	0.0059	0	0.96	0	0.0011	0	0	0	0	0	9	0.39	0.32
40	0	0	0	0	0.0026	0	0.0026	0.029	0	0.96	0	0.0081	0	0	0	0	0	9	0.39	0.32
41	0	0	0	0.58	0	0.1	0	0.0021	0.0063	0.00053	0.29	0.00051	0	0.0063	0	0.01	0	3	0	0.32
42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
43	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
44	0	0	0	0	8.3e-06	0	8.3e-06	0	0	1	0	0	0	0	0	0	0.0012	9	0.39	0.32
45	0	0	0	0	1e-05	0	1e-05	0	0	1	0	0	0	0	0	0	0.00074	9	0.39	0.32
46	0.02	0	0.0003	0.13	0	0	0	0	0.38	0	0.044	0	0	0.38	0	0.033	0	8	0	0.25
47	0.064	0	0.00024	0.033	0	0	0	0	0.44	0	0.0035	0	0	0.44	0	0.019	0	8	0	0.25
48	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.036
49	0	0	0	0.64	0	0	0	0	0.14	0	0.00028	0	0	0.14	0	0.079	0	3	0	0.32
50	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
51	0.0069	0	0	1.4e-05	0	0	0	0	0.5	0	0	0	0	0.5	0	0.00079	0	8	0	0.25
52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
53	0	0	0	0	0.0016	1.2e-05	0.0016	0.18	0	0.76	0	0.05	0	0	0	0	0	9	0.39	0.32
54	0	0	0	0	0.00096	9.2e-06	0.00096	0.067	0	0.92	0	0.01	0	0	0	0	0	9	0.39	0.32
55	0	0	0	0.0043	0	0	0	0	0.49	0	0	0	0	0.49	0	0.015	0	8	0	0.25
56	0	0	0	0	0.0059	0	0.0059	0.89	0	0.0018	0	0.092	0	0	0	0	0	7	0.61	0.6
57	8.3e-06	0	0	0.046	0	0	0	0	0.46	0	1.4e-05	0	0	0.46	0	0.028	0	8	0	0.25
58	0.0017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.071
59	0	0	0	0	0.013	0.045	0.013	0.013	0	0.91	0	0.0073	0	0	0	0	0	9	0.39	0.32
60	2.6e-06	0	0	0.0057	0	0	0	0	0.49	0	0	0	0	0.49	0	0.012	0	8	0	0.25
61	0	0	0	0	0.092	0.011	0.092	0.32	0	0.38	0	0.11	0	0	0	0	0	9	0.39	0.32
62	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
63	0	8.4e-06	0	0	0	0	0	0	0	0.0092	0	0	0	0	0.99	0	0	14	0.3	0
64	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
65	0	0	0	0	0.021	0.00068	0.021	0.41	0	0.44	0	0.11	0	0	0	0	0	9	0.39	0.32
66	0	0	0	0.0013	0	0	0	0	0.5	0	0	0	0	0.5	0	0.0076	0	8	0	0.25
67	0	0	0	0	0.00029	1.2e-05	0.00029	0.057	0	0.94	0	0.0041	0	0	0	0	0	9	0.39	0.32
68	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0	1	0	0	14	0.3	0
69	0.0037	0	0	2.5e-05	0	0	0	0	0.5	0	0	0	0	0.5	0	0.00088	0	8	0	0.25
70	0	0	0	0.055	0	0	0	0	0.46	0	0	0	0	0.46	0	0.034	0	8	0	0.25
71	0	1e-06	0	0	0	0	0	0	0	0.0011	0	0	0	0	1	0	0	14	0.3	0
72	0	0	0	0.89	0	0	0	0	0.038	0	0.00098	0	0	0.038	0	0.035	0	3	0	0.32
73	0	0	0	0.059	0	0	0	0	0.43	0.041	0	0	0	0.43	0	0.035	0	8	0	0.25
74	0	0	0	0	0.0057	0	0.0057	0.0036	0	0.98	0	0.0012	0	0	0	0	0	9	0.39	0.32
75	0	0	0	0	0.0064	0.094	0.0064	0.0046	0	0.88	0	0.0052	0	0	0	0	0	9	0.39	0.32
76	0.0062	0	0	0.11	0	0	0	0	0.43	0	0.0058	0	0	0.43	0	0.028	0	8	0	0.25
77	0	0	0	0	0.0073	0.00065	0.0073	0.015	0	0.97	0	0.0036	0	0	0	0	0	9	0.39	0.32
78	9.9e-05	0	0	0.029	0	0	0	0	0.47	0	4.7e-06	0	0	0.47	0	0.021	0	8	0	0.25
79	0	0	0	0	0.0033	0	0.0033	0.0033	0	0.99	0	0.001	0	0	0	0	0	9	0.39	0.32
80	0	0	0	0	0.0082	2.4e-05	0.0082	0.013	0	0.97	0	0.0047	0	0	0	0	0	9	0.39	0.32
81	0.00018	0	0	0.086	0	0	0	0	0.44	0	0.00055	0	0	0.44	0	0.031	0	8	0	0.25
82	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.036
83	0	0	0	0	0.017	0.0027	0.017	0.38	0	0.35	0	0.23	0	0	0	0	0	7	0.61	0.6
84	0	0	0	0.079	0	0	0	0	0.44	0	0	0	0	0.44	0	0.044	0	8	0	0.25
85	0.0016	0	0	0.013	0	0	0	0	0.49	0	1.1e-05	0	0	0.49	0	0.013	0	8	0	0.25
86	0	0	0	0	0	0	0	0	0	0	0.9	0	0.097	0	0	0	0	10	0.043	0.32
87	0.00014	0	0	0.05	0	0	0	0	0.46	0	9.8e-06	0	0	0.46	0	0.026	0	8	0	0.25
88	4e-06	0	0	0.012	0	0	0	0	0.49	0	0	0	0	0.49	0	0.017	0	8	0	0.25
89	0	0.0012	0	0	1.3e-06	0	1.3e-06	0	0	0.75	0	0	2e-05	0	0.25	0	0	9	0.39	0.32
90	0	0	0	0.11	0	0	0	0	0.42	0	5.3e-06	0	0	0.42	0	0.041	0	8	0	0.25
91	8.4e-06	0	0	0.073	0	0	0	0	0.45	0	1e-05	0	0	0.45	0	0.033	0	8	0	0.25
92	0	0	0	0	0.017	0.0084	0.017	0.41	0	0.25	0	0.29	0	0	0	0	0	7	0.61	0.6
93	0	0	0	0	0.11	0.01	0.11	0.42	0	0.26	0	0.086	0	0	0	0	0	7	0.61	0.6
94	0	0	0	0	0.47	0	0.47	0	0	0.055	0	0	0	0	0	0	0	4	0.51	0.32
95	0	0	0	0	0.0016	0.033	0.0016	0.29	0	0.62	0	0.048	0	0	0	0	0	9	0.39	0.32
96	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
97	0	0	0	0	0.016	0.00046	0.016	0.52	0	0.00062	0	0.45	0	0	0	0	0	7	0.61	0.6
98	0.96	0	0.024	4.7e-06	0	0	0	0	0.0096	0	0	0	0	0.0096	0	2.9e-05	0	0	0	0.14
99	0.0058	0	0	0.044	0	0	0	0	0.46	0	0.00032	0	0	0.46	0	0.02	0	8	0	0.25
100	0	0	0	0	0.011	0.00061	0.011	0.31	0	0.54	0	0.13	0	0	0	0	0	9	0.39	0.32
101	0	0	0	0	0.024	0.001	0.024	0.013	0	0.93	0	0.0052	0	0	0	0	0	9	0.39	0.32
102	0	0	0	0	0.025	0.00085	0.025	0.34	0	0.53	0	0.075	0	0	0	0	0	9	0.39	0.32
103	0	0	0	0	0.00012	0	0.00012	0.43	0	0.028	0	0.55	0	0	0	0	0	11	0.61	0.56
104	0.00075	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.071
105	0	0	0	0	0.004	8.2e-05	0.004	0	0	0.99	0	7.8e-06	0	0	0	0	0	9	0.39	0.32
106	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.087	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
108	0	0.025	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	10	0.043	0.32
109	0	0	0	0.43	0	0	0	0	0.25	0	0.0046	0	0	0.25	0	0.065	0	3	0	0.32
110	0	0	0	0.68	0	0	0	0	0.12	0	1.2e-05	0	0	0.12	0	0.094	0	3	0	0.32
111	0	0.0069	0	0	0	0	0	0	0	0	0	0	0.97	0	0.026	0	0	12	0.087	0
112	0.068	0	0	0.00024	0	0	0	0	0.46	0	0	0	0	0.46	0	0.0023	0	8	0	0.25
113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
114	0.032	0	0	0.013	0	0	0	0	0.47	0	0.00017	0	0	0.47	0	0.014	0	8	0	0.25
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
116	0	0	0	0	0.00013	0	0.00013	0	0	1	0	0	0	0	0	0	0.00022	9	0.39	0.32
117	0.07	0	3.6e-05	0.014	0	0	0	0	0.45	0	0.00047	0	0	0.45	0	0.013	0	8	0	0.25
118	0	0	0	0	4.4e-05	0	4.4e-05	0.013	0	0.99	0	0.00027	0	0	0	0	0	9	0.39	0.32
119	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
120	1	0	0	0	0	0	0	0	0.00029	0	0	0	0	0.00029	0	0	0	0	0	0.14
121	0	0	0	0	9.1e-05	0	9.1e-05	0.00035	0	1	0	0.00015	0	0	0	0	0	9	0.39	0.32
122	0.032	0	7.1e-06	0.022	0	0	0	0	0.46	0	0.0007	0	0	0.46	0	0.017	0	8	0	0.25
123	0	0	0	0	0.044	0	0.044	0.00012	0	0.91	0	6.6e-05	0	0	0	0	0	9	0.39	0.32
124	0	0	0	0	5.5e-05	7.6e-05	5.5e-05	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
125	0	0	0	0.0068	0	0	0	0	0.49	0	0	0	0	0.49	0	0.018	0	8	0	0.25
126	0	0	0	0	1.1e-05	0	1.1e-05	0	0	1	0	0	0	0	0	0	0.00017	9	0.39	0.32
127	0	0	0	0	0.00019	0	0.00019	0.006	0	0.99	0	0.0023	0	0	0	0	0	9	0.39	0.32
128	0	0.018	0	0	0	0	0	0	0	0.0086	0.0011	0	0.43	0	0.54	0	0	14	0.3	0
129	0.0053	0	0	0.072	0	0	0	0	0.42	0.05	0.0011	0	0	0.42	0	0.027	0	8	0	0.25
130	0.17	0	0.0071	0.031	0	0	0	0	0.38	0.022	0.0021	0	0	0.38	0	0.015	0	8	0	0.25
131	0	0	0	0	0.014	0.038	0.014	0.035	0	0.88	0	0.015	0	0	0	0	0	9	0.39	0.32
132	0	0	0	0.051	0	0	0	0	0.44	0.035	0	0	0	0.44	0	0.038	0	8	0	0.25
133	0	0	0	0	0	0	0	0	0	0	0.023	0	0.98	0	0	0	0	12	0.087	0
134	0	0	0	0	0.061	0.018	0.061	0.011	0	0.85	0	0.0023	0	0	0	0	0	9	0.39	0.32
135	0	0	0	0	0.00018	0	0.00018	0	0	1	0	0	0	0	0	0	8.3e-05	9	0.39	0.32
136	0.32	0	0.023	0.013	0	0	0	0	0.32	0	0.0017	0	0	0.32	0	0.0094	0	0	0	0.14
137	0	0	0	0.12	0	0	0	0	0.36	0.086	0	0	0	0.36	0	0.07	0	8	0	0.25
138	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
139	0	0	0	0	0.0012	0.021	0.0012	2.3e-05	0	0.98	0	4.5e-06	0	0	0	0	0	9	0.39	0.32
140	0.0092	0	7.9e-06	0.11	0	0	0	0	0.39	0.074	0.0097	0	0	0.39	0	0.029	0	8	0	0.25
141	0	0	0	0	0.087	0.0031	0.087	0.018	0	0.77	0	0.035	0	0	0	0	0	9	0.39	0.32
142	3.1e-05	0	0	0.00012	0	0	0	0	0.5	8.5e-05	0	0	0	0.5	0	0.0024	0	8	0	0.25
143	0.013	0	0	0.015	0	0	0	0	0.47	0.011	5.2e-05	0	0	0.47	0	0.014	0	8	0	0.25
144	0	0	0	0	0	0	0	0.0012	0	1	0	3e-05	0	0	0	0	0	9	0.39	0.32
145	0.0007	0	0	0.17	0	0.0035	0	0	0.39	0	0.0076	0	0	0.39	0	0.043	0	8	0	0.25
146	0	0	0	0	0.024	0.017	0.024	0.1	0	0.79	0	0.049	0	0	0	0	0	9	0.39	0.32
147	0	0	0	0	0.0013	0.0015	0.0013	0.32	0	0.49	0	0.18	0	0	0	0	0	9	0.39	0.32
148	0	0	0	0	0	0.98	0	0	0	0	0.018	0	0	0	0	0	0	5	0.41	0.6
149	0	0	0	0.35	0	0	0	0	0.29	0	0.00072	0	0	0.29	0	0.068	0	3	0	0.32
150	0	0	0	0	0.021	0.00045	0.021	0.0023	0	0.95	0	0.0036	0	0	0	0	0	9	0.39	0.32
151	0	0	0	0	0.0091	0.16	0.0091	0.093	0	0.64	0	0.085	0	0	0	0	0	9	0.39	0.32
152	0	0	0	0	0	0	0	0	0	0	0.0034	0	1	0	0	0	0	12	0.087	0
153	0	0	0	0	0.18	0	0.18	0.00064	0	0.63	0	0.0085	0	0	0	0	0	9	0.39	0.32
154	0	1e-05	0	0	0	0	0	0	0	0.12	0	0	0	0	0.88	0	0	14	0.3	0
155	0	0.0077	0	0	0	0	0	0	0	0.17	1.5e-06	0	0.0018	0	0.83	0	0	14	0.3	0
156	0	0	0	0	3.4e-06	0	3.4e-06	0.26	0	0.69	0	0.047	0	0	0	0	0	9	0.39	0.32
157	0	0	0	0	0.0019	0	0.0019	2.2e-05	0	1	0	0	0	0	0	0	0	9	0.39	0.32
158	0	0.00035	0	0	0.0045	0	0.0045	0	0	0	0	0	6.8e-06	0	0.99	0	0	14	0.3	0
159	0	0	0	0	0	0.041	0	0	0	0	0.96	0	0	0	0	0	0	10	0.043	0.32
160	0.00026	0	0	0.18	0	0	0	0	0.38	0	0.0084	0	0	0.38	0	0.046	0	8	0	0.25
161	1	0	0.00022	0	0	0	0	0	0.00028	0	0	0	0	0.00028	0	0	0	0	0	0.14
162	0	0	0	0.21	0	0	0	0	0.36	0	0.00017	0	0	0.36	0	0.062	0	8	0	0.25
163	0	0	0	0	0.0066	0.095	0.0066	0.41	0	0.22	0	0.27	0	0	0	0	0	7	0.61	0.6
164	0	0	0	0	0	0	0	0.91	0	0.062	0	0.031	0	0	0	0	0	7	0.61	0.6
165	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
166	0	0	0	0.063	0	0	0	0	0.44	0	3.2e-06	0	0	0.44	0	0.047	0	8	0	0.25
167	0	0	0	0.081	0	0	0	0	0.43	0	0	0	0	0.43	0	0.057	0	8	0	0.25
168	0	0	0	0	2.1e-05	0	2.1e-05	0.026	0	0.97	0	0.0035	0	0	0	0	0	9	0.39	0.32
169	0.012	0	2.2e-06	0.05	0	0	0	0	0.46	0	0.002	0	0	0.46	0	0.025	0	8	0	0.25
170	0	0	0	0	0.034	0.02	0.034	0.38	0	0.3	0	0.23	0	0	0	0	0	7	0.61	0.6
171	0	0	0	0.83	0	0	0	0	0.055	0	6.4e-05	0	0	0.055	0	0.064	0	3	0	0.32
172	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
173	0	0	0	0	0.011	2e-05	0.011	0.071	0	0.86	0	0.045	0	0	0	0	0	9	0.39	0.32
174	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
175	0	0	0	0	0.068	0.00013	0.068	0.00046	0	0.86	0	0.00096	0	0	0	0	0	9	0.39	0.32
176	0	0	0	0.0006	0	0	0	0	0.5	0	0	0	0	0.5	0	0.0059	0	8	0	0.25
177	0	0	0	0.17	0	0	0	0	0.38	0	7.2e-06	0	0	0.38	0	0.069	0	8	0	0.25
178	0	0	0	0	0.009	0	0.009	2.8e-05	0	0.98	0	1.7e-06	0	0	0	0	0	9	0.39	0.32
179	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
180	0	0	0	0.67	0	0	0	0	0.12	0	0	0	0	0.12	0	0.087	0	3	0	0.32
181	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
182	0	0	0	0	0.0021	4.5e-06	0.0021	0.16	0	0.73	0	0.11	0	0	0	0	0	9	0.39	0.32
183	0.05	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.071
184	0	0	0	0.036	0	0	0	0	0.46	0	0	0	0	0.46	0	0.048	0	8	0	0.25
185	0	0	0	0	0.0059	0.007	0.0059	7.5e-05	0	0.98	0	1.6e-05	0	0	0	0	0	9	0.39	0.32
186	0.021	0	0	0.021	0	0	0	0	0.47	0	0.00025	0	0	0.47	0	0.014	0	8	0	0.25
187	0	0.0009	0	0	0	0	0	0	0	0.21	0	0	0	0	0.78	0	0	14	0.3	0
188	0	0	0	0	0.00051	0	0.00051	0	0	1	0	0	0	0	0	0	0	9	0.39	0.32
189	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.087	0
190	0	0.024	0	0	0	0	0	0	0	0	0	0	0.81	0	0.17	0	0	12	0.087	0
191	0	0.0043	0	0	0	0	0	0	0	0	0	0	4.8e-05	0	1	0	0	14	0.3	0
192	0.002	0	0	0.12	0	0	0	0	0.42	0	0.0028	0	0	0.42	0	0.031	0	8	0	0.25
193	0	0	0	0.025	0	0	0	0	0.47	0	0	0	0	0.47	0	0.031	0	8	0	0.25
194	0.00029	0	0	0.1	0	0	0	0	0.43	0	0.001	0	0	0.43	0	0.039	0	8	0	0.25
195	0.086	0	0.91	0	0	0	0	0	1.2e-05	0	0	0	0	1.2e-05	0	0	0	2	0	0.071
196	0	0	0	0	0.00015	0	0.00015	0.079	0	0.91	0	0.0071	0	0	0	0	0	9	0.39	0.32
197	0	0	0	0	0.024	0	0.024	0	0	0.95	0	0	0	0	0	0	0	9	0.39	0.32
198	0	0	0	0	0.002	0.0021	0.002	0.29	0	0.6	0	0.11	0	0	0	0	0	9	0.39	0.32
199	0	0	0	0.16	0	0	0	0	0.38	0	8.5e-06	0	0	0.38	0	0.07	0	8	0	0.25
200	0	0	0	0	0	0	0	0.69	0	0.15	0	0.16	0	0	0	0	0	7	0.61	0.6
201	0	0	0	0.99	0	0	0	0	0.00026	0	0.00023	0	0	0.00026	0	0.0052	0	3	0	0.32
202	0.07	0	7.1e-06	0.0076	0	0	0	0	0.46	0	0.00013	0	0	0.46	0	0.01	0	8	0	0.25
203	0.099	0	2.5e-05	0.0074	0	0	0	0	0.44	0	0.00021	0	0	0.44	0	0.0097	0	8	0	0.25
204	0.073	0	2.9e-05	0.012	0	0	0	0	0.45	0	0.00021	0	0	0.45	0	0.012	0	8	0	0.25
205	0	0	0	0	9.2e-06	0	9.2e-06	0.00013	0	1	0	1.2e-05	0	0	0	0	0	9	0.39	0.32
206	0	0	0	0	0.0016	0.00077	0.0016	0.3	0	0.53	0	0.17	0	0	0	0	0	9	0.39	0.32
207	0.0016	0	0	1.5e-05	0	0	0	0	0.5	0	0	0	0	0.5	0	0.00087	0	8	0	0.25
208	0	0	0	0	0.016	0	0.016	0	0	0.97	0	0	0	0	0	0	0	9	0.39	0.32
209	0	0	0	0	8.3e-06	0	8.3e-06	0.0093	0	0.99	0	0.0018	0	0	0	0	0	9	0.39	0.32
210	0	0	0	0	0	0	0	0.31	0	0.021	0	0.67	0	0	0	0	0	11	0.61	0.56
211	0	0	0	0	1.5e-05	0	1.5e-05	0.19	0	0.77	0	0.04	0	0	0	0	0	9	0.39	0.32
212	0	0	0	0	0.0024	0	0.0024	0.0017	0	0.99	0	0.00026	0	0	0	0	0	9	0.39	0.32
213	0.00011	0	0	0.42	0	0.01	0	0.0001	0.19	7e-06	0.15	1.4e-05	0	0.19	0	0.044	0	3	0	0.32
214	0	0	0	0	8.3e-05	0.00013	8.3e-05	0.78	0	0.041	0	0.18	0	0	0	0	0	7	0.61	0.6
215	0	0	0	0	0	4.4e-06	0	0	0	0.001	1	0	0	0	0	0	0	10	0.043	0.32
216	0	0	0	0	1.5e-06	0	1.5e-06	0.67	0	0.12	0	0.21	0	0	0	0	0	7	0.61	0.6
217	0	0.0018	0	0	0	0	0	0	0	0	0	0	2.4e-06	0	1	0	0	14	0.3	0
218	0	0	0	0	1.2e-05	0	1.2e-05	0	0	1	0	0	0	0	0	0	7.5e-05	9	0.39	0.32
219	0	0.0036	0	0	0	0	0	0	0	0	0	0	0.97	0	0.022	0	0	12	0.087	0
220	0	0	0	0	0.033	0.031	0.033	0.21	0	0.57	0	0.13	0	0	0	0	0	9	0.39	0.32
221	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.036
222	0	0	0	0.55	0	0	0	0	0.19	0	0.0021	0	0	0.19	0	0.063	0	3	0	0.32
223	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
224	0.72	0	0.28	0	0	0	0	0	0.00077	0	0	0	0	0.00077	0	0	0	0	0	0.14
225	0	0	0	0.54	0	0	0	0	0.16	0	0	0	0	0.16	0	0.15	0	3	0	0.32
226	0	0	0	0	0	0	0	0.57	0	0.013	0	0.41	0	0	0	0	0	7	0.61	0.6
227	0	0	0	0	0.013	3.9e-05	0.013	0.065	0	0.87	0	0.037	0	0	0	0	0	9	0.39	0.32
228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
229	5.1e-06	0	0	0.012	0	0	0	0	0.48	0	0	0	0	0.48	0	0.02	0	8	0	0.25
230	0	0.0033	0	0	0	0	0	0	0	0	0	0	0.00017	0	1	0	0	14	0.3	0
231	1.1e-05	0	0	0.096	0	0	0	0	0.43	0	6.8e-05	0	0	0.43	0	0.043	0	8	0	0.25
232	0	0	0	0.95	0	0	0	0	0.00014	0	0.043	0	0	0.00014	0	0.0027	0	3	0	0.32
233	0	0	0	0.4	0	0	0	0	0.26	0	0.00013	0	0	0.26	0	0.081	0	3	0	0.32
234	0	0	0	0	0.00053	0.17	0.00053	0.5	0	0.026	0	0.31	0	0	0	0	0	7	0.61	0.6
235	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.036
236	0.18	0	0.0011	0.012	0	0	0	0	0.4	0	0.00072	0	0	0.4	0	0.011	0	8	0	0.25
237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0.3	0
238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.043	0.32
239	0	0	0	0	0	0	0	0	0	7.7e-06	1	0	0	0	0	0	0	10	0.043	0.32
240	0	0	0	0	0	0	0	0.54	0	0.088	0	0.37	0	0	0	0	0	7	0.61	0.6
241	0	0.0001	0	0	0	0	0	0	0	0	0	0	1	0	0.00019	0	0	12	0.087	0
242	0.00029	0	0	0.011	0	0	0	0	0.49	0	5.4e-06	0	0	0.49	0	0.016	0	8	0	0.25
243	0	0	0	0	0.00041	4.7e-06	0.00041	0.21	0	0.74	0	0.044	0	0	0	0	0	9	0.39	0.32
244	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.087	0
