SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
166	0	3.4e-06	0	0.069	0	0.93	0	0	0	0	0	5	0	0.25
167	0	0	0	0.089	0	0.91	0	0	0	0	0	5	0	0.25
168	0	0	0	0	0	0	0	0	0.00012	0.96	0.043	9	0.39	0.32
169	0	0.0021	0.0011	0.054	0	0.94	0	0	0	0	0	5	0	0.25
170	0	0	0	0	0	0	0	0	0.1	0.29	0.61	10	0.61	0.6
171	0	6.6e-05	0	0.89	0	0.11	0	0	0	0	0	3	0	0.32
172	0	0	0	0	1	0	0.0035	0	0	0	0	4	0.39	0
173	0	0	0	0	0	0	0	0	0.019	0.86	0.12	9	0.39	0.32
174	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
175	0	0	0	0	0	0	0	0	0.22	0.78	0.0007	9	0.39	0.32
176	0	0	0	0.00062	0	1	0	0	0	0	0	5	0	0.25
177	0	7.7e-06	0	0.19	0	0.81	0	0	0	0	0	5	0	0.25
178	0	0	0	0	0	0	0	0	0.059	0.94	4.5e-05	9	0.39	0.32
179	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
180	0	0	0	0.74	0	0.26	0	0	0	0	0	3	0	0.32
181	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
182	0	0	0	0	0	0	0	0	0.0035	0.73	0.27	9	0.39	0.32
183	0	0	1	0	0	0	0	0	0	0	0	2	0	0.11
184	0	0	0	0.039	0	0.96	0	0	0	0	0	5	0	0.25
185	0	0	0	0	0	0	0	0	0.078	0.92	0.00012	9	0.39	0.32
186	0	0.00025	0.00099	0.023	0	0.98	0	0	0	0	0	5	0	0.25
187	0	0	0	0	0.39	0	0.0011	4.9e-06	0	0.61	0	9	0.39	0.32
188	0	0	0	0	0	0	0	0	0.025	0.98	0	9	0.39	0.32
189	0	0	0	0	0	0	0	1	0	0	0	7	0.087	0
190	0	0	0	0	0.013	0	0.00034	0.99	0	0	0	7	0.087	0
191	0	0	0	0	1	0	0.0042	0.00068	0	0	0	4	0.39	0
192	0	0.0029	5.6e-05	0.13	0	0.87	0	0	0	0	0	5	0	0.25
193	0	0	0	0.027	0	0.97	0	0	0	0	0	5	0	0.25
194	0	0.0011	0	0.11	0	0.89	0	0	0	0	0	5	0	0.25
195	0	0	1	0	0	2.4e-05	0	0	0	0	0	2	0	0.11
196	0	0	0	0	0	0	0	0	0.002	0.87	0.13	9	0.39	0.32
197	0	0	0	0	0	0	0	0	0.96	0.035	0	8	0.49	0.36
198	0	0	0	0	0	0	0	0	0.0064	0.55	0.44	9	0.39	0.32
199	0	9.1e-06	0	0.18	0	0.82	0	0	0	0	0	5	0	0.25
200	0	0	0	0	0	0	0	0	2.7e-06	0.12	0.88	10	0.61	0.6
201	0	0.00022	0	1	0	0.0005	0	0	0	0	0	3	0	0.32
202	0	0.00014	0.0065	0.0085	0	0.98	0	0	0	0	0	5	0	0.25
203	0	0.00024	0.013	0.0085	0	0.98	0	0	0	0	0	5	0	0.25
204	0	0.00022	0.011	0.014	0	0.98	0	0	0	0	0	5	0	0.25
205	0	0	0	0	0	0	0	0	4.6e-05	1	0.00021	9	0.39	0.32
206	0	0	0	0	0	0	0	0	0.0038	0.51	0.49	9	0.39	0.32
207	0	0	0	1.6e-05	0	1	0	0	0	0	0	5	0	0.25
208	0	0	0	0	0	0	0	0	0.11	0.89	1.3e-06	9	0.39	0.32
209	0	0	0	0	0	0	0	0	5.5e-05	0.98	0.015	9	0.39	0.32
210	0	0	0	0	0	0	0	0	0	0.038	0.96	10	0.61	0.6
211	0	0	0	0	0	0	0	0	0.00012	0.71	0.29	9	0.39	0.32
212	0	0	0	0	0	0	0	0	0.015	0.98	0.0028	9	0.39	0.32
213	0	0.16	3.6e-06	0.46	0	0.39	0	0	0	6.9e-06	0.00017	3	0	0.32
214	0	0	0	0	0	0	0	0	8.8e-05	0.031	0.97	10	0.61	0.6
215	0	1	0	0	0	0	0	0	3.5e-06	0.00096	0	1	0.043	0.32
216	0	0	0	0	0	0	0	0	6.7e-06	0.096	0.9	10	0.61	0.6
217	0	0	0	0	1	0	0.00073	0.00026	0	0	0	4	0.39	0
218	0	0	0	0	0	0	0	0	1.9e-05	1	0	9	0.39	0.32
219	0	0	0	0	0.0002	0	0	1	0	0	0	7	0.087	0
220	0	0	0	0	0	0	0	0	0.12	0.55	0.33	9	0.39	0.32
221	0	0	0	0	0	0	1	0	0	0	0	6	0.39	0.036
222	0	0.0021	0	0.59	0	0.4	0	0	0	0	0	3	0	0.32
223	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
224	0	0	1	0	0	0.00064	0	0	0	0	0	2	0	0.11
225	0	0	0	0.64	0	0.36	0	0	0	0	0	3	0	0.32
226	0	0	0	0	0	0	0	0	0	0.013	0.99	10	0.61	0.6
227	0	0	0	0	0	0	0	0	0.025	0.87	0.11	9	0.39	0.32
228	0	0	0	0	1	0	0	0	0	0	0	4	0.39	0
229	0	0	0	0.013	0	0.99	0	0	0	0	0	5	0	0.25
230	0	0	0	0	0.98	0	0.00066	0.02	0	0	0	4	0.39	0
231	0	7.1e-05	0	0.1	0	0.9	0	0	0	0	0	5	0	0.25
232	0	0.042	0	0.96	0	0.00026	0	0	0	0	0	3	0	0.32
233	0	0.00014	0	0.44	0	0.56	0	0	0	0	0	5	0	0.25
234	0	0	0	0	0	0	0	0	0.018	0.03	0.95	10	0.61	0.6
235	0	0.0034	0	0	0	0	1	0	0	0	0	6	0.39	0.036
236	0	0.00083	0.074	0.014	0	0.91	0	0	0	0	0	5	0	0.25
237	0	0	0	0	1	0	0.00019	0	0	0	0	4	0.39	0
238	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
239	0	1	0	0	0	0	0	0	0	7.3e-06	0	1	0.043	0.32
240	0	0	0	0	0	0	0	0	0	0.089	0.91	10	0.61	0.6
241	0	0	0	0	0	0	0	1	0	0	0	7	0.087	0
242	0	5.5e-06	0	0.012	0	0.99	0	0	0	0	0	5	0	0.25
243	0	0	0	0	0	0	0	0	0.0021	0.67	0.32	9	0.39	0.32
244	0	0	0	0	0	0	0	1	0	0	0	7	0.087	0
245	0	0	0	0	0	0	0	0	0.00022	0.59	0.41	9	0.39	0.32
246	0	0.0045	3e-05	0.14	0	0.86	0	0	0	0	0	5	0	0.25
247	0	0	0	0.017	0	0.98	0	0	0	0	0	5	0	0.25
248	0	0.00022	0	0.051	0	0.95	0	0	0	0	0	5	0	0.25
249	0	0	0	0	1	0	0.00024	0	0	0	0	4	0.39	0
250	0	0	0	0	0	0	0	0	0.004	0.98	0.017	9	0.39	0.32
251	0	0	0	0	0	0	0	0	4e-06	0.0026	1	10	0.61	0.6
252	0	0.00012	0	0.39	0	0.61	0	0	0	0	0	5	0	0.25
253	0	0	0	0	0	0	0	0	0.0074	0.99	0.0002	9	0.39	0.32
254	0	6.6e-06	0.00032	0.0074	0	0.99	0	0	0	0	0	5	0	0.25
255	0	0	0	0	0	0	0	0	0.01	0.86	0.13	9	0.39	0.32
256	0	0	0	0	1	0	2.2e-06	0	0	0	0	4	0.39	0
257	0	0	0	0.0016	0	1	0	0	0	0	0	5	0	0.25
258	0	0	1	0	0	0	0	0	0	0	0	2	0	0.11
259	0	0.0016	0	0.14	0	0.86	0	0	0	0	0	5	0	0.25
260	0	0	0	0	0	0	0	0	0.0074	0.99	0	9	0.39	0.32
261	0	7.7e-06	0.97	9.6e-05	0	0.027	0	0	0	0	0	2	0	0.11
262	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
263	0	3e-06	0.028	0.00077	0	0.97	0	0	0	0	0	5	0	0.25
264	0	1.5e-05	0.0029	0.0037	0	0.99	0	0	0	0	0	5	0	0.25
265	0	0	0	0	0	0	0	0	0.0063	0.98	0.014	9	0.39	0.32
266	0	0.0051	8.5e-06	0.19	0	0.8	0	0	0	0	0	5	0	0.25
267	0	0	0	0	0	0	0	0	8e-05	1	0	9	0.39	0.32
268	0	0	0	0	0	0	0.19	0	0.007	0.81	0	9	0.39	0.32
269	0	0	1	0	0	0.0046	0	0	0	0	0	2	0	0.11
270	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
271	0	0	0	0	0	0	0	0	0.0019	1	0	9	0.39	0.32
272	0	0	0	0	0	0	0	1	0	0	0	7	0.087	0
273	0	0	0	0	0	0	0	0	0.07	0.93	0.00029	9	0.39	0.32
274	0	0.077	3.2e-05	0.34	0	0.59	0	0	0	0	0	5	0	0.25
275	0	0	0	0	0	0	0	0	0.29	0.71	5.4e-05	9	0.39	0.32
276	0	0	0	0	1	0	0	0	0	0	0	4	0.39	0
277	0	0	0	0	1	0	0.0015	0	0	0	0	4	0.39	0
278	0	0	0	0	1	0	0.00047	0	0	0	0	4	0.39	0
279	0	0	0	0	0	0	0	0	0.0034	1	2e-05	9	0.39	0.32
280	0	0.0021	0	0.29	0	0.71	0	0	0	0	0	5	0	0.25
281	0	0	0	0	0	0	0	0	0.54	0.46	3.1e-06	8	0.49	0.36
282	0	0	0	0	0	0	0	0	0.66	0.34	0	8	0.49	0.36
283	0	0	0	0	0	0	0	0	0	0.00089	1	10	0.61	0.6
284	0	0	0	0	1	0	0.0024	0	0	0	0	4	0.39	0
285	0	0.0044	0	0.28	0	0.71	0	0	0	0	0	5	0	0.25
286	0	0	0	0	0	0	0	0	5.5e-05	0.94	0.063	9	0.39	0.32
287	0	0.0089	4.5e-05	0.24	0	0.75	0	0	0	0	0	5	0	0.25
288	0	9.6e-06	0	0	0	0	1	0	0	0	0	6	0.39	0.036
289	0	0	0	0	0	0	0	0	0.16	0.72	0.12	9	0.39	0.32
290	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
291	0	0	0	0	0.39	0	0.00076	0	0	0.61	0	9	0.39	0.32
292	0	0	0	0	0	0	0	0	2.5e-05	1	0	9	0.39	0.32
293	0	0	0	0	0	0	0	0	0.049	0.17	0.78	10	0.61	0.6
294	0	0.57	0	0	0	0	0	0	0.0026	0.43	6e-05	1	0.043	0.32
295	0	1.8e-05	0	0	0.36	0	0.0016	0.06	0	0.57	0	9	0.39	0.32
296	0	0	0	0	0	0	0	0	0.11	0.86	0.029	9	0.39	0.32
297	0	0.045	1.9e-05	0.45	0	0.5	0	0	0	0	0	5	0	0.25
298	0	0	0	0	0	0	0	0	0.0033	0.26	0.74	10	0.61	0.6
299	0	0	0	0	0	0	0	0	0.0012	0.32	0.68	10	0.61	0.6
300	0	0.00058	0.00063	0.027	0	0.97	0	0	0	0	0	5	0	0.25
301	0	0	0	0	0	0	0	0	0	1	0	9	0.39	0.32
302	0	0.0045	0	0.23	0	0.77	0	0	0	0	0	5	0	0.25
303	0	0	0	0	0	0	0	0	0	0	1	10	0.61	0.6
304	0	0	0	0	0	0	0	0	0	0	1	10	0.61	0.6
305	0	0	0	0	0	0	0	0	0.056	0.94	0.0027	9	0.39	0.32
306	0	0	0	0	0	0	0	0	0.0029	0.99	0.0029	9	0.39	0.32
307	0	0	0	0	0	0	0	0	0.00099	1	0.0001	9	0.39	0.32
308	0	0	0	0	0	0	0	1	7.1e-05	0	0	7	0.087	0
309	0	0.0049	0	0.44	0	0.55	0	0	0	0	0	5	0	0.25
310	0	6.3e-05	0.74	0.0016	0	0.26	0	0	0	0	0	2	0	0.11
311	0	0.11	0.0023	0.24	0	0.65	0	0	0	0.00015	0	5	0	0.25
312	0	0	0.68	3.2e-05	0	0.32	0	0	0	0	0	2	0	0.11
313	0	0	0	0	0.98	0	0.021	0	0	0	0	4	0.39	0
314	0	0	0	0	0.99	0	0.014	0	0	0	0	4	0.39	0
315	0	0	0	0	0	0	0	0	0.4	0.6	0	9	0.39	0.32
316	0	0	0	0	1	0	1.8e-05	0	0	0	0	4	0.39	0
317	0	0	0	0	0	0	0	0	0.024	0.96	0.019	9	0.39	0.32
318	0	0.0055	5.7e-06	0.14	0	0.86	0	0	0	0	0	5	0	0.25
319	0	0	0	0	0	0	0.36	0	0.011	0.6	0.033	9	0.39	0.32
320	0	1	0	0	0	0	0	0	0	1.2e-05	0.00069	1	0.043	0.32
321	0	0.00019	0	0.16	0	0.84	0	0	0	0	0	5	0	0.25
322	0	0.23	0.00035	0.31	0	0.45	0	0	0.00022	0.013	0.00021	5	0	0.25
323	0	0	0	0	0	0	0	0	3.8e-05	0.077	0.92	10	0.61	0.6
324	0	0.0024	6.2e-05	0.086	0	0.91	0	0	0	0	0	5	0	0.25
325	0	0	0	0	0	0	0	0	1.2e-05	0.47	0.53	10	0.61	0.6
326	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
327	0	0	3.8e-06	4.3e-06	0	1	0	0	0	0	0	5	0	0.25
328	0	0.02	4e-05	0.25	0	0.73	0	0	0	0	0	5	0	0.25
329	0	0.041	0.0044	0.12	0	0.84	0	0	0	2.9e-06	0	5	0	0.25
330	0	0.00018	0	0.51	0	0.49	0	0	0	0	0	3	0	0.32
331	0	0	0	0	0	0	0	1	0	0	0	7	0.087	0
332	0	2.9e-06	2.7e-06	0.009	0	0.99	0	0	0	0	0	5	0	0.25
333	0	0	0	0	0.99	0	0.0089	8.4e-05	0	0	0	4	0.39	0
334	0	0	0	1.9e-05	0	1	0	0	0	0	0	5	0	0.25
335	0	0	0	0	0	0	0	0	0.00063	0.48	0.52	10	0.61	0.6
336	0	0	0	0	0	0	0	0	0.02	0.98	0.0002	9	0.39	0.32
337	0	7e-05	0.002	0.0074	0	0.99	0	0	0	0	0	5	0	0.25
338	0	0	0	0	0.97	0	0.028	0.0041	0	0	0	4	0.39	0
339	0	0	0	0	0	0	0	0	0.0027	1	0	9	0.39	0.32
340	0	0.00077	0	0.33	0	0.67	0	0	0	0	0	5	0	0.25
341	0	0	1	0	0	0	0	0	0	0	0	2	0	0.11
342	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
343	0	0	0	0	0	0	0	0	0.0024	1	0	9	0.39	0.32
344	0	0	0	0	0	0	0	0	0.02	0.98	0	9	0.39	0.32
345	0	0.00044	0.71	0.004	0	0.28	0	0	0	0	0	2	0	0.11
346	0	0	0	0	0.98	0	0.018	5.8e-05	0	0	0	4	0.39	0
347	0	0.063	0	0.51	0	0.42	0	0	0	0	0	3	0	0.32
348	0	1	0	0	0	0	0	0	0	0	0	1	0.043	0.32
349	0	0.0085	0.00055	0.07	0	0.92	0	0	0	0	0	5	0	0.25
