SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
64	0	0	0	0	0	1	5	0.043	0.32
65	0.58	0	0.42	0	0	0	0	0.61	0.6
66	0	1	0	0	0	0	1	0	0.25
67	0.082	0	0.92	0	0	0	2	0.39	0.32
68	0	0	6.1e-05	0	1	0	4	0.22	0
69	0	1	0	0	0	0	1	0	0.25
70	0	1	0	0	0	0	1	0	0.25
71	0	0	0.00083	0	1	0	4	0.22	0
72	0	0.99	0	0	0	0.013	1	0	0.25
73	0	0.96	0.041	0	0	4.5e-06	1	0	0.25
74	0.0054	0	0.99	0	0	0	2	0.39	0.32
75	0.0076	0	0.99	0	0	0	2	0.39	0.32
76	0	0.99	0	0.00041	0	0.0071	1	0	0.25
77	0.022	0	0.98	0	0	0	2	0.39	0.32
78	0	1	0	0	0	5.2e-06	1	0	0.25
79	0.0048	0	1	0	0	0	2	0.39	0.32
80	0.019	0	0.98	0	0	0	2	0.39	0.32
81	0	1	0	0	0	0.00065	1	0	0.25
82	0	0	1	0	0	0	2	0.39	0.32
83	0.62	0	0.38	0	0	0	0	0.61	0.6
84	0	1	0	0	0	0	1	0	0.25
85	0	1	0	4.6e-06	0	1.1e-05	1	0	0.25
86	0	0	0	0	0	1	5	0.043	0.32
87	0	1	0	0	0	1.1e-05	1	0	0.25
88	0	1	0	0	0	0	1	0	0.25
89	0	0	0.94	0	0.064	0	2	0.39	0.32
90	0	1	0	0	0	6.5e-06	1	0	0.25
91	0	1	0	0	0	1.2e-05	1	0	0.25
92	0.7	0	0.3	0	0	0	0	0.61	0.6
93	0.71	0	0.29	0	0	0	0	0.61	0.6
94	0	0	1	0	0	0	2	0.39	0.32
95	0.41	0	0.59	0	0	0	2	0.39	0.32
96	0	0	0	0	1	0	4	0.22	0
97	1	0	0.00082	0	0	0	0	0.61	0.6
98	0	0.022	0	0.98	0	0	3	0	0.11
99	0	1	0	0.00014	0	0.00036	1	0	0.25
100	0.45	0	0.55	0	0	0	2	0.39	0.32
101	0.019	0	0.98	0	0	0	2	0.39	0.32
102	0.49	0	0.51	0	0	0	2	0.39	0.32
103	0.96	0	0.043	0	0	0	0	0.61	0.6
104	0	0	0	1	0	0	3	0	0.11
105	2.5e-06	0	1	0	0	0	2	0.39	0.32
106	0	0	0	0	1	0	4	0.22	0
107	0	0	0	0	1	0	4	0.22	0
108	0	0	0	0	0	1	5	0.043	0.32
109	0	0.99	0	0	0	0.0094	1	0	0.25
110	0	1	0	0	0	5.6e-05	1	0	0.25
111	0	0	0	0	1	0	4	0.22	0
112	0	1	0	0.00034	0	0	1	0	0.25
113	0	0	0	0	1	0	4	0.22	0
114	0	1	0	0.0018	0	0.00019	1	0	0.25
115	0	0	0	0	1	0	4	0.22	0
116	0	0	1	0	0	0	2	0.39	0.32
117	0	0.99	0	0.0091	0	0.00054	1	0	0.25
118	0.02	0	0.98	0	0	0	2	0.39	0.32
119	0	0	0	0	0	1	5	0.043	0.32
120	0	0.023	0	0.98	0	0	3	0	0.11
121	0.00052	0	1	0	0	0	2	0.39	0.32
122	0	1	0	0.0028	0	0.00079	1	0	0.25
123	0.00019	0	1	0	0	0	2	0.39	0.32
124	0	0	1	0	0	0	2	0.39	0.32
125	0	1	0	0	0	0	1	0	0.25
126	0	0	1	0	0	0	2	0.39	0.32
127	0.0088	0	0.99	0	0	0	2	0.39	0.32
128	0	0	0.0015	0	1	0.00021	4	0.22	0
129	0	0.95	0.05	0.00026	0	0.0013	1	0	0.25
130	0	0.87	0.023	0.11	0	0.0026	1	0	0.25
131	0.055	0	0.95	0	0	0	2	0.39	0.32
132	0	0.96	0.035	0	0	0	1	0	0.25
133	0	0	0	0	0.13	0.87	5	0.043	0.32
134	0.019	0	0.98	0	0	0	2	0.39	0.32
135	0	0	1	0	0	0	2	0.39	0.32
136	0	0.73	0	0.27	0	0.002	1	0	0.25
137	0	0.9	0.097	0	0	0	1	0	0.25
138	0	0	1	0	0	0	2	0.39	0.32
139	3.4e-05	0	1	0	0	0	2	0.39	0.32
140	0	0.91	0.078	0.0012	0	0.012	1	0	0.25
141	0.033	0	0.97	0	0	0	2	0.39	0.32
142	0	1	7.7e-05	0	0	0	1	0	0.25
143	0	0.99	0.0099	0.00033	0	5.7e-05	1	0	0.25
144	0.0017	0	1	0	0	0	2	0.39	0.32
145	0	0.99	0	1.8e-05	0	0.01	1	0	0.25
146	0.16	0	0.84	0	0	0	2	0.39	0.32
147	0.49	0	0.51	0	0	0	2	0.39	0.32
148	0	0	0	0	0	1	5	0.043	0.32
149	0	1	0	0	0	0.0013	1	0	0.25
150	0.0035	0	1	0	0	0	2	0.39	0.32
151	0.18	0	0.82	0	0	0	2	0.39	0.32
152	0	0	0	0	0.00017	1	5	0.043	0.32
153	0.0015	0	1	0	0	0	2	0.39	0.32
154	0	0	0.6	0	0.4	0	2	0.39	0.32
155	0	0	0.17	0	0.83	1.8e-06	4	0.22	0
156	0.35	0	0.65	0	0	0	2	0.39	0.32
157	3.2e-05	0	1	0	0	0	2	0.39	0.32
158	0	0	0	0	1	0	4	0.22	0
159	0	0	0	0	0	1	5	0.043	0.32
160	0	0.99	0	2.9e-06	0	0.011	1	0	0.25
161	0	0.0019	0	1	0	0	3	0	0.11
162	0	1	0	0	0	0.00024	1	0	0.25
163	0.73	0	0.27	0	0	0	0	0.61	0.6
164	0.96	0	0.045	0	0	0	0	0.61	0.6
165	0	0	0	0	0	1	5	0.043	0.32
166	0	1	0	0	0	3.8e-06	1	0	0.25
167	0	1	0	0	0	0	1	0	0.25
168	0.038	0	0.96	0	0	0	2	0.39	0.32
169	0	1	0	0.00092	0	0.0023	1	0	0.25
170	0.65	0	0.35	0	0	0	0	0.61	0.6
171	0	1	0	0	0	0.00061	1	0	0.25
172	0	0	0	0	1	0	4	0.22	0
173	0.11	0	0.89	0	0	0	2	0.39	0.32
174	0	0	0	0	0	1	5	0.043	0.32
175	0.00079	0	1	0	0	0	2	0.39	0.32
176	0	1	0	0	0	0	1	0	0.25
177	0	1	0	0	0	9.9e-06	1	0	0.25
178	4.2e-05	0	1	0	0	0	2	0.39	0.32
179	0	0	0	0	0	1	5	0.043	0.32
180	0	1	0	0	0	4.1e-06	1	0	0.25
181	0	0	0	0	0	1	5	0.043	0.32
182	0.24	0	0.76	0	0	0	2	0.39	0.32
183	0	0	0	1	0	0	3	0	0.11
184	0	1	0	0	0	0	1	0	0.25
185	0.00011	0	1	0	0	0	2	0.39	0.32
186	0	1	0	0.00084	0	0.00027	1	0	0.25
187	0	0	0.33	0	0.67	0	4	0.22	0
188	0	0	1	0	0	0	2	0.39	0.32
189	0	0	0	0	1	0	4	0.22	0
190	0	0	0	0	1	0	4	0.22	0
191	0	0	0	0	1	0	4	0.22	0
192	0	1	0	5.3e-05	0	0.0035	1	0	0.25
193	0	1	0	0	0	0	1	0	0.25
194	0	1	0	0	0	0.0013	1	0	0.25
195	0	2.9e-05	0	1	0	0	3	0	0.11
196	0.11	0	0.89	0	0	0	2	0.39	0.32
197	0	0	1	0	0	0	2	0.39	0.32
198	0.41	0	0.59	0	0	0	2	0.39	0.32
199	0	1	0	0	0	1.2e-05	1	0	0.25
200	0.87	0	0.13	0	0	0	0	0.61	0.6
201	0	0.68	0	0	0	0.32	1	0	0.25
202	0	0.99	0	0.0054	0	0.00015	1	0	0.25
203	0	0.99	0	0.011	0	0.00025	1	0	0.25
204	0	0.99	0	0.0089	0	0.00024	1	0	0.25
205	0.00019	0	1	0	0	0	2	0.39	0.32
206	0.46	0	0.54	0	0	0	2	0.39	0.32
207	0	1	0	0	0	0	1	0	0.25
208	1.3e-06	0	1	0	0	0	2	0.39	0.32
209	0.014	0	0.99	0	0	0	2	0.39	0.32
210	0.96	0	0.043	0	0	0	0	0.61	0.6
211	0.26	0	0.74	0	0	0	2	0.39	0.32
212	0.0025	0	1	0	0	0	2	0.39	0.32
213	0.00025	0.7	1.2e-05	5.5e-06	0	0.3	1	0	0.25
214	0.97	0	0.035	0	0	0	0	0.61	0.6
215	0	0	0.00088	0	0	1	5	0.043	0.32
216	0.89	0	0.11	0	0	0	0	0.61	0.6
217	0	0	0	0	1	0	4	0.22	0
218	0	0	1	0	0	0	2	0.39	0.32
219	0	0	0	0	1	0	4	0.22	0
220	0.35	0	0.65	0	0	0	2	0.39	0.32
221	0	0	1	0	0	0	2	0.39	0.32
222	0	0.99	0	0	0	0.0055	1	0	0.25
223	0	0	0	0	0	1	5	0.043	0.32
224	0	0.00077	0	1	0	0	3	0	0.11
225	0	1	0	0	0	0	1	0	0.25
226	0.99	0	0.015	0	0	0	0	0.61	0.6
227	0.099	0	0.9	0	0	0	2	0.39	0.32
228	0	0	0	0	1	0	4	0.22	0
229	0	1	0	0	0	0	1	0	0.25
230	0	0	0	0	1	0	4	0.22	0
231	0	1	0	0	0	8.3e-05	1	0	0.25
232	0	0.006	0	0	0	0.99	5	0.043	0.32
233	0	1	0	0	0	0.00025	1	0	0.25
234	0.97	0	0.035	0	0	0	0	0.61	0.6
235	0	0	0	0	0	1	5	0.043	0.32
236	0	0.94	0	0.063	0	0.00089	1	0	0.25
237	0	0	0	0	1	0	4	0.22	0
238	0	0	0	0	0	1	5	0.043	0.32
239	0	0	6.7e-06	0	0	1	5	0.043	0.32
240	0.9	0	0.1	0	0	0	0	0.61	0.6
241	0	0	0	0	1	0	4	0.22	0
242	0	1	0	0	0	5.8e-06	1	0	0.25
243	0.3	0	0.7	0	0	0	2	0.39	0.32
244	0	0	0	0	1	0	4	0.22	0
245	0.38	0	0.62	0	0	0	2	0.39	0.32
246	0	0.99	0	2.9e-05	0	0.0054	1	0	0.25
247	0	1	0	0	0	0	1	0	0.25
248	0	1	0	0	0	0.00025	1	0	0.25
249	0	0	0	0	1	0	4	0.22	0
250	0.015	0	0.99	0	0	0	2	0.39	0.32
251	1	0	0.003	0	0	0	0	0.61	0.6
252	0	1	0	0	0	0.00021	1	0	0.25
253	0.00017	0	1	0	0	0	2	0.39	0.32
254	0	1	0	0.00027	0	6.9e-06	1	0	0.25
255	0.12	0	0.88	0	0	0	2	0.39	0.32
256	0	0	0	0	1	0	4	0.22	0
257	0	1	0	0	0	0	1	0	0.25
258	0	0	0	1	0	0	3	0	0.11
259	0	1	0	0	0	0.0019	1	0	0.25
260	0	0	1	0	0	0	2	0.39	0.32
261	0	0.033	0	0.97	0	9.6e-06	3	0	0.11
262	0	0	0	0	0	1	5	0.043	0.32
263	0	0.98	0	0.023	0	3.2e-06	1	0	0.25
264	0	1	0	0.0024	0	1.6e-05	1	0	0.25
265	0.013	0	0.99	0	0	0	2	0.39	0.32
266	0	0.99	0	8.7e-06	0	0.0066	1	0	0.25
267	0	0	1	0	0	0	2	0.39	0.32
268	0	0	1	0	0	0	2	0.39	0.32
269	0	0.0055	0	0.99	0	0	3	0	0.11
270	0	0	0	0	0	1	5	0.043	0.32
271	0	0	1	0	0	0	2	0.39	0.32
272	0	0	0	0	1	0	4	0.22	0
273	0.00027	0	1	0	0	0	2	0.39	0.32
274	0	0.88	0	4e-05	0	0.12	1	0	0.25
275	6.7e-05	0	1	0	0	0	2	0.39	0.32
276	0	0	0	0	1	0	4	0.22	0
277	0	0	0	0	1	0	4	0.22	0
278	0	0	0	0	1	0	4	0.22	0
279	1.7e-05	0	1	0	0	0	2	0.39	0.32
280	0	1	0	0	0	0.0031	1	0	0.25
281	5.9e-06	0	1	0	0	0	2	0.39	0.32
282	0	0	1	0	0	0	2	0.39	0.32
283	1	0	0.001	0	0	0	0	0.61	0.6
284	0	0	0	0	1	0	4	0.22	0
285	0	0.99	0	0	0	0.0063	1	0	0.25
286	0.056	0	0.94	0	0	0	2	0.39	0.32
287	0	0.99	0	4.9e-05	0	0.012	1	0	0.25
288	0	0	2.3e-06	0	0	1	5	0.043	0.32
289	0.13	0	0.87	0	0	0	2	0.39	0.32
290	0	0	0	0	0	1	5	0.043	0.32
291	0	0	1	0	0	0	2	0.39	0.32
292	0	0	1	0	0	0	2	0.39	0.32
293	0.8	0	0.2	0	0	0	0	0.61	0.6
294	5e-05	0	0.41	0	0	0.59	5	0.043	0.32
295	0	0	0.019	0	0.98	0	4	0.22	0
296	0.029	0	0.97	0	0	0	2	0.39	0.32
297	0	0.91	0	2.8e-05	0	0.086	1	0	0.25
298	0.71	0	0.29	0	0	0	0	0.61	0.6
299	0.65	0	0.35	0	0	0	0	0.61	0.6
300	0	1	0	0.00054	0	0.00062	1	0	0.25
301	0	0	1	0	0	0	2	0.39	0.32
302	0	0.99	0	0	0	0.0061	1	0	0.25
303	1	0	0	0	0	0	0	0.61	0.6
304	1	0	0	0	0	0	0	0.61	0.6
305	0.0025	0	1	0	0	0	2	0.39	0.32
306	0.0026	0	1	0	0	0	2	0.39	0.32
307	8.9e-05	0	1	0	0	0	2	0.39	0.32
308	0	0	0	0	1	0	4	0.22	0
309	0	0.99	0	0	0	0.0091	1	0	0.25
310	0	0.3	0	0.7	0	7.6e-05	3	0	0.11
311	0	0.84	0.00019	0.0025	0	0.15	1	0	0.25
312	0	0.36	0	0.64	0	0	3	0	0.11
313	0	0	0	0	1	0	4	0.22	0
314	0	0	0	0	1	0	4	0.22	0
315	0	0	1	0	0	0	2	0.39	0.32
316	0	0	0	0	1	0	4	0.22	0
317	0.017	0	0.98	0	0	0	2	0.39	0.32
318	0	0.99	0	5.5e-06	0	0.0066	1	0	0.25
319	0.046	0	0.95	0	0	0	2	0.39	0.32
320	0.00055	0	1.1e-05	0	0	1	5	0.043	0.32
321	0	1	0	0	0	0.00023	1	0	0.25
322	0.00025	0.64	0.017	0.00042	0	0.34	1	0	0.25
323	0.91	0	0.086	0	0	0	0	0.61	0.6
324	0	1	0	5.7e-05	0	0.0028	1	0	0.25
325	0.5	0	0.5	0	0	0	0	0.61	0.6
326	0	0	0	0	0	1	5	0.043	0.32
327	0	1	0	3.2e-06	0	0	1	0	0.25
328	0	0.97	0	4.4e-05	0	0.027	1	0	0.25
329	0	0.95	3.1e-06	0.0042	0	0.049	1	0	0.25
330	0	1	0	0	0	0.00039	1	0	0.25
331	0	0	0	0	1	0	4	0.22	0
332	0	1	0	2.2e-06	0	3.1e-06	1	0	0.25
333	0	0	0	0	1	0	4	0.22	0
334	0	1	0	0	0	0	1	0	0.25
335	0.49	0	0.51	0	0	0	2	0.39	0.32
336	0.00018	0	1	0	0	0	2	0.39	0.32
337	0	1	0	0.0016	0	7.3e-05	1	0	0.25
338	0	0	0	0	1	0	4	0.22	0
339	0	0	1	0	0	0	2	0.39	0.32
340	0	1	0	0	0	0.0012	1	0	0.25
341	0	0	0	1	0	0	3	0	0.11
342	0	0	0	0	0	1	5	0.043	0.32
343	0	0	1	0	0	0	2	0.39	0.32
344	0	0	1	0	0	0	2	0.39	0.32
345	0	0.32	0	0.68	0	0.00053	3	0	0.11
346	0	0	0	0	1	0	4	0.22	0
347	0	0.87	0	0	0	0.13	1	0	0.25
348	0	0	0	0	0	1	5	0.043	0.32
349	0	0.99	0	0.00049	0	0.0095	1	0	0.25
350	0	0.98	0	0.014	0	0.003	1	0	0.25
