SNV	cluster0	cluster1	cluster	dcf0	dcf1
68	1	0	0	0.39	0.32
69	0	1	1	0.043	0.21
70	0	1	1	0.043	0.21
71	1	0	0	0.39	0.32
72	0	1	1	0.043	0.21
73	1	0.00021	0	0.39	0.32
74	1	0	0	0.39	0.32
75	1	0	0	0.39	0.32
76	0	1	1	0.043	0.21
77	1	0	0	0.39	0.32
78	0	1	1	0.043	0.21
79	1	0	0	0.39	0.32
80	1	0	0	0.39	0.32
81	0	1	1	0.043	0.21
82	1	0.00011	0	0.39	0.32
83	1	0	0	0.39	0.32
84	0	1	1	0.043	0.21
85	0	1	1	0.043	0.21
86	2.7e-06	1	1	0.043	0.21
87	0	1	1	0.043	0.21
88	0	1	1	0.043	0.21
89	1	0	0	0.39	0.32
90	0	1	1	0.043	0.21
91	0	1	1	0.043	0.21
92	1	0	0	0.39	0.32
93	1	0	0	0.39	0.32
94	1	0	0	0.39	0.32
95	1	0	0	0.39	0.32
96	1	0	0	0.39	0.32
97	1	0	0	0.39	0.32
98	0	1	1	0.043	0.21
99	0	1	1	0.043	0.21
100	1	0	0	0.39	0.32
101	1	0	0	0.39	0.32
102	1	0	0	0.39	0.32
103	1	0	0	0.39	0.32
104	0	1	1	0.043	0.21
105	1	0	0	0.39	0.32
106	0	1	1	0.043	0.21
107	1	0	0	0.39	0.32
108	0	1	1	0.043	0.21
109	0	1	1	0.043	0.21
110	0	1	1	0.043	0.21
111	0	1	1	0.043	0.21
112	0	1	1	0.043	0.21
113	1	0	0	0.39	0.32
114	0	1	1	0.043	0.21
115	1	0	0	0.39	0.32
116	1	0	0	0.39	0.32
117	0	1	1	0.043	0.21
118	1	0	0	0.39	0.32
119	0	1	1	0.043	0.21
120	0	1	1	0.043	0.21
121	1	0	0	0.39	0.32
122	0	1	1	0.043	0.21
123	1	0	0	0.39	0.32
124	1	0	0	0.39	0.32
125	0	1	1	0.043	0.21
126	1	0	0	0.39	0.32
127	1	0	0	0.39	0.32
128	1	0	0	0.39	0.32
129	0.89	0.11	0	0.39	0.32
130	0.29	0.71	1	0.043	0.21
131	1	0	0	0.39	0.32
132	1	1.3e-05	0	0.39	0.32
133	1	1.4e-05	0	0.39	0.32
134	1	0	0	0.39	0.32
135	1	0	0	0.39	0.32
136	0	1	1	0.043	0.21
137	1	0	0	0.39	0.32
138	1	0	0	0.39	0.32
139	1	0	0	0.39	0.32
140	0.69	0.31	0	0.39	0.32
141	1	0	0	0.39	0.32
142	1	0.0035	0	0.39	0.32
143	0.79	0.21	0	0.39	0.32
144	1	0	0	0.39	0.32
145	0	1	1	0.043	0.21
146	1	0	0	0.39	0.32
147	1	0	0	0.39	0.32
148	0	1	1	0.043	0.21
149	0	1	1	0.043	0.21
150	1	0	0	0.39	0.32
151	1	0	0	0.39	0.32
152	1	0	0	0.39	0.32
153	1	0	0	0.39	0.32
154	1	0	0	0.39	0.32
155	1	0	0	0.39	0.32
156	1	0	0	0.39	0.32
157	1	0	0	0.39	0.32
158	0.00011	1	1	0.043	0.21
159	0	1	1	0.043	0.21
160	0	1	1	0.043	0.21
161	0	1	1	0.043	0.21
162	0	1	1	0.043	0.21
163	1	0	0	0.39	0.32
164	1	0	0	0.39	0.32
165	0	1	1	0.043	0.21
166	0	1	1	0.043	0.21
167	0	1	1	0.043	0.21
168	1	0	0	0.39	0.32
169	0	1	1	0.043	0.21
170	1	0	0	0.39	0.32
171	0	1	1	0.043	0.21
172	1	0	0	0.39	0.32
173	1	0	0	0.39	0.32
174	0	1	1	0.043	0.21
175	1	0	0	0.39	0.32
176	0	1	1	0.043	0.21
177	0	1	1	0.043	0.21
178	1	0	0	0.39	0.32
179	0	1	1	0.043	0.21
180	0	1	1	0.043	0.21
181	0	1	1	0.043	0.21
182	1	0	0	0.39	0.32
183	0	1	1	0.043	0.21
184	0	1	1	0.043	0.21
185	1	0	0	0.39	0.32
186	0	1	1	0.043	0.21
187	1	0	0	0.39	0.32
188	1	0	0	0.39	0.32
189	0	1	1	0.043	0.21
190	8.3e-05	1	1	0.043	0.21
191	1	0.0022	0	0.39	0.32
192	0	1	1	0.043	0.21
193	0	1	1	0.043	0.21
194	0	1	1	0.043	0.21
195	0	1	1	0.043	0.21
196	1	0	0	0.39	0.32
197	1	0	0	0.39	0.32
198	1	0	0	0.39	0.32
199	0	1	1	0.043	0.21
200	1	0	0	0.39	0.32
201	0	1	1	0.043	0.21
202	0	1	1	0.043	0.21
203	0	1	1	0.043	0.21
204	0	1	1	0.043	0.21
205	1	0	0	0.39	0.32
206	1	0	0	0.39	0.32
207	0	1	1	0.043	0.21
208	1	0	0	0.39	0.32
209	1	0	0	0.39	0.32
210	1	0	0	0.39	0.32
211	1	0	0	0.39	0.32
212	1	0	0	0.39	0.32
213	0.00031	1	1	0.043	0.21
214	1	0	0	0.39	0.32
215	0.0079	0.99	1	0.043	0.21
216	1	0	0	0.39	0.32
217	1	0.00084	0	0.39	0.32
218	1	0	0	0.39	0.32
219	0	1	1	0.043	0.21
220	1	0	0	0.39	0.32
221	1	0	0	0.39	0.32
222	0	1	1	0.043	0.21
223	0	1	1	0.043	0.21
224	0	1	1	0.043	0.21
225	0	1	1	0.043	0.21
226	1	0	0	0.39	0.32
227	1	0	0	0.39	0.32
228	1	0	0	0.39	0.32
229	0	1	1	0.043	0.21
230	0.25	0.75	1	0.043	0.21
231	0	1	1	0.043	0.21
232	6.7e-06	1	1	0.043	0.21
233	0	1	1	0.043	0.21
234	1	0	0	0.39	0.32
235	0	1	1	0.043	0.21
236	0	1	1	0.043	0.21
237	1	0	0	0.39	0.32
238	0	1	1	0.043	0.21
239	2.6e-06	1	1	0.043	0.21
240	1	0	0	0.39	0.32
241	0	1	1	0.043	0.21
242	0	1	1	0.043	0.21
243	1	0	0	0.39	0.32
244	0	1	1	0.043	0.21
245	1	0	0	0.39	0.32
246	0	1	1	0.043	0.21
247	0	1	1	0.043	0.21
248	0	1	1	0.043	0.21
249	1	0	0	0.39	0.32
250	1	0	0	0.39	0.32
251	1	0	0	0.39	0.32
252	0	1	1	0.043	0.21
253	1	0	0	0.39	0.32
254	0	1	1	0.043	0.21
255	1	0	0	0.39	0.32
256	1	0	0	0.39	0.32
257	0	1	1	0.043	0.21
258	0	1	1	0.043	0.21
259	0	1	1	0.043	0.21
260	1	0	0	0.39	0.32
261	0	1	1	0.043	0.21
262	0	1	1	0.043	0.21
263	0	1	1	0.043	0.21
264	0	1	1	0.043	0.21
265	1	0	0	0.39	0.32
266	0	1	1	0.043	0.21
267	1	0	0	0.39	0.32
268	1	0	0	0.39	0.32
269	0	1	1	0.043	0.21
270	0	1	1	0.043	0.21
271	1	0	0	0.39	0.32
272	0	1	1	0.043	0.21
273	1	0	0	0.39	0.32
274	5.3e-06	1	1	0.043	0.21
275	1	0	0	0.39	0.32
276	1	0	0	0.39	0.32
277	1	0	0	0.39	0.32
278	1	0	0	0.39	0.32
279	1	0	0	0.39	0.32
280	0	1	1	0.043	0.21
281	1	0	0	0.39	0.32
282	1	0	0	0.39	0.32
283	1	0	0	0.39	0.32
284	1	0	0	0.39	0.32
285	0	1	1	0.043	0.21
286	1	0	0	0.39	0.32
287	0	1	1	0.043	0.21
288	0	1	1	0.043	0.21
289	1	0	0	0.39	0.32
290	0	1	1	0.043	0.21
291	1	0	0	0.39	0.32
292	1	0	0	0.39	0.32
293	1	0	0	0.39	0.32
294	0.92	0.084	0	0.39	0.32
295	1	0	0	0.39	0.32
296	1	0	0	0.39	0.32
297	0	1	1	0.043	0.21
298	1	0	0	0.39	0.32
299	1	0	0	0.39	0.32
300	0	1	1	0.043	0.21
301	1	0	0	0.39	0.32
302	0	1	1	0.043	0.21
303	1	0	0	0.39	0.32
304	1	0	0	0.39	0.32
305	1	0	0	0.39	0.32
306	1	0	0	0.39	0.32
307	1	0	0	0.39	0.32
308	0	1	1	0.043	0.21
309	0	1	1	0.043	0.21
310	0	1	1	0.043	0.21
311	0.0012	1	1	0.043	0.21
312	0	1	1	0.043	0.21
313	1	0	0	0.39	0.32
314	1	0	0	0.39	0.32
315	1	0	0	0.39	0.32
316	1	0.0004	0	0.39	0.32
317	1	0	0	0.39	0.32
318	0	1	1	0.043	0.21
319	1	3e-05	0	0.39	0.32
320	0.00035	1	1	0.043	0.21
321	0	1	1	0.043	0.21
322	0.11	0.89	1	0.043	0.21
323	1	0	0	0.39	0.32
324	0	1	1	0.043	0.21
325	1	0	0	0.39	0.32
326	0	1	1	0.043	0.21
327	0	1	1	0.043	0.21
328	0	1	1	0.043	0.21
329	1.8e-05	1	1	0.043	0.21
330	0	1	1	0.043	0.21
331	0	1	1	0.043	0.21
332	0	1	1	0.043	0.21
333	1	9.6e-05	0	0.39	0.32
334	0	1	1	0.043	0.21
335	1	0	0	0.39	0.32
336	1	0	0	0.39	0.32
337	0	1	1	0.043	0.21
338	1	0.0021	0	0.39	0.32
339	1	0	0	0.39	0.32
340	0	1	1	0.043	0.21
341	0	1	1	0.043	0.21
342	0	1	1	0.043	0.21
343	1	0	0	0.39	0.32
344	1	0	0	0.39	0.32
345	0	1	1	0.043	0.21
346	1	7.6e-06	0	0.39	0.32
347	0	1	1	0.043	0.21
348	0	1	1	0.043	0.21
349	0	1	1	0.043	0.21
350	0	1	1	0.043	0.21
