SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
116	1	0	0	0	0	0.41	0.32
117	0	1	0	0.00046	1	0	0.25
118	1	0	0	0	0	0.41	0.32
119	0	0	0	1	3	0.043	0.32
120	0	1	0	0	1	0	0.25
121	1	0	0	0	0	0.41	0.32
122	0	1	0	0.00067	1	0	0.25
123	1	0	0	0	0	0.41	0.32
124	1	0	0	0	0	0.41	0.32
125	0	1	0	0	1	0	0.25
126	1	0	0	0	0	0.41	0.32
127	1	0	0	0	0	0.41	0.32
128	0	0	1	0.0005	2	0.26	0
129	0	1	0	0.0012	1	0	0.25
130	0	1	0	0.0025	1	0	0.25
131	1	0	0	0	0	0.41	0.32
132	0	1	0	0	1	0	0.25
133	0	0	0.0033	1	3	0.043	0.32
134	1	0	0	0	0	0.41	0.32
135	1	0	0	0	0	0.41	0.32
136	0	1	0	0.0023	1	0	0.25
137	0	1	0	0	1	0	0.25
138	1	0	0	0	0	0.41	0.32
139	1	0	0	0	0	0.41	0.32
140	0	0.99	0	0.011	1	0	0.25
141	1	0	0	0	0	0.41	0.32
142	0	1	0	0	1	0	0.25
143	0	1	0	4.9e-05	1	0	0.25
144	1	0	0	0	0	0.41	0.32
145	0	0.99	0	0.0086	1	0	0.25
146	1	0	0	0	0	0.41	0.32
147	1	0	0	0	0	0.41	0.32
148	0	0	0	1	3	0.043	0.32
149	0	1	0	0.0011	1	0	0.25
150	1	0	0	0	0	0.41	0.32
151	1	0	0	0	0	0.41	0.32
152	0	0	0	1	3	0.043	0.32
153	1	0	0	0	0	0.41	0.32
154	0	0	1	0	2	0.26	0
155	0	0	1	1.5e-06	2	0.26	0
156	1	0	0	0	0	0.41	0.32
157	1	0	0	0	0	0.41	0.32
158	0	0	1	0	2	0.26	0
159	0	0	0	1	3	0.043	0.32
160	0	0.99	0	0.0097	1	0	0.25
161	0	1	0	0	1	0	0.25
162	0	1	0	0.00021	1	0	0.25
163	1	0	0	0	0	0.41	0.32
164	1	0	0	0	0	0.41	0.32
165	0	0	0	1	3	0.043	0.32
166	0	1	0	3.2e-06	1	0	0.25
167	0	1	0	0	1	0	0.25
168	1	0	0	0	0	0.41	0.32
169	0	1	0	0.002	1	0	0.25
170	1	0	0	0	0	0.41	0.32
171	0	1	0	0.00052	1	0	0.25
172	0	0	1	0	2	0.26	0
173	1	0	0	0	0	0.41	0.32
174	0	0	0	1	3	0.043	0.32
175	1	0	0	0	0	0.41	0.32
176	0	1	0	0	1	0	0.25
177	0	1	0	8.4e-06	1	0	0.25
178	1	0	0	0	0	0.41	0.32
179	0	0	0	1	3	0.043	0.32
180	0	1	0	3.5e-06	1	0	0.25
181	0	0	0	1	3	0.043	0.32
182	1	0	0	0	0	0.41	0.32
183	0	1	0	0	1	0	0.25
184	0	1	0	0	1	0	0.25
185	1	0	0	0	0	0.41	0.32
186	0	1	0	0.00023	1	0	0.25
187	0	0	1	0	2	0.26	0
188	1	0	0	0	0	0.41	0.32
189	0	0	1	0	2	0.26	0
190	0	0	1	0	2	0.26	0
191	0	0	1	0	2	0.26	0
192	0	1	0	0.003	1	0	0.25
193	0	1	0	0	1	0	0.25
194	0	1	0	0.0011	1	0	0.25
195	0	1	0	0	1	0	0.25
196	1	0	0	0	0	0.41	0.32
197	1	0	0	0	0	0.41	0.32
198	1	0	0	0	0	0.41	0.32
199	0	1	0	9.9e-06	1	0	0.25
200	1	0	0	0	0	0.41	0.32
201	0	0.72	0	0.28	1	0	0.25
202	0	1	0	0.00013	1	0	0.25
203	0	1	0	0.00022	1	0	0.25
204	0	1	0	0.0002	1	0	0.25
205	1	0	0	0	0	0.41	0.32
206	1	0	0	0	0	0.41	0.32
207	0	1	0	0	1	0	0.25
208	1	0	0	0	0	0.41	0.32
209	1	0	0	0	0	0.41	0.32
210	1	0	0	0	0	0.41	0.32
211	1	0	0	0	0	0.41	0.32
212	1	0	0	0	0	0.41	0.32
213	2.6e-06	0.74	0	0.26	1	0	0.25
214	1	0	0	0	0	0.41	0.32
215	0.00025	0	0	1	3	0.043	0.32
216	1	0	0	0	0	0.41	0.32
217	0	0	1	0	2	0.26	0
218	1	0	0	0	0	0.41	0.32
219	0	0	1	0	2	0.26	0
220	1	0	0	0	0	0.41	0.32
221	1	0	0	0	0	0.41	0.32
222	0	1	0	0.0047	1	0	0.25
223	0	0	0	1	3	0.043	0.32
224	0	1	0	0	1	0	0.25
225	0	1	0	0	1	0	0.25
226	1	0	0	0	0	0.41	0.32
227	1	0	0	0	0	0.41	0.32
228	0	0	1	0	2	0.26	0
229	0	1	0	0	1	0	0.25
230	0	0	1	0	2	0.26	0
231	0	1	0	7.1e-05	1	0	0.25
232	0	0.007	0	0.99	3	0.043	0.32
233	0	1	0	0.00022	1	0	0.25
234	1	0	0	0	0	0.41	0.32
235	0	0	0	1	3	0.043	0.32
236	0	1	0	0.00081	1	0	0.25
237	0	0	1	0	2	0.26	0
238	0	0	0	1	3	0.043	0.32
239	1.3e-06	0	0	1	3	0.043	0.32
240	1	0	0	0	0	0.41	0.32
241	0	0	1	0	2	0.26	0
242	0	1	0	4.9e-06	1	0	0.25
243	1	0	0	0	0	0.41	0.32
244	0	0	1	0	2	0.26	0
245	1	0	0	0	0	0.41	0.32
246	0	1	0	0.0046	1	0	0.25
247	0	1	0	0	1	0	0.25
248	0	1	0	0.00021	1	0	0.25
249	0	0	1	0	2	0.26	0
250	1	0	0	0	0	0.41	0.32
251	1	0	0	0	0	0.41	0.32
252	0	1	0	0.00018	1	0	0.25
253	1	0	0	0	0	0.41	0.32
254	0	1	0	5.9e-06	1	0	0.25
255	1	0	0	0	0	0.41	0.32
256	0	0	1	0	2	0.26	0
257	0	1	0	0	1	0	0.25
258	0	1	0	0	1	0	0.25
259	0	1	0	0.0016	1	0	0.25
260	1	0	0	0	0	0.41	0.32
261	0	1	0	0.00025	1	0	0.25
262	0	0	0	1	3	0.043	0.32
263	0	1	0	2.8e-06	1	0	0.25
264	0	1	0	1.4e-05	1	0	0.25
265	1	0	0	0	0	0.41	0.32
266	0	0.99	0	0.0057	1	0	0.25
267	1	0	0	0	0	0.41	0.32
268	1	0	0	0	0	0.41	0.32
269	0	1	0	2.1e-06	1	0	0.25
270	0	0	0	1	3	0.043	0.32
271	1	0	0	0	0	0.41	0.32
272	0	0	1	0	2	0.26	0
273	1	0	0	0	0	0.41	0.32
274	0	0.9	0	0.1	1	0	0.25
275	1	0	0	0	0	0.41	0.32
276	0	0	1	0	2	0.26	0
277	0	0	1	0	2	0.26	0
278	0	0	1	0	2	0.26	0
279	1	0	0	0	0	0.41	0.32
280	0	1	0	0.0026	1	0	0.25
281	1	0	0	0	0	0.41	0.32
282	1	0	0	0	0	0.41	0.32
283	1	0	0	0	0	0.41	0.32
284	0	0	1	0	2	0.26	0
285	0	0.99	0	0.0054	1	0	0.25
286	1	0	0	0	0	0.41	0.32
287	0	0.99	0	0.01	1	0	0.25
288	0	0	0	1	3	0.043	0.32
289	1	0	0	0	0	0.41	0.32
290	0	0	0	1	3	0.043	0.32
291	0	0	1	0	2	0.26	0
292	1	0	0	0	0	0.41	0.32
293	1	0	0	0	0	0.41	0.32
294	0.22	0	0	0.78	3	0.043	0.32
295	0	0	1	0	2	0.26	0
296	1	0	0	0	0	0.41	0.32
297	0	0.93	0	0.074	1	0	0.25
298	1	0	0	0	0	0.41	0.32
299	1	0	0	0	0	0.41	0.32
300	0	1	0	0.00053	1	0	0.25
301	1	0	0	0	0	0.41	0.32
302	0	0.99	0	0.0052	1	0	0.25
303	1	0	0	0	0	0.41	0.32
304	1	0	0	0	0	0.41	0.32
305	1	0	0	0	0	0.41	0.32
306	1	0	0	0	0	0.41	0.32
307	1	0	0	0	0	0.41	0.32
308	1	0	1.2e-05	0	0	0.41	0.32
309	0	0.99	0	0.0078	1	0	0.25
310	0	1	0	0.00022	1	0	0.25
311	6.9e-05	0.87	0	0.13	1	0	0.25
312	0	1	0	0	1	0	0.25
313	0	0	1	0	2	0.26	0
314	0	0	1	0	2	0.26	0
315	1	0	0	0	0	0.41	0.32
316	0	0	1	0	2	0.26	0
317	1	0	0	0	0	0.41	0.32
318	0	0.99	0	0.0056	1	0	0.25
319	1	0	0	0	0	0.41	0.32
320	2.2e-06	0	0	1	3	0.043	0.32
321	0	1	0	0.0002	1	0	0.25
322	0.0068	0.68	0	0.31	1	0	0.25
323	1	0	0	0	0	0.41	0.32
324	0	1	0	0.0024	1	0	0.25
325	1	0	0	0	0	0.41	0.32
326	0	0	0	1	3	0.043	0.32
327	0	1	0	0	1	0	0.25
328	0	0.98	0	0.024	1	0	0.25
329	0	0.96	0	0.042	1	0	0.25
330	0	1	0	0.00033	1	0	0.25
331	0	0	1	0	2	0.26	0
332	0	1	0	2.6e-06	1	0	0.25
333	0	0	1	0	2	0.26	0
334	0	1	0	0	1	0	0.25
335	1	0	0	0	0	0.41	0.32
336	1	0	0	0	0	0.41	0.32
337	0	1	0	6.3e-05	1	0	0.25
338	0	0	1	0	2	0.26	0
339	1	0	0	0	0	0.41	0.32
340	0	1	0	0.001	1	0	0.25
341	0	1	0	0	1	0	0.25
342	0	0	0	1	3	0.043	0.32
343	1	0	0	0	0	0.41	0.32
344	1	0	0	0	0	0.41	0.32
345	0	1	0	0.0014	1	0	0.25
346	0	0	1	0	2	0.26	0
347	0	0.88	0	0.12	1	0	0.25
348	0	0	0	1	3	0.043	0.32
349	0	0.99	0	0.0082	1	0	0.25
350	0	1	0	0.0026	1	0	0.25
