SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
176	0.53	0.024	0	0	0	0.45	0	0.61	0.13
177	1	0	0	0	0	0	0	0.61	0.13
178	1	0	0	0	0	0	0	0.61	0.13
179	1	0	0	0	0	0	0	0.61	0.13
180	1	0	0	0	0	0	0	0.61	0.13
181	0.12	0.88	0	0	0	0	1	0.87	0.13
182	1	3.5e-05	0	0	0	3.7e-06	0	0.61	0.13
183	1	0	0.00059	3.1e-06	0	1.3e-06	0	0.61	0.13
184	0.99	0.0011	0	0	0	0.014	0	0.61	0.13
185	0.99	0.0046	0	0	0	0.0027	0	0.61	0.13
186	1	0	6.7e-05	0	0	0	0	0.61	0.13
187	1	0.0013	0	0	0	1.7e-05	0	0.61	0.13
188	1	5.4e-05	0	0	0	0.00038	0	0.61	0.13
189	1	0	3e-05	1.4e-06	0	0	0	0.61	0.13
190	0.97	0.023	0	0	0	0.0079	0	0.61	0.13
191	1	0	0	0	0	0	0	0.61	0.13
192	0.00015	0	0.25	1.1e-05	0.75	0	4	0.087	0.014
193	0.99	0.0069	0	0	0	0.0018	0	0.61	0.13
194	0.99	0.001	0	0	0	0.008	0	0.61	0.13
195	1	0	0	0	0	0	0	0.61	0.13
196	0.43	0	0.57	2.6e-05	0	0	2	0.41	0.087
197	1	0	0	0	0	0	0	0.61	0.13
198	1	0	0	0	0	0	0	0.61	0.13
199	1	0.00081	0	0	0	0.0004	0	0.61	0.13
200	1	0	0	0	0	0.00035	0	0.61	0.13
201	1	0	0	0	0	0	0	0.61	0.13
202	1	0	9.1e-05	5.2e-06	0	0	0	0.61	0.13
203	0.98	0	0.02	0.00011	0	0	0	0.61	0.13
204	1	0	0	0	0	0	0	0.61	0.13
205	0.89	0.051	0	0	0	0.063	0	0.61	0.13
206	1	2.6e-06	0	0	0	0	0	0.61	0.13
207	1	0	0	0	0	1.2e-06	0	0.61	0.13
208	0.98	0.00097	0	0	0	0.014	0	0.61	0.13
209	0.97	0	0.029	1.8e-05	0	0	0	0.61	0.13
210	1	0	0	0	0	3.5e-05	0	0.61	0.13
211	0.9	2.5e-06	0.0058	0.094	0	0	0	0.61	0.13
212	1	7.2e-06	0.001	6.7e-05	0	2.9e-05	0	0.61	0.13
213	0.99	0.0086	0	0	0	7.1e-05	0	0.61	0.13
214	1	0	0	0	0	0.0017	0	0.61	0.13
215	0.74	0	0.26	5.7e-06	0	0	0	0.61	0.13
216	1	0	0	0	0	0	0	0.61	0.13
217	0.87	0.0015	0	0	0	0.13	0	0.61	0.13
218	0.99	0	0.0047	0.0005	0	0	0	0.61	0.13
219	1	0	1.6e-05	1.5e-06	0	0	0	0.61	0.13
220	1	1e-06	0	0	0	0	0	0.61	0.13
221	1	0	0	0	0	1.3e-06	0	0.61	0.13
222	0.98	0	0	0	0	0.022	0	0.61	0.13
223	1	0	0	0	0	0.0001	0	0.61	0.13
224	0.98	0.012	0	0	0	0.0035	0	0.61	0.13
225	0.079	0	0.91	0.014	0	0	2	0.41	0.087
226	1	0	0	0	0	0.00028	0	0.61	0.13
227	1	0	0	0	0	0	0	0.61	0.13
228	1	0.00023	0	0	0	5.9e-05	0	0.61	0.13
229	1	6.8e-06	0	0	0	0	0	0.61	0.13
230	1	0	2.4e-06	0	0	0	0	0.61	0.13
231	2.4e-05	0	0.00063	1	0	0	3	0.54	0.058
232	0	0	0	0	0	1	5	0.61	0.21
233	0.99	0.0072	0	0	0	0.0021	0	0.61	0.13
234	1	0	0	0	0	0	0	0.61	0.13
235	1	0	0	0	0	0	0	0.61	0.13
236	1	0.0008	0	0	0	0	0	0.61	0.13
237	1	0	0	0	0	0	0	0.61	0.13
238	1	0	0	0	0	0.0012	0	0.61	0.13
239	0.83	0.044	0	0	0	0.13	0	0.61	0.13
240	0.97	9.1e-05	0.023	0.0028	0	0.00083	0	0.61	0.13
241	1	0	3.5e-06	1.6e-06	0	0	0	0.61	0.13
242	0.99	0.00082	0	0	0	0.014	0	0.61	0.13
243	1	0.00029	0	0	0	9.8e-06	0	0.61	0.13
244	1	0	3e-06	5.1e-06	0	0	0	0.61	0.13
