SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
25	0.66	0	0	0	0.00015	0	0	0.34	0.0035	3.3e-05	0	0	0.00057	1.9e-05	0	0.61	0.13
26	0.59	0.11	0	0	0	0	0	0.3	0	0	0.00063	0	0	0	0	0.61	0.13
27	0.66	0	0	0	1.3e-05	0	0	0.34	1.3e-05	0	0	0	0.00032	0	0	0.61	0.13
28	0.66	2.1e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
29	0.66	0	0	0	0.00021	0	0	0.33	0.0011	4e-06	0	0	0.005	0	0	0.61	0.13
30	0.66	0.0036	0	0	0	0	0	0.34	0	0	9.9e-06	0	0	0	0	0.61	0.13
31	0.66	0.0013	0	0	0	0	0	0.33	0	0	0.009	0	0	0	0	0.61	0.13
32	0.66	3.6e-06	0	0	0	0	0	0.34	0	0	1.4e-06	0	0	0	0	0.61	0.13
33	0.66	4.3e-06	0	0	0	0	0	0.34	0	0	0.00016	0	0	0	0	0.61	0.13
34	0.66	7e-05	0	0	0	0	0	0.33	0	0	0.008	0	0	0	0	0.61	0.13
35	0.66	0	0	0	9.6e-05	0	0	0.34	0.001	2.2e-05	0	0	0.0013	8.2e-06	0	0.61	0.13
36	0.66	0	0	0	0.0001	0	0	0.33	0.00091	0.0008	0	0	0.0067	2e-05	0	0.61	0.13
37	0.64	5e-05	0	0	0	0	0	0.32	0	0	0.042	0	0	0	0	0.61	0.13
38	0.66	0.00026	0	0	0	0	0	0.34	0	0	0.0024	0	0	0	0	0.61	0.13
39	0.6	0	0	0	0.0002	0	0	0.3	0.00088	0.0091	0	0	0.092	0	0	0.61	0.13
40	0	0	0	0.016	0	0	0.98	0	0	0	0	0	0	0	6	0.087	0
41	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
42	0.66	0.0011	0	0	0	0	0	0.34	0	0	3e-05	0	0	0	0	0.61	0.13
43	0.66	4.6e-05	0	0	0	0	0	0.34	0	0	0.0001	0	0	0	0	0.61	0.13
44	0.51	0	0	0	0.00012	0	0	0.26	0.00099	0.17	0	8.7e-05	0.06	0.00076	0	0.61	0.13
45	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
46	0.66	0	0	0	6.6e-06	0	0	0.33	4.6e-06	4.4e-06	0.00026	0	0.011	0	0	0.61	0.13
47	0.64	0.0025	0	0	0	0	0	0.33	0	0	0.026	0	0	0	0	0.61	0.13
48	0.66	0.00039	0	0	0	0	0	0.34	0	0	0.00051	0	0	0	0	0.61	0.13
49	0.66	0.0098	0	0	0	0	0	0.33	0	0	0.0012	0	0	0	0	0.61	0.13
50	0.66	0.00022	0	0	0	0	0	0.34	0	0	0.00019	0	0	0	0	0.61	0.13
51	0.64	0	0	0	0.00017	0	0	0.33	0.0014	0.009	0	1.5e-06	0.024	3.1e-05	0	0.61	0.13
52	0.66	1.2e-05	0	0	0	0	0	0.34	0	0	0.0032	0	0	0	0	0.61	0.13
53	0.66	1.2e-06	0	0	0	0	0	0.34	0	0	0.0017	0	0	0	0	0.61	0.13
54	0.65	0.023	0	0	0	0	0	0.33	0	0	0.0012	0	0	0	0	0.61	0.13
55	0.64	0	0	0	0.00094	0	0	0.32	0.012	0.0028	0	0	0.026	1.1e-06	0	0.61	0.13
56	0.14	0	0	0	0.00077	0	0	0.07	0.00092	2e-05	0	0	0.79	0	12	0.47	0.13
57	0.37	0	0	0	0.00017	0	0	0.19	0.0014	0.34	1.8e-06	1.4e-05	0.099	7e-05	0	0.61	0.13
58	0.6	0	0	0	0.0004	0	0	0.31	0.0025	0.0037	0	0	0.082	0	0	0.61	0.13
59	0.66	0	0	0	4e-06	0	0	0.34	0	0	1.5e-06	0	0.00053	0	0	0.61	0.13
60	0.66	0.00013	0	0	3.4e-05	0	0	0.34	0.00029	0.0003	4.1e-06	0	0.002	1.7e-05	0	0.61	0.13
61	0.66	1.1e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
62	0.65	0.014	0	0	0	0	0	0.33	2.6e-06	0	0	0	0	0	0	0.61	0.13
63	0.66	0.0027	0	0	0	0	0	0.34	0	0	5.7e-05	0	0	0	0	0.61	0.13
64	0.66	0.011	0	0	0	0	0	0.33	0	0	0.00024	0	0	0	0	0.61	0.13
65	0.66	0.00066	0	0	5.4e-06	0	0	0.34	2.6e-05	0	8.9e-06	0	6.9e-05	0	0	0.61	0.13
66	0.66	2.2e-05	0	0	0	0	0	0.34	0	0	1e-05	0	0	0	0	0.61	0.13
67	0.66	0.00027	0	0	0	0	0	0.34	0	0	0.001	0	0	0	0	0.61	0.13
68	0.66	0.0022	0	0	0	0	0	0.34	3.8e-06	0	0	0	0	0	0	0.61	0.13
69	0.66	0	0	0	8.6e-06	0	0	0.34	8.7e-06	0	0	0	0.00046	0	0	0.61	0.13
70	0.00011	0	0	0	0	0	0	5.6e-05	1e-05	1	0	1.9e-05	0.0019	1e-05	9	0.39	0.087
71	0.63	0	0	0	0.00019	0	0	0.32	0.00037	1.7e-05	0	0	0.049	0	0	0.61	0.13
72	0.66	0.00018	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
73	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
74	0.65	0	0	0	3.4e-05	0	0	0.33	7.5e-05	0.00026	0	0	0.02	0	0	0.61	0.13
75	0.64	0	0	0	8.7e-05	0	0	0.33	0.00072	0.015	0	1.3e-05	0.017	0.00026	0	0.61	0.13
76	0.66	3.3e-05	0	0	0	0	0	0.34	0	0	9.2e-06	0	0	0	0	0.61	0.13
77	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
78	0.63	4.3e-06	0	0	7.2e-05	0	0	0.32	0.00036	0.01	0.00014	0	0.037	4.9e-06	0	0.61	0.13
79	0.66	0.004	0	0	0	0	0	0.34	0	0	0.00082	0	0	0	0	0.61	0.13
80	0.0045	0	0	0	1e-05	0	0	0.0023	0.00087	0.52	0	0.047	0.00044	0.42	9	0.39	0.087
81	0.66	7.3e-05	0	0	0	0	0	0.34	0	0	1.2e-06	0	0	0	0	0.61	0.13
82	0.66	0	0	0	2.7e-06	0	0	0.34	1.6e-06	0	0	0	5e-05	0	0	0.61	0.13
83	0.66	0.0022	0	0	0	0	0	0.34	0	0	0.00034	0	0	0	0	0.61	0.13
84	0.66	0	0	0	7.8e-06	0	0	0.34	7.1e-06	0	4.5e-06	0	0.00084	0	0	0.61	0.13
85	0.65	0.013	0	0	0	0	0	0.33	0	0	0.00017	0	0	0	0	0.61	0.13
86	0.66	0.0016	0	0	2.9e-05	0	0	0.34	0.00052	0.00021	0	7.4e-06	0.00044	0.0008	0	0.61	0.13
87	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
88	0.66	0	0	0	1.5e-05	0	0	0.33	2.1e-05	7.2e-06	0	0	0.0075	0	0	0.61	0.13
89	0.45	0	0	0	0	0	0	0.23	0	0.16	0.15	0	0.02	0	0	0.61	0.13
90	0.66	1.4e-06	0	0	7.1e-06	0	0	0.34	7.3e-06	0	7.1e-06	0	0.00062	0	0	0.61	0.13
91	0.66	0	0	0	0	0	0	0.34	0	0	0	0	4.5e-06	0	0	0.61	0.13
92	0.66	1.2e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
93	0.51	0.23	0	0	0	0	0	0.26	0	0	0.0021	0	0	0	0	0.61	0.13
94	0.65	0.024	0	0	0	0	0	0.33	0	0	0.0037	0	0	0	0	0.61	0.13
95	0.66	0	0	0	0	0	0	0.34	0	0	0	0	5.8e-06	0	0	0.61	0.13
96	0.66	0.0026	0	0	1.4e-06	0	0	0.34	6.1e-06	0	0	0	1.2e-06	0	0	0.61	0.13
97	0.63	0.00058	0	0	5.9e-05	0	0	0.32	0.00099	0.04	3.3e-05	0.00045	0.0057	0.01	0	0.61	0.13
98	0.64	0	0	0	0.00011	0	0	0.33	0.0012	0.016	0	3e-05	0.013	0.00074	0	0.61	0.13
99	0.66	0.00022	0	0	5.2e-05	0	0	0.33	0.00091	0.0018	0	2.8e-05	0.0016	0.0015	0	0.61	0.13
100	0.66	0	0	0	3.1e-05	0	0	0.34	0.00026	0	0	0	3.7e-05	0	0	0.61	0.13
101	0.65	0.01	0	0	0	0	0	0.33	0	0	0.016	0	0	0	0	0.61	0.13
102	0.65	0.00064	0	0	2e-05	0	0	0.33	8.8e-05	0.0012	0.0093	0	0.0071	6.1e-06	0	0.61	0.13
103	0.66	0.0026	0	0	0	0	0	0.33	0	0	0.005	0	0	0	0	0.61	0.13
104	0.65	0.02	0	0	0	0	0	0.33	0	0	0.003	0	0	0	0	0.61	0.13
105	0.64	5.1e-06	0	0	8.7e-05	0	0	0.32	0.00067	0.014	2.1e-05	3.1e-06	0.023	4.2e-05	0	0.61	0.13
106	0.66	3.8e-06	0	0	4.2e-06	0	0	0.34	6.5e-06	0	4.9e-06	0	9.4e-05	0	0	0.61	0.13
107	0.66	2.4e-06	0	0	2.8e-05	0	0	0.34	0.0013	0	0	0	0	5.3e-06	0	0.61	0.13
108	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
109	0.66	0.0024	0	0	3e-06	0	0	0.34	1.9e-05	0	2.3e-06	0	9.4e-06	0	0	0.61	0.13
110	6.9e-05	0	0	0	1e-06	0	0	3.5e-05	0.00028	0.55	0	0.059	1.5e-05	0.39	9	0.39	0.087
111	0.66	2.4e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
112	0.64	0.025	0	0	0	0	0	0.33	0	0	0.0057	0	0	0	0	0.61	0.13
113	0.66	3.1e-05	0	0	0	0	0	0.34	0	0	0.0016	0	0	0	0	0.61	0.13
114	0.66	0.00016	0	0	0	0	0	0.34	0	0	0.00029	0	0	0	0	0.61	0.13
115	0.65	0	0	0	0.00094	0	0	0.33	0.0088	8e-06	0	0	0.008	0	0	0.61	0.13
116	0.65	0.0094	0	0	0	0	0	0.33	0	0	0.015	0	0	0	0	0.61	0.13
117	0.44	0	0	0	0.00021	0	0	0.22	0.00059	0.024	0	0	0.31	0	0	0.61	0.13
118	0.66	0.00019	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
119	0.66	9.6e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
120	0	0	0	0	0	0	0	0	1.8e-06	1	0	0.00024	8.6e-06	7.9e-05	9	0.39	0.087
121	0	0	0	0	0	0	0	0	4.1e-06	1	0	1.5e-05	2.6e-05	2.8e-06	9	0.39	0.087
122	0.66	0	0	0	1.5e-06	0	0	0.34	0	0	0	0	5e-05	0	0	0.61	0.13
123	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0.087	0.014
124	0.66	0	0	0	0.00016	0	0	0.34	0.0021	0	0	0	0.00059	0	0	0.61	0.13
125	0.13	0.00058	0	0	0	0	0	0.067	0	0	0.8	0	0	0	10	0.61	0.21
126	0.66	0	0	0	5.8e-06	0	0	0.34	2.1e-06	0	0	0	0.00053	0	0	0.61	0.13
127	0.46	0	0	0	0.00077	0	0	0.23	0.014	0.2	0	6.8e-05	0.085	0.00067	0	0.61	0.13
128	0.48	7.2e-05	0	0	0	0	0	0.24	0	0	0.28	0	0	0	0	0.61	0.13
129	0.66	5.9e-06	0	0	0	0	0	0.34	0	0	1.6e-06	0	0	0	0	0.61	0.13
130	0.55	1.2e-05	0	0	0	0	0	0.28	0	0	0.18	0	0.00016	0	0	0.61	0.13
131	0.66	0.0032	0	0	0	0	0	0.33	0	0	0.0021	0	0	0	0	0.61	0.13
132	0.66	0.0042	0	0	0	0	0	0.34	0	0	0.00067	0	0	0	0	0.61	0.13
133	0.66	4.7e-05	0	0	0	0	0	0.34	0	0	9e-05	0	0	0	0	0.61	0.13
134	0.66	0.00065	0	0	0	0	0	0.34	0	0	0.00012	0	0	0	0	0.61	0.13
135	0.66	0.0013	0	0	4e-06	0	0	0.34	1.8e-05	0	3.9e-06	0	3.5e-05	0	0	0.61	0.13
136	0.66	1.1e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
137	0.66	3.2e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
138	0.65	0.019	0	0	0	0	0	0.33	0	0	0.00025	0	0	0	0	0.61	0.13
139	0.46	5.3e-05	0	0	1.8e-06	0	0	0.23	1.4e-06	0	0.31	0	0.00065	0	0	0.61	0.13
140	0.66	0.00082	0	0	0	0	0	0.34	0	0	3.3e-05	0	0	0	0	0.61	0.13
141	0.66	8e-05	0	0	0	0	0	0.34	0	0	0.002	0	0	0	0	0.61	0.13
142	0.66	5.9e-05	0	0	0	0	0	0.34	0	0	9.5e-06	0	1.6e-06	0	0	0.61	0.13
143	0.65	3.6e-05	0	0	5e-05	0	0	0.33	0.00036	0.0053	0.00024	3.3e-06	0.012	6e-05	0	0.61	0.13
144	4.7e-06	0	0	0	0	0	0	2.4e-06	6.7e-05	0.0011	0	0.021	0	0.98	13	0.54	0.058
145	0.57	0	0	0	0.00012	0	0	0.29	0.00063	0.059	0	3.1e-06	0.087	2.5e-05	0	0.61	0.13
146	0.66	6.9e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
147	0.27	0	0	0	0.00011	0	0	0.14	0.0025	0.45	0	0.0091	0.013	0.13	9	0.39	0.087
148	0.65	0	0	0	0.0012	0	0	0.33	0.022	0	0	0	0.0018	0	0	0.61	0.13
149	0.66	0.00033	0	0	0	0	0	0.34	0	0	1.3e-06	0	0	0	0	0.61	0.13
150	0.65	0.00031	0	0	0	0	0	0.33	0	0	0.025	0	0	0	0	0.61	0.13
151	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
152	0.66	8.2e-06	0	0	0	0	0	0.34	0	0	1.7e-06	0	0	0	0	0.61	0.13
153	0.66	1.4e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
154	0.66	4.2e-05	0	0	0	0	0	0.34	0	0	8.8e-06	0	0	0	0	0.61	0.13
155	0.66	0	0	0	3.2e-05	0	0	0.34	0.00012	1e-05	0	0	0.0028	0	0	0.61	0.13
156	0.65	0.016	0	0	0	0	0	0.33	0	0	5.3e-06	0	0	0	0	0.61	0.13
157	0.66	0.00089	0	0	0	0	0	0.34	0	0	0.00045	0	0	0	0	0.61	0.13
158	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
159	0.66	0.00017	0	0	0	0	0	0.34	0	0	5.3e-06	0	0	0	0	0.61	0.13
160	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
161	0.66	0	0	0	0	0	0	0.34	0	0	0.00017	0	0	0	0	0.61	0.13
162	0.66	3.5e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
163	0	0	0	2.9e-05	0	0	1	0	0	0	0	0	0	0	6	0.087	0
164	0.66	0.0078	0	0	0	0	0	0.33	0	0	0.0021	0	0	0	0	0.61	0.13
165	0.66	0.00039	0	0	0	0	0	0.34	0	0	0.0038	0	0	0	0	0.61	0.13
166	0.61	0.086	0	0	0	0	0	0.31	0	0	6.4e-05	0	1.5e-05	0	0	0.61	0.13
167	0.66	0.00046	0	0	0	0	0	0.34	0	0	2.9e-06	0	8.3e-05	0	0	0.61	0.13
168	0.2	0.69	0	0	0	0	0	0.1	0	0	9.8e-06	0	0	0	1	0.83	0.13
169	0.65	0.018	0	0	0	0	0	0.33	0	0	0	0	1.8e-05	0	0	0.61	0.13
170	0.63	0.041	0	0	0	0	0	0.32	0	0	0.016	0	8.1e-05	0	0	0.61	0.13
171	0.66	0.0025	0	0	0	0	0	0.34	0	0	0.00032	0	0	0	0	0.61	0.13
172	0.48	0.28	0	0	0	0	0	0.24	0	0	6.6e-05	0	5.7e-06	0	0	0.61	0.13
173	0.033	0	0	0	0	0	0	0.017	0	0.91	0	0	0.036	0	9	0.39	0.087
174	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0.00032	0	0	0.61	0.13
175	0.63	0.055	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0.61	0.13
176	0.35	0.026	0	0	0	0	0	0.18	0	0	0.44	0	0	0	10	0.61	0.21
177	0.63	0	0	0	2.5e-05	0	0	0.32	4e-06	0	0	0	0.046	0	0	0.61	0.13
178	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
179	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
180	0.66	0	0	0	1.6e-05	0	0	0.34	5.1e-05	0	0	0	3.4e-05	0	0	0.61	0.13
181	0.084	0.87	0	0	0	0	0	0.042	0	0	0	0	0	0	1	0.83	0.13
182	0.66	0.00023	0	0	8.8e-06	0	0	0.34	3.7e-05	0	3.5e-06	0	0.00023	0	0	0.61	0.13
183	0.66	6e-06	0	0	6.2e-05	0	0	0.33	0.00042	0.00081	1.3e-06	0	0.0075	2.6e-06	0	0.61	0.13
184	0.65	0.0079	0	0	0	0	0	0.33	0	0	0.013	0	0	0	0	0.61	0.13
185	0.66	0.009	0	0	0	0	0	0.33	0	0	0.0026	0	0	0	0	0.61	0.13
186	0.66	0	0	0	0.0002	0	0	0.33	0.0013	4.5e-05	0	0	0.008	0	0	0.61	0.13
187	0.66	0.0056	0	0	0	0	0	0.33	0	0	1.6e-05	0	0	0	0	0.61	0.13
188	0.66	0.00027	0	0	0	0	0	0.34	0	0	0.00036	0	0	0	0	0.61	0.13
189	0.66	0	0	0	0.0001	0	0	0.34	0.00097	2e-05	0	0	0.0016	1.2e-06	0	0.61	0.13
190	0.64	0.029	0	0	0	0	0	0.32	0	0	0.0076	0	0	0	0	0.61	0.13
191	0.66	0	0	0	4.4e-06	0	0	0.34	1e-05	0	0	0	0.0001	0	0	0.61	0.13
192	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0.1
193	0.65	0.014	0	0	0	0	0	0.33	0	0	0.0017	0	0	0	0	0.61	0.13
194	0.66	0.0024	0	0	0	0	0	0.33	0	0	0.0076	0	0	0	0	0.61	0.13
195	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0.0015	0	0	0.61	0.13
196	0.1	0	0	0	0.00018	0	0	0.052	0.0011	0.55	0	3.2e-06	0.29	7.9e-06	9	0.39	0.087
197	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
198	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
199	0.66	0.0021	0	0	0	0	0	0.34	0	0	0.00038	0	0	0	0	0.61	0.13
200	0.66	7.9e-06	0	0	0	0	0	0.34	0	0	0.00033	0	0	0	0	0.61	0.13
201	0.66	0	0	0	7.6e-06	0	0	0.34	8.3e-06	0	0	0	0.0026	0	0	0.61	0.13
202	0.66	0	0	0	1.8e-05	0	0	0.34	7.8e-05	0.00015	0	0	0.0033	4.4e-06	0	0.61	0.13
203	0.62	0	0	0	0.00032	0	0	0.31	0.0036	0.028	0	5.4e-06	0.039	9.3e-05	0	0.61	0.13
204	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
205	0.58	0.059	0	0	0	0	0	0.3	0	0	0.06	0	0	0	0	0.61	0.13
206	0.66	3.4e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
207	0.66	3.5e-06	0	0	0	0	0	0.34	0	0	1.1e-06	0	0	0	0	0.61	0.13
208	0.65	0.002	0	0	0	0	0	0.33	0	0	0.014	0	0	0	0	0.61	0.13
209	0.58	0	0	0	0.00043	0	0	0.3	0.004	0.042	0	1.1e-06	0.075	1.4e-05	0	0.61	0.13
210	0.66	0	0	0	0	0	0	0.34	0	0	3.4e-05	0	0	0	0	0.61	0.13
211	0.6	2.4e-05	0	0	0.00012	0	0	0.31	0.0048	0.0056	0	0.0011	0.0012	0.081	0	0.61	0.13
212	0.66	4.5e-05	0	0	4.6e-05	0	0	0.33	0.00039	0.0016	2.7e-05	1.9e-06	0.0052	5.7e-05	0	0.61	0.13
213	0.65	0.014	0	0	0	0	0	0.33	0	0	6.7e-05	0	0	0	0	0.61	0.13
214	0.66	4.3e-06	0	0	0	0	0	0.34	0	0	0.0016	0	0	0	0	0.61	0.13
215	0.31	0	0	0	0.0012	0	0	0.16	0.013	0.22	0	0	0.3	3.1e-06	0	0.61	0.13
216	0.66	8.4e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
217	0.58	0.0029	0	0	0	0	0	0.29	0	0	0.13	0	0	0	0	0.61	0.13
218	0.65	0	0	0	0.00047	0	0	0.33	0.014	0.0033	0	8e-06	0.0054	0.00042	0	0.61	0.13
219	0.66	0	0	0	0.00012	0	0	0.34	0.00091	9.2e-06	0	0	0.0025	1.3e-06	0	0.61	0.13
220	0.66	4.1e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
221	0.66	0	0	0	0	0	0	0.34	0	0	1.3e-06	0	0	0	0	0.61	0.13
222	0.65	5.4e-06	0	0	0	0	0	0.33	0	0	0.021	0	0	0	0	0.61	0.13
223	0.66	0	0	0	0	0	0	0.34	0	0	0.0001	0	0	0	0	0.61	0.13
224	0.65	0.017	0	0	0	0	0	0.33	0	0	0.0033	0	0	0	0	0.61	0.13
225	0.035	0	0	0	0.00019	0	0	0.018	0.006	0.9	0	0.0018	0.03	0.0084	9	0.39	0.087
226	0.66	0	0	0	0	0	0	0.34	0	0	0.00027	0	0	0	0	0.61	0.13
227	0.66	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
228	0.66	0.001	0	0	0	0	0	0.34	0	0	5.6e-05	0	0	0	0	0.61	0.13
229	0.66	9.8e-05	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
230	0.66	0	0	0	0.00012	0	0	0.34	0.00087	0	0	0	0.0015	0	0	0.61	0.13
231	1.8e-05	0	0	0	0	0	0	9e-06	4e-05	0.00062	0	0.023	0	0.98	13	0.54	0.058
232	0	0	0	0	0	0.14	0	0	0	0	0.86	0	0	0	10	0.61	0.21
233	0.64	0.03	0	0	0	0	0	0.33	0	0	0.002	0	0	0	0	0.61	0.13
234	0.66	0	0	0	3e-05	0	0	0.34	0.00015	0	0	0	0.00052	0	0	0.61	0.13
235	0.66	0	0	0	9e-06	0	0	0.34	7.1e-06	0	0	0	5.6e-05	0	0	0.61	0.13
236	0.66	0.0033	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
237	0.66	1.6e-06	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.61	0.13
238	0.66	0	0	0	0	0	0	0.34	0	0	0.0011	0	0	0	0	0.61	0.13
239	0.54	0.057	0	0	0	0	0	0.28	0	0	0.12	0	0	0	0	0.61	0.13
240	0.62	0.00025	0	0	5.3e-05	0	0	0.31	0.00057	0.052	0.00076	0.00016	0.013	0.0023	0	0.61	0.13
241	0.66	0	0	0	3.1e-05	0	0	0.34	0.00022	2.3e-06	0	0	0.00056	1.4e-06	0	0.61	0.13
242	0.65	0.0017	0	0	0	0	0	0.33	0	0	0.013	0	9.2e-06	0	0	0.61	0.13
243	0.66	0.0012	0	0	0	0	0	0.34	0	0	9.4e-06	0	0	0	0	0.61	0.13
244	0.66	0	0	0	1.5e-05	0	0	0.34	0.00012	2.5e-06	0	0	0.00022	4.3e-06	0	0.61	0.13
