SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
17	0.38	0.38	0	0	0.034	0	0	0	0	0	0	0.034	0.0077	0.17	0	0	0	1	0.61	0.13
18	0.41	0.41	0.0012	0	1.2e-06	0	0	0	0	0	0	1.2e-06	0	0.18	0	0	0	1	0.61	0.13
19	0.33	0.33	0.042	0	0.00034	0	0.16	0	0	0	0	0.00034	7.2e-06	0.15	0	0	0.00035	1	0.61	0.13
20	0.41	0.41	0	0	0.00076	0	0	0	0	0	0	0.00076	0	0.18	0	0	0	1	0.61	0.13
21	0.41	0.41	0	0	0.0026	0	0	0	0	0	0	0.0026	0.0012	0.18	0	0	0	1	0.61	0.13
22	0.41	0.41	0.0021	0	0.00012	0	0.0018	0	0	0	0	0.00012	0.0011	0.18	0	0	0.00061	1	0.61	0.13
23	0.41	0.41	0	0	0.0029	0	0	0	0	0	0	0.0029	0.0012	0.18	0	0	0	1	0.61	0.13
24	0.41	0.41	0	0	0.00013	0	0	0	0	0	0	0.00013	0.00029	0.18	0	0	0	1	0.61	0.13
25	0.41	0.41	0.00057	0	0	0	3.3e-05	0	0	0	0	0	0	0.18	0	0	2e-05	1	0.61	0.13
26	0.36	0.36	0	0	0.00031	1.1e-05	0	0	0	0	0	0.00031	0.13	0.16	1.9e-06	1.1e-05	0	1	0.61	0.13
27	0.41	0.41	0.00032	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
28	0.41	0.41	0	0	0	0	0	0	0	0	0	0	1.2e-06	0.18	0	0	0	1	0.61	0.13
29	0.41	0.41	0.005	0	0	0	4e-06	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
30	0.41	0.41	0	0	4.9e-06	0	0	0	0	0	0	4.9e-06	0.0014	0.18	0	0	0	1	0.61	0.13
31	0.41	0.41	0	0	0.0045	0	0	0	0	0	0	0.0045	0.0003	0.18	0	0	0	1	0.61	0.13
32	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
33	0.41	0.41	0	0	7.8e-05	0	0	0	0	0	0	7.8e-05	0	0.18	0	0	0	1	0.61	0.13
34	0.41	0.41	0	0	0.004	0	0	0	0	0	0	0.004	1.1e-05	0.18	0	0	0	1	0.61	0.13
35	0.41	0.41	0.0014	0	0	0	2.2e-05	0	0	0	0	0	0	0.18	0	0	8.5e-06	1	0.61	0.13
36	0.41	0.41	0.0067	0	0	0	0.0008	0	0	0	0	0	0	0.18	0	0	2e-05	1	0.61	0.13
37	0.39	0.39	0	0	0.021	0	0	0	0	0	0	0.021	5.8e-06	0.17	0	0	0	1	0.61	0.13
38	0.41	0.41	0	0	0.0012	0	0	0	0	0	0	0.0012	7.4e-05	0.18	0	0	0	1	0.61	0.13
39	0.37	0.37	0.092	0	0	0	0.0092	0	0	0	0	0	0	0.16	0	0	0	1	0.61	0.13
40	0	0	0	0	0	0	0	0	0.98	0	0.016	0	0	0	0	0	0	8	0.087	0
41	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
42	0.41	0.41	0	0	1.5e-05	0	0	0	0	0	0	1.5e-05	0.0002	0.18	0	0	0	1	0.61	0.13
43	0.41	0.41	0	0	5e-05	0	0	0	0	0	0	5e-05	5.4e-06	0.18	0	0	0	1	0.61	0.13
44	0.31	0.31	0.06	0	0	0	0.18	0	0	0	0	0	0	0.14	0	0	0.00079	1	0.61	0.13
45	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
46	0.4	0.4	0.011	0	0.00013	0	4.4e-06	0	0	0	0	0.00013	0	0.18	0	0	0	1	0.61	0.13
47	0.4	0.4	0	0	0.013	0	0	0	0	0	0	0.013	0.0014	0.18	0	0	0	1	0.61	0.13
48	0.41	0.41	0	0	0.00025	0	0	0	0	0	0	0.00025	8.4e-05	0.18	0	0	0	1	0.61	0.13
49	0.41	0.41	0	0	0.00061	0	0	0	0	0	0	0.00061	0.0064	0.18	0	0	0	1	0.61	0.13
50	0.41	0.41	0	0	9.7e-05	0	0	0	0	0	0	9.7e-05	4.5e-05	0.18	0	0	0	1	0.61	0.13
51	0.4	0.4	0.024	0	0	0	0.0091	0	0	0	0	0	0	0.18	0	0	3.3e-05	1	0.61	0.13
52	0.41	0.41	0	0	0.0016	0	0	0	0	0	0	0.0016	1.5e-06	0.18	0	0	0	1	0.61	0.13
53	0.41	0.41	0	0	0.00087	0	0	0	0	0	0	0.00087	0	0.18	0	0	0	1	0.61	0.13
54	0.4	0.4	0	0	0.00061	1.3e-06	0	0	0	0	0	0.00061	0.016	0.18	0	1.3e-06	0	1	0.61	0.13
55	0.4	0.4	0.026	0	0	0	0.0028	0	0	0	0	0	0	0.18	0	0	1.2e-06	1	0.61	0.13
56	0.085	0.085	0.79	0	0	0	2e-05	0	0	0	0	0	0	0.038	0	0	0	2	0.47	0.13
57	0.23	0.23	0.099	0	0	0	0.34	0	0	0	0	0	0	0.1	0	0	7.2e-05	6	0.39	0.087
58	0.37	0.37	0.082	0	0	0	0.0038	0	0	0	0	0	0	0.17	0	0	0	1	0.61	0.13
59	0.41	0.41	0.00053	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
60	0.41	0.41	0.002	0	2.1e-06	0	0.0003	0	0	0	0	2.1e-06	2.7e-05	0.18	0	0	1.8e-05	1	0.61	0.13
61	0.41	0.41	0	0	0	0	0	0	0	0	0	0	9.1e-06	0.18	0	0	0	1	0.61	0.13
62	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0.0017	0.18	0	0	0	1	0.61	0.13
63	0.41	0.41	0	0	2.8e-05	0	0	0	0	0	0	2.8e-05	0.00095	0.18	0	0	0	1	0.61	0.13
64	0.41	0.41	0	0	0.00012	0	0	0	0	0	0	0.00012	0.0037	0.18	0	0	0	1	0.61	0.13
65	0.41	0.41	6.9e-05	0	4.4e-06	0	0	0	0	0	0	4.4e-06	0.00012	0.18	0	0	0	1	0.61	0.13
66	0.41	0.41	0	0	5.1e-06	0	0	0	0	0	0	5.1e-06	2.3e-06	0.18	0	0	0	1	0.61	0.13
67	0.41	0.41	0	0	0.0005	0	0	0	0	0	0	0.0005	6.1e-05	0.18	0	0	0	1	0.61	0.13
68	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0.00023	0.18	0	0	0	1	0.61	0.13
69	0.41	0.41	0.00046	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
70	6.7e-05	6.7e-05	0.0019	0	0	0	1	0	0	0	0	0	0	3e-05	0	0	1.1e-05	6	0.39	0.087
71	0.39	0.39	0.049	0	0	0	1.7e-05	0	0	0	0	0	0	0.17	0	0	0	1	0.61	0.13
72	0.41	0.41	0	0	0	0	0	0	0	0	0	0	1.7e-05	0.18	0	0	0	1	0.61	0.13
73	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
74	0.4	0.4	0.02	0	0	0	0.00026	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
75	0.4	0.4	0.017	0	0	0	0.015	0	0	0	0	0	0	0.18	0	0	0.00027	1	0.61	0.13
76	0.41	0.41	0	0	4.6e-06	0	0	0	0	0	0	4.6e-06	1.4e-06	0.18	0	0	0	1	0.61	0.13
77	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
78	0.39	0.39	0.037	0	7e-05	0	0.01	0	0	0	0	7e-05	0	0.17	0	0	5e-06	1	0.61	0.13
79	0.41	0.41	0	0	0.00041	0	0	0	0	0	0	0.00041	0.0019	0.18	0	0	0	1	0.61	0.13
80	0.0029	0.0029	0.00046	0	0	0	0.54	0	0	0	0	0	0	0.0013	0	0	0.45	6	0.39	0.087
81	0.41	0.41	0	0	0	0	0	0	0	0	0	0	9.7e-06	0.18	0	0	0	1	0.61	0.13
82	0.41	0.41	5e-05	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
83	0.41	0.41	0	0	0.00017	0	0	0	0	0	0	0.00017	0.001	0.18	0	0	0	1	0.61	0.13
84	0.41	0.41	0.00084	0	2.3e-06	0	0	0	0	0	0	2.3e-06	0	0.18	0	0	0	1	0.61	0.13
85	0.41	0.41	0	0	8.5e-05	0	0	0	0	0	0	8.5e-05	0.0068	0.18	0	0	0	1	0.61	0.13
86	0.41	0.41	0.00044	0	0	0	0.00021	0	0	0	0	0	0.00056	0.18	0	0	0.00084	1	0.61	0.13
87	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
88	0.41	0.41	0.0076	0	0	0	7.3e-06	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
89	0.28	0.28	0.02	0	0.074	0	0.16	0	0	0	0	0.074	0	0.12	0	0	0	1	0.61	0.13
90	0.41	0.41	0.00062	0	3.5e-06	0	0	0	0	0	0	3.5e-06	0	0.18	0	0	0	1	0.61	0.13
91	0.41	0.41	4.5e-06	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
92	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
93	0.32	0.32	0	0	0.0011	1.9e-05	0	0	0	0	0	0.0011	0.23	0.14	3.3e-06	1.9e-05	0	1	0.61	0.13
94	0.4	0.4	0	0	0.0019	1.6e-06	0	0	0	0	0	0.0019	0.019	0.18	0	1.6e-06	0	1	0.61	0.13
95	0.41	0.41	5.8e-06	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
96	0.41	0.41	1.2e-06	0	0	0	0	0	0	0	0	0	0.00038	0.18	0	0	0	1	0.61	0.13
97	0.39	0.39	0.0057	0	1.6e-05	0	0.04	0	0	0	0	1.6e-05	0.00024	0.17	0	0	0.011	1	0.61	0.13
98	0.4	0.4	0.013	0	0	0	0.016	0	0	0	0	0	0	0.18	0	0	0.00077	1	0.61	0.13
99	0.41	0.41	0.0016	0	0	0	0.0019	0	0	0	0	0	5e-05	0.18	0	0	0.0016	1	0.61	0.13
100	0.41	0.41	3.7e-05	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
101	0.4	0.4	0	0	0.0082	0	0	0	0	0	0	0.0082	0.0052	0.18	0	0	0	1	0.61	0.13
102	0.4	0.4	0.0071	0	0.0046	0	0.0012	0	0	0	0	0.0046	0.00027	0.18	0	0	6.3e-06	1	0.61	0.13
103	0.41	0.41	0	0	0.0025	0	0	0	0	0	0	0.0025	0.00086	0.18	0	0	0	1	0.61	0.13
104	0.4	0.4	0	0	0.0015	0	0	0	0	0	0	0.0015	0.012	0.18	0	0	0	1	0.61	0.13
105	0.39	0.39	0.023	0	1.1e-05	0	0.015	0	0	0	0	1.1e-05	0	0.18	0	0	4.4e-05	1	0.61	0.13
106	0.41	0.41	9.4e-05	0	2.4e-06	0	0	0	0	0	0	2.4e-06	0	0.18	0	0	0	1	0.61	0.13
107	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	5.5e-06	1	0.61	0.13
108	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
109	0.41	0.41	9.4e-06	0	1.2e-06	0	0	0	0	0	0	1.2e-06	0.00046	0.18	0	0	0	1	0.61	0.13
110	4.4e-05	4.4e-05	1.6e-05	0	0	0	0.58	0	0	0	0	0	0	2e-05	0	0	0.42	6	0.39	0.087
111	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
112	0.4	0.4	0	0	0.0029	1.6e-06	0	0	0	0	0	0.0029	0.019	0.18	0	1.6e-06	0	1	0.61	0.13
113	0.41	0.41	0	0	0.00079	0	0	0	0	0	0	0.00079	3.9e-06	0.18	0	0	0	1	0.61	0.13
114	0.41	0.41	0	0	0.00015	0	0	0	0	0	0	0.00015	4e-05	0.18	0	0	0	1	0.61	0.13
115	0.41	0.41	0.0081	0	0	0	8.2e-06	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
116	0.4	0.4	0	0	0.0077	0	0	0	0	0	0	0.0077	0.0028	0.18	0	0	0	1	0.61	0.13
117	0.27	0.27	0.31	0	0	0	0.024	0	0	0	0	0	0	0.12	0	0	0	2	0.47	0.13
118	0.41	0.41	0	0	0	0	0	0	0	0	0	0	2.6e-05	0.18	0	0	0	1	0.61	0.13
119	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
120	0	0	8.6e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	8.1e-05	6	0.39	0.087
121	0	0	2.6e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	2.9e-06	6	0.39	0.087
122	0.41	0.41	5e-05	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.087	0.014
124	0.41	0.41	0.0006	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
125	0.081	0.081	0	0	0.4	0	0	0	0	0	0	0.4	3.5e-05	0.036	0	0	0	4	0.61	0.21
126	0.41	0.41	0.00053	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
127	0.29	0.29	0.087	0	0	0	0.21	0	0	0	0	0	0	0.13	0	0	0.0007	1	0.61	0.13
128	0.29	0.29	0	0	0.14	0	0	0	0	0	0	0.14	1.1e-05	0.13	0	0	0	1	0.61	0.13
129	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
130	0.34	0.34	0.00016	0	0.088	0	0	0	0	0	0	0.088	0	0.15	0	0	0	1	0.61	0.13
131	0.41	0.41	0	0	0.001	0	0	0	0	0	0	0.001	0.0015	0.18	0	0	0	1	0.61	0.13
132	0.41	0.41	0	0	0.00034	0	0	0	0	0	0	0.00034	0.0023	0.18	0	0	0	1	0.61	0.13
133	0.41	0.41	0	0	4.5e-05	0	0	0	0	0	0	4.5e-05	7.5e-05	0.18	0	0	0	1	0.61	0.13
134	0.41	0.41	0	0	6e-05	0	0	0	0	0	0	6e-05	0.00016	0.18	0	0	0	1	0.61	0.13
135	0.41	0.41	3.5e-05	0	2e-06	0	0	0	0	0	0	2e-06	0.00024	0.18	0	0	0	1	0.61	0.13
136	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
137	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
138	0.4	0.4	0	0	0.00012	0	0	0	0	0	0	0.00012	0.01	0.18	0	0	0	1	0.61	0.13
139	0.28	0.28	0.00065	0	0.15	0	0	0	0	0	0	0.15	7.8e-06	0.13	0	0	0	1	0.61	0.13
140	0.41	0.41	0	0	1.6e-05	0	0	0	0	0	0	1.6e-05	0.00018	0.18	0	0	0	1	0.61	0.13
141	0.41	0.41	0	0	0.001	0	0	0	0	0	0	0.001	1.1e-05	0.18	0	0	0	1	0.61	0.13
142	0.41	0.41	1.6e-06	0	4.7e-06	0	0	0	0	0	0	4.7e-06	2.5e-06	0.18	0	0	0	1	0.61	0.13
143	0.4	0.4	0.012	0	0.00012	0	0.0053	0	0	0	0	0.00012	6.5e-06	0.18	0	0	6.2e-05	1	0.61	0.13
144	2.8e-06	2.8e-06	0	0	0	0	0.0011	0	0	0	0	0	0	1.3e-06	0	0	1	16	0.54	0.058
145	0.35	0.35	0.087	0	0	0	0.059	0	0	0	0	0	0	0.16	0	0	2.6e-05	1	0.61	0.13
146	0.41	0.41	0	0	0	0	0	0	0	0	0	0	2.4e-06	0.18	0	0	0	1	0.61	0.13
147	0.17	0.17	0.014	0	0	0	0.45	0	0	0	0	0	0	0.074	0	0	0.13	6	0.39	0.087
148	0.41	0.41	0.0019	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
149	0.41	0.41	0	0	0	0	0	0	0	0	0	0	5.7e-05	0.18	0	0	0	1	0.61	0.13
150	0.4	0.4	0	0	0.013	0	0	0	0	0	0	0.013	6.4e-05	0.18	0	0	0	1	0.61	0.13
151	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
152	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
153	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
154	0.41	0.41	0	0	4.4e-06	0	0	0	0	0	0	4.4e-06	2.9e-06	0.18	0	0	0	1	0.61	0.13
155	0.41	0.41	0.0028	0	0	0	1e-05	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
156	0.41	0.41	0	0	2.7e-06	0	0	0	0	0	0	2.7e-06	0.003	0.18	0	0	0	1	0.61	0.13
157	0.41	0.41	0	0	0.00023	0	0	0	0	0	0	0.00023	0.00031	0.18	0	0	0	1	0.61	0.13
158	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
159	0.41	0.41	0	0	2.6e-06	0	0	0	0	0	0	2.6e-06	4.1e-05	0.18	0	0	0	1	0.61	0.13
160	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
161	0.41	0.41	0	0	8.7e-05	0	0	0	0	0	0	8.7e-05	0	0.18	0	0	0	1	0.61	0.13
162	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
163	0	0	0	0	0	0	0	0	1	0	2.9e-05	0	0	0	0	0	0	8	0.087	0
164	0.41	0.41	0	0	0.001	0	0	0	0	0	0	0.001	0.0036	0.18	0	0	0	1	0.61	0.13
165	0.41	0.41	0	0	0.0019	0	0	0	0	0	0	0.0019	9.5e-05	0.18	0	0	0	1	0.61	0.13
166	0.38	0.38	1.5e-05	0	3.3e-05	5e-06	0	0	0	0	0	3.3e-05	0.06	0.17	0	5e-06	0	1	0.61	0.13
167	0.41	0.41	8.3e-05	0	1.4e-06	0	0	0	0	0	0	1.4e-06	7.8e-05	0.18	0	0	0	1	0.61	0.13
168	0.12	0.12	0	0	4e-06	5.9e-05	0	0	0	0	0	4e-06	0.71	0.053	1e-05	5.9e-05	0	12	0.87	0.13
169	0.41	0.41	1.8e-05	0	0	0	0	0	0	0	0	0	0.0074	0.18	0	0	0	1	0.61	0.13
170	0.38	0.38	8.1e-05	0	0.008	3.6e-06	0	0	0	0	0	0.008	0.043	0.17	0	3.6e-06	0	1	0.61	0.13
171	0.41	0.41	0	0	0.00016	0	0	0	0	0	0	0.00016	0.00081	0.18	0	0	0	1	0.61	0.13
172	0.3	0.3	5.8e-06	0	3.3e-05	2.2e-05	0	0	0	0	0	3.3e-05	0.27	0.13	4e-06	2.2e-05	0	1	0.61	0.13
173	0.02	0.02	0.036	0	0	0	0.92	0	0	0	0	0	0	0.009	0	0	0	6	0.39	0.087
174	0.41	0.41	0.00033	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
175	0.4	0.4	0	0	0	0	0	0	0	0	0	0	0.011	0.18	0	0	0	1	0.61	0.13
176	0.22	0.22	0	0	0.22	0	0	0	0	0	0	0.22	0.025	0.097	0	0	0	4	0.61	0.21
177	0.39	0.39	0.046	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	1	0.61	0.13
178	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
179	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
180	0.41	0.41	3.4e-05	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
181	0.048	0.048	0	0	0	7.4e-05	0	0	0	0	0	0	0.88	0.021	1.3e-05	7.4e-05	0	12	0.87	0.13
182	0.41	0.41	0.00023	0	1.8e-06	0	0	0	0	0	0	1.8e-06	3.7e-05	0.18	0	0	0	1	0.61	0.13
183	0.41	0.41	0.0075	0	0	0	0.00082	0	0	0	0	0	0	0.18	0	0	2.7e-06	1	0.61	0.13
184	0.4	0.4	0	0	0.0065	0	0	0	0	0	0	0.0065	0.0012	0.18	0	0	0	1	0.61	0.13
185	0.41	0.41	0	0	0.0013	0	0	0	0	0	0	0.0013	0.0049	0.18	0	0	0	1	0.61	0.13
186	0.41	0.41	0.0081	0	0	0	4.5e-05	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
187	0.41	0.41	0	0	7.9e-06	0	0	0	0	0	0	7.9e-06	0.0014	0.18	0	0	0	1	0.61	0.13
188	0.41	0.41	0	0	0.00018	0	0	0	0	0	0	0.00018	5.6e-05	0.18	0	0	0	1	0.61	0.13
189	0.41	0.41	0.0016	0	0	0	2e-05	0	0	0	0	0	0	0.18	0	0	1.2e-06	1	0.61	0.13
190	0.4	0.4	0	0	0.0038	2e-06	0	0	0	0	0	0.0038	0.024	0.18	0	2e-06	0	1	0.61	0.13
191	0.41	0.41	0.0001	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
192	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0.1
193	0.41	0.41	0	0	0.00087	0	0	0	0	0	0	0.00087	0.0072	0.18	0	0	0	1	0.61	0.13
194	0.41	0.41	0	0	0.0038	0	0	0	0	0	0	0.0038	0.001	0.18	0	0	0	1	0.61	0.13
195	0.41	0.41	0.0015	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
196	0.063	0.063	0.29	0	0	0	0.55	0	0	0	0	0	0	0.028	0	0	8.2e-06	6	0.39	0.087
197	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
198	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
199	0.41	0.41	0	0	0.00019	0	0	0	0	0	0	0.00019	0.00084	0.18	0	0	0	1	0.61	0.13
200	0.41	0.41	0	0	0.00017	0	0	0	0	0	0	0.00017	0	0.18	0	0	0	1	0.61	0.13
201	0.41	0.41	0.0026	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
202	0.41	0.41	0.0033	0	0	0	0.00016	0	0	0	0	0	0	0.18	0	0	4.6e-06	1	0.61	0.13
203	0.38	0.38	0.039	0	0	0	0.029	0	0	0	0	0	0	0.17	0	0	9.6e-05	1	0.61	0.13
204	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
205	0.36	0.36	0	0	0.03	4.4e-06	0	0	0	0	0	0.03	0.053	0.16	0	4.4e-06	0	1	0.61	0.13
206	0.41	0.41	0	0	0	0	0	0	0	0	0	0	2.7e-06	0.18	0	0	0	1	0.61	0.13
207	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
208	0.4	0.4	0	0	0.0068	0	0	0	0	0	0	0.0068	0.001	0.18	0	0	0	1	0.61	0.13
209	0.36	0.36	0.075	0	0	0	0.043	0	0	0	0	0	0	0.16	0	0	1.4e-05	1	0.61	0.13
210	0.41	0.41	0	0	1.7e-05	0	0	0	0	0	0	1.7e-05	0	0.18	0	0	0	1	0.61	0.13
211	0.37	0.37	0.0012	0	0	0	0.0057	0	0	0	0	0	2.6e-06	0.17	0	0	0.084	1	0.61	0.13
212	0.41	0.41	0.0052	0	1.4e-05	0	0.0016	0	0	0	0	1.4e-05	7.5e-06	0.18	0	0	6e-05	1	0.61	0.13
213	0.41	0.41	0	0	3.4e-05	0	0	0	0	0	0	3.4e-05	0.009	0.18	0	0	0	1	0.61	0.13
214	0.41	0.41	0	0	0.00081	0	0	0	0	0	0	0.00081	0	0.18	0	0	0	1	0.61	0.13
215	0.2	0.2	0.3	0	0	0	0.22	0	0	0	0	0	0	0.087	0	0	3.3e-06	2	0.47	0.13
216	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
217	0.36	0.36	0	0	0.063	0	0	0	0	0	0	0.063	0.0016	0.16	0	0	0	1	0.61	0.13
218	0.41	0.41	0.0055	0	0	0	0.0033	0	0	0	0	0	0	0.18	0	0	0.00044	1	0.61	0.13
219	0.41	0.41	0.0025	0	0	0	9.3e-06	0	0	0	0	0	0	0.18	0	0	1.3e-06	1	0.61	0.13
220	0.41	0.41	0	0	0	0	0	0	0	0	0	0	1.1e-06	0.18	0	0	0	1	0.61	0.13
221	0.41	0.41	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	1	0.61	0.13
222	0.4	0.4	0	0	0.01	0	0	0	0	0	0	0.01	0	0.18	0	0	0	1	0.61	0.13
223	0.41	0.41	0	0	5e-05	0	0	0	0	0	0	5e-05	0	0.18	0	0	0	1	0.61	0.13
224	0.4	0.4	0	0	0.0017	1e-06	0	0	0	0	0	0.0017	0.012	0.18	0	1e-06	0	1	0.61	0.13
225	0.022	0.022	0.03	0	0	0	0.91	0	0	0	0	0	0	0.0098	0	0	0.0087	6	0.39	0.087
226	0.41	0.41	0	0	0.00013	0	0	0	0	0	0	0.00013	0	0.18	0	0	0	1	0.61	0.13
