SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
59	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
60	0.49	0.00048	0.49	0	0	0	0.0065	0	0.0022	0.0017	0	0	0	1.9e-05	0	0	2	0.57	0.44	0.3	0.41
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.24	0	0
62	0.42	0.0081	0.42	0	0	0	0	0	0.012	0	0	0	0	0.13	0	0	2	0.57	0.44	0.3	0.41
63	0.48	3.1e-05	0.48	0	0	0	0	0	0.043	0.00015	0	0	0	5.5e-05	0	0	2	0.57	0.44	0.3	0.41
64	0.47	0	0.47	0	0	0	0	0	0.065	0	0	0	0	0.001	0	0	2	0.57	0.44	0.3	0.41
65	0.5	3.2e-05	0.5	0	0	0	0	0	7.4e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
66	0.5	0.0011	0.5	0	0	0	1.7e-06	0	0.0004	3.2e-05	0	0	0	5.5e-05	0	0	2	0.57	0.44	0.3	0.41
67	0.48	0.0095	0.48	0	0	0	0	0	0.019	0	0	0	0	0.0012	0	0	2	0.57	0.44	0.3	0.41
68	0.48	0.031	0.48	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
69	0.5	9.5e-06	0.5	0	0	0	0	0	0.00013	1.3e-06	0	0	0	6.2e-06	0	0	2	0.57	0.44	0.3	0.41
70	0.46	0	0.46	0	0	0	0	0	0	0	0	0.0096	0.077	0	1.9e-06	0	2	0.57	0.44	0.3	0.41
71	0.49	0.013	0.49	0	0	0	0	0	0.016	0	0	0	0	2.5e-05	0	0	2	0.57	0.44	0.3	0.41
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.24	0	0
73	0.49	0.005	0.49	0	0	0	0	0	0.012	0.0003	0	0	0	1.1e-06	0	0	2	0.57	0.44	0.3	0.41
74	0.5	2.7e-06	0.5	0	0	0	0	0	0.00021	0.0021	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
75	0.47	0.0009	0.47	0	0	0	0	0	0.06	0	0	0	0	4.3e-06	0	0	2	0.57	0.44	0.3	0.41
76	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
77	0.49	0.0076	0.49	0	0	0	0	0	0.0019	0	0	0	0	0.00063	0	0	2	0.57	0.44	0.3	0.41
78	0	0	0	0	0	0	0	0	0.023	0	0.98	0	0	0	0	0	10	0	0	0.2	0
79	0.48	0.037	0.48	0	0	0	0	0	0.012	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
80	0.5	0	0.5	0	0	0	0	0	0	8.1e-05	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
81	0.49	0.0041	0.49	0	0	0	0	0	0.011	0	0	0	0	0.0041	0	0	2	0.57	0.44	0.3	0.41
82	0.49	0	0.49	0	0	0	0	0	0	0.015	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
83	0.5	0	0.5	0	0	0	0	0	0	2.2e-05	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
84	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0.2	0
85	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
86	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
87	0	0	0	0	0	1	0	0.00096	0	0	0	0	0	0	0	0	5	0.57	0.44	0.3	0
88	0.5	0.0017	0.5	0	0	0	0	0	0.0047	0	0	0	0	0.00054	0	0	2	0.57	0.44	0.3	0.41
89	0	0	0	0	0	0	0	0	0	0	0	0.0069	0.99	0	0	0	12	0	0	0	0.36
90	0	0	0	0	0	1	0	0.0022	0	0	0	0	0	0	0	0	5	0.57	0.44	0.3	0
91	0.45	0.028	0.45	0	0	0	0	0	0.042	0	0	0	0	0.026	0	0	2	0.57	0.44	0.3	0.41
92	0.5	0.0006	0.5	0	0	0	0	0	0.0038	0	0	0	0	2.5e-06	0	0	2	0.57	0.44	0.3	0.41
93	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.1e-05	0	3	0.57	0.44	0	0
94	0.49	0.0027	0.49	0	0	0	0	0	0.015	0	0	0	0	0.0056	0	0	2	0.57	0.44	0.3	0.41
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.048	0	0.3	0.41
96	0.5	1.3e-05	0.5	0	0	0	0	0	0.0042	0	0	0	0	2.6e-06	0	0	2	0.57	0.44	0.3	0.41
97	0.5	0.0024	0.5	0	0	0	0	0	0.0054	0	0	0	0	5.6e-05	0	0	2	0.57	0.44	0.3	0.41
98	0.49	0.0009	0.49	0	0	0	0	0	0.021	0	0	0	0	0.0025	0	0	2	0.57	0.44	0.3	0.41
99	0.48	0.00025	0.48	0	0	0	0	0	0.033	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
100	0	0	0	0	0	0	0	0	0	0	0	0.01	0.99	0	0.0014	0	12	0	0	0	0.36
101	0.5	0	0.5	0	0	0	0	0	0	0.003	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
102	0.46	0.079	0.46	0	0	0	0	0	0.005	0	0	0	0	0.0049	0	0	2	0.57	0.44	0.3	0.41
103	0.5	0.00011	0.5	0	0	0	1.5e-05	0	0.0061	2.6e-06	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
104	0.0017	1.5e-05	0.0017	0	0	0	0	0	0.025	0	0	0	0	0.97	0	0	13	0.81	0.56	0.43	0.41
105	0.46	0.009	0.46	0	0	0	0	0	0.072	0	0	0	0	0.0026	0	0	2	0.57	0.44	0.3	0.41
106	0.47	0.0023	0.47	0	0	0	0	0	0.017	0.0022	0	0	0	0.038	0	0	2	0.57	0.44	0.3	0.41
107	0.5	0	0.5	0	0	0	0	0	1e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
108	0.49	0.0072	0.49	0	0	0	0	0	0.019	0	0	0	0	0.00084	0	0	2	0.57	0.44	0.3	0.41
109	0.49	0.00026	0.49	0	0	0	0	0	0.027	0	0	0	0	9.6e-06	0	0	2	0.57	0.44	0.3	0.41
110	0.45	0.016	0.45	0	0	0	0	0	0.063	0	0	0	0	0.024	0	0	2	0.57	0.44	0.3	0.41
111	0.48	0.01	0.48	0	0	0	0	0	0.021	0	0	0	0	1.3e-05	0	0	2	0.57	0.44	0.3	0.41
112	0.5	4.8e-05	0.5	0	0	0	0	0	0.00033	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
113	0.5	1.1e-06	0.5	0	0	0	0	0	0.003	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
114	0.5	1.5e-05	0.5	0	0	0	0	0	0.0053	0	0	0	0	2.6e-05	0	0	2	0.57	0.44	0.3	0.41
115	0.46	0.081	0.46	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
116	0.5	0	0.5	0	0	0	0	0	0	0.005	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
117	0.49	0.0038	0.49	0	0	0	0	0	0.0088	0	0	0	0	0.0029	0	0	2	0.57	0.44	0.3	0.41
118	0.5	0	0.5	0	0	0	8.2e-05	0	0	0.0071	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
119	0.11	0.00038	0.11	0	0	0	0	0	0.78	0	0	0	0	0	0	0	8	0.57	0.52	0.43	0.41
120	0.42	0.067	0.42	0	0	0	0	0	0.045	0	0	0	0	0.046	0	0	2	0.57	0.44	0.3	0.41
121	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
122	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
123	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
124	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
125	0.5	0.00017	0.5	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
126	0.5	7.9e-05	0.5	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
127	0	0	0	0	0	0	0	0	0	0	0	0.00091	1	0	0	0	12	0	0	0	0.36
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.24	0	0
129	0.49	2.5e-05	0.49	0	0	0	0.0091	0	0.0014	0.012	0	0	0	2.8e-06	0	0	2	0.57	0.44	0.3	0.41
130	0.49	0.0043	0.49	0	0	0	0	0	0.017	0	0	0	0	9.4e-06	0	0	2	0.57	0.44	0.3	0.41
131	0.5	0.0021	0.5	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
132	0	0	0	0	0	0	0	0	0	0	0	0.031	0.97	0	0	0	12	0	0	0	0.36
133	0.5	0.00099	0.5	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
134	0	4.4e-06	0	0	0.00012	0	0	0	0	0	0	0.2	0.8	0	3.8e-06	0	12	0	0	0	0.36
135	0.42	0	0.42	0	0	0	0.15	0	0	0.009	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
136	0.49	0	0.49	0	0	0	0	0	0	0.014	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
137	0.5	1.4e-06	0.5	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.57	0.44	0	0
139	0.5	1.7e-06	0.5	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
140	0.5	0	0.5	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
141	0.45	6.8e-05	0.45	0	0	0	0	0	0.092	0	0	0	0	1.3e-05	0	0	2	0.57	0.44	0.3	0.41
142	0.5	0	0.5	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
143	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0035	0	13	0.81	0.56	0.43	0.41
144	0.5	6.4e-05	0.5	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
145	0.5	0.00052	0.5	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
146	0.49	0.016	0.49	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
147	0.5	0.0006	0.5	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
148	0.5	0	0.5	0	0	0	0	0	4.2e-06	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
149	0.5	0.00036	0.5	0	0	0	0	0	0.0015	0	0	0	0	8.8e-05	0	0	2	0.57	0.44	0.3	0.41
150	0.47	0.0035	0.47	0	0	0	0	0	0.044	0	0	0	0	0.0066	0	0	2	0.57	0.44	0.3	0.41
151	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.81	0.56	0.43	0.41
152	0.5	1.8e-06	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
153	0.45	2.3e-06	0.45	0	0	0	0	0	0.098	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
154	0.26	0	0.26	0	0	0	2.6e-05	0	9.2e-06	0.48	0	0	0	0	0	0	9	0.43	0.29	0.3	0.32
155	0.5	0	0.5	0	0	0	0	0	2.9e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
156	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0.2	0
157	0.5	0.0015	0.5	0	0	0	6e-06	0	0.0031	0.00083	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
158	0.5	0	0.5	0	0	0	0	0	0.0018	0.0035	0	0	0	3e-06	0	0	2	0.57	0.44	0.3	0.41
159	0.5	1.1e-05	0.5	0	0	0	7.9e-05	0	0.00027	5.9e-05	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
160	0.5	6.3e-05	0.5	0	0	0	0	0	0.00012	0.00028	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
161	0.5	2.7e-06	0.5	0	0	0	7.9e-06	0	0.0043	0.0002	0	0	0	1.3e-06	0	0	2	0.57	0.44	0.3	0.41
162	0.49	0.0048	0.49	0	0	0	0.017	0	0.00017	0.00048	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
163	0.00035	0	0.00035	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.81	0.56	0.43	0.41
164	0.49	4.2e-06	0.49	0	0	0	0	0	0.026	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
165	0.5	2.3e-05	0.5	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
166	0.49	0.00074	0.49	0	0	0	0	0	0.0095	0	0	0	0	1.5e-05	0	0	2	0.57	0.44	0.3	0.41
167	0.5	1.1e-06	0.5	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
168	0.5	8.9e-05	0.5	0	0	0	0	0	0.0019	0	0	0	0	1.2e-05	0	0	2	0.57	0.44	0.3	0.41
169	0.5	0	0.5	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
170	0.5	0.0002	0.5	0	0	0	0	0	0.0087	0	0	0	0	1.5e-05	0	0	2	0.57	0.44	0.3	0.41
171	0.48	0	0.48	0	0	0	0	0	0	0.038	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
172	0.5	0.00024	0.5	0	0	0	0	0	7.7e-06	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
173	0.18	0	0.18	0	0	0	0.0038	0	0	0.63	0	0	0	0	0	0	9	0.43	0.29	0.3	0.32
174	0.5	0.00026	0.5	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
175	0.5	0.008	0.5	0	0	0	0	0	2.3e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
176	0.5	0.0022	0.5	0	0	0	0	0	5.2e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
177	0.42	0.00065	0.42	0	0	0	0	0	0.11	0	0	0	0	0.045	0	0	2	0.57	0.44	0.3	0.41
178	0.5	0	0.5	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
179	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.57	0.52	0.43	0.41
180	0.46	0.01	0.46	0	0	0	0	0	0.036	0	0	0	0	0.041	0	0	2	0.57	0.44	0.3	0.41
181	0.5	0	0.5	0	0	0	0	0	0.0089	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
182	0.45	6.6e-05	0.45	0	0	0	0	0	0.1	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
183	0.5	2.5e-06	0.5	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0.24	0	0
185	0.46	4.3e-05	0.46	0	0	0	0	0	0.087	0	0	0	0	0.0013	0	0	2	0.57	0.44	0.3	0.41
186	0.5	0	0.5	0	0	0	0	0	8.9e-06	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
187	0.49	4.9e-06	0.49	0	0	0	0	0	0.022	2.1e-05	0	0	0	4.5e-06	0	0	2	0.57	0.44	0.3	0.41
188	0.5	0	0.5	0	0	0	0	0	2.6e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
189	0.5	1.1e-06	0.5	0	0	0	0	0	1.6e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
190	0.5	0.0034	0.5	0	0	0	0	0	4.6e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
191	0.5	1.1e-05	0.5	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
192	0.5	0	0.5	0	0	0	3.5e-05	0	0	0.00034	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
193	0.5	1.7e-05	0.5	0	0	0	0	0	0.0024	0	0	0	0	4e-06	0	0	2	0.57	0.44	0.3	0.41
194	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.43	0.29	0.3	0.32
195	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
196	0.5	4.1e-05	0.5	0	0	0	0	0	0.00091	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
197	0.5	5.3e-05	0.5	0	0	0	0	0	0.0072	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
198	0.5	0.00023	0.5	0	0	0	0	0	0.0068	0	0	0	0	0.0023	0	0	2	0.57	0.44	0.3	0.41
199	0.48	0.015	0.48	0	0	0	0	0	0.028	0	0	0	0	0.0018	0	0	2	0.57	0.44	0.3	0.41
200	0.5	0.00088	0.5	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
201	0.48	0.014	0.48	0	0	0	0	0	0.021	0	0	0	0	5.1e-05	0	0	2	0.57	0.44	0.3	0.41
202	0.5	0.00024	0.5	0	0	0	0	0	0.0057	0	0	0	0	7.8e-06	0	0	2	0.57	0.44	0.3	0.41
203	0.49	5.4e-06	0.49	0	0	0	0	0	0.021	0	0	0	0	0.0079	0	0	2	0.57	0.44	0.3	0.41
204	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0.091
205	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
206	0.5	0.00015	0.5	0	0	0	0	0	7.8e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
207	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.43	0.29	0.3	0.32
208	0.5	0.0014	0.5	0	0	0	0	0	0.0056	0	0	0	0	0.00016	0	0	2	0.57	0.44	0.3	0.41
209	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.1e-05	0	10	0	0	0.2	0
210	0.5	0.00029	0.5	0	0	0	0	0	1.6e-06	0	0	0	0	1.2e-06	0	0	2	0.57	0.44	0.3	0.41
211	0.49	0.022	0.49	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
212	0.5	1.3e-05	0.5	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
213	0.5	0.00031	0.5	0	0	0	0	0	0.00058	0	0	0	0	0.00046	0	0	2	0.57	0.44	0.3	0.41
214	0.5	0.0031	0.5	0	0	0	0	0	0.0041	0	0	0	0	5.2e-05	0	0	2	0.57	0.44	0.3	0.41
215	0.5	4.7e-06	0.5	0	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
216	0.5	0.0054	0.5	0	0	0	0	0	0.0016	0	0	0	0	0.00016	0	0	2	0.57	0.44	0.3	0.41
217	0.5	1.1e-05	0.5	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
218	0.5	0.00015	0.5	0	0	0	0	0	0.0083	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
219	0.5	2.8e-05	0.5	0	0	0	0	0	4.6e-05	6.3e-06	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
220	0.5	9.9e-06	0.5	0	0	0	0	0	3.1e-05	0	0	0	0	0	0	0	2	0.57	0.44	0.3	0.41
221	0.48	0.02	0.48	0	0	0	0	0	0.029	0	0	0	0	0.00079	0	0	2	0.57	0.44	0.3	0.41
