SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
130	0.011	0.99	0	0	1	0.57	0.44	0.3	0.41
131	0.00023	1	0	0	1	0.57	0.44	0.3	0.41
132	0	0	1	0	2	0	0	0	0.32
133	6.2e-05	1	0	0	1	0.57	0.44	0.3	0.41
134	0	0	1	0	2	0	0	0	0.32
135	0	1	0	0	1	0.57	0.44	0.3	0.41
136	0	1	0	0	1	0.57	0.44	0.3	0.41
137	5.7e-06	1	0	0	1	0.57	0.44	0.3	0.41
138	0.034	0.97	0	0	1	0.57	0.44	0.3	0.41
139	0.0025	1	0	0	1	0.57	0.44	0.3	0.41
140	0	1	0	0	1	0.57	0.44	0.3	0.41
141	0.0033	1	0	0	1	0.57	0.44	0.3	0.41
142	5.8e-06	1	0	0	1	0.57	0.44	0.3	0.41
143	0	0	0	1	3	0.048	0.049	0.1	0.091
144	4.1e-05	1	0	0	1	0.57	0.44	0.3	0.41
145	0.0013	1	0	0	1	0.57	0.44	0.3	0.41
146	0.00028	1	0	0	1	0.57	0.44	0.3	0.41
147	0.00027	1	0	0	1	0.57	0.44	0.3	0.41
148	0.00032	1	0	0	1	0.57	0.44	0.3	0.41
149	0.022	0.98	0	0	1	0.57	0.44	0.3	0.41
150	0.036	0.96	0	0	1	0.57	0.44	0.3	0.41
151	1	0	0	4.6e-05	0	0.67	0.53	0.3	0.41
152	0.0001	1	0	0	1	0.57	0.44	0.3	0.41
153	0.00049	1	0	0	1	0.57	0.44	0.3	0.41
154	1.4e-06	1	0	0	1	0.57	0.44	0.3	0.41
155	0.41	0.59	0	0	1	0.57	0.44	0.3	0.41
156	0	0	0	1	3	0.048	0.049	0.1	0.091
157	0.0027	1	0	0	1	0.57	0.44	0.3	0.41
158	0.0019	1	0	0	1	0.57	0.44	0.3	0.41
159	0.00025	1	0	0	1	0.57	0.44	0.3	0.41
160	0.00014	1	0	0	1	0.57	0.44	0.3	0.41
161	0.002	1	0	0	1	0.57	0.44	0.3	0.41
162	0.0011	1	0	0	1	0.57	0.44	0.3	0.41
163	0.00038	1	0	0	1	0.57	0.44	0.3	0.41
164	4.7e-06	1	0	0	1	0.57	0.44	0.3	0.41
165	0	1	0	0	1	0.57	0.44	0.3	0.41
166	0.002	1	0	0	1	0.57	0.44	0.3	0.41
167	0.0057	0.99	0	0	1	0.57	0.44	0.3	0.41
168	0.013	0.99	0	0	1	0.57	0.44	0.3	0.41
169	0	1	0	0	1	0.57	0.44	0.3	0.41
170	0.021	0.98	0	0	1	0.57	0.44	0.3	0.41
171	0	1	0	0	1	0.57	0.44	0.3	0.41
172	0.00015	1	0	0	1	0.57	0.44	0.3	0.41
173	0	1	0	0	1	0.57	0.44	0.3	0.41
174	0.00096	1	0	0	1	0.57	0.44	0.3	0.41
175	0.002	1	0	0	1	0.57	0.44	0.3	0.41
176	0.0088	0.99	0	0	1	0.57	0.44	0.3	0.41
177	0.32	0.68	0	0	1	0.57	0.44	0.3	0.41
178	0.0017	1	0	0	1	0.57	0.44	0.3	0.41
179	1	0	0	0	0	0.67	0.53	0.3	0.41
180	0.18	0.82	0	0	1	0.57	0.44	0.3	0.41
181	0.00049	1	0	0	1	0.57	0.44	0.3	0.41
182	0.057	0.94	0	0	1	0.57	0.44	0.3	0.41
183	4.4e-05	1	0	0	1	0.57	0.44	0.3	0.41
184	0	0	0	1	3	0.048	0.049	0.1	0.091
185	0.058	0.94	0	0	1	0.57	0.44	0.3	0.41
186	5.2e-05	1	0	0	1	0.57	0.44	0.3	0.41
187	0.0054	0.99	0	0	1	0.57	0.44	0.3	0.41
188	0.00033	1	0	0	1	0.57	0.44	0.3	0.41
189	4e-05	1	0	0	1	0.57	0.44	0.3	0.41
190	0.002	1	0	0	1	0.57	0.44	0.3	0.41
191	4.5e-06	1	0	0	1	0.57	0.44	0.3	0.41
192	1.2e-06	1	0	0	1	0.57	0.44	0.3	0.41
193	0.0059	0.99	0	0	1	0.57	0.44	0.3	0.41
194	1.2e-05	1	0	0	1	0.57	0.44	0.3	0.41
195	0	1	0	0	1	0.57	0.44	0.3	0.41
196	0.0034	1	0	0	1	0.57	0.44	0.3	0.41
197	0.00047	1	0	0	1	0.57	0.44	0.3	0.41
198	0.058	0.94	0	0	1	0.57	0.44	0.3	0.41
199	0.017	0.98	0	0	1	0.57	0.44	0.3	0.41
200	7e-05	1	0	0	1	0.57	0.44	0.3	0.41
201	0.013	0.99	0	0	1	0.57	0.44	0.3	0.41
202	0.0035	1	0	0	1	0.57	0.44	0.3	0.41
203	0.03	0.97	0	0	1	0.57	0.44	0.3	0.41
204	0	0	1	8.2e-05	2	0	0	0	0.32
205	0	1	0	0	1	0.57	0.44	0.3	0.41
206	0.00032	1	0	0	1	0.57	0.44	0.3	0.41
207	0	1	0	0	1	0.57	0.44	0.3	0.41
208	0.0092	0.99	0	0	1	0.57	0.44	0.3	0.41
209	0	0	0	1	3	0.048	0.049	0.1	0.091
210	1.4e-05	1	0	0	1	0.57	0.44	0.3	0.41
211	0.00074	1	0	0	1	0.57	0.44	0.3	0.41
212	0.006	0.99	0	0	1	0.57	0.44	0.3	0.41
213	0.026	0.97	0	0	1	0.57	0.44	0.3	0.41
214	0.0065	0.99	0	0	1	0.57	0.44	0.3	0.41
215	5.1e-06	1	0	0	1	0.57	0.44	0.3	0.41
216	0.0058	0.99	0	0	1	0.57	0.44	0.3	0.41
217	0.0008	1	0	0	1	0.57	0.44	0.3	0.41
218	0.015	0.98	0	0	1	0.57	0.44	0.3	0.41
219	5.1e-05	1	0	0	1	0.57	0.44	0.3	0.41
220	1.1e-05	1	0	0	1	0.57	0.44	0.3	0.41
221	0.023	0.98	0	0	1	0.57	0.44	0.3	0.41
222	0.024	0.98	0	0	1	0.57	0.44	0.3	0.41
223	0	0	0	1	3	0.048	0.049	0.1	0.091
224	0.04	0.96	0	0	1	0.57	0.44	0.3	0.41
225	1	2.3e-06	0	0	0	0.67	0.53	0.3	0.41
226	0.0095	0.99	0	0	1	0.57	0.44	0.3	0.41
227	0.00041	1	0	0	1	0.57	0.44	0.3	0.41
228	1	0	0	0	0	0.67	0.53	0.3	0.41
229	1.1e-05	1	0	0	1	0.57	0.44	0.3	0.41
230	1	0	0	0	0	0.67	0.53	0.3	0.41
231	4.5e-05	1	0	0	1	0.57	0.44	0.3	0.41
232	0	0	0	1	3	0.048	0.049	0.1	0.091
233	1.7e-05	1	0	0	1	0.57	0.44	0.3	0.41
234	0.00086	1	0	0	1	0.57	0.44	0.3	0.41
235	0	1	0	0	1	0.57	0.44	0.3	0.41
236	4.5e-05	1	0	0	1	0.57	0.44	0.3	0.41
237	0.012	0.99	0	0	1	0.57	0.44	0.3	0.41
238	0	0	0	1	3	0.048	0.049	0.1	0.091
239	0.00038	1	0	0	1	0.57	0.44	0.3	0.41
240	0.0052	0.99	0	0	1	0.57	0.44	0.3	0.41
241	0.04	0.96	0	0	1	0.57	0.44	0.3	0.41
242	0.092	0.91	0	0	1	0.57	0.44	0.3	0.41
243	0.0091	0.99	0	0	1	0.57	0.44	0.3	0.41
244	0.038	0.96	0	0	1	0.57	0.44	0.3	0.41
245	0	1	0	0	1	0.57	0.44	0.3	0.41
246	0.0041	1	0	0	1	0.57	0.44	0.3	0.41
247	0	1	0	0	1	0.57	0.44	0.3	0.41
248	0.06	0.94	0	0	1	0.57	0.44	0.3	0.41
249	0.015	0.98	0	0	1	0.57	0.44	0.3	0.41
250	0.006	0.99	0	0	1	0.57	0.44	0.3	0.41
251	0.04	0.96	0	0	1	0.57	0.44	0.3	0.41
252	0.036	0.96	0	0	1	0.57	0.44	0.3	0.41
253	0	1	0	0	1	0.57	0.44	0.3	0.41
254	0.0016	1	0	0	1	0.57	0.44	0.3	0.41
255	0.0016	1	0	0	1	0.57	0.44	0.3	0.41
256	0.00039	1	0	0	1	0.57	0.44	0.3	0.41
257	0.00013	1	0	0	1	0.57	0.44	0.3	0.41
258	0.00027	1	0	0	1	0.57	0.44	0.3	0.41
259	0.0079	0.99	0	0	1	0.57	0.44	0.3	0.41
260	0.024	0.98	0	0	1	0.57	0.44	0.3	0.41
261	0.027	0.97	0	0	1	0.57	0.44	0.3	0.41
262	0.049	0.95	0	0	1	0.57	0.44	0.3	0.41
263	0	1	0	0	1	0.57	0.44	0.3	0.41
264	0	1	0	0	1	0.57	0.44	0.3	0.41
265	0	1	0	0	1	0.57	0.44	0.3	0.41
266	0.0059	0.99	0	0	1	0.57	0.44	0.3	0.41
267	0	0	1	0	2	0	0	0	0.32
268	0	1	0	0	1	0.57	0.44	0.3	0.41
269	0.021	0.98	0	0	1	0.57	0.44	0.3	0.41
270	0.018	0.98	0	0	1	0.57	0.44	0.3	0.41
271	0.046	0.95	0	0	1	0.57	0.44	0.3	0.41
272	0	0	1	0	2	0	0	0	0.32
273	0.1	0.9	0	0	1	0.57	0.44	0.3	0.41
274	0	1	0	0	1	0.57	0.44	0.3	0.41
275	0.22	0.78	0	0	1	0.57	0.44	0.3	0.41
276	6.6e-05	1	0	0	1	0.57	0.44	0.3	0.41
277	0	0	0	1	3	0.048	0.049	0.1	0.091
278	8.1e-06	1	0	0	1	0.57	0.44	0.3	0.41
279	0.00017	1	0	0	1	0.57	0.44	0.3	0.41
280	0.0066	0.99	0	0	1	0.57	0.44	0.3	0.41
281	0	0	0	1	3	0.048	0.049	0.1	0.091
282	0.032	0.97	0	0	1	0.57	0.44	0.3	0.41
283	0.0024	1	0	0	1	0.57	0.44	0.3	0.41
284	0	0	1	0	2	0	0	0	0.32
285	0.0011	1	0	0	1	0.57	0.44	0.3	0.41
286	4.6e-05	1	0	0	1	0.57	0.44	0.3	0.41
287	0	1	0	0	1	0.57	0.44	0.3	0.41
288	0	1	0	0	1	0.57	0.44	0.3	0.41
289	0.068	0.93	0	0	1	0.57	0.44	0.3	0.41
290	9.4e-06	1	0	0	1	0.57	0.44	0.3	0.41
291	0.0033	1	0	0	1	0.57	0.44	0.3	0.41
292	0.001	1	0	0	1	0.57	0.44	0.3	0.41
293	0	1	0	0	1	0.57	0.44	0.3	0.41
294	0	1	0	0	1	0.57	0.44	0.3	0.41
295	0	0	1	0	2	0	0	0	0.32
296	0.0078	0.99	0	0	1	0.57	0.44	0.3	0.41
297	0.0027	1	0	0	1	0.57	0.44	0.3	0.41
298	0.0096	0.99	0	0	1	0.57	0.44	0.3	0.41
299	0.0018	1	0	0	1	0.57	0.44	0.3	0.41
300	0.0087	0.99	0	0	1	0.57	0.44	0.3	0.41
301	0	1	0	0	1	0.57	0.44	0.3	0.41
302	0.00076	1	0	0	1	0.57	0.44	0.3	0.41
303	0.0061	0.99	0	0	1	0.57	0.44	0.3	0.41
304	0.17	0.83	0	0	1	0.57	0.44	0.3	0.41
305	0.0036	1	0	0	1	0.57	0.44	0.3	0.41
306	0.0029	1	0	0	1	0.57	0.44	0.3	0.41
307	0.00063	1	0	0	1	0.57	0.44	0.3	0.41
308	0.04	0.96	0	0	1	0.57	0.44	0.3	0.41
309	0.0028	1	0	0	1	0.57	0.44	0.3	0.41
310	0.0047	1	0	0	1	0.57	0.44	0.3	0.41
311	0.0013	1	0	0	1	0.57	0.44	0.3	0.41
312	0.0058	0.99	0	0	1	0.57	0.44	0.3	0.41
313	8.1e-05	1	0	0	1	0.57	0.44	0.3	0.41
314	0.0036	1	0	0	1	0.57	0.44	0.3	0.41
315	0.0088	0.99	0	0	1	0.57	0.44	0.3	0.41
316	0.00058	1	0	0	1	0.57	0.44	0.3	0.41
317	0.027	0.97	0	0	1	0.57	0.44	0.3	0.41
318	0.0062	0.99	0	0	1	0.57	0.44	0.3	0.41
319	0.00011	1	0	0	1	0.57	0.44	0.3	0.41
320	2.8e-05	1	0	0	1	0.57	0.44	0.3	0.41
321	5e-05	1	0	0	1	0.57	0.44	0.3	0.41
322	0.00058	1	0	0	1	0.57	0.44	0.3	0.41
323	0.00095	1	0	0	1	0.57	0.44	0.3	0.41
324	0.0018	1	0	0	1	0.57	0.44	0.3	0.41
325	0.016	0.98	0	0	1	0.57	0.44	0.3	0.41
326	0.004	1	0	0	1	0.57	0.44	0.3	0.41
327	0.0023	1	0	0	1	0.57	0.44	0.3	0.41
328	0.012	0.99	0	0	1	0.57	0.44	0.3	0.41
329	0	1	0	0	1	0.57	0.44	0.3	0.41
330	0.082	0.92	0	0	1	0.57	0.44	0.3	0.41
331	3.4e-06	1	0	0	1	0.57	0.44	0.3	0.41
332	0.0023	1	0	0	1	0.57	0.44	0.3	0.41
333	0.0022	1	0	0	1	0.57	0.44	0.3	0.41
334	0.0031	1	0	0	1	0.57	0.44	0.3	0.41
335	0	1	0	0	1	0.57	0.44	0.3	0.41
336	0.078	0.92	0	0	1	0.57	0.44	0.3	0.41
337	0.09	0.91	0	0	1	0.57	0.44	0.3	0.41
338	0.0018	1	0	0	1	0.57	0.44	0.3	0.41
339	0.0013	1	0	0	1	0.57	0.44	0.3	0.41
340	0.0058	0.99	0	0	1	0.57	0.44	0.3	0.41
341	0.0096	0.99	0	0	1	0.57	0.44	0.3	0.41
342	0	0	0	1	3	0.048	0.049	0.1	0.091
343	0	1	0	0	1	0.57	0.44	0.3	0.41
344	0	0	0	1	3	0.048	0.049	0.1	0.091
345	0	1	0	0	1	0.57	0.44	0.3	0.41
346	0.019	0.98	0	0	1	0.57	0.44	0.3	0.41
347	0.01	0.99	0	0	1	0.57	0.44	0.3	0.41
348	0	1	0	0	1	0.57	0.44	0.3	0.41
349	0	1	0	0	1	0.57	0.44	0.3	0.41
350	0.036	0.96	0	0	1	0.57	0.44	0.3	0.41
351	0.00013	1	0	0	1	0.57	0.44	0.3	0.41
352	0.00058	1	0	0	1	0.57	0.44	0.3	0.41
353	0.0005	1	0	0	1	0.57	0.44	0.3	0.41
354	0.00036	1	0	0	1	0.57	0.44	0.3	0.41
355	0	1	0	0	1	0.57	0.44	0.3	0.41
356	7.3e-06	1	0	0	1	0.57	0.44	0.3	0.41
357	0	0	1	0	2	0	0	0	0.32
358	0.043	0.96	0	0	1	0.57	0.44	0.3	0.41
359	0.0016	1	0	0	1	0.57	0.44	0.3	0.41
360	0.0036	1	0	0	1	0.57	0.44	0.3	0.41
361	3.5e-06	1	0	0	1	0.57	0.44	0.3	0.41
362	2.7e-05	1	0	0	1	0.57	0.44	0.3	0.41
363	0.0023	1	0	0	1	0.57	0.44	0.3	0.41
364	0.0012	1	0	0	1	0.57	0.44	0.3	0.41
365	0.37	0.63	0	0	1	0.57	0.44	0.3	0.41
366	0.0016	1	0	0	1	0.57	0.44	0.3	0.41
367	0.00019	1	0	0	1	0.57	0.44	0.3	0.41
368	1.5e-05	1	0	0	1	0.57	0.44	0.3	0.41
369	0.0033	1	0	0	1	0.57	0.44	0.3	0.41
370	0	0	0	1	3	0.048	0.049	0.1	0.091
371	0	1	0	0	1	0.57	0.44	0.3	0.41
372	0	1	0	0	1	0.57	0.44	0.3	0.41
373	0.0026	1	0	0	1	0.57	0.44	0.3	0.41
374	0.047	0.95	0	0	1	0.57	0.44	0.3	0.41
375	0.058	0.94	0	0	1	0.57	0.44	0.3	0.41
376	0.0052	0.99	0	0	1	0.57	0.44	0.3	0.41
377	0	1	0	0	1	0.57	0.44	0.3	0.41
378	0.0025	1	0	0	1	0.57	0.44	0.3	0.41
379	0	0	0	1	3	0.048	0.049	0.1	0.091
380	0	1	0	0	1	0.57	0.44	0.3	0.41
381	0.05	0.95	0	0	1	0.57	0.44	0.3	0.41
382	0.23	0.77	0	0	1	0.57	0.44	0.3	0.41
383	0.0024	1	0	0	1	0.57	0.44	0.3	0.41
384	4e-05	1	0	0	1	0.57	0.44	0.3	0.41
385	0.0013	1	0	0	1	0.57	0.44	0.3	0.41
386	0.00053	1	0	0	1	0.57	0.44	0.3	0.41
387	0	1	0	0	1	0.57	0.44	0.3	0.41
388	0.0095	0.99	0	0	1	0.57	0.44	0.3	0.41
389	0.98	0.016	0	0	0	0.67	0.53	0.3	0.41
390	0.00045	1	0	0	1	0.57	0.44	0.3	0.41
391	1	0	0	0	0	0.67	0.53	0.3	0.41
392	0	1	0	0	1	0.57	0.44	0.3	0.41
393	0.0024	1	0	0	1	0.57	0.44	0.3	0.41
394	0.058	0.94	0	0	1	0.57	0.44	0.3	0.41
395	0.0072	0.99	0	0	1	0.57	0.44	0.3	0.41
396	0.016	0.98	0	0	1	0.57	0.44	0.3	0.41
397	0.34	0.66	0	0	1	0.57	0.44	0.3	0.41
398	0.0011	1	0	0	1	0.57	0.44	0.3	0.41
399	0.0017	1	0	0	1	0.57	0.44	0.3	0.41
400	0	1	0	0	1	0.57	0.44	0.3	0.41
401	0	1	0	0	1	0.57	0.44	0.3	0.41
402	0.19	0.81	0	0	1	0.57	0.44	0.3	0.41
403	0.00024	1	0	0	1	0.57	0.44	0.3	0.41
404	0.019	0.98	0	0	1	0.57	0.44	0.3	0.41
405	0	1	0	0	1	0.57	0.44	0.3	0.41
406	1	0	0	0.00066	0	0.67	0.53	0.3	0.41
407	0	1	0	0	1	0.57	0.44	0.3	0.41
408	0	0	1	0	2	0	0	0	0.32
409	0.028	0.97	0	0	1	0.57	0.44	0.3	0.41
410	0	0	0	1	3	0.048	0.049	0.1	0.091
411	0.001	1	0	0	1	0.57	0.44	0.3	0.41
412	0	1	0	0	1	0.57	0.44	0.3	0.41
413	0.00034	1	0	0	1	0.57	0.44	0.3	0.41
414	0.13	0.87	0	0	1	0.57	0.44	0.3	0.41
415	0	1	0	0	1	0.57	0.44	0.3	0.41
416	0.0056	0.99	0	0	1	0.57	0.44	0.3	0.41
417	0.028	0.97	0	0	1	0.57	0.44	0.3	0.41
418	0.019	0.98	0	0	1	0.57	0.44	0.3	0.41
419	0	1	0	0	1	0.57	0.44	0.3	0.41
420	0.00032	1	0	0	1	0.57	0.44	0.3	0.41
421	0.0001	1	0	0	1	0.57	0.44	0.3	0.41
422	0	0	0	1	3	0.048	0.049	0.1	0.091
423	0.0065	0.99	0	0	1	0.57	0.44	0.3	0.41
424	0.00075	1	0	0	1	0.57	0.44	0.3	0.41
425	0.0042	1	0	0	1	0.57	0.44	0.3	0.41
426	0.0066	0.99	0	0	1	0.57	0.44	0.3	0.41
427	0.003	1	0	0	1	0.57	0.44	0.3	0.41
428	0	1	0	0	1	0.57	0.44	0.3	0.41
429	0	0	0	1	3	0.048	0.049	0.1	0.091
430	0	0	0.61	0.39	2	0	0	0	0.32
431	0	1	0	0	1	0.57	0.44	0.3	0.41
432	0.027	0.97	0	0	1	0.57	0.44	0.3	0.41
433	0.01	0.99	0	0	1	0.57	0.44	0.3	0.41
434	0.0076	0.99	0	0	1	0.57	0.44	0.3	0.41
435	0	1	0	0	1	0.57	0.44	0.3	0.41
436	0	1	0	0	1	0.57	0.44	0.3	0.41
437	0.0002	1	0	0	1	0.57	0.44	0.3	0.41
438	0.00025	1	0	0	1	0.57	0.44	0.3	0.41
439	0.98	0.015	0	0	0	0.67	0.53	0.3	0.41
440	1	0	0	0	0	0.67	0.53	0.3	0.41
441	0.92	0.084	0	0	0	0.67	0.53	0.3	0.41
442	1	0.0022	0	0	0	0.67	0.53	0.3	0.41
443	0.99	0.0093	0	0	0	0.67	0.53	0.3	0.41
444	0	0	0	1	3	0.048	0.049	0.1	0.091
445	0	0	0	1	3	0.048	0.049	0.1	0.091
446	0.0034	1	0	0	1	0.57	0.44	0.3	0.41
447	5.9e-06	1	0	0	1	0.57	0.44	0.3	0.41
448	0	1	0	0	1	0.57	0.44	0.3	0.41
449	0.018	0.98	0	0	1	0.57	0.44	0.3	0.41
450	0.003	1	0	0	1	0.57	0.44	0.3	0.41
451	0	0	1	0	2	0	0	0	0.32
452	0.00066	1	0	0	1	0.57	0.44	0.3	0.41
453	0.013	0.99	0	0	1	0.57	0.44	0.3	0.41
454	0.0069	0.99	0	0	1	0.57	0.44	0.3	0.41
