SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
26	0.5	0.0021	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
27	0.5	0.0021	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
28	0.49	0.017	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
29	0.44	0.11	0	3.7e-05	0.44	0	0	0	0	0.57	0.44	0.3	0.41
30	0.5	0.0038	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
31	0.5	4.7e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
32	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
33	0.47	0.056	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
34	0.49	0.02	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
35	0.5	0.00078	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
36	0.5	0.0048	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
37	0.47	0.05	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
38	0.46	0	0	0	0.46	0.073	0	0	0	0.57	0.44	0.3	0.41
39	0.5	0.0009	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
40	0.5	0.00033	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
41	0.49	0.011	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
42	0.5	0.00011	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
43	0.5	0.00043	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
44	0.5	0.0094	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
45	0.5	0.0037	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
46	0.5	0.00085	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
47	0.5	0.0053	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
48	0.5	0.0071	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
49	0.48	0.038	0	2.5e-05	0.48	0	0	0	0	0.57	0.44	0.3	0.41
50	0.47	0.055	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
51	0.47	0.066	0	6.2e-05	0.47	0	0	0	0	0.57	0.44	0.3	0.41
52	0.5	0.0036	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
53	0.49	0.017	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
54	0.5	0.002	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
55	0.48	0.031	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
56	2.2e-05	0	0	0	2.2e-05	0.0013	0.00011	1	7	0.048	0	0	0.23
57	0.5	0.0029	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
58	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
59	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
60	0.49	0.013	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
61	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
62	0.48	0.041	0	0.0063	0.48	0	0	0	0	0.57	0.44	0.3	0.41
63	0.49	0.013	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
64	0.32	0.36	0	0	0.32	0	0	0	1	0.62	0.51	0.3	0.41
65	0.5	0.0029	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
66	0.49	0.016	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
67	0.49	0.03	0	1.5e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
68	0.49	0.027	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
69	0.49	0.016	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
70	0.45	0	0	0	0.45	0.09	0	0.0017	0	0.57	0.44	0.3	0.41
71	0.49	0.011	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
72	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
73	0.5	0.0045	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
74	0.5	0.0031	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
75	0.49	0.026	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
76	0.5	3.2e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
77	0.48	0.043	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
78	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
79	0.5	0.0022	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
80	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
81	0.48	0.045	0	1.9e-05	0.48	0	0	0	0	0.57	0.44	0.3	0.41
82	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
83	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
84	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
85	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
86	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
87	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
88	0.49	0.026	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
89	0	0	0	0	0	1	0	1e-05	5	0	0	0	0.36
90	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
91	0.48	0.035	0	0.0046	0.48	0	0	0	0	0.57	0.44	0.3	0.41
92	0.49	0.017	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
93	0	0	0.02	0	0	0	0	0.98	7	0.048	0	0	0.23
94	0.47	0.051	0	0.0029	0.47	0	0	0	0	0.57	0.44	0.3	0.41
95	0	0	0	0	0	0	0	1	7	0.048	0	0	0.23
96	0.5	0.0081	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
97	0.49	0.01	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
98	0.47	0.051	0	0.0029	0.47	0	0	0	0	0.57	0.44	0.3	0.41
99	0.5	0.006	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
100	0	0	0	0	0	1	0	7.1e-06	5	0	0	0	0.36
101	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
102	0.48	0.04	0	1.6e-05	0.48	0	0	0	0	0.57	0.44	0.3	0.41
103	0.48	0.03	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
104	0.0095	0.014	0	0.97	0.0095	0	0	0	3	0.95	0.69	0.53	0.67
105	0.48	0.05	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
106	0.49	0.017	0	0.00018	0.49	0	0	0	0	0.57	0.44	0.3	0.41
107	0.49	0.015	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
108	0.48	0.049	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
109	0.48	0.046	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
110	0.46	0.079	0	0.00021	0.46	0	0	0	0	0.57	0.44	0.3	0.41
111	0.49	0.016	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
112	0.5	0.0015	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
113	0.5	0.0021	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
114	0.43	0.14	0	0	0.43	0	0	0	0	0.57	0.44	0.3	0.41
115	0.5	0.0018	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
116	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
117	0.48	0.032	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
118	0.5	0	0	0.0004	0.5	0	0	0	0	0.57	0.44	0.3	0.41
119	0.24	0.52	0	0	0.24	0	0	0	1	0.62	0.51	0.3	0.41
120	0.45	0.092	0	5.9e-06	0.45	0	0	0	0	0.57	0.44	0.3	0.41
121	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
122	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
123	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
124	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
125	0.5	0.00065	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
126	0.5	0.00083	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
127	0	0	0	0	0	1	0	0	5	0	0	0	0.36
128	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
129	0.49	0.012	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
130	0.48	0.03	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
131	0.5	0.0026	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
132	0	0	0	0	0	1	0	0	5	0	0	0	0.36
133	0.5	0.001	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
134	0	0	0	0	0	0.98	0	0.021	5	0	0	0	0.36
135	0.5	0	0	0.00011	0.5	0	0	0	0	0.57	0.44	0.3	0.41
136	0.5	1.5e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
137	0.5	0.0007	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
138	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
139	0.49	0.011	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
140	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
141	0.49	0.013	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
142	0.5	0.0007	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
143	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
144	0.5	0.0011	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
145	0.5	0.0097	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
146	0.5	0.0032	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
147	0.5	0.0026	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
148	0.5	0.0028	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
149	0.49	0.028	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
150	0.48	0.039	0	1.3e-06	0.48	0	0	0	0	0.57	0.44	0.3	0.41
151	0	1	0	0	0	0	0	0	1	0.62	0.51	0.3	0.41
152	0.5	0.0011	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
153	0.5	0.0091	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
154	0.5	0.00018	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
155	0.33	0.34	0	0	0.33	0	0	0	1	0.62	0.51	0.3	0.41
156	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
157	0.5	0.0096	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
158	0.5	0.006	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
159	0.5	0.0028	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
160	0.5	0.002	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
161	0.5	0.0076	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
162	0.5	0.0043	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
163	0.37	7.2e-06	0	0.25	0.37	0	0	0	0	0.57	0.44	0.3	0.41
164	0.5	0.00037	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
165	0.5	6.7e-06	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
166	0.5	0.0073	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
167	0.49	0.024	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
168	0.49	0.027	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
169	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
170	0.48	0.043	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
171	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
172	0.5	0.0018	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
173	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
174	0.5	0.0068	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
175	0.5	0.0053	0	2.5e-05	0.5	0	0	0	0	0.57	0.44	0.3	0.41
176	0.48	0.032	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
177	0.39	0.21	0	0.0051	0.39	0	0	0	0	0.57	0.44	0.3	0.41
178	0.49	0.011	0	3.6e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
179	0	1	0	0	0	0	0	0	1	0.62	0.51	0.3	0.41
180	0.44	0.12	0	0.0014	0.44	0	0	0	0	0.57	0.44	0.3	0.41
181	0.5	0.0072	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
182	0.46	0.084	0	0	0.46	0	0	0	0	0.57	0.44	0.3	0.41
183	0.5	0.0013	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
184	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
185	0.46	0.075	0	0	0.46	0	0	0	0	0.57	0.44	0.3	0.41
186	0.5	0.002	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
187	0.49	0.017	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
188	0.5	0.0034	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
189	0.5	0.0015	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
190	0.5	0.0068	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
191	0.5	0.00026	0	0.00073	0.5	0	0	0	0	0.57	0.44	0.3	0.41
192	0.5	2.6e-06	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
193	0.49	0.016	0	4.6e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
194	0	0	1	0	0	0	0	0	2	0.38	0.29	0.1	0
195	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
196	0.49	0.015	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
197	0.5	0.0045	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
198	0.47	0.05	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
199	0.49	0.026	0	2.8e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
200	0.5	0.0018	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
201	0.49	0.029	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
202	0.49	0.012	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
203	0.48	0.033	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
204	0	0	0	0	0	1.5e-05	0	1	7	0.048	0	0	0.23
205	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
206	0.5	0.0018	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
207	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
208	0.49	0.015	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
209	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
210	0.012	1.1e-05	0	0.98	0.012	0	0	0	3	0.95	0.69	0.53	0.67
211	0.5	0.0045	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
212	0.49	0.02	0	0.0065	0.49	0	0	0	0	0.57	0.44	0.3	0.41
213	0.49	0.026	0	0.00037	0.49	0	0	0	0	0.57	0.44	0.3	0.41
214	0.49	0.014	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
215	0.5	0.00023	0	6.3e-06	0.5	0	0	0	0	0.57	0.44	0.3	0.41
216	0.49	0.01	0	0.0015	0.49	0	0	0	0	0.57	0.44	0.3	0.41
217	0.5	0.0068	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
218	0.48	0.046	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
219	0.5	0.00073	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
220	0.5	0.00068	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
221	0.48	0.03	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
222	0.48	0.042	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
223	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
224	2.2e-05	0	0	1	2.2e-05	0	0	0	3	0.95	0.69	0.53	0.67
225	0	1	0	0	0	0	0	0	1	0.62	0.51	0.3	0.41
226	0.49	0.023	0	0.00022	0.49	0	0	0	0	0.57	0.44	0.3	0.41
227	0.5	0.0024	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
228	0	1	0	0	0	0	0	0	1	0.62	0.51	0.3	0.41
229	0.5	3.5e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
230	0	1	0	0	0	0	0	0	1	0.62	0.51	0.3	0.41
231	0.5	0.00057	0	2.4e-05	0.5	0	0	0	0	0.57	0.44	0.3	0.41
232	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
233	0.5	0.00092	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
234	0.5	0.0057	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
235	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
236	0.5	0.002	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
237	0.49	0.022	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
238	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
239	0.5	0.0032	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
240	0.49	0.024	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
241	0.48	0.048	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
242	0.47	0.068	0	5.5e-05	0.47	0	0	0	0	0.57	0.44	0.3	0.41
243	0.49	0.02	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
244	0.48	0.043	0	2.5e-06	0.48	0	0	0	0	0.57	0.44	0.3	0.41
245	0.5	3.1e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
246	0.49	0.014	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
247	0.5	0.0001	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
248	0.47	0.058	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
249	0.48	0.037	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
250	0.49	0.014	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
251	0.48	0.048	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
252	0.48	0.038	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
253	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
254	0.5	0.0076	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
255	0.49	0.014	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
256	0.5	0.0038	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
257	0.5	0.0025	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
258	0.5	0.0025	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
259	0.49	0.023	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
260	0.48	0.04	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
261	0.48	0.041	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
262	0.48	0.044	0	0.00087	0.48	0	0	0	0	0.57	0.44	0.3	0.41
263	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
264	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
265	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
266	0.48	0.032	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
267	0	0	0	0	0	1	0	2e-06	5	0	0	0	0.36
268	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
269	0.49	0.023	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
270	0.49	0.021	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
271	0.48	0.04	0	3.3e-05	0.48	0	0	0	0	0.57	0.44	0.3	0.41
272	0	0	0	0	0	1	0	0	5	0	0	0	0.36
273	0.45	0.1	0	0	0.45	0	0	0	0	0.57	0.44	0.3	0.41
274	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
275	0.42	0.16	0	9e-05	0.42	0	0	0	0	0.57	0.44	0.3	0.41
276	0.5	0.002	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
277	0	0	0	0	0	0	0	1	7	0.048	0	0	0.23
278	0.5	0.00051	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
279	0.5	0.0023	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
280	0.49	0.018	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
281	0	0	0	0	0	0	1	0	6	0	0	0.2	0.046
282	0.48	0.042	0	0	0.48	0	0	0	0	0.57	0.44	0.3	0.41
283	0.5	0.0083	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
284	0	0	0	0	0	1	0	1.9e-05	5	0	0	0	0.36
285	0.5	0.0076	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
286	0.5	0.0011	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
287	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
288	0.5	4e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
289	0.46	0.075	0	0	0.46	0	0	0	0	0.57	0.44	0.3	0.41
290	0.5	0.00059	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
291	0.49	0.013	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
292	0.5	0.0061	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
293	0.5	0.0001	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
294	0.5	9.5e-05	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
295	0	0	0	0	0	1	0	7.1e-05	5	0	0	0	0.36
296	0.49	0.015	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
297	0.5	0.0094	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
298	0.49	0.026	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
299	0.5	0.0062	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
300	0.49	0.02	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
301	0.5	0	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
302	0.5	0.0047	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
303	0.38	0.0081	0	0.24	0.38	0	0	0	0	0.57	0.44	0.3	0.41
304	0.43	0.14	0	0	0.43	0	0	0	0	0.57	0.44	0.3	0.41
305	0.45	0.012	0	0.081	0.45	0	0	0	0	0.57	0.44	0.3	0.41
306	0.5	0.0058	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
307	0.5	0.004	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
308	0.48	0.046	0	1.3e-05	0.48	0	0	0	0	0.57	0.44	0.3	0.41
309	0.5	0.0091	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
310	0.49	0.017	0	0.0025	0.49	0	0	0	0	0.57	0.44	0.3	0.41
311	0.5	0.0064	0	2.9e-06	0.5	0	0	0	0	0.57	0.44	0.3	0.41
312	0.49	0.021	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
313	0.5	0.0011	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
314	0.5	0.0088	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
315	0.49	0.016	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
316	0.5	0.0032	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
317	0.47	0.06	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
318	0.49	0.012	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
319	0.5	0.0014	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
320	0.32	0.00059	0	0.37	0.32	0	0	0	3	0.95	0.69	0.53	0.67
321	0.5	0.00095	0	1.2e-05	0.5	0	0	0	0	0.57	0.44	0.3	0.41
322	0.5	0.0075	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
323	0.3	0.0033	0	0.39	0.3	0	0	0	3	0.95	0.69	0.53	0.67
324	0.49	0.0078	0	0.013	0.49	0	0	0	0	0.57	0.44	0.3	0.41
325	0.49	0.026	0	0.00023	0.49	0	0	0	0	0.57	0.44	0.3	0.41
326	0.49	0.011	0	6.7e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
327	0.49	0.011	0	2.5e-05	0.49	0	0	0	0	0.57	0.44	0.3	0.41
328	0.49	0.027	0	0	0.49	0	0	0	0	0.57	0.44	0.3	0.41
329	0.044	6e-06	0	0.91	0.044	0	0	0	3	0.95	0.69	0.53	0.67
330	0.47	0.06	0	0	0.47	0	0	0	0	0.57	0.44	0.3	0.41
331	0.5	0.00027	0	0	0.5	0	0	0	0	0.57	0.44	0.3	0.41
