SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
36	0.00031	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
37	0.00017	0	0.5	0	0.5	4.7e-05	0	0	2e-05	0	2	0.57	0.44	0.3	0.41
38	0	0	0.5	0	0.49	0	0.012	0	0	0	2	0.57	0.44	0.3	0.41
39	6.7e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
40	2.7e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
41	0.00044	0	0.5	0	0.5	0.00026	0	0	0	0	2	0.57	0.44	0.3	0.41
42	1.6e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
43	4.4e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
44	0.00026	0	0.5	0	0.5	4.7e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
45	0.00011	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
46	0.0016	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
47	0.0015	0	0.5	0	0.5	1.8e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
48	9.5e-05	0	0.5	0	0.5	1.1e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
49	0.004	0	0.5	0	0.5	0.0016	0	0	0.00035	0	2	0.57	0.44	0.3	0.41
50	0.0014	0	0.5	0	0.5	0.00019	0	0	0.00029	0	2	0.57	0.44	0.3	0.41
51	0.017	0	0.49	0	0.49	0.0017	0	0	0.0054	0	2	0.57	0.44	0.3	0.41
52	0.00022	0	0.5	0	0.5	0	0	0	3.2e-05	0	2	0.57	0.44	0.3	0.41
53	0.00014	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
54	0.0008	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
55	0.0085	0	0.5	0	0.49	0.00079	0	0	0	0	2	0.57	0.44	0.3	0.41
56	0	0	6.8e-05	0	6.8e-05	0	0.99	0.0071	0	0.00031	6	0	0	0	0.32
57	5.9e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
58	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
59	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
60	0.00051	0	0.5	0	0.5	2.4e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
61	0	1	0	0	0	0	0	0	0	0	1	0	0.24	0	0
62	0.0041	0	0.4	0	0.4	0.19	0	0	0.00011	0	2	0.57	0.44	0.3	0.41
63	5.1e-05	0	0.5	0	0.5	7.1e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
64	0	0	0.5	0	0.5	0.00011	0	0	0	0	2	0.57	0.44	0.3	0.41
65	6.6e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
66	0.0012	0	0.5	0	0.5	0.00032	0	0	0	0	2	0.57	0.44	0.3	0.41
67	0.0068	0	0.5	0	0.49	0.00081	0	0	0.0017	0	2	0.57	0.44	0.3	0.41
68	0.033	0	0.48	0	0.48	0	0	0	0	0	2	0.57	0.44	0.3	0.41
69	1.9e-05	0	0.5	0	0.5	2.9e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
70	0	0	0.46	0	0.46	0	0.083	0.00035	0	0	2	0.57	0.44	0.3	0.41
71	0.011	0	0.5	0	0.49	4.1e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
72	0	1	0	0	0	0	0	0	0	0	1	0	0.24	0	0
73	0.0048	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
74	6.1e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
75	0.00024	0	0.5	0	0.5	0	0	0	1.7e-06	0	2	0.57	0.44	0.3	0.41
76	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
77	0.0068	0	0.5	0	0.49	0.0016	0	0	0.0018	0	2	0.57	0.44	0.3	0.41
78	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
79	0.028	0	0.49	0	0.48	0	0	0	0	0	2	0.57	0.44	0.3	0.41
80	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
81	0.0033	0	0.5	0	0.49	0.0069	0	0	1e-06	0	2	0.57	0.44	0.3	0.41
82	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
83	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
84	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
85	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
86	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
87	0	0	0	1	0	0	0	0	0	0	3	0.43	0.34	0.13	0
88	0.0016	0	0.5	0	0.5	0.00075	0	0	0	0	2	0.57	0.44	0.3	0.41
89	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
90	0	0	0	1	0	0	0	0	0	0	3	0.43	0.34	0.13	0
91	0.019	0	0.48	0	0.48	0.016	0	0	0.00032	0	2	0.57	0.44	0.3	0.41
92	0.00081	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
93	0	0	0	5.5e-05	0	0	0	1	0	0	7	0.048	0	0.067	0.23
94	0.0023	0	0.5	0	0.49	0.0071	0	0	0	0	2	0.57	0.44	0.3	0.41
95	0	0	0	0	0	0	0	1	0	0	7	0.048	0	0.067	0.23
96	2.6e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
97	0.0023	0	0.5	0	0.5	5e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
98	0.0009	0	0.5	0	0.5	0.002	0	0	0	0	2	0.57	0.44	0.3	0.41
99	0.00038	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
100	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
101	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
102	0.051	0	0.47	0	0.47	0.0081	0	0	1.4e-05	0	2	0.57	0.44	0.3	0.41
103	0.00016	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
104	9e-05	0	0.012	0	0.012	0.98	0	0	0	0	5	0.86	0.55	0.34	0.41
105	0.0089	0	0.5	0	0.49	0.00046	0	0	0	0	2	0.57	0.44	0.3	0.41
106	0.0019	0	0.49	0	0.48	0.028	0	0	0	0	2	0.57	0.44	0.3	0.41
107	1.5e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
108	0.0072	0	0.5	0	0.5	0.00023	0	0	0	0	2	0.57	0.44	0.3	0.41
109	0.00038	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
110	0.013	0	0.49	0	0.49	0.01	0	0	2e-06	0	2	0.57	0.44	0.3	0.41
111	0.008	0	0.5	0	0.49	2.3e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
112	9.7e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
113	2.9e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
114	3.6e-05	0	0.5	0	0.5	5.9e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
115	0.064	0	0.47	0	0.47	0	0	0	0	0	2	0.57	0.44	0.3	0.41
116	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
117	0.0035	0	0.5	0	0.5	0.0016	0	0	0	0	2	0.57	0.44	0.3	0.41
118	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
119	0.0027	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
120	0.053	0	0.47	0	0.47	0.013	0	0	0	0	2	0.57	0.44	0.3	0.41
121	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
122	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
123	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
124	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
125	0.00027	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
126	0.00014	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
127	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
128	0	1	0	0	0	0	0	0	0	0	1	0	0.24	0	0
129	3.8e-05	0	0.5	0	0.5	3.7e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
130	0.0042	0	0.5	0	0.5	2.6e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
131	0.0021	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
132	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
133	0.0015	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
134	1.1e-06	0	0	0	0	0	1	0.0018	0	0	6	0	0	0	0.32
135	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
136	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
137	5.2e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
138	0	0	0	1	0	0	0	0	0	0	3	0.43	0.34	0.13	0
139	4.8e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
140	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
141	0.00011	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
142	2.5e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
143	0	0	0	0	0	0	0	1	0	0	7	0.048	0	0.067	0.23
144	0.00013	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
145	0.00073	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
146	0.014	0	0.49	0	0.49	0	0	0	0	0	2	0.57	0.44	0.3	0.41
147	0.00069	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
148	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
149	0.0005	0	0.5	0	0.5	5.4e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
150	0.003	0	0.5	0	0.5	0.002	0	0	0	0	2	0.57	0.44	0.3	0.41
151	0	0	0	0	0	1	0	0	0	0	5	0.86	0.55	0.34	0.41
152	6.7e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
153	7.1e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
154	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
155	1.7e-06	0	0.5	0	0.5	2.2e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
156	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
157	0.0014	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
158	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
159	2.2e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
160	0.0001	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
161	6.1e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
162	0.0047	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
163	0	0	0.0037	0	0.0037	0.99	0	0	0	0	5	0.86	0.55	0.34	0.41
164	9.7e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
165	6.6e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
166	0.00077	0	0.5	0	0.5	3.8e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
167	3.3e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
168	0.00015	0	0.5	0	0.5	7.9e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
169	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
170	0.00028	0	0.5	0	0.5	9e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
171	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
172	0.00042	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
173	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
174	0.00038	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
175	0.0075	0	0.5	0	0.5	6.8e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
176	0.0025	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
177	0.00079	0	0.48	0	0.48	0.034	0	0	0	0	2	0.57	0.44	0.3	0.41
178	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
179	0	0	2.8e-06	0	2.8e-06	1	0	0	0	0	5	0.86	0.55	0.34	0.41
180	0.0076	0	0.46	0	0.46	0.068	0	0	0	0	2	0.57	0.44	0.3	0.41
181	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
182	0.0001	0	0.5	0	0.5	0.0003	0	0	0	0	2	0.57	0.44	0.3	0.41
183	6.7e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
184	0	1	0	0	0	0	0	0	0	0	1	0	0.24	0	0
185	7.2e-05	0	0.5	0	0.5	0.00031	0	0	0	0	2	0.57	0.44	0.3	0.41
186	2e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
187	1e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
188	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
189	4.1e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
190	0.0044	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
191	2.6e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
192	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
193	3e-05	0	0.5	0	0.5	1.9e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
194	0	0	0	1	0	0	0	0	0	0	3	0.43	0.34	0.13	0
195	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
196	7.1e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
197	8e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
198	0.00031	0	0.5	0	0.5	0.0017	0	0	0	0	2	0.57	0.44	0.3	0.41
199	0.011	0	0.5	0	0.49	0.00082	0	0	2.2e-05	0	2	0.57	0.44	0.3	0.41
200	0.0012	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
201	0.014	0	0.49	0	0.49	6.6e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
202	0.00031	0	0.5	0	0.5	3.2e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
203	1.1e-05	0	0.5	0	0.5	0.0038	0	0	0	0	2	0.57	0.44	0.3	0.41
204	0	0	0	0	0	0	1	0.0014	0	1e-05	6	0	0	0	0.32
205	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
206	0.00025	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
207	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
208	0.0013	0	0.5	0	0.5	0.00013	0	0	0	0	2	0.57	0.44	0.3	0.41
209	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
210	0.0004	0	0.5	0	0.5	9.1e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
211	0.016	0	0.49	0	0.49	0	0	0	1.6e-06	0	2	0.57	0.44	0.3	0.41
212	2.4e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
213	0.00039	0	0.5	0	0.5	0.0023	0	0	0	0	2	0.57	0.44	0.3	0.41
214	0.0028	0	0.5	0	0.5	4e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
215	1.3e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
216	0.0045	0	0.5	0	0.5	0.00034	0	0	0	0	2	0.57	0.44	0.3	0.41
217	2.2e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
218	0.00024	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
219	6.7e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
220	2.1e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
221	0.017	0	0.49	0	0.49	0.00015	0	0	0	0	2	0.57	0.44	0.3	0.41
222	0.0054	0	0.5	0	0.5	7.7e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
223	0	0	0	0	0	0	0	1	0	2.2e-06	7	0.048	0	0.067	0.23
224	4.9e-06	0	0.0051	0	0.0051	0.99	0	0	0	0	5	0.86	0.55	0.34	0.41
225	0	0	0.0095	0	0.0094	0.98	0	0	0	0	5	0.86	0.55	0.34	0.41
226	0.00043	0	0.5	0	0.5	4.6e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
227	0.0029	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
228	0	0	0	0	0	1	0	0	0	0	5	0.86	0.55	0.34	0.41
229	0.00011	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
230	0	0	0.5	0	0.5	0.0037	0	0	0	0	2	0.57	0.44	0.3	0.41
231	0.024	0	0.49	0	0.49	3.9e-05	0	0	0.0011	0	2	0.57	0.44	0.3	0.41
232	0	0	0	0	0	0	0	1	0	0	7	0.048	0	0.067	0.23
233	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
234	2.1e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
235	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
236	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
237	0.0011	0	0.5	0	0.5	0.00017	0	0	0	0	2	0.57	0.44	0.3	0.41
238	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
239	0.0072	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
240	6.3e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
241	0.00078	0	0.5	0	0.5	0.00012	0	0	0	0	2	0.57	0.44	0.3	0.41
242	0.013	0	0.48	0	0.48	0.019	0	0	0	0	2	0.57	0.44	0.3	0.41
243	0.0051	0	0.5	0	0.5	4.1e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
244	0.012	0	0.49	0	0.49	0.0015	0	0	0	0	2	0.57	0.44	0.3	0.41
245	7.3e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
246	0.0011	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
247	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
248	0.0077	0	0.5	0	0.49	0.0024	0	0	0	0	2	0.57	0.44	0.3	0.41
249	0.00025	0	0.5	0	0.5	1.2e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
250	6.3e-05	0	0.5	0	0.5	3e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
251	0.0016	0	0.5	0	0.5	0.0013	0	0	0	0	2	0.57	0.44	0.3	0.41
252	0.0026	0	0.5	0	0.5	0.003	0	0	0	0	2	0.57	0.44	0.3	0.41
253	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
254	7e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
255	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
256	0.015	0	0.49	0	0.49	0	0	0	0	0	2	0.57	0.44	0.3	0.41
257	0.00075	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
258	4.8e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
259	0.00077	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
260	0.0012	0	0.5	0	0.5	0.00012	0	0	0	0	2	0.57	0.44	0.3	0.41
261	6e-06	0	0.5	0	0.5	0.00015	0	0	0	0	2	0.57	0.44	0.3	0.41
262	0.0035	0	0.49	0	0.48	0.028	0	0	0	0	2	0.57	0.44	0.3	0.41
263	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
264	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
265	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
266	4.4e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
267	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
268	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
269	0.0017	0	0.5	0	0.5	0.0057	0	0	0	0	2	0.57	0.44	0.3	0.41
270	0.0019	0	0.5	0	0.5	0.0032	0	0	0	0	2	0.57	0.44	0.3	0.41
271	0.0019	0	0.49	0	0.48	0.028	0	0	0	0	2	0.57	0.44	0.3	0.41
272	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0.32
273	0.00027	0	0.5	0	0.5	5e-05	0	0	0	0	2	0.57	0.44	0.3	0.41
274	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
275	0.0045	0	0.49	0	0.49	0.014	0	0	0	0	2	0.57	0.44	0.3	0.41
276	2.6e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
277	0	0	0	0	0	0	0	1	0	0	7	0.048	0	0.067	0.23
278	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
279	0.00075	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
280	0.014	0	0.49	0	0.49	1.3e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
281	0	0	0	0	0	0	0	0	0	1	9	0	0	0.2	0.046
282	0.011	0	0.5	0	0.49	0.0005	0	0	0	0	2	0.57	0.44	0.3	0.41
283	0.0011	0	0.5	0	0.5	1.8e-06	0	0	0	0	2	0.57	0.44	0.3	0.41
284	0	0	0	0	0	0	1	5e-06	0	0	6	0	0	0	0.32
285	0.00042	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
286	4.6e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
287	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
288	1.8e-06	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
289	0.00014	0	0.5	0	0.5	0.00042	0	0	0	0	2	0.57	0.44	0.3	0.41
290	0	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
291	1.7e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
292	1.3e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
293	1.1e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
294	2e-05	0	0.5	0	0.5	0	0	0	0	0	2	0.57	0.44	0.3	0.41
