SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
69	0.12	0.12	0	0	0	0.0058	0.00055	0	0	0	0	0	0.34	0	0.41	0	0	0	14	0.23	0.16
70	0	0	0.0074	0.0074	0	0	0	0	0	0	0.98	0	0	0	0	0.00076	0	0	10	0	0.14
71	0.037	0.037	0	0	0	0.23	8.8e-05	0.51	0	0	0	0	0.11	0	0.084	0.0015	0	0	7	0.1	0.21
72	0.00082	0.00082	0	0	0	0.016	0	0.45	0	0	0	0	0.0024	0	0.0028	0.53	0	0	15	0.026	0.19
73	0.044	0.044	0	0	0	0.14	9.7e-06	0.035	0	0	0	0	0.13	0	0.62	0	0	0	14	0.23	0.16
74	0.016	0.016	0	0	0	0.15	2.9e-06	0.62	0	0	0	0	0.045	0	0.14	0.0066	0	0	7	0.1	0.21
75	0	0	0	0	0	0.0026	0	1	0	0	0	0	0	0	0	0	0	0	7	0.1	0.21
76	0.037	0.037	0	0	0	0.00043	3.7e-06	0	0	0	0	0	0.11	0	0.82	0	0	0	14	0.23	0.16
77	0.14	0.14	0	0	0	0.068	0.033	0.0038	0	0	0	0	0.41	0	0.2	0	0	0	12	0.23	0.21
78	0.15	0.15	0	0	0	0.025	0.0017	2.9e-06	0	0	0	0	0.42	0	0.25	0	0	0	12	0.23	0.21
79	0	0	0.0011	0.0011	0	0	0	0	0	0	1	0	0	0	0	0.00058	0	1.1e-05	10	0	0.14
80	0	0	0.082	0.082	0	0	0	0	0	0	0.84	0	0	0	0	2.5e-05	0	0	10	0	0.14
81	0	0	0.49	0.49	0	0	0	0	0	0	0.022	0	0	0	0	0.0011	0	0	2	0	0.21
82	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0.42	0	0	0.58	3.4e-06	16	0.23	0
83	0.19	0.19	0	0	0	0.02	0.0041	0	0	0	0	0	0.55	0	0.047	0	0	0	12	0.23	0.21
84	8.3e-06	8.3e-06	0.48	0.48	0	7.7e-05	0	0.0018	0	0	0.0042	0	2.4e-05	0	1.2e-06	0.027	0	0	2	0	0.21
85	0.14	0.14	0	0	0	0.12	0.036	0.031	0	0	0	0	0.41	0	0.13	0.00021	0	0	12	0.23	0.21
86	0.13	0.13	0	0	0	0.034	0.00055	1.1e-05	0	0	0	0	0.37	0	0.34	0	0	0	12	0.23	0.21
87	0.17	0.17	0	0	0	0.11	0.00015	6.6e-06	0	0	0	0	0.49	0	0.061	0	0	0	12	0.23	0.21
88	0.15	0.15	0	0	0	0.12	5.8e-05	1.8e-05	0	0	0	0	0.43	0	0.15	0	0	0	12	0.23	0.21
89	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0011	9	0.23	0.023
90	0	0	0.47	0.47	0	0	0	0	0	0	0.051	0	0	0	0	0.0043	0	0	2	0	0.21
91	0.071	0.071	0	0	0	0.021	7.6e-06	0	0	0	0	0	0.2	0	0.63	0	0	0	14	0.23	0.16
92	0.068	0.068	0	0	0	0.12	0.00051	0.076	0	1.4e-05	0	0	0.19	0	0.48	0.0014	0	1.6e-05	14	0.23	0.16
93	0	0	0.074	0.074	0	0	0	0	0	0	0.85	0	0	0	0	0.0059	0	0	10	0	0.14
94	0.19	0.19	0	0	0	0.0091	0.0011	0	0	0	0	0	0.54	0	0.079	0	0	0	12	0.23	0.21
95	0.032	0.032	0	0	0	0.0075	8.3e-06	0	0	0	0	0	0.093	0	0.83	0	0	0	14	0.23	0.16
96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.23	0.023
97	0.019	0.019	0	0	0	0.01	0	0	0	0	0	0	0.054	0	0.9	0	0	0	14	0.23	0.16
98	0.091	0.091	0	0	0	0.42	0	0.00021	0	0	0	0	0.26	0	0.14	0	0	0	5	0.18	0.21
99	0.0021	0.0021	0	0	0	7.4e-06	0	0	0	0	0	0	0.0061	0	0.99	0	0	0	14	0.23	0.16
100	0.082	0.082	0	0	0	0.35	0.00018	0.12	0	0	0	0	0.24	0	0.13	0	0	0	5	0.18	0.21
101	0.17	0.17	0	0	0	0.013	1.5e-05	0	0	0	0	0	0.48	0	0.17	0	0	0	12	0.23	0.21
102	0.015	0.015	0	0	0	0.36	0	0.17	0	0	0	0	0.044	0	0.4	0	0	0	14	0.23	0.16
103	0.015	0.015	0	0	0	0.008	0	7e-06	0	0	0	0	0.044	0	0.92	0	0	0	14	0.23	0.16
104	0.18	0.18	0	0	0	0.13	0.0008	2e-06	0	0	0	0	0.51	0	0.0039	0	0	0	12	0.23	0.21
105	0.071	0.071	0	0	0	0.011	4.6e-05	0	0	0	0	0	0.2	0	0.64	0	0	0	14	0.23	0.16
106	0.062	0.062	0	0	0	0.033	0	0	0	0	0	0	0.18	0	0.66	0	0	0	14	0.23	0.16
107	0	0	0.5	0.5	0	0	0	0	0	0	0.0086	0	0	0	0	0.0011	0	0	2	0	0.21
108	0	0	1.6e-06	1.6e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0.14
109	0.0026	0.0026	0	0	0	0.00042	0	0	0	0	0	0	0.0074	0	0.99	0	0	0	14	0.23	0.16
110	0.05	0.05	0	0	0	0.00018	4.6e-05	0	0	0	0	0	0.14	0	0.76	0	0	0	14	0.23	0.16
111	0.098	0.098	0	0	0	0.0029	0.0015	0	0	0	0	0	0.28	0	0.52	0	0	0	14	0.23	0.16
112	0	0	0.0048	0.0048	0	0	0	0	0	0	0.99	0	0	0	0	3.8e-06	0	0	10	0	0.14
113	0.031	0.031	0	0	0	0.02	0	0	0	0	0	0	0.089	0	0.83	0	0	0	14	0.23	0.16
114	0.12	0.12	0	0	0	0.43	0.00011	0.00091	0	0	0	0	0.33	0	0.0074	0	0	0	5	0.18	0.21
115	0.14	0.14	0	0	0	0.013	0.19	2.5e-05	3.6e-05	0	0	0	0.4	0	0.13	0	0	0	12	0.23	0.21
116	0.15	0.15	0	0	0	0.21	0	0	0	0	0	0	0.44	0	0.05	0	0	0	12	0.23	0.21
117	0.17	0.17	0	0	0	0.014	0.0021	0	0	0	0	0	0.48	0	0.17	0	0	0	12	0.23	0.21
118	0.055	0.055	0	0	0	0.011	5.8e-05	2.4e-06	0	0	0	0	0.16	0	0.72	0	0	0	14	0.23	0.16
119	0.047	0.047	0	0	0	0.016	0.00048	0.00021	0	0.00076	0	0	0.14	0	0.75	0	0	3.7e-06	14	0.23	0.16
120	0.075	0.075	0	0	0	0.28	0.00012	0.12	0	0	0	0	0.21	0	0.24	1.2e-06	0	0	5	0.18	0.21
121	0	0	0.29	0.29	0	0	0	1.3e-05	0	0	0.38	0	0	0	0	0.027	0	0	10	0	0.14
122	0.037	0.037	0	0	0	0.0084	0	0	0	0	0	0	0.11	0	0.81	0	0	0	14	0.23	0.16
123	0.086	0.086	0	0	0	0.17	0.00026	0.035	0	0	0	0	0.25	0	0.37	0	0	0	14	0.23	0.16
124	0.14	0.14	0	0	0	0.098	0.013	0.0051	0	0	0	0	0.42	0	0.18	0	0	0	12	0.23	0.21
125	0.11	0.11	0	0	0	0.24	9.7e-05	0.0054	0	0	0	0	0.32	0	0.2	0	0	0	12	0.23	0.21
126	0.11	0.11	0	0	0	0.013	2.6e-05	0	0	0	0	0	0.33	0	0.44	0	0	0	14	0.23	0.16
127	0	0	0.48	0.48	0	0	0	0	0	0	0.029	0	0	0	0	0.0022	0	0	2	0	0.21
128	0.05	0.05	0	0	0	0.0062	0	0	0	0	0	0	0.14	0	0.75	0	0	0	14	0.23	0.16
129	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.23	0.023
130	0	0	0.5	0.5	0	0	0	0	0	0	0.0018	0	0	0	0	0.001	0	0	2	0	0.21
131	0.2	0.2	0	0	0	0.0033	0.026	0	0	0	0	0	0.56	0	0.016	0	0	0	12	0.23	0.21
132	0.11	0.11	0	0	0	0.18	0.00031	0.0082	0	0	0	0	0.32	0	0.26	0	0	0	12	0.23	0.21
133	0.11	0.11	0	0	0	0.37	0.00043	0.023	0	0	0	0	0.32	0	0.053	0	0	0	5	0.18	0.21
134	0.17	0.17	0	0	0	0.015	0.00044	0	0	0	0	0	0.48	0	0.17	0	0	0	12	0.23	0.21
135	0.011	0.011	0	0	0	0.00078	0	0	0	0	0	0	0.032	0	0.94	0	0	0	14	0.23	0.16
136	0	0	0.39	0.39	0	0	0	1.4e-06	0	0	0.21	0	0	0	0	0.017	0	0	2	0	0.21
137	0.035	0.035	0	0	0	0.23	0	0	0	0	0	0	0.1	0	0.6	0	0	0	14	0.23	0.16
138	0.15	0.15	0	0	0	0.099	0.00018	5.6e-05	0	0	0	0	0.42	0	0.19	0	0	0	12	0.23	0.21
139	0.077	0.077	0	0	0	0.048	0.0013	0.004	0	5.7e-06	0	0	0.22	0	0.57	0	0	0	14	0.23	0.16
140	0.048	0.048	0	0	0	0.39	7.8e-06	0.24	0	0	0	0	0.14	0	0.14	0	0	0	5	0.18	0.21
141	0.16	0.16	0	0	0	0.16	0.00048	8.9e-05	0	0	0	0	0.46	0	0.057	0	0	0	12	0.23	0.21
142	0	0	0.043	0.043	0	0	0	0	0	0	0.91	0	0	0	0	0.0027	0	0	10	0	0.14
143	0.14	0.14	0	0	0	0.025	0.073	0.00019	0	0	0	0	0.4	0	0.23	0	0	0	12	0.23	0.21
144	0.19	0.19	0	0	0	0.014	0.0075	0	0	0	0	0	0.54	0	0.069	0	0	0	12	0.23	0.21
145	0.18	0.18	0	0	0	0.0016	0.13	0	0	0	0	0	0.51	0	0.0035	0	0	0	12	0.23	0.21
146	0.15	0.15	0	0	0	0.075	0.026	0.0025	0	0	0	0	0.44	0	0.15	0	0	0	12	0.23	0.21
147	0.2	0.2	0	0	0	0.027	0.00095	0	0	0	0	0	0.57	0	0.0021	0	0	0	12	0.23	0.21
148	0.13	0.13	0	0	0	0.079	0.00051	9.9e-05	0	0	0	0	0.39	0	0.26	0	0	0	12	0.23	0.21
149	0	0	0	0	0	0	0	0	0	3e-05	0	0	0	0	0	0	0	1	17	0.1	0.023
150	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9.9e-06	9	0.23	0.023
151	0.069	0.069	0	0	0	0.18	0	8.7e-05	0	0	0	0	0.2	0	0.48	0	0	0	14	0.23	0.16
152	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.23	0.023
153	0.13	0.13	0	0	0	0.056	0.26	0.0048	1.1e-06	0	0	0	0.38	0	0.041	2.7e-06	0	0	12	0.23	0.21
154	0.15	0.15	0	0	0	0.22	1.1e-06	0	0	0	0	0	0.44	0	0.031	0	0	0	12	0.23	0.21
155	0.1	0.1	0	0	0	0.17	0	1.1e-05	0	0	0	0	0.29	0	0.34	0	0	0	14	0.23	0.16
156	0	0	0.39	0.39	0	0	0	0	0	0	0.23	0	0	0	0	0.001	0	0	2	0	0.21
157	0.15	0.15	0	0	0	0.043	0.03	0.00033	0	0	0	0	0.44	0	0.18	0	0	0	12	0.23	0.21
158	0.086	0.086	0	0	0	0.16	0.00022	0.031	0	0	0	0	0.25	0	0.39	0	0	0	14	0.23	0.16
159	0.18	0.18	0	0	0	0.018	0.0041	0	0	0	0	0	0.53	0	0.079	0	0	0	12	0.23	0.21
160	0.098	0.098	0	0	0	0.06	0	0	0	0	0	0	0.28	0	0.46	0	0	0	14	0.23	0.16
161	0.17	0.17	0	0	0	0.057	0.05	0.00015	0	0	0	0	0.5	0	0.048	0	0	0	12	0.23	0.21
162	0.13	0.13	0	0	0	0.00055	0.19	0	0	0	0	0	0.36	0	0.2	0	0	0	12	0.23	0.21
163	0.16	0.16	0	0	0	0.048	0.00022	2.2e-06	0	0	0	0	0.45	0	0.19	0	0	0	12	0.23	0.21
164	0	0	0.011	0.011	0	0	0	0	0	0	0.98	0	0	0	0	0.0027	0	0	10	0	0.14
165	0.11	0.11	0	0	0	0.054	0.016	0.0069	1.1e-06	0.00021	0	0	0.32	0	0.39	4.1e-05	0	1.4e-05	14	0.23	0.16
166	0.12	0.12	0	0	0	0.024	0.00093	5e-06	0	0	0	0	0.36	0	0.37	0	0	0	14	0.23	0.16
167	0.011	0.011	0	0	0	0.00029	0	0	0	0	0	0	0.033	0	0.94	0	0	0	14	0.23	0.16
168	0.12	0.12	0	0	0	0.092	2.7e-05	1.3e-05	0	0	0	0	0.35	0	0.31	0	0	0	12	0.23	0.21
169	0.00079	0.00079	0	0	0	0.0074	3.2e-06	0.12	0	0	0	0	0.0023	0	0.0019	0.87	0	0	15	0.026	0.19
170	0	0	0	0	0	0	0	0	0	3.5e-05	0	0	0	0.97	0	0	0.00077	0.029	13	0.13	0
171	0.11	0.11	0	0	0	0.016	0.00019	0	0	0	0	0	0.32	0	0.44	0	0	0	14	0.23	0.16
172	0.00076	0.00076	0	0	0	0.00044	0	0	0	0	0	0	0.0022	0	1	0	0	0	14	0.23	0.16
173	0.18	0.18	0	0	0	0.02	9e-06	0	0	0	0	0	0.51	0	0.12	0	0	0	12	0.23	0.21
174	0.081	0.081	0	0	0	0.0089	0.0011	0	0	0	0	0	0.23	0	0.59	0	0	0	14	0.23	0.16
175	0.14	0.14	0	0	0	0.0029	0.012	0	0	0	0	0	0.42	0	0.28	0	0	0	12	0.23	0.21
176	3.7e-06	3.7e-06	0	0	0.0025	1.9e-06	0	0	0	0.29	0	0	1.1e-05	0.16	0.00025	0	0.54	0.0098	16	0.23	0
177	0.091	0.091	0	0	0	0.005	9.6e-06	0	0	0	0	0	0.26	0	0.55	0	0	0	14	0.23	0.16
178	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9.4e-05	0.002	13	0.13	0
179	5.3e-06	5.3e-06	0	0	2.2e-06	1.3e-05	0	8.9e-06	0	0.07	0	0	1.5e-05	0.7	0.00023	0	0.11	0.12	13	0.13	0
180	0.06	0.06	0	0	0	0.009	0.00051	4.1e-06	0	0	0	0	0.17	0	0.7	0	0	0	14	0.23	0.16
181	0.16	0.16	0	0	0	0.00036	0.17	0	0	0	0	0	0.45	0	0.058	0	0	0	12	0.23	0.21
182	0	0	0.48	0.48	0	0	0	0	0	0	0.036	0	0	0	0	2.4e-06	0	0	2	0	0.21
183	0.13	0.13	0	0	0	0.0072	0.0053	0	0	0	0	0	0.38	0	0.34	0	0	0	12	0.23	0.21
184	0	0	0	0	7.1e-05	0	0	0	0	0.12	0	0	0	0.28	0	0	0.59	0.0049	16	0.23	0
185	0.15	0.15	0	0	0	0.003	0.00079	0	0	0	0	0	0.44	0	0.25	0	0	0	12	0.23	0.21
186	0.08	0.08	0	0	0	0.00071	0.59	0	0	0	0	0	0.23	0	0.02	0	0	0	6	0.29	0.27
187	0.14	0.14	0	0	0	0.016	0.0011	0	0	0	0	0	0.41	0	0.3	0	0	0	12	0.23	0.21
188	0.14	0.14	0	0	0	0.002	0.00058	0	0	0	0	0	0.4	0	0.32	0	0	0	12	0.23	0.21
189	0	0	0.0037	0.0037	0	0	0	0	0	0	0.99	0	0	0	0	0.002	0	0	10	0	0.14
190	0	0	0	0	0.00096	0	0	0	0	0.00014	0	0	0	0	0	0	1	0	16	0.23	0
191	0.00056	0.00056	0	0	0	0	0	0	0	0	0	0	0.0016	0	1	0	0	0	14	0.23	0.16
192	0.087	0.087	0	0	0	0.2	3.8e-05	0.0058	0	0	0	0	0.25	0	0.37	0	0	0	14	0.23	0.16
193	0.14	0.14	0	0	0	0.29	0.00068	0.0033	0	0	0	0	0.39	0	0.047	0	0	0	12	0.23	0.21
194	0.036	0.036	0	0	0	0.00081	0.82	0	0	0	0	0	0.1	0	0.0048	0	0	0	6	0.29	0.27
195	0.16	0.16	0	0	0	0.12	0.055	0.002	0	0	0	0	0.47	0	0.018	0	0	0	12	0.23	0.21
196	0.047	0.047	0	0	0	0.0063	0.00024	1.5e-05	0	0	0	0	0.13	0	0.77	0	0	0	14	0.23	0.16
197	0	0	0	0	0	0	0	0	0	7.4e-06	0	0	0	0.99	0	0	0.00054	0.0054	13	0.13	0
198	1.2e-05	1.2e-05	0.33	0.33	0	5.4e-05	0	0.0013	0	0	0.27	0	3.5e-05	0	2.8e-05	0.068	0	0	2	0	0.21
199	0.17	0.17	0	0	0	0.062	0.0017	1.2e-05	0	0	0	0	0.49	0	0.11	0	0	0	12	0.23	0.21
200	0.12	0.12	0	0	0	0.051	0.0041	0.00064	0	0	0	0	0.34	0	0.37	0	0	0	14	0.23	0.16
201	0.078	0.078	0	0	0	0.079	0.0014	0.016	0	0.00053	0	0	0.22	0	0.52	1.6e-05	0	0.00012	14	0.23	0.16
202	0.036	0.036	0	0	0	0.0067	0	0	0	0	0	0	0.1	0	0.82	0	0	0	14	0.23	0.16
203	0.083	0.083	0	0	0	0.03	0.0012	0.00023	0	0	0	0	0.24	0	0.56	0	0	0	14	0.23	0.16
204	0.13	0.13	0	0	0	0.036	0.026	0.00066	0	0	0	0	0.37	0	0.32	0	0	0	12	0.23	0.21
205	0.14	0.14	0	0	0	0.022	9.3e-06	0	0	0	0	0	0.4	0	0.3	0	0	0	12	0.23	0.21
206	0.083	0.083	0	0	0	0.26	0	4.8e-06	0	0	0	0	0.24	0	0.33	0	0	0	14	0.23	0.16
207	0	0	0.48	0.48	0	0	0	0	0	0	0.038	0	0	0	0	4.8e-05	0	0	2	0	0.21
208	0.078	0.078	0	0	0	0.033	0.00044	0.00018	0	0	0	0	0.23	0	0.58	0	0	0	14	0.23	0.16
209	0.011	0.011	0	0	0	0	0	0	0	0	0	0	0.033	0	0.94	0	0	0	14	0.23	0.16
210	0.11	0.11	0	0	0	0.12	0	0	0	0	0	0	0.31	0	0.36	0	0	0	14	0.23	0.16
211	0.16	0.16	0	0	0	0.011	0.14	0	0	0	0	0	0.47	0	0.056	0	0	0	12	0.23	0.21
212	0.19	0.19	0	0	0	0.0014	0.028	0	0	0	0	0	0.54	0	0.052	0	0	0	12	0.23	0.21
213	0.057	0.057	0	0	0	1.6e-06	0.72	0	0	0	0	0	0.16	0	0.002	0	0	0	6	0.29	0.27
214	0	0	0.5	0.5	0	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	0	2	0	0.21
215	0	0	0.006	0.006	0	0	0	0	0	0	0.99	0	0	0	0	6e-05	0	0	10	0	0.14
216	0.033	0.033	0	0	0	0.0054	2e-05	0	0	0	0	0	0.096	0	0.83	0	0	0	14	0.23	0.16
217	0.092	0.092	0	0	0	0.037	1.3e-06	0	0	0	0	0	0.26	0	0.52	0	0	0	14	0.23	0.16
218	0	0	0.0072	0.0072	0	0	0	0	0	0	0.99	0	0	0	0	0.00064	0	0	10	0	0.14
219	0.062	0.062	0	0	0	0.023	3e-05	8.6e-06	0	0	0	0	0.18	0	0.68	0	0	0	14	0.23	0.16
220	0	0	0.00094	0.00094	0	0	0	0	0	0	1	0	0	0	0	1.8e-05	0	0	10	0	0.14
221	0.0032	0.0032	0	0	0	0.00085	0	0	0	0	0	0	0.0094	0	0.98	0	0	0	14	0.23	0.16
222	0.18	0.18	0	0	0	0.036	0.0011	0	0	0	0	0	0.51	0	0.1	0	0	0	12	0.23	0.21
