SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
50	0.55	0	0.22	0.0068	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
51	0.063	0.89	0.025	2.5e-06	0	0	0	0	0	0	0.025	0.0014	0	0	1	0.23	0.16
52	0.16	0.71	0.063	0	0	0	0	0	0	0	0.063	0	0	0	1	0.23	0.16
53	0.55	0	0.22	0.0054	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
54	0.5	0.094	0.2	9.1e-06	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
55	0.011	0.82	0.0045	0	0	0	0	0	0.16	0	0.0045	4.9e-06	0	0	1	0.23	0.16
56	0	0	0	0	0	0	0.98	0	4e-05	0	0	0	0.024	0	6	0	0.14
57	0	0	0	0	0	0	0.51	0	0.0026	0	0	0	0.48	0	6	0	0.14
58	0.09	0.84	0.036	0	0	0	0	0	0	0	0.036	0	0	0	1	0.23	0.16
59	0.16	0.71	0.064	1.5e-06	0	0	0	0	0	0	0.064	0	0	0	1	0.23	0.16
60	0.55	0.013	0.22	0.0034	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
61	0.12	0.78	0.049	0	0	0	0	0	0	0	0.049	0	0	0	1	0.23	0.16
62	0	0	0	0	0.00045	0	0	1	0	0	0	0.004	0	0	7	0.23	0
63	0	0	0	0	0	0	0.056	0	0.011	0	0	0	0.93	0	12	0	0.19
64	0.28	0.49	0.11	0.00073	0	0	0	0	0	0	0.11	0	0	0	1	0.23	0.16
65	0.52	0.057	0.21	0.0027	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
66	0.54	0.023	0.22	0	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
67	0	0	0	0	0	0	0.22	0	0.001	0	0	0	0.77	0	12	0	0.19
68	0	0	0	0	0	0	0.18	0	0.0081	0	0	0	0.81	0	12	0	0.19
69	0.33	0.41	0.13	4.5e-05	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
70	0	0	0	0	0	0	0.86	0	0.00021	0	0	0	0.14	0	6	0	0.14
71	0.38	0.31	0.15	6.2e-06	0	0	0	0	0.006	0	0.15	0	0	0	0	0.23	0.21
72	0.0049	0.006	0.0019	0	0	0	0	0	0.99	0	0.0019	0	0	0	8	0.026	0.21
73	0.15	0.74	0.058	0	0	0	0	0	0	0	0.058	0	0	0	1	0.23	0.16
74	0.2	0.63	0.078	0	0	0	0	0	0.016	0	0.078	0	0	0	1	0.23	0.16
75	0.43	0.23	0.17	0	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
76	0.1	0.81	0.041	0	0	0	0	0	0	0	0.041	0	0	0	1	0.23	0.16
77	0.43	0.21	0.17	0.017	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
78	0.41	0.26	0.16	0.00014	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
79	0	0	0	0	0	0	0.96	0	0.00011	0	0	0	0.037	0	6	0	0.14
80	0	0	0	0	0	0	0.22	0	0	0	0	0	0.78	0	12	0	0.19
81	0	0	0	0	0	0	0.013	0	0.0014	0	0	0	0.99	0	12	0	0.19
82	0	0	0	0	0	0.016	0	0.98	0	0	0	0.0033	0	0	7	0.23	0
83	0.53	0.046	0.21	0.00025	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
84	5.6e-05	2.8e-06	2.2e-05	0	0	0	0.0063	0	0.29	0	2.2e-05	0	0.71	0	12	0	0.19
85	0.46	0.15	0.18	0.017	0	0	0	0	0.00045	0	0.18	0	0	0	0	0.23	0.21
86	0.37	0.34	0.15	3.3e-05	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
87	0.52	0.066	0.21	0	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
88	0.46	0.17	0.18	0	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
89	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
90	0	0	0	0	0	0	0.032	0	0.0058	0	0	0	0.96	0	12	0	0.19
91	0.2	0.64	0.08	0	0	0	0	0	0	0	0.08	0	0	0	1	0.23	0.16
92	0.23	0.58	0.092	8.6e-05	0	0	0	0	0.0011	0	0.092	3.1e-05	0	0	1	0.23	0.16
93	0	0	0	0	0	0	0.48	0	0.0019	0	0	0	0.52	0	12	0	0.19
94	0.51	0.078	0.2	2.2e-05	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
95	0.091	0.84	0.036	0	0	0	0	0	0	0	0.036	0	0	0	1	0.23	0.16
96	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
97	0.053	0.9	0.021	0	0	0	0	0	0	0	0.021	0	0	0	1	0.23	0.16
98	0.43	0.23	0.17	0	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
99	0.006	0.99	0.0024	0	0	0	0	0	0	0	0.0024	0	0	0	1	0.23	0.16
100	0.42	0.24	0.17	4.1e-06	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
101	0.47	0.16	0.19	0	0	0	0	0	0	0	0.19	0	0	0	0	0.23	0.21
102	0.089	0.84	0.035	0	0	0	0	0	0	0	0.035	0	0	0	1	0.23	0.16
103	0.043	0.92	0.017	0	0	0	0	0	0	0	0.017	0	0	0	1	0.23	0.16
104	0.55	0.0043	0.22	0	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
105	0.2	0.64	0.079	1.3e-06	0	0	0	0	0	0	0.079	0	0	0	1	0.23	0.16
106	0.18	0.68	0.071	0	0	0	0	0	0	0	0.071	0	0	0	1	0.23	0.16
107	0	0	0	0	0	0	0.0074	0	0.003	0	0	0	0.99	0	12	0	0.19
108	0	0	0	0	0	0	1	0	0	0	0	0	0.0011	0	6	0	0.14
109	0.0072	0.99	0.0028	0	0	0	0	0	0	0	0.0028	0	0	0	1	0.23	0.16
110	0.14	0.75	0.055	7.2e-06	0	0	0	0	0	0	0.055	0	0	0	1	0.23	0.16
111	0.27	0.51	0.11	0.0005	0	0	0	0	0	0	0.11	0	0	0	1	0.23	0.16
112	0	0	0	0	0	0	0.74	0	0	0	0	0	0.26	0	6	0	0.14
113	0.088	0.84	0.035	0	0	0	0	0	0	0	0.035	0	0	0	1	0.23	0.16
114	0.55	0.013	0.22	0	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
115	0.33	0.11	0.13	0.31	0	0	0	0	0	0	0.13	0	0	2.8e-05	0	0.23	0.21
116	0.52	0.061	0.21	0	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
117	0.46	0.17	0.18	7.4e-05	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
118	0.16	0.72	0.062	4.9e-06	0	0	0	0	0	0	0.062	0	0	0	1	0.23	0.16
119	0.13	0.76	0.053	0.00018	0	0	0	0	0	0	0.053	0.00068	0	0	1	0.23	0.16
120	0.34	0.39	0.14	3.6e-06	0	0	0	0	1.8e-06	0	0.14	0	0	0	1	0.23	0.16
121	0	0	0	0	0	0	0.21	0	0.021	0	0	0	0.77	0	12	0	0.19
122	0.1	0.81	0.041	0	0	0	0	0	0	0	0.041	0	0	0	1	0.23	0.16
123	0.3	0.46	0.12	1.5e-05	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
124	0.45	0.19	0.18	0.003	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
125	0.41	0.27	0.16	1.1e-06	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
126	0.32	0.43	0.13	0	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
127	0	0	0	0	0	0	0.019	0	0.0033	0	0	0	0.98	0	12	0	0.19
128	0.14	0.75	0.055	0	0	0	0	0	0	0	0.055	0	0	0	1	0.23	0.16
129	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
130	0	0	0	0	0	0	0.0026	0	0.0074	0	0	0	0.99	0	12	0	0.19
131	0.55	0.016	0.22	0.0014	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
132	0.38	0.32	0.15	1.1e-05	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
133	0.51	0.085	0.2	4.8e-06	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
134	0.46	0.17	0.18	5.6e-06	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
135	0.032	0.94	0.013	0	0	0	0	0	0	0	0.013	0	0	0	1	0.23	0.16
136	0	0	0	0	0	0	0.11	0	0.015	0	0	0	0.87	0	12	0	0.19
137	0.13	0.77	0.05	0	0	0	0	0	0	0	0.05	0	0	0	1	0.23	0.16
138	0.44	0.21	0.18	2.2e-06	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
139	0.22	0.6	0.089	0.00046	0	0	0	0	0	0	0.089	6.8e-06	0	0	1	0.23	0.16
140	0.35	0.36	0.14	0	0	0	0	0	0	0	0.14	0	0	0	1	0.23	0.16
141	0.52	0.066	0.21	2.6e-06	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
142	0	0	0	0	0	0	0.6	0	0.00091	0	0	0	0.4	0	6	0	0.14
143	0.39	0.23	0.15	0.078	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
144	0.52	0.068	0.21	0.00043	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
145	0.55	0.0038	0.22	0.0076	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
146	0.46	0.17	0.18	0.0086	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
147	0.56	0.0021	0.22	0	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
148	0.4	0.28	0.16	1.3e-05	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
149	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
150	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
151	0.23	0.58	0.093	0	0	0	0	0	0	0	0.093	0	0	0	1	0.23	0.16
152	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
153	0.41	0.046	0.16	0.23	0	0	0	0	9.5e-06	0	0.16	0	0	1.1e-06	0	0.23	0.21
154	0.54	0.039	0.21	0	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
155	0.33	0.41	0.13	0	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
156	0	0	0	0	0	0	0.069	0	0.00029	0	0	0	0.93	0	12	0	0.19
157	0.45	0.18	0.18	0.014	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
158	0.29	0.47	0.12	1.4e-05	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
159	0.51	0.079	0.2	8.5e-05	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
160	0.29	0.48	0.11	0	0	0	0	0	0	0	0.11	0	0	0	1	0.23	0.16
161	0.52	0.052	0.21	0.0077	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
162	0.26	0.14	0.1	0.4	0	0	0	0	0	0	0.1	0	0	0	3	0.35	0.27
163	0.45	0.19	0.18	2.8e-06	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
164	0	0	0	0	0	0	0.82	0	0.00084	0	0	0	0.18	0	6	0	0.14
165	0.32	0.41	0.13	0.013	0	0	0	0	4.4e-05	0	0.13	0.00022	0	1.1e-06	1	0.23	0.16
166	0.35	0.37	0.14	8.2e-05	0	0	0	0	0	0	0.14	0	0	0	1	0.23	0.16
167	0.032	0.94	0.013	0	0	0	0	0	0	0	0.013	0	0	0	1	0.23	0.16
168	0.37	0.33	0.15	0	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
169	0.0022	0.0019	0.00088	0	0	0	0	0	0.99	0	0.00088	0	0	0	8	0.026	0.21
170	0	0	0	0	0	1	0	0.0005	0	0	0	0.00022	0	0	5	0.1	0
171	0.31	0.44	0.12	5.4e-06	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
172	0.0021	1	0.00085	0	0	0	0	0	0	0	0.00085	0	0	0	1	0.23	0.16
173	0.49	0.12	0.19	0	0	0	0	0	0	0	0.19	0	0	0	0	0.23	0.21
174	0.23	0.59	0.09	0.00022	0	0	0	0	0	0	0.09	0	0	0	1	0.23	0.16
175	0.4	0.28	0.16	0.0051	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
176	1.1e-05	0.00027	4.5e-06	0	0.0026	0.052	0	0.62	0	0	4.5e-06	0.33	0	0	7	0.23	0
177	0.25	0.55	0.1	0	0	0	0	0	0	0	0.1	0	0	0	1	0.23	0.16
178	0	0	0	0	0	1	0	8.7e-05	0	0	0	9.6e-06	0	0	5	0.1	0
179	2e-05	0.0003	7.9e-06	0	2.8e-06	0.65	0	0.15	0	0	7.9e-06	0.21	0	0	5	0.1	0
180	0.17	0.7	0.066	0.00013	0	0	0	0	0	0	0.066	0	0	0	1	0.23	0.16
181	0.45	0.059	0.18	0.14	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
182	0	0	0	0	0	0	0.0056	0	0	0	0	0	0.99	0	12	0	0.19
183	0.37	0.34	0.15	0.0018	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
184	0	0	0	0	8e-05	0.075	0	0.73	0	0	0	0.2	0	0	7	0.23	0
185	0.42	0.25	0.17	2.4e-05	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
186	0.18	0.016	0.073	0.65	0	0	0	0	0	0	0.073	0	0	0	3	0.35	0.27
187	0.39	0.3	0.16	4.2e-05	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
188	0.38	0.31	0.15	3.7e-05	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
189	0	0	0	0	0	0	0.91	0	0.00052	0	0	0	0.086	0	6	0	0.14
190	0	0	0	0	0.00088	0	0	1	0	0	0	4.9e-06	0	0	7	0.23	0
191	0.0016	1	0.00062	0	0	0	0	0	0	0	0.00062	0	0	0	1	0.23	0.16
192	0.3	0.46	0.12	0	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
193	0.52	0.064	0.21	6.1e-06	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
194	0.04	0.0019	0.016	0.93	0	0	0	0	0	0	0.016	0	0	0	3	0.35	0.27
195	0.54	0.021	0.22	0.0048	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
196	0.13	0.77	0.052	5.3e-05	0	0	0	0	0	0	0.052	0	0	0	1	0.23	0.16
197	0	0	0	0	0	1	0	0.00055	0	0	0	0.0001	0	0	5	0.1	0
198	3.4e-05	2.8e-05	1.4e-05	0	0	0	0.17	0	0.081	0	1.4e-05	0	0.75	0	12	0	0.19
199	0.5	0.11	0.2	3.8e-05	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
200	0.34	0.39	0.14	0.0009	0	0	0	0	0	0	0.14	0	0	0	1	0.23	0.16
201	0.24	0.57	0.095	0.00031	0	0	0	0	1.3e-05	0	0.095	0.00084	0	0	1	0.23	0.16
202	0.1	0.82	0.04	0	0	0	0	0	0	0	0.04	0	0	0	1	0.23	0.16
203	0.24	0.57	0.094	0.00029	0	0	0	0	0	0	0.094	0	0	0	1	0.23	0.16
204	0.36	0.33	0.14	0.018	0	0	0	0	0	0	0.14	0	0	0	0	0.23	0.21
205	0.39	0.3	0.16	0	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
206	0.31	0.44	0.12	0	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
207	0	0	0	0	0	0	0.012	0	1.6e-05	0	0	0	0.99	0	12	0	0.19
208	0.22	0.6	0.089	6.1e-05	0	0	0	0	0	0	0.089	0	0	0	1	0.23	0.16
209	0.032	0.94	0.013	0	0	0	0	0	0	0	0.013	0	0	0	1	0.23	0.16
210	0.33	0.4	0.13	0	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
211	0.49	0.06	0.19	0.069	0	0	0	0	0	0	0.19	0	0	0	0	0.23	0.21
212	0.53	0.052	0.21	0.0037	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
213	0.12	0.0015	0.048	0.78	0	0	0	0	0	0	0.048	0	0	0	3	0.35	0.27
214	0	0	0	0	0	0	7.2e-06	0	8.1e-05	0	0	0	1	0	12	0	0.19
215	0	0	0	0	0	0	0.79	0	7.6e-06	0	0	0	0.21	0	6	0	0.14
216	0.093	0.83	0.037	1.8e-06	0	0	0	0	0	0	0.037	0	0	0	1	0.23	0.16
217	0.26	0.53	0.1	0	0	0	0	0	0	0	0.1	0	0	0	1	0.23	0.16
218	0	0	0	0	0	0	0.85	0	0.00017	0	0	0	0.15	0	6	0	0.14
219	0.18	0.69	0.07	0	0	0	0	0	0	0	0.07	0	0	0	1	0.23	0.16
220	0	0	0	0	0	0	0.94	0	1.6e-06	0	0	0	0.063	0	6	0	0.14
221	0.0091	0.98	0.0036	0	0	0	0	0	0	0	0.0036	0	0	0	1	0.23	0.16
222	0.5	0.1	0.2	1.2e-05	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
223	0	0	0	0	0	0	0.21	0	0.0042	0	0	0	0.78	0	12	0	0.19
224	0.11	0.8	0.045	0	0	0	0	0	0	0	0.045	0	0	0	1	0.23	0.16
225	0.2	0.64	0.08	1.1e-06	0	0	0	0	0	0	0.08	0	0	0	1	0.23	0.16
226	0.055	0.9	0.022	0	0	0	0	0	0	0	0.022	0	0	0	1	0.23	0.16
227	0.38	0.3	0.15	0.0068	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
228	0	0	0	0	0	0	0.24	0	0.00027	0	0	0	0.76	0	12	0	0.19
229	0.2	0.64	0.08	0.00049	0	0	0	0	0	0	0.08	0	0	0	1	0.23	0.16
230	0.52	0.063	0.21	0.0014	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
231	0	0	0	0	7.7e-05	2.3e-06	0	1	0	0	0	0.0028	0	0	7	0.23	0
232	0.27	0.51	0.11	0.00017	0	0	0	0	1.1e-06	0	0.11	0	0	0	1	0.23	0.16
233	0.55	0.015	0.22	5e-05	0	0	0	0	0	0	0.22	0	0	0	0	0.23	0.21
234	0.00074	0.00067	0.00029	0	0	0	0.18	0	0.1	0	0.00029	0	0.71	0	12	0	0.19
235	0.42	0.23	0.17	0.013	0	0	0	0	0	0	0.17	0	0	0	0	0.23	0.21
236	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
237	0	0	0	0	0	0	0.066	0	0.00095	0	0	0	0.93	0	12	0	0.19
238	0.21	0.62	0.084	0.0014	0	0	0	0	0	0	0.084	0	0	0	1	0.23	0.16
239	0.32	0.42	0.13	0.00085	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
240	0.53	0.029	0.21	0.025	0	0	0	0	0	0	0.21	0	0	4.3e-05	0	0.23	0.21
241	0.35	0.0098	0.14	0.37	0	0	0	0	0	0	0.14	0	0	3.5e-06	3	0.35	0.27
242	0.52	0.013	0.21	0.06	0	0	0	0	0	0	0.21	0	0	4.5e-06	0	0.23	0.21
243	0.21	0.14	0.085	8.3e-06	0	0	0.11	0	0.022	0	0.085	0	0.35	0	12	0	0.19
244	0.49	0.087	0.2	0.028	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
246	0.34	0.39	0.13	0.00038	0	0	0	0	0	0	0.13	0	0	3.2e-05	1	0.23	0.16
247	0.33	0.4	0.13	0.0036	0	0	0	0	5.4e-06	0	0.13	2.8e-06	0	0	1	0.23	0.16
248	0.23	0.58	0.093	0.00011	0	0	0	0	0.0035	0	0.093	8.3e-06	0	0	1	0.23	0.16
249	0.3	0.46	0.12	0	0	0	0	0	0	0	0.12	0	0	0	1	0.23	0.16
250	0.51	0.088	0.2	3e-06	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
251	0	0	0	0	0	0	0.12	0	0.013	0	0	0	0.87	0	12	0	0.19
252	0.38	0.032	0.15	0.28	0	0	0	0	0	0	0.15	0	0	0	0	0.23	0.21
253	0	0	0	0	0	0	0.79	0	6.3e-05	0	0	0	0.21	0	6	0	0.14
254	0.53	0.049	0.21	0.0015	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
255	0	0	0	0	0	0	0.46	0	0.001	0	0	0	0.54	0	12	0	0.19
256	0.049	0.91	0.019	0	0	0	0	0	0	0	0.019	0	0	0	1	0.23	0.16
257	0.53	0.041	0.21	0	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
258	0.15	0.73	0.059	0	0	0	0	0	0	0	0.059	0	0	0	1	0.23	0.16
259	0.094	0.83	0.037	0	0	0	0	0	0	0	0.037	0	0	0	1	0.23	0.16
260	0.32	0.43	0.13	9.3e-06	0	0	0	0	0	0	0.13	0	0	0	1	0.23	0.16
261	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.2	0.023
262	0.45	0.18	0.18	0.012	0	0	0	0	0	0	0.18	0	0	0	0	0.23	0.21
263	0.5	0.11	0.2	0.00097	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
264	0.5	0.1	0.2	0.0011	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
265	0.071	0.87	0.028	0	0	0	0	0	0	0	0.028	0	0	0	1	0.23	0.16
266	0.52	0.067	0.21	1.8e-06	0	0	0	0	0	0	0.21	0	0	0	0	0.23	0.21
267	0.15	0.74	0.058	4.6e-05	0	0	0	0	0	0	0.058	0	0	0	1	0.23	0.16
268	0.36	0.28	0.14	0.081	0	0	0	0	0	0	0.14	0	0	0	0	0.23	0.21
269	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0.026	0.21
270	0.16	0.7	0.065	0.00022	0	0	0	0	0	0	0.065	0.00032	0	0	1	0.23	0.16
271	0.41	0.26	0.16	0.00054	0	0	0	0	0	0	0.16	0	0	0	0	0.23	0.21
272	0.15	0.74	0.058	0	0	0	0	0	0	0	0.058	0	0	0	1	0.23	0.16
273	0.12	0.78	0.049	0	0	0	0	0	0	0	0.049	0	0	0	1	0.23	0.16
274	0.5	0.11	0.2	4.8e-06	0	0	0	0	0	0	0.2	0	0	0	0	0.23	0.21
275	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0.77	0.21
276	0.062	0.89	0.025	0	0	0	0	0	0	0	0.025	0	0	0	1	0.23	0.16
