SNV	cluster0	cluster1	cluster	dcf0	dcf1
93	0	1	1	0.026	0.14
94	1	0	0	0.23	0.21
95	1	0	0	0.23	0.21
96	1	0	0	0.23	0.21
97	1	0	0	0.23	0.21
98	1	0	0	0.23	0.21
99	1	0	0	0.23	0.21
100	1	0	0	0.23	0.21
101	1	0	0	0.23	0.21
102	1	0	0	0.23	0.21
103	1	0	0	0.23	0.21
104	1	0	0	0.23	0.21
105	1	0	0	0.23	0.21
106	1	0	0	0.23	0.21
107	0	1	1	0.026	0.14
108	0	1	1	0.026	0.14
109	1	0	0	0.23	0.21
110	1	0	0	0.23	0.21
111	1	0	0	0.23	0.21
112	0	1	1	0.026	0.14
113	1	0	0	0.23	0.21
114	1	0	0	0.23	0.21
115	1	0	0	0.23	0.21
116	1	0	0	0.23	0.21
117	1	0	0	0.23	0.21
118	1	0	0	0.23	0.21
119	1	0	0	0.23	0.21
120	1	4.2e-06	0	0.23	0.21
121	0	1	1	0.026	0.14
122	1	0	0	0.23	0.21
123	1	2.3e-06	0	0.23	0.21
124	1	0	0	0.23	0.21
125	1	0	0	0.23	0.21
126	1	0	0	0.23	0.21
127	0	1	1	0.026	0.14
128	1	0	0	0.23	0.21
129	1	0	0	0.23	0.21
130	0	1	1	0.026	0.14
131	1	0	0	0.23	0.21
132	1	0	0	0.23	0.21
133	1	0	0	0.23	0.21
134	1	0	0	0.23	0.21
135	1	0	0	0.23	0.21
136	0	1	1	0.026	0.14
137	1	0	0	0.23	0.21
138	1	0	0	0.23	0.21
139	1	1.1e-05	0	0.23	0.21
140	1	0	0	0.23	0.21
141	1	0	0	0.23	0.21
142	0	1	1	0.026	0.14
143	1	0	0	0.23	0.21
144	1	0	0	0.23	0.21
145	1	0	0	0.23	0.21
146	1	0	0	0.23	0.21
147	1	0	0	0.23	0.21
148	1	0	0	0.23	0.21
149	2.9e-06	1	1	0.026	0.14
150	1	0	0	0.23	0.21
151	1	0	0	0.23	0.21
152	1	0	0	0.23	0.21
153	1	0	0	0.23	0.21
154	1	0	0	0.23	0.21
155	1	0	0	0.23	0.21
156	0	1	1	0.026	0.14
157	1	0	0	0.23	0.21
158	1	1.8e-06	0	0.23	0.21
159	1	0	0	0.23	0.21
160	1	0	0	0.23	0.21
161	1	0	0	0.23	0.21
162	1	0	0	0.23	0.21
163	1	0	0	0.23	0.21
164	0	1	1	0.026	0.14
165	1	0.00022	0	0.23	0.21
166	1	0	0	0.23	0.21
167	1	0	0	0.23	0.21
168	1	0	0	0.23	0.21
169	0.003	1	1	0.026	0.14
170	1.1e-05	1	1	0.026	0.14
171	1	0	0	0.23	0.21
172	1	0	0	0.23	0.21
173	1	0	0	0.23	0.21
174	1	0	0	0.23	0.21
175	1	0	0	0.23	0.21
176	1	0.00018	0	0.23	0.21
177	1	0	0	0.23	0.21
178	9.8e-06	1	1	0.026	0.14
179	0.9	0.1	0	0.23	0.21
180	1	0	0	0.23	0.21
181	1	0	0	0.23	0.21
182	0	1	1	0.026	0.14
183	1	0	0	0.23	0.21
184	1	5.9e-05	0	0.23	0.21
185	1	0	0	0.23	0.21
186	1	0	0	0.23	0.21
187	1	0	0	0.23	0.21
188	1	0	0	0.23	0.21
189	0	1	1	0.026	0.14
190	1	0	0	0.23	0.21
191	1	0	0	0.23	0.21
192	1	0	0	0.23	0.21
193	1	0	0	0.23	0.21
194	1	0	0	0.23	0.21
195	1	0	0	0.23	0.21
196	1	0	0	0.23	0.21
197	0.00015	1	1	0.026	0.14
198	0.00061	1	1	0.026	0.14
199	1	0	0	0.23	0.21
200	1	0	0	0.23	0.21
201	1	0.00023	0	0.23	0.21
202	1	0	0	0.23	0.21
203	1	0	0	0.23	0.21
204	1	0	0	0.23	0.21
205	1	0	0	0.23	0.21
206	1	0	0	0.23	0.21
207	0	1	1	0.026	0.14
208	1	0	0	0.23	0.21
209	1	0	0	0.23	0.21
210	1	0	0	0.23	0.21
211	1	0	0	0.23	0.21
212	1	0	0	0.23	0.21
213	1	0	0	0.23	0.21
214	0	1	1	0.026	0.14
215	0	1	1	0.026	0.14
216	1	0	0	0.23	0.21
217	1	0	0	0.23	0.21
218	0	1	1	0.026	0.14
219	1	0	0	0.23	0.21
220	0	1	1	0.026	0.14
221	1	0	0	0.23	0.21
222	1	0	0	0.23	0.21
223	0	1	1	0.026	0.14
224	1	0	0	0.23	0.21
225	1	0	0	0.23	0.21
226	1	0	0	0.23	0.21
227	1	0	0	0.23	0.21
228	0	1	1	0.026	0.14
229	1	0	0	0.23	0.21
230	1	0	0	0.23	0.21
231	1	0	0	0.23	0.21
232	1	9.5e-06	0	0.23	0.21
233	1	0	0	0.23	0.21
234	0.0085	0.99	1	0.026	0.14
235	1	0	0	0.23	0.21
236	1	0	0	0.23	0.21
237	0	1	1	0.026	0.14
238	1	0	0	0.23	0.21
239	1	0	0	0.23	0.21
240	1	0	0	0.23	0.21
241	1	0	0	0.23	0.21
242	1	0	0	0.23	0.21
243	0.93	0.071	0	0.23	0.21
244	1	0	0	0.23	0.21
245	1	0	0	0.23	0.21
246	1	0	0	0.23	0.21
247	1	2.3e-05	0	0.23	0.21
248	0.95	0.053	0	0.23	0.21
249	1	0	0	0.23	0.21
250	1	0	0	0.23	0.21
251	0	1	1	0.026	0.14
252	1	0	0	0.23	0.21
253	0	1	1	0.026	0.14
254	1	0	0	0.23	0.21
255	0	1	1	0.026	0.14
256	1	0	0	0.23	0.21
257	1	0	0	0.23	0.21
258	1	0	0	0.23	0.21
259	1	0	0	0.23	0.21
260	1	0	0	0.23	0.21
261	0	1	1	0.026	0.14
262	1	0	0	0.23	0.21
263	1	0	0	0.23	0.21
264	1	0	0	0.23	0.21
265	1	0	0	0.23	0.21
266	1	0	0	0.23	0.21
267	1	0	0	0.23	0.21
268	1	0	0	0.23	0.21
269	0	1	1	0.026	0.14
270	1	0	0	0.23	0.21
271	1	0	0	0.23	0.21
272	1	0	0	0.23	0.21
273	1	0	0	0.23	0.21
274	1	0	0	0.23	0.21
275	1	0	0	0.23	0.21
276	1	0	0	0.23	0.21
277	1	0	0	0.23	0.21
278	1	0	0	0.23	0.21
279	1	0	0	0.23	0.21
280	1	0	0	0.23	0.21
281	1	0	0	0.23	0.21
282	1	0	0	0.23	0.21
283	1	0	0	0.23	0.21
284	1	0	0	0.23	0.21
285	1	0.00017	0	0.23	0.21
286	1	0	0	0.23	0.21
287	1	0	0	0.23	0.21
288	1	0	0	0.23	0.21
289	1	0	0	0.23	0.21
290	0	1	1	0.026	0.14
291	1	0	0	0.23	0.21
292	1	0	0	0.23	0.21
293	1	0	0	0.23	0.21
294	1	0	0	0.23	0.21
295	1	0	0	0.23	0.21
296	1	0	0	0.23	0.21
297	1	0	0	0.23	0.21
298	1	2e-06	0	0.23	0.21
299	1	0	0	0.23	0.21
300	1	0	0	0.23	0.21
301	1	0	0	0.23	0.21
302	0	1	1	0.026	0.14
303	1	0	0	0.23	0.21
304	1	0	0	0.23	0.21
305	1	0	0	0.23	0.21
306	1	0	0	0.23	0.21
307	0	1	1	0.026	0.14
308	1	0	0	0.23	0.21
309	1	0	0	0.23	0.21
310	1	0	0	0.23	0.21
311	1	0	0	0.23	0.21
312	1	0	0	0.23	0.21
313	0	1	1	0.026	0.14
314	1	0	0	0.23	0.21
315	1	0	0	0.23	0.21
316	1	0	0	0.23	0.21
317	1	0	0	0.23	0.21
318	1	0	0	0.23	0.21
319	0.95	0.055	0	0.23	0.21
320	1	0	0	0.23	0.21
321	1	0	0	0.23	0.21
322	1	0	0	0.23	0.21
323	1	0	0	0.23	0.21
324	1	0	0	0.23	0.21
325	0	1	1	0.026	0.14
326	1	0	0	0.23	0.21
327	0	1	1	0.026	0.14
328	0	1	1	0.026	0.14
329	1	0	0	0.23	0.21
330	1	0	0	0.23	0.21
331	1	0	0	0.23	0.21
332	1	0	0	0.23	0.21
333	1	0	0	0.23	0.21
334	0.82	0.18	0	0.23	0.21
335	1	0	0	0.23	0.21
336	1	0	0	0.23	0.21
337	1	0	0	0.23	0.21
338	1	0	0	0.23	0.21
339	1	0	0	0.23	0.21
340	1	3.3e-06	0	0.23	0.21
341	0	1	1	0.026	0.14
342	0	1	1	0.026	0.14
343	0	1	1	0.026	0.14
344	0	1	1	0.026	0.14
345	0	1	1	0.026	0.14
346	1	0	0	0.23	0.21
347	1	0	0	0.23	0.21
348	0.009	0.99	1	0.026	0.14
349	1	0	0	0.23	0.21
350	0	1	1	0.026	0.14
351	1	0	0	0.23	0.21
352	0	1	1	0.026	0.14
353	0	1	1	0.026	0.14
354	1	0	0	0.23	0.21
355	1	0	0	0.23	0.21
356	1	0	0	0.23	0.21
357	1	0	0	0.23	0.21
358	1	0	0	0.23	0.21
359	1	0	0	0.23	0.21
360	1	0	0	0.23	0.21
361	1	0	0	0.23	0.21
362	0.98	0.019	0	0.23	0.21
363	1	0	0	0.23	0.21
364	1	0	0	0.23	0.21
365	1	0	0	0.23	0.21
366	1	0	0	0.23	0.21
367	0	1	1	0.026	0.14
368	1	0	0	0.23	0.21
369	1	0	0	0.23	0.21
370	1	0	0	0.23	0.21
371	1	0	0	0.23	0.21
372	1	0	0	0.23	0.21
373	0	1	1	0.026	0.14
374	0	1	1	0.026	0.14
375	1	0	0	0.23	0.21
376	1	3.8e-06	0	0.23	0.21
377	0	1	1	0.026	0.14
378	1	0	0	0.23	0.21
379	1	0	0	0.23	0.21
380	1	0	0	0.23	0.21
381	1	0	0	0.23	0.21
382	1	0	0	0.23	0.21
383	0	1	1	0.026	0.14
384	1	0	0	0.23	0.21
385	0	1	1	0.026	0.14
386	1	0	0	0.23	0.21
387	1	0	0	0.23	0.21
388	1	0	0	0.23	0.21
389	1	0	0	0.23	0.21
390	0	1	1	0.026	0.14
391	0	1	1	0.026	0.14
392	0.94	0.062	0	0.23	0.21
393	0	1	1	0.026	0.14
394	1	0	0	0.23	0.21
395	1	0	0	0.23	0.21
396	1	0	0	0.23	0.21
397	0	1	1	0.026	0.14
398	1	0	0	0.23	0.21
399	1	0	0	0.23	0.21
400	1	0	0	0.23	0.21
401	1	0	0	0.23	0.21
402	0	1	1	0.026	0.14
403	1	0	0	0.23	0.21
404	1	0	0	0.23	0.21
405	1	0	0	0.23	0.21
406	1	0	0	0.23	0.21
407	1	0	0	0.23	0.21
408	1	0	0	0.23	0.21
409	1	0	0	0.23	0.21
410	1	0	0	0.23	0.21
411	1	0	0	0.23	0.21
412	1	0	0	0.23	0.21
413	1	0	0	0.23	0.21
414	1	0	0	0.23	0.21
415	1	0	0	0.23	0.21
416	1	0	0	0.23	0.21
417	1	0	0	0.23	0.21
418	1	0	0	0.23	0.21
419	1	0	0	0.23	0.21
420	0.9	0.1	0	0.23	0.21
421	0	1	1	0.026	0.14
422	1	0	0	0.23	0.21
423	0	1	1	0.026	0.14
424	1	0	0	0.23	0.21
425	0.94	0.06	0	0.23	0.21
426	0	1	1	0.026	0.14
427	1	0	0	0.23	0.21
428	1	0	0	0.23	0.21
429	1	0	0	0.23	0.21
430	1	0	0	0.23	0.21
431	1	0	0	0.23	0.21
432	0	1	1	0.026	0.14
433	0	1	1	0.026	0.14
434	1	0	0	0.23	0.21
435	1	0	0	0.23	0.21
436	1	0	0	0.23	0.21
437	1	0	0	0.23	0.21
438	1	0.00095	0	0.23	0.21
439	1	0	0	0.23	0.21
440	1	0	0	0.23	0.21
441	1	0	0	0.23	0.21
442	1	0	0	0.23	0.21
443	1	0	0	0.23	0.21
444	1	0	0	0.23	0.21
445	1	0	0	0.23	0.21
446	1	0	0	0.23	0.21
447	1	0	0	0.23	0.21
448	1	0	0	0.23	0.21
449	1	0	0	0.23	0.21
450	1	0	0	0.23	0.21
451	1	0	0	0.23	0.21
452	1	0	0	0.23	0.21
453	0	1	1	0.026	0.14
454	1	0	0	0.23	0.21
455	0	1	1	0.026	0.14
456	1	0	0	0.23	0.21
457	1	0	0	0.23	0.21
458	1	0	0	0.23	0.21
459	1	0	0	0.23	0.21
460	1	0	0	0.23	0.21
461	0.01	0.99	1	0.026	0.14
462	1	0	0	0.23	0.21
463	1	0	0	0.23	0.21
464	1	0	0	0.23	0.21
465	0	1	1	0.026	0.14
466	0	1	1	0.026	0.14
467	0	1	1	0.026	0.14
468	1	0	0	0.23	0.21
469	1	0	0	0.23	0.21
470	1	0	0	0.23	0.21
471	1	0	0	0.23	0.21
472	0	1	1	0.026	0.14
473	1	0	0	0.23	0.21
474	1	0	0	0.23	0.21
475	0.0009	1	1	0.026	0.14
476	1	0	0	0.23	0.21
477	1	0	0	0.23	0.21
478	1	1.7e-06	0	0.23	0.21
479	0	1	1	0.026	0.14
480	0	1	1	0.026	0.14
481	1	0	0	0.23	0.21
482	1	0	0	0.23	0.21
483	1	0	0	0.23	0.21
484	1	0	0	0.23	0.21
485	1	0	0	0.23	0.21
486	0	1	1	0.026	0.14
487	1	0	0	0.23	0.21
488	1	5.8e-06	0	0.23	0.21
489	1	0	0	0.23	0.21
490	1	0	0	0.23	0.21
491	1	0	0	0.23	0.21
492	1	0	0	0.23	0.21
493	1	3.4e-06	0	0.23	0.21
494	1	0	0	0.23	0.21
495	1	0	0	0.23	0.21
496	0	1	1	0.026	0.14
497	2.2e-05	1	1	0.026	0.14
498	0	1	1	0.026	0.14
499	0	1	1	0.026	0.14
500	0.00022	1	1	0.026	0.14
501	1	0	0	0.23	0.21
502	1	0	0	0.23	0.21
503	1	2.2e-06	0	0.23	0.21
504	1	0	0	0.23	0.21
505	0	1	1	0.026	0.14
506	1	0	0	0.23	0.21
507	1	0	0	0.23	0.21
508	1	0	0	0.23	0.21
509	1	0	0	0.23	0.21
510	0	1	1	0.026	0.14
511	0	1	1	0.026	0.14
512	1	0	0	0.23	0.21
513	1	0	0	0.23	0.21
514	1	0	0	0.23	0.21
515	1	0	0	0.23	0.21
516	0	1	1	0.026	0.14
517	1	0	0	0.23	0.21
518	1	0	0	0.23	0.21
519	1	0	0	0.23	0.21
520	1	0	0	0.23	0.21
521	1	4.6e-06	0	0.23	0.21
522	1	0	0	0.23	0.21
523	1	0	0	0.23	0.21
524	1	0	0	0.23	0.21
525	1	0	0	0.23	0.21
526	1	0	0	0.23	0.21
527	0.99	0.0068	0	0.23	0.21
528	1	0	0	0.23	0.21
529	3.1e-06	1	1	0.026	0.14
530	1	0	0	0.23	0.21
531	0	1	1	0.026	0.14
532	0	1	1	0.026	0.14
533	1	0	0	0.23	0.21
534	0	1	1	0.026	0.14
535	1	0	0	0.23	0.21
536	0	1	1	0.026	0.14
537	1	0	0	0.23	0.21
538	0	1	1	0.026	0.14
539	1	0	0	0.23	0.21
540	1	0	0	0.23	0.21
541	1	0	0	0.23	0.21
542	1	0	0	0.23	0.21
543	0	1	1	0.026	0.14
544	1	0.0008	0	0.23	0.21
545	0	1	1	0.026	0.14
546	0	1	1	0.026	0.14
547	0	1	1	0.026	0.14
548	0	1	1	0.026	0.14
549	0	1	1	0.026	0.14
550	0	1	1	0.026	0.14
551	0.98	0.021	0	0.23	0.21
552	0	1	1	0.026	0.14
553	0	1	1	0.026	0.14
554	1	1.7e-06	0	0.23	0.21
555	1	0	0	0.23	0.21
556	1	0	0	0.23	0.21
557	1	0	0	0.23	0.21
558	1	0	0	0.23	0.21
559	1	0	0	0.23	0.21
560	1	0	0	0.23	0.21
561	1	0	0	0.23	0.21
562	1	0	0	0.23	0.21
563	1	0	0	0.23	0.21
564	1	7.7e-05	0	0.23	0.21
565	0	1	1	0.026	0.14
566	1	0	0	0.23	0.21
567	1	0	0	0.23	0.21
568	1	0	0	0.23	0.21
569	1	0.001	0	0.23	0.21
570	1	0	0	0.23	0.21
571	1	0	0	0.23	0.21
572	1	4.3e-06	0	0.23	0.21
573	1	0	0	0.23	0.21
574	1	0	0	0.23	0.21
575	1	0	0	0.23	0.21
576	1	0.00058	0	0.23	0.21
577	1	0	0	0.23	0.21
578	0	1	1	0.026	0.14
579	0.0007	1	1	0.026	0.14
580	0	1	1	0.026	0.14
581	0	1	1	0.026	0.14
582	1	0	0	0.23	0.21
583	1	0	0	0.23	0.21
584	1	0	0	0.23	0.21
585	0	1	1	0.026	0.14
586	1	0	0	0.23	0.21
587	1	0	0	0.23	0.21
588	1	0	0	0.23	0.21
589	1	0	0	0.23	0.21
590	1	0	0	0.23	0.21
591	1	0	0	0.23	0.21
592	0	1	1	0.026	0.14
593	0	1	1	0.026	0.14
594	1	0	0	0.23	0.21
595	1	0	0	0.23	0.21
596	1	0	0	0.23	0.21
597	1	0	0	0.23	0.21
598	1	0	0	0.23	0.21
599	1	0	0	0.23	0.21
600	1	0	0	0.23	0.21
601	1	0	0	0.23	0.21
602	0.93	0.067	0	0.23	0.21
603	1	0	0	0.23	0.21
604	1	0	0	0.23	0.21
605	1	0	0	0.23	0.21
606	1	0	0	0.23	0.21
607	1	0	0	0.23	0.21
608	1	0	0	0.23	0.21
609	1	0	0	0.23	0.21
610	1	0	0	0.23	0.21
611	1	0	0	0.23	0.21
612	1	0	0	0.23	0.21
613	0	1	1	0.026	0.14
614	0	1	1	0.026	0.14
615	0	1	1	0.026	0.14
616	0	1	1	0.026	0.14
617	0	1	1	0.026	0.14
618	1	0	0	0.23	0.21
619	1	9.4e-05	0	0.23	0.21
620	1	0	0	0.23	0.21
621	1	0	0	0.23	0.21
622	1	0	0	0.23	0.21
623	1	0.00016	0	0.23	0.21
624	1	0	0	0.23	0.21
625	1	0	0	0.23	0.21
626	1	0	0	0.23	0.21
627	1	0	0	0.23	0.21
628	1	0	0	0.23	0.21
629	1	0	0	0.23	0.21
630	1	0	0	0.23	0.21
631	1	0	0	0.23	0.21
632	0	1	1	0.026	0.14
633	1	0	0	0.23	0.21
634	0	1	1	0.026	0.14
635	1	0	0	0.23	0.21
636	1	0	0	0.23	0.21
637	1	0	0	0.23	0.21
638	1	0	0	0.23	0.21
639	1	0	0	0.23	0.21
640	1	6.3e-05	0	0.23	0.21
641	0	1	1	0.026	0.14
642	1	0	0	0.23	0.21
643	0	1	1	0.026	0.14
644	1	0	0	0.23	0.21
645	1	0	0	0.23	0.21
646	1	0	0	0.23	0.21
647	1	0	0	0.23	0.21
648	1	0	0	0.23	0.21
649	0	1	1	0.026	0.14
650	1	0	0	0.23	0.21
651	1	0	0	0.23	0.21
652	1	0	0	0.23	0.21
653	1	0	0	0.23	0.21
654	1	0	0	0.23	0.21
655	1	0.0016	0	0.23	0.21
656	0.97	0.033	0	0.23	0.21
657	1	0	0	0.23	0.21
658	1	3e-05	0	0.23	0.21
659	1	0	0	0.23	0.21
660	1	0.0049	0	0.23	0.21
661	0.00037	1	1	0.026	0.14
662	0.94	0.056	0	0.23	0.21
663	1	0.00015	0	0.23	0.21
664	1	0	0	0.23	0.21
665	0.98	0.018	0	0.23	0.21
666	1	0	0	0.23	0.21
667	1	0	0	0.23	0.21
668	1	4.1e-06	0	0.23	0.21
669	1	0	0	0.23	0.21
670	1	0	0	0.23	0.21
671	1	0.0019	0	0.23	0.21
672	1	0	0	0.23	0.21
673	1	0	0	0.23	0.21
674	1	0	0	0.23	0.21
675	1	0	0	0.23	0.21
676	0	1	1	0.026	0.14
677	1	0	0	0.23	0.21
678	1	0	0	0.23	0.21
679	1	0	0	0.23	0.21
680	1	0	0	0.23	0.21
681	0	1	1	0.026	0.14
682	1	0	0	0.23	0.21
683	1	0	0	0.23	0.21
684	1	0	0	0.23	0.21
685	1	0	0	0.23	0.21
686	4.1e-06	1	1	0.026	0.14
687	1	1.7e-05	0	0.23	0.21
688	1	0	0	0.23	0.21
689	1	0	0	0.23	0.21
690	1	0	0	0.23	0.21
691	1	0	0	0.23	0.21
692	0.92	0.082	0	0.23	0.21
693	0.99	0.0055	0	0.23	0.21
694	1	0.001	0	0.23	0.21
695	1	3.4e-06	0	0.23	0.21
696	1	0	0	0.23	0.21
697	1	0	0	0.23	0.21
698	1	0	0	0.23	0.21
699	1	0	0	0.23	0.21
700	1	0	0	0.23	0.21
701	1	0	0	0.23	0.21
702	0	1	1	0.026	0.14
703	1	0.0018	0	0.23	0.21
704	0	1	1	0.026	0.14
705	0	1	1	0.026	0.14
706	1	1.3e-05	0	0.23	0.21
707	0.9	0.1	0	0.23	0.21
708	1	0	0	0.23	0.21
709	1	0	0	0.23	0.21
710	0.84	0.16	0	0.23	0.21
711	1	0	0	0.23	0.21
712	1	0	0	0.23	0.21
713	1	0	0	0.23	0.21
714	1	0	0	0.23	0.21
715	1	0	0	0.23	0.21
716	1	0	0	0.23	0.21
717	1	0	0	0.23	0.21
718	1	0	0	0.23	0.21
719	1	0	0	0.23	0.21
720	1	0	0	0.23	0.21
721	1	0	0	0.23	0.21
722	1	0	0	0.23	0.21
723	0	1	1	0.026	0.14
724	0	1	1	0.026	0.14
725	1	0	0	0.23	0.21
726	1	0	0	0.23	0.21
727	1	0	0	0.23	0.21
728	1	0	0	0.23	0.21
729	1	0	0	0.23	0.21
730	1	0.00033	0	0.23	0.21
731	1	0	0	0.23	0.21
732	1	0.00012	0	0.23	0.21
733	0	1	1	0.026	0.14
734	1	0	0	0.23	0.21
735	1	0	0	0.23	0.21
736	1	0	0	0.23	0.21
737	1	0	0	0.23	0.21
738	0	1	1	0.026	0.14
739	1	0	0	0.23	0.21
740	1	0	0	0.23	0.21
741	1	0	0	0.23	0.21
742	4.6e-06	1	1	0.026	0.14
743	1	0	0	0.23	0.21
744	0	1	1	0.026	0.14
745	1	0	0	0.23	0.21
746	0.00014	1	1	0.026	0.14
747	1	0	0	0.23	0.21
748	1	0	0	0.23	0.21
749	1	0	0	0.23	0.21
750	1e-06	1	1	0.026	0.14
751	1.3e-06	1	1	0.026	0.14
752	1	0	0	0.23	0.21
753	1	0	0	0.23	0.21
754	0	1	1	0.026	0.14
755	1	0	0	0.23	0.21
756	1	0	0	0.23	0.21
757	1	0	0	0.23	0.21
758	1	0	0	0.23	0.21
759	1	0	0	0.23	0.21
760	1	0	0	0.23	0.21
761	1	0	0	0.23	0.21
762	1	0	0	0.23	0.21
763	1	0	0	0.23	0.21
764	1	0	0	0.23	0.21
765	1	0	0	0.23	0.21
766	1	0	0	0.23	0.21
767	1	0	0	0.23	0.21
768	1	0	0	0.23	0.21
769	1	0	0	0.23	0.21
770	1	0.00017	0	0.23	0.21
771	1	0	0	0.23	0.21
772	0	1	1	0.026	0.14
773	1	0	0	0.23	0.21
774	1	0	0	0.23	0.21
775	1	0	0	0.23	0.21
776	1	0	0	0.23	0.21
777	1	0.00027	0	0.23	0.21
778	1	0	0	0.23	0.21
779	0.0043	1	1	0.026	0.14
780	1	0	0	0.23	0.21
781	1	0	0	0.23	0.21
782	0.00048	1	1	0.026	0.14
783	1	0	0	0.23	0.21
784	0	1	1	0.026	0.14
785	0	1	1	0.026	0.14
786	1	0	0	0.23	0.21
787	0.71	0.29	0	0.23	0.21
788	1	0	0	0.23	0.21
789	1	0	0	0.23	0.21
790	0.99	0.0081	0	0.23	0.21
791	0.0015	1	1	0.026	0.14
792	1	0	0	0.23	0.21
793	1	0	0	0.23	0.21
794	1	0.0048	0	0.23	0.21
795	1	0	0	0.23	0.21
796	0	1	1	0.026	0.14
797	1	0	0	0.23	0.21
798	1	0	0	0.23	0.21
799	1	2.3e-05	0	0.23	0.21
800	1	0	0	0.23	0.21
801	1	0	0	0.23	0.21
802	1	1.3e-06	0	0.23	0.21
803	1	0	0	0.23	0.21
804	0	1	1	0.026	0.14
805	0	1	1	0.026	0.14
806	1	0	0	0.23	0.21
807	0.0069	0.99	1	0.026	0.14
808	0	1	1	0.026	0.14
809	1	0	0	0.23	0.21
810	1	0	0	0.23	0.21
811	1	0	0	0.23	0.21
812	1	0	0	0.23	0.21
813	1	0	0	0.23	0.21
814	1	0	0	0.23	0.21
815	1	0	0	0.23	0.21
816	1	0.00037	0	0.23	0.21
817	1	0	0	0.23	0.21
818	1	0.0012	0	0.23	0.21
819	1	0	0	0.23	0.21
820	1	0	0	0.23	0.21
821	1	0	0	0.23	0.21
822	1	0	0	0.23	0.21
823	0	1	1	0.026	0.14
824	1	0	0	0.23	0.21
825	1	0	0	0.23	0.21
826	1	0	0	0.23	0.21
827	0	1	1	0.026	0.14
828	1	0	0	0.23	0.21
829	1	0	0	0.23	0.21
830	1	0	0	0.23	0.21
831	0	1	1	0.026	0.14
832	0	1	1	0.026	0.14
833	1	0	0	0.23	0.21
834	1	0	0	0.23	0.21
835	1	0	0	0.23	0.21
836	1	0	0	0.23	0.21
837	1	0	0	0.23	0.21
838	1	0	0	0.23	0.21
839	1	0	0	0.23	0.21
840	0.00023	1	1	0.026	0.14
