SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
208	0.0015	0	0	0	0.58	0.18	0.23	0	0	0	4	0.23	0.21
209	0.0035	0	0	0	0.4	0.6	0.00035	0	0	0	5	0.23	0.14
210	0	0	0	0	0.66	0.0068	0.33	0	0	0	4	0.23	0.21
211	0.042	0	0	0	0.95	0.0022	0.0029	0	0	0	4	0.23	0.21
212	0.018	0	0	0	0.98	0.00071	0.00025	0	0	0	4	0.23	0.21
213	0.92	0	0	0	0.078	1e-06	0	0	0	0	0	0.35	0.21
214	0	0	1	1.2e-06	0	0	0	8.2e-06	0	0	2	0	0.21
215	0	0	0.011	0.99	0	0	0	5.7e-06	0	0	3	0	0.14
216	0.00066	0	0	0	0.33	0.5	0.17	0	0	0	5	0.23	0.14
217	1.3e-06	0	0	0	0.74	0.042	0.21	0	0	0	4	0.23	0.21
218	0	0	0.014	0.99	0	0	0	0.00011	0	0	3	0	0.14
219	0.00013	0	0	0	0.52	0.2	0.28	0	0	0	4	0.23	0.21
220	0	0	0.0018	1	0	0	0	1e-06	0	0	3	0	0.14
221	0	0	0	0	0.033	0.63	0.33	0	0	0	5	0.23	0.14
222	6.6e-05	0	0	0	0.98	0.003	0.015	0	0	0	4	0.23	0.21
223	0	0	0.5	0.49	0	0	0	0.0058	0	0	2	0	0.21
224	3.1e-05	0	0	0	0.67	0.26	0.072	0	0	0	4	0.23	0.21
225	0.00012	0	0	0	0.48	0.12	0.39	0	0	0	4	0.23	0.21
226	0	0	0	0	0.27	0.48	0.25	0	0	0	5	0.23	0.14
227	0.01	0	0	0	0.82	0.056	0.11	0	0	0	4	0.23	0.21
228	0	0	0.35	0.65	0	0	0	0.00043	0	0	3	0	0.14
229	0.02	0	0	0	0.67	0.28	0.027	0	0	0	4	0.23	0.21
230	0.0011	0	0	0	0.99	0.0019	0.0092	0	0	0	4	0.23	0.21
231	0	0	0	0	0	0	0	0	1	0.0007	8	0.23	0
232	0.001	0	0	0	0.62	0.15	0.24	1.1e-06	0	0	4	0.23	0.21
233	0.00015	0	0	0	1	6.2e-05	0.0003	0	0	0	4	0.23	0.21
234	0	0	0.58	0.31	0.0016	0.00013	0.0011	0.1	0	0	2	0	0.21
235	0.017	0	0	0	0.92	0.032	0.034	0	0	0	4	0.23	0.21
236	0	0	0	0	0	0	0	0	0	1	9	0.18	0.023
237	0	0	0.81	0.18	0	0	0	0.0016	0	0	2	0	0.21
238	0.034	0	0	0	0.66	0.26	0.051	0	0	0	4	0.23	0.21
239	0.84	0	0	0	0.16	0.0034	3.1e-06	0	0	0	0	0.35	0.21
240	0.05	0	0	0	0.95	0.00069	0	0	0	0	4	0.23	0.21
241	0.17	0	0	0	0.82	0.00022	0.00011	0	0	0	4	0.23	0.21
242	0.14	0	0	0	0.86	0.00013	0	0	0	0	4	0.23	0.21
243	4.2e-05	0	0.31	0.18	0.46	0.028	1.3e-05	0.022	0	0	4	0.23	0.21
244	0.11	0	0	0	0.88	0.0036	0.001	0	0	0	4	0.23	0.21
245	0	0	0	0	0	3.1e-06	0	0	0	1	9	0.18	0.023
246	0.035	0	0	0	0.88	0.084	0	0	0	0	4	0.23	0.21
247	0.0095	0	0	0	0.78	0.11	0.11	5.7e-06	0	3.8e-06	4	0.23	0.21
248	0.00059	0	0	0	0.35	0.13	0.52	0.0024	0	1.2e-05	6	0.18	0.16
249	0.00029	0	0	0	0.96	0.03	0.0076	0	0	0	4	0.23	0.21
250	0.00075	0	0	0	1	0.00059	0.00036	0	0	0	4	0.23	0.21
251	0	0	0.75	0.24	0	0	0	0.015	0	0	2	0	0.21
252	0.17	0	0	0	0.83	0.00093	1.3e-06	0	0	0	4	0.23	0.21
253	0	0	0.018	0.98	0	0	0	4.7e-05	0	0	3	0	0.14
254	0.00091	0	0	0	0.99	0.0013	0.013	0	0	0	4	0.23	0.21
255	0	0	0.18	0.82	0	0	0	0.0011	0	0	3	0	0.14
256	0	0	0	0	0.13	0.11	0.76	0	0	0	6	0.18	0.16
257	8.9e-06	0	0	0	1	0.00017	0.00063	0	0	0	4	0.23	0.21
258	0	0	0	0	0.45	0.11	0.44	0	0	0	4	0.23	0.21
259	9.6e-05	0	0	0	0.24	0.38	0.38	0	0	0	6	0.18	0.16
260	0.0032	0	0	0	0.95	0.032	0.0099	0	0	0	4	0.23	0.21
261	0	0	0	0	0	0	0	0	0	1	9	0.18	0.023
262	0.038	0	0	0	0.94	0.013	0.0088	0	0	0	4	0.23	0.21
263	0.0028	0	0	0	0.99	0.0041	0.0071	0	0	0	4	0.23	0.21
264	0.0012	0	0	0	0.94	0.0051	0.054	0	0	0	4	0.23	0.21
265	0	0	0	0	0.067	0.059	0.87	0	0	0	6	0.18	0.16
266	1.4e-05	0	0	0	0.98	0.001	0.022	0	0	0	4	0.23	0.21
267	0.0023	0	0	0	0.46	0.43	0.11	0	0	0	4	0.23	0.21
268	0.24	0	0	0	0.71	0.038	0.0077	0	0	0	4	0.23	0.21
269	0	0	0	0	0	0	0	1	0	0	7	0.026	0.21
270	0.0034	0	0	0	0.39	0.35	0.26	0	0	0.00034	4	0.23	0.21
271	0.026	0	0	0	0.96	0.013	0.00055	0	0	0	4	0.23	0.21
272	5.4e-05	0	0	0	0.72	0.21	0.064	0	0	0	4	0.23	0.21
273	0.0005	0	0	0	0.44	0.45	0.11	0	0	0	5	0.23	0.14
274	2.8e-05	0	0	0	0.94	0.0032	0.056	0	0	0	4	0.23	0.21
275	1	0	0	0	0	0	0	0	0	0	0	0.35	0.21
276	0.00014	0	0	0	0.34	0.58	0.082	0	0	0	5	0.23	0.14
277	2.3e-06	0	0	0	0.67	0.0073	0.32	0	0	0	4	0.23	0.21
278	0.00028	0	0	0	0.41	0.58	0.0095	0	0	0	5	0.23	0.14
279	0.00078	0	0	0	1	0.00039	0.0016	0	0	0	4	0.23	0.21
280	0.25	0	0	0	0.73	0.014	0.0053	0	0	0	4	0.23	0.21
281	0.0014	0	0	0	0.95	0.029	0.021	0	0	0	4	0.23	0.21
282	0.0077	0	0	0	0.82	0.11	0.063	0	0	0	4	0.23	0.21
283	0	0	0	0	0.94	0.0026	0.056	0	0	0	4	0.23	0.21
284	0.00017	0	0	0	0.95	0.0012	0.05	0	0	0	4	0.23	0.21
285	1.1e-05	0	0	0	0.26	0.048	0.69	1.1e-05	0	0	6	0.18	0.16
286	0	0	0	0	0.57	0.048	0.38	0	0	0	4	0.23	0.21
287	7.1e-05	0	0	0	1	2.3e-05	0.00057	0	0	0	4	0.23	0.21
288	0.15	0	0	0	0.64	0.16	0.043	0	0	5.2e-05	4	0.23	0.21
289	0.00081	0	0	0	0.99	0.007	0.0036	0	0	0	4	0.23	0.21
290	0	0	0	1	0	0	0	0	0	0	3	0	0.14
291	0.059	0	0	0	0.94	0.0021	9.8e-05	0	0	0	4	0.23	0.21
292	0.0062	0	0	0	0.8	0.086	0.1	0	0	0	4	0.23	0.21
293	0.13	0	0	0	0.86	0.0066	0.0026	0	0	0	4	0.23	0.21
294	0.0014	0	0	0	0.99	0.0074	0.0013	0	0	0	4	0.23	0.21
295	0.00083	0	0	0	0.15	0.58	0.26	0	0	0.0017	5	0.23	0.14
296	4.1e-06	0	0	0	0.18	0.1	0.72	0	0	0	6	0.18	0.16
297	0.0003	0	0	0	0.97	0.00084	0.033	0	0	0	4	0.23	0.21
298	0.00055	0	0	0	0.087	0.44	0.22	0	0	0.26	5	0.23	0.14
299	0.011	0	0	0	0.99	0.00062	0.0023	0	0	0	4	0.23	0.21
300	0	0	0	0	0.94	0.0011	0.055	0	0	0	4	0.23	0.21
301	0	0	0	0	0.64	0.16	0.2	0	0	0	4	0.23	0.21
302	0	0	0	0	0	0	0	1	0	0	7	0.026	0.21
303	0.0012	0	0	0	1	0.00031	0.0005	0	0	0	4	0.23	0.21
304	0.036	0	0	0	0.95	0.011	0.0081	0	0	0	4	0.23	0.21
305	0	0	0	0	0.00075	0.51	0.49	0	0	0	5	0.23	0.14
306	0.00036	0	0	0	0.87	0.058	0.076	0	0	0	4	0.23	0.21
307	0	0	0	0	0	0	0	0	0.42	0.58	9	0.18	0.023
308	0.00048	0	0	0	0.62	0.068	0.31	0	0	0	4	0.23	0.21
309	0.00024	0	0	0	0.95	0.013	0.036	0	0	0	4	0.23	0.21
310	0	0	0	0	0	0	0	0	0.99	0.0063	8	0.23	0
311	0	0	0	0	0.048	0.0015	0.95	0	0	0	6	0.18	0.16
312	0.021	0	0	0	0.83	0.089	0.061	0	0	0	4	0.23	0.21
313	0	0	0.92	0.066	0	0	0	0.011	0	0	2	0	0.21
314	0	0	0	0	0.41	0.094	0.5	0	0	0	6	0.18	0.16
315	0.00014	0	0	0	0.93	0.0054	0.06	0	0	0	4	0.23	0.21
316	0.49	0	0	0	0.51	0.0013	0.00014	0	0	0	4	0.23	0.21
317	0	0	0	0	0.77	0.0092	0.23	0	0	0	4	0.23	0.21
318	0.0051	0	0	0	0.7	0.11	0.18	0	0	0	4	0.23	0.21
319	0	0	0	0	3.9e-05	0.0004	0.00035	0	0.44	0.56	9	0.18	0.023
320	2.1e-05	0	0	0	0.13	0.43	0.44	0	0	0	6	0.18	0.16
321	5.8e-06	0	0	0	0.17	0.21	0.62	0	0	0	6	0.18	0.16
322	0	0	0	0	0.11	0.097	0.79	0	0	0	6	0.18	0.16
323	0	0	0	0	0.99	0.0012	0.007	0	0	0	4	0.23	0.21
324	0.0003	0	0	0	0.28	0.31	0.42	0	0	0	6	0.18	0.16
325	0	0	0.83	0.17	0	0	0	0.0019	0	0	2	0	0.21
326	0.012	0	0	0	0.94	0.025	0.025	0	0	0	4	0.23	0.21
327	0	0	0.26	0.74	0	0	0	4e-05	0	0	3	0	0.14
328	0	0	0	0	0	0	0	1	0	0	7	0.026	0.21
329	0.0041	0	0	0	0.98	0.0095	0.0039	0	0	0	4	0.23	0.21
330	0	0	0	0	0.0096	0.017	0.97	0	0	0	6	0.18	0.16
331	0.058	0	0	0	0.47	0.48	0.00098	0	0	0	5	0.23	0.14
332	0	0	0	0	0.23	0.38	0.38	0	0	0	6	0.18	0.16
333	0	0	0	0	0.037	0.37	0.59	0	0	0	6	0.18	0.16
334	2.2e-05	0	0	0	0.14	0.11	0.75	0.0018	0	0.00023	6	0.18	0.16
335	1.7e-05	0	0	0	0.96	0.0046	0.035	0	0	0	4	0.23	0.21
336	0.0041	0	0	0	0.3	0.45	0.23	0	0	0.0083	5	0.23	0.14
337	0	0	0	0	0	0	0	0	0	1	9	0.18	0.023
338	0.01	0	0	0	0.67	0.22	0.097	0	0	0	4	0.23	0.21
339	9.8e-06	0	0	0	0.8	0.062	0.14	0	0	0	4	0.23	0.21
340	0.0016	0	0	0	0.72	0.053	0.22	1.4e-06	0	0	4	0.23	0.21
341	0	0	0.57	0.4	0	0	0	0.028	0	0	2	0	0.21
342	0	0	0.95	0.048	0	0	0	1.7e-05	0	0	2	0	0.21
343	0	0	0	0	0	0	0	1	0	0	7	0.026	0.21
344	0	0	0.18	0.82	0	0	0	0.00018	0	0	3	0	0.14
