SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
140	0	0	0.64	1.9e-06	0	0	0.36	0	2	0.23	0.21
141	0	0	0.94	9.6e-06	0	0	0.065	0	2	0.23	0.21
142	0.00081	0.039	0	0	0	0.96	0	0	5	0	0.16
143	0	0	0.69	0.084	0	0	0.22	0	2	0.23	0.21
144	0	0	0.93	0.0018	0	0	0.066	0	2	0.23	0.21
145	0	0	0.99	0.0047	0	0	0.0038	0	2	0.23	0.21
146	0	0	0.83	0.0086	0	0	0.16	0	2	0.23	0.21
147	0	0	1	1e-06	0	0	0.002	0	2	0.23	0.21
148	0	0	0.72	0.00013	0	0	0.28	0	2	0.23	0.21
149	0	0	0	0	1	0	0	0	4	0.18	0.023
150	0	0	0	0	1	0	0	0	4	0.18	0.023
151	0	0	0.42	0	0	0	0.58	0	6	0.23	0.16
152	0	0	0	0	1	0	0	0	4	0.18	0.023
153	1.1e-05	0	0.9	0.044	0	0	0.055	0	2	0.23	0.21
154	0	0	0.96	0	0	0	0.038	0	2	0.23	0.21
155	0	0	0.6	0	0	0	0.4	0	2	0.23	0.21
156	0.00029	0.19	0	0	0	0.81	0	0	5	0	0.16
157	0	0	0.8	0.019	0	0	0.18	0	2	0.23	0.21
158	0	0	0.53	0.00016	0	0	0.47	0	2	0.23	0.21
159	0	0	0.92	0.00031	0	0	0.077	0	2	0.23	0.21
160	0	0	0.52	0	0	0	0.48	0	2	0.23	0.21
161	0	0	0.95	0.0036	0	0	0.051	0	2	0.23	0.21
162	0	0	0.2	0.73	0	0	0.062	0	3	0.35	0.21
163	0	0	0.81	6.8e-05	0	0	0.19	0	2	0.23	0.21
164	0.0011	0.019	0	0	0	0.98	0	0	5	0	0.16
165	4.2e-05	0	0.58	0.025	0.00034	0	0.39	0	2	0.23	0.21
166	0	0	0.63	0.0015	0	0	0.36	0	2	0.23	0.21
167	0	0	0.059	1.9e-05	0	0	0.94	0	6	0.23	0.16
168	0	0	0.67	5.2e-06	0	0	0.33	0	2	0.23	0.21
169	0.99	0	0.0042	0	0	0	0.002	0	0	0.026	0.21
170	0	0	0	0	1	0	0	0	4	0.18	0.023
171	0	0	0.56	0.00025	0	0	0.43	0	2	0.23	0.21
172	0	0	0.0039	0	0	0	1	0	6	0.23	0.16
173	0	0	0.88	0	0	0	0.12	0	2	0.23	0.21
174	0	0	0.41	0.0048	0	0	0.58	0	6	0.23	0.16
175	0	0	0.69	0.056	0	0	0.26	0	2	0.23	0.21
176	0	0	4e-05	0	1	0	0.00052	0	4	0.18	0.023
177	0	0	0.46	3.2e-05	0	0	0.54	0	6	0.23	0.16
178	0	0	0	0	1	0	0	0	4	0.18	0.023
179	0	0	5.1e-05	0	1	0	0.00042	0	4	0.18	0.023
180	0	0	0.3	0.0044	0	0	0.69	0	6	0.23	0.16
181	0	0	0.65	0.3	0	0	0.046	0	2	0.23	0.21
182	0	0.2	0	0	0	0.8	0	0	5	0	0.16
183	0	0	0.65	0.023	0	0	0.33	0	2	0.23	0.21
184	0	0	0	0	1	0	0	0	4	0.18	0.023
185	0	0	0.76	0.001	0	0	0.24	0	2	0.23	0.21
186	0	0	0.55	0.42	0	0	0.026	0	2	0.23	0.21
187	0	0	0.71	0.0006	0	0	0.29	0	2	0.23	0.21
188	0	0	0.69	0.0036	0	0	0.3	0	2	0.23	0.21
189	0.00096	0.0099	0	0	0	0.99	0	0	5	0	0.16
190	0	0	0	0	1	0	0	0	4	0.18	0.023
191	0	0	0.0029	0.0001	0	0	1	0	6	0.23	0.16
192	0	0	0.55	1.2e-05	0	0	0.45	0	2	0.23	0.21
193	0	0	0.94	1.1e-05	0	0	0.062	0	2	0.23	0.21
194	0	0	0.38	0.61	0	0	0.0099	0	3	0.35	0.21
195	0	0	0.98	0.00086	0	0	0.021	0	2	0.23	0.21
196	0	0	0.24	0.002	0	0	0.76	0	6	0.23	0.16
197	0	0	0	0	1	0	0	0	4	0.18	0.023
198	0.075	0.3	6e-05	0	0	0.63	2.7e-05	0	5	0	0.16
199	0	0	0.89	0.00016	0	0	0.11	0	2	0.23	0.21
200	0	0	0.61	0.0039	0	0	0.38	0	2	0.23	0.21
201	1.3e-05	0	0.43	0.0017	0.0019	0	0.56	0	6	0.23	0.16
202	0	0	0.19	0	0	0	0.81	0	6	0.23	0.16
203	0	0	0.43	0.0036	0	0	0.56	0	6	0.23	0.16
204	0	0	0.65	0.032	0	0	0.32	0	2	0.23	0.21
205	0	0	0.71	5.3e-06	0	0	0.29	0	2	0.23	0.21
206	0	0	0.56	0	0	0	0.44	0	2	0.23	0.21
207	2.3e-05	0.34	0	0	0	0.66	0	0	5	0	0.16
208	0	0	0.41	0.0013	0	0	0.59	0	6	0.23	0.16
209	0	0	0.059	0.00065	0	0	0.94	0	6	0.23	0.16
210	0	0	0.6	0	0	0	0.4	0	2	0.23	0.21
211	0	0	0.89	0.049	0	0	0.06	0	2	0.23	0.21
212	0	0	0.93	0.021	0	0	0.05	0	2	0.23	0.21
213	0	0	0.064	0.94	0	0	0.00042	0	3	0.35	0.21
214	1.6e-05	1	0	0	0	0.003	0	0	1	0	0.21
215	6.4e-06	0.0063	0	0	0	0.99	0	0	5	0	0.16
216	0	0	0.17	0.00042	0	0	0.83	0	6	0.23	0.16
217	0	0	0.48	1e-06	0	0	0.52	0	6	0.23	0.16
218	0.00022	0.013	0	0	0	0.99	0	0	5	0	0.16
219	0	0	0.32	9.6e-05	0	0	0.68	0	6	0.23	0.16
220	2.5e-06	0.0021	0	0	0	1	0	0	5	0	0.16
221	0	0	0.017	0	0	0	0.98	0	6	0.23	0.16
222	0	0	0.9	7.5e-05	0	0	0.1	0	2	0.23	0.21
223	0.0037	0.16	0	0	0	0.84	0	0	5	0	0.16
224	0	0	0.21	1.2e-05	0	0	0.79	0	6	0.23	0.16
225	0	0	0.37	0.00011	0	0	0.63	0	6	0.23	0.16
226	0	0	0.1	0	0	0	0.9	0	6	0.23	0.16
227	0	0	0.69	0.011	0	0	0.3	0	2	0.23	0.21
228	0.00021	0.084	0	0	0	0.92	0	0	5	0	0.16
229	0	0	0.36	0.013	0	0	0.63	0	6	0.23	0.16
230	0	0	0.94	0.0013	0	0	0.061	0	2	0.23	0.21
231	0	0	0	0	1	0	0	0	4	0.18	0.023
232	1e-06	0	0.5	0.001	0	0	0.5	0	6	0.23	0.16
233	0	0	0.99	0.00019	0	0	0.014	0	2	0.23	0.21
234	0.096	0.27	0.0013	0	0	0.63	0.00063	0	5	0	0.16
235	0	0	0.76	0.018	0	0	0.23	0	2	0.23	0.21
236	0	0	0	0	1	0	0	0	4	0.18	0.023
237	0.00099	0.25	0	0	0	0.75	0	0	5	0	0.16
238	0	0	0.38	0.024	0	0	0.6	0	6	0.23	0.16
239	0	0	0.12	0.79	0	0	0.087	0	3	0.35	0.21
240	0	0	0.91	0.059	0	0	0.027	0	2	0.23	0.21
241	0	0	0.78	0.21	0	0	0.012	0	2	0.23	0.21
242	0	0	0.83	0.16	0	0	0.011	0	2	0.23	0.21
243	0.02	0.14	0.36	4.1e-05	0	0.35	0.13	0	2	0.23	0.21
244	0	0	0.8	0.12	0	0	0.077	0	2	0.23	0.21
245	0	0	0	0	1	0	0	0	4	0.18	0.023
246	0	0	0.59	0.03	0	0	0.38	0	2	0.23	0.21
247	5.1e-06	0	0.6	0.009	5e-06	0	0.39	0	2	0.23	0.21
248	0.0034	0	0.43	0.00089	2.4e-05	0	0.57	0	6	0.23	0.16
249	0	0	0.55	0.00021	0	0	0.45	0	2	0.23	0.21
250	0	0	0.91	0.00085	0	0	0.086	0	2	0.23	0.21
251	0.013	0.3	0	0	0	0.68	0	0	5	0	0.16
252	0	0	0.77	0.2	0	0	0.035	0	2	0.23	0.21
253	6.3e-05	0.012	0	0	0	0.99	0	0	5	0	0.16
254	0	0	0.95	0.0011	0	0	0.048	0	2	0.23	0.21
255	0.00089	0.071	0	0	0	0.93	0	0	5	0	0.16
256	0	0	0.09	0	0	0	0.91	0	6	0.23	0.16
257	0	0	0.96	1.1e-05	0	0	0.04	0	2	0.23	0.21
258	0	0	0.27	0	0	0	0.73	0	6	0.23	0.16
259	0	0	0.17	8.6e-05	0	0	0.83	0	6	0.23	0.16
260	0	0	0.58	0.0024	0	0	0.42	0	2	0.23	0.21
261	0	0	0	0	1	0	0	0	4	0.18	0.023
262	0	0	0.79	0.04	0	0	0.17	0	2	0.23	0.21
263	0	0	0.89	0.0031	0	0	0.1	0	2	0.23	0.21
264	0	0	0.9	0.0014	0	0	0.1	0	2	0.23	0.21
265	0	0	0.13	0	0	0	0.87	0	6	0.23	0.16
266	0	0	0.93	1.7e-05	0	0	0.065	0	2	0.23	0.21
267	0	0	0.27	0.0017	0	0	0.73	0	6	0.23	0.16
268	0	0	0.54	0.23	0	0	0.23	0	2	0.23	0.21
269	1	0	0	0	0	0	0	0	0	0.026	0.21
270	0	0	0.3	0.0033	0.00045	0	0.7	0	6	0.23	0.16
271	0	0	0.73	0.025	0	0	0.25	0	2	0.23	0.21
272	0	0	0.27	2.5e-05	0	0	0.73	0	6	0.23	0.16
273	0	0	0.22	0.00031	0	0	0.78	0	6	0.23	0.16
274	0	0	0.89	3.3e-05	0	0	0.11	0	2	0.23	0.21
275	0	0	0	1	0	0	0	0	3	0.35	0.21
276	0	0	0.11	5.8e-05	0	0	0.89	0	6	0.23	0.16
277	0	0	0.83	3.5e-06	0	0	0.17	0	2	0.23	0.21
278	0	0	0.076	6.5e-05	0	0	0.92	0	6	0.23	0.16
279	0	0	0.96	0.00094	0	0	0.034	0	2	0.23	0.21
280	0	0	0.61	0.26	0	0	0.13	0	2	0.23	0.21
281	0	0	0.67	0.0012	0	0	0.33	0	2	0.23	0.21
282	0	0	0.54	0.0063	0	0	0.45	0	2	0.23	0.21
283	0	0	0.81	0	0	0	0.19	0	2	0.23	0.21
284	0	0	0.95	0.00021	0	0	0.049	0	2	0.23	0.21
285	2.4e-05	0	0.51	2.7e-05	0	0	0.49	0	2	0.23	0.21
286	0	0	0.41	0	0	0	0.59	0	6	0.23	0.16
287	0	0	0.99	8.8e-05	0	0	0.0076	0	2	0.23	0.21
288	0	0	0.44	0.13	6.2e-05	0	0.42	0	2	0.23	0.21
289	0	0	0.8	0.00081	0	0	0.2	0	2	0.23	0.21
290	0	6.6e-06	0	0	0	1	0	0	5	0	0.16
291	0	0	0.83	0.064	0	0	0.11	0	2	0.23	0.21
292	0	0	0.59	0.0056	0	0	0.4	0	2	0.23	0.21
293	0	0	0.75	0.15	0	0	0.1	0	2	0.23	0.21
294	0	0	0.74	0.0013	0	0	0.26	0	2	0.23	0.21
295	0	0	0.14	0.00093	0.0026	0	0.86	0	6	0.23	0.16
296	0	0	0.32	8.9e-06	0	0	0.68	0	6	0.23	0.16
297	0	0	0.97	0.00037	0	0	0.034	0	2	0.23	0.21
298	0	0	0.078	0.00061	0.39	0	0.54	0	6	0.23	0.16
299	0	0	0.96	0.013	0	0	0.03	0	2	0.23	0.21
300	0	0	0.92	0	0	0	0.076	0	2	0.23	0.21
301	0	0	0.23	0	0	0	0.77	0	6	0.23	0.16
302	1	0	0	0	0	0	0	0	0	0.026	0.21
303	0	0	0.97	0.0014	0	0	0.031	0	2	0.23	0.21
304	0	0	0.82	0.039	0	0	0.15	0	2	0.23	0.21
305	0	0	0.003	0	0	0	1	0	6	0.23	0.16
306	0	0	0.56	0.00029	0	0	0.44	0	2	0.23	0.21
307	0	0	0	0	1	0	0	0	4	0.18	0.023
308	0	0	0.6	0.00056	0	0	0.4	0	2	0.23	0.21
309	0	0	0.77	0.00025	0	0	0.23	0	2	0.23	0.21
310	0	0	0	0	1	0	0	0	4	0.18	0.023
311	0	0	0.5	0	0	0	0.5	0	6	0.23	0.16
312	0	0	0.58	0.018	0	0	0.4	0	2	0.23	0.21
313	0.012	0.49	0	0	0	0.5	0	0	5	0	0.16
314	0	0	0.34	0	0	0	0.66	0	6	0.23	0.16
315	0	0	0.86	0.00016	0	0	0.14	0	2	0.23	0.21
316	0	0	0.45	0.53	0	0	0.024	0	3	0.35	0.21
317	0	0	0.73	0	0	0	0.27	0	2	0.23	0.21
318	0	0	0.56	0.0051	0	0	0.43	0	2	0.23	0.21
319	0	0	4.1e-05	0	1	0	0.00041	0	4	0.18	0.023
320	0	0	0.11	2.3e-05	0	0	0.89	0	6	0.23	0.16
321	0	0	0.19	7.9e-06	0	0	0.81	0	6	0.23	0.16
322	0	0	0.19	0	0	0	0.81	0	6	0.23	0.16
323	0	0	0.8	0	0	0	0.2	0	2	0.23	0.21
324	0	0	0.25	0.00033	1.1e-06	0	0.75	0	6	0.23	0.16
325	0.0014	0.31	0	0	0	0.69	0	0	5	0	0.16
326	0	0	0.73	0.011	0	0	0.26	0	2	0.23	0.21
327	1.5e-05	0.051	0	0	0	0.95	0	0	5	0	0.16
328	1	0	0	0	0	0	0	0	0	0.026	0.21
329	0	0	0.77	0.004	0	0	0.23	0	2	0.23	0.21
330	0	0	0.033	0	0	0	0.97	0	6	0.23	0.16
331	0	0	0.13	0.02	0	0	0.85	0	6	0.23	0.16
332	0	0	0.041	0	0	0	0.96	0	6	0.23	0.16
333	0	0	0.027	0	0	0	0.97	0	6	0.23	0.16
334	0.0047	0	0.31	6e-05	0.00089	0	0.68	0	6	0.23	0.16
335	0	0	0.86	1.9e-05	0	0	0.14	0	2	0.23	0.21
336	0	0	0.24	0.004	0.011	0	0.75	0	6	0.23	0.16
337	0	0	0	0	1	0	0	0	4	0.18	0.023
338	0	0	0.42	0.008	0	0	0.58	0	6	0.23	0.16
339	0	0	0.46	7.1e-06	0	0	0.54	0	6	0.23	0.16
340	1.6e-06	0	0.68	0.0019	0	0	0.32	0	2	0.23	0.21
341	0.023	0.23	0	0	0	0.74	0	0	5	0	0.16
342	1e-05	0.29	0	0	0	0.71	0	0	5	0	0.16
343	1	0	0	0	0	0	0	0	0	0.026	0.21
344	9e-05	0.045	0	0	0	0.95	0	0	5	0	0.16
345	0.0013	0.28	0	0	0	0.72	0	0	5	0	0.16
346	0	0	0	0	1	0	0	0	4	0.18	0.023
347	0	0	0.17	0.0012	0	0	0.83	0	6	0.23	0.16
348	0	0	0	0	1	0	0	0	4	0.18	0.023
349	0	0	0.46	0.001	0	0	0.54	0	6	0.23	0.16
350	0.0029	0.053	0	0	0	0.94	0	0	5	0	0.16
351	0	0	0.19	0.012	0.0012	0	0.8	0	6	0.23	0.16
352	0.004	0.099	0	0	0	0.9	0	0	5	0	0.16
353	0.00078	0.037	0	0	0	0.96	0	0	5	0	0.16
354	0	0	0.2	0.0089	0	0	0.79	0	6	0.23	0.16
355	0	0	0	0	1	0	0	0	4	0.18	0.023
356	0	0	0.93	9.7e-06	0	0	0.067	0	2	0.23	0.21
357	0	0	0.03	1.8e-06	0	0	0.97	0	6	0.23	0.16
358	0	0	2.2e-05	0	1	0	0.00025	0	4	0.18	0.023
359	0	0	0.91	5.6e-05	0	0	0.085	0	2	0.23	0.21
360	0	0	0.052	0	0	0	0.95	0	6	0.23	0.16
361	0	0	0.31	8.3e-06	0	0	0.69	0	6	0.23	0.16
362	1.2e-05	0	0.082	0	6.6e-05	0	0.92	0	6	0.23	0.16
363	0	0	0.33	0	0	0	0.67	0	6	0.23	0.16
364	0	0	0.017	0	0	0	0.98	0	6	0.23	0.16
365	0	0	0.91	0	0	0	0.085	0	2	0.23	0.21
366	0	0	0.35	0.0044	0	0	0.64	0	6	0.23	0.16
367	8.5e-05	0.062	0	0	0	0.94	0	0	5	0	0.16
368	0	0	0.47	0.12	0	0	0.41	0	2	0.23	0.21
369	0	0	0.84	0.0037	0	0	0.15	0	2	0.23	0.21
370	0	0	0.099	0	0	0	0.9	0	6	0.23	0.16
371	0	0	0.12	0	0	0	0.88	0	6	0.23	0.16
372	0	0	0.65	0.0022	0	0	0.35	0	2	0.23	0.21
373	0.00065	0.25	0	0	0	0.75	0	0	5	0	0.16
374	0	0.003	0	0	0	1	0	0	5	0	0.16
375	0	0	0.014	0	0	0	0.99	0	6	0.23	0.16
376	1.8e-05	0	0.9	3.7e-05	0	0	0.097	0	2	0.23	0.21
377	3e-05	0.0025	0	0	0	1	0	0	5	0	0.16
378	0	0	0.96	0.025	0	0	0.019	0	2	0.23	0.21
379	0	0	0	0.39	0.61	0	0	0	4	0.18	0.023
380	0	0	0.85	0.0014	0	0	0.15	0	2	0.23	0.21
381	0	0	0.0024	0	0	0	1	0	6	0.23	0.16
382	0	0	0.91	0.00089	0	0	0.092	0	2	0.23	0.21
383	1	0	0	0	0	0	0	0	0	0.026	0.21
384	0	0	0.28	0	0	0	0.72	0	6	0.23	0.16
385	0.014	0.17	0	0	0	0.81	0	0	5	0	0.16
386	0	0	0.98	4.3e-05	0	0	0.018	0	2	0.23	0.21
387	0	0	0.6	0.0015	0	0	0.4	0	2	0.23	0.21
388	0	0	0.64	0.0018	0	0	0.36	0	2	0.23	0.21
389	0	0	0.96	1.4e-05	0	0	0.043	0	2	0.23	0.21
390	0	0.015	0	0	0	0.98	0	0	5	0	0.16
391	0.00016	0.054	0	0	0	0.95	0	0	5	0	0.16
392	0	0	0	0	1	0	3e-05	0	4	0.18	0.023
393	0.0012	0.029	0	0	0	0.97	0	0	5	0	0.16
394	0	0	0.56	0	0	0	0.44	0	2	0.23	0.21
395	0	0	0.85	0	0	0	0.15	0	2	0.23	0.21
396	0	0	1	0	0	0	0.0032	0	2	0.23	0.21
397	0.00052	0.15	0	0	0	0.85	0	0	5	0	0.16
398	0	0	0.042	0.00089	2.7e-05	0	0.96	0	6	0.23	0.16
399	0	0	0.35	0.00024	0	0	0.65	0	6	0.23	0.16
400	0	0	0.94	0.0014	0	0	0.062	0	2	0.23	0.21
401	0	0	0.12	4.1e-05	0	0	0.88	0	6	0.23	0.16
402	0.00055	0.32	0	0	0	0.68	0	0	5	0	0.16
403	0	0	0.35	0.11	0	0	0.54	0	6	0.23	0.16
404	0	0	0.32	0.00068	0	0	0.67	0	6	0.23	0.16
405	0	0	0.39	0.0014	0	0	0.61	0	6	0.23	0.16
