SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
23	0.00023	0	0.0011	0	0	0.00038	0.92	0	0.081	0	6	0.66	0.33	0.4	0.42
24	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
25	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
26	0.029	0	0.97	0	0	0	0	0	1.6e-05	0	2	0.59	0.19	0.32	0.31
27	0	0	0	0	0	0.00012	1	0	0	0	6	0.66	0.33	0.4	0.42
28	0	0	0	1	0	0	0	0.0012	0	0	3	0	0.15	0.25	0.11
29	0	1	0	3.2e-06	0	0	0	5.4e-06	0	0	1	0	0.084	0.071	0.028
30	4.4e-05	0	0.00035	0	0	0.049	0.95	0	3.6e-06	0	6	0.66	0.33	0.4	0.42
31	0	0.12	0	0.14	0	0	0	0.74	0	0	7	0.038	0.11	0.18	0.083
32	0.75	0	0.0014	0	0	0	0	0	0.25	0	0	0.34	0.19	0.23	0.31
33	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
34	0.023	0	0.034	0	0	0	0.082	0	0.86	0	8	0.34	0.26	0.23	0.36
35	0.037	0	2e-06	0	0	2.3e-05	0.82	0	0.14	0	6	0.66	0.33	0.4	0.42
36	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
37	0.94	0	0.021	0	0	0	0	0	0.041	0	0	0.34	0.19	0.23	0.31
38	0	0	0	0	0	0.002	1	0	0	0	6	0.66	0.33	0.4	0.42
39	0	0	3.2e-06	0	0	1.9e-05	1	0	0	0	6	0.66	0.33	0.4	0.42
40	0	0	0	1	0	0	0	1.1e-05	0	0	3	0	0.15	0.25	0.11
41	0.95	0	0.0015	0	0	0	0	0	0.049	0	0	0.34	0.19	0.23	0.31
42	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
43	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
44	0.85	0	0.096	0	0	0	0	0	0.052	0	0	0.34	0.19	0.23	0.31
45	0.99	0	1.9e-05	0	0	0	0	0	0.0071	0	0	0.34	0.19	0.23	0.31
46	0.9	0	0.1	0	0	0	0	0	0.00021	0	0	0.34	0.19	0.23	0.31
47	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
48	0.95	0	0.0057	0	0	0	0	0	0.048	0	0	0.34	0.19	0.23	0.31
49	0	0.076	0	0.72	0	0	0	0.2	0	0	3	0	0.15	0.25	0.11
50	0.37	0	0.5	0	0	0	0.0011	0	0.13	0	2	0.59	0.19	0.32	0.31
51	0.00011	0	0.91	0	0	0.012	0.074	0	1.3e-05	0	2	0.59	0.19	0.32	0.31
52	0	0.00035	0	1	0	0	0	0.0011	0	0	3	0	0.15	0.25	0.11
53	0	0	0.00021	0	0	0.03	0.97	0	0	0	6	0.66	0.33	0.4	0.42
54	0	0	1	0	0	5.1e-06	0.0025	0	0	0	2	0.59	0.19	0.32	0.31
55	0.56	0	0.44	0	0	0	0	0	0.0041	0	0	0.34	0.19	0.23	0.31
56	9.9e-05	0	0.77	0	0	0.003	0.23	0	9.1e-05	0	2	0.59	0.19	0.32	0.31
57	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
58	0	0.78	0	0.025	0	0	0	0.2	0	0	1	0	0.084	0.071	0.028
59	0	0	0	1	0	0	0	3.9e-05	0	0	3	0	0.15	0.25	0.11
60	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
61	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
62	0.43	0	0.52	0	0	0	0	0	0.056	0	2	0.59	0.19	0.32	0.31
63	0	0	0	1	0	0	0	4e-06	0	0	3	0	0.15	0.25	0.11
64	7.9e-06	0	0.0014	0	0	0.0026	1	0	9e-05	0	6	0.66	0.33	0.4	0.42
65	0	0	9.5e-05	0	0	0.24	0.76	0	0	0	6	0.66	0.33	0.4	0.42
66	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
67	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
68	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
69	0.36	0	0.58	0	0	0.00038	0.023	0	0.042	0	2	0.59	0.19	0.32	0.31
70	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
71	0.78	0	0.16	0	0	0	1.7e-05	0	0.059	0	0	0.34	0.19	0.23	0.31
72	0.51	0	0.49	0	0	0	0	0	0.0028	0	0	0.34	0.19	0.23	0.31
73	0.88	0	0.098	0	0	0	1.1e-05	0	0.023	0	0	0.34	0.19	0.23	0.31
74	0.78	0	0.17	0	0	0	2.9e-05	0	0.056	0	0	0.34	0.19	0.23	0.31
75	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
76	0.49	0	0.51	0	0	0	0	0	0.00042	0	2	0.59	0.19	0.32	0.31
77	1	0	0	0	0	0	0	0	0	0	0	0.34	0.19	0.23	0.31
78	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
79	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
80	0.98	0	0.0014	0	0	0	0	0	0.022	0	0	0.34	0.19	0.23	0.31
81	0.0015	0	0.019	0	0	0.46	0.52	0	0.0036	0	6	0.66	0.33	0.4	0.42
82	0.99	0	2.6e-05	0	0	0	0	0	0.006	0	0	0.34	0.19	0.23	0.31
83	0.0048	0	0.99	0	0	0.0012	0.002	0	0.00027	0	2	0.59	0.19	0.32	0.31
84	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
85	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
86	0.36	0	0.63	0	0	0	0	0	0.0056	0	2	0.59	0.19	0.32	0.31
87	1	0	0	0	0	0	0	0	0.0017	0	0	0.34	0.19	0.23	0.31
88	0.97	0	0.0064	0	0	0	0	0	0.022	0	0	0.34	0.19	0.23	0.31
89	0	0	0.98	0	0	0.018	2.1e-06	0	0	0	2	0.59	0.19	0.32	0.31
90	1	0	9.8e-06	0	0	0	0	0	6.2e-06	0	0	0.34	0.19	0.23	0.31
91	0	0	0.092	0	0	0.91	2.3e-06	0	0	0	5	0.34	0.33	0.48	0.53
92	0.0014	0	0.99	0	0	0.00016	0.013	0	0.00019	0	2	0.59	0.19	0.32	0.31
93	0	0	0	1	0	0	0	4.7e-05	0	0	3	0	0.15	0.25	0.11
94	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
95	0	0	1	0	0	0	1.8e-05	0	0	0	2	0.59	0.19	0.32	0.31
96	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
97	0	0	0	1	0	0	0	0	0	1.5e-05	3	0	0.15	0.25	0.11
98	0.67	0	0.032	0	0	0	0	0	0.3	0	0	0.34	0.19	0.23	0.31
99	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
100	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
101	0.66	0	0.22	0	0	0	1.9e-05	0	0.12	0	0	0.34	0.19	0.23	0.31
102	0	0	0	1	0	0	0	0.00016	0	0	3	0	0.15	0.25	0.11
103	0.097	0	0.9	0	0	0	2.2e-06	0	0.0051	0	2	0.59	0.19	0.32	0.31
104	0.86	0	0.14	0	0	0	0	0	0.0016	0	0	0.34	0.19	0.23	0.31
105	1	0	1.1e-05	0	0	0	0	0	4.5e-06	0	0	0.34	0.19	0.23	0.31
106	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
107	6.3e-06	0	1	0	0	0	0.00011	0	0	0	2	0.59	0.19	0.32	0.31
108	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
109	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
110	0.00016	0	0	0	0	0	1.9e-05	0	1	0	8	0.34	0.26	0.23	0.36
111	0.044	0	0.082	0	0	6.9e-05	0.051	0	0.82	0	8	0.34	0.26	0.23	0.36
112	0.54	0	0.29	0	0	0	0.00081	0	0.17	0	0	0.34	0.19	0.23	0.31
113	0	0	0	1	0	0	0	0.00077	0	0	3	0	0.15	0.25	0.11
114	0.32	0	0.17	0	0	0.00052	0.07	0	0.44	0	8	0.34	0.26	0.23	0.36
115	0	0	0	1	0	0	0	0.00013	0	0	3	0	0.15	0.25	0.11
116	0.97	0	0.00049	0	0	0	0	0	0.032	0	0	0.34	0.19	0.23	0.31
117	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
118	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
119	0.0017	0	0.00035	0	0	1.7e-06	0.19	0	0.81	0	8	0.34	0.26	0.23	0.36
120	1	0	0.00041	0	0	0	0	0	3.2e-05	0	0	0.34	0.19	0.23	0.31
121	0.026	0	8.2e-06	0	0	0	0	0	0.97	0	8	0.34	0.26	0.23	0.36
122	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
123	0.04	0	0.0081	0	0	0	0.00011	0	0.95	0	8	0.34	0.26	0.23	0.36
124	1	0	0.0042	0	0	0	0	0	0	0	0	0.34	0.19	0.23	0.31
125	0	1.3e-06	0	0.99	0	0	0	0.0078	0	0	3	0	0.15	0.25	0.11
126	0.77	0	0.22	0	0	0	2.4e-06	0	0.0093	0	0	0.34	0.19	0.23	0.31
127	0.99	0	0.008	0	0	0	0	0	0.00052	0	0	0.34	0.19	0.23	0.31
128	0.5	0	0.0016	0	0	4e-05	0.029	0	0.47	0	0	0.34	0.19	0.23	0.31
129	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
130	0.01	0	0.0031	0	0	0	0	0	0.99	0	8	0.34	0.26	0.23	0.36
131	0.99	0	0.0055	0	0	0	0	0	0.0001	0	0	0.34	0.19	0.23	0.31
132	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
133	0.0012	0	0.99	0	0	0	0.0044	0	5.4e-05	0	2	0.59	0.19	0.32	0.31
134	0	1	0	5.5e-06	0	0	0	1e-05	0	0	1	0	0.084	0.071	0.028
135	0.96	0	0.036	0	0	0	0	0	3.6e-05	0	0	0.34	0.19	0.23	0.31
136	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
137	1	0	0	0	0	0	0	0	1e-05	0	0	0.34	0.19	0.23	0.31
138	0.98	0	0.017	0	0	0	0	0	0	0	0	0.34	0.19	0.23	0.31
139	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
140	0.8	0	0.00097	0	0	1.7e-06	0.00066	0	0.2	0	0	0.34	0.19	0.23	0.31
141	1	0	0	0	0	0	0	0	0	0	0	0.34	0.19	0.23	0.31
142	0.037	0	0.96	0	0	0	0.0012	0	0.005	0	2	0.59	0.19	0.32	0.31
143	0.085	0	0.91	0	0	0	0	0	0.0025	0	2	0.59	0.19	0.32	0.31
144	0.94	0	0.047	0	0	0	0	0	0.014	0	0	0.34	0.19	0.23	0.31
145	0.89	0	0.089	0	0	0	0	0	0.025	0	0	0.34	0.19	0.23	0.31
146	4.7e-05	0	1	0	0	0	4.5e-05	0	3.2e-05	0	2	0.59	0.19	0.32	0.31
147	2e-06	0	0.097	0	0	0	0.9	0	2.2e-05	0	6	0.66	0.33	0.4	0.42
148	1	0	0	0	0	0	0	0	0.0025	0	0	0.34	0.19	0.23	0.31
149	0.12	0	0	0	0	0	0	0	0.88	0	8	0.34	0.26	0.23	0.36
150	0.64	0	0.35	0	0	0	0	0	0.0041	0	0	0.34	0.19	0.23	0.31
151	0	1	0	0	0	0	0	0.00018	0	0	1	0	0.084	0.071	0.028
152	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
153	3e-05	0	4.7e-06	0	1	0	0	0	0	0	4	0.34	0	0	0.17
154	0.056	0	0.72	0	0	0	0.035	0	0.19	0	2	0.59	0.19	0.32	0.31
155	0.24	0	0.61	0	0	0.00014	0.019	0	0.14	0	2	0.59	0.19	0.32	0.31
156	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
157	0	0	0.53	0	0	0.39	0.075	0	0	0	2	0.59	0.19	0.32	0.31
158	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
159	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
160	0	0	0.00021	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
161	0	0	0	0.94	0	0	0	0.061	0	0	3	0	0.15	0.25	0.11
162	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
163	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
164	0	0	0.71	0	0.29	0	0	0	0	0	2	0.59	0.19	0.32	0.31
165	0	0	0.0081	0	0	0.99	8.8e-05	0	0	0	5	0.34	0.33	0.48	0.53
166	0	0	0.97	0	0.025	0	0	0	0	0	2	0.59	0.19	0.32	0.31
167	4e-05	0	0.006	0	0	0.95	0.043	0	0.00025	0	5	0.34	0.33	0.48	0.53
168	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
169	2.1e-05	0	0	1	0	0.00012	0	0.0046	0	3.8e-06	3	0	0.15	0.25	0.11
170	7.7e-05	0	0	1	0	3.8e-05	0	1.5e-05	0	0.00017	3	0	0.15	0.25	0.11
171	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
172	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
173	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
174	1	0	0	0	0	0.00045	0	0	3.1e-05	0	0	0.34	0.19	0.23	0.31
175	0	0	0	1	0	0	0	9.6e-06	0	0.00026	3	0	0.15	0.25	0.11
176	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
177	3.7e-06	0	0	0.98	0	0	0	0	0	0.02	3	0	0.15	0.25	0.11
178	0	0	0	0.084	0	0	0	0	0	0.92	9	0	0.4	0.56	0.31
179	0	0.019	0	0.95	0	0	0	0.017	0	0.016	3	0	0.15	0.25	0.11
180	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
181	0.00022	0	0.098	0	0	0.88	0.017	0	0.00035	0	5	0.34	0.33	0.48	0.53
182	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
183	0	0	0.00066	0	1	0	0	0	0	0	4	0.34	0	0	0.17
184	0.0048	0	1	0	0	1.3e-05	4.4e-06	0	2.8e-05	0	2	0.59	0.19	0.32	0.31
185	0	0	0.54	0	0	0.44	0.021	0	6.5e-06	0	2	0.59	0.19	0.32	0.31
186	0	0	5.2e-05	0	0	1	4.5e-06	0	0	0	5	0.34	0.33	0.48	0.53
187	4.5e-06	0.049	0	0.92	0	0.00011	0	0.022	0	0.005	3	0	0.15	0.25	0.11
188	0	0	0	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
189	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
190	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
191	0	0.78	0	0.0058	0	0	0	0.21	0	0	1	0	0.084	0.071	0.028
192	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
193	0	0	0.02	0	0	0.019	0.96	0	0	0	6	0.66	0.33	0.4	0.42
194	0.0033	0	1	0	0	0	0	0	1.1e-05	0	2	0.59	0.19	0.32	0.31
195	0	0	0	0.95	0	0	0	0.049	0	0	3	0	0.15	0.25	0.11
196	0.81	0	0.028	0	0	0.00011	0.16	0	0.00058	0	0	0.34	0.19	0.23	0.31
197	0.0014	0	0	0.93	0	0.044	0	0.0043	0.014	0.003	3	0	0.15	0.25	0.11
198	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
199	0.67	0	0.0016	0	0	0.15	0.0045	0	0.17	0	0	0.34	0.19	0.23	0.31
200	0	0	1	0	0	0	4e-06	0	0	0	2	0.59	0.19	0.32	0.31
201	0.0035	0	0.99	0	0	0.0013	0.0017	0	0.0011	0	2	0.59	0.19	0.32	0.31
202	0.41	0	0.58	0	0	0	0.0038	0	0.00013	0	2	0.59	0.19	0.32	0.31
203	0.52	0	0.14	0	0	0.011	0.0015	0	0.34	0	0	0.34	0.19	0.23	0.31
204	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
205	0.022	0	0.98	0	0	0.00012	0	0	0.00021	0	2	0.59	0.19	0.32	0.31
206	0	0	1	0	0.00018	0	0	0	0	0	2	0.59	0.19	0.32	0.31
207	0	0	0	0	0	0.07	0.93	0	0	0	6	0.66	0.33	0.4	0.42
208	0.73	0	0.15	0	0	0.017	0.00054	0	0.1	0	0	0.34	0.19	0.23	0.31
209	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
210	0	1	0	0.0004	0	0	0	0.00032	0	0.001	1	0	0.084	0.071	0.028
211	0.00033	0	0.87	0	0	0.00036	0.13	0	3.5e-05	0	2	0.59	0.19	0.32	0.31
212	0	0	0	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
213	0.13	0	7.9e-05	0	0	0.12	0.039	0	0.71	0	8	0.34	0.26	0.23	0.36
214	0.021	0	0	0	0	0	0	0	0.98	0	8	0.34	0.26	0.23	0.36
215	0.54	0	0.00012	0	0	0.46	0	0	0	0	0	0.34	0.19	0.23	0.31
216	0	0	0	0	0	0.99	0.0055	0	0	0	5	0.34	0.33	0.48	0.53
217	0.54	0	0.17	0	0	0.013	0.0034	0	0.27	0	0	0.34	0.19	0.23	0.31
218	0.7	0	0.18	0	0	1.5e-06	0.12	0	0.00053	0	0	0.34	0.19	0.23	0.31
219	0.058	0	0.025	0	0	0.27	0.0035	0	0.64	0	8	0.34	0.26	0.23	0.36
220	0	0	0	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
221	0.0019	0	0	0.99	0	0.0046	0	0.00022	0.00092	0.0032	3	0	0.15	0.25	0.11
222	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
223	0	0	0.00012	0	1	0	0	0	0	0	4	0.34	0	0	0.17
224	0	0	1.3e-05	0	0	0.99	0.0083	0	0.0016	0	5	0.34	0.33	0.48	0.53
225	0	0	4e-05	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
226	0	0	0	0	0	1	0.00016	0	0	0	5	0.34	0.33	0.48	0.53
227	0	0.99	0	0.0019	0	0	0	0.00039	0	0.0067	1	0	0.084	0.071	0.028
228	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
229	0.95	0	0.00062	0	0	0.039	0.00011	0	0.0061	0	0	0.34	0.19	0.23	0.31
230	8.2e-06	0	0	0	0	0.0034	1	0	0	0	6	0.66	0.33	0.4	0.42
231	0.25	0	0.59	0	0	0.063	0.025	0	0.063	0	2	0.59	0.19	0.32	0.31
232	0	0.12	0	0	0	0	0	0.042	0.84	0	8	0.34	0.26	0.23	0.36
233	0.21	0	5.1e-05	0	0	0.66	0.14	0	0	0	5	0.34	0.33	0.48	0.53
234	0	0	0.011	0	0	0.034	0.96	0	0	0	6	0.66	0.33	0.4	0.42
235	0	0	0.92	0	0.08	0	0	0	0	0	2	0.59	0.19	0.32	0.31
236	0	0	1	0	0	0.0019	0.0017	0	0	0	2	0.59	0.19	0.32	0.31
237	5.2e-05	0	0	0	0	0	1	0	1.5e-05	0	6	0.66	0.33	0.4	0.42
238	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
239	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
240	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
241	0	0	0	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
242	0	1.1e-05	0	0.2	0	0	0	0.8	0	0	7	0.038	0.11	0.18	0.083
243	0.00092	0	0	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
244	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
245	0	0	1	0	0	0.00013	4.1e-06	0	0	0	2	0.59	0.19	0.32	0.31
246	0.95	0	0.023	0	0	0	0	0	0.022	0	0	0.34	0.19	0.23	0.31
247	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
248	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
249	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
250	0.00064	0	0.028	0	0	0	0.97	0	1.8e-05	0	6	0.66	0.33	0.4	0.42
251	0	0	0	1	0	6.7e-05	0	0	0	0	3	0	0.15	0.25	0.11
252	0	0	0	0.004	0	0	0	0.0061	0.99	0	8	0.34	0.26	0.23	0.36
253	0.004	0	0.98	0	0	0	0.02	0	6.2e-05	0	2	0.59	0.19	0.32	0.31
254	2.6e-06	0	0.0014	0	0	0	1	0	0	0	6	0.66	0.33	0.4	0.42
255	0	0	0	0	0	1	2.1e-05	0	0	0	5	0.34	0.33	0.48	0.53
256	0	0	0	0	0	0	0	1	0	0	7	0.038	0.11	0.18	0.083
257	0	0.99	0	0	0	0	0	0.0074	0	7.2e-05	1	0	0.084	0.071	0.028
258	0	0	0.99	0	0.0087	0	0	0	0	0	2	0.59	0.19	0.32	0.31
259	0	0	0	1	0	0	0	8.7e-06	4.9e-06	0.0048	3	0	0.15	0.25	0.11
260	0	0	2.9e-06	0	1	0	0	0	0	0	4	0.34	0	0	0.17
261	0	0	0.00049	0	1	0	0	0	0	0	4	0.34	0	0	0.17
262	3.8e-06	0	0.54	0	0	0	0.46	0	0	0	2	0.59	0.19	0.32	0.31
263	0	0	0	0	0	0	0	0	0	1	9	0	0.4	0.56	0.31
264	0	0	0	0	0	0	0	0	0	1	9	0	0.4	0.56	0.31
265	0	0	0.014	0	0	0	0.99	0	0	0	6	0.66	0.33	0.4	0.42
266	0	0	0.95	0	0	0.0036	0.049	0	0	0	2	0.59	0.19	0.32	0.31
267	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
268	0	0	0.8	0	0	0	0.2	0	0	0	2	0.59	0.19	0.32	0.31
269	0	0	0.92	0	0	0.013	0.063	0	0	0	2	0.59	0.19	0.32	0.31
270	0.00028	0	0.063	0	0	0.49	0.44	0	6.3e-05	0	5	0.34	0.33	0.48	0.53
271	7.2e-06	0	0.021	0	0	0.22	0.76	0	0	0	6	0.66	0.33	0.4	0.42
272	0.79	0	0.21	0	0	0	0	0	1e-05	0	0	0.34	0.19	0.23	0.31
273	0	0	0	0.98	0	0	0	0.023	0	0	3	0	0.15	0.25	0.11
274	0.48	0	8.7e-06	0	0	0	0	0	0.52	0	8	0.34	0.26	0.23	0.36
275	0	1	0	3.7e-06	0	0	0	0	0	0	1	0	0.084	0.071	0.028
276	0	0	0	0	1	0	0	0	0	0	4	0.34	0	0	0.17
277	0.99	0	0.0002	0	0	0	0	0	0.0065	0	0	0.34	0.19	0.23	0.31
278	0.99	0	0.0006	0	0	0	0	0	0.01	0	0	0.34	0.19	0.23	0.31
279	1	0	0	0	0	0	0	0	3.4e-05	0	0	0.34	0.19	0.23	0.31
280	0.63	0	0.1	0	0	0.12	0.00028	0	0.14	0	0	0.34	0.19	0.23	0.31
281	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
282	0	0	0	1	0	0	0	0.0022	0	0	3	0	0.15	0.25	0.11
283	0	1	0	0	0	0	0	9.5e-06	0	0	1	0	0.084	0.071	0.028
284	0	1	0	0	2.4e-05	0	0	0	0	0	1	0	0.084	0.071	0.028
285	0.0018	0	0.085	0	0	0.85	0.062	0	0.0013	0	5	0.34	0.33	0.48	0.53
286	0	0	0	1	0	0	0	0	0	0	3	0	0.15	0.25	0.11
287	0	0	0	1	0	0	0	6.9e-05	0	0	3	0	0.15	0.25	0.11
288	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
289	0	0	0.00022	0	0	0.0031	1	0	0	0	6	0.66	0.33	0.4	0.42
290	0	0	0.74	0	0	0.26	0	0	0	0	2	0.59	0.19	0.32	0.31
291	7.1e-05	0	1	0	0	0	0	0	1.2e-06	0	2	0.59	0.19	0.32	0.31
292	2.8e-06	0	0	1	0	0.00012	0	0.0014	0	2.4e-05	3	0	0.15	0.25	0.11
293	0.00087	0	0	1	0	0	0	0	0	4.9e-06	3	0	0.15	0.25	0.11
294	0	0	0.71	0	0	2.9e-05	0.29	0	0	0	2	0.59	0.19	0.32	0.31
295	0	0	0.98	0	0	0.019	0	0	0	0	2	0.59	0.19	0.32	0.31
296	0.0019	0	0.11	0	0	0.24	0.65	0	0.0046	0	6	0.66	0.33	0.4	0.42
297	0.015	0	0.0031	0	0	0.98	1.9e-05	0	0.00011	0	5	0.34	0.33	0.48	0.53
298	3.8e-06	0	1	0	0	3.1e-05	0	0	0	0	2	0.59	0.19	0.32	0.31
299	0	0	0.0011	0	1	0	0	0	0	0	4	0.34	0	0	0.17
300	0.97	0	0.0031	0	0	0.002	0	0	0.029	0	0	0.34	0.19	0.23	0.31
301	0	0	0	0.73	0	0.00015	0	0.0023	0.27	5.6e-06	3	0	0.15	0.25	0.11
302	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
303	0	0	0	0	0	1	0	0	0	0	5	0.34	0.33	0.48	0.53
304	0	1	0	0	0	0	0	0	0	0	1	0	0.084	0.071	0.028
305	0	0	1	0	0	0	0	0	0	0	2	0.59	0.19	0.32	0.31
