SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
113	0	0	0	1	3	0	0.13	0.18	0.083
114	0	0.9	0.1	0	1	0.34	0.19	0.32	0.25
115	0	0	0	1	3	0	0.13	0.18	0.083
116	0	0.0031	1	0	2	0.66	0.19	0.32	0.36
117	1	0	0	0	0	0.38	0.09	0.076	0.17
118	1	0	0	0	0	0.38	0.09	0.076	0.17
119	0	0.95	0.045	0	1	0.34	0.19	0.32	0.25
120	0	0.21	0.79	0	2	0.66	0.19	0.32	0.36
121	0	0.9	0.098	0	1	0.34	0.19	0.32	0.25
122	1	0	0	0	0	0.38	0.09	0.076	0.17
123	0	0.85	0.15	0	1	0.34	0.19	0.32	0.25
124	1	0	0	0	0	0.38	0.09	0.076	0.17
125	0	0	0	1	3	0	0.13	0.18	0.083
126	6.5e-06	0.87	0.13	0	1	0.34	0.19	0.32	0.25
127	0	0.00026	1	0	2	0.66	0.19	0.32	0.36
128	0	0.99	0.005	0	1	0.34	0.19	0.32	0.25
129	0	1	0	0	1	0.34	0.19	0.32	0.25
130	0	0.99	0.009	0	1	0.34	0.19	0.32	0.25
131	0	1	0.00015	0	1	0.34	0.19	0.32	0.25
132	0	0	1	0	2	0.66	0.19	0.32	0.36
133	0	0.0071	0.99	0	2	0.66	0.19	0.32	0.36
134	0	0	0	1	3	0	0.13	0.18	0.083
135	0	0.98	0.019	0	1	0.34	0.19	0.32	0.25
136	0	0	0	1	3	0	0.13	0.18	0.083
137	1	0	0	0	0	0.38	0.09	0.076	0.17
138	0	0.87	0.13	0	1	0.34	0.19	0.32	0.25
139	0	1	0	0	1	0.34	0.19	0.32	0.25
140	0	1	5.8e-05	0	1	0.34	0.19	0.32	0.25
141	1	0	0	0	0	0.38	0.09	0.076	0.17
142	0	0.08	0.92	0	2	0.66	0.19	0.32	0.36
143	0	0.14	0.86	0	2	0.66	0.19	0.32	0.36
144	0	0.73	0.27	0	1	0.34	0.19	0.32	0.25
145	0	0.28	0.72	0	2	0.66	0.19	0.32	0.36
146	0	7e-06	1	0	2	0.66	0.19	0.32	0.36
147	0	0	1	0	2	0.66	0.19	0.32	0.36
148	0	1	0.00033	0	1	0.34	0.19	0.32	0.25
149	0.02	0.98	0	0	1	0.34	0.19	0.32	0.25
150	0	0.26	0.74	0	2	0.66	0.19	0.32	0.36
151	0	0	0	1	3	0	0.13	0.18	0.083
152	0	0	0	1	3	0	0.13	0.18	0.083
153	1	0.0033	0.001	0	0	0.38	0.09	0.076	0.17
154	0	0.97	0.029	0	1	0.34	0.19	0.32	0.25
155	0	0.078	0.92	0	2	0.66	0.19	0.32	0.36
156	8.6e-05	0	0	1	3	0	0.13	0.18	0.083
157	0	0.89	0.11	0	1	0.34	0.19	0.32	0.25
158	0.0011	0	0	1	3	0	0.13	0.18	0.083
159	0	1	0	0	1	0.34	0.19	0.32	0.25
160	0	1	0	0	1	0.34	0.19	0.32	0.25
161	0	0	0	1	3	0	0.13	0.18	0.083
162	0	1	0.00086	0	1	0.34	0.19	0.32	0.25
163	0.63	0	0	0.37	0	0.38	0.09	0.076	0.17
164	0	0	1	0	2	0.66	0.19	0.32	0.36
165	0	1	0.0016	0	1	0.34	0.19	0.32	0.25
166	0	0.98	0.016	0	1	0.34	0.19	0.32	0.25
167	0	0.76	0.24	0	1	0.34	0.19	0.32	0.25
168	0	1	2.8e-06	0	1	0.34	0.19	0.32	0.25
169	0	0.0044	0	1	3	0	0.13	0.18	0.083
170	0	0.003	0	1	3	0	0.13	0.18	0.083
171	0	0	0	1	3	0	0.13	0.18	0.083
172	0	1	0	0	1	0.34	0.19	0.32	0.25
173	1	0	0	0	0	0.38	0.09	0.076	0.17
174	0	0.28	0.72	0	2	0.66	0.19	0.32	0.36
175	0	9.2e-05	0	1	3	0	0.13	0.18	0.083
176	0	1	0	0	1	0.34	0.19	0.32	0.25
177	0	0.0022	0	1	3	0	0.13	0.18	0.083
178	0	4.8e-05	0	1	3	0	0.13	0.18	0.083
179	0	1.5e-06	0	1	3	0	0.13	0.18	0.083
180	0	0	1	0	2	0.66	0.19	0.32	0.36
181	0	0.75	0.25	0	1	0.34	0.19	0.32	0.25
182	0	1	0	0	1	0.34	0.19	0.32	0.25
183	0	0	1	0	2	0.66	0.19	0.32	0.36
184	0	0.91	0.085	0	1	0.34	0.19	0.32	0.25
185	0	0.3	0.7	0	2	0.66	0.19	0.32	0.36
186	0	1	9.8e-05	0	1	0.34	0.19	0.32	0.25
187	9.2e-05	1.3e-05	0	1	3	0	0.13	0.18	0.083
188	1	0	0	0	0	0.38	0.09	0.076	0.17
189	0	1	0	0	1	0.34	0.19	0.32	0.25
190	0	1	0	0	1	0.34	0.19	0.32	0.25
191	0	0	0	1	3	0	0.13	0.18	0.083
192	1	0	0	0	0	0.38	0.09	0.076	0.17
193	0	0.13	0.87	0	2	0.66	0.19	0.32	0.36
194	0	0.29	0.71	0	2	0.66	0.19	0.32	0.36
195	0	0	0	1	3	0	0.13	0.18	0.083
196	0	1	0.0002	0	1	0.34	0.19	0.32	0.25
197	6.7e-06	0.2	0	0.8	3	0	0.13	0.18	0.083
198	0	0.034	0.97	0	2	0.66	0.19	0.32	0.36
199	0	1	0.00026	0	1	0.34	0.19	0.32	0.25
200	0	0.0025	1	0	2	0.66	0.19	0.32	0.36
201	0	1	5.4e-05	0	1	0.34	0.19	0.32	0.25
202	0	0.99	0.0062	0	1	0.34	0.19	0.32	0.25
203	0	1	0.00086	0	1	0.34	0.19	0.32	0.25
204	0	0	1	0	2	0.66	0.19	0.32	0.36
205	0	0.23	0.77	0	2	0.66	0.19	0.32	0.36
206	0	1	0.00095	0	1	0.34	0.19	0.32	0.25
207	1	0	0	0	0	0.38	0.09	0.076	0.17
208	0	1	0.0005	0	1	0.34	0.19	0.32	0.25
209	0	0	0	1	3	0	0.13	0.18	0.083
210	1.5e-06	0	0	1	3	0	0.13	0.18	0.083
211	0	0.99	0.013	0	1	0.34	0.19	0.32	0.25
212	1	0	0	0	0	0.38	0.09	0.076	0.17
213	0	1	0	0	1	0.34	0.19	0.32	0.25
214	0	0.93	0.07	0	1	0.34	0.19	0.32	0.25
215	0	1	3e-06	0	1	0.34	0.19	0.32	0.25
216	1	0	0	0	0	0.38	0.09	0.076	0.17
217	0	1	0.00047	0	1	0.34	0.19	0.32	0.25
218	0	1	0.00021	0	1	0.34	0.19	0.32	0.25
219	0	0.99	0.0066	0	1	0.34	0.19	0.32	0.25
220	0.95	0.046	0	0	0	0.38	0.09	0.076	0.17
221	0	0.88	0	0.12	1	0.34	0.19	0.32	0.25
222	0	0	1	0	2	0.66	0.19	0.32	0.36
223	1.4e-05	0	1	0	2	0.66	0.19	0.32	0.36
224	0	1	0.0046	0	1	0.34	0.19	0.32	0.25
225	0	1	0	0	1	0.34	0.19	0.32	0.25
226	0	7.3e-06	1	0	2	0.66	0.19	0.32	0.36
227	0	0	0	1	3	0	0.13	0.18	0.083
228	0.81	0	0	0.19	0	0.38	0.09	0.076	0.17
229	0	1	0.00054	0	1	0.34	0.19	0.32	0.25
230	0.95	0.014	0.035	0	0	0.38	0.09	0.076	0.17
231	0	0.97	0.031	0	1	0.34	0.19	0.32	0.25
232	1.9e-06	0	0	1	3	0	0.13	0.18	0.083
233	0.019	0.98	7.5e-06	0	1	0.34	0.19	0.32	0.25
234	0	0	1	0	2	0.66	0.19	0.32	0.36
235	0	0	1	0	2	0.66	0.19	0.32	0.36
236	0	1	0.00026	0	1	0.34	0.19	0.32	0.25
237	1	0	0	0	0	0.38	0.09	0.076	0.17
238	0	0	0	1	3	0	0.13	0.18	0.083
239	0	0	1	0	2	0.66	0.19	0.32	0.36
240	0	1	0	0	1	0.34	0.19	0.32	0.25
241	1	0	0	0	0	0.38	0.09	0.076	0.17
242	0	0	0	1	3	0	0.13	0.18	0.083
243	1	0	0	0	0	0.38	0.09	0.076	0.17
244	0	1	0	0	1	0.34	0.19	0.32	0.25
245	0	1	0	0	1	0.34	0.19	0.32	0.25
246	0.00029	1	0.00049	0	1	0.34	0.19	0.32	0.25
247	0	0	0	1	3	0	0.13	0.18	0.083
248	0	1	0	0	1	0.34	0.19	0.32	0.25
249	0	0	0	1	3	0	0.13	0.18	0.083
250	0	1	0.00064	0	1	0.34	0.19	0.32	0.25
251	0	0	0	1	3	0	0.13	0.18	0.083
252	1.4e-05	0	0	1	3	0	0.13	0.18	0.083
253	0.00021	0.0043	1	0	2	0.66	0.19	0.32	0.36
254	0	0.11	0.89	0	2	0.66	0.19	0.32	0.36
255	0	1	0.00055	0	1	0.34	0.19	0.32	0.25
256	1	0	0	0	0	0.38	0.09	0.076	0.17
257	0	0	0	1	3	0	0.13	0.18	0.083
258	0	0.99	0.011	0	1	0.34	0.19	0.32	0.25
259	0	0	0	1	3	0	0.13	0.18	0.083
260	0	0	1	0	2	0.66	0.19	0.32	0.36
261	0.00058	2.3e-05	1	0	2	0.66	0.19	0.32	0.36
262	0	0.021	0.98	0	2	0.66	0.19	0.32	0.36
263	0	1	0	0	1	0.34	0.19	0.32	0.25
264	0	1	0	0	1	0.34	0.19	0.32	0.25
265	0	1	0	0	1	0.34	0.19	0.32	0.25
266	0	1	7.4e-05	0	1	0.34	0.19	0.32	0.25
267	0	0	0	1	3	0	0.13	0.18	0.083
268	0	0.92	0.08	0	1	0.34	0.19	0.32	0.25
269	0	1	0.0019	0	1	0.34	0.19	0.32	0.25
270	0	0.84	0.16	0	1	0.34	0.19	0.32	0.25
271	0	1	0.00012	0	1	0.34	0.19	0.32	0.25
272	0	1	0	0	1	0.34	0.19	0.32	0.25
273	0	0	0	1	3	0	0.13	0.18	0.083
274	0	1	0	0	1	0.34	0.19	0.32	0.25
275	0	0	0	1	3	0	0.13	0.18	0.083
276	1	0.00042	0	0	0	0.38	0.09	0.076	0.17
277	0	1	0	0	1	0.34	0.19	0.32	0.25
278	0	1	0	0	1	0.34	0.19	0.32	0.25
279	0	1	0	0	1	0.34	0.19	0.32	0.25
280	0	1	0	0	1	0.34	0.19	0.32	0.25
281	0	0	0	1	3	0	0.13	0.18	0.083
282	0	0	0	1	3	0	0.13	0.18	0.083
283	0	0	0	1	3	0	0.13	0.18	0.083
284	0	0	0	1	3	0	0.13	0.18	0.083
285	0	0.81	0.19	0	1	0.34	0.19	0.32	0.25
286	0	0	0	1	3	0	0.13	0.18	0.083
287	0	0	0	1	3	0	0.13	0.18	0.083
288	0	0	0	1	3	0	0.13	0.18	0.083
289	0	0.98	0.017	0	1	0.34	0.19	0.32	0.25
290	0	1	0.0015	0	1	0.34	0.19	0.32	0.25
291	0	0.21	0.79	0	2	0.66	0.19	0.32	0.36
292	0	2.3e-06	0	1	3	0	0.13	0.18	0.083
293	0	1	0	0	1	0.34	0.19	0.32	0.25
294	0	0.007	0.99	0	2	0.66	0.19	0.32	0.36
295	0	1	0.0013	0	1	0.34	0.19	0.32	0.25
296	0	0.29	0.71	0	2	0.66	0.19	0.32	0.36
297	0	1	0	0	1	0.34	0.19	0.32	0.25
298	0	0.79	0.21	0	1	0.34	0.19	0.32	0.25
299	0	0	1	0	2	0.66	0.19	0.32	0.36
300	0	1	0.0016	0	1	0.34	0.19	0.32	0.25
301	1.8e-06	3.9e-06	0	1	3	0	0.13	0.18	0.083
302	0	1	0	0	1	0.34	0.19	0.32	0.25
303	0	1	0	0	1	0.34	0.19	0.32	0.25
304	0	0	0	1	3	0	0.13	0.18	0.083
305	0	0.68	0.32	0	1	0.34	0.19	0.32	0.25
306	0	0	1	0	2	0.66	0.19	0.32	0.36
307	0	0.00084	0	1	3	0	0.13	0.18	0.083
308	1	0	0	0	0	0.38	0.09	0.076	0.17
309	0	0.23	0.77	0	2	0.66	0.19	0.32	0.36
310	0	1	0.0025	0	1	0.34	0.19	0.32	0.25
311	0	0	1	0	2	0.66	0.19	0.32	0.36
312	3.2e-05	1	0.00018	0	1	0.34	0.19	0.32	0.25
313	0	0.97	0.026	0	1	0.34	0.19	0.32	0.25
314	0	0	1	0	2	0.66	0.19	0.32	0.36
315	0	1	0.00011	0	1	0.34	0.19	0.32	0.25
316	0	0.00012	0	1	3	0	0.13	0.18	0.083
317	0	0.92	0.076	0	1	0.34	0.19	0.32	0.25
318	0	1	0.0028	0	1	0.34	0.19	0.32	0.25
319	0	1	0.0031	0	1	0.34	0.19	0.32	0.25
320	0	1	0.0019	0	1	0.34	0.19	0.32	0.25
321	5.1e-06	1	0	0.0014	1	0.34	0.19	0.32	0.25
322	0.0025	0.097	0.9	0	2	0.66	0.19	0.32	0.36
323	0.0087	0.99	0.0043	0	1	0.34	0.19	0.32	0.25
324	0	1	0	0	1	0.34	0.19	0.32	0.25
325	0	1	0.0014	0	1	0.34	0.19	0.32	0.25
326	0	1	0.00033	0	1	0.34	0.19	0.32	0.25
327	6.9e-05	0.75	0.25	0	1	0.34	0.19	0.32	0.25
328	0	0.75	0.25	0	1	0.34	0.19	0.32	0.25
329	0	0.74	0.26	0	1	0.34	0.19	0.32	0.25
330	0	0.076	0.92	0	2	0.66	0.19	0.32	0.36
331	0	1	0	0	1	0.34	0.19	0.32	0.25
332	0	0.21	0.79	0	2	0.66	0.19	0.32	0.36
333	1	0	0	0	0	0.38	0.09	0.076	0.17
334	0	1	0	0	1	0.34	0.19	0.32	0.25
335	0	1	0	0	1	0.34	0.19	0.32	0.25
336	0	0	0	1	3	0	0.13	0.18	0.083
337	0	1	0	0	1	0.34	0.19	0.32	0.25
338	0	1	0.00017	0	1	0.34	0.19	0.32	0.25
339	1	0	0	0	0	0.38	0.09	0.076	0.17
340	0	0.37	0.63	0	2	0.66	0.19	0.32	0.36
341	0	1	0	0	1	0.34	0.19	0.32	0.25
342	0	0	0	1	3	0	0.13	0.18	0.083
343	0	1	0	0	1	0.34	0.19	0.32	0.25
344	0	1	0	0	1	0.34	0.19	0.32	0.25
345	0	0	0	1	3	0	0.13	0.18	0.083
346	1	0	0	0	0	0.38	0.09	0.076	0.17
347	0	1	3.3e-05	0	1	0.34	0.19	0.32	0.25
348	0	0.87	0.13	0	1	0.34	0.19	0.32	0.25
349	0	0	0	1	3	0	0.13	0.18	0.083
350	0	1	0	0	1	0.34	0.19	0.32	0.25
351	0	0.00038	0	1	3	0	0.13	0.18	0.083
352	0	0.75	0.25	0	1	0.34	0.19	0.32	0.25
353	5e-06	0.28	0.72	0	2	0.66	0.19	0.32	0.36
354	0	4.9e-05	1	0	2	0.66	0.19	0.32	0.36
355	0	0.98	0	0.016	1	0.34	0.19	0.32	0.25
356	0	1	0	0	1	0.34	0.19	0.32	0.25
357	0	0	0	1	3	0	0.13	0.18	0.083
358	1	0	0	0	0	0.38	0.09	0.076	0.17
359	0	1	0	0	1	0.34	0.19	0.32	0.25
360	0	0.89	0.00012	0.11	1	0.34	0.19	0.32	0.25
361	0	0.011	0.99	0	2	0.66	0.19	0.32	0.36
362	0	0.59	0	0.41	1	0.34	0.19	0.32	0.25
363	1	0	0	0	0	0.38	0.09	0.076	0.17
364	0	0	0	1	3	0	0.13	0.18	0.083
365	0	1	0.00011	0	1	0.34	0.19	0.32	0.25
366	1	0	0	0	0	0.38	0.09	0.076	0.17
367	0	1	0.0001	0	1	0.34	0.19	0.32	0.25
368	0	0	0	1	3	0	0.13	0.18	0.083
369	0	0	0	1	3	0	0.13	0.18	0.083
370	0	0	0	1	3	0	0.13	0.18	0.083
371	0	1	0.003	0	1	0.34	0.19	0.32	0.25
372	0	0	0	1	3	0	0.13	0.18	0.083
373	0	1	0	0	1	0.34	0.19	0.32	0.25
374	0	0	1	0	2	0.66	0.19	0.32	0.36
375	0	0	1	0	2	0.66	0.19	0.32	0.36
376	0	1	5.8e-05	0	1	0.34	0.19	0.32	0.25
377	0	0.86	0.14	0	1	0.34	0.19	0.32	0.25
378	0	0.00025	1	0	2	0.66	0.19	0.32	0.36
379	0	0.98	0.021	0	1	0.34	0.19	0.32	0.25
380	0	0.88	0.12	0	1	0.34	0.19	0.32	0.25
381	0	0	0	1	3	0	0.13	0.18	0.083
382	0	0	0	1	3	0	0.13	0.18	0.083
383	0	0	0	1	3	0	0.13	0.18	0.083
384	0	0.5	0.5	0	1	0.34	0.19	0.32	0.25
385	0	0.93	0.073	0	1	0.34	0.19	0.32	0.25
386	0	0.87	0.13	0	1	0.34	0.19	0.32	0.25
387	0	0.14	0.86	0	2	0.66	0.19	0.32	0.36
388	0	1	0.0016	0	1	0.34	0.19	0.32	0.25
389	0	0.033	0.97	0	2	0.66	0.19	0.32	0.36
390	1	0	0	0	0	0.38	0.09	0.076	0.17
391	1	0	0	0	0	0.38	0.09	0.076	0.17
392	0	1	0.0048	0	1	0.34	0.19	0.32	0.25
393	0	0.9	0.1	0	1	0.34	0.19	0.32	0.25
394	0	0.19	0.81	0	2	0.66	0.19	0.32	0.36
395	0	0.9	0.1	0	1	0.34	0.19	0.32	0.25
396	0	0.29	0.71	0	2	0.66	0.19	0.32	0.36
397	0	0.95	0.047	0	1	0.34	0.19	0.32	0.25
398	1	0	0	0	0	0.38	0.09	0.076	0.17
399	0	0	0	1	3	0	0.13	0.18	0.083
400	0	0.034	0.97	0	2	0.66	0.19	0.32	0.36
401	0	0.98	0.024	0	1	0.34	0.19	0.32	0.25
402	0	0.53	0.47	0	1	0.34	0.19	0.32	0.25
403	0	0.95	0.052	0	1	0.34	0.19	0.32	0.25
404	0	1	0	0	1	0.34	0.19	0.32	0.25
405	0	9.5e-05	0	1	3	0	0.13	0.18	0.083
406	0	1	1.6e-06	0	1	0.34	0.19	0.32	0.25
407	0	1	0.0009	0	1	0.34	0.19	0.32	0.25
408	0	0.99	0.011	0	1	0.34	0.19	0.32	0.25
409	0	1	0	0	1	0.34	0.19	0.32	0.25
410	0	0	1	0	2	0.66	0.19	0.32	0.36
411	0	0.96	0.039	0	1	0.34	0.19	0.32	0.25
412	1	0	0	0	0	0.38	0.09	0.076	0.17
413	0	1	0.0024	0	1	0.34	0.19	0.32	0.25
414	0	0.56	0.44	0	1	0.34	0.19	0.32	0.25
415	0	0.99	0.0051	0	1	0.34	0.19	0.32	0.25
416	0	0.29	0.71	0	2	0.66	0.19	0.32	0.36
417	0	0	0	1	3	0	0.13	0.18	0.083
418	0	0	0	1	3	0	0.13	0.18	0.083
419	0	0.00028	0	1	3	0	0.13	0.18	0.083
420	0	0	1	0	2	0.66	0.19	0.32	0.36
421	0	0.9	0.099	0	1	0.34	0.19	0.32	0.25
422	1	0	0	0	0	0.38	0.09	0.076	0.17
423	0	0.38	0.62	0	2	0.66	0.19	0.32	0.36
424	0	0	0	1	3	0	0.13	0.18	0.083
425	1	0	0	0	0	0.38	0.09	0.076	0.17
426	1	0	0	0	0	0.38	0.09	0.076	0.17
427	0	1	0	0	1	0.34	0.19	0.32	0.25
428	0	0	0	1	3	0	0.13	0.18	0.083
429	0	0	0	1	3	0	0.13	0.18	0.083
430	0	0	0	1	3	0	0.13	0.18	0.083
431	1	0	0	0	0	0.38	0.09	0.076	0.17
432	0	0	0	1	3	0	0.13	0.18	0.083
433	0	1	0.0034	0	1	0.34	0.19	0.32	0.25
434	0	0.98	0.019	0	1	0.34	0.19	0.32	0.25
435	0	0.012	0.99	0	2	0.66	0.19	0.32	0.36
436	0	0	0	1	3	0	0.13	0.18	0.083
437	0	0	0	1	3	0	0.13	0.18	0.083
438	0	0.94	0.059	0	1	0.34	0.19	0.32	0.25
439	0	0	0	1	3	0	0.13	0.18	0.083
440	0	1	0.00081	0	1	0.34	0.19	0.32	0.25
441	0	0.84	0.16	0	1	0.34	0.19	0.32	0.25
442	0	0.98	0.016	0	1	0.34	0.19	0.32	0.25
443	0	0	0	1	3	0	0.13	0.18	0.083
444	0	0.019	0	0.98	3	0	0.13	0.18	0.083
445	1.1e-05	0	0	1	3	0	0.13	0.18	0.083
446	7.1e-06	0	0	1	3	0	0.13	0.18	0.083
447	0	1	0	0	1	0.34	0.19	0.32	0.25
448	0	0.00063	1	0	2	0.66	0.19	0.32	0.36
449	1	0	0	0	0	0.38	0.09	0.076	0.17
450	0	0	0	1	3	0	0.13	0.18	0.083
451	0	0	0	1	3	0	0.13	0.18	0.083
452	0	1	0.0016	0	1	0.34	0.19	0.32	0.25
453	0	1	0	0	1	0.34	0.19	0.32	0.25
454	0	0	0	1	3	0	0.13	0.18	0.083
455	0	1	0	0	1	0.34	0.19	0.32	0.25
456	1e-05	1	0	0	1	0.34	0.19	0.32	0.25
457	0.0001	1	3.8e-05	0	1	0.34	0.19	0.32	0.25
458	0.00022	1	3.1e-05	0	1	0.34	0.19	0.32	0.25
459	0	0	0	1	3	0	0.13	0.18	0.083
460	0	0	0	1	3	0	0.13	0.18	0.083
461	0.00012	1	5e-06	0	1	0.34	0.19	0.32	0.25
462	0	0.0019	1	0	2	0.66	0.19	0.32	0.36
463	2.6e-06	0	0	1	3	0	0.13	0.18	0.083
464	0	0	0	1	3	0	0.13	0.18	0.083
465	0	1	0	0	1	0.34	0.19	0.32	0.25
