SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
19	0.00031	0	0.86	0	0.044	7.7e-05	0	0.0025	0	0.0011	0	0	0	0	0	0.092	2	0.34	0.19	0.25	0.25
20	0	0	0	0	0	0	0.00016	0	0	0	0	0	2.2e-06	0	1	0	14	0	0.13	0.21	0.083
21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
22	5.4e-05	0	0.16	0	0	0.0021	0	0.00014	0	0.77	0	0	0	0	0	0.068	9	0.34	0.26	0.23	0.36
23	0.93	0	0.0077	0	0.0035	0.0075	0	1.1e-06	0	0.049	0	0	0	0	0	1e-05	0	0.62	0.26	0.36	0.36
24	0	0	0	0	0	0	0.98	0	0	0	0	0	1.3e-06	0	0.019	0	6	0	0.17	0.32	0.11
25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00041	0	3	0	0.084	0.036	0.028
26	0.0004	0	0.096	0	0.15	0.00035	0	2.7e-06	0	1.7e-05	0	0	0	0	0	0.75	15	0.66	0.18	0.32	0.31
27	0.002	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
28	0	0	0	0	0	0	0.43	0	0	0	0	0	0.0001	0	0.57	0	14	0	0.13	0.21	0.083
29	0	0	0	1	0	0	0	0	0	0	0	0	3.3e-06	0	2.2e-05	0	3	0	0.084	0.036	0.028
30	0.024	0	0.0021	0	0.97	0.00055	0	1.9e-06	0	3.5e-06	0	0	0	0	0	1.1e-06	4	0.34	0.19	0.4	0.25
31	0	0	0	0	0	0	1.2e-06	0	0	0	0	0	0.009	0	0.99	0	14	0	0.13	0.21	0.083
32	0.00032	0	0.00078	0	0	0.044	0	0	0	0.92	0	0	0	0	0	0.038	9	0.34	0.26	0.23	0.36
33	0	0	0	0	0	0	0.00011	0	0	0	0	0	9.6e-05	0	1	0	14	0	0.13	0.21	0.083
34	0.41	0	0.0018	0	0.00014	0.32	0	0.0015	0	0.26	0	0	0	0	0	0.0039	0	0.62	0.26	0.36	0.36
35	0.035	0	0.89	0	0.017	0.0071	0	0.00087	0	0.046	0	0	0	0	0	0	2	0.34	0.19	0.25	0.25
36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.038	0.19	0.18	0.083
37	0.003	0	0.28	0	0.00012	0.0041	0	0.00096	0	0.54	0	0	0	0	0	0.17	9	0.34	0.26	0.23	0.36
38	0.00017	0	7.4e-06	0	1	1.5e-06	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
39	1	0	0	0	0.0014	0.00095	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
40	0	0	0	0	0	0	0.95	0	0	0	0	0	0.00065	0	0.053	0	6	0	0.17	0.32	0.11
41	4.6e-05	0	0.85	0	2e-05	0.0045	0	0.025	0	0.1	0	0	0	0	0	0.013	2	0.34	0.19	0.25	0.25
42	0	0	0	0	0	0	0.6	0	0	0	0	0	0.0021	0	0.4	0	6	0	0.17	0.32	0.11
43	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0036	0	6	0	0.17	0.32	0.11
44	0.001	0	0.47	0	2.4e-06	0.0074	0	0.0028	0	0.45	0	0	0	0	0	0.066	2	0.34	0.19	0.25	0.25
45	0	0	0.7	0	0	2e-05	0	0.012	0	0.29	2.7e-06	0	0	0	0	1.6e-05	2	0.34	0.19	0.25	0.25
46	2.1e-05	0	0.14	0	7.1e-05	7.3e-05	0	1.3e-06	0	0.00057	0	0	0	0	0	0.86	15	0.66	0.18	0.32	0.31
47	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
48	9.4e-05	0	0.88	0	0.036	0.0046	0	0.015	0	0.068	4.7e-06	0	0	0	0	0.00041	2	0.34	0.19	0.25	0.25
49	0	0	0	2.8e-05	0	0	0.0052	0	0	0	0	0	0.013	0	0.98	0	14	0	0.13	0.21	0.083
50	0.15	0	0.29	0	0.01	0.052	0	0.0074	0	0.24	0	0	0	0	0	0.25	2	0.34	0.19	0.25	0.25
51	0.16	0	0.042	0	0.55	7.6e-05	0	0	0	6.8e-06	0	0	0	0	0	0.24	4	0.34	0.19	0.4	0.25
52	0	0	0	0	0	0	0.0025	0	0	0	0	0	0.0032	0	0.99	0	14	0	0.13	0.21	0.083
53	1	0	0	0	0.0021	4e-06	0	0	0	0	0	0	0	0	0	8.1e-05	0	0.62	0.26	0.36	0.36
54	0.061	0	0.23	0	0.0041	0	0	0	0	0	0	0	0	0	0	0.71	15	0.66	0.18	0.32	0.31
55	0.0013	0	0.76	0	0.0059	0.00059	0	0.0013	0	0.006	0	0	0	0	0	0.23	2	0.34	0.19	0.25	0.25
56	0.59	0	0.3	0	0.031	7.5e-05	0	4.2e-06	0	0.0001	0	0	0	0	0	0.081	0	0.62	0.26	0.36	0.36
57	0	0	0	0	0	0	0	0	0	0	3.6e-05	0	0	0	0	1	15	0.66	0.18	0.32	0.31
58	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.75	0	14	0	0.13	0.21	0.083
59	0	0	0	0	0	0	0.96	0	0	0	0	0	0.00062	0	0.042	0	6	0	0.17	0.32	0.11
60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
61	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
62	0.0072	0	0.59	0	1.2e-05	0.0095	0	0.017	0	0.3	0	0	0	0	0	0.078	2	0.34	0.19	0.25	0.25
63	0	0	0	0	0	0	0.87	0	0	0	0	0	0.00021	0	0.13	0	6	0	0.17	0.32	0.11
64	0.68	0	0.0024	0	0.31	0.008	0	5e-06	0	0.00026	0	0	0	0	0	0.00036	0	0.62	0.26	0.36	0.36
65	0.0023	0	4.7e-05	0	1	2.6e-05	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
67	0	0	0	0	0	0	0.98	0	0	0	0	0	1.8e-06	0	0.021	0	6	0	0.17	0.32	0.11
68	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
69	0.056	0	0.52	0	0.33	0.0098	0	0.015	0	0.025	0	0	0	0	0	0.047	2	0.34	0.19	0.25	0.25
70	0	0	0	0	0	0	0	0	0.99	0	0.0064	0	0	0	0	0	8	0.34	0	0	0.17
71	0.0035	0	0.86	0	0.0045	0.0052	0	0.027	0	0.044	0	0	0	0	0	0.056	2	0.34	0.19	0.25	0.25
72	0.00083	0	0.86	0	0.0078	0.0011	0	0.0013	0	0.0046	0	0	0	0	0	0.12	2	0.34	0.19	0.25	0.25
73	0.0023	0	0.82	0	0.011	0.0032	0	0.0047	0	0.039	2.9e-06	0	0	0	0	0.12	2	0.34	0.19	0.25	0.25
74	0.014	0	0.45	0	0.005	0.034	0	0.0018	0	0.14	0	0	0	0	0	0.36	2	0.34	0.19	0.25	0.25
75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
76	0.00017	0	0.69	0	0.0091	7.2e-05	0	0.00012	0	0.00052	0	0	0	0	0	0.3	2	0.34	0.19	0.25	0.25
77	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
78	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
79	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
80	3.2e-05	0	0.49	0	0	0.00069	0	0.0014	0	0.48	0	0	0	0	0	0.025	2	0.34	0.19	0.25	0.25
81	0.88	0.00042	0.0046	0	0.053	0.039	0	0.00011	0	0.027	0	0	0	0	0	0.00016	0	0.62	0.26	0.36	0.36
82	0	0	0.93	0	0	0.00027	0	0.0047	0	0.057	0	0	0	0	0	0.003	2	0.34	0.19	0.25	0.25
83	0.066	6.1e-06	0.035	0	0.9	0.00097	0	0.00032	0	0.00017	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
84	0	0	0	0	0	0	0.91	0	0	0	0	0	5.6e-05	0	0.091	0	6	0	0.17	0.32	0.11
85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
86	0.0085	0	0.56	0	0.00099	0.00068	0	0.0016	0	0.043	0	0	0	0	0	0.39	2	0.34	0.19	0.25	0.25
87	0	0	0.69	0	0	0	0	0.0071	0	0.3	0	0	0	0	0	5.5e-06	2	0.34	0.19	0.25	0.25
88	8.1e-05	0	0.76	0	6.1e-06	0.00086	0	0.0045	0	0.17	0	0	0	0	0	0.068	2	0.34	0.19	0.25	0.25
89	0.058	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
90	0	0	0.00082	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
91	0.68	0.27	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
92	0.028	0	0.85	0	0.084	2.4e-05	0	1.8e-05	0	5.5e-05	2.7e-05	0	0	0	0	0.04	2	0.34	0.19	0.25	0.25
93	0	0	0	0	0	0	0.16	0	0	0	0	0	7.6e-05	0	0.84	0	14	0	0.13	0.21	0.083
94	0	0	0	0	0	0	0.027	0	0	0	0	0	0.00011	0	0.97	0	14	0	0.13	0.21	0.083
95	0.0023	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0.23	2	0.34	0.19	0.25	0.25
96	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	2	0.34	0.19	0.25	0.25
97	0	0	0.19	0	0	0	0.81	0	0	0	0	0	0	0	0.00094	0	6	0	0.17	0.32	0.11
98	0.0047	0	0.34	0	3.9e-05	0.24	0	0.017	0	0.32	0	0	0	0	0	0.085	2	0.34	0.19	0.25	0.25
99	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
100	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
101	0.028	0	0.18	0	0.00034	0.08	0	0.00068	0	0.3	0	0	0	0	0	0.42	15	0.66	0.18	0.32	0.31
102	0	0	0	0	0	0	0.36	0	0	0	0	0	3.9e-05	0	0.64	0	14	0	0.13	0.21	0.083
103	0.019	0	0.014	0	0.0017	0.079	0	9.6e-06	0	0.0013	0	0	0	0	0	0.88	15	0.66	0.18	0.32	0.31
104	0.00033	0	0.39	0	0.0096	0.0013	0	0.00011	0	0.0012	0	0	0	0	0	0.6	15	0.66	0.18	0.32	0.31
105	0	0	1	0	0	0	0	0.0013	0	0	0	0	0	0	0	1e-05	2	0.34	0.19	0.25	0.25
106	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0.3	0	6	0	0.17	0.32	0.11
107	0.05	0	3.1e-05	0	6.1e-06	1.8e-06	0	0	0	0	0	0	0	0	0	0.95	15	0.66	0.18	0.32	0.31
108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
109	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
110	0.00013	0	0.2	0	0	0.005	0	0.018	0	0.78	0	0	0	0	0	0	9	0.34	0.26	0.23	0.36
111	0.42	0	0.027	0	0.00079	0.23	0	0	0	0.31	0	0	0	0	0	0.012	0	0.62	0.26	0.36	0.36
112	0.039	0	0.63	0	0.01	0.017	0	0.054	0	0.18	0	0	0	0	0	0.068	2	0.34	0.19	0.25	0.25
113	0	0	0	0	0	0	0.12	0	0	0	0	0	0.00045	0	0.88	0	14	0	0.13	0.21	0.083
114	0.14	0	0.31	0	0.04	0.026	0	0.14	0	0.33	0	0	0	0	0	0.021	9	0.34	0.26	0.23	0.36
115	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	1	0	14	0	0.13	0.21	0.083
116	9e-05	0	0.098	0	0	0.02	0	6.3e-05	0	0.77	0	0	0	0	0	0.12	9	0.34	0.26	0.23	0.36
117	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.038	0.19	0.18	0.083
119	0.061	0	0.0031	0	0.00038	0.52	0	0.019	0	0.39	0	0	0	0	0	5e-05	5	0.38	0.26	0.3	0.36
120	0	0	0.8	0	0	3.3e-05	0	2.7e-06	0	0.00038	0	0	0	0	0	0.2	2	0.34	0.19	0.25	0.25
121	3.6e-06	0	0.0061	0	0	0.0074	0	0.27	0	0.72	0	0	0	0	0	5e-06	9	0.34	0.26	0.23	0.36
122	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
123	0.0057	0	0.021	0	1.2e-06	0.039	0	0.25	0	0.69	0	0	0	0	0	3e-05	9	0.34	0.26	0.23	0.36
124	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
125	0	0	0	0	0	0	0.18	0	0	0	0	0	0.0082	0	0.81	0	14	0	0.13	0.21	0.083
126	0.002	0	0.85	0	0.023	0.00045	0	0.0051	0	0.013	0.00046	0	0	0	0	0.11	2	0.34	0.19	0.25	0.25
127	2.9e-06	0	0.31	0	0	5.8e-05	0	4e-06	0	0.16	0	0	0	0	0	0.54	15	0.66	0.18	0.32	0.31
128	0.012	0	0.77	0	0.0051	0.012	0	0.008	0	0.19	0	0	0	0	0	0.00011	2	0.34	0.19	0.25	0.25
129	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.038	0.19	0.18	0.083
130	0.0009	0	0.0041	0	0	0.004	0	0.89	0	0.11	0	0	0	0	0	1.1e-05	7	0.34	0.26	0.23	0.25
131	0	0	1	0	5.8e-05	0.0014	0	1.5e-05	0	0.0018	0	0	0	0	0	9.3e-06	2	0.34	0.19	0.25	0.25
132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
133	0.2	0	0.0028	0	0.0039	8.7e-06	0	3.3e-05	0	8.5e-05	0	0	0	0	0	0.79	15	0.66	0.18	0.32	0.31
134	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.00019	0	3	0	0.084	0.036	0.028
135	0	0	1	0	0	0	0	0.00037	0	4.6e-05	0	0	0	0	0	0.0012	2	0.34	0.19	0.25	0.25
136	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
137	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
138	0	0	0.83	0	0.00016	0	0	0	0	0	0	0	0	0	0	0.17	2	0.34	0.19	0.25	0.25
139	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.038	0.19	0.18	0.083
140	1.7e-05	0	0.66	0	0.0012	0.0013	0	0.26	0	0.08	0	0	0	0	0	0	2	0.34	0.19	0.25	0.25
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
142	0.25	0	0.0065	0	0.056	0.043	0	8e-06	0	0.0022	0	0	0	0	0	0.64	15	0.66	0.18	0.32	0.31
143	0.011	0	0.086	0	4.8e-05	0.0069	0	0.0001	0	0.0083	0	0	0	0	0	0.89	15	0.66	0.18	0.32	0.31
144	0.001	0	0.77	0	0.011	0.0047	0	0.0023	0	0.025	0	0	0	0	0	0.19	2	0.34	0.19	0.25	0.25
145	0.0011	0	0.69	0	0.00033	0.02	0	0.0017	0	0.15	0	0	0	0	0	0.14	2	0.34	0.19	0.25	0.25
146	0.8	0	2.3e-06	0	5.1e-06	0.15	0	0	0	0.00028	0	0	0	0	0	0.052	0	0.62	0.26	0.36	0.36
147	1	0	0	0	0	2.3e-05	0	0	0	4.6e-05	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
148	0	0	0.88	0	0	0	0	0.12	0	0.0011	0	0	0	0	0	0	2	0.34	0.19	0.25	0.25
149	0	0	5.9e-05	0	0	0.0001	0	3.1e-06	0	1	0	0	0	0	0	0	9	0.34	0.26	0.23	0.36
150	0.0036	0	0.27	0	0.0079	0.0021	0	0.00015	0	0.0085	0	0	0	0	0	0.71	15	0.66	0.18	0.32	0.31
151	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0.13	0.21	0.083
152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
153	0	0	1.6e-05	0	0	0	0	0	1	0	0.0023	0	0	0	0	1.8e-06	8	0.34	0	0	0.17
154	0.63	0	0.07	0	0.034	0.018	0	0.17	0	0.067	0	0	0	0	0	0.012	0	0.62	0.26	0.36	0.36
155	0.42	0	0.061	0	0.012	0.054	0	0.0009	0	0.21	0	0	0	0	0	0.24	0	0.62	0.26	0.36	0.36
156	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
157	0.12	0.056	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
158	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
159	0	3.2e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
160	0	0.0013	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
161	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	1	0	14	0	0.13	0.21	0.083
162	0	0	0.063	0	0	0	0	0	0	0	0	0	0	0	0	0.94	15	0.66	0.18	0.32	0.31
163	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
164	0.0015	0	0	0	0	0	0	0	1	0	5.6e-06	0	0	0	0	0	8	0.34	0	0	0.17
165	0.0029	0.0002	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
166	0.00045	0	0	0	0.25	0	0	0	0.013	0	0	0	0	0.74	0	0	13	0.26	0	0	0
167	0.0064	0.99	2.2e-06	0	0.0054	0.00083	0	0	0	0.00043	0	0	0	0	0	0.00028	1	0.34	0.47	0.68	0.75
168	0	1	0	0	4.4e-05	4.9e-06	0	0	0	0	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
169	0	0	0.00058	0	3.6e-05	0	0.1	0	0	0	0	5.1e-06	3.8e-06	0	0.9	0	14	0	0.13	0.21	0.083
170	0	0	0.033	0	0	0	0.2	0.0002	0	0	0	0.0015	0.0035	0	0.77	0	14	0	0.13	0.21	0.083
171	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0.66	0	14	0	0.13	0.21	0.083
172	0	1	0	0	6.1e-06	0	0	0	0	0	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
173	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.038	0.19	0.18	0.083
174	0	0	0.99	0	0	0	0	1.6e-05	0	0.0075	0	0	0	0	0	0.00096	2	0.34	0.19	0.25	0.25
175	0	0	0.00036	0	0	0	0.15	0	0	0	0	0.0015	0.00042	0	0.85	0	14	0	0.13	0.21	0.083
176	0	0.028	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
177	0	0	0.0022	0	0	0	0.57	4.8e-05	0	0	0	0.082	0.0028	0	0.35	0	6	0	0.17	0.32	0.11
178	0	0	0	0	0	0	0.12	0	0	0	0	0.88	4.6e-05	0	0.0032	0	11	0	0.4	0.56	0.31
179	0	0	1.5e-06	5.3e-05	0	0	0.06	0	0	0	0	0.0051	0.00099	0	0.93	0	14	0	0.13	0.21	0.083
180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
181	0.021	0.96	3.1e-05	0	0.017	0.0033	0	0	0	0.00066	0	0	0	0	0	0.001	1	0.34	0.47	0.68	0.75
182	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
184	0.0088	0	0.45	0	0.02	0.00024	0	0.0001	0	6.2e-05	0	0	0	0	0	0.52	15	0.66	0.18	0.32	0.31
185	0.47	0.51	0	0	0.021	3.9e-06	0	0	0	1.9e-05	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
186	0.00013	0.83	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
187	0	0	5.1e-05	0.003	2.4e-06	0	0.048	0	0	0	0	0.0024	0.0037	0	0.94	0	14	0	0.13	0.21	0.083
188	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
189	0	1	0	0	7.6e-05	0	0	0	0	0	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
190	0	0.08	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
191	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	1	0	14	0	0.13	0.21	0.083
192	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.26	0	0	0
193	0.95	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
194	0.00043	0	0.68	0	0	1e-05	0	0	0	1.2e-05	0	0	0	0	0	0.32	2	0.34	0.19	0.25	0.25
195	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	1	0	14	0	0.13	0.21	0.083
196	2.1e-05	0.49	0.38	0	0.13	7.3e-05	0	1.5e-05	0	1.2e-05	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
197	0	0	0.0048	0	0.012	0.0012	0.84	4.3e-05	0	0.0069	0	0.0014	0.0019	0	0.13	0	6	0	0.17	0.32	0.11
198	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.66	0.18	0.32	0.31
199	3e-05	0.0026	0.0082	0	0.97	0.02	0	1.2e-05	0	0.00054	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.66	0.18	0.32	0.31
201	0.00042	0	0.00034	0	1	0.0018	0	2.6e-06	0	4.5e-06	0	0	0	0	0	1.2e-06	4	0.34	0.19	0.4	0.25
202	0.019	0	0.63	0	5.2e-05	0	0	0.0015	0	8.4e-06	0	0	0	0	0	0.35	2	0.34	0.19	0.25	0.25
203	0.0089	0.0031	0.24	0	0.46	0.17	0	0.0042	0	0.12	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
204	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
205	0.0068	0	0.069	0	0.00029	0.00048	0	0.00014	0	0.00087	0	0	0	0	0	0.92	15	0.66	0.18	0.32	0.31
206	0	0	0	0	0.00017	0	0	0	1.8e-05	0	0	0	0	1	0	0	13	0.26	0	0	0
207	0	0	0	0	1	0	0	0	0	0	0.00021	0	0	0	0	0	4	0.34	0.19	0.4	0.25
208	0.002	0.0034	0.38	0	0.58	0.0073	0	0.0091	0	0.022	0	0	0	0	0	0	4	0.34	0.19	0.4	0.25
209	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.084	0.036	0.028
210	0	0	0	0.16	0	0	0	0	0	0	0	0.007	0.56	0	0.27	0	12	0.038	0.19	0.18	0.083
211	0.074	0.058	0.034	0	0.83	0.0034	0	2.7e-05	0	8.6e-05	0	0	0	0	0	6e-06	4	0.34	0.19	0.4	0.25
212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
213	0	0.91	0.002	0	0.086	0.0036	0	0	0	1.1e-05	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
214	0	0	0.00094	0	0	0.0026	0	0.0086	0	0.99	0	0	0	0	0	0	9	0.34	0.26	0.23	0.36
215	0	0	0.99	0	7.9e-06	0	0	0	0	0	0	0	0	0	0	0.0074	2	0.34	0.19	0.25	0.25
216	0	0	1.6e-05	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.59	0.09	0.076	0.17
217	0.00011	0.83	0.076	0	0.078	0.011	0	1.8e-05	0	0.0049	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
218	1.6e-05	0	0.67	0	0.29	0.00014	0	0.00028	0	2.1e-05	0	0	0	0	0	0.034	2	0.34	0.19	0.25	0.25
219	1.1e-06	0.99	0	0	0.00041	0.0048	0	0	0	1.4e-05	0	0	0	0	0	0	1	0.34	0.47	0.68	0.75
220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.26	0.36	0.36
221	0	0	0.0064	0	0.0098	7.2e-05	0.96	8.6e-05	0	0.00026	0	0.00082	0.00032	0	0.02	0	6	0	0.17	0.32	0.11
222	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.34	0	0	0.17
