SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
108	0.88	0.028	0	0.012	0	0	0	0.079	0	0	0	0	0	0.21	0.48	0.47
109	0.79	0.017	0	0.017	0	0	0	0.17	0	0	0	0	0	0.21	0.48	0.47
110	0.98	0.0001	0	8.3e-06	0	0	0	0.017	0	0	0	0	0	0.21	0.48	0.47
111	0.67	0.0027	0	0.0062	0	0	0	0.32	0	0	0	0	0	0.21	0.48	0.47
112	0	0	0	0	1	0	0	0	0	0	0	0	4	0.093	0	0
113	0.93	0.0013	0	0.00044	0	0	0	0.069	0	0	0	0	0	0.21	0.48	0.47
114	0.93	0.041	0	0.0053	0	0	0	0.026	0	0	0	0	0	0.21	0.48	0.47
115	0.62	0.00014	0	0.0004	0	0	0	0.38	0	0	0	0	0	0.21	0.48	0.47
116	0.9	0.004	0	0.0021	0	0	0	0.098	0	0	0	0	0	0.21	0.48	0.47
117	0.026	0.00089	0	2.8e-05	0	0	3.2e-05	0.00011	0.45	0	0.52	0.0019	10	0.07	0.37	0.37
118	0.81	0.08	0	0.034	0	0	0	0.074	0	0	0	0	0	0.21	0.48	0.47
119	0	0	0	0	0	0	0	0	9.6e-05	0	1	0.00037	10	0.07	0.37	0.37
120	1	5.4e-06	0	0	0	0	0	0.00076	0	0	0	0	0	0.21	0.48	0.47
121	0.75	0.24	0	0.0029	0	0	0	0.0019	0	0	0	0	0	0.21	0.48	0.47
122	0.95	0.0057	0	0.0012	0	0	0	0.042	0	0	0	0	0	0.21	0.48	0.47
123	1	0.00086	0	0	0	0	0	0.0002	0	0	0	0	0	0.21	0.48	0.47
124	0.97	0.017	0	0.00088	0	0	0	0.01	0	0	0	0	0	0.21	0.48	0.47
125	0.0076	0.97	0	0.022	0	0	0	3.7e-05	0	0	0	0	1	0.21	0.52	0.53
126	0.39	0.48	0	0.12	0	0	0	0.02	0	0	0	0	1	0.21	0.52	0.53
127	0.79	0.18	0	0.011	0	0	0	0.01	0	0	0	0	0	0.21	0.48	0.47
128	0.29	0.087	0	0.37	0	0	0	0.26	0	0	0	0	3	0.27	0.52	0.53
129	0.5	0.21	0	0.19	0	2.7e-05	0	0.097	0	0	0	0	0	0.21	0.48	0.47
130	0	0	0	0	0	0	0	0	0.83	0	0.17	0	8	0.047	0.32	0.31
131	0.96	0.0041	0	0.00083	0	0	0	0.031	0	0	0	0	0	0.21	0.48	0.47
132	0.95	0.0025	0	0.00057	0	0	0	0.047	0	0	0	0	0	0.21	0.48	0.47
133	0.98	0.0026	0	0.00026	0	0	0	0.021	0	0	0	0	0	0.21	0.48	0.47
134	1	0	0	0	0	0	0	0.00078	0	0	0	0	0	0.21	0.48	0.47
135	0.62	0.076	0	0.11	0	0	0	0.19	0	0	0	0	0	0.21	0.48	0.47
136	0.88	0.1	0	0.0056	0	0	0	0.01	0	0	0	0	0	0.21	0.48	0.47
137	0.96	0.017	0	0.0021	0	0	0	0.026	0	0	0	0	0	0.21	0.48	0.47
138	0.067	0.017	0	0.5	0	0	0	0.42	0	0	0	0	3	0.27	0.52	0.53
139	0.97	0	0	0	0	0	0	0.026	0	0	0	0	0	0.21	0.48	0.47
140	0.039	0.009	0	0.49	0	0	0	0.46	0	0	0	0	3	0.27	0.52	0.53
141	0.96	0.0074	0	0.0024	0	0	0	0.033	0	0	0	0	0	0.21	0.48	0.47
142	0.023	0.0062	0	0.69	0	0	0	0.28	0	0	0	0	3	0.27	0.52	0.53
143	0.89	0.071	0	0.017	0	0	2.2e-05	0.023	0	0	0	0	0	0.21	0.48	0.47
144	0.99	0.0065	0	1.2e-06	0	0	0	4e-05	0	0	0	0	0	0.21	0.48	0.47
145	0.65	0.2	0	0.11	0	0	0	0.037	0	0	0	0	0	0.21	0.48	0.47
146	0.34	0.0075	0	0.074	0	0	0	0.57	0	0	0	0	7	0.27	0.48	0.47
147	0.82	0.011	0	0.012	0	0	0	0.16	0	0	0	0	0	0.21	0.48	0.47
148	0.5	0.072	0	0.29	0	0	0	0.15	0	0	0	0	0	0.21	0.48	0.47
149	0.41	0.00042	0	0.0029	0	0	0	0.59	0	0	0	0	7	0.27	0.48	0.47
150	0.095	0.0025	0	0.0075	0	0.83	0	0.062	0	0	0	0	5	0.91	0.48	0.76
151	0.74	0.17	0	0.045	0	0	0	0.042	0	0	0	0	0	0.21	0.48	0.47
152	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
153	0.00024	0	0	0	0	0	1	0.00011	0	0	0	0	6	0.26	0.46	0.35
154	0.87	0.085	0	0.013	0	0	0	0.028	0	0	0	0	0	0.21	0.48	0.47
155	0.79	0.0084	0	0.0092	0	0	0	0.19	0	0	0	0	0	0.21	0.48	0.47
156	0.96	0.0038	0	0.00057	0	0	0	0.031	0	0	0	0	0	0.21	0.48	0.47
157	0.51	0.0015	0	0.0069	0	0	0	0.49	0	0	0	0	0	0.21	0.48	0.47
158	0	0	0	0	1	0	0	0	0	0	0	0	4	0.093	0	0
159	0.84	0.13	0	0.017	0	0	0	0.011	0	0	0	0	0	0.21	0.48	0.47
160	0.9	0.038	0	0.0098	0	0	0	0.049	0	0	0	0	0	0.21	0.48	0.47
161	0.95	0.017	0	0.0023	0	0	0	0.028	0	0	0	0	0	0.21	0.48	0.47
162	1	0	0	0	0	0	0	0.0004	0	0	0	0	0	0.21	0.48	0.47
163	1.4e-06	3.5e-05	0	1	0	0	0	0	0	0	0	0	3	0.27	0.52	0.53
164	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
165	0.84	0.089	0	0.025	0	0	0	0.05	0	0	0	0	0	0.21	0.48	0.47
166	0.066	0.0008	0	1e-05	0	0	2.3e-05	0.00011	0.054	0	0.88	0.0021	10	0.07	0.37	0.37
167	0.89	0.1	0	0.0019	0	0	0	0.0037	0	0	0	0	0	0.21	0.48	0.47
168	0.82	0.14	0	0.019	0	0	0	0.024	0	0	0	0	0	0.21	0.48	0.47
169	0	0	0	0	0	0	0	0	0.63	0	0.37	0.00038	8	0.047	0.32	0.31
170	0.55	0.19	0	0.16	0	0	0	0.097	0	0	0	0	0	0.21	0.48	0.47
171	0.89	0.026	0	0.01	0	0	0	0.075	0	0	0	0	0	0.21	0.48	0.47
172	0.91	0.044	0	0.0093	0	0	0	0.041	0	0	0	0	0	0.21	0.48	0.47
173	0.82	0.053	0	0.03	0	0	0	0.099	0	0	0	0	0	0.21	0.48	0.47
174	0.26	0.57	0	0.16	0	0	0	0.015	0	0	0	0	1	0.21	0.52	0.53
175	0.85	0.059	0	0.021	0	0	0	0.066	0	0	0	0	0	0.21	0.48	0.47
176	0.72	0.12	0	0.069	0	0	0	0.092	0	0	0	0	0	0.21	0.48	0.47
177	0.99	0.0019	0	4.5e-05	0	0	0	0.005	0	0	0	0	0	0.21	0.48	0.47
178	0.94	0.059	0	3e-05	0	0	0	9.9e-05	0	0	0	0	0	0.21	0.48	0.47
179	0	0	1	0	0	0	0	0	3.5e-05	0	0	0	2	0.07	0.27	0.1
180	0.0055	0.97	0	0.022	0	0	0	1.8e-05	0	0	0	0	1	0.21	0.52	0.53
181	0	0	0	0	0	0	0	0	0.29	0	0.71	0	10	0.07	0.37	0.37
182	0.91	0.02	0	0.0062	0	0	0	0.061	0	0	0	0	0	0.21	0.48	0.47
183	0	0	0	0	0	0	0	0	0.6	0	0.4	0	8	0.047	0.32	0.31
184	0.00019	0	0	0	0	0	0	0	0.73	0	0.27	0.00015	8	0.047	0.32	0.31
185	1.3e-05	0.012	0	0.99	0	0	0	0.00024	0	0	0	0	3	0.27	0.52	0.53
186	0.29	0.24	0	0.37	0	0	0	0.094	0	0	0	0	3	0.27	0.52	0.53
187	0.17	0.69	0	0.14	0	0	0	0.0072	0	0	0	0	1	0.21	0.52	0.53
188	0.74	0.25	0	0.0055	0	0	0	0.0036	0	0	0	0	0	0.21	0.48	0.47
189	0.86	0.083	0	0.019	0	0	0	0.041	0	0	0	0	0	0.21	0.48	0.47
190	0.98	0.0081	0	0.00054	0	0	0	0.014	0	0	0	0	0	0.21	0.48	0.47
191	0.78	0.18	0	0.019	0	0	0	0.018	0	0	0	0	0	0.21	0.48	0.47
192	1	5.6e-06	0	0	0	0	0	0	0	0	0	0	0	0.21	0.48	0.47
193	0.94	0.055	0	0.0013	0	0	0	0.0048	0	0	0	0	0	0.21	0.48	0.47
194	0	1	0	0	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
195	0.043	0.2	0	0.72	0	0	0	0.033	0	0	0	0	3	0.27	0.52	0.53
196	0.99	0.01	0	4.6e-05	0	0	0	0.00097	0	0	0	0	0	0.21	0.48	0.47
197	0.00042	0.38	0	0.62	0	0	0	0.00015	0	0	0	0	3	0.27	0.52	0.53
198	0.88	0.12	0	0.00099	0	0	0	0.0016	0	0	0	0	0	0.21	0.48	0.47
199	0	0	0	0	0	0	0	0	0.45	0	0.55	1.9e-05	10	0.07	0.37	0.37
200	0.46	0.38	0	0.13	0	0	0	0.034	0	0	0	0	0	0.21	0.48	0.47
201	0.84	0.15	0	0.0046	0	0	0	0.0054	0	0	0	0	0	0.21	0.48	0.47
202	0.4	0.53	0	0.057	0	0	0	0.0091	0	0	0	0	1	0.21	0.52	0.53
203	0.99	0.0018	0	9.7e-05	0	0	0	0.011	0	0	0	0	0	0.21	0.48	0.47
204	0.92	0.059	0	0.0046	0	0	0.00034	0.0078	3.6e-05	0	0.0059	1.8e-05	0	0.21	0.48	0.47
205	0.71	0.2	0	0.052	0	0	0	0.04	0	0	0	0	0	0.21	0.48	0.47
206	0.7	0.26	0	0.027	0	0	0	0.016	0	0	0	0	0	0.21	0.48	0.47
207	0.61	0.25	0	0.089	0	0	0	0.046	0	0	0	0	0	0.21	0.48	0.47
208	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
209	0.93	0.05	0	0.0032	0	0	0	0.013	0	0	0	0	0	0.21	0.48	0.47
210	0	0.96	0	0.041	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
211	4.1e-05	0.99	0	0.0064	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
212	0.073	0.74	0	0.19	0	0	0	0.002	0	0	0	0	1	0.21	0.52	0.53
213	0.96	0.0063	0	0.00087	0	0	0	0.028	0	0	0	0	0	0.21	0.48	0.47
214	0.98	0.005	0	0.00031	0	0	0	0.013	0	0	0	0	0	0.21	0.48	0.47
215	1	0.0018	0	1.6e-05	0	0	0	0.0019	0	0	0	0	0	0.21	0.48	0.47
216	0.95	0.036	0	0.0028	0	0	0	0.016	0	0	0	0	0	0.21	0.48	0.47
217	0.31	0.61	0	0.069	0	0	0	0.0074	0	0	0	0	1	0.21	0.52	0.53
218	0.00013	1	0	0.0037	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
219	0.85	0.0094	0	0.0071	0	0	0	0.14	0	0	0	0	0	0.21	0.48	0.47
220	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
221	0.92	9.2e-06	0	3.6e-06	0	0	0	0.077	0	0	0	0	0	0.21	0.48	0.47
222	0.52	0.45	0	0.02	0	0	0	0.0024	0	0	0	0	0	0.21	0.48	0.47
223	0.34	0.55	0	0.1	0	0	0	0.0067	0	0	0	0	1	0.21	0.52	0.53
224	0.99	0.0072	0	8.5e-05	0	0	0	0.0025	0	0	0	0	0	0.21	0.48	0.47
225	0.87	0.12	0	0.0055	0	0	0	0.0088	0	0	0	0	0	0.21	0.48	0.47
226	0.00097	0.53	0	0.46	0	0	0	0.00018	0	0	0	0	1	0.21	0.52	0.53
227	0.66	0.3	0	0.03	0	0	0	0.014	0	0	0	0	0	0.21	0.48	0.47
228	9.5e-06	0	1.1e-05	0	0	0	0	0	0.81	0	0.19	1.8e-05	8	0.047	0.32	0.31
229	0.26	0.62	0	0.12	0	0	0	0.0055	0	0	0	0	1	0.21	0.52	0.53
230	0.00016	0.99	0	0.0066	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
231	1	0.00014	0	0	0	0	0	0.00068	0	0	0	0	0	0.21	0.48	0.47
232	0.093	0.77	0	0.14	0	0	0	0.0018	0	0	0	0	1	0.21	0.52	0.53
233	1	0.00038	0	1.4e-06	0	0	0	0.00079	0	0	0	0	0	0.21	0.48	0.47
234	0.036	0.035	0	0.84	0	0	0	0.092	0	0	0	0	3	0.27	0.52	0.53
235	0	0	0	0	0	0	0	0	0.6	0	0.4	8.1e-05	8	0.047	0.32	0.31
236	0.98	0.016	0	1.8e-05	0	0	0	0.00024	0	0	0	0	0	0.21	0.48	0.47
237	1	9.7e-05	0	0	0	0	0	0.00015	0	0	0	0	0	0.21	0.48	0.47
238	1	0.00045	0	0	0	0	0	0.00017	0	0	0	0	0	0.21	0.48	0.47
239	0	0	0	0	0	0	0	0	0.0013	0	1	0.0012	10	0.07	0.37	0.37
240	0.48	0.51	0	0.0082	0	0	0	0.0017	0	0	0	0	1	0.21	0.52	0.53
241	0.8	0.19	0	0.0021	0	0	0	0.0018	0	0	0	0	0	0.21	0.48	0.47
242	0.55	0.4	0	0.038	0	0	0	0.011	0	0	0	0	0	0.21	0.48	0.47
243	0.99	0.0071	0	6.9e-05	0	0	0	0.0021	0	0	0	0	0	0.21	0.48	0.47
244	0.24	0.23	0	0.44	0	0	0	0.096	0	0	0	0	3	0.27	0.52	0.53
245	0.85	0.14	0	0.0039	0	0	0	0.0049	0	0	0	0	0	0.21	0.48	0.47
246	0	0	0	0	0	0	0	0	0.32	0	0.68	0	10	0.07	0.37	0.37
247	0.34	0.62	0	0.032	0	0	0	0.0038	0	0	0	0	1	0.21	0.52	0.53
248	0.7	0.053	0	0.065	0	0	0	0.18	0	0	0	0	0	0.21	0.48	0.47
249	0.96	0.025	0	0.0012	0	0	0	0.0099	0	0	0	0	0	0.21	0.48	0.47
250	0.73	0.24	0	0.018	0	0	0	0.012	0	0	0	0	0	0.21	0.48	0.47
251	0	1	0	4.7e-05	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
252	0.88	0.093	0	0.011	0	0	0	0.018	0	0	0	0	0	0.21	0.48	0.47
253	0	0	1	0	0	0	0	0	0	0	0	0	2	0.07	0.27	0.1
254	0.72	0.26	0	0.013	0	0	0	0.0076	0	0	0	0	0	0.21	0.48	0.47
255	1	1.4e-06	0	0	0	0	0	0.0011	0	0	0	0	0	0.21	0.48	0.47
256	1	0.00021	0	0	0	0	0	3e-05	0	0	0	0	0	0.21	0.48	0.47
257	0.77	0.056	0	0.043	0	0	0	0.13	0	0	0	0	0	0.21	0.48	0.47
258	0	1	0	1.7e-06	0	0	0	0	0	0	0	0	1	0.21	0.52	0.53
259	0	0	0	0	0	0	0	0	0.0019	0	1	3.9e-05	10	0.07	0.37	0.37
260	0.72	0.22	0	0.035	0	0	0	0.025	0	0	0	0	0	0.21	0.48	0.47
261	0.67	0.062	0	0.08	0	0	0	0.19	0	0	0	0	0	0.21	0.48	0.47
262	0.96	0.03	0	0.00096	0	0	0	0.0066	0	0	0	0	0	0.21	0.48	0.47
263	0.027	0.41	0	0.56	0	0	0	0.0079	0	0	0	0	3	0.27	0.52	0.53
264	0.48	0.31	0	0.16	0	0	0	0.054	0	0	0	0	0	0.21	0.48	0.47
265	0	0	0	0	0	0	0	0	0.059	0	0.94	9.6e-05	10	0.07	0.37	0.37
266	0.86	0.14	0	0.00046	0	0	0	0.00062	0	0	0	0	0	0.21	0.48	0.47
267	0.62	0.24	0	0.094	0	0	0	0.052	0	0	0	0	0	0.21	0.48	0.47
268	0.96	0.034	0	0.00091	0	0	0	0.0055	0	0	0	0	0	0.21	0.48	0.47
269	0.86	0.091	0	0.016	0	0	0	0.033	0	0	0	0	0	0.21	0.48	0.47
270	0.82	0.09	0	0.029	0	0	0	0.057	0	0	0	0	0	0.21	0.48	0.47
271	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
272	0.74	0.21	0	0.029	0	0	0	0.021	0	0	0	0	0	0.21	0.48	0.47
273	0.47	0.45	0	0.067	0	0	0	0.015	0	0	0	0	0	0.21	0.48	0.47
274	0.95	0.037	0	0.0019	0	0	0	0.01	0	0	0	0	0	0.21	0.48	0.47
275	0.48	0.5	0	0.018	0	0	0	0.0036	0	0	0	0	1	0.21	0.52	0.53
276	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
277	0.81	0.11	0	0.033	0	0	0	0.054	0	0	0	0	0	0.21	0.48	0.47
278	0.7	0.24	0	0.038	0	0	0	0.024	0	0	0	0	0	0.21	0.48	0.47
279	1	0	0	0	0	0	0	1.1e-06	0	0	0	0	0	0.21	0.48	0.47
280	0.99	0.0071	0	5.7e-05	0	0	0	0.0017	0	0	0	0	0	0.21	0.48	0.47
281	0.98	0.0023	0	0.00015	0	0	0	0.014	0	0	0	0	0	0.21	0.48	0.47
282	0	0	0	0	0	0	0	0	0	1	0	0	9	0.12	0.053	0.052
283	0	0	0	0	0	0	0	0	0.11	0	0.89	5.6e-05	10	0.07	0.37	0.37
284	0.88	0.1	0	0.0071	0	0	0	0.013	0	0	0	0	0	0.21	0.48	0.47
285	0.56	0.35	0	0.069	0	0	0	0.024	0	0	0	0	0	0.21	0.48	0.47
