SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
77	0.96	0.044	0.00089	0	0	0	0	0	0.21	0.48	0.47
78	0	0	0	0	0	0	1	6	0.093	0.053	0.052
79	1	0	0	0	0	0	0	0	0.21	0.48	0.47
80	0.94	0.06	0	0	0	0	0	0	0.21	0.48	0.47
81	1	2.4e-05	0	0	0	0	0	0	0.21	0.48	0.47
82	0.81	0.19	0.00096	0	0	0	0	0	0.21	0.48	0.47
83	0	0	0	1	0	0	0	3	0.047	0.32	0.31
84	1	0.0042	1.4e-05	0	0	0	0	0	0.21	0.48	0.47
85	0.9	0.094	0.0089	0	0	0	0	0	0.21	0.48	0.47
86	0.74	0.2	0.055	0	0	0	0	0	0.21	0.48	0.47
87	0.32	0.4	0.28	0	0	0	0	1	0.21	0.52	0.53
88	0	0.0061	0	0.99	0	0	0	3	0.047	0.32	0.31
89	0	1	0	0	0	0	0	1	0.21	0.52	0.53
90	0.85	0.019	0.13	0	0	0	0	0	0.21	0.48	0.47
91	0	0	0	0	0	0	1	6	0.093	0.053	0.052
92	0	9.1e-06	0	1	0	0	0	3	0.047	0.32	0.31
93	0	0	0	1	0	0	0	3	0.047	0.32	0.31
94	1	0.0014	3.2e-05	0	0	0	0	0	0.21	0.48	0.47
95	0.85	0.14	0.013	0	0	0	0	0	0.21	0.48	0.47
96	0.97	0.027	0.0051	0	0	0	0	0	0.21	0.48	0.47
97	1	0.0016	4e-05	0	0	0	0	0	0.21	0.48	0.47
98	0.99	0.0082	0.0013	0	0	0	0	0	0.21	0.48	0.47
99	0.99	0.012	0.0016	0	0	0	0	0	0.21	0.48	0.47
100	1	3.1e-05	0	0	0	0	0	0	0.21	0.48	0.47
101	1	0.0002	5.7e-05	0	0	0	0	0	0.21	0.48	0.47
102	0.74	0.21	0.042	0	0	0	0	0	0.21	0.48	0.47
103	0	0	0	1	0	0	0	3	0.047	0.32	0.31
104	0	0	0	1	0	0	0	3	0.047	0.32	0.31
105	0.61	0.34	0.044	0	0	0	0	0	0.21	0.48	0.47
106	1	0.00028	0	0	0	0	0	0	0.21	0.48	0.47
107	0.33	0.41	0.26	0	1.5e-05	0	0	1	0.21	0.52	0.53
108	0.29	0.0097	0.00025	0	0.7	0	0	4	0.21	0.83	0.82
109	0.96	0.022	0.022	0	0	0	0	0	0.21	0.48	0.47
110	1	0.00011	1.1e-05	0	0	0	0	0	0.21	0.48	0.47
111	0.98	0.0042	0.00093	0	0.019	0	0	0	0.21	0.48	0.47
112	0	0	0	0	0	1	0	5	0.093	0	0
113	1	0.0014	0.0003	0	0	0	0	0	0.21	0.48	0.47
114	0.95	0.045	0.003	0	0	0	0	0	0.21	0.48	0.47
115	1	0.00024	0	0	0	0	0	0	0.21	0.48	0.47
116	0.99	0.0048	0.0023	0	0	0	0	0	0.21	0.48	0.47
117	0.025	0.0009	0	0.97	0	0	0	3	0.047	0.32	0.31
118	0.9	0.094	0.0015	0	0	0	0	0	0.21	0.48	0.47
119	0	0	0	1	0	0	0	3	0.047	0.32	0.31
120	1	5.8e-06	0	0	0	0	0	0	0.21	0.48	0.47
121	0.75	0.25	1.9e-05	0	0	0	0	0	0.21	0.48	0.47
122	0.99	0.0063	0.00052	0	0	0	0	0	0.21	0.48	0.47
123	1	0.00091	2.5e-05	0	0	0	0	0	0.21	0.48	0.47
124	0.98	0.019	0.0021	0	0	0	0	0	0.21	0.48	0.47
125	0.0044	0.61	0.39	0	0	0	0	1	0.21	0.52	0.53
126	0.39	0.51	0.092	0	0	0	0	1	0.21	0.52	0.53
127	0.75	0.19	0.065	0	0	0	0	0	0.21	0.48	0.47
128	0.76	0.24	0.00049	0	0	0	0	0	0.21	0.48	0.47
129	0.63	0.28	0.089	0	0.0043	0	0	0	0.21	0.48	0.47
130	0	0	0	1	0	0	0	3	0.047	0.32	0.31
131	1	0.0045	0.00039	0	0	0	0	0	0.21	0.48	0.47
132	1	0.0028	0.00035	0	0	0	0	0	0.21	0.48	0.47
133	0.99	0.0028	0.0069	0	0	0	0	0	0.21	0.48	0.47
134	1	0	0	0	0	0	0	0	0.21	0.48	0.47
135	0.79	0.1	0.11	0	0	0	0	0	0.21	0.48	0.47
136	0.73	0.088	0.18	0	0	0	0	0	0.21	0.48	0.47
137	0.98	0.018	0.002	0	0	0	0	0	0.21	0.48	0.47
138	0.79	0.21	4e-05	0	0	0	0	0	0.21	0.48	0.47
139	1.1e-05	0	0	0	1	0	0	4	0.21	0.83	0.82
140	0.78	0.19	0.032	0	0	0	0	0	0.21	0.48	0.47
141	0.96	0.0079	0.031	0	0	0	0	0	0.21	0.48	0.47
142	0.27	0.078	0.65	0	0	0	0	2	0.21	0.6	0.47
143	0.9	0.076	0.024	0	0	0	0	0	0.21	0.48	0.47
144	0.99	0.0069	0.00064	0	1.8e-05	0	0	0	0.21	0.48	0.47
145	0.65	0.22	0.14	0	0	0	0	0	0.21	0.48	0.47
146	0.028	0.00066	0.97	0	0	0	0	2	0.21	0.6	0.47
147	0.98	0.014	0.0086	0	0	0	0	0	0.21	0.48	0.47
148	0.87	0.13	0.00096	0	0	0	0	0	0.21	0.48	0.47
149	1	0.0011	0.0034	0	0	0	0	0	0.21	0.48	0.47
150	0.96	0.027	0.01	0	6.7e-06	0	0	0	0.21	0.48	0.47
151	0.78	0.19	0.025	0	7.3e-06	0	0	0	0.21	0.48	0.47
152	0	0	0	0	0	0	1	6	0.093	0.053	0.052
153	1	0	0	0	0	0	0	0	0.21	0.48	0.47
154	0.87	0.09	0.038	0	0	0	0	0	0.21	0.48	0.47
155	0.92	0.01	0.068	0	0	0	0	0	0.21	0.48	0.47
156	0.99	0.0042	0.0011	0	0	0	0	0	0.21	0.48	0.47
157	0.99	0.0032	0.0018	0	0	0	0	0	0.21	0.48	0.47
158	0	0	0	0	0	1	0	5	0.093	0	0
159	0.86	0.14	0.0024	0	0	0	0	0	0.21	0.48	0.47
160	0.95	0.043	0.0039	0	0	0	0	0	0.21	0.48	0.47
161	0.98	0.018	0.0019	0	0	0	0	0	0.21	0.48	0.47
162	1	0	0	0	0	0	0	0	0.21	0.48	0.47
163	0.035	0.96	0	0	0	0	0	1	0.21	0.52	0.53
164	0	0	0	0	0	0	1	6	0.093	0.053	0.052
165	0.71	0.081	0.21	0	0	0	0	0	0.21	0.48	0.47
166	0.35	0.0045	0	0.65	0	0	0	3	0.047	0.32	0.31
167	0.87	0.1	0.029	0	0	0	0	0	0.21	0.48	0.47
168	0.83	0.15	0.027	0	0	0	0	0	0.21	0.48	0.47
169	0	0	0	1	0	0	0	3	0.047	0.32	0.31
170	0.7	0.26	0.037	0	0	0	0	0	0.21	0.48	0.47
171	0.96	0.03	0.0058	0	0	0	0	0	0.21	0.48	0.47
172	0.95	0.049	0.00066	0	0	0	0	0	0.21	0.48	0.47
173	0.83	0.057	0.11	0	0	0	0	0	0.21	0.48	0.47
174	0.29	0.66	0.057	0	2.2e-05	0	0	1	0.21	0.52	0.53
175	0.9	0.066	0.034	0	0	0	0	0	0.21	0.48	0.47
176	0.78	0.13	0.089	0	0	0	0	0	0.21	0.48	0.47
177	1	0.002	0.0001	0	0	0	0	0	0.21	0.48	0.47
178	0.088	0.0059	0.91	0	0	0	0	2	0.21	0.6	0.47
179	0	0	0	1	0	0	0	3	0.047	0.32	0.31
180	0.0053	0.99	0	0	0	0	0	1	0.21	0.52	0.53
181	0	0	0	1	0	0	0	3	0.047	0.32	0.31
182	0.98	0.023	0.0012	0	0	0	0	0	0.21	0.48	0.47
183	0	0	0	1	0	0	0	3	0.047	0.32	0.31
184	0.00012	0	0	1	0	0	0	3	0.047	0.32	0.31
185	0	0.00017	0	0	1	0	0	4	0.21	0.83	0.82
186	0.52	0.47	0.0023	0	0.0055	0	0	0	0.21	0.48	0.47
187	0.0002	0.00087	4e-05	0	1	0	0	4	0.21	0.83	0.82
188	0.61	0.21	0.18	0	0	0	0	0	0.21	0.48	0.47
189	0.88	0.091	0.033	0	0	0	0	0	0.21	0.48	0.47
190	0.99	0.0088	0.0012	0	0	0	0	0	0.21	0.48	0.47
191	0.77	0.19	0.034	0	0	0	0	0	0.21	0.48	0.47
192	1	5.9e-06	0	0	0	0	0	0	0.21	0.48	0.47
193	0.9	0.057	0.043	0	0	0	0	0	0.21	0.48	0.47
194	0	1	0	0	0	0	0	1	0.21	0.52	0.53
195	0.16	0.82	0.014	0	0	0	0	1	0.21	0.52	0.53
196	0.89	0.0096	0.1	0	0	0	0	0	0.21	0.48	0.47
197	0	0	0	0	1	0	0	4	0.21	0.83	0.82
198	0.46	0.066	0.48	0	0	0	0	2	0.21	0.6	0.47
199	0	0	0	1	0	0	0	3	0.047	0.32	0.31
200	0.53	0.47	0.00012	0	0	0	0	0	0.21	0.48	0.47
201	0.83	0.16	0.0095	0	0	0	0	0	0.21	0.48	0.47
202	0.41	0.58	0.0042	0	0	0	0	1	0.21	0.52	0.53
203	1	0.002	1.9e-06	0	0	0	0	0	0.21	0.48	0.47
204	0.94	0.064	0	8.3e-05	0	0	0	0	0.21	0.48	0.47
205	0.71	0.21	0.078	0	0	0	0	0	0.21	0.48	0.47
206	0.71	0.28	0.011	0	0	0	0	0	0.21	0.48	0.47
207	0.69	0.3	0.0021	0	0	0	0	0	0.21	0.48	0.47
208	0	0	0	0	0	0	1	6	0.093	0.053	0.052
209	0.38	0.022	0.6	0	0	0	0	2	0.21	0.6	0.47
210	0	1	2.1e-06	0	0	0	0	1	0.21	0.52	0.53
211	2.3e-05	0.59	0.41	0	0	0	0	1	0.21	0.52	0.53
212	0.083	0.9	0.021	0	0	0	0	1	0.21	0.52	0.53
213	0.99	0.0069	0.00065	0	0	0	0	0	0.21	0.48	0.47
214	0.99	0.0054	3.8e-05	0	0.0015	0	0	0	0.21	0.48	0.47
215	1	0.0019	1.8e-06	0	0	0	0	0	0.21	0.48	0.47
216	0.9	0.036	0.065	0	0	0	0	0	0.21	0.48	0.47
217	0.22	0.45	0.33	0	0	0	0	1	0.21	0.52	0.53
218	0.00012	1	4.1e-05	0	0	0	0	1	0.21	0.52	0.53
219	0.98	0.012	0.0031	0	0.0016	0	0	0	0.21	0.48	0.47
220	0	0	0	0	0	0	1	6	0.093	0.053	0.052
221	0.028	0	0	0	0.97	0	0	4	0.21	0.83	0.82
222	0.52	0.48	0.00023	0	0	0	0	0	0.21	0.48	0.47
223	0.36	0.63	0.0031	0	0	0	0	1	0.21	0.52	0.53
224	0.97	0.0075	0.018	0	0	0	0	0	0.21	0.48	0.47
225	0.84	0.12	0.04	0	0	0	0	0	0.21	0.48	0.47
226	0.0017	0.99	0.0033	0	0	0	0	1	0.21	0.52	0.53
227	0.58	0.28	0.14	0	0	0	0	0	0.21	0.48	0.47
228	5.2e-06	0	0	1	0	0	0	3	0.047	0.32	0.31
229	0.28	0.72	0.00018	0	0	0	0	1	0.21	0.52	0.53
230	0.00015	1	0.00038	0	0	0	0	1	0.21	0.52	0.53
231	0.052	7.5e-06	0	0	0.95	0	0	4	0.21	0.83	0.82
232	0.1	0.89	0.004	0	0	0	0	1	0.21	0.52	0.53
233	1	0.00041	0.00016	0	0	0	0	0	0.21	0.48	0.47
234	0.49	0.5	0.011	0	0	0	0	1	0.21	0.52	0.53
235	0	0	0	1	0	0	0	3	0.047	0.32	0.31
236	0.98	0.017	7.4e-05	0	0	0	0	0	0.21	0.48	0.47
237	0.94	9.7e-05	0.057	0	0	0	0	0	0.21	0.48	0.47
238	0.65	0.00031	0.35	0	0	0	0	0	0.21	0.48	0.47
239	0	0	0	1	0	0	0	3	0.047	0.32	0.31
240	0.18	0.2	0.62	0	0	0	0	2	0.21	0.6	0.47
241	0.03	0.0077	0.96	0	0	0	0	2	0.21	0.6	0.47
242	0.56	0.43	0.0036	0	0.0001	0	0	0	0.21	0.48	0.47
243	0.99	0.0076	0.00065	0	0	0	0	0	0.21	0.48	0.47
244	0.48	0.5	0.02	0	0	0	0	1	0.21	0.52	0.53
245	0.83	0.15	0.019	0	1.2e-05	0	0	0	0.21	0.48	0.47
246	0	0	0	1	0	0	0	3	0.047	0.32	0.31
247	0.3	0.57	0.13	0	0	0	0	1	0.21	0.52	0.53
248	0.92	0.074	0.0091	0	0	0	0	0	0.21	0.48	0.47
249	0.97	0.026	0.00052	0	0	0	0	0	0.21	0.48	0.47
250	0.73	0.25	0.016	0	0	0	0	0	0.21	0.48	0.47
251	0	1	0	0	0	0	0	1	0.21	0.52	0.53
252	0.88	0.099	0.025	0	0	0	0	0	0.21	0.48	0.47
253	0	0	0	0	0	0	1	6	0.093	0.053	0.052
254	0.72	0.28	0.00032	0	0	0	0	0	0.21	0.48	0.47
255	1	1.5e-06	1e-05	0	0	0	0	0	0.21	0.48	0.47
256	1	0.00022	0	0	0	0	0	0	0.21	0.48	0.47
257	0.93	0.071	0.0013	0	0	0	0	0	0.21	0.48	0.47
258	0	1	0	0	0	0	0	1	0.21	0.52	0.53
259	0	0	0	1	0	0	0	3	0.047	0.32	0.31
260	0.7	0.23	0.066	0	1.8e-05	0	0	0	0.21	0.48	0.47
261	0.88	0.087	0.029	0	0	0	0	0	0.21	0.48	0.47
262	0.94	0.031	0.024	0	0	0	0	0	0.21	0.48	0.47
263	0.057	0.91	0.036	0	4e-06	0	0	1	0.21	0.52	0.53
264	0.017	0.011	0.97	0	0	0	0	2	0.21	0.6	0.47
265	0	0	0	1	0	0	0	3	0.047	0.32	0.31
266	0.69	0.12	0.2	0	0	0	0	0	0.21	0.48	0.47
267	0.7	0.29	0.016	0	0	0	0	0	0.21	0.48	0.47
268	0.96	0.036	0.00055	0	0	0	0	0	0.21	0.48	0.47
269	0.87	0.098	0.03	0	3.6e-05	0	0	0	0.21	0.48	0.47
270	0.89	0.1	0.0038	0	0	0	0	0	0.21	0.48	0.47
271	0	0	0	0	0	0	1	6	0.093	0.053	0.052
272	0.71	0.22	0.075	0	0	0	0	0	0.21	0.48	0.47
273	0.49	0.5	0.0094	0	0	0	0	1	0.21	0.52	0.53
274	0.96	0.04	0.00042	0	0	0	0	0	0.21	0.48	0.47
275	0.43	0.49	0.08	0	0.00025	0	0	1	0.21	0.52	0.53
276	0	0	0	0	0	0	1	6	0.093	0.053	0.052
277	0.86	0.12	0.021	0	0	0	0	0	0.21	0.48	0.47
278	0.73	0.27	0.0028	0	0	0	0	0	0.21	0.48	0.47
279	1	0	0	0	0	0	0	0	0.21	0.48	0.47
280	0.99	0.0076	4.7e-05	0	0	0	0	0	0.21	0.48	0.47
281	1	0.0025	0.00067	0	0	0	0	0	0.21	0.48	0.47
282	0	0	0	0	0	0	1	6	0.093	0.053	0.052
283	0	0	0	1	0	0	0	3	0.047	0.32	0.31
284	0.6	0.075	0.32	0	0	0	0	0	0.21	0.48	0.47
285	0.59	0.39	0.016	0	0	0	0	0	0.21	0.48	0.47
286	0.94	0.059	0.0025	0	0	0	0	0	0.21	0.48	0.47
287	0.042	0.31	0.65	0	0	0	0	2	0.21	0.6	0.47
288	1	0	0	0	0	0	0	0	0.21	0.48	0.47
289	0.89	0.095	0.011	0	0	0	0	0	0.21	0.48	0.47
290	0.47	0.52	0.016	0	0.00021	0	0	1	0.21	0.52	0.53
291	0.8	0.17	0.031	0	0	0	0	0	0.21	0.48	0.47
292	1	0.00066	5.6e-05	0	0	0	0	0	0.21	0.48	0.47
293	0.99	0.0074	0.00019	0	0	0	0	0	0.21	0.48	0.47
294	0.98	0	0	0	0	0.017	0	0	0.21	0.48	0.47
295	0	1	0.00016	0	0	0	1.1e-05	1	0.21	0.52	0.53
296	0.1	0.88	0.013	0	0	0	0	1	0.21	0.52	0.53
297	0.98	0.0022	0.019	0	0	0	0	0	0.21	0.48	0.47
298	0	1	0	0	0	0	0	1	0.21	0.52	0.53
299	0.51	0.017	0.47	0	0	0	0	0	0.21	0.48	0.47
300	0.48	0.49	0.034	0	0	0	0	1	0.21	0.52	0.53
301	1	0	0	0	0	0	0	0	0.21	0.48	0.47
302	0	0	0	0	0	1	0	5	0.093	0	0
303	0.88	0.12	0.00019	0	0	0	0	0	0.21	0.48	0.47
304	0.57	0.34	0.09	0	3.3e-06	0	0	0	0.21	0.48	0.47
305	0	0	0	1	0	0	0	3	0.047	0.32	0.31
306	0.037	0.96	6.7e-05	0	0	0	0	1	0.21	0.52	0.53
307	0	0	0	1	0	0	0	3	0.047	0.32	0.31
308	0.76	0.23	0.0091	0	0	0	0	0	0.21	0.48	0.47
309	1	0	0	0	0	0	0	0	0.21	0.48	0.47
310	0.72	0.17	0.11	0	1.1e-05	0	0	0	0.21	0.48	0.47
311	0.33	0.58	0.035	0	0.063	0	0	1	0.21	0.52	0.53
312	0.14	0.85	0.0088	0	0	0	0	1	0.21	0.52	0.53
313	0.83	0.14	0.032	0	0	0	0	0	0.21	0.48	0.47
314	0.0011	6e-06	0	1	0	0	0	3	0.047	0.32	0.31
315	0	0	0	1	0	0	0	3	0.047	0.32	0.31
316	0	0	0	0	0	0	1	6	0.093	0.053	0.052
317	0.95	0.047	0.0013	0	0	0	0	0	0.21	0.48	0.47
318	0.83	0.13	0.043	0	0	0	0	0	0.21	0.48	0.47
319	0.98	0.02	8e-05	0	0	0	0	0	0.21	0.48	0.47
320	0	0	0	0	0	1	0	5	0.093	0	0
321	0.8	0.14	0.062	0	0	0	0	0	0.21	0.48	0.47
322	0.59	0.38	0.024	0	0.00042	0	0	0	0.21	0.48	0.47
323	0	0	0	0	0	1	0	5	0.093	0	0
324	0.93	0.064	0.0078	0	0	0	0	0	0.21	0.48	0.47
325	0.39	0.32	0.29	0	0	0	0	0	0.21	0.48	0.47
326	0.92	0.073	0.0049	0	0	0	0	0	0.21	0.48	0.47
327	0.82	0.13	0.053	0	0	0	0	0	0.21	0.48	0.47
328	6.4e-05	0	0	1	0	0	0	3	0.047	0.32	0.31
329	0.76	0.2	0.031	0	0	0	0	0	0.21	0.48	0.47
330	0.99	0.0059	0.00024	0	0	0	0	0	0.21	0.48	0.47
331	0.76	0.23	0.0088	0	0	0	0	0	0.21	0.48	0.47
332	0.79	0.15	0.058	0	0	0	0	0	0.21	0.48	0.47
333	0.87	0.13	0.0018	0	0	0	0	0	0.21	0.48	0.47
334	0	0	0	1	0	0	0	3	0.047	0.32	0.31
335	0.21	0.12	0.67	0	0	0	0	2	0.21	0.6	0.47
336	0.79	0.14	0.065	0	8.6e-06	0	0	0	0.21	0.48	0.47
337	0	0	0	0	0	1	0	5	0.093	0	0
338	0.99	0.0092	0.0016	0	0	0	0	0	0.21	0.48	0.47
339	0.91	0.094	9.9e-05	0	0	0	0	0	0.21	0.48	0.47
340	1	6.1e-05	0.00043	0	0	0	0	0	0.21	0.48	0.47
341	0.74	0.22	0.041	0	0	0	0	0	0.21	0.48	0.47
342	0.64	0.17	0.19	0	6.5e-06	0	0	0	0.21	0.48	0.47
343	1	0.0026	0.0019	0	0	0	0	0	0.21	0.48	0.47
344	0.68	0.26	0.058	0	1.8e-05	0	0	0	0.21	0.48	0.47
345	0.7	0.2	0.1	0	0	0	0	0	0.21	0.48	0.47
346	1	0.00012	0	0	0	0	0	0	0.21	0.48	0.47
347	0.38	0.61	0.0055	0	0	0	0	1	0.21	0.52	0.53
348	0	0	0	0	0	0	1	6	0.093	0.053	0.052
349	1	0.00039	7.6e-05	0	0	0	0	0	0.21	0.48	0.47
350	0.0019	0.047	0.95	0	0	0	0	2	0.21	0.6	0.47
351	0.11	0.49	0.4	0	0	0	0	1	0.21	0.52	0.53
352	0.82	0.064	0.12	0	0	0	0	0	0.21	0.48	0.47
353	0.68	0.3	0.015	0	0	0	0	0	0.21	0.48	0.47
354	1	0.00084	7.7e-05	0	0	0	0	0	0.21	0.48	0.47
355	0	0	0	1	0	0	0	3	0.047	0.32	0.31
356	0.88	0.11	0.012	0	0	0	0	0	0.21	0.48	0.47
357	0.88	0.096	0.026	0	0	0	0	0	0.21	0.48	0.47
358	0.33	0.55	0.098	0	0.02	0	0	1	0.21	0.52	0.53
359	1	0.00044	0	0	0	0	0	0	0.21	0.48	0.47
360	0.85	0.092	0.056	0	0	0	0	0	0.21	0.48	0.47
361	0.84	0.12	0.041	0	0	0	0	0	0.21	0.48	0.47
362	0.58	0	0	0	0	0.42	0	0	0.21	0.48	0.47
363	0	0	0	0	0	0	1	6	0.093	0.053	0.052
364	1	0.0028	0	0	0	0	0	0	0.21	0.48	0.47
365	0	0	0	0	0	0	1	6	0.093	0.053	0.052
366	0	0	0	0	0	1	0	5	0.093	0	0
367	0	0	0	1	0	0	0	3	0.047	0.32	0.31
368	0.99	0.0079	0.00079	0	0	0	0	0	0.21	0.48	0.47
369	0.73	0.27	0.0036	0	0	0	0	0	0.21	0.48	0.47
370	0.99	0.0073	2.9e-05	0	0	0	0	0	0.21	0.48	0.47
371	0.98	0.018	0.00071	0	0	0	0	0	0.21	0.48	0.47
372	1	0.00049	2.3e-05	0	0	0	0	0	0.21	0.48	0.47
373	0.96	0.038	0.00072	0	0	0	0	0	0.21	0.48	0.47
374	1	0.0023	0.00076	0	0	0	0	0	0.21	0.48	0.47
375	0.73	0.21	0.057	0	0	0	0	0	0.21	0.48	0.47
376	0	0	0	1	0	0	0	3	0.047	0.32	0.31
377	4.5e-05	0	0	1	0	0	0	3	0.047	0.32	0.31
378	0.68	0.32	0.004	0	0	0	0	0	0.21	0.48	0.47
379	0	0	0	1	0	0	0	3	0.047	0.32	0.31
380	0	1	0	0	0	0	0	1	0.21	0.52	0.53
381	0.37	0.51	0.12	0	0	0	0	1	0.21	0.52	0.53
382	0	0	0	1	0	0	0	3	0.047	0.32	0.31
383	0.8	0.18	0.018	0	0	0	0	0	0.21	0.48	0.47
384	0.69	0.22	0.091	0	0	0	0	0	0.21	0.48	0.47
385	0	0	0	1	0	0	0	3	0.047	0.32	0.31
386	0	0	0	0	0	0	1	6	0.093	0.053	0.052
387	0.048	0.88	0.072	0	0	0	0	1	0.21	0.52	0.53
388	0	0	0	1	0	0	0	3	0.047	0.32	0.31
389	0.49	0.43	0.071	0	0	0	0	0	0.21	0.48	0.47
390	0.32	0.68	0.0014	0	0	0	0	1	0.21	0.52	0.53
