SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
25	0.04	0	0	0.004	0	0.95	0.004	0	0	0.00032	5	0.34	0.52	0.53
26	0.41	0	0	0.23	0	0.11	0.23	0	0	0.0092	0	0.21	0.54	0.59
27	0.19	0	2.5e-05	0.31	0	0.15	0.31	0	0	0.031	6	0.21	0.48	0.47
28	0.28	0	0	0.25	0	0.19	0.25	0	0	0.016	0	0.21	0.54	0.59
29	0.88	0	0.016	5e-05	0	0.1	5e-05	0	0	4.5e-06	0	0.21	0.54	0.59
30	0	0	0.93	0.034	0	0	0.034	0	0	0.0041	2	0.3	0.83	0.82
31	0.74	0	7.8e-06	0.027	0	0.21	0.027	0	0	0.0017	0	0.21	0.54	0.59
32	0.00081	0	0	0.4	0	0.073	0.4	0	0	0.13	6	0.21	0.48	0.47
33	0.97	0	0	0.0043	0	0.026	0.0043	0	0	0.00016	0	0.21	0.54	0.59
34	0.065	0	0	0.29	0	0.32	0.29	0	0	0.04	5	0.34	0.52	0.53
35	0	0	0.64	0.17	0	0	0.17	0	0	0.01	2	0.3	0.83	0.82
36	2.3e-06	0	0.3	0.33	0	7.8e-05	0.33	0	0	0.046	6	0.21	0.48	0.47
37	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
38	1.6e-06	0	0.013	0.48	0	1.2e-05	0.48	0	0	0.026	6	0.21	0.48	0.47
39	0.0008	0	0.42	0.28	0	0.00057	0.28	0	0	0.024	2	0.3	0.83	0.82
40	0.0013	0	0	0.033	0	0.91	0.033	0	0	0.023	5	0.34	0.52	0.53
41	0.0058	0	1.9e-06	0.48	0	0.00086	0.48	0	0	0.027	6	0.21	0.48	0.47
42	0.0063	0	0.0037	0.49	0	0.00051	0.49	0	0	0.014	6	0.21	0.48	0.47
43	5.6e-05	0	0.023	0.48	0	5.6e-06	0.48	0	0	0.0065	6	0.21	0.48	0.47
44	0	0	0	0	0	0	0	0	1	0	8	0.093	0	0
45	0.00027	0	0	0.5	0	0	0.5	0	0	0.00037	6	0.21	0.48	0.47
46	0.93	0	0	4.5e-05	0	0.071	4.5e-05	0	0	1.9e-05	0	0.21	0.54	0.59
47	2.8e-05	0	0	0.5	0	0.0027	0.5	0	0	0.00021	6	0.21	0.48	0.47
48	0	0	0.75	0.12	0	0	0.12	0	0	0.0052	2	0.3	0.83	0.82
49	0	0	0	0	0	0	0	0	1	0	8	0.093	0	0
50	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
51	0.00025	0	0.29	0.34	0	0.00046	0.34	0	0	0.031	6	0.21	0.48	0.47
52	0.025	0	0.0065	0.46	0	0.0083	0.46	0	0	0.04	6	0.21	0.48	0.47
53	0	0	0	0	0	0	0	0	1	0	8	0.093	0	0
54	0.085	0	0	0.004	0	0.9	0.004	0	0	0.0048	5	0.34	0.52	0.53
55	0.13	0	0	0.00015	0	0.87	0.00015	0	0	0.00014	5	0.34	0.52	0.53
56	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
57	9.9e-05	0	0	0.49	0	0.0011	0.49	0	0	0.022	6	0.21	0.48	0.47
58	0.00022	0	0.13	0.4	0	0.002	0.4	0	0	0.07	6	0.21	0.48	0.47
59	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
60	1.5e-05	0	0	0.49	0	0.00077	0.49	0.00012	0	0.017	6	0.21	0.48	0.47
61	1.2e-06	0	0.91	0.034	0	0.00023	0.034	0	0	0.022	2	0.3	0.83	0.82
62	4.1e-05	0	0.0046	0.49	0	1.4e-05	0.49	0	0	0.015	6	0.21	0.48	0.47
63	0	0	0	0.5	0	0	0.5	0	0	0.0092	6	0.21	0.48	0.47
64	4.6e-05	0	0	0.5	0	1.4e-05	0.5	0	0	0.003	6	0.21	0.48	0.47
65	0.065	0	0	0.46	0	0.00026	0.46	0	0	0.0091	6	0.21	0.48	0.47
66	0	0	0	7.7e-05	0	0	7.7e-05	0	1	0	8	0.093	0	0
67	0.00084	0	0	0.49	0	0.0005	0.49	0	0	0.024	6	0.21	0.48	0.47
68	0.0016	0	0	0.41	0	0.0063	0.41	0	0	0.18	6	0.21	0.48	0.47
69	0	0	0	0.5	0	0	0.5	0	0	0	6	0.21	0.48	0.47
70	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
71	0.24	0	0	0.38	0	0.00015	0.38	0	0	0.0031	6	0.21	0.48	0.47
72	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
73	0	0	0	0.46	0	7.6e-06	0.46	0	0	0.071	6	0.21	0.48	0.47
74	0.0017	0	0	0.48	0	0.0019	0.48	0	0	0.042	6	0.21	0.48	0.47
75	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
76	0.03	0	0	0.47	0	0.0035	0.47	0	0	0.024	6	0.21	0.48	0.47
77	0.00014	0	0	0.31	0	0.02	0.31	0	0	0.36	9	0.27	0.48	0.47
78	0	0.006	0	0	0.99	0	0	0	0	0	4	0.12	0.053	0.052
79	0	0	0	0.5	0	0	0.5	0	0	0.005	6	0.21	0.48	0.47
80	0	0	0	0.013	0	0.18	0.013	0	0	0.79	9	0.27	0.48	0.47
81	0	0	0	0.5	0	5.1e-05	0.5	0	0	0.0017	6	0.21	0.48	0.47
82	0.021	0	0	0.48	0	0.00043	0.48	0	0	0.015	6	0.21	0.48	0.47
83	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
84	6e-06	0	0	0.2	0	0.007	0.2	0	0	0.59	9	0.27	0.48	0.47
85	0.013	0	0	0.49	0	0.00058	0.49	0	0	0.013	6	0.21	0.48	0.47
86	0.0066	0	0	0.48	0	0.00017	0.48	0	0	0.024	6	0.21	0.48	0.47
87	0.33	0	0	0.33	0	0.00091	0.33	0	0	0.0047	6	0.21	0.48	0.47
88	9.6e-05	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
89	1	0	0	0	0	1.2e-05	0	0	0	0	0	0.21	0.54	0.59
90	0	0	0	0.49	0	0.00013	0.49	0	0	0.027	6	0.21	0.48	0.47
91	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
92	0.0036	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
93	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
94	0	0	0	0.14	0	0.00042	0.14	0	0	0.72	9	0.27	0.48	0.47
95	0.025	0	0	0.43	0	0.039	0.43	0	0	0.073	6	0.21	0.48	0.47
96	0.0003	0	0	0.42	0	0.02	0.42	0	0	0.14	6	0.21	0.48	0.47
97	0	0	0	0.4	0	0.00096	0.4	0	0	0.19	6	0.21	0.48	0.47
98	7.2e-05	0	0	0.43	0	0.0033	0.43	0	0	0.13	6	0.21	0.48	0.47
99	0.00014	0	0	0.43	0	0.0051	0.43	0	0	0.13	6	0.21	0.48	0.47
100	0	0	0	0.28	0	5.1e-05	0.28	0	0	0.44	9	0.27	0.48	0.47
101	0	0	0	0.5	0	0.00026	0.5	0	0	0.00021	6	0.21	0.48	0.47
102	0.0087	0	0	0.47	0	0.0027	0.47	0	0	0.055	6	0.21	0.48	0.47
103	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
104	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
105	0.12	0	0	0.34	0	0.13	0.34	0	0	0.083	6	0.21	0.48	0.47
106	0	0	0	0.5	0	0.00022	0.5	0	0	0.0023	6	0.21	0.48	0.47
107	0.3	0	1.1e-05	0.26	0	0.13	0.26	0	0	0.037	0	0.21	0.54	0.59
108	0.003	0	0.6	0.18	0	0.002	0.18	0	0	0.031	2	0.3	0.83	0.82
109	7.3e-05	0	0	0.41	0	0.0032	0.41	0	0	0.17	6	0.21	0.48	0.47
110	0	0	0	0.49	0	3.8e-06	0.49	0	0	0.016	6	0.21	0.48	0.47
111	5.4e-06	0	0.062	0.32	0	0.0035	0.32	0	0	0.29	6	0.21	0.48	0.47
112	0	0	0	0	0	0	0	0	1	0	8	0.093	0	0
113	1.3e-06	0	0	0.47	0	3.8e-05	0.47	0	0	0.066	6	0.21	0.48	0.47
114	0.0029	0	0	0.49	0	0.00075	0.49	0	0	0.026	6	0.21	0.48	0.47
115	0	0	0	0.32	0	3.7e-05	0.32	0	0	0.37	9	0.27	0.48	0.47
116	3.6e-05	0	0	0.45	0	0.0029	0.45	0	0	0.094	6	0.21	0.48	0.47
117	0	0.00026	0	0.012	0	0	0.012	0.98	0	9.2e-05	7	0.047	0.32	0.37
118	0.014	0	0	0.44	0	0.022	0.44	0	0	0.077	6	0.21	0.48	0.47
119	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
120	0	0	0	0.5	0	0	0.5	0	0	0.00073	6	0.21	0.48	0.47
121	0.0093	0	0	0.49	0	4.2e-06	0.49	0	0	0.0024	6	0.21	0.48	0.47
122	5.8e-06	0	0	0.48	0	5e-05	0.48	0	0	0.04	6	0.21	0.48	0.47
123	0	0	0	0.5	0	0	0.5	0	0	0.00019	6	0.21	0.48	0.47
124	0.00049	0	0	0.49	0	4.2e-05	0.49	0	0	0.01	6	0.21	0.48	0.47
125	1	0	0	0.001	0	2.7e-05	0.001	0	0	9.6e-06	0	0.21	0.54	0.59
126	0.36	0	0	0.29	0	0.032	0.29	0	0	0.028	0	0.21	0.54	0.59
127	0.036	0	0	0.48	0	0.00073	0.48	0	0	0.012	6	0.21	0.48	0.47
128	0.026	0	0	0.1	0	0.59	0.1	0	0	0.18	5	0.34	0.52	0.53
129	0.1	0	0.0079	0.27	0	0.24	0.27	0	0	0.1	6	0.21	0.48	0.47
130	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
131	3.9e-05	0	0	0.48	0	0.00079	0.48	0	0	0.03	6	0.21	0.48	0.47
132	8.9e-06	0	0	0.48	0	5.2e-05	0.48	0	0	0.045	6	0.21	0.48	0.47
133	1.6e-06	0	0	0.49	0	5.1e-06	0.49	0	0	0.02	6	0.21	0.48	0.47
134	0	0	0	0.5	0	0	0.5	0	0	0.00074	6	0.21	0.48	0.47
135	0.0032	0	0	0.36	0	0.063	0.36	0	0	0.21	6	0.21	0.48	0.47
136	0.0048	0	0	0.49	0	0.00023	0.49	0	0	0.011	6	0.21	0.48	0.47
137	0.00015	0	0	0.49	0	0.00011	0.49	0	0	0.025	6	0.21	0.48	0.47
138	0.00039	0	0	0.07	0	0.017	0.07	0	0	0.84	9	0.27	0.48	0.47
139	0	0	1	0.00022	0	0	0.00022	0	0	1.1e-05	2	0.3	0.83	0.82
140	0.00025	0	0	0.035	0	0.16	0.035	0	0	0.77	9	0.27	0.48	0.47
141	2.3e-05	0	0	0.48	0	0.00042	0.48	0	0	0.032	6	0.21	0.48	0.47
142	1.4e-05	0	0	0.0005	0	0.99	0.0005	0	0	0.011	5	0.34	0.52	0.53
143	0.0031	0	0	0.47	0	0.035	0.47	0	0	0.023	6	0.21	0.48	0.47
144	6e-06	0	0	0.5	0	0	0.5	0	0	3.9e-05	6	0.21	0.48	0.47
145	0.059	0	0	0.41	0	0.072	0.41	0	0	0.044	6	0.21	0.48	0.47
146	2e-05	0	0	0.18	0	0.053	0.18	0	0	0.58	9	0.27	0.48	0.47
147	2.3e-05	0	0	0.42	0	7.2e-05	0.42	0	0	0.15	6	0.21	0.48	0.47
148	0.07	0	0	0.2	0	0.43	0.2	0	0	0.11	5	0.34	0.52	0.53
149	0.012	0	0	0.21	0	0.0023	0.21	0	0	0.57	9	0.27	0.48	0.47
150	0.0072	0	3.9e-05	0.27	0	0.13	0.27	0	0	0.33	9	0.27	0.48	0.47
151	0.015	0	2.1e-06	0.47	0	0.003	0.47	0	0	0.05	6	0.21	0.48	0.47
152	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
153	0	0	0	0.35	0	0	0.35	0	0	0.31	6	0.21	0.48	0.47
154	0.011	0	0	0.48	0	0.0027	0.48	0	0	0.03	6	0.21	0.48	0.47
155	2.2e-05	0	0	0.41	0	0.0032	0.41	0	0	0.18	6	0.21	0.48	0.47
156	7e-06	0	0	0.49	0	2.2e-05	0.49	0	0	0.03	6	0.21	0.48	0.47
157	0	0	0	0.26	0	0.0044	0.26	0	0	0.48	9	0.27	0.48	0.47
158	0	0	0	0	0	0	0	0	1	0	8	0.093	0	0
159	0.0049	0	0	0.49	0	0.0039	0.49	0	0	0.013	6	0.21	0.48	0.47
160	0.0025	0	0	0.47	0	0.0027	0.47	0	0	0.049	6	0.21	0.48	0.47
161	0.00044	0	0	0.49	0	0.00036	0.49	0	0	0.028	6	0.21	0.48	0.47
162	0	0	0	0.5	0	0	0.5	0	0	0.00038	6	0.21	0.48	0.47
163	0	0	0	0	0	1	0	0	0	0	5	0.34	0.52	0.53
164	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
165	0.005	0	0	0.47	0	0.0068	0.47	0	0	0.053	6	0.21	0.48	0.47
166	0	0	0	0.069	0	0	0.069	0.86	0	0.00022	7	0.047	0.32	0.37
167	0.003	0	0	0.5	0	1.4e-05	0.5	0	0	0.0039	6	0.21	0.48	0.47
168	0.031	0	0	0.47	0	0.0039	0.47	0	0	0.026	6	0.21	0.48	0.47
169	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
170	0.036	0	0	0.38	0	0.068	0.38	0	0	0.13	6	0.21	0.48	0.47
171	0.00043	0	0	0.46	0	0.0017	0.46	0	0	0.074	6	0.21	0.48	0.47
172	0.0029	0	0	0.48	0	0.0011	0.48	0	0	0.041	6	0.21	0.48	0.47
173	0.0019	0	0	0.43	0	0.028	0.43	0	0	0.1	6	0.21	0.48	0.47
174	0.58	0	1.1e-05	0.13	0	0.14	0.13	0	0	0.015	0	0.21	0.54	0.59
175	0.0034	0	0	0.45	0	0.021	0.45	0	0	0.067	6	0.21	0.48	0.47
176	0.012	0	0	0.42	0	0.039	0.42	0	0	0.1	6	0.21	0.48	0.47
177	0	0	0	0.5	0	0	0.5	0	0	0.0048	6	0.21	0.48	0.47
178	0.00045	0	0	0.5	0	0	0.5	0	0	0.0001	6	0.21	0.48	0.47
179	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
180	0	0	0	0.45	0	0.092	0.45	0	0	0.0028	6	0.21	0.48	0.47
181	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
182	0.00011	0	0	0.47	0	0.00026	0.47	0	0	0.06	6	0.21	0.48	0.47
183	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
184	0	9.4e-05	0	7.7e-05	0	0	7.7e-05	1	0	0	7	0.047	0.32	0.37
185	3.1e-05	0	1	0	0	0.0002	0	0	0	0	2	0.3	0.83	0.82
186	0.16	0	0.011	0.14	0	0.46	0.14	0	0	0.088	5	0.34	0.52	0.53
187	0.015	0	0.98	0.00038	0	0.00015	0.00038	0	0	2.6e-05	2	0.3	0.83	0.82
188	0.017	0	0	0.49	0	8e-05	0.49	0	0	0.0045	6	0.21	0.48	0.47
189	0.0022	0	0	0.48	0	0.0017	0.48	0	0	0.043	6	0.21	0.48	0.47
190	1.8e-05	0	0	0.49	0	1e-05	0.49	0	0	0.013	6	0.21	0.48	0.47
191	0.053	0	0	0.46	0	0.0032	0.46	0	0	0.02	6	0.21	0.48	0.47
192	0	0	0	0.5	0	0	0.5	0	0	0	6	0.21	0.48	0.47
193	0.0038	0	0	0.5	0	4.3e-05	0.5	0	0	0.0049	6	0.21	0.48	0.47
194	0	0	0	0.5	0	0	0.5	0	0	0	6	0.21	0.48	0.47
195	0.22	0	0	0.018	0	0.72	0.018	0	0	0.026	5	0.34	0.52	0.53
196	3.2e-05	0	0	0.5	0	0	0.5	0	0	0.00093	6	0.21	0.48	0.47
197	0	0	1	0	0	0	0	0	0	0	2	0.3	0.83	0.82
198	0.017	0	0	0.49	0	8e-06	0.49	0	0	0.0017	6	0.21	0.48	0.47
199	0	0	0.15	0	0	0	0	0.85	0	0	7	0.047	0.32	0.37
200	0.12	0	0	0.41	0	0.006	0.41	0	0	0.057	6	0.21	0.48	0.47
201	0.011	0	0	0.49	0	6e-05	0.49	0	0	0.006	6	0.21	0.48	0.47
202	0.47	0	0	0.26	0	0.0039	0.26	0	0	0.011	0	0.21	0.54	0.59
203	0	0	0	0.49	0	0	0.49	0	0	0.011	6	0.21	0.48	0.47
204	0	0	0	0.5	0	0.00044	0.5	0.0003	0	0.0079	6	0.21	0.48	0.47
205	0.042	0	0	0.45	0	0.012	0.45	0	0	0.048	6	0.21	0.48	0.47
206	0.056	0	0	0.46	0	0.0014	0.46	0	0	0.02	6	0.21	0.48	0.47
207	0.053	0	0	0.44	0	0.011	0.44	0	0	0.063	6	0.21	0.48	0.47
208	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
209	0.0006	0	0	0.49	0	0.0001	0.49	0	0	0.013	6	0.21	0.48	0.47
210	1	0	0	0	0	4.6e-05	0	0	0	0	0	0.21	0.54	0.59
211	0.2	0	0	8.7e-06	0	0.8	8.7e-06	0	0	0	5	0.34	0.52	0.53
212	0.87	0	0	0.038	0	0.048	0.038	0	0	0.002	0	0.21	0.54	0.59
213	1.3e-06	0	0	0.49	0	3.7e-06	0.49	0	0	0.027	6	0.21	0.48	0.47
214	1e-05	0	5.3e-05	0.49	0	4.1e-06	0.49	0	0	0.012	6	0.21	0.48	0.47
215	0	0	0	0.5	0	0	0.5	0	0	0.0018	6	0.21	0.48	0.47
216	0.00028	0	0	0.49	0	8.9e-05	0.49	0	0	0.016	6	0.21	0.48	0.47
217	0.36	0	0	0.31	0	0.0086	0.31	0	0	0.014	0	0.21	0.54	0.59
218	0.99	0	0	4.2e-05	0	0.011	4.2e-05	0	0	0	0	0.21	0.54	0.59
219	3.9e-05	0	0.0016	0.43	0	0.0017	0.43	0	0	0.13	6	0.21	0.48	0.47
220	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
221	0	0	0.9	0.046	0	0	0.046	0	0	0.0073	2	0.3	0.83	0.82
222	0.048	0	0	0.37	0	0.21	0.37	0	0	0.0033	6	0.21	0.48	0.47
223	0.53	0	0	0.15	0	0.16	0.15	0	0	0.0058	0	0.21	0.54	0.59
224	1e-05	0	0	0.5	0	0	0.5	0	0	0.0024	6	0.21	0.48	0.47
225	0.012	0	0	0.49	0	0.00027	0.49	0	0	0.0095	6	0.21	0.48	0.47
226	0.99	0	0	0.00029	0	0.0048	0.00029	0	0	0.0001	0	0.21	0.54	0.59
227	0.058	0	0	0.46	0	0.002	0.46	0	0	0.019	6	0.21	0.48	0.47
228	0	0.015	0	1.1e-05	0	0	1.1e-05	0.98	0	0	7	0.047	0.32	0.37
229	0.54	0	0	0.11	0	0.24	0.11	0	0	0.0045	0	0.21	0.54	0.59
230	0.99	0	0	3.4e-06	0	0.0099	3.4e-06	0	0	0	0	0.21	0.54	0.59
231	0	0	0.012	0.49	0	0	0.49	0	0	0.00064	6	0.21	0.48	0.47
232	0.88	0	0	0.032	0	0.053	0.032	0	0	0.0012	0	0.21	0.54	0.59
233	0	0	0	0.5	0	0	0.5	0	0	0.00075	6	0.21	0.48	0.47
234	0.00058	0	0	0.03	0	0.79	0.03	0	0	0.15	5	0.34	0.52	0.53
235	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
236	8.5e-05	0	0	0.5	0	0	0.5	0	0	0.00023	6	0.21	0.48	0.47
237	0	0	0	0.5	0	0	0.5	0	0	0.00015	6	0.21	0.48	0.47
238	0	0	0	0.5	0	0	0.5	0	0	0.00016	6	0.21	0.48	0.47
239	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
240	0.25	0	0	0.38	0	0.0002	0.38	0	0	0.0025	6	0.21	0.48	0.47
241	0.018	0	0	0.49	0	8.7e-06	0.49	0	0	0.0021	6	0.21	0.48	0.47
242	0.25	0	1.1e-05	0.36	0	0.0034	0.36	0	0	0.014	6	0.21	0.48	0.47
243	4.7e-06	0	0	0.5	0	0	0.5	0	0	0.002	6	0.21	0.48	0.47
244	0.017	0	0	0.32	0	0.11	0.32	0	0	0.24	6	0.21	0.48	0.47
245	0.031	0	0	0.48	0	0.00013	0.48	0	0	0.0053	6	0.21	0.48	0.47
246	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
247	0.41	0	0	0.29	0	0.0016	0.29	0	0	0.0062	0	0.21	0.54	0.59
248	0.0033	0	0	0.37	0	0.062	0.37	0	0	0.19	6	0.21	0.48	0.47
249	0.00027	0	0	0.49	0	2.5e-05	0.49	0	0	0.0097	6	0.21	0.48	0.47
250	0.082	0	0	0.45	0	0.0019	0.45	0	0	0.014	6	0.21	0.48	0.47
251	1	0	0	0	5.8e-06	5.9e-06	0	0	0	0	0	0.21	0.54	0.59
252	0.014	0	0	0.48	0	0.0022	0.48	0	0	0.019	6	0.21	0.48	0.47
253	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
254	0.0056	0	0	0.49	0	5.2e-05	0.49	0	0	0.0099	6	0.21	0.48	0.47
255	0	0	0	0.5	0	0	0.5	0	0	0.001	6	0.21	0.48	0.47
256	0	0	0	0.5	0	0	0.5	0	0	2.8e-05	6	0.21	0.48	0.47
257	0.0012	0	0	0.43	0	0.004	0.43	0	0	0.14	6	0.21	0.48	0.47
258	0	0	0	0.5	0	2.6e-05	0.5	0	0	0	6	0.21	0.48	0.47
259	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
260	0.083	0	4.4e-06	0.44	0	0.0084	0.44	0	0	0.029	6	0.21	0.48	0.47
261	0.0069	0	0	0.35	0	0.099	0.35	0	0	0.19	6	0.21	0.48	0.47
262	0.00031	0	0	0.5	0	1.1e-05	0.5	0	0	0.0065	6	0.21	0.48	0.47
263	0.75	0	3.3e-06	0.008	0	0.23	0.008	0	0	0.0045	0	0.21	0.54	0.59
264	0.032	0	0	0.43	0	0.024	0.43	0	0	0.09	6	0.21	0.48	0.47
265	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
266	0.0029	0	0	0.5	0	0	0.5	0	0	0.00068	6	0.21	0.48	0.47
267	0.073	0	0	0.41	0	0.032	0.41	0	0	0.066	6	0.21	0.48	0.47
268	0.00049	0	0	0.5	0	6.9e-06	0.5	0	0	0.0055	6	0.21	0.48	0.47
269	0.015	0	9.4e-06	0.47	0	0.0046	0.47	0	0	0.035	6	0.21	0.48	0.47
270	0.013	0	0	0.46	0	0.0093	0.46	0	0	0.06	6	0.21	0.48	0.47
271	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
272	0.036	0	0	0.47	0	0.0034	0.47	0	0	0.025	6	0.21	0.48	0.47
273	0.17	0	0	0.4	0	0.0043	0.4	0	0	0.024	6	0.21	0.48	0.47
274	0.0028	0	0	0.49	0	8.1e-05	0.49	0	0	0.01	6	0.21	0.48	0.47
275	0.43	0	8.1e-06	0.28	0	0.00082	0.28	0	0	0.0041	0	0.21	0.54	0.59
276	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
277	0.0037	0	0	0.47	0	0.0032	0.47	0	0	0.059	6	0.21	0.48	0.47
278	0.045	0	0	0.46	0	0.0022	0.46	0	0	0.03	6	0.21	0.48	0.47
279	0	0	0	0.5	0	0	0.5	0	0	1e-06	6	0.21	0.48	0.47
280	3.7e-05	0	0	0.5	0	0	0.5	0	0	0.0016	6	0.21	0.48	0.47
281	3.2e-06	0	0	0.49	0	2.5e-06	0.49	0	0	0.013	6	0.21	0.48	0.47
282	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
283	0	0	0	0	0	0	0	1	0	0	7	0.047	0.32	0.37
284	0.0048	0	0	0.49	0	0.00036	0.49	0	0	0.014	6	0.21	0.48	0.47
285	0.027	0	0	0.47	0	0.0023	0.47	0	0	0.038	6	0.21	0.48	0.47
286	0.0028	0	0	0.34	0	0.081	0.34	0	0	0.24	6	0.21	0.48	0.47
287	0.18	0	0	0.37	0	0.024	0.37	0	0	0.064	6	0.21	0.48	0.47
288	0	0	0	0.5	0	0	0.5	0	0	0.00014	6	0.21	0.48	0.47
289	0.0097	0	0	0.47	0	0.0033	0.47	0	0	0.042	6	0.21	0.48	0.47
290	0.5	0	3.8e-05	0.24	0	0.013	0.24	0	0	0.014	0	0.21	0.54	0.59
291	0.0088	0	0	0.31	0	0.13	0.31	0	0	0.23	6	0.21	0.48	0.47
292	0	0	0	0.5	0	0	0.5	0	0	0.0045	6	0.21	0.48	0.47
293	5.2e-05	0	0	0.5	0	4e-06	0.5	0	0	0.0081	6	0.21	0.48	0.47
294	0	0	0	0.49	0	0	0.49	0	0.015	7.3e-05	6	0.21	0.48	0.47
295	0	0	0	0	1	0	0	0	0	0	4	0.12	0.053	0.052
296	0.081	0	0	0.0055	0	0.89	0.0055	0	0	0.014	5	0.34	0.52	0.53
297	0	0	0	0.5	0	0	0.5	0	0	0.0014	6	0.21	0.48	0.47
298	0	1	0	0	0	0	0	0	0	0	1	0.047	0.27	0.16
299	1.8e-05	0	0	0.5	0	0	0.5	0	0	0.00067	6	0.21	0.48	0.47
300	0.015	0	0	0.47	0	0.035	0.47	0	0	0.0066	6	0.21	0.48	0.47
301	0	0	0	0.5	0	0	0.5	0	0	0.0053	6	0.21	0.48	0.47
