SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
43	0	0.00074	0.98	0	0	0	0	0.022	0.0019	0	2	0.12	0.21	0.17	0.36
44	0	0.0014	0.99	0	0	0	0	0.00049	0.0048	0	2	0.12	0.21	0.17	0.36
45	0.0013	0.75	0.25	0	0	0	0	0.0024	0	0	1	0.12	0.27	0.17	0.55
46	0	0.051	0.95	0	0	0	0	0.00022	0	0	2	0.12	0.21	0.17	0.36
47	0.61	0.0039	0.38	0	0.006	0	0	0.0038	0	0	0	0.2	0.4	0.32	0.64
48	0	0.00025	1	0	0	0	0	0.0013	0.0019	0	2	0.12	0.21	0.17	0.36
49	0.042	0.0042	0.91	0	9e-05	0	0	0.044	0	0	2	0.12	0.21	0.17	0.36
50	0	5.2e-05	0.99	0	0	0	0	0.0084	0	0	2	0.12	0.21	0.17	0.36
51	0	0.00013	1	0	0	0	0	0.00042	0.002	0	2	0.12	0.21	0.17	0.36
52	0	0	1	0	0	0	0	3.2e-05	0.00091	0	2	0.12	0.21	0.17	0.36
53	0	1	0.00037	0	0	0	0	5.3e-06	2.4e-05	0	1	0.12	0.27	0.17	0.55
54	0	2.2e-06	1	0	0	0	0	0.00026	0	0	2	0.12	0.21	0.17	0.36
55	0	3.1e-06	0.96	0	0	0	0	0.037	0	0	2	0.12	0.21	0.17	0.36
56	9.5e-06	0.00058	1	0	0	0	0	8.7e-05	0	0	2	0.12	0.21	0.17	0.36
57	0	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
58	2.7e-06	0.035	0.94	0	0	0	0	0.03	0	0	2	0.12	0.21	0.17	0.36
59	7.1e-05	0.00022	0.95	0	0	0	0	0.046	0.00034	0	2	0.12	0.21	0.17	0.36
60	0	0.013	0.86	0	1.5e-05	0	0	4.4e-05	0.12	0	2	0.12	0.21	0.17	0.36
61	0	0	0	1.5e-06	0	0	0	0	0	1	9	0	0.093	0	0.08
62	0	0.00015	1	0	0	0	0	3.4e-05	0.0011	0	2	0.12	0.21	0.17	0.36
63	0	0	0.98	0	0	0	0	0	0.019	0	2	0.12	0.21	0.17	0.36
64	0	2.3e-06	1	0	0	0	0	3.7e-06	0	0	2	0.12	0.21	0.17	0.36
65	0	0	1	0	0	0	0	0.00032	0	0	2	0.12	0.21	0.17	0.36
66	0	0	1	0	0	0	0	0	2e-05	0	2	0.12	0.21	0.17	0.36
67	0.98	0	0.014	0	0.0013	0	0	0.00042	0	0	0	0.2	0.4	0.32	0.64
68	0.00035	0.68	0.14	0	0.0002	0	0	0.13	0.044	0	1	0.12	0.27	0.17	0.55
69	5.2e-06	0.0095	0.8	0	7.8e-06	0	0	0.19	0.0054	0	2	0.12	0.21	0.17	0.36
70	0	0.0018	0.93	0	0	0	0	0.072	4e-05	0	2	0.12	0.21	0.17	0.36
71	0	0.0035	0.26	0	0	0	0	0.74	0	0	7	0.2	0.27	0.17	0.39
72	0	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
73	0	0	1	0	0	0	0	0	0.00026	0	2	0.12	0.21	0.17	0.36
74	0	4.3e-06	0.87	0	0	0	0	0.13	2.2e-06	0	2	0.12	0.21	0.17	0.36
75	0	0	0.97	0	0	0	0	0.033	0	0	2	0.12	0.21	0.17	0.36
76	0	0	1	0	0	0	0	0	6e-06	0	2	0.12	0.21	0.17	0.36
77	0	0	0	2.4e-05	0	0	0	0	0	1	9	0	0.093	0	0.08
78	0	0.064	0.22	0	0.00012	0	0	3.1e-05	0.71	0	8	0.098	0.21	0.17	0.48
79	0	0.00085	0.98	0	0	0	0	0.0011	0.02	0	2	0.12	0.21	0.17	0.36
80	0	0.00012	0.99	0	0	0	0	4.8e-05	0.0077	0	2	0.12	0.21	0.17	0.36
81	0.14	0.013	0.72	0	0.023	0	0	0.086	0.018	0	2	0.12	0.21	0.17	0.36
82	0	0.65	0.34	0	0	0	0	0.0042	0.0092	0	1	0.12	0.27	0.17	0.55
83	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
84	0	0.2	0.5	0	0.00055	0	0	0.0041	0.29	0	2	0.12	0.21	0.17	0.36
85	0.19	0.4	0.16	0	0.12	0	0	0.072	0.067	0	1	0.12	0.27	0.17	0.55
86	0	0	1	0	0	0	0	0	1.6e-05	0	2	0.12	0.21	0.17	0.36
87	0	0.019	0.98	0	0	0	0	0.00024	0	0	2	0.12	0.21	0.17	0.36
88	1.9e-05	0.0098	0.93	0	1.9e-05	0	0	0.022	0.036	0	2	0.12	0.21	0.17	0.36
89	0	0.00098	0.97	0	3.1e-06	0	0	0.021	0.0035	0	2	0.12	0.21	0.17	0.36
90	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
91	0	9.6e-06	0.97	0	0	0	0	0	0.027	0	2	0.12	0.21	0.17	0.36
92	0	0	0	0	0	0	0	0	0	1	9	0	0.093	0	0.08
93	0	0	0.98	0	0	0	0	0	0.022	0	2	0.12	0.21	0.17	0.36
94	0	1.2e-05	1	0	0	0	0	0.0013	0.00031	0	2	0.12	0.21	0.17	0.36
95	5.3e-05	1e-06	0.12	0	0	0	0	0.88	1.4e-06	0	7	0.2	0.27	0.17	0.39
96	0	0.0048	0.39	0	0	0	0	0	0.61	0	8	0.098	0.21	0.17	0.48
97	0	0	0.99	0	0	0	0	0.0078	8.2e-05	0	2	0.12	0.21	0.17	0.36
98	0.015	0.34	0.41	0	0.11	0	0	0.025	0.095	0	2	0.12	0.21	0.17	0.36
99	0	0.39	0.29	0	0	0	0	0.0055	0.32	0	1	0.12	0.27	0.17	0.55
100	0.038	0.065	0.77	0	0.058	0	0	0.045	0.02	0	2	0.12	0.21	0.17	0.36
101	5.8e-05	0.017	0.97	0	0.00038	0	0	0.0046	0.01	0	2	0.12	0.21	0.17	0.36
102	0	0	0	3.9e-06	0	0.5	0.5	0	0	0	5	0	0	0.11	0
103	0	0.76	0.24	0	0	0	0	0	2e-05	0	1	0.12	0.27	0.17	0.55
104	0	0	1	0	0	0	0	0	3.6e-05	0	2	0.12	0.21	0.17	0.36
105	0.0012	0.06	0.81	0	0.0022	0	0	0.11	0.019	0	2	0.12	0.21	0.17	0.36
106	6.4e-06	0.2	0.8	0	2.2e-06	0	0	0.0004	0	0	2	0.12	0.21	0.17	0.36
107	0	0	0.99	0	0	0	0	0	0.0083	0	2	0.12	0.21	0.17	0.36
108	0	0	0	0	0	0	0	0	0	1	9	0	0.093	0	0.08
109	0	0.012	0.92	0	8.2e-06	0	0	0.0035	0.061	0	2	0.12	0.21	0.17	0.36
110	0.032	0.085	0.7	0	0.009	0	0	0.17	0.013	0	2	0.12	0.21	0.17	0.36
111	0	0	1	0	0	0	0	0	0.00098	0	2	0.12	0.21	0.17	0.36
112	0	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
113	0	0	0.99	0	0	0	0	0	0.0056	0	2	0.12	0.21	0.17	0.36
114	3.9e-05	0.27	0.6	0	0.00092	0	0	0.009	0.12	0	2	0.12	0.21	0.17	0.36
115	0	0.14	0.49	0	2.4e-05	0	0	0.0021	0.36	0	2	0.12	0.21	0.17	0.36
116	0.0011	0.061	0.83	0	0.0015	0	0	0.068	0.036	0	2	0.12	0.21	0.17	0.36
117	0.0034	0.00017	1	0	0	0	0	2e-05	0	0	2	0.12	0.21	0.17	0.36
118	0.31	0.00024	0.035	0	4.4e-05	0	0	0.65	3e-05	0	7	0.2	0.27	0.17	0.39
119	0	0	0	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
120	0.0042	0.35	0.59	0	8e-05	0	0	0.055	0.0002	0	2	0.12	0.21	0.17	0.36
121	0	0	0	0	0	0	0	0	0	1	9	0	0.093	0	0.08
122	0	0.00028	0.13	0	0	0	0	0.87	0.0001	0	7	0.2	0.27	0.17	0.39
123	0	0.0048	0.86	0	0	0	0	0.00013	0.13	0	2	0.12	0.21	0.17	0.36
124	5.9e-06	0.00049	0.12	0	0	0	0	0.88	0.00014	0	7	0.2	0.27	0.17	0.39
125	0.011	0.13	0.81	0	0.0015	0	0	0.044	0.0028	0	2	0.12	0.21	0.17	0.36
126	0	1.8e-05	0.99	0	0	0	0	0	0.0084	0	2	0.12	0.21	0.17	0.36
127	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
128	0.32	0	0.68	0	0	0	0	1.5e-05	0	0	2	0.12	0.21	0.17	0.36
129	0.075	9.3e-05	0.88	0	0.041	0	0	3.7e-06	0	0	2	0.12	0.21	0.17	0.36
130	0.0013	0.4	0.57	0	0.00013	0	0	0.032	0	0	2	0.12	0.21	0.17	0.36
131	0.13	6.4e-05	0.85	0	3.7e-06	0	0	0.018	0	0	2	0.12	0.21	0.17	0.36
132	0.05	0.028	0.88	0	0.033	0	0	0.0075	0	0	2	0.12	0.21	0.17	0.36
133	0.32	3.9e-06	0.68	0	0	0	0	3.9e-05	0	0	2	0.12	0.21	0.17	0.36
134	0.14	0.65	0.21	0	0.0014	0	0	0.0061	0	0	1	0.12	0.27	0.17	0.55
135	0.00058	0.012	0.82	0	0	0	0	0.17	0	0	2	0.12	0.21	0.17	0.36
136	0.84	0	0.16	0	0	0	0	0	0	0	0	0.2	0.4	0.32	0.64
137	0.081	0.0047	0.88	0	5.9e-05	0	0	0.038	0	0	2	0.12	0.21	0.17	0.36
138	0.0044	0.00019	0.99	0	0	0	0	0.0022	0	0	2	0.12	0.21	0.17	0.36
139	0.0042	0.018	0.97	0	0	0	0	0.0089	0	0	2	0.12	0.21	0.17	0.36
140	0.0044	0.03	0.96	0	0.00025	0	0	0.008	0	0	2	0.12	0.21	0.17	0.36
141	0.0055	0.11	0.88	0	0	0	0	0.0019	0	0	2	0.12	0.21	0.17	0.36
142	0.93	0	0.071	0	0	0	0	0	0	0	0	0.2	0.4	0.32	0.64
143	0.0026	0.00011	0.83	0	0	0	0	0.17	0	0	2	0.12	0.21	0.17	0.36
144	0.51	0	0.23	0	0.26	0	0	0	0	0	0	0.2	0.4	0.32	0.64
145	0	0.0038	1	0	0	0	0	0.00042	0	0	2	0.12	0.21	0.17	0.36
146	0.07	0.0002	0.16	0	0.77	0	0	0	0	0	4	0.098	0.34	0.32	0.64
147	0	0	0	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
148	0.048	0	0.95	0	0	0	0	5.9e-05	0	0	2	0.12	0.21	0.17	0.36
149	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
150	0	0.018	0.98	0	0	0	0	0.00022	0	0	2	0.12	0.21	0.17	0.36
151	0.0056	0.029	0.72	0	0	0	0	0.25	0	0	2	0.12	0.21	0.17	0.36
152	0.018	0.19	0.79	0	0	0	0	0.00063	0	0	2	0.12	0.21	0.17	0.36
153	0.046	0.11	0.75	0	0.0015	0	0	0.096	0	0	2	0.12	0.21	0.17	0.36
154	0	0.063	0.94	0	0	0	0	0.00045	0	0	2	0.12	0.21	0.17	0.36
155	0	5.4e-05	0.77	0	0	0	0	0	0.23	0	2	0.12	0.21	0.17	0.36
156	0.01	0.0072	0.98	0	3.2e-05	0	0	0.0009	0	0	2	0.12	0.21	0.17	0.36
157	0	0	0	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
158	0	0	0.97	0	0	0	0	0.031	0	0	2	0.12	0.21	0.17	0.36
159	0.064	0.00012	0.94	0	0	0	0	0.0012	0	0	2	0.12	0.21	0.17	0.36
160	0.00062	7.3e-05	1	0	0	0	0	0.00011	0	0	2	0.12	0.21	0.17	0.36
161	2.8e-05	0.033	0.96	0	0	0	0	0.002	0	0	2	0.12	0.21	0.17	0.36
162	0.32	0.00079	0.56	0	0.00046	0	0	0.11	3.6e-06	0	2	0.12	0.21	0.17	0.36
163	0.016	0.042	0.92	0	0.00011	0	0	0.019	0	0	2	0.12	0.21	0.17	0.36
164	0.066	0.059	0.81	0	0.0051	0	0	0.062	0	0	2	0.12	0.21	0.17	0.36
165	0.53	2.9e-05	0.47	0	0.0012	0	0	0.00019	0	0	0	0.2	0.4	0.32	0.64
166	0.015	0.0064	0.98	0	6.3e-06	0	0	3.2e-05	0	0	2	0.12	0.21	0.17	0.36
167	0.039	0.015	0.93	0	0.00016	0	0	0.015	0	0	2	0.12	0.21	0.17	0.36
168	0.21	0.31	0.4	0	8.8e-05	0	0	0.082	0	0	2	0.12	0.21	0.17	0.36
169	0	0	0	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
170	0.054	0	0.95	0	0	0	0	6e-05	0	0	2	0.12	0.21	0.17	0.36
171	1.9e-05	0	0.66	0	0	0	0	0.34	0	0	2	0.12	0.21	0.17	0.36
172	0.053	0	0.95	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
173	0.014	3.6e-05	0.99	0	1.5e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
174	0.54	1.6e-06	0.45	0	0.0072	0	0	1.5e-06	0	0	0	0.2	0.4	0.32	0.64
175	0	0	3.1e-06	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
176	0	0	0	1	0	0	0	0	0	0	3	0.04	0.047	0.038	0.04
177	0.025	0.002	0.82	0	0	0	0	0.16	0	0	2	0.12	0.21	0.17	0.36
178	0.016	0.00088	0.0021	0	0.98	0	0	0	7.6e-06	0	4	0.098	0.34	0.32	0.64
179	0.14	8.3e-05	0.85	0	0.003	0	0	0	0	0	2	0.12	0.21	0.17	0.36
180	0.22	0.0027	0.74	0	0.037	0	0	0.00075	0	0	2	0.12	0.21	0.17	0.36
181	0.043	0.073	0.87	0	0.0051	0	0	0.01	0	0	2	0.12	0.21	0.17	0.36
182	0.19	2.2e-05	0.81	0	4.7e-05	0	0	9.3e-06	0	0	2	0.12	0.21	0.17	0.36
183	0.19	0.029	0.57	0	0.19	0	0	0.025	0.0016	0	2	0.12	0.21	0.17	0.36
184	0.019	0.021	0.95	0	0	0	0	0.0059	0	0	2	0.12	0.21	0.17	0.36
185	0.026	0.046	0.8	0	1.7e-05	0	0	0.13	0	0	2	0.12	0.21	0.17	0.36
186	0.037	0.0014	0.91	0	0	0	0	0.056	0	0	2	0.12	0.21	0.17	0.36
187	0.21	3.9e-06	0.6	0	0.2	0	0	0	0	0	2	0.12	0.21	0.17	0.36
188	0.21	0.11	0.18	0	0	0	0	0.5	0	0	7	0.2	0.27	0.17	0.39
189	0.94	0	0.0036	0	0.058	0	0	0	0	0	0	0.2	0.4	0.32	0.64
190	0.0018	2.7e-05	0.61	0	0	0	0	0.39	0	0	2	0.12	0.21	0.17	0.36
191	0.42	1.5e-06	0.58	0	0.00088	0	0	1.6e-05	0	0	2	0.12	0.21	0.17	0.36
192	0.91	0	0.00095	0	0.087	0	0	0	0	0	0	0.2	0.4	0.32	0.64
193	0.13	0.0038	0.82	0	0.0001	0	0	0.045	0	0	2	0.12	0.21	0.17	0.36
194	0.071	7.4e-05	0.65	0	0.28	0	0	0	0	0	2	0.12	0.21	0.17	0.36
195	0.82	0	0.18	0	0	0	0	0	0	0	0	0.2	0.4	0.32	0.64
196	0.57	0	0.43	0	0	0	0	3.7e-05	0	0	0	0.2	0.4	0.32	0.64
197	0.93	0	0.067	0	0.00053	0	0	0	0	0	0	0.2	0.4	0.32	0.64
198	0.12	0.46	0.11	0	0.29	0	0	0.011	0.015	0	1	0.12	0.27	0.17	0.55
199	0.96	0	0.041	0	2e-06	0	0	3.8e-05	0	0	0	0.2	0.4	0.32	0.64
200	0.021	0.065	0.88	0	1.5e-05	0	0	0.032	0	0	2	0.12	0.21	0.17	0.36
201	0.27	0.0078	0.66	0	0.054	0	0	0.004	0	0	2	0.12	0.21	0.17	0.36
202	0.29	0	0.71	0	0.00027	0	0	0	0	0	2	0.12	0.21	0.17	0.36
203	0.13	0.0085	0.85	0	0.0024	0	0	0.0091	0	0	2	0.12	0.21	0.17	0.36
204	0.058	0.011	0.9	0	2.5e-05	0	0	0.035	0	0	2	0.12	0.21	0.17	0.36
205	0.0026	0.7	0.25	0	0	0	0	0.047	0	0	1	0.12	0.27	0.17	0.55
206	0.045	0.011	0.49	0	5.9e-06	0	0	0.46	0	0	2	0.12	0.21	0.17	0.36
207	0.16	2.4e-05	0.82	0	1.5e-06	0	0	0.022	0	0	2	0.12	0.21	0.17	0.36
208	0.17	0	0.83	0	1.9e-06	0	0	6.4e-06	0	0	2	0.12	0.21	0.17	0.36
209	0.03	0	0.97	0	0	0	0	0.0036	0	0	2	0.12	0.21	0.17	0.36
210	0.79	0	0.21	0	1.6e-05	0	0	0	0	0	0	0.2	0.4	0.32	0.64
211	0.0015	3.5e-05	0.79	0	0	0	0	0.21	0	0	2	0.12	0.21	0.17	0.36
212	0.0073	1.7e-06	0.99	0	0	0	0	0.00084	0	0	2	0.12	0.21	0.17	0.36
213	0	0	0.97	0	2.7e-05	0	0	0	0.027	0	2	0.12	0.21	0.17	0.36
214	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
215	0.094	0.0004	0.87	0	3.5e-05	0	0	0.033	0	0	2	0.12	0.21	0.17	0.36
216	0.031	0.03	0.91	0	0.0032	0	0	0.029	0	0	2	0.12	0.21	0.17	0.36
217	0	0	1	0	0	0	0	0	0	7.2e-06	2	0.12	0.21	0.17	0.36
218	0.36	4.7e-05	0.62	0	0.00031	0	0	0.012	0	0	2	0.12	0.21	0.17	0.36
219	0.41	0.0013	0.49	0	0.089	0	0	0.0056	2.9e-05	0	2	0.12	0.21	0.17	0.36
220	0.27	0.0047	0.69	0	0.0078	0	0	0.037	0	0	2	0.12	0.21	0.17	0.36
221	0.13	0.006	0.025	0	0.84	0	0	1.9e-06	2.9e-05	0	4	0.098	0.34	0.32	0.64
222	0.081	0.036	0.53	0	0.35	0	0	0.0018	0	0	2	0.12	0.21	0.17	0.36
223	0.02	5.5e-05	0.98	0	2e-05	0	0	0.00054	0	0	2	0.12	0.21	0.17	0.36
224	0.025	0.003	0.9	0	3.5e-06	0	0	0.069	0	0	2	0.12	0.21	0.17	0.36
225	0.0016	0.022	0.95	0	8e-05	0	0	0.028	0	0	2	0.12	0.21	0.17	0.36
226	0.0023	0.026	0.92	0	2e-05	0	0	0.052	0	0	2	0.12	0.21	0.17	0.36
227	0	0.91	0.087	0	0	0	0	0	0	0	1	0.12	0.27	0.17	0.55
228	0.00012	8.3e-05	1	0	5.4e-06	0	0	0.00048	0	0	2	0.12	0.21	0.17	0.36
229	0.016	0.018	0.6	0	0	0	0	0.36	0	0	2	0.12	0.21	0.17	0.36
230	0.011	6.4e-05	0.98	0	0	0	0	0.007	0	0	2	0.12	0.21	0.17	0.36
231	0.26	5.2e-05	0.72	0	5e-06	0	0	0.029	0	0	2	0.12	0.21	0.17	0.36
232	0.69	0	0.31	0	3e-05	0	0	4.7e-05	0	0	0	0.2	0.4	0.32	0.64
233	0.00049	0.028	0.97	0	0.00078	0	0	0.00065	0	0	2	0.12	0.21	0.17	0.36
234	0.12	0.00011	0.87	0	0	0	0	0.0071	0	0	2	0.12	0.21	0.17	0.36
235	4.6e-05	0.002	1	0	0	0	0	0.0012	0	0	2	0.12	0.21	0.17	0.36
236	0.28	0.00076	0.66	0	0.048	0	0	0.01	0	0	2	0.12	0.21	0.17	0.36
237	0	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
238	0.042	0.024	0.87	0	0.00018	0	0	0.068	0	0	2	0.12	0.21	0.17	0.36
239	0.35	0.00076	0.51	0	0.14	0	0	0.0009	0	0	2	0.12	0.21	0.17	0.36
240	9e-05	0.0043	1	0	0	0	0	0.00016	0	0	2	0.12	0.21	0.17	0.36
241	0.013	5.5e-06	0.98	0	0	0	0	0.008	0	0	2	0.12	0.21	0.17	0.36
242	0.0083	0.3	0.6	0	8.8e-06	0	0	0.097	0	0	2	0.12	0.21	0.17	0.36
243	0	0	0	0.0061	0	0	0	0.99	0	0	7	0.2	0.27	0.17	0.39
244	0.0003	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
245	0	0	1	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
246	4e-05	0.0055	0.96	0	0	0	0	0.033	0	0	2	0.12	0.21	0.17	0.36
247	0	0.00045	1	0	0	0	0	2.5e-05	0	0	2	0.12	0.21	0.17	0.36
248	0.00059	0.0048	0.95	0	0	0	0	0.043	0	0	2	0.12	0.21	0.17	0.36
249	0.02	0.038	0.68	0	0.0001	0	0	0.26	0	0	2	0.12	0.21	0.17	0.36
250	0.046	0	0.95	0	0	0	0	0.00015	0	0	2	0.12	0.21	0.17	0.36
251	0	5e-05	0.1	0	0	0	0	9e-06	0.002	0.9	9	0	0.093	0	0.08
252	0.92	0.00032	0.06	0	0.024	0	0	2.7e-05	0	0	0	0.2	0.4	0.32	0.64
253	0.8	8.1e-05	0.17	0	0.026	0	0	6.6e-06	3.5e-05	0	0	0.2	0.4	0.32	0.64
254	1.5e-05	0.057	0.94	0	0	0	0	3.1e-05	0	0	2	0.12	0.21	0.17	0.36
255	0.042	0.74	0.16	0	7.4e-05	0	0	0.053	4.8e-05	0	1	0.12	0.27	0.17	0.55
256	1.5e-05	0.011	0.99	0	0	0	0	5.4e-05	0	0	2	0.12	0.21	0.17	0.36
257	0	0	0	0	0	0.5	0.5	0	0	0	5	0	0	0.11	0
258	0.21	5.5e-06	0.79	0	5.2e-06	0	0	0.00041	0	0	2	0.12	0.21	0.17	0.36
259	0.17	0.00089	0.78	0	0.0019	0	0	0.048	0	0	2	0.12	0.21	0.17	0.36
260	0.003	2.3e-05	1	0	0	0	0	2.9e-06	0	0	2	0.12	0.21	0.17	0.36
261	0.003	0.00014	1	0	8.4e-05	0	0	0	0	0	2	0.12	0.21	0.17	0.36
262	0.071	0	0.095	0	0.83	0	0	4.6e-05	3e-06	0	4	0.098	0.34	0.32	0.64
263	0.0014	0.15	0.5	0	0.0012	0	0	0.1	0.24	0	2	0.12	0.21	0.17	0.36
264	0.17	0.00078	0.68	0	0.12	0	0	0.022	0.0019	0	2	0.12	0.21	0.17	0.36
265	0.51	0.005	0.41	0	0.066	0	0	0.0037	8.7e-05	0	0	0.2	0.4	0.32	0.64
266	0.29	2.3e-06	0.61	0	0.016	0	0	0.08	5.5e-05	0	2	0.12	0.21	0.17	0.36
267	0.0018	0.0025	0.9	0	0.09	0	0	0.0012	0	0	2	0.12	0.21	0.17	0.36
268	0.033	0.003	0.9	0	0.0035	0	0	0.064	0	0	2	0.12	0.21	0.17	0.36
269	0.13	0.0011	0.77	0	0.094	0	0	0.0097	1.8e-05	0	2	0.12	0.21	0.17	0.36
270	0	0	0.97	0	0	0	0	0	0.033	0	2	0.12	0.21	0.17	0.36
271	0	0	1	0	0	0	0	0	0.00083	0	2	0.12	0.21	0.17	0.36
272	0.0041	0.036	0.67	0	9.3e-06	0	0	0.29	0	0	2	0.12	0.21	0.17	0.36
273	0.0054	0.00068	0.95	0	0.041	0	0	0.0027	0	0	2	0.12	0.21	0.17	0.36
274	0.0019	0.13	0.86	0	0.0031	0	0	0.013	0	0	2	0.12	0.21	0.17	0.36
275	0.00059	0.065	0.59	0	0	0	0	0.34	0	0	2	0.12	0.21	0.17	0.36
276	0.041	1.2e-05	0.86	0	0.094	0	0	0.0014	0	0	2	0.12	0.21	0.17	0.36
