SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
36	4e-05	0.0077	0.00011	0.052	0.011	0	0.0004	0.00049	0.09	0	0.34	0.0006	0	0	0	0.5	0	0	0.00029	0	15	0.12	0.21	0.17	0.45
37	0.025	0.00018	0.027	0	0.27	0	0	0	0	0.015	3.5e-05	0	0	0	0.017	0.65	2.5e-05	0	0	0	15	0.12	0.21	0.17	0.45
38	0.021	0	0.011	0.76	0.0044	0	0.12	0	0	0	2.3e-06	0	0	0	0	0.087	0	0	0.00038	0	3	0.08	0.21	0.17	0.36
39	0.00073	0	0.00011	0.2	0.0065	0	0.0031	0	2.4e-05	0	0.00014	0	0	0	0	0.79	0	0	4e-05	0	15	0.12	0.21	0.17	0.45
40	0	0	0	0.97	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.08	0.21	0.17	0.36
41	0.73	0.00024	0.00017	0	0.26	0	0	0	0	0	7.7e-06	0	0	0	0.00083	0.0066	0.0097	0	0	0	0	0.2	0.34	0.17	0.36
42	0.0034	0.14	0.058	0.063	0.015	0	0.0019	0.17	0.21	0	0.0037	0.00089	0	0	0	0.31	4.7e-05	0	0.02	0	15	0.12	0.21	0.17	0.45
43	0.0031	0	3.5e-05	0.08	0.41	0	0.00093	0	0	0	0	0	0	0	0	0.51	7e-06	0	0.00012	0	15	0.12	0.21	0.17	0.45
44	0.00017	0	0.0009	0.9	0.00019	0	0.027	0	0	0	0	0	0	0	0	0.07	0	0	0.00022	0	3	0.08	0.21	0.17	0.36
45	2.4e-05	0.00061	4.2e-06	0	0.00014	0	0	0	0	0	0.00034	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
46	0	0	0	0	3.1e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
47	0.00081	0.91	0.00024	0.00017	0.02	0	0	0.005	0.00028	0.0086	0.018	0	0	0	0.00014	0.038	0	0	0	0	1	0.2	0.4	0.32	0.64
48	0.00077	0	3.1e-06	0.87	0.00058	0	0.099	0	0	0	0	0	0	0	0	0.028	0	0	0	0	3	0.08	0.21	0.17	0.36
49	0.023	0.16	0.0012	7.9e-05	0.36	0	0	0.00027	4.8e-06	0.0079	0.0025	0	0	0	0.0011	0.45	0.00026	0	0	0	15	0.12	0.21	0.17	0.45
50	0.00012	0	0	0	0.51	0	0	0	0	9.9e-06	0	0	0	0	0	0.49	0	0	0	0	4	0.2	0.21	0.17	0.36
51	7.6e-05	0	0	0.79	0.016	0	0.0022	0	0	0	0	0	0	0	0	0.19	0	0	2.3e-05	0	3	0.08	0.21	0.17	0.36
52	0	0	0	0.94	0.0066	0	0.00094	0	0	0	0	0	0	0	0	0.054	0	0	0.0001	0	3	0.08	0.21	0.17	0.36
53	0	0	0	1.3e-06	0.003	0	0	0	0	0	0.99	0	0	0	0	0.0097	0	0	0	0	10	0.12	0.34	0.17	0.64
54	0.00032	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	15	0.12	0.21	0.17	0.45
55	1.5e-05	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	4	0.2	0.21	0.17	0.36
56	1.8e-05	8.3e-05	0	0	0.0034	0	0	0	0	0	0.22	0	0	0	0	0.77	0	0	0	0	15	0.12	0.21	0.17	0.45
57	0	0	0	1	0	0	1.4e-05	0	0	0	0	0	0	0	0	8.6e-06	0	0	0	0	3	0.08	0.21	0.17	0.36
58	0.00037	2.5e-06	0.0001	0	0.051	0	0	0	0	1.9e-05	2.6e-05	0	0	0	1.4e-05	0.95	0	0	0	0	15	0.12	0.21	0.17	0.45
59	0.00023	8.6e-05	0	0.00024	0.84	0	2e-05	0	0	0	0.013	0	0	0	0	0.14	0	0	0	0	4	0.2	0.21	0.17	0.36
60	0	0	7.4e-06	0.72	6.4e-05	0	0.0011	0	3.2e-05	0	8.1e-06	0	0	0	0	0.28	0	0	0.00013	0	3	0.08	0.21	0.17	0.36
61	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.81	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
62	5.8e-06	0	0	0.83	0	0	0.16	0	0	0	0	0	0	0	0	0.011	0	0	0	0	3	0.08	0.21	0.17	0.36
63	0	0	0	0.98	0	0	2.5e-05	0	0	0	0	0	0	0	0	0.025	0	0	0	0	3	0.08	0.21	0.17	0.36
64	0	0	0	0	0.002	0	0	0	0	1.2e-05	0	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
65	0.00049	0	0	0	0.88	0	0	0	0	0.0024	0	0	0	0	0.00012	0.11	0	0	0	0	4	0.2	0.21	0.17	0.36
66	0	0	0	1	0	0	9.1e-06	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	3	0.08	0.21	0.17	0.36
67	0.00019	0.99	0.00072	0	0.0023	0	0	0.0021	0	0.00025	2.2e-05	0	0	0	1.2e-06	4.3e-05	0	0	0	0	1	0.2	0.4	0.32	0.64
68	0.0068	0.00039	3.3e-05	0.00079	0.032	0	0.00025	0	0.00012	0	0.02	6.7e-06	0	0	0	0.94	0	0	1.1e-06	0	15	0.12	0.21	0.17	0.45
69	0.24	1.7e-05	0.0014	0.17	0.25	0	0.026	0	1e-05	0	0.00013	0	0	0	0	0.31	0.00031	0	0.00014	0	15	0.12	0.21	0.17	0.45
70	0.0053	0	1.4e-05	7.8e-05	0.61	0	4.3e-06	0	0	0	3.3e-06	0	0	0	0	0.38	0.0031	0	0	0	4	0.2	0.21	0.17	0.36
71	0.0038	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0	0.97	0.00019	0	0	0	15	0.12	0.21	0.17	0.45
72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.08	0.21	0.17	0.36
73	0	0	0	0.85	9.8e-05	0	0.0037	0	0	0	0	0	0	0	0	0.14	0	0	0	0	3	0.08	0.21	0.17	0.36
74	4.6e-06	0	0	0	0.84	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	4	0.2	0.21	0.17	0.36
75	0.00035	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	4	0.2	0.21	0.17	0.36
76	0	0	0	0.99	0	0	0.011	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	3	0.08	0.21	0.17	0.36
77	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0.13	0	0	0	0	0	0	12	0	0.12	0	0.12
78	0	0	7.6e-05	0.25	8.8e-06	0	0.0019	0	0.00047	0	7.6e-06	0	0	0	0	0.75	0	0	0.00041	0	15	0.12	0.21	0.17	0.45
79	5.7e-05	0	0	0.49	0.016	0	0.0027	0	0	0	0	0	0	0	0	0.5	0	0	5e-06	0	15	0.12	0.21	0.17	0.45
80	0	0	0	0.79	9.9e-05	0	0.024	0	0	0	0	0	0	0	0	0.19	0	0	6.1e-06	0	3	0.08	0.21	0.17	0.36
81	0.0013	0.15	0.0009	0.0046	0.24	0	0.00019	0.00021	0.00088	5.8e-06	0.0025	9.7e-05	0	0	0	0.6	1.5e-06	0	0.0026	0	15	0.12	0.21	0.17	0.45
82	0.00031	0	0	0.015	0.29	0	0.0002	0	0	0	0.31	0	0	0	0	0.38	0	0	0	0	15	0.12	0.21	0.17	0.45
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	17	0	0	0.11	0
84	0.00025	0	0.00027	0.27	0.0008	0	0.009	0	0.00034	0	0.00059	2.8e-06	0	0	0	0.72	0	0	9.4e-05	0	15	0.12	0.21	0.17	0.45
85	0.0084	0.24	0.0011	0.012	0.044	0	0.00061	0.0086	0.031	0.0015	0.11	0.0022	0	0	3.2e-05	0.54	0.0008	0	0.00018	0	15	0.12	0.21	0.17	0.45
86	0	0	0	0.99	4.6e-05	0	0.0081	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	3	0.08	0.21	0.17	0.36
87	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
88	7.8e-05	1.6e-05	0	0.0055	0.15	0	6.9e-05	0	0	0	0.0094	0	0	0	0	0.84	0	0	0	0	15	0.12	0.21	0.17	0.45
89	0.0044	5.8e-06	0.0014	0.17	0.39	0	0.0014	0	3.2e-05	0	0	0	0	0	0	0.42	0.0002	0	0.0042	0	15	0.12	0.21	0.17	0.45
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	17	0	0	0.11	0
91	0	0	0	0.94	2.1e-06	0	0.00097	0	0	0	0	0	0	0	0	0.057	0	0	0	0	3	0.08	0.21	0.17	0.36
92	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.12	0	0.12
93	0	0	0	0.99	0	0	0.0013	0	0	0	0	0	0	0	0	0.011	0	0	0	0	3	0.08	0.21	0.17	0.36
94	0.0012	0	0	0.86	0.013	0	0.059	0	0	0	0	0	0	0	0	0.069	0	0	4.4e-06	0	3	0.08	0.21	0.17	0.36
95	1.5e-05	2.6e-06	0	0	1	0	0	0	0	0	2.6e-06	0	0	0	0	0.0014	0	0	0	0	4	0.2	0.21	0.17	0.36
96	0	0	0	0.94	0	0	0.0029	0	0	0	0	0	0	0	0	0.056	0	0	0	0	3	0.08	0.21	0.17	0.36
97	0	0	0	1.4e-05	0.9	0	0	0	0	0	0.0076	0	0	0	0	0.096	0	0	0	0	4	0.2	0.21	0.17	0.36
98	0.0037	0.024	0.0048	0.096	0.025	0	0.003	0.0032	0.05	0	0.024	0.00086	0	0	0	0.76	6.9e-06	0	0.0017	0	15	0.12	0.21	0.17	0.45
99	0	0	0	0.00057	8.7e-05	0	0.00016	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
100	0.012	0.089	0.0022	0.19	0.18	0	0.0046	0.0075	0.016	2.7e-06	0.029	0.0013	0	0	0	0.46	0.00028	0	0.0029	0	15	0.12	0.21	0.17	0.45
101	0.00011	0.00017	0	0.076	0.15	0	0.00052	0	0.00012	0	0.094	1.4e-05	0	0	0	0.68	0	0	1.2e-05	0	15	0.12	0.21	0.17	0.45
102	0	0	0	0	0	8.2e-05	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	17	0	0	0.11	0
103	0	0	0	0	1.5e-06	0	0	0	0	0	1	0	0	0	0	0.00099	0	0	0	0	10	0.12	0.34	0.17	0.64
104	0	0	0	0.95	0	0	0.045	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	3	0.08	0.21	0.17	0.36
105	0.044	0.0025	0.025	0.097	0.095	0	0.0069	0.00015	0.0018	0	0.001	0	0	0	0	0.72	0.00011	0	0.0021	0	15	0.12	0.21	0.17	0.45
106	1.8e-06	2.5e-06	0	0	0.00014	0	0	0	0	0	0.0013	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
107	0	0	0	0.89	2e-05	0	0.00016	0	0	0	0	0	0	0	0	0.11	0	0	0	0	3	0.08	0.21	0.17	0.36
108	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.12	0	0.12
109	0.00019	0	5.5e-05	0.33	0.01	0	0.0042	0	3.5e-05	0	1.7e-05	0	0	0	0	0.65	0	0	0.00034	0	15	0.12	0.21	0.17	0.45
110	0.074	0.07	0.0017	0.066	0.37	0	0.004	0.0013	0.0022	2.2e-06	0.021	0.00056	0	0	0	0.38	0.0013	0	0.00046	0	15	0.12	0.21	0.17	0.45
111	0	0	0	1	0	0	3.1e-05	0	0	0	0	0	0	0	0	3.5e-05	0	0	0	0	3	0.08	0.21	0.17	0.36
112	0	0	0	1	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.08	0.21	0.17	0.36
113	0	0	0	0.92	0	0	1.4e-05	0	0	0	0	0	0	0	0	0.078	0	0	0	0	3	0.08	0.21	0.17	0.36
114	0.0013	6.3e-05	1.7e-05	0.23	0.016	0	0.0039	1.1e-05	0.00038	0	0.027	4.2e-05	0	0	0	0.72	0	0	1.8e-05	0	15	0.12	0.21	0.17	0.45
115	5.2e-05	0	2.9e-05	0.17	0.00038	0	0.0047	0	2.8e-05	0	8.5e-05	0	0	0	0	0.82	0	0	1.8e-05	0	15	0.12	0.21	0.17	0.45
116	0.018	0.0021	0.00014	0.18	0.16	0	0.0054	7.9e-05	0.00036	0	0.017	0.00015	0	0	0	0.62	0.00032	0	0.0001	0	15	0.12	0.21	0.17	0.45
117	0	0.0096	0	0	0.0011	0	0	0	0	0	0.00014	0	0	0	0	0.99	0	0	0	0	15	0.12	0.21	0.17	0.45
118	0.048	0.24	2.9e-05	8.6e-06	0.71	0	5e-06	0	0	0	0.00012	2e-06	0	0	0	0.0049	0.0043	0	2.6e-06	0	4	0.2	0.21	0.17	0.36
119	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
120	0.00092	0.0036	0	0.00029	0.91	0	1.9e-05	0	8.3e-06	0	0.074	2.5e-06	0	0	0	0.014	0	0	0	0	4	0.2	0.21	0.17	0.36
121	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.12	0	0.12
122	0.00035	0	0	0	0.98	0	0	0	0	0	2.4e-05	0	0	0	0	0.024	0	0	0	0	4	0.2	0.21	0.17	0.36
123	0	0	0	0.053	0.00028	0	0.00044	0	0	0	0	0	0	0	0	0.95	0	0	1.3e-05	0	15	0.12	0.21	0.17	0.45
124	0.00039	0	0	0	0.97	0	0	0	0	0	1.4e-05	0	0	0	0	0.03	0	0	0	0	4	0.2	0.21	0.17	0.36
125	0.042	0.062	0.0006	0.00074	0.25	0	0.00018	0.00021	0.00098	0	0.079	0	0	0	0	0.56	0.00064	0	1.2e-06	0	15	0.12	0.21	0.17	0.45
126	0	0	0	0.98	0	0	0.0077	0	0	0	0	0	0	0	0	0.015	0	0	0	0	3	0.08	0.21	0.17	0.36
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	17	0	0	0.11	0
128	0.00018	1	0	0	0.00015	0	0	4.6e-06	0	0	0	0	0	0	0	0.0013	0	0	0	0	1	0.2	0.4	0.32	0.64
129	0	0.064	0	0	2.1e-05	0	0	0.024	0.035	0.0021	0	0	0	0	0.8	0.078	0	0	0	0	14	0.29	0.73	0.46	1
130	0.0025	0.0012	1.6e-05	0	0.009	0	0	2.4e-06	7.5e-06	0	0.0057	0	0	0	0.00025	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
131	0.0012	0.34	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0.11	8.1e-06	0	0	0	4	0.2	0.21	0.17	0.36
132	0.0025	0.065	0.064	0	0.008	0	0	0.56	0.00043	0	0.00095	0	0	0	0	0.3	0	0	0	0	7	0.098	0.4	0.39	0.64
133	0	0.9	0.00014	0	0.002	0	0	0	0	0	0	0	0	0	0	0.095	0	0	0	0	1	0.2	0.4	0.32	0.64
134	0.00076	0.15	0.012	0	0.0026	0	0	0.0038	1.3e-05	0.00023	0.18	0	0	0	0	0.65	0	0	0	0	15	0.12	0.21	0.17	0.45
135	0.08	0.0014	0.21	0	0.076	0	0	0	0	0	1.1e-05	0	0	0	0	0.63	0	0	0	0	15	0.12	0.21	0.17	0.45
136	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0	1	0.2	0.4	0.32	0.64
137	0.017	0.28	0.00067	0	0.2	0	0	0.0001	7.2e-06	0	5.8e-05	0	0	0	0	0.5	8.1e-06	0	0	0	15	0.12	0.21	0.17	0.45
138	0.00014	0.027	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	15	0.12	0.21	0.17	0.45
139	0.0042	0.012	0	0	0.0027	0	0	0	0	0	7.5e-06	0	0	0	0	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
140	0.0058	0.013	0.043	0	0.018	0	0	0.02	0	0	0.0015	0	0	0	0	0.9	0	0	0	0	15	0.12	0.21	0.17	0.45
141	7.1e-05	0.0054	9.7e-06	0	0.00051	0	0	0	0	0	8.9e-05	0	0	0	0	0.99	0	0	0	0	15	0.12	0.21	0.17	0.45
142	0	1	0	0	1e-05	0	0	0	0	0	0	0	0	0	0	5.3e-06	0	0	0	0	1	0.2	0.4	0.32	0.64
143	0.017	0.0079	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	4	0.2	0.21	0.17	0.36
144	0	0.0048	0	0	0	0	0	1	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	7	0.098	0.4	0.39	0.64
145	0.00063	1.4e-05	0.00011	0	0.0015	0	0	0	0	0	1.7e-05	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
146	0	0.0068	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0015	0	0	0	0	7	0.098	0.4	0.39	0.64
147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
148	0	0.57	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	1	0.2	0.4	0.32	0.64
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	17	0	0	0.11	0
150	8.9e-05	0	7.4e-05	0	0.00022	0	0	0	0	0	4.2e-05	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
151	0.044	0.011	0.0041	0	0.37	0	0	0	0	0	0.00037	0	0	0	0	0.57	0.00019	0	0	0	15	0.12	0.21	0.17	0.45
152	8e-05	0.02	0	0	0.0001	0	0	0	0	0	0.00055	0	0	0	0	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
153	0.032	0.081	0.013	0	0.12	0	0	0.0023	0.00014	0	0.015	0	0	0	0	0.73	0.00042	0	0	0	15	0.12	0.21	0.17	0.45
154	0	0	0	0	7.2e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
155	0	0	0	1	0	0	0.00035	0	0	0	0	0	0	0	0	6.2e-05	0	0	0	0	3	0.08	0.21	0.17	0.36
156	0.0013	0.043	0.00019	0	0.004	0	0	0.0005	0	0	0.00017	0	0	0	0	0.95	0	0	0	0	15	0.12	0.21	0.17	0.45
157	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
158	0.14	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	4	0.2	0.21	0.17	0.36
159	4.1e-05	0.31	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	15	0.12	0.21	0.17	0.45
160	0.0031	0.013	6.2e-05	0	0.008	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
161	0.00067	2.7e-05	0.00025	0	0.0016	0	0	0	0	0	0.00019	0	0	0	0	1	0	0	0	0	15	0.12	0.21	0.17	0.45
162	0.16	0.62	0.0087	4.8e-06	0.17	0	1.1e-05	0.00028	5.9e-05	0	2.3e-06	0	0	0	0	0.041	0.0041	0	5.2e-06	0	1	0.2	0.4	0.32	0.64
163	0.00052	0.02	0.00047	0	0.05	0	0	0.00019	3.5e-06	0	0.00023	0	0	0	0	0.93	1.2e-06	0	0	0	15	0.12	0.21	0.17	0.45
164	0.025	0.13	0.094	0	0.087	0	0	0.045	0.00037	0	0.0046	0	0	0	0	0.61	9.3e-05	0	0	0	15	0.12	0.21	0.17	0.45
165	5e-05	0.98	0	0	0.00078	0	0	0.0016	8.9e-06	0	0	0	0	0	0	0.019	0	0	0	0	1	0.2	0.4	0.32	0.64
166	0	0.017	0	0	2.7e-05	0	0	5.9e-06	0	0	0	0	0	0	0	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
167	0.019	0.14	0.2	0	0.017	0	0	0.025	0	0	0.00021	0	0	0	0	0.6	0	0	0	0	15	0.12	0.21	0.17	0.45
168	0.022	0.28	0.032	0	0.038	0	0	0.00044	1.7e-06	1.3e-05	0.06	0	0	0	0	0.57	5.9e-05	0	0	0	15	0.12	0.21	0.17	0.45
169	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
170	1.7e-06	0.85	0	0	0.069	0	0	0	0	0	0	0	0	0	0	0.085	0	0	0	0	1	0.2	0.4	0.32	0.64
171	3.3e-06	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	4	0.2	0.21	0.17	0.36
172	0	0.88	0	0	0.0072	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	1	0.2	0.4	0.32	0.64
173	0	0.019	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	0	0.98	0	0	0	0	15	0.12	0.21	0.17	0.45
174	0	0.98	0	0	4.7e-05	0	0	0.004	6.5e-05	0	0	0	0	0	0	0.02	0	0	0	0	1	0.2	0.4	0.32	0.64
175	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.088	0.37	0
176	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.04	0.047	0.019	0.04
177	0.77	0.082	0.0069	0	0.049	0	0	0	0	0	6e-06	0	0	0	0	0.094	0	0	0	0	0	0.2	0.34	0.17	0.36
