SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
24	0.038	0.46	0.017	0	0.46	0.02	0	0	4	0.12	0.21	0.17	0.36
25	0.011	0.46	0.074	0	0.46	1.4e-05	0	0	4	0.12	0.21	0.17	0.36
26	0.0021	0.06	0	0	0.06	0.88	0	0	5	0.2	0.21	0.17	0.36
27	2.6e-06	0.079	0.84	0	0.079	0	0	0	2	0.053	0.21	0.17	0.36
28	0.0077	0.45	0.016	0	0.45	0.084	0	0	4	0.12	0.21	0.17	0.36
29	0.14	0.36	0.041	0	0.36	0.075	0.029	0	4	0.12	0.21	0.17	0.36
30	0.019	0.0033	0	0	0.0033	0.012	0.96	0	6	0.12	0.4	0.32	0.64
31	0.0092	0.12	0.74	0	0.12	0	0	0	2	0.053	0.21	0.17	0.36
32	0.076	0.33	0	0	0.33	0.26	0	0	4	0.12	0.21	0.17	0.36
33	0.0058	0.19	0	0	0.19	0.62	6.2e-06	0	5	0.2	0.21	0.17	0.36
34	0.075	0.21	0.5	0	0.21	0.0002	0	0	2	0.053	0.21	0.17	0.36
35	0.00013	0.5	0.0076	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
36	0.75	0.099	0.00069	0	0.099	0.004	0.043	0	0	0.12	0.27	0.17	0.48
37	0.028	0.45	0	0	0.45	0.076	5.3e-05	0	4	0.12	0.21	0.17	0.36
38	0.049	0.43	0.091	0	0.43	0.0019	0	0	4	0.12	0.21	0.17	0.36
39	0.23	0.35	0.058	0	0.35	0.0062	8.2e-06	0	4	0.12	0.21	0.17	0.36
40	0	0.22	0.56	0	0.22	0	0	0	2	0.053	0.21	0.17	0.36
41	0.032	0.02	0	0	0.02	0.93	1.2e-05	0	5	0.2	0.21	0.17	0.36
42	0.19	0.098	0.042	0	0.098	0.018	0.56	0	6	0.12	0.4	0.32	0.64
43	0.0092	0.42	0.001	0	0.42	0.14	0	0	4	0.12	0.21	0.17	0.36
44	0.025	0.23	0.52	0	0.23	0.00013	0	0	2	0.053	0.21	0.17	0.36
45	0.94	0.031	0	0	0.031	0.00014	0	0	0	0.12	0.27	0.17	0.48
46	0.49	0.26	0	0	0.26	0.00023	0	0	0	0.12	0.27	0.17	0.48
47	0.0086	0.3	3.8e-06	0	0.3	0.039	0.36	0	6	0.12	0.4	0.32	0.64
48	0.013	0.3	0.4	0	0.3	0.00049	0	0	2	0.053	0.21	0.17	0.36
49	0.028	0.4	0	0	0.4	0.16	0.0071	0	4	0.12	0.21	0.17	0.36
50	0.0017	0.39	0	0	0.39	0.21	0	0	4	0.12	0.21	0.17	0.36
51	0.0022	0.45	0.096	0	0.45	0.0056	0	0	4	0.12	0.21	0.17	0.36
52	8e-05	0.44	0.12	0	0.44	0.0032	0	0	4	0.12	0.21	0.17	0.36
53	1	0.0013	0	0	0.0013	0.0012	0	0	0	0.12	0.27	0.17	0.48
54	0.0015	0.5	0	0	0.5	0.00079	0	0	4	0.12	0.21	0.17	0.36
55	9.8e-05	0.11	0	0	0.11	0.77	0	0	5	0.2	0.21	0.17	0.36
56	0.0054	0.5	0	0	0.5	0.00072	2.2e-05	0	4	0.12	0.21	0.17	0.36
57	0	0.16	0.68	0	0.16	0	0	0	2	0.053	0.21	0.17	0.36
58	0.16	0.38	0	0	0.38	0.086	3.5e-06	0	4	0.12	0.21	0.17	0.36
59	0.00089	0.21	0	0	0.21	0.58	1.3e-05	0	5	0.2	0.21	0.17	0.36
60	0.015	0.086	0.81	0	0.086	3.7e-05	0	0	2	0.053	0.21	0.17	0.36
61	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
62	0.026	0.26	0.45	0	0.26	0	0	0	2	0.053	0.21	0.17	0.36
63	1.4e-05	0.06	0.88	0	0.06	0	0	0	2	0.053	0.21	0.17	0.36
64	0.00035	0.5	0	0	0.5	0.00025	0	0	4	0.12	0.21	0.17	0.36
65	8.5e-06	0.49	0	0	0.49	0.021	0	0	4	0.12	0.21	0.17	0.36
66	0	0.39	0.22	0	0.39	0	0	0	4	0.12	0.21	0.17	0.36
67	1.5e-06	0.0045	0	0	0.0045	0.0028	0.99	0	6	0.12	0.4	0.32	0.64
68	0.87	0.046	3.1e-06	0	0.046	0.034	0.00036	0	0	0.12	0.27	0.17	0.48
69	0.1	0.37	0.013	0	0.37	0.14	1.6e-05	0	4	0.12	0.21	0.17	0.36
70	0.012	0.3	0	0	0.3	0.39	0	0	5	0.2	0.21	0.17	0.36
71	0.82	0.083	0	0	0.083	0.013	0	0	0	0.12	0.27	0.17	0.48
72	0	4.6e-05	1	0	4.6e-05	0	0	0	2	0.053	0.21	0.17	0.36
73	0.00012	0.5	0.0051	0	0.5	2.4e-05	0	0	4	0.12	0.21	0.17	0.36
74	0.00037	0.097	0	0	0.097	0.81	0	0	5	0.2	0.21	0.17	0.36
75	0.00011	0.26	0	0	0.26	0.47	0	0	5	0.2	0.21	0.17	0.36
76	4.3e-06	0.41	0.18	0	0.41	0	0	0	4	0.12	0.21	0.17	0.36
77	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
78	0.34	0.08	0.5	0	0.08	1.8e-05	2.2e-06	0	2	0.053	0.21	0.17	0.36
79	0.012	0.45	0.08	0	0.45	0.011	0	0	4	0.12	0.21	0.17	0.36
80	0.015	0.46	0.059	0	0.46	8.1e-05	0	0	4	0.12	0.21	0.17	0.36
81	0.058	0.26	3.9e-05	0	0.26	0.32	0.099	0	5	0.2	0.21	0.17	0.36
82	0.37	0.24	6.2e-05	0	0.24	0.15	0	0	0	0.12	0.27	0.17	0.48
83	0	0	0	0	0	0	0	1	7	0	0	0.11	0
84	0.5	0.12	0.26	0	0.12	0.00083	7.7e-05	0	0	0.12	0.27	0.17	0.48
85	0.49	0.081	0.0033	0	0.081	0.067	0.28	0	0	0.12	0.27	0.17	0.48
86	7.6e-06	0.44	0.13	0	0.44	4.3e-05	0	0	4	0.12	0.21	0.17	0.36
87	0.21	0.39	0	0	0.39	0.0013	0	0	4	0.12	0.21	0.17	0.36
88	0.034	0.36	5.6e-05	0	0.36	0.25	2.5e-05	0	4	0.12	0.21	0.17	0.36
89	0.0089	0.41	0.015	0	0.41	0.16	3.2e-06	0	4	0.12	0.21	0.17	0.36
90	0	0	0	0	0	0	0	1	7	0	0	0.11	0
91	0.00053	0.14	0.72	0	0.14	2.7e-06	0	0	2	0.053	0.21	0.17	0.36
92	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
93	0.00015	0.056	0.89	0	0.056	0	0	0	2	0.053	0.21	0.17	0.36
94	0.0019	0.49	0.018	0	0.49	0.0036	0	0	4	0.12	0.21	0.17	0.36
95	4.1e-06	0.0015	0	0	0.0015	1	0	0	5	0.2	0.21	0.17	0.36
96	0.0016	0.0025	0.99	0	0.0025	0	0	0	2	0.053	0.21	0.17	0.36
97	2.8e-05	0.15	0	0	0.15	0.7	0	0	5	0.2	0.21	0.17	0.36
98	0.53	0.16	0.026	0	0.16	0.023	0.099	0	0	0.12	0.27	0.17	0.48
99	0.95	0.025	0	0	0.025	0.00015	0	0	0	0.12	0.27	0.17	0.48
100	0.087	0.33	0.037	0	0.33	0.12	0.1	0	4	0.12	0.21	0.17	0.36
101	0.0074	0.45	0.0014	0	0.45	0.091	0.00031	0	4	0.12	0.21	0.17	0.36
102	0	0	0	0.0097	0	0	0	0.99	7	0	0	0.11	0
103	0.042	0.48	0	0	0.48	5.2e-05	6.2e-06	0	4	0.12	0.21	0.17	0.36
104	7.9e-05	0.21	0.57	0	0.21	0	0	0	2	0.053	0.21	0.17	0.36
105	0.28	0.31	0.018	0	0.31	0.067	0.0051	0	4	0.12	0.21	0.17	0.36
106	0.5	0.25	0	0	0.25	0.00042	2.7e-05	0	0	0.12	0.27	0.17	0.48
107	8e-05	0.45	0.1	0	0.45	2.1e-05	0	0	4	0.12	0.21	0.17	0.36
108	0	0	0.00016	1	0	0	0	0	3	0.027	0.07	0.17	0.04
109	0.077	0.4	0.1	0	0.4	0.01	0	0	4	0.12	0.21	0.17	0.36
110	0.15	0.28	0.0046	0	0.28	0.25	0.032	0	4	0.12	0.21	0.17	0.36
111	0	0.0038	0.99	0	0.0038	0	0	0	2	0.053	0.21	0.17	0.36
112	0	0.0047	0.99	0	0.0047	0	0	0	2	0.053	0.21	0.17	0.36
113	3.2e-06	0.48	0.045	0	0.48	0	0	0	4	0.12	0.21	0.17	0.36
114	0.37	0.25	0.11	0	0.25	0.015	0.00062	0	0	0.12	0.27	0.17	0.48
115	0.58	0.14	0.14	0	0.14	0.00059	2.4e-06	0	0	0.12	0.27	0.17	0.48
116	0.14	0.35	0.041	0	0.35	0.12	0.003	0	4	0.12	0.21	0.17	0.36
117	0.0045	0.5	0	0	0.5	0.00074	3.1e-05	0	4	0.12	0.21	0.17	0.36
118	0.0012	0.0098	0	0	0.0098	0.98	0.002	0	5	0.2	0.21	0.17	0.36
119	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
120	0.039	0.11	0	0	0.11	0.74	0.00027	0	5	0.2	0.21	0.17	0.36
121	0	0.00015	1	0	0.00015	0	0	0	2	0.053	0.21	0.17	0.36
122	0.00048	0.0067	0	0	0.0067	0.99	0	0	5	0.2	0.21	0.17	0.36
123	0.082	0.46	0.0031	0	0.46	0.00075	0	0	4	0.12	0.21	0.17	0.36
124	0.00077	0.0072	0	0	0.0072	0.98	0	0	5	0.2	0.21	0.17	0.36
125	0.18	0.37	2.3e-05	0	0.37	0.079	0.012	0	4	0.12	0.21	0.17	0.36
126	0.00086	0.099	0.8	0	0.099	0	0	0	2	0.053	0.21	0.17	0.36
127	0	0	0	0	0	0	0	1	7	0	0	0.11	0
128	4.8e-05	0.49	0	0	0.49	0.00013	0.019	0	4	0.12	0.21	0.17	0.36
129	0.00098	0.11	0	0	0.11	1.2e-05	0.78	0	6	0.12	0.4	0.32	0.64
130	0.69	0.15	0	0	0.15	0.0096	0.00026	0	0	0.12	0.27	0.17	0.48
131	0.0013	0.34	0	0	0.34	0.32	0.00013	0	4	0.12	0.21	0.17	0.36
132	0.1	0.29	0	0	0.29	0.0078	0.3	0	6	0.12	0.4	0.32	0.64
133	0.00066	0.5	0	0	0.5	0.002	0.00024	0	4	0.12	0.21	0.17	0.36
134	0.17	0.022	0	0	0.022	0.00092	0.79	0	6	0.12	0.4	0.32	0.64
135	0.28	0.33	0	0	0.33	0.048	3.1e-05	0	4	0.12	0.21	0.17	0.36
136	0	0.5	0	0	0.5	0	5.7e-06	0	4	0.12	0.21	0.17	0.36
137	0.044	0.42	0	0	0.42	0.1	0.0025	0	4	0.12	0.21	0.17	0.36
138	0.019	0.49	0	0	0.49	0.0052	0	0	4	0.12	0.21	0.17	0.36
139	0.41	0.29	0	0	0.29	0.001	4.1e-06	0	0	0.12	0.27	0.17	0.48
140	0.16	0.41	0	0	0.41	0.01	0.02	0	4	0.12	0.21	0.17	0.36
141	0.54	0.23	0	0	0.23	0.00051	8.7e-05	0	0	0.12	0.27	0.17	0.48
142	0	0.5	0	0	0.5	0.00025	0	0	4	0.12	0.21	0.17	0.36
143	0.0068	0.31	0	0	0.31	0.37	0	0	5	0.2	0.21	0.17	0.36
144	3.4e-06	0.00058	0	0	0.00058	0	1	0	6	0.12	0.4	0.32	0.64
145	0.084	0.46	0	0	0.46	0.00038	3.4e-06	0	4	0.12	0.21	0.17	0.36
146	5.3e-05	0.00054	0	0	0.00054	0	1	0	6	0.12	0.4	0.32	0.64
147	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
148	0.00013	0.5	0	0	0.5	0.0064	0	0	4	0.12	0.21	0.17	0.36
149	0	0	0	0	0	0	0	1	7	0	0	0.11	0
150	0.24	0.38	0	0	0.38	0.0001	0	0	4	0.12	0.21	0.17	0.36
151	0.14	0.28	0	0	0.28	0.29	0.00032	0	5	0.2	0.21	0.17	0.36
152	0.68	0.16	0	0	0.16	7.1e-05	0.00077	0	0	0.12	0.27	0.17	0.48
153	0.25	0.29	0	0	0.29	0.1	0.07	0	4	0.12	0.21	0.17	0.36
154	0.52	0.24	0	0	0.24	0.00021	0	0	0	0.12	0.27	0.17	0.48
155	0	0	1	0	0	0	0	0	2	0.053	0.21	0.17	0.36
156	0.079	0.45	0	0	0.45	0.0016	0.012	0	4	0.12	0.21	0.17	0.36
157	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
158	0.0003	0.35	0	0	0.35	0.29	0	0	4	0.12	0.21	0.17	0.36
159	0.0048	0.49	0	0	0.49	0.018	2e-05	0	4	0.12	0.21	0.17	0.36
160	0.0043	0.5	0	0	0.5	0.00069	1.1e-05	0	4	0.12	0.21	0.17	0.36
161	0.25	0.37	0	0	0.37	0.0024	2.2e-05	0	4	0.12	0.21	0.17	0.36
162	0.012	0.37	0	0	0.37	0.22	0.021	0	4	0.12	0.21	0.17	0.36
163	0.14	0.4	0	0	0.4	0.067	0.0015	0	4	0.12	0.21	0.17	0.36
164	0.19	0.32	0	0	0.32	0.063	0.12	0	4	0.12	0.21	0.17	0.36
165	0.0029	0.37	0	0	0.37	0.0013	0.26	0	4	0.12	0.21	0.17	0.36
166	0.17	0.41	0	0	0.41	3.9e-05	0.0045	0	4	0.12	0.21	0.17	0.36
167	0.18	0.4	0	0	0.4	0.0077	0.019	0	4	0.12	0.21	0.17	0.36
168	0.33	0.099	0	0	0.099	0.026	0.44	0	6	0.12	0.4	0.32	0.64
169	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
170	1.3e-05	0.5	0	0	0.5	0.0086	0	0	4	0.12	0.21	0.17	0.36
171	1.9e-06	0.0062	0	0	0.0062	0.99	0	0	5	0.2	0.21	0.17	0.36
172	1.1e-06	0.5	0	0	0.5	0.00087	0	0	4	0.12	0.21	0.17	0.36
173	0.0029	0.5	0	0	0.5	0	0.0008	0	4	0.12	0.21	0.17	0.36
174	0.00024	0.3	0	0	0.3	6.4e-05	0.41	0	6	0.12	0.4	0.32	0.64
175	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
176	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
177	0.11	0.43	0	0	0.43	0.03	1.9e-05	0	4	0.12	0.21	0.17	0.36
178	0.00055	0.0013	0	0	0.0013	0	1	0	6	0.12	0.4	0.32	0.64
179	0.004	0.39	0	0	0.39	5.9e-06	0.21	0	4	0.12	0.21	0.17	0.36
180	0.026	0.34	0	0	0.34	0.003	0.3	0	4	0.12	0.21	0.17	0.36
181	0.21	0.37	0	0	0.37	0.022	0.033	0	4	0.12	0.21	0.17	0.36
182	0.0026	0.49	0	0	0.49	0.00011	0.023	0	4	0.12	0.21	0.17	0.36
183	0.07	0.2	0.00043	0	0.2	0.029	0.49	0	6	0.12	0.4	0.32	0.64
184	0.36	0.32	0	0	0.32	0.00085	0.00041	0	0	0.12	0.27	0.17	0.48
185	0.31	0.31	0	0	0.31	0.038	0.034	0	4	0.12	0.21	0.17	0.36
186	0.019	0.39	0	0	0.39	0.19	3.4e-05	0	4	0.12	0.21	0.17	0.36
187	3.7e-05	0.016	0	0	0.016	0	0.97	0	6	0.12	0.4	0.32	0.64
188	0.4	0.11	0	0	0.11	0.28	0.11	0	0	0.12	0.27	0.17	0.48
189	0	0.00015	0	0	0.00015	0	1	0	6	0.12	0.4	0.32	0.64
190	0.0016	0.2	0	0	0.2	0.61	0	0	5	0.2	0.21	0.17	0.36
191	0.00018	0.49	0	0	0.49	0.0035	0.015	0	4	0.12	0.21	0.17	0.36
192	0	5.6e-06	0	0	5.6e-06	0	1	0	6	0.12	0.4	0.32	0.64
193	0.032	0.4	0	0	0.4	0.17	0.0029	0	4	0.12	0.21	0.17	0.36
194	0.0017	0.33	0	0	0.33	2.2e-05	0.33	0	6	0.12	0.4	0.32	0.64
195	2.2e-06	0.5	0	0	0.5	0	0.004	0	4	0.12	0.21	0.17	0.36
196	0	0.42	0	0	0.42	0.15	0	0	4	0.12	0.21	0.17	0.36
197	5.5e-06	0.35	0	0	0.35	0.00047	0.29	0	4	0.12	0.21	0.17	0.36
198	0.39	0.038	0.00021	0	0.038	0.0014	0.53	0	6	0.12	0.4	0.32	0.64
199	4.8e-05	0.47	0	0	0.47	0.012	0.05	0	4	0.12	0.21	0.17	0.36
200	0.25	0.35	0	0	0.35	0.044	0.00065	0	4	0.12	0.21	0.17	0.36
201	0.039	0.16	0	0	0.16	0.0019	0.65	0	6	0.12	0.4	0.32	0.64
202	0.00019	0.33	0	0	0.33	0	0.34	0	6	0.12	0.4	0.32	0.64
203	0.088	0.42	0	0	0.42	0.015	0.066	0	4	0.12	0.21	0.17	0.36
204	0.11	0.42	0	0	0.42	0.052	0.0026	0	4	0.12	0.21	0.17	0.36
205	0.91	0.043	0	0	0.043	0.0017	4.3e-05	0	0	0.12	0.27	0.17	0.48
206	0.056	0.2	0	0	0.2	0.55	0.00033	0	5	0.2	0.21	0.17	0.36
207	0.00084	0.35	0	0	0.35	0.3	0.00011	0	4	0.12	0.21	0.17	0.36
208	8.9e-05	0.5	0	0	0.5	0.00041	0.001	0	4	0.12	0.21	0.17	0.36
209	2.7e-05	0.36	0	0	0.36	0.27	0	0	4	0.12	0.21	0.17	0.36
210	4.3e-06	0.45	0	0	0.45	0	0.099	0	4	0.12	0.21	0.17	0.36
211	0.0014	0.17	0	0	0.17	0.67	0	0	5	0.2	0.21	0.17	0.36
212	0.0002	0.46	0	0	0.46	0.073	0	0	4	0.12	0.21	0.17	0.36
213	0	0.047	0.91	0	0.047	2.1e-06	0	0	2	0.053	0.21	0.17	0.36
214	0	0	0	0	0	0	0	1	7	0	0	0.11	0
215	0.0084	0.42	0	0	0.42	0.16	0.0014	0	4	0.12	0.21	0.17	0.36
216	0.091	0.38	0	0	0.38	0.12	0.02	0	4	0.12	0.21	0.17	0.36
217	0	0.5	0	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
218	0.002	0.42	0	0	0.42	0.14	0.012	0	4	0.12	0.21	0.17	0.36
219	0.008	0.22	0	0	0.22	0.017	0.53	0	6	0.12	0.4	0.32	0.64
220	0.063	0.27	0	0	0.27	0.015	0.39	0	6	0.12	0.4	0.32	0.64
221	0.0013	0.0085	0	0	0.0085	2.6e-05	0.98	0	6	0.12	0.4	0.32	0.64
222	0.09	0.19	0	0	0.19	0.0038	0.52	0	6	0.12	0.4	0.32	0.64
223	0.0029	0.49	0	0	0.49	0.006	0.0048	0	4	0.12	0.21	0.17	0.36
224	0.051	0.42	0	0	0.42	0.11	0.00041	0	4	0.12	0.21	0.17	0.36
225	0.15	0.41	0	0	0.41	0.039	0.00028	0	4	0.12	0.21	0.17	0.36
226	0.19	0.38	0	0	0.38	0.053	0.00014	0	4	0.12	0.21	0.17	0.36
227	0.97	0.014	0	0	0.014	0	0	0	0	0.12	0.27	0.17	0.48
228	0.0067	0.5	0	0	0.5	0.002	1.2e-05	0	4	0.12	0.21	0.17	0.36
229	0.059	0.2	0	0	0.2	0.54	0.0014	0	5	0.2	0.21	0.17	0.36
230	0.0091	0.49	0	0	0.49	0.012	0	0	4	0.12	0.21	0.17	0.36
231	0.0028	0.42	0	0	0.42	0.15	0.0015	0	4	0.12	0.21	0.17	0.36
232	8.6e-05	0.48	0	0	0.48	0.0019	0.046	0	4	0.12	0.21	0.17	0.36
233	0.18	0.37	0	0	0.37	0.0004	0.08	0	4	0.12	0.21	0.17	0.36
234	0.0077	0.49	0	0	0.49	0.016	0.0012	0	4	0.12	0.21	0.17	0.36
235	0.041	0.48	0	0	0.48	0.003	0	0	4	0.12	0.21	0.17	0.36
236	0.0098	0.3	1.7e-06	0	0.3	0.033	0.35	0	6	0.12	0.4	0.32	0.64
237	0.0018	0.5	0	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
238	0.12	0.38	0	0	0.38	0.11	0.0054	0	4	0.12	0.21	0.17	0.36
239	0.0044	0.07	0	0	0.07	0.00047	0.85	0	6	0.12	0.4	0.32	0.64
240	0.089	0.46	0	0	0.46	0.00033	0	0	4	0.12	0.21	0.17	0.36
241	0.002	0.49	0	0	0.49	0.018	0	0	4	0.12	0.21	0.17	0.36
242	0.35	0.23	0	0	0.23	0.19	0.0016	0	0	0.12	0.27	0.17	0.48
243	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
244	0	0.5	0	0	0.5	1.1e-05	0	0	4	0.12	0.21	0.17	0.36
245	0	0.5	0	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
246	0.077	0.44	0	0	0.44	0.052	9.6e-05	0	4	0.12	0.21	0.17	0.36
247	0.022	0.49	0	0	0.49	7.2e-05	0	0	4	0.12	0.21	0.17	0.36
248	0.16	0.41	0	0	0.41	0.024	0	0	4	0.12	0.21	0.17	0.36
249	0.13	0.28	0	0	0.28	0.3	0.0079	0	5	0.2	0.21	0.17	0.36
250	0	0.48	0	0	0.48	0.043	0	0	4	0.12	0.21	0.17	0.36
251	0.00086	0.053	0.89	0	0.053	6.1e-05	0	0	2	0.053	0.21	0.17	0.36
252	0.0039	0.027	0	0	0.027	7.9e-05	0.94	0	6	0.12	0.4	0.32	0.64
253	3.9e-05	0.028	0	0	0.028	6.9e-05	0.94	0	6	0.12	0.4	0.32	0.64
254	0.73	0.14	0	0	0.14	0	0	0	0	0.12	0.27	0.17	0.48
255	0.78	0.053	0	0	0.053	0.016	0.095	0	0	0.12	0.27	0.17	0.48
256	0.15	0.43	0	0	0.43	0.00011	0	0	4	0.12	0.21	0.17	0.36
257	0	0	0	0	0	0	0	1	7	0	0	0.11	0
258	0.00042	0.48	0	0	0.48	0.031	0.00033	0	4	0.12	0.21	0.17	0.36
259	0.014	0.4	0	0	0.4	0.16	0.031	0	4	0.12	0.21	0.17	0.36
260	0.0042	0.5	0	0	0.5	3.4e-05	2.3e-06	0	4	0.12	0.21	0.17	0.36
261	0.014	0.49	0	0	0.49	0	0.011	0	4	0.12	0.21	0.17	0.36
262	0	0.038	7.5e-06	0	0.038	0.011	0.91	0	6	0.12	0.4	0.32	0.64
263	0.44	0.21	0.00086	0	0.21	0.14	0.0076	0	0	0.12	0.27	0.17	0.48
264	0.0065	0.24	0.00041	0	0.24	0.11	0.41	0	6	0.12	0.4	0.32	0.64
265	0.0086	0.2	1.8e-06	0	0.2	0.088	0.5	0	6	0.12	0.4	0.32	0.64
266	0.00024	0.1	0.0002	0	0.1	0.06	0.74	0	6	0.12	0.4	0.32	0.64
267	0.016	0.35	0.19	0	0.35	0.0033	0.087	0	4	0.12	0.21	0.17	0.36
268	0.028	0.4	0.00021	0	0.4	0.14	0.038	0	4	0.12	0.21	0.17	0.36
269	0.0044	0.34	0.00032	0	0.34	0.076	0.25	0	4	0.12	0.21	0.17	0.36
270	0	0.00035	1	0	0.00035	0	0	0	2	0.053	0.21	0.17	0.36
271	0	0.0096	0.98	0	0.0096	0	0	0	2	0.053	0.21	0.17	0.36
272	0.25	0.28	0	0	0.28	0.19	0.001	0	4	0.12	0.21	0.17	0.36
273	0.0084	0.44	0.01	0	0.44	0.018	0.074	0	4	0.12	0.21	0.17	0.36
274	0.32	0.29	0.045	0	0.29	0.005	0.046	0	0	0.12	0.27	0.17	0.48
275	0.48	0.2	0	0	0.2	0.12	2.7e-06	0	0	0.12	0.27	0.17	0.48
276	0.00044	0.38	5e-05	0	0.38	0.036	0.21	0	4	0.12	0.21	0.17	0.36
277	2.9e-06	0.32	2.5e-06	0	0.32	3.2e-05	0.36	0	6	0.12	0.4	0.32	0.64
278	0.028	0.23	0.002	0	0.23	0.029	0.49	0	6	0.12	0.4	0.32	0.64
279	0.021	0.24	0.002	0	0.24	0.031	0.47	0	6	0.12	0.4	0.32	0.64
280	0	0.00027	0	0	0.00027	0	1	0	6	0.12	0.4	0.32	0.64
281	0.00017	0.39	0.049	0	0.39	4.2e-05	0.17	0	4	0.12	0.21	0.17	0.36
282	0.083	0.36	0.0011	0	0.36	0.17	0.033	0	4	0.12	0.21	0.17	0.36
283	0	0.0055	0.96	0	0.0055	0	0.028	0	2	0.053	0.21	0.17	0.36
284	1.4e-05	0.0023	0	0	0.0023	0	1	0	6	0.12	0.4	0.32	0.64
285	1.3e-06	0.5	0	0	0.5	4.1e-05	0	0	4	0.12	0.21	0.17	0.36
286	0.062	0.35	0	0	0.35	2e-05	0.24	0	4	0.12	0.21	0.17	0.36
287	6.1e-06	0.5	0	0	0.5	0.0057	0	0	4	0.12	0.21	0.17	0.36
288	0.0079	0.086	0	0	0.086	0.00032	0.82	0	6	0.12	0.4	0.32	0.64
289	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
290	3.4e-05	0.018	0	0	0.018	1.1e-06	0.96	0	6	0.12	0.4	0.32	0.64
291	0.043	0.35	0	0	0.35	0.0012	0.25	0	4	0.12	0.21	0.17	0.36
292	0.00031	0.45	0	0	0.45	0.0047	0.092	0	4	0.12	0.21	0.17	0.36
293	0.069	0.44	0	0	0.44	4.6e-06	0.044	0	4	0.12	0.21	0.17	0.36
294	0.00025	0.068	0	0	0.068	0.00012	0.86	0	6	0.12	0.4	0.32	0.64
295	0.035	0.47	0	0	0.47	0	0.026	0	4	0.12	0.21	0.17	0.36
296	0.19	0.27	0	0	0.27	0.25	0.0085	0	4	0.12	0.21	0.17	0.36
