SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
188	0.45	0	0.55	0	2	0.12	0.21	0.17	0.36
189	0.97	0	0.027	0	0	0.12	0.34	0.32	0.58
190	0.00057	0	1	0	2	0.12	0.21	0.17	0.36
191	0.012	0	0.99	0	2	0.12	0.21	0.17	0.36
192	1	0	0.0026	0	0	0.12	0.34	0.32	0.58
193	0.0011	0	1	0	2	0.12	0.21	0.17	0.36
194	0.038	0	0.96	0	2	0.12	0.21	0.17	0.36
195	6.2e-05	0	1	0	2	0.12	0.21	0.17	0.36
196	1.1e-06	0	1	0	2	0.12	0.21	0.17	0.36
197	0.32	0	0.68	0	2	0.12	0.21	0.17	0.36
198	0.79	0	0.21	0	0	0.12	0.34	0.32	0.58
199	0.026	0	0.97	0	2	0.12	0.21	0.17	0.36
200	0.00057	0	1	0	2	0.12	0.21	0.17	0.36
201	0.096	0	0.9	0	2	0.12	0.21	0.17	0.36
202	7.7e-05	0	1	0	2	0.12	0.21	0.17	0.36
203	0.0037	0	1	0	2	0.12	0.21	0.17	0.36
204	9.1e-05	0	1	0	2	0.12	0.21	0.17	0.36
205	0.00055	0	1	0	2	0.12	0.21	0.17	0.36
206	0.00022	0	1	0	2	0.12	0.21	0.17	0.36
207	0.00022	0	1	0	2	0.12	0.21	0.17	0.36
208	4.5e-05	0	1	0	2	0.12	0.21	0.17	0.36
209	0	0	1	0	2	0.12	0.21	0.17	0.36
210	0.0017	0	1	0	2	0.12	0.21	0.17	0.36
211	0	0	1	0	2	0.12	0.21	0.17	0.36
212	0	0	1	0	2	0.12	0.21	0.17	0.36
213	9.5e-05	0	1	0	2	0.12	0.21	0.17	0.36
214	0	0	0	1	3	0	0.047	0.076	0.04
215	0.0006	0	1	0	2	0.12	0.21	0.17	0.36
216	0.093	0	0.91	0	2	0.12	0.21	0.17	0.36
217	0	0	1	0	2	0.12	0.21	0.17	0.36
218	0.0097	0	0.99	0	2	0.12	0.21	0.17	0.36
219	0.45	0	0.55	0	2	0.12	0.21	0.17	0.36
220	0.023	0	0.98	0	2	0.12	0.21	0.17	0.36
221	0.98	0	0.022	0	0	0.12	0.34	0.32	0.58
222	0.18	0	0.82	0	2	0.12	0.21	0.17	0.36
223	6e-05	0	1	0	2	0.12	0.21	0.17	0.36
224	4.1e-05	0	1	0	2	0.12	0.21	0.17	0.36
225	0.00038	0	1	0	2	0.12	0.21	0.17	0.36
226	0.00022	0	1	0	2	0.12	0.21	0.17	0.36
227	0.00018	0	1	0	2	0.12	0.21	0.17	0.36
228	1.1e-05	0	1	0	2	0.12	0.21	0.17	0.36
229	0.011	0	0.99	0	2	0.12	0.21	0.17	0.36
230	0	0	1	0	2	0.12	0.21	0.17	0.36
231	0.00058	0	1	0	2	0.12	0.21	0.17	0.36
232	0.0083	0	0.99	0	2	0.12	0.21	0.17	0.36
233	0.00015	0	1	0	2	0.12	0.21	0.17	0.36
234	3e-05	0	1	0	2	0.12	0.21	0.17	0.36
235	0	0	1	0	2	0.12	0.21	0.17	0.36
236	0.26	0	0.74	0	2	0.12	0.21	0.17	0.36
237	0	0	1	0	2	0.12	0.21	0.17	0.36
238	0.0052	0	0.99	0	2	0.12	0.21	0.17	0.36
239	0.23	0	0.77	0	2	0.12	0.21	0.17	0.36
240	0	0	1	0	2	0.12	0.21	0.17	0.36
241	0	0	1	0	2	0.12	0.21	0.17	0.36
242	0.01	0	0.99	0	2	0.12	0.21	0.17	0.36
243	0	1	8.1e-06	0	1	0.12	0.07	0	0.36
244	0	0	1	0	2	0.12	0.21	0.17	0.36
245	0	0	1	0	2	0.12	0.21	0.17	0.36
246	0.00077	0	1	0	2	0.12	0.21	0.17	0.36
247	0	0	1	0	2	0.12	0.21	0.17	0.36
248	0	0	1	0	2	0.12	0.21	0.17	0.36
249	0.012	0	0.99	0	2	0.12	0.21	0.17	0.36
250	0	0	1	0	2	0.12	0.21	0.17	0.36
251	0	1	8.4e-05	0	1	0.12	0.07	0	0.36
252	0.17	0	0.83	0	2	0.12	0.21	0.17	0.36
253	0.55	0	0.45	0	0	0.12	0.34	0.32	0.58
254	0.0024	0	1	0	2	0.12	0.21	0.17	0.36
255	0.73	0	0.27	0	0	0.12	0.34	0.32	0.58
256	0	0	1	0	2	0.12	0.21	0.17	0.36
257	0	0	0	1	3	0	0.047	0.076	0.04
258	0.00014	0	1	0	2	0.12	0.21	0.17	0.36
259	0.016	0	0.98	0	2	0.12	0.21	0.17	0.36
260	0	0	1	0	2	0.12	0.21	0.17	0.36
261	0	0	1	0	2	0.12	0.21	0.17	0.36
262	0.94	0	0.056	0	0	0.12	0.34	0.32	0.58
263	5.1e-05	0	1	0	2	0.12	0.21	0.17	0.36
264	0.25	0	0.75	0	2	0.12	0.21	0.17	0.36
265	0.84	0	0.16	0	0	0.12	0.34	0.32	0.58
266	0.024	0	0.98	0	2	0.12	0.21	0.17	0.36
267	0.037	0	0.96	0	2	0.12	0.21	0.17	0.36
268	0.01	0	0.99	0	2	0.12	0.21	0.17	0.36
269	0.25	0	0.75	0	2	0.12	0.21	0.17	0.36
270	0	0	1	0	2	0.12	0.21	0.17	0.36
271	0	0	1	0	2	0.12	0.21	0.17	0.36
272	0.012	0	0.99	0	2	0.12	0.21	0.17	0.36
273	0.016	0	0.98	0	2	0.12	0.21	0.17	0.36
274	0.055	0	0.94	0	2	0.12	0.21	0.17	0.36
275	0.00031	0	1	0	2	0.12	0.21	0.17	0.36
276	0.11	0	0.89	0	2	0.12	0.21	0.17	0.36
277	0.014	0	0.99	0	2	0.12	0.21	0.17	0.36
278	0.36	0	0.64	0	2	0.12	0.21	0.17	0.36
279	0.34	0	0.66	0	2	0.12	0.21	0.17	0.36
280	1	0	0.00015	0	0	0.12	0.34	0.32	0.58
281	0.062	0	0.94	0	2	0.12	0.21	0.17	0.36
282	0.013	0	0.99	0	2	0.12	0.21	0.17	0.36
283	0.72	0	0.28	0	0	0.12	0.34	0.32	0.58
284	0.94	0	0.062	0	0	0.12	0.34	0.32	0.58
285	0	0	1	0	2	0.12	0.21	0.17	0.36
286	0.0001	0	1	0	2	0.12	0.21	0.17	0.36
287	0	0	1	0	2	0.12	0.21	0.17	0.36
288	0.095	0	0.9	0	2	0.12	0.21	0.17	0.36
289	0	0	0	1	3	0	0.047	0.076	0.04
290	0.32	0	0.68	0	2	0.12	0.21	0.17	0.36
291	0.0034	0	1	0	2	0.12	0.21	0.17	0.36
292	0.1	0	0.9	0	2	0.12	0.21	0.17	0.36
293	1.4e-05	0	1	0	2	0.12	0.21	0.17	0.36
294	0.66	0	0.34	0	0	0.12	0.34	0.32	0.58
295	0	0	1	0	2	0.12	0.21	0.17	0.36
296	0.022	0	0.98	0	2	0.12	0.21	0.17	0.36
297	0	0	0	1	3	0	0.047	0.076	0.04
298	0.66	0	0.34	0	0	0.12	0.34	0.32	0.58
299	0	0	0	1	3	0	0.047	0.076	0.04
300	1.8e-06	1	0	0	1	0.12	0.07	0	0.36
301	0	0	1	0	2	0.12	0.21	0.17	0.36
302	0.12	0	0.88	0	2	0.12	0.21	0.17	0.36
303	0.99	0	0.0075	0	0	0.12	0.34	0.32	0.58
304	0.11	0	0.89	0	2	0.12	0.21	0.17	0.36
305	0.6	0	0.4	0	0	0.12	0.34	0.32	0.58
306	0.035	0	0.96	0	2	0.12	0.21	0.17	0.36
307	0.0011	0	1	0	2	0.12	0.21	0.17	0.36
308	0.0013	0	1	0	2	0.12	0.21	0.17	0.36
309	0	0	1	0	2	0.12	0.21	0.17	0.36
310	0.014	0	0.99	0	2	0.12	0.21	0.17	0.36
311	0	0	1	0	2	0.12	0.21	0.17	0.36
312	0	0	0	1	3	0	0.047	0.076	0.04
313	0.0048	0	1	0	2	0.12	0.21	0.17	0.36
314	0.051	0	0.95	0	2	0.12	0.21	0.17	0.36
315	0.00093	0	1	0	2	0.12	0.21	0.17	0.36
316	0.011	0	0.99	0	2	0.12	0.21	0.17	0.36
317	1	0	0	0	0	0.12	0.34	0.32	0.58
318	0.0013	0	1	0	2	0.12	0.21	0.17	0.36
319	0.00017	0	1	0	2	0.12	0.21	0.17	0.36
320	0.026	0	0.97	0	2	0.12	0.21	0.17	0.36
321	0	0	0	1	3	0	0.047	0.076	0.04
322	0.079	0	0.92	0	2	0.12	0.21	0.17	0.36
323	0.0012	0	1	0	2	0.12	0.21	0.17	0.36
324	0	0	1	0	2	0.12	0.21	0.17	0.36
325	0.00091	0	1	0	2	0.12	0.21	0.17	0.36
326	1.1e-05	0	1	0	2	0.12	0.21	0.17	0.36
327	0	0	1	0	2	0.12	0.21	0.17	0.36
328	0.00079	0	1	0	2	0.12	0.21	0.17	0.36
329	0.00052	0	1	0	2	0.12	0.21	0.17	0.36
330	0	1	0	0	1	0.12	0.07	0	0.36
331	0.35	0	0.65	0	2	0.12	0.21	0.17	0.36
332	0.99	0	0.0052	0	0	0.12	0.34	0.32	0.58
333	0.00014	0	1	0	2	0.12	0.21	0.17	0.36
334	0.024	0	0.98	0	2	0.12	0.21	0.17	0.36
335	0.067	0	0.93	0	2	0.12	0.21	0.17	0.36
336	0	0	1	0	2	0.12	0.21	0.17	0.36
337	0.04	0	0.96	0	2	0.12	0.21	0.17	0.36
338	2.6e-05	0	1	0	2	0.12	0.21	0.17	0.36
339	0.0093	0	0.99	0	2	0.12	0.21	0.17	0.36
340	9.5e-05	0	1	0	2	0.12	0.21	0.17	0.36
341	0	0	0	1	3	0	0.047	0.076	0.04
342	0	0	1	0	2	0.12	0.21	0.17	0.36
343	3.7e-06	0	1	0	2	0.12	0.21	0.17	0.36
344	0.0052	0	0.99	0	2	0.12	0.21	0.17	0.36
345	0.005	0	1	0	2	0.12	0.21	0.17	0.36
346	6.3e-05	0	1	0	2	0.12	0.21	0.17	0.36
347	0.041	0	0.96	0	2	0.12	0.21	0.17	0.36
348	1	0	0	0	0	0.12	0.34	0.32	0.58
349	0.12	0	0.88	0	2	0.12	0.21	0.17	0.36
350	0	0	0	1	3	0	0.047	0.076	0.04
351	0.17	0	0.83	0	2	0.12	0.21	0.17	0.36
352	0.18	0	0.82	0	2	0.12	0.21	0.17	0.36
353	0.65	0	0.35	0	0	0.12	0.34	0.32	0.58
354	0.00041	0	1	0	2	0.12	0.21	0.17	0.36
355	0.29	0	0.71	0	2	0.12	0.21	0.17	0.36
356	0.0016	0	1	0	2	0.12	0.21	0.17	0.36
357	0.2	0	0.8	0	2	0.12	0.21	0.17	0.36
358	1.3e-05	0	1	0	2	0.12	0.21	0.17	0.36
359	0.00067	0	1	0	2	0.12	0.21	0.17	0.36
360	0.089	0	0.91	0	2	0.12	0.21	0.17	0.36
361	0	1	0	0	1	0.12	0.07	0	0.36
362	0	0	1	0	2	0.12	0.21	0.17	0.36
363	0	0	1	0	2	0.12	0.21	0.17	0.36
364	0	0	1	0	2	0.12	0.21	0.17	0.36
365	0.0007	0	1	0	2	0.12	0.21	0.17	0.36
366	0	0	0	1	3	0	0.047	0.076	0.04
367	1	0	0.00039	0	0	0.12	0.34	0.32	0.58
368	1	0	0	0	0	0.12	0.34	0.32	0.58
369	6.4e-05	0	1	0	2	0.12	0.21	0.17	0.36
370	0	0	1	0	2	0.12	0.21	0.17	0.36
371	0.065	0	0.94	0	2	0.12	0.21	0.17	0.36
372	0	0	1	0	2	0.12	0.21	0.17	0.36
373	0.17	0	0.83	0	2	0.12	0.21	0.17	0.36
374	0.033	0	0.97	0	2	0.12	0.21	0.17	0.36
375	0.025	0	0.98	0	2	0.12	0.21	0.17	0.36
376	0.0012	0	1	0	2	0.12	0.21	0.17	0.36
377	0	0	0	1	3	0	0.047	0.076	0.04
378	0	0	1	0	2	0.12	0.21	0.17	0.36
379	0.0032	0	1	0	2	0.12	0.21	0.17	0.36
380	0	0	1	0	2	0.12	0.21	0.17	0.36
381	1	0	0	0	0	0.12	0.34	0.32	0.58
382	0.91	0	0.086	0	0	0.12	0.34	0.32	0.58
383	0.012	0	0.99	0	2	0.12	0.21	0.17	0.36
384	0	0	1	0	2	0.12	0.21	0.17	0.36
385	0	0	1	0	2	0.12	0.21	0.17	0.36
386	0.15	0	0.85	0	2	0.12	0.21	0.17	0.36
387	0.59	0	0.41	0	0	0.12	0.34	0.32	0.58
388	0	0	1	0	2	0.12	0.21	0.17	0.36
389	0.0099	0	0.99	0	2	0.12	0.21	0.17	0.36
390	5.3e-06	0	1	0	2	0.12	0.21	0.17	0.36
391	0.16	0	0.84	0	2	0.12	0.21	0.17	0.36
392	0.0012	0	1	0	2	0.12	0.21	0.17	0.36
393	0	0	1	0	2	0.12	0.21	0.17	0.36
394	1	0	0.0001	0	0	0.12	0.34	0.32	0.58
395	0	0	0	1	3	0	0.047	0.076	0.04
396	1	0	0.001	0	0	0.12	0.34	0.32	0.58
397	0.00031	0	1	0	2	0.12	0.21	0.17	0.36
398	0	0	1	0	2	0.12	0.21	0.17	0.36
399	0.00033	0	1	0	2	0.12	0.21	0.17	0.36
400	0	0	1	0	2	0.12	0.21	0.17	0.36
401	0.1	0	0.9	0	2	0.12	0.21	0.17	0.36
402	0.00014	0	1	0	2	0.12	0.21	0.17	0.36
403	0.00014	0	1	0	2	0.12	0.21	0.17	0.36
404	0	0	1	0	2	0.12	0.21	0.17	0.36
405	0.83	0	0.17	0	0	0.12	0.34	0.32	0.58
406	0.12	0	0.88	0	2	0.12	0.21	0.17	0.36
407	0	0	1	0	2	0.12	0.21	0.17	0.36
408	0	0	1	0	2	0.12	0.21	0.17	0.36
409	0.032	0	0.97	0	2	0.12	0.21	0.17	0.36
410	4.7e-05	0	1	0	2	0.12	0.21	0.17	0.36
411	0	0	1	0	2	0.12	0.21	0.17	0.36
412	0	0	1	0	2	0.12	0.21	0.17	0.36
413	0	0	1	0	2	0.12	0.21	0.17	0.36
414	0.52	0	0.48	0	0	0.12	0.34	0.32	0.58
415	5.5e-06	0	1	0	2	0.12	0.21	0.17	0.36
416	0	0	1	0	2	0.12	0.21	0.17	0.36
417	0	0	1	0	2	0.12	0.21	0.17	0.36
418	0	0	1	0	2	0.12	0.21	0.17	0.36
419	0	0	1	0	2	0.12	0.21	0.17	0.36
420	4.5e-06	0	1	0	2	0.12	0.21	0.17	0.36
421	0	0	1	0	2	0.12	0.21	0.17	0.36
422	0	0	1	0	2	0.12	0.21	0.17	0.36
423	0	0	0	1	3	0	0.047	0.076	0.04
424	0	0	1	0	2	0.12	0.21	0.17	0.36
425	0	0	1	0	2	0.12	0.21	0.17	0.36
426	0.002	0	1	0	2	0.12	0.21	0.17	0.36
427	0.49	0	0.51	0	2	0.12	0.21	0.17	0.36
428	0.025	0	0.98	0	2	0.12	0.21	0.17	0.36
429	0.00021	0	1	0	2	0.12	0.21	0.17	0.36
430	0	0	0	1	3	0	0.047	0.076	0.04
431	0.31	0	0.69	0	2	0.12	0.21	0.17	0.36
432	0	0	0	1	3	0	0.047	0.076	0.04
433	0.05	0	0.95	0	2	0.12	0.21	0.17	0.36
434	1.6e-06	0	1	0	2	0.12	0.21	0.17	0.36
435	0.0053	0	0.99	0	2	0.12	0.21	0.17	0.36
436	0.015	0	0.99	0	2	0.12	0.21	0.17	0.36
437	0.29	0	0.71	0	2	0.12	0.21	0.17	0.36
438	0.42	0	0.58	0	2	0.12	0.21	0.17	0.36
439	0.00043	0	1	0	2	0.12	0.21	0.17	0.36
440	0.99	0	0.012	0	0	0.12	0.34	0.32	0.58
441	0.55	0	0.45	0	0	0.12	0.34	0.32	0.58
442	9.7e-06	0	1	0	2	0.12	0.21	0.17	0.36
443	0	0	1	0	2	0.12	0.21	0.17	0.36
444	0.0028	0	1	0	2	0.12	0.21	0.17	0.36
445	0.02	0	0.98	0	2	0.12	0.21	0.17	0.36
446	0	0	1	0	2	0.12	0.21	0.17	0.36
447	0	0	1	0	2	0.12	0.21	0.17	0.36
448	0.038	0	0.96	0	2	0.12	0.21	0.17	0.36
449	0.31	0	0.69	0	2	0.12	0.21	0.17	0.36
450	0	0	1	0	2	0.12	0.21	0.17	0.36
451	2.8e-06	0	1	0	2	0.12	0.21	0.17	0.36
452	0	0	0	1	3	0	0.047	0.076	0.04
453	0	0	1	0	2	0.12	0.21	0.17	0.36
454	0	0	1	0	2	0.12	0.21	0.17	0.36
455	0.0057	0	0.99	0	2	0.12	0.21	0.17	0.36
456	6.5e-05	0	1	0	2	0.12	0.21	0.17	0.36
457	0.0012	0	1	0	2	0.12	0.21	0.17	0.36
458	1.7e-05	0	1	0	2	0.12	0.21	0.17	0.36
459	0	0	1	0	2	0.12	0.21	0.17	0.36
