SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
145	0.00015	1	0	0	0	1	0.23	0.14	0.13
146	0.032	0.95	0.02	0	0	1	0.23	0.14	0.13
147	0.00089	1	0	0	0	1	0.23	0.14	0.13
148	0.017	0.98	0	0	0	1	0.23	0.14	0.13
149	0.0011	1	0	0	0	1	0.23	0.14	0.13
150	0.00012	1	0	0	0	1	0.23	0.14	0.13
151	0.00017	1	0.0035	0	0	1	0.23	0.14	0.13
152	0.73	0.26	0.009	0	0	0	0.35	0.14	0.13
153	0.0084	0.29	0.7	0	0	2	0.53	0.3	0.29
154	0.19	0.81	0.00081	0	0	1	0.23	0.14	0.13
155	0.002	0	1	0	0	2	0.53	0.3	0.29
156	0.0085	0.99	0	0	0	1	0.23	0.14	0.13
157	0.0012	1	0	0	0	1	0.23	0.14	0.13
158	0.0046	1	0	0	0	1	0.23	0.14	0.13
159	0.00055	1	0.00088	0	0	1	0.23	0.14	0.13
160	0	1	0	0	0	1	0.23	0.14	0.13
161	0	0	0	1	0	3	0.15	0	0.029
162	0.0012	1	0	0	0	1	0.23	0.14	0.13
163	0.058	0.94	0	0	0	1	0.23	0.14	0.13
164	0.016	0.98	0	0	0	1	0.23	0.14	0.13
165	0.0012	0.97	0.034	0	0	1	0.23	0.14	0.13
166	0.00079	1	0	0	0	1	0.23	0.14	0.13
167	0.0069	0.99	0.0043	0	0	1	0.23	0.14	0.13
168	0.094	0.91	0	0	0	1	0.23	0.14	0.13
169	0.0029	1	0	0	0	1	0.23	0.14	0.13
170	0.16	0.62	0.22	0	0	1	0.23	0.14	0.13
171	5.3e-06	1	0	0	0	1	0.23	0.14	0.13
172	0	1	0	0	0	1	0.23	0.14	0.13
173	0.85	0.062	0.084	0	0	0	0.35	0.14	0.13
174	0.81	0.19	0	0	0	0	0.35	0.14	0.13
175	5.9e-05	1	3.1e-05	0	0	1	0.23	0.14	0.13
176	0.93	0.074	0	0	0	0	0.35	0.14	0.13
177	0	0	0	0	1	4	0	0.12	0.072
178	0.00016	1	0	0	0	1	0.23	0.14	0.13
179	0.00024	1	0	0	0	1	0.23	0.14	0.13
180	0	0	0	0	1	4	0	0.12	0.072
181	0.039	0.96	0	0	0	1	0.23	0.14	0.13
182	0	0	0	1	0	3	0.15	0	0.029
183	0.0027	0.98	0.017	0	0	1	0.23	0.14	0.13
184	0.49	0.38	0.14	0	0	0	0.35	0.14	0.13
185	0.0022	0.99	0.0066	0	0	1	0.23	0.14	0.13
186	0	0	0	1	0	3	0.15	0	0.029
187	0	0	0	1	0	3	0.15	0	0.029
188	0.037	0.91	0.054	0	0	1	0.23	0.14	0.13
189	0	0	0	1	0	3	0.15	0	0.029
190	0.2	0.79	0.0057	0	0	1	0.23	0.14	0.13
191	7.7e-06	1	0.00044	0	0	1	0.23	0.14	0.13
192	0.019	0.98	0.00013	0	0	1	0.23	0.14	0.13
193	0.0022	0.71	0.28	0	0	1	0.23	0.14	0.13
194	9.2e-06	0.085	0.92	0	0	2	0.53	0.3	0.29
195	0	0.021	0.98	0	0	2	0.53	0.3	0.29
196	0.00033	0.99	0.0048	0	0	1	0.23	0.14	0.13
197	0	1	0	0	0	1	0.23	0.14	0.13
198	0.053	0.93	0.013	0	0	1	0.23	0.14	0.13
199	0.0008	1	0.0019	0	0	1	0.23	0.14	0.13
200	0.078	0.9	0.022	0	0	1	0.23	0.14	0.13
201	0.011	0.99	0.00028	0	0	1	0.23	0.14	0.13
202	1	0.00026	0.0025	0	0	0	0.35	0.14	0.13
203	0.0057	0.9	0.099	0	0	1	0.23	0.14	0.13
204	0.05	0.93	0.023	0	0	1	0.23	0.14	0.13
205	0.0025	0.99	0.0029	0	0	1	0.23	0.14	0.13
206	0.00023	0.92	0.076	0	0	1	0.23	0.14	0.13
207	0.0017	0.87	0.13	0	0	1	0.23	0.14	0.13
208	1.4e-06	0	1	0	0	2	0.53	0.3	0.29
209	0	0.48	0.52	0	0	2	0.53	0.3	0.29
210	0	1	0.0032	0	0	1	0.23	0.14	0.13
211	0.13	0.86	0.0094	0	0	1	0.23	0.14	0.13
212	0.033	0.97	0.00016	0	0	1	0.23	0.14	0.13
213	0	0	0	0	1	4	0	0.12	0.072
214	0	0	0	0	1	4	0	0.12	0.072
215	1	0	0	0	0	0	0.35	0.14	0.13
216	0.24	0.76	0.002	0	0	1	0.23	0.14	0.13
217	0.00018	1	9.9e-06	0	0	1	0.23	0.14	0.13
218	0.09	0.91	0	0	0	1	0.23	0.14	0.13
219	5.9e-05	1	0	0	0	1	0.23	0.14	0.13
220	0.00016	1	0.0025	0	0	1	0.23	0.14	0.13
221	0.98	0.024	0	0	0	0	0.35	0.14	0.13
222	0	1	0	0	0	1	0.23	0.14	0.13
223	0.14	0.86	4.3e-06	0	0	1	0.23	0.14	0.13
224	0.021	0.98	0	0	0	1	0.23	0.14	0.13
225	0.21	0.79	0	0	0	1	0.23	0.14	0.13
226	0.053	0.95	0	0	0	1	0.23	0.14	0.13
227	7.8e-06	1	0.00044	0	0	1	0.23	0.14	0.13
228	0.00086	1	0	0	0	1	0.23	0.14	0.13
229	3.7e-06	1	0	0	0	1	0.23	0.14	0.13
230	0.022	0.96	0.019	0	0	1	0.23	0.14	0.13
231	0.092	0.91	0.0022	0	0	1	0.23	0.14	0.13
232	0.18	0.82	0.00013	0	0	1	0.23	0.14	0.13
233	0	1	0	0	0	1	0.23	0.14	0.13
234	0.0051	0.99	1.3e-06	0	0	1	0.23	0.14	0.13
235	0.081	0.92	0	0	0	1	0.23	0.14	0.13
236	0.00086	1	0	0	0	1	0.23	0.14	0.13
237	3.6e-06	1	0	0	0	1	0.23	0.14	0.13
238	0.015	0.99	0	0	0	1	0.23	0.14	0.13
239	0.0034	1	0	0	0	1	0.23	0.14	0.13
240	0	0	0	0	1	4	0	0.12	0.072
241	0	0	0	1	0	3	0.15	0	0.029
242	0	0	0	0	1	4	0	0.12	0.072
243	1	0	0	0	0	0	0.35	0.14	0.13
244	0	0	0	0	1	4	0	0.12	0.072
245	0.11	0.89	0	0	0	1	0.23	0.14	0.13
246	0	0	0	1	0	3	0.15	0	0.029
247	0.43	0.42	0.15	0	0	0	0.35	0.14	0.13
248	4.3e-06	0.81	0	0.19	0	1	0.23	0.14	0.13
249	0	0	0	1	0	3	0.15	0	0.029
250	0	0	0	1	0	3	0.15	0	0.029
251	0	0	0	1	0	3	0.15	0	0.029
252	0	0	0	1	0	3	0.15	0	0.029
253	0	0	0	1	0	3	0.15	0	0.029
254	0.0019	0.01	5e-05	0.99	0	3	0.15	0	0.029
255	0	0	0	1	0	3	0.15	0	0.029
256	0	0	0	1	0	3	0.15	0	0.029
257	0	0	0	0	1	4	0	0.12	0.072
258	0	0	0	1	0	3	0.15	0	0.029
259	0.49	0.5	0.0077	0	0	1	0.23	0.14	0.13
260	0.00015	0.43	0.57	0	0	2	0.53	0.3	0.29
261	0	0	0	1	0	3	0.15	0	0.029
262	0.082	0.79	0.13	0	0	1	0.23	0.14	0.13
263	0	0	0	1	0	3	0.15	0	0.029
264	0.71	0.17	0.12	0	0	0	0.35	0.14	0.13
265	0.15	0.71	0.14	0	0	1	0.23	0.14	0.13
266	0.021	0.98	0	0	0	1	0.23	0.14	0.13
267	0.0087	0.99	0.0021	0	0	1	0.23	0.14	0.13
268	0.55	0.45	0	0	0	0	0.35	0.14	0.13
269	0.19	0.42	0.39	0	0	1	0.23	0.14	0.13
270	0	0.00085	0	1	0	3	0.15	0	0.029
271	0.42	0.39	0.19	0	0	0	0.35	0.14	0.13
272	0.096	0.59	0.31	0	0	1	0.23	0.14	0.13
273	0.59	0.41	0	0	0	0	0.35	0.14	0.13
274	3e-05	1	0	0	0	1	0.23	0.14	0.13
275	0.00077	1	0	0	0	1	0.23	0.14	0.13
276	0.25	0.75	5.1e-06	0	0	1	0.23	0.14	0.13
277	1.7e-05	1	0	0	0	1	0.23	0.14	0.13
278	0.13	0.87	0	0	0	1	0.23	0.14	0.13
279	0.015	0.98	0	0	0	1	0.23	0.14	0.13
280	0.00019	1	0	0	0	1	0.23	0.14	0.13
281	0.0032	1	0	0	0	1	0.23	0.14	0.13
282	0.83	0.17	0.00031	0	0	0	0.35	0.14	0.13
283	0.023	0.94	0.04	0	0	1	0.23	0.14	0.13
284	0.038	0.95	0.011	0	0	1	0.23	0.14	0.13
285	0.0022	0.99	0.0074	0	0	1	0.23	0.14	0.13
286	0.69	0.31	0.00013	0	0	0	0.35	0.14	0.13
287	0.035	0.94	0.024	0	0	1	0.23	0.14	0.13
288	0	0.01	0	0	0.99	4	0	0.12	0.072
289	0	1	0	0	0	1	0.23	0.14	0.13
290	0.54	0.46	0	0	0	0	0.35	0.14	0.13
291	5.1e-05	1	0	0	0	1	0.23	0.14	0.13
292	0	0.015	0	0	0.98	4	0	0.12	0.072
293	0.26	0.68	0.066	0	0	1	0.23	0.14	0.13
294	0.83	0.11	0.053	0	0	0	0.35	0.14	0.13
295	0	0	0	1	0	3	0.15	0	0.029
296	0	1	0	0	0	1	0.23	0.14	0.13
297	1	7.4e-05	0	0	0	0	0.35	0.14	0.13
298	0.94	0.046	0.013	0	0	0	0.35	0.14	0.13
299	0	0.048	0	0	0.95	4	0	0.12	0.072
300	0	0	0	0	1	4	0	0.12	0.072
301	0.053	0.94	0.01	0	0	1	0.23	0.14	0.13
302	0	0	0	1	0	3	0.15	0	0.029
303	0.00036	0.73	0.27	0	0	1	0.23	0.14	0.13
304	0	0	0	0	1	4	0	0.12	0.072
305	0.0032	1	0	0	0	1	0.23	0.14	0.13
306	0.23	0.77	0	0	0	1	0.23	0.14	0.13
307	0.017	0.95	0.032	0	0	1	0.23	0.14	0.13
308	0.8	0.15	0.045	0	0	0	0.35	0.14	0.13
309	0	0	0	1	0	3	0.15	0	0.029
310	0.078	0.92	0.00031	0	0	1	0.23	0.14	0.13
311	0	0	0	0	1	4	0	0.12	0.072
312	0.38	0.33	0.29	0	0	0	0.35	0.14	0.13
313	0.076	0.9	0.02	0	0	1	0.23	0.14	0.13
314	0	0	0	0	1	4	0	0.12	0.072
315	0.0021	1	0	0	0	1	0.23	0.14	0.13
316	0	0	0	1	0	3	0.15	0	0.029
317	0	0	0	0.0086	0.99	4	0	0.12	0.072
318	0.057	0.68	0.26	0	0	1	0.23	0.14	0.13
319	0.18	0.61	0.21	0	0	1	0.23	0.14	0.13
320	5.2e-06	1	0	0	0	1	0.23	0.14	0.13
321	0.003	1	0	0	0	1	0.23	0.14	0.13
322	0.013	0.99	0.0011	0	0	1	0.23	0.14	0.13
323	0.74	0.26	0	0	0	0	0.35	0.14	0.13
324	0	1	5.1e-05	0	0	1	0.23	0.14	0.13
325	0.52	0.1	0.38	0	0	0	0.35	0.14	0.13
326	0.00079	0.95	0.053	0	0	1	0.23	0.14	0.13
327	0	0.26	0.74	0	0	2	0.53	0.3	0.29
328	0	0.0034	1	0	0	2	0.53	0.3	0.29
329	0	0.9	0	0	0.097	1	0.23	0.14	0.13
330	0.029	0.97	0.00013	0	0	1	0.23	0.14	0.13
331	0	0.17	0.83	0	0	2	0.53	0.3	0.29
332	0.018	0.97	0.013	0	0	1	0.23	0.14	0.13
333	0.013	0.002	0.98	0	0	2	0.53	0.3	0.29
334	0.0022	1	0.00055	0	0	1	0.23	0.14	0.13
335	1	0.0049	3.4e-06	0	0	0	0.35	0.14	0.13
336	0	0.11	0.89	0	0	2	0.53	0.3	0.29
337	0	0	0	1	0	3	0.15	0	0.029
338	0.069	0.87	0.065	0	0	1	0.23	0.14	0.13
339	0	1	0	0	0	1	0.23	0.14	0.13
340	3e-05	1	0	0	0	1	0.23	0.14	0.13
341	1	0.00037	0	0	0	0	0.35	0.14	0.13
342	0.73	0.27	0.00047	0	0	0	0.35	0.14	0.13
