SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
43	1	0	0	0	0.23	0.14	0.13
44	1	0	0	0	0.23	0.14	0.13
45	0	1	0	1	0.15	0	0.029
46	0.0014	1	0	1	0.15	0	0.029
47	1	0	0	0	0.23	0.14	0.13
48	1	0	0	0	0.23	0.14	0.13
49	1	0	0	0	0.23	0.14	0.13
50	1	0	0	0	0.23	0.14	0.13
51	1	0	0	0	0.23	0.14	0.13
52	0	0	1	2	0	0.12	0.072
53	0	1	0	1	0.15	0	0.029
54	1	0	0	0	0.23	0.14	0.13
55	1	0	0	0	0.23	0.14	0.13
56	1	0	0	0	0.23	0.14	0.13
57	1	0	0	0	0.23	0.14	0.13
58	1	0	0	0	0.23	0.14	0.13
59	1	0	0	0	0.23	0.14	0.13
60	0	1	0	1	0.15	0	0.029
61	1	0	0	0	0.23	0.14	0.13
62	1	0	0	0	0.23	0.14	0.13
63	1	0	0	0	0.23	0.14	0.13
64	1	0	0	0	0.23	0.14	0.13
65	1	0	0	0	0.23	0.14	0.13
66	1	0	0	0	0.23	0.14	0.13
67	1	0	0	0	0.23	0.14	0.13
68	0	1	0	1	0.15	0	0.029
69	0.74	0	0.26	0	0.23	0.14	0.13
70	1	0	0	0	0.23	0.14	0.13
71	0	1	0	1	0.15	0	0.029
72	1	0	0	0	0.23	0.14	0.13
73	1	0	0	0	0.23	0.14	0.13
74	1	0	0	0	0.23	0.14	0.13
75	1	0	0	0	0.23	0.14	0.13
76	0	0	1	2	0	0.12	0.072
77	1	0	0	0	0.23	0.14	0.13
78	0	1	0	1	0.15	0	0.029
79	1	0	0	0	0.23	0.14	0.13
80	1	0	0	0	0.23	0.14	0.13
81	1	0	0	0	0.23	0.14	0.13
82	1	0	0	0	0.23	0.14	0.13
83	1	0	0	0	0.23	0.14	0.13
84	1	0	0	0	0.23	0.14	0.13
85	0	0	1	2	0	0.12	0.072
86	1	0	0	0	0.23	0.14	0.13
87	0	0	1	2	0	0.12	0.072
88	1	0	0	0	0.23	0.14	0.13
89	1	0	0	0	0.23	0.14	0.13
90	0	1	0	1	0.15	0	0.029
91	1	0	0	0	0.23	0.14	0.13
92	1	0	0	0	0.23	0.14	0.13
93	1	0	0	0	0.23	0.14	0.13
94	1	0	0	0	0.23	0.14	0.13
95	1	0	0	0	0.23	0.14	0.13
96	1	0	0	0	0.23	0.14	0.13
97	1	0	0	0	0.23	0.14	0.13
98	1	0	0	0	0.23	0.14	0.13
99	1	0	0	0	0.23	0.14	0.13
100	1	0	0	0	0.23	0.14	0.13
101	1	0	0	0	0.23	0.14	0.13
102	0	1	0	1	0.15	0	0.029
103	1	0	0	0	0.23	0.14	0.13
104	1	0	0	0	0.23	0.14	0.13
105	1	0	0	0	0.23	0.14	0.13
106	1	0	0	0	0.23	0.14	0.13
107	1	0	0	0	0.23	0.14	0.13
108	1	0	0	0	0.23	0.14	0.13
109	0	1	0	1	0.15	0	0.029
110	0	1	0	1	0.15	0	0.029
111	1	0	0	0	0.23	0.14	0.13
112	1	0	0	0	0.23	0.14	0.13
113	1	0	0	0	0.23	0.14	0.13
114	1	0	0	0	0.23	0.14	0.13
115	1	0	0	0	0.23	0.14	0.13
116	1	0	0	0	0.23	0.14	0.13
117	0	1	0	1	0.15	0	0.029
118	1	0	0	0	0.23	0.14	0.13
119	1	0	0	0	0.23	0.14	0.13
120	1	0	0	0	0.23	0.14	0.13
121	1	0	0	0	0.23	0.14	0.13
122	0	1	0	1	0.15	0	0.029
123	1	0	0	0	0.23	0.14	0.13
124	1	0	0	0	0.23	0.14	0.13
125	1	0	0	0	0.23	0.14	0.13
126	0	1	0	1	0.15	0	0.029
127	0	1	0	1	0.15	0	0.029
128	1	0	0	0	0.23	0.14	0.13
129	1	0	0	0	0.23	0.14	0.13
130	1	0	0	0	0.23	0.14	0.13
131	1	0	0	0	0.23	0.14	0.13
132	0	0	1	2	0	0.12	0.072
133	1	0	0	0	0.23	0.14	0.13
134	1	0	0	0	0.23	0.14	0.13
135	1	0	0	0	0.23	0.14	0.13
136	0	0	1	2	0	0.12	0.072
137	1	0	0	0	0.23	0.14	0.13
138	0	2.2e-06	1	2	0	0.12	0.072
139	1	0	0	0	0.23	0.14	0.13
140	1	0	0	0	0.23	0.14	0.13
141	0	1	0	1	0.15	0	0.029
142	0	1	0	1	0.15	0	0.029
143	1	0	0	0	0.23	0.14	0.13
144	0	1	0	1	0.15	0	0.029
145	1	0	0	0	0.23	0.14	0.13
146	1	0	0	0	0.23	0.14	0.13
147	1	0	0	0	0.23	0.14	0.13
148	1	0	0	0	0.23	0.14	0.13
149	1	0	0	0	0.23	0.14	0.13
150	1	0	0	0	0.23	0.14	0.13
151	1	0	0	0	0.23	0.14	0.13
152	1	0	0	0	0.23	0.14	0.13
153	1	0	0	0	0.23	0.14	0.13
154	1	0	0	0	0.23	0.14	0.13
155	1	0	0	0	0.23	0.14	0.13
156	1	0	0	0	0.23	0.14	0.13
157	1	0	0	0	0.23	0.14	0.13
158	1	0	0	0	0.23	0.14	0.13
159	1	0	0	0	0.23	0.14	0.13
160	1	0	0	0	0.23	0.14	0.13
161	0	1	0	1	0.15	0	0.029
162	1	0	0	0	0.23	0.14	0.13
163	1	0	0	0	0.23	0.14	0.13
164	1	0	0	0	0.23	0.14	0.13
165	1	0	0	0	0.23	0.14	0.13
166	1	0	0	0	0.23	0.14	0.13
167	1	0	0	0	0.23	0.14	0.13
168	1	0	0	0	0.23	0.14	0.13
169	1	0	0	0	0.23	0.14	0.13
170	1	0	0	0	0.23	0.14	0.13
171	1	0	0	0	0.23	0.14	0.13
172	1	0	0	0	0.23	0.14	0.13
173	1	0	0	0	0.23	0.14	0.13
174	1	0	0	0	0.23	0.14	0.13
175	1	0	0	0	0.23	0.14	0.13
176	1	0	0	0	0.23	0.14	0.13
177	0	0	1	2	0	0.12	0.072
178	1	0	0	0	0.23	0.14	0.13
179	1	0	0	0	0.23	0.14	0.13
180	0	0	1	2	0	0.12	0.072
181	1	0	0	0	0.23	0.14	0.13
182	0	1	0	1	0.15	0	0.029
183	1	0	0	0	0.23	0.14	0.13
184	1	0	0	0	0.23	0.14	0.13
185	1	0	0	0	0.23	0.14	0.13
186	0	1	0	1	0.15	0	0.029
187	0	1	0	1	0.15	0	0.029
188	1	0	0	0	0.23	0.14	0.13
189	0	1	0	1	0.15	0	0.029
190	1	0	0	0	0.23	0.14	0.13
191	1	0	0	0	0.23	0.14	0.13
192	1	0	0	0	0.23	0.14	0.13
193	1	0	0	0	0.23	0.14	0.13
194	1	0	0	0	0.23	0.14	0.13
195	1	0	0	0	0.23	0.14	0.13
196	1	0	0	0	0.23	0.14	0.13
197	1	0	0	0	0.23	0.14	0.13
198	1	0	0	0	0.23	0.14	0.13
199	1	0	0	0	0.23	0.14	0.13
200	1	0	0	0	0.23	0.14	0.13
201	1	0	0	0	0.23	0.14	0.13
202	1	0	0	0	0.23	0.14	0.13
203	1	0	0	0	0.23	0.14	0.13
204	1	0	0	0	0.23	0.14	0.13
205	1	0	0	0	0.23	0.14	0.13
206	1	0	0	0	0.23	0.14	0.13
207	1	0	0	0	0.23	0.14	0.13
208	1	0	0	0	0.23	0.14	0.13
209	1	0	0	0	0.23	0.14	0.13
210	1	0	0	0	0.23	0.14	0.13
211	1	0	0	0	0.23	0.14	0.13
212	1	0	0	0	0.23	0.14	0.13
213	0	0	1	2	0	0.12	0.072
214	0	0	1	2	0	0.12	0.072
215	1	0	0	0	0.23	0.14	0.13
216	1	0	0	0	0.23	0.14	0.13
217	1	0	0	0	0.23	0.14	0.13
218	1	0	0	0	0.23	0.14	0.13
219	1	0	0	0	0.23	0.14	0.13
220	1	0	0	0	0.23	0.14	0.13
221	1	0	0	0	0.23	0.14	0.13
222	1	0	0	0	0.23	0.14	0.13
223	1	0	0	0	0.23	0.14	0.13
224	1	0	0	0	0.23	0.14	0.13
225	1	0	0	0	0.23	0.14	0.13
226	1	0	0	0	0.23	0.14	0.13
227	1	0	0	0	0.23	0.14	0.13
228	1	0	0	0	0.23	0.14	0.13
229	1	0	0	0	0.23	0.14	0.13
230	1	0	0	0	0.23	0.14	0.13
231	1	0	0	0	0.23	0.14	0.13
232	1	0	0	0	0.23	0.14	0.13
233	1	0	0	0	0.23	0.14	0.13
234	1	0	0	0	0.23	0.14	0.13
235	1	0	0	0	0.23	0.14	0.13
236	1	0	0	0	0.23	0.14	0.13
237	1	0	0	0	0.23	0.14	0.13
238	1	0	0	0	0.23	0.14	0.13
239	1	0	0	0	0.23	0.14	0.13
240	0	0	1	2	0	0.12	0.072
241	0	1	0	1	0.15	0	0.029
242	0	0	1	2	0	0.12	0.072
243	1	0	0	0	0.23	0.14	0.13
244	0	0	1	2	0	0.12	0.072
245	1	0	0	0	0.23	0.14	0.13
246	0	1	0	1	0.15	0	0.029
247	1	0	0	0	0.23	0.14	0.13
248	0.84	0.16	0	0	0.23	0.14	0.13
249	0	1	0	1	0.15	0	0.029
250	0	1	0	1	0.15	0	0.029
251	0	1	0	1	0.15	0	0.029
252	0	1	0	1	0.15	0	0.029
253	0	1	0	1	0.15	0	0.029
254	0.013	0.99	0	1	0.15	0	0.029
255	0	1	0	1	0.15	0	0.029
256	0	1	0	1	0.15	0	0.029
257	0	0	1	2	0	0.12	0.072
258	0	1	0	1	0.15	0	0.029
259	1	0	0	0	0.23	0.14	0.13
260	1	0	0	0	0.23	0.14	0.13
261	0	1	0	1	0.15	0	0.029
262	1	0	0	0	0.23	0.14	0.13
263	0	1	0	1	0.15	0	0.029
264	1	0	0	0	0.23	0.14	0.13
265	1	0	0	0	0.23	0.14	0.13
266	1	0	0	0	0.23	0.14	0.13
267	1	0	0	0	0.23	0.14	0.13
268	1	0	0	0	0.23	0.14	0.13
269	1	0	0	0	0.23	0.14	0.13
270	0.0011	1	0	1	0.15	0	0.029
271	1	0	0	0	0.23	0.14	0.13
272	1	0	0	0	0.23	0.14	0.13
273	1	0	0	0	0.23	0.14	0.13
274	1	0	0	0	0.23	0.14	0.13
275	1	0	0	0	0.23	0.14	0.13
276	1	0	0	0	0.23	0.14	0.13
277	1	0	0	0	0.23	0.14	0.13
278	1	0	0	0	0.23	0.14	0.13
279	1	0	0	0	0.23	0.14	0.13
280	1	0	0	0	0.23	0.14	0.13
281	1	0	0	0	0.23	0.14	0.13
282	1	0	0	0	0.23	0.14	0.13
283	1	0	0	0	0.23	0.14	0.13
284	1	0	0	0	0.23	0.14	0.13
285	1	0	0	0	0.23	0.14	0.13
286	1	0	0	0	0.23	0.14	0.13
287	1	0	0	0	0.23	0.14	0.13
288	0.013	0	0.99	2	0	0.12	0.072
289	1	0	0	0	0.23	0.14	0.13
290	1	0	0	0	0.23	0.14	0.13
291	1	0	0	0	0.23	0.14	0.13
292	0.02	0	0.98	2	0	0.12	0.072
293	1	0	0	0	0.23	0.14	0.13
294	1	0	0	0	0.23	0.14	0.13
295	0	1	0	1	0.15	0	0.029
296	1	0	0	0	0.23	0.14	0.13
297	1	0	0	0	0.23	0.14	0.13
298	1	0	0	0	0.23	0.14	0.13
299	0.063	0	0.94	2	0	0.12	0.072
300	0	0	1	2	0	0.12	0.072
301	1	0	0	0	0.23	0.14	0.13
302	0	1	0	1	0.15	0	0.029
303	1	0	0	0	0.23	0.14	0.13
304	0	0	1	2	0	0.12	0.072
305	1	0	0	0	0.23	0.14	0.13
306	1	0	0	0	0.23	0.14	0.13
307	1	0	0	0	0.23	0.14	0.13
308	1	0	0	0	0.23	0.14	0.13
309	0	1	0	1	0.15	0	0.029
310	1	0	0	0	0.23	0.14	0.13
311	0	0	1	2	0	0.12	0.072
312	1	0	0	0	0.23	0.14	0.13
313	1	0	0	0	0.23	0.14	0.13
314	0	0	1	2	0	0.12	0.072
315	1	0	0	0	0.23	0.14	0.13
316	0	1	0	1	0.15	0	0.029
317	0	0.0093	0.99	2	0	0.12	0.072
318	1	0	0	0	0.23	0.14	0.13
319	1	0	0	0	0.23	0.14	0.13
320	1	0	0	0	0.23	0.14	0.13
321	1	0	0	0	0.23	0.14	0.13
322	1	0	0	0	0.23	0.14	0.13
323	1	0	0	0	0.23	0.14	0.13
324	1	0	0	0	0.23	0.14	0.13
325	1	0	0	0	0.23	0.14	0.13
326	1	0	0	0	0.23	0.14	0.13
327	1	0	0	0	0.23	0.14	0.13
328	1	0	0	0	0.23	0.14	0.13
329	0.92	0	0.075	0	0.23	0.14	0.13
330	1	0	0	0	0.23	0.14	0.13
331	1	0	0	0	0.23	0.14	0.13
332	1	0	0	0	0.23	0.14	0.13
333	1	0	0	0	0.23	0.14	0.13
334	1	0	0	0	0.23	0.14	0.13
335	1	0	0	0	0.23	0.14	0.13
336	1	0	0	0	0.23	0.14	0.13
337	0	1	0	1	0.15	0	0.029
338	1	0	0	0	0.23	0.14	0.13
339	1	0	0	0	0.23	0.14	0.13
340	1	0	0	0	0.23	0.14	0.13
341	1	0	0	0	0.23	0.14	0.13
342	1	0	0	0	0.23	0.14	0.13
