SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
30	0.86	0.057	0	0	0.081	0	0	0	0	0	0	0	0	0.0017	0	0	0	6.6e-06	0.00074	0	0	0.41	0.3	0.21
31	0	0.00028	0	1.1e-05	0.00039	2.4e-05	0	0.82	0	0	0	0.13	0	0	0.0023	0	0	0.047	2.7e-06	0	7	0.23	0.14	0.21
32	0.061	0.0038	0	0	0.0054	0.00075	0	0	0	0.015	0	0	0	0.00054	0.00022	0	0	0.0025	0.91	0	18	0.23	0.22	0.13
33	0.051	0.068	0	0	0.095	0.00062	0.00026	0.011	0	0.00059	0	0.028	0	0.058	0.16	0	0	0.37	0.15	0	17	0.23	0.14	0.13
34	0.35	0.005	0	0	0.007	5.5e-06	3.8e-06	0	0	0.0005	0	0	0	0.63	1e-05	0	0	0.0011	7.6e-05	0	13	0.34	0.29	0.097
35	0.23	0.019	0	0	0.026	4.1e-06	0.56	0.0098	0	6.5e-05	0	3.8e-05	0	0	0.00076	0	0	0.15	0.0036	0	6	0.35	0.3	0.29
36	0.82	0.0018	0	0	0.0025	6.1e-05	0	0	0	0.036	0	0	0	0	0.0032	0	0	0.13	0.0024	0	0	0.41	0.3	0.21
37	0.25	0.24	0	0	0.34	0.023	1.1e-05	1.6e-05	0	0.031	0	6.5e-05	0	0.00021	0.0091	0	0	0.11	0.00021	0	4	0.41	0.22	0.21
38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.2e-05	0	0	0	0	2	0.051	0	0.087
39	0	0.00092	0	0	0.0013	0	0	3.4e-06	0	0	0	0.99	0	0	0.0077	0	0	3.9e-06	0	0	11	0.35	0.14	0.21
40	0.65	0.14	0	0	0.2	1.4e-05	1e-05	0	0	7.9e-05	0	0	0	0.00094	8.4e-06	0	0	0.0042	6.5e-06	0	0	0.41	0.3	0.21
41	0.00015	0.00052	0.061	0.024	0.00073	1.2e-05	0.00063	0.77	5.5e-06	4.5e-06	0	0.029	0	0	0.0058	0.011	0	0.095	0.00087	0	7	0.23	0.14	0.21
42	0.00011	0.0065	0	0	0.0092	1.1e-05	8.2e-05	0.18	0	0	0	0.79	0	0	0.0094	0	0	0.0061	2.1e-05	0	11	0.35	0.14	0.21
43	0.37	0.22	0	0	0.31	0.0061	2.6e-05	7.5e-06	0	0.013	0	0.00015	0	0.00042	0.0033	0	0	0.072	0.00029	0	0	0.41	0.3	0.21
44	0.00067	0.006	0	0	0.0085	0.0023	7.4e-05	0.14	0	0.00032	0	0.08	0	0	0.15	0	0	0.6	0.0086	0	17	0.23	0.14	0.13
45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.23	0	0.043
46	0	0	3.1e-06	0.0056	0	0	0	6e-06	0.92	0	0.055	1.7e-06	0.019	0	9.4e-05	0	0	0.00057	0	0	8	0.23	0	0.043
47	0.00035	0.00085	0	0	0.0012	0.0043	2.4e-06	0.043	0	0.0023	0	0.014	0	0	0.37	0	0	0.52	0.046	0	17	0.23	0.14	0.13
48	0.005	0.012	0	0	0.016	0.0016	0.0046	0.33	0	0.00091	0	0.043	0	0	0.066	0	0	0.49	0.027	0	17	0.23	0.14	0.13
49	0.00011	0.044	0	0	0.062	0.097	0	8.1e-05	0	0.0003	0	0.0008	0	0	0.11	0	0	0.65	0.029	0	17	0.23	0.14	0.13
50	0.00024	0.00073	0	0	0.001	1.2e-06	0.035	0.72	0	0	0	8.2e-05	0	0	0.0023	0	0	0.21	0.023	0	7	0.23	0.14	0.21
51	0	0	0	0	0	0	0	0.19	0	0	0	0.00041	0	0	0.015	0	0	0.79	0.00017	0	17	0.23	0.14	0.13
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
53	0	0	0	0.00015	0	0	0	0	1	0	0	0	1.7e-05	0	0	0	0	0	0	0	8	0.23	0	0.043
54	0.00056	0.0049	0	0	0.0069	8.7e-05	0.0028	0.31	0	1.3e-05	0	0.00037	0	0	0.017	0	0	0.53	0.12	0	17	0.23	0.14	0.13
55	0.02	0.0071	0	0	0.01	0.0014	0.0018	0.14	0	0.015	0	0.054	0	0	0.21	0	0	0.51	0.035	0	17	0.23	0.14	0.13
56	0.00028	5.1e-05	0	0	7.2e-05	0.049	0	0	0	0.34	0	0	0	0	0.44	0	0	0.17	0.0011	0	14	0.29	0.14	0.13
57	0.00019	0.043	0	0	0.061	0.016	0	0.00019	0	9.2e-05	0	0	0	0	0.026	0	0	0.29	0.56	0	18	0.23	0.22	0.13
58	3.2e-06	0.059	0	0	0.083	0.0091	0	5.5e-06	0	0	0	1.3e-06	0	0	0.0056	0	0	0.26	0.58	0	18	0.23	0.22	0.13
59	0.0024	0.0058	0	0	0.0081	1.2e-05	0.0029	0.77	0	6.3e-06	0	0.14	0	0	0.017	0	0	0.042	0.0044	0	7	0.23	0.14	0.21
60	0	0	0	0	0	0	0	0	0	0	0.97	0	0.034	0	0	0	0	0	0	0	10	0.1	0	0
61	0.0015	0.013	0	0	0.018	0.0022	0.00058	0.21	0	0.00033	0	0.0055	0	0	0.06	0	0	0.59	0.099	0	17	0.23	0.14	0.13
62	0.0059	0.36	0	0	0.5	0.00042	0	1.1e-06	0	8.8e-06	0	0	0	0	0.00039	0	0	0.087	0.051	0	4	0.41	0.22	0.21
63	0.007	0.0083	0	0	0.012	0.00081	0.0072	0.36	0	0.00087	0	0.011	0	0	0.056	0	0	0.5	0.036	0	17	0.23	0.14	0.13
64	0.00051	0.00085	0	0	0.0012	9.3e-06	0.054	0.83	0	7.2e-06	0	0.0056	0	0	0.0043	0	0	0.1	0.008	0	7	0.23	0.14	0.21
65	0	0.00046	0	0	0.00064	0.0075	0	0.0004	0	0	0	9.6e-06	0	0	0.16	0	0	0.69	0.14	0	17	0.23	0.14	0.13
66	0.01	0.0046	0	0	0.0064	0.0028	0.00089	0.15	0	0.0099	0	0.036	0	0	0.2	0	0	0.56	0.029	0	17	0.23	0.14	0.13
67	0.087	0.11	0	0	0.16	0.005	0.019	0.33	0	0.0048	0	0.25	0	0	0.0038	0	0	0.018	0.0013	0	7	0.23	0.14	0.21
68	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.23	0	0.043
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0.59	0	0	17	0.23	0.14	0.13
70	0.12	0.056	0	0	0.079	0.008	0.0074	0.034	0	0.022	0	0.019	0	0.0083	0.087	0	0	0.52	0.042	0	17	0.23	0.14	0.13
71	0	0	0	0.97	0	0	0	0	0.019	0	0.014	0	0.00016	0	0	0	0	0	0	0	3	0.23	0.016	0.13
72	0.002	0.011	0	0.00021	0.015	0.0006	0.0005	0.13	0	0.00015	0	0.17	0	3.4e-05	0.081	0	0	0.58	0.0049	0	17	0.23	0.14	0.13
73	0.0063	0.0097	0	0	0.014	0.015	0.00017	0.071	0	0.012	0	0.026	0	0	0.25	0	0	0.55	0.045	0	17	0.23	0.14	0.13
74	0.0024	0.014	0	0	0.02	0.037	2.4e-05	0.025	0	0.0081	0	0.059	0	0	0.38	0	0	0.42	0.034	0	17	0.23	0.14	0.13
75	0.026	0.32	0	0	0.45	0.0002	0.00013	4.4e-05	0	2.1e-05	0	5.4e-05	0	0	0.00083	0	0	0.16	0.04	0	4	0.41	0.22	0.21
76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
77	0.024	0.034	0	0	0.048	0.0002	0.0042	0.033	0	0.00018	0	2.5e-05	0	0	0.015	0	0	0.79	0.05	0	17	0.23	0.14	0.13
78	0	0	0	0	0	0	0	0	0	0	0.98	0	0.019	0	0	0	0	0	0	0	10	0.1	0	0
79	0.11	0.013	0	0	0.019	0.0008	0.0099	0.038	0	0.0087	0	0.00071	0	0	0.065	0	0	0.71	0.027	0	17	0.23	0.14	0.13
80	0.00078	0.0067	0	0	0.0094	0.0017	0.00024	0.24	0	0.00026	0	0.0038	0	0	0.087	0	0	0.65	0.00017	0	17	0.23	0.14	0.13
81	8.6e-06	0.025	0	0	0.036	0.84	0	0.00012	0	0.00037	0	9.4e-05	0	0	0.048	0	0	0.049	0	0	5	0.53	0.22	0.21
82	0.014	0.032	0	0.00011	0.045	0.0032	0.0065	0.3	0	0.0018	0	0.27	0	5.3e-05	0.064	0	0	0.26	0.0043	0	7	0.23	0.14	0.21
83	0.0013	0.2	0	0	0.28	0.0019	0	0.014	0	0.001	0	0.37	0	0	0.066	0	0	0.064	4.8e-05	0	11	0.35	0.14	0.21
84	0	0.00013	0	0	0.00018	0	0	0.81	0	0	0	0.15	0	0	0.00097	0	0	0.039	0	0	7	0.23	0.14	0.21
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
86	5.2e-05	0.0054	0	0	0.0077	0.0013	0	0.17	0	0.002	0	0.23	0	0	0.11	0	0	0.48	0.0021	0	17	0.23	0.14	0.13
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
88	0.0045	0.0056	0	0	0.0079	0.00015	0.0012	0.17	0	0.00015	0	0.00015	0	0	0.03	0	0	0.78	0.00071	0	17	0.23	0.14	0.13
89	0.034	0.077	0	0	0.11	0.018	0.0007	0.027	0	0.01	0	0.012	0	0	0.1	0	0	0.61	0.0037	0	17	0.23	0.14	0.13
90	0	0	0	0	0	0	0	0	0	0	0.99	0	0.0063	0	0.00097	0	0	0	0	0	10	0.1	0	0
91	4.5e-06	0.00012	0	0	0.00017	0.058	0	0.013	0	0.0029	0	0.065	0	0	0.69	0	0	0.17	5.2e-06	0	14	0.29	0.14	0.13
92	1.4e-06	0	0	0	0	0.00015	0	0.00013	0	0.015	0	0.00033	0	0	0.87	0	0	0.12	7.6e-05	0	14	0.29	0.14	0.13
93	0	3.1e-06	0	0	4.4e-06	0.0047	0	2.2e-05	0	0.082	0	0.0068	0	0	0.89	0	0	0.017	1.1e-05	0	14	0.29	0.14	0.13
94	0	0	0	0	0	0	0	0.0094	0	0	0	0.017	0	0	0.9	0	0	0.078	1.5e-05	0	14	0.29	0.14	0.13
95	0	0.00011	0	0	0.00015	6.1e-06	0	0.01	0	0	0	0.65	0	0	0.31	0	0	0.027	1.8e-06	0	11	0.35	0.14	0.21
96	0.00092	0.42	0	0	0.58	0	0	0	0	0	0	2.6e-06	0	0	0	0	0	0	0	0	4	0.41	0.22	0.21
97	2.5e-05	0.077	0	0	0.11	3.2e-06	0	0	0	0	0	0.0096	0	0.035	0.77	0	0	4.4e-06	0	0	14	0.29	0.14	0.13
98	0.6	0.16	0	0	0.22	9.8e-05	1.4e-05	0	0	0.00048	0	0	0	0	9.9e-05	0	0	0.018	2.9e-05	0	0	0.41	0.3	0.21
99	0	0	0	0	0	0	0	0.023	0	0	0	0.19	0	0	0.78	0	0	0.0092	0	0	14	0.29	0.14	0.13
100	0	0	0	0	0	0	0	0.0024	0	0	0	0.24	0	0	0.74	0	0	0.021	0	0	14	0.29	0.14	0.13
101	0.028	0.17	0	0	0.24	2.6e-05	0.0015	0.05	0	5.6e-06	0	0.41	0	5.3e-05	0.07	0	0	0.026	0.0075	0	11	0.35	0.14	0.21
102	0	0	0	0	0	0	0	0	0	0	1	0	0.00077	0	0	0	0	0	0	0	10	0.1	0	0
103	0	0	0	0	0	0	0	0.46	0	0	0	0.068	0	0	0.29	0	0	0.18	9.5e-05	0	7	0.23	0.14	0.21
104	0	1.8e-05	0	0	2.5e-05	0	0	0.036	0	0	0	0.0015	0	8.3e-06	0.14	0	0	0.76	0.063	0	17	0.23	0.14	0.13
105	0.094	0.2	0	0	0.28	0.01	0	2.6e-06	0	0.0063	0	0	0	0	0.014	0	0	0.4	5.6e-05	0	17	0.23	0.14	0.13
106	1.5e-05	0.0042	0	0	0.006	0.00036	0	0.62	0	1.6e-06	0	0.096	0	0	0.013	0	0	0.26	0.0003	0	7	0.23	0.14	0.21
107	0	0.00034	0	0.00013	0.00047	3.9e-05	0	0.63	0	0	0	0.12	0	0	0.015	0	0	0.24	2.2e-05	0	7	0.23	0.14	0.21
108	0	6e-05	0	0	8.5e-05	0	0	0.022	0	0	0	0.067	0	0	0.0037	0	0	0.91	4.1e-05	0	17	0.23	0.14	0.13
109	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.23	0	0.043
110	0	0	0	0	0	0	0	0	0	0	1	0	0.00056	0	0	0	0	0	0	0	10	0.1	0	0
111	0	0	0	0	0	0	0	0.0057	0	0	0	0.00047	0	0	0.59	0	0	0.4	0	0	14	0.29	0.14	0.13
112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	1	0	0	17	0.23	0.14	0.13
113	0.0027	0.0017	0	0	0.0024	8e-05	0.00014	0.033	0	0.00016	0	0.0042	0	0.0091	0.12	0	0	0.69	0.14	0	17	0.23	0.14	0.13
114	0	0	0	0	0	0	0	0.021	0	0	0	0.00042	0	0	0.29	0	0	0.69	0.00012	0	17	0.23	0.14	0.13
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.14	0.13
116	0	0.0018	0	3.9e-06	0.0025	0.00084	0	3.3e-05	0	0	0	0.36	0	0	0.23	0	7.1e-06	0.41	2.8e-05	0	17	0.23	0.14	0.13
117	0	0	0	0	0	0	0	0	0	0	0.99	0	0.011	0	0	0	0	0	0	0	10	0.1	0	0
118	0	1.4e-05	0	0	2e-05	0	0	0.16	0	0	0	0.017	0	0	0.084	0	0	0.73	0.00043	0	17	0.23	0.14	0.13
119	0	0.00044	0	0	0.00062	0	8.7e-06	0.13	0	0	0	0.023	0	0	0.13	0	0	0.71	0.013	0	17	0.23	0.14	0.13
120	0.044	0.3	0	0	0.43	2.1e-05	0.041	0.003	0	3.4e-06	0	0.027	0	0	0.018	0	0	0.13	0.0024	0	4	0.41	0.22	0.21
121	0.17	0.027	0	0	0.037	1.2e-05	0.47	0.026	0	9.9e-05	0	0.00018	0	0	0.0019	0	0	0.27	0.0053	0	6	0.35	0.3	0.29
122	0	0	0	0	0	0	0	0	0	0	1	0	8.3e-05	0	0	0	0	0	0	0	10	0.1	0	0
123	2.5e-06	0.00046	0	0	0.00064	0	3.2e-06	0.69	0	0	0	0.3	0	0	0.0025	0	0	0.0045	1.1e-05	0	7	0.23	0.14	0.21
124	0.001	8.4e-05	0	0	0.00012	0.00029	0	0.0026	0	0.0046	0	7.2e-05	0	0	0.24	0	0	0.75	0.00099	0	17	0.23	0.14	0.13
125	2.7e-05	0.00063	0	0	0.00089	9.4e-05	2e-06	0.28	0	0.0008	0	0.22	0	0	0.27	0	0	0.23	0.0019	0	7	0.23	0.14	0.21
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.29	0.14	0.13
127	0	0	0	0	0	0	0	0	0	0	0.025	0	0.00013	0	0.98	0	0	0	0	0	14	0.29	0.14	0.13
128	0.0041	0.00093	0	0	0.0013	4e-05	0	0.0001	0	0.00022	0	0	0	0	0.022	0	0	0.97	7.7e-05	0	17	0.23	0.14	0.13
129	1.9e-05	3.8e-06	0	0	5.3e-06	2.4e-06	1.8e-05	0.77	0	2.9e-05	0	0.014	0	0	0.037	0	0	0.18	0.00068	0	7	0.23	0.14	0.21
130	0.095	0.078	0	0	0.11	0.0041	0.0033	0.023	0	0.0063	0	0.0015	0	5.8e-06	0.049	0	0	0.62	0.0043	0	17	0.23	0.14	0.13
131	0.12	0.065	0	0	0.092	0.0002	0.058	0.047	0	0.00045	0	0.00054	0	0	0.011	0	0	0.61	0.0029	0	17	0.23	0.14	0.13
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
133	0.00072	0.00055	0	0	0.00078	0.0028	0	0.0046	0	0.0046	0	0.00022	0	0	0.28	0	0	0.71	0.00023	0	17	0.23	0.14	0.13
134	0.002	0.21	0	0	0.29	0.036	0	2.5e-05	0	0.0005	0	0.44	0	4.7e-06	0.011	0	0	0.012	0	0	11	0.35	0.14	0.21
135	0.0091	0.00073	0	0	0.001	0.0038	3.2e-06	0.0029	0	0.06	0	0.00061	0	0	0.32	0	0	0.59	0.0046	0	17	0.23	0.14	0.13
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
137	0.23	0.066	0	0	0.092	0.022	1.6e-06	2.4e-05	0	0.098	0	0	0	0	0.055	0	0	0.44	0.0013	0	17	0.23	0.14	0.13
138	0	0	2.8e-06	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.23	0.14	0.21
139	0.00011	0.0017	0	0	0.0024	0.022	5e-06	0.15	0	0.0026	0	0.35	0	0	0.27	0	0	0.2	0.00017	0	11	0.35	0.14	0.21
140	0.12	0.28	0	0	0.4	0.002	0.00029	0.00012	0	0.0011	0	0.0021	0	0	0.0045	0	0	0.19	0.00021	0	4	0.41	0.22	0.21
141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.1	0	0.014
142	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.23	0	0.043
143	1.8e-05	5.4e-06	0	0	7.6e-06	3.6e-05	0	0.053	0	0.0017	0	0.023	0	0	0.53	0	0	0.39	0.0012	0	14	0.29	0.14	0.13
144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.051	0	0.087
145	0	0	0	0	0	0	0	0.65	0	0	0	0.00032	0	0	0.017	0	0	0.33	7.3e-05	0	7	0.23	0.14	0.21
146	2.8e-05	0.00016	0	0	0.00022	0.00047	0.002	0.54	0	0.00015	0	0.039	0	0	0.063	0	0.0013	0.35	0.0013	0	7	0.23	0.14	0.21
147	0	0	0	0	0	0	0	0.067	0	0	0	0.00019	0	0	0.07	0	0	0.86	0	0	17	0.23	0.14	0.13
148	0	0	0	0	0	0	0	0.056	0	0	0	0.0031	0	0	0.33	0	0	0.61	4.9e-05	0	17	0.23	0.14	0.13
149	0	4.5e-06	0	0	6.3e-06	0	0	0.94	0	0	0	0.0031	0	0	0.003	0	0	0.052	0.0015	0	7	0.23	0.14	0.21
150	0	0	0	0	0	0	0	0.71	0	0	0	0.00025	0	0	0.0045	0	0	0.22	0.069	0	7	0.23	0.14	0.21
151	0	0	0	0	0	0.0037	2.6e-06	0.0086	0	0.0013	0	3.1e-06	0	0	0.019	0	0.00016	0.97	6.6e-05	0	17	0.23	0.14	0.13
152	0.00022	0.004	0	0	0.0057	4.3e-05	0.018	0.13	0	2.8e-06	0	0.77	0	0	0.051	0	0.0022	0.026	3.2e-05	0	11	0.35	0.14	0.21
153	0.029	0.04	0	0	0.056	0.13	0.0026	0.19	0	0.12	0	0.012	0	0	0.015	0	0.00019	0.4	0.0038	0	17	0.23	0.14	0.13
154	0.00086	0.003	0	0	0.0042	8.9e-05	0.0036	0.26	0	4.7e-05	0	0.13	0	0	0.19	0	0.0018	0.41	0.0023	0	17	0.23	0.14	0.13
155	0	0	0	0	0	2e-06	0.00051	0.00021	0	0	0	1	0	0	1.3e-05	0	0	0	0	0	11	0.35	0.14	0.21
156	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0	3	0.23	0.016	0.13
157	0	6.6e-06	0	0	9.3e-06	0	0	0.82	0	0	0	0.0032	0	0	0.0082	0	0	0.17	0.0046	0	7	0.23	0.14	0.21
158	0	2.3e-06	0	0.00018	3.2e-06	0	0	0.87	0	0	0	0.013	0	0	0.0074	0	0	0.11	6.2e-05	0	7	0.23	0.14	0.21
159	1.7e-06	0	0	0	0	2.8e-06	2.4e-05	0.0013	0	0.0028	0	1.5e-06	0	0	0.032	0	0.00032	0.83	0.13	0	17	0.23	0.14	0.13
160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00014	0	0	7	0.23	0.14	0.21
161	0	0	8.2e-06	0	0	0	0	0	4.9e-05	0	0.94	0	0.06	0	0	0	0	0	0	0	10	0.1	0	0
162	0	0	0	0	0	0	0	0.99	0	0	0	0.0038	0	0	0.00013	0	0	0.0015	0	0	7	0.23	0.14	0.21
163	0	0	0	0	0	0	0	0.0019	0	0	0	0.00039	0	0	0.34	0	0	0.65	0.0021	0	17	0.23	0.14	0.13
164	0	2.4e-06	0	0	3.3e-06	0	0	0.83	0	0	0	0.043	0	0	0.037	0	0	0.093	0.00016	0	7	0.23	0.14	0.21
165	0.00021	0.0026	0	0	0.0037	0.43	5.6e-06	0.14	0	0.044	0	0.0004	0	0	0.014	0	0.00017	0.36	0.0016	0	5	0.53	0.22	0.21
166	0	0	0	0	0	0	0	0.15	0	0	0	0.00038	0	0	0.046	0	0	0.81	0.00023	0	17	0.23	0.14	0.13
167	5.3e-05	6.8e-05	0	0	9.6e-05	0.0053	0.00019	0.023	0	0.0052	0	0.00034	0	0	0.082	0	0.0013	0.88	0.0029	0	17	0.23	0.14	0.13
168	0.0074	0.0021	0	0	0.003	0	0.00084	0.00073	0	0	0	0.00033	0	0.00024	0.32	0	0	0.65	0.014	0	17	0.23	0.14	0.13
169	7.7e-06	6.1e-06	0	0	8.6e-06	0	4.3e-05	0.0024	0	0	0	3e-05	0	0	0.087	0	0	0.91	0.0012	0	17	0.23	0.14	0.13
170	0.00028	0.00071	0	0	0.001	0.0064	3.3e-06	0.15	0	0.006	0	0.08	0	0	0.36	0	0	0.39	0.0049	0	17	0.23	0.14	0.13
171	0	0	0	0	0	0	0	5.8e-05	0	0	0	0	0	0	0.0075	0	0	0.99	0.00015	0	17	0.23	0.14	0.13
172	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0	0.31	0.69	0	18	0.23	0.22	0.13
173	0.0021	0.047	0	0	0.066	0.019	4e-05	0.02	0	0.0098	0	0.59	0	0	0.18	0	0.013	0.044	0.00036	0	11	0.35	0.14	0.21
174	0.00077	0.36	0	0	0.5	0	0.0024	0.00032	0	0	0	0.0031	0	0	0.00083	0	0	0.13	0	0	4	0.41	0.22	0.21
175	0.066	0.13	0	0	0.18	0.0023	2.3e-06	7.4e-06	0	0.0015	0	0	0	0	0.013	0	0	0.61	4.7e-05	0	17	0.23	0.14	0.13
176	0.0056	0.0018	0	0	0.0025	0	0.033	0.00059	0	0	0	0.029	0	0	0.85	0	0	0.074	5.5e-05	0	14	0.29	0.14	0.13
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0.12	0.072
