SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
39	0	0	0	1	3.4e-06	0	0	0	2e-06	0	3	0.35	0.14	0.21
40	1	0	0	0	0.004	0	0	0	0	8.7e-06	0	0.41	0.3	0.21
41	0.00038	0	0.00011	0.052	0.15	6.9e-06	0	0.012	0.79	0.0019	8	0.23	0.14	0.21
42	0.00017	0	0	0.88	0.0059	0	0	0	0.11	2.9e-05	3	0.35	0.14	0.21
43	0.89	0	0	0.00025	0.11	0	0	0	7.4e-06	0.00062	0	0.41	0.3	0.21
44	0.0013	0	0	0.12	0.75	0	0	0	0.11	0.015	4	0.23	0.14	0.13
45	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
46	0	0.0061	0.0012	2.6e-06	0.00076	0.99	0	0	5.3e-06	0	5	0.23	0	0.043
47	0.00088	0	0	0.026	0.83	0	0	0	0.045	0.1	4	0.23	0.14	0.13
48	0.0099	0	0	0.061	0.61	0	0	0	0.27	0.047	4	0.23	0.14	0.13
49	0.00024	0	0	0.0013	0.94	0	0	0	7.7e-05	0.059	4	0.23	0.14	0.13
50	0.00053	0	0	0.00013	0.29	0	0	0	0.66	0.044	8	0.23	0.14	0.21
51	0	0	0	0.00051	0.86	0	0	0	0.14	0.00026	4	0.23	0.14	0.13
52	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
53	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
54	0.00099	0	0	0.00047	0.58	0	0	0	0.23	0.19	4	0.23	0.14	0.13
55	0.044	0	0	0.082	0.68	0	0	0	0.13	0.066	4	0.23	0.14	0.13
56	0.0026	0	0	0	0.99	0	0	0	1.1e-06	0.009	4	0.23	0.14	0.13
57	0.00028	0	0	0	0.27	0	0	0	0.00012	0.73	9	0.23	0.22	0.13
58	4.8e-06	0	0	1.4e-06	0.24	0	0	0	3.4e-06	0.76	9	0.23	0.22	0.13
59	0.0052	0	0	0.22	0.058	0	0	0	0.7	0.0085	8	0.23	0.14	0.21
60	0	1	0.00021	0	0	0	0	0	0	0	1	0.077	0	0
61	0.0027	0	0	0.0073	0.67	0	0	0	0.16	0.16	4	0.23	0.14	0.13
62	0.056	0	0	0	0.52	0	0	0	4.2e-06	0.43	4	0.23	0.14	0.13
63	0.014	0	0	0.015	0.62	0	0	0	0.29	0.063	4	0.23	0.14	0.13
64	0.0012	0	0	0.0096	0.15	0	0	0	0.82	0.017	8	0.23	0.14	0.21
65	0	0	0	1.2e-05	0.78	0	0	0	0.0003	0.22	4	0.23	0.14	0.13
66	0.022	0	0	0.055	0.74	0	0	0	0.13	0.055	4	0.23	0.14	0.13
67	0.21	0	0	0.43	0.027	0	0	0	0.33	0.0027	3	0.35	0.14	0.21
68	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
69	0	0	0	0	0.66	0	0	0.34	0	0	4	0.23	0.14	0.13
70	0.24	0	0	0.027	0.64	0	0	0	0.028	0.072	4	0.23	0.14	0.13
71	0	0.0005	0	0	0	1	0	0	0	0	5	0.23	0	0.043
72	0.0037	0	0	0.23	0.66	0	0	0	0.099	0.0079	4	0.23	0.14	0.13
73	0.014	0	0	0.042	0.79	0	0	0	0.067	0.09	4	0.23	0.14	0.13
74	0.007	0	0	0.12	0.75	0	0	0	0.03	0.087	4	0.23	0.14	0.13
75	0.16	0	0	0.00024	0.62	0	0	0	0.00011	0.22	4	0.23	0.14	0.13
76	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
77	0.041	0	0	3.1e-05	0.86	0	0	0	0.024	0.077	4	0.23	0.14	0.13
78	0	1	3.4e-05	0	0	0	0	0	0	0	1	0.077	0	0
79	0.19	0	0	0.00086	0.74	0	0	0	0.027	0.04	4	0.23	0.14	0.13
80	0.0015	0	0	0.0054	0.8	0	0	0	0.19	0.0003	4	0.23	0.14	0.13
81	0.00028	0	0	0.0022	1	0	0	0	0.0016	0	4	0.23	0.14	0.13
82	0.028	0	0	0.39	0.33	0	0	0	0.25	0.0076	3	0.35	0.14	0.21
83	0.0042	0	0	0.85	0.13	0	0	0	0.018	0.00013	3	0.35	0.14	0.21
84	0	0	0	0.22	0.052	0	0	0	0.72	0	8	0.23	0.14	0.21
85	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
86	9.8e-05	0	0	0.31	0.56	0	0	0	0.13	0.0035	4	0.23	0.14	0.13
87	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
88	0.008	0	0	0.0002	0.86	0	0	0	0.13	0.0011	4	0.23	0.14	0.13
89	0.079	0	0	0.019	0.87	0	0	0	0.026	0.0075	4	0.23	0.14	0.13
90	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
91	2.8e-05	0	0	0.29	0.68	0	0	0	0.033	2.8e-05	4	0.23	0.14	0.13
92	1.9e-05	0	0	0.0033	1	0	0	0	0.00071	0.00091	4	0.23	0.14	0.13
93	1.8e-05	0	0	0.32	0.68	0	0	0	0.0006	0.00065	4	0.23	0.14	0.13
94	0	0	0	0.19	0.75	0	0	0	0.06	0.00021	4	0.23	0.14	0.13
95	0	0	0	0.96	0.035	0	0	0	0.0087	3.2e-06	3	0.35	0.14	0.21
96	1	0	0	0.0021	0.00059	0	0	0	0	0	0	0.41	0.3	0.21
97	0.0036	0	0	1	0.0004	0	0	0	0	0.0002	3	0.35	0.14	0.21
98	0.98	0	0	2.2e-06	0.018	0	0	0	0	4.1e-05	0	0.41	0.3	0.21
99	0	0	0	0.9	0.038	0	0	0	0.064	0	3	0.35	0.14	0.21
100	0	0	0	0.92	0.072	0	0	0	0.0055	0	3	0.35	0.14	0.21
101	0.078	0	0	0.8	0.044	0	0	0	0.057	0.018	3	0.35	0.14	0.21
102	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
103	0	0	0	0.14	0.32	0	0	0	0.54	0.00023	8	0.23	0.14	0.21
104	0	0	0	0.0019	0.87	0	0	0	0.027	0.1	4	0.23	0.14	0.13
105	0.27	0	0	0	0.73	0	0	0	3.1e-06	0.00014	4	0.23	0.14	0.13
106	3e-05	0	0	0.14	0.33	0	0	0	0.53	0.00054	8	0.23	0.14	0.21
107	0	0	0	0.17	0.3	0	0	0	0.52	3.9e-05	8	0.23	0.14	0.21
108	0	0	0	0.077	0.91	0	0	0	0.015	5.7e-05	4	0.23	0.14	0.13
109	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
110	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
111	0	0	0	0.0013	0.99	0	0	0	0.0094	0	4	0.23	0.14	0.13
112	0	0	0	0	1	0	0	0	0	0	4	0.23	0.14	0.13
113	0.0047	0	0	0.0053	0.75	0	0	0	0.024	0.21	4	0.23	0.14	0.13
114	0	0	0	0.00068	0.98	0	0	0	0.02	0.00023	4	0.23	0.14	0.13
115	0	0	0	0	1	0	0	0	0	2.5e-06	4	0.23	0.14	0.13
116	0	0	0	0.5	0.5	0	1.1e-05	0	2.7e-05	4.8e-05	3	0.35	0.14	0.21
117	0	1	2.8e-05	0	0	0	0	0	0	0	1	0.077	0	0
118	0	0	0	0.023	0.85	0	0	0	0.13	0.0007	4	0.23	0.14	0.13
119	4.1e-06	0	0	0.031	0.85	0	0	0	0.1	0.022	4	0.23	0.14	0.13
120	0.29	0	0	0.13	0.56	0	0	0	0.0083	0.014	4	0.23	0.14	0.13
121	0.48	0	0	0.00037	0.47	0	0	0	0.031	0.013	0	0.41	0.3	0.21
122	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
123	5e-06	0	0	0.43	0.0056	0	0	0	0.56	1.9e-05	8	0.23	0.14	0.21
124	0.0022	0	0	0.00011	0.99	0	0	0	0.0023	0.0018	4	0.23	0.14	0.13
125	6.5e-05	0	0	0.38	0.34	0	0	0	0.28	0.0039	3	0.35	0.14	0.21
126	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
127	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
128	0.0067	0	0	0	0.99	0	0	0	7e-05	0.00011	4	0.23	0.14	0.13
129	4.4e-05	0	0	0.023	0.25	0	0	0	0.73	0.0014	8	0.23	0.14	0.21
130	0.19	0	0	0.0022	0.78	0	0	0	0.019	0.0076	4	0.23	0.14	0.13
131	0.22	0	0	0.00075	0.73	0	0	0	0.038	0.0049	4	0.23	0.14	0.13
132	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
133	0.0016	0	0	0.00035	0.99	0	0	0	0.0043	0.00045	4	0.23	0.14	0.13
134	0.0063	0	0	0.97	0.023	0	0	0	3.2e-05	2.6e-06	3	0.35	0.14	0.21
135	0.024	0	0	0.0011	0.96	0	0	0	0.0031	0.01	4	0.23	0.14	0.13
136	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
137	0.45	0	0	0	0.54	0	0	0	2e-05	0.0022	4	0.23	0.14	0.13
138	0	0	0	0	0	0	0	0	1	0	8	0.23	0.14	0.21
139	0.00025	0	0	0.57	0.29	0	0	0	0.14	0.00034	3	0.35	0.14	0.21
140	0.51	0	0	0.0063	0.49	0	0	0	0.00021	0.00076	0	0.41	0.3	0.21
141	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.043
142	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
143	6.3e-05	0	0	0.059	0.86	0	0	0	0.077	0.0036	4	0.23	0.14	0.13
144	0	0	1	0	0	0	0	0	0	0	2	0.077	0	0.043
145	0	0	0	0.00048	0.44	0	0	0	0.56	0.00013	8	0.23	0.14	0.21
146	6e-05	0	0	0.059	0.47	0	0.0023	0	0.47	0.0024	8	0.23	0.14	0.21
147	0	0	0	0.00024	0.95	0	0	0	0.049	0	4	0.23	0.14	0.13
148	0	0	0	0.0055	0.94	0	0	0	0.058	0.00011	4	0.23	0.14	0.13
149	0	0	0	0.0051	0.077	0	0	0	0.92	0.0031	8	0.23	0.14	0.21
150	0	0	0	0.00036	0.28	0	0	0	0.6	0.12	8	0.23	0.14	0.21
151	0	0	0	3.7e-06	0.99	0	0.00021	0	0.0059	9.5e-05	4	0.23	0.14	0.13
152	0.00035	0	0	0.89	0.026	0	0.0029	0	0.084	4.5e-05	3	0.35	0.14	0.21
153	0.078	0	0	0.023	0.68	0	0.00043	0	0.21	0.009	4	0.23	0.14	0.13
154	0.0019	0	0	0.21	0.55	0	0.0032	0	0.23	0.0044	4	0.23	0.14	0.13
155	0	0	0	1	0	0	0	0	0.00012	0	3	0.35	0.14	0.21
156	0	0	0	0	0.0023	0	0	0	1.5e-05	1	9	0.23	0.22	0.13
157	0	0	0	0.0051	0.23	0	0	0	0.75	0.009	8	0.23	0.14	0.21
158	0	0	0	0.021	0.16	0	0	0	0.82	0.00012	8	0.23	0.14	0.21
159	2.7e-06	0	0	1.7e-06	0.82	0	0.0004	0	0.00083	0.18	4	0.23	0.14	0.13
160	0	0	0	0	0.00021	0	0	0	1	0	8	0.23	0.14	0.21
161	0	1	0.0049	0	0	5.3e-05	0	0	0	0	1	0.077	0	0
162	0	0	0	0.0065	0.0023	0	0	0	0.99	0	8	0.23	0.14	0.21
163	0	0	0	0.00067	0.99	0	0	0	0.0019	0.0044	4	0.23	0.14	0.13
164	0	0	0	0.071	0.13	0	0	0	0.79	0.00032	8	0.23	0.14	0.21
165	0.00073	0	0	0.001	0.79	0	0.00047	0	0.21	0.0049	4	0.23	0.14	0.13
166	0	0	0	0.00048	0.89	0	0	0	0.11	0.00035	4	0.23	0.14	0.13
167	9.4e-05	0	0	0.00044	0.98	0	0.0019	0	0.017	0.0045	4	0.23	0.14	0.13
168	0.017	0	0	0.00055	0.95	0	0	0	0.00071	0.028	4	0.23	0.14	0.13
169	1.4e-05	0	0	3.8e-05	1	0	0	0	0.0017	0.0018	4	0.23	0.14	0.13
170	0.00077	0	0	0.16	0.67	0	0	0	0.17	0.012	4	0.23	0.14	0.13
171	0	0	0	0	1	0	0	0	3.9e-05	0.00022	4	0.23	0.14	0.13
172	0	0	0	0	0.24	0	0	0	0.00013	0.76	9	0.23	0.22	0.13
173	0.0045	0	0	0.9	0.058	0	0.023	0	0.017	0.00067	3	0.35	0.14	0.21
174	0.0091	0	0	0.026	0.96	0	0	0	0.0016	0	4	0.23	0.14	0.13
175	0.15	0	0	0	0.85	0	0	0	6.8e-06	9.2e-05	4	0.23	0.14	0.13
176	0.077	0	0	0.29	0.63	0	0	0	0.0034	0.00067	4	0.23	0.14	0.13
177	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
178	0	0	0	0	0.99	0	0	0	6.1e-05	0.0053	4	0.23	0.14	0.13
179	0	0	0	1.2e-05	0.97	0	0	0	0.0066	0.021	4	0.23	0.14	0.13
180	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
181	0.0005	0	0	0.046	0.7	0	0	0	0.15	0.1	4	0.23	0.14	0.13
182	0	0	0.00016	0	0	1	0	0	0	0	5	0.23	0	0.043
183	0.04	0	0	0.0011	0.79	0	0	0	0.11	0.058	4	0.23	0.14	0.13
184	0.25	0	0	0.19	0.41	0	0	0	0.04	0.11	4	0.23	0.14	0.13
185	0.0087	0	0	0.0002	0.96	0	0	0	0.024	0.0029	4	0.23	0.14	0.13
186	0	1	0.00039	0	0	0	0	0	0	0	1	0.077	0	0
187	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
188	0.028	0	0	0.045	0.6	0	0	0	0.3	0.029	4	0.23	0.14	0.13
189	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
190	0.21	0	0	0.0035	0.78	0	2.2e-05	0	0.00043	0.0026	4	0.23	0.14	0.13
191	0	0	0	0	0.94	0	3.6e-05	0	2.6e-05	0.057	4	0.23	0.14	0.13
192	0.0044	0	0	0.018	0.73	0	0	0	0.19	0.058	4	0.23	0.14	0.13
193	0.029	0	0	0.00061	0.9	0	0.0005	0	0.051	0.016	4	0.23	0.14	0.13
194	0.0084	0	0	9e-06	0.97	0	7.4e-06	0	0.022	0.00047	4	0.23	0.14	0.13
195	0.0054	0	0	0	0.97	0	0	0	0.024	0.006	4	0.23	0.14	0.13
196	0.00032	0	0	0.00015	0.91	0	0	0	0.078	0.0096	4	0.23	0.14	0.13
197	7.8e-05	0	0	0	1	0	0	0	0	0	4	0.23	0.14	0.13
198	0.0002	0	0	0.0045	0.98	0	0	0	0.014	0.00048	4	0.23	0.14	0.13
199	0.00013	0	0	5.6e-05	0.99	0	0	0	0.012	0.0004	4	0.23	0.14	0.13
200	0.0009	0	0	0.066	0.8	0	0	0	0.13	0.0025	4	0.23	0.14	0.13
201	0.065	0	0	1e-05	0.93	0	0	0	0.00017	0.00021	4	0.23	0.14	0.13
202	2.9e-05	0	0	0.11	0.89	0	0	0	7.3e-06	0.0043	4	0.23	0.14	0.13
203	0.0015	0	0	0.015	0.34	0	0	0	0.61	0.033	8	0.23	0.14	0.21
204	0.26	0	0	0.016	0.66	0	0	0	0.027	0.036	4	0.23	0.14	0.13
205	0.18	0	0	4.1e-05	0.81	0	0	0	0.0042	0.0087	4	0.23	0.14	0.13
206	0	0	0	0.00021	0.75	0	0.0021	0	0.23	0.014	4	0.23	0.14	0.13
207	0.00067	0	0	0.001	0.85	0	0.012	0	0.13	0.0044	4	0.23	0.14	0.13
208	0.98	0	0	0.0025	2.1e-06	0	0.015	0	1.4e-05	2.6e-06	0	0.41	0.3	0.21
209	1.5e-05	0	0	0	0.24	0	0.75	0	0	0.011	6	0.77	0.14	0.13
210	0.00022	0	0	0	1	0	0	0	0.00019	0.00021	4	0.23	0.14	0.13
211	0.026	0	0	0.31	0.13	0	0	0	0.53	0.0061	8	0.23	0.14	0.21
212	6.3e-05	0	0	0.0022	0.86	0	0	0	0.017	0.12	4	0.23	0.14	0.13
213	0	0	0	0	0	0	0	0.31	0.69	0	8	0.23	0.14	0.21
214	0	0	0	0	0	0	0	0.012	0.99	0	8	0.23	0.14	0.21
215	0	0	0	0	0	0	1	0	0	0	6	0.77	0.14	0.13
216	0.042	0	0	0.18	0.6	0	0	0	0.15	0.033	4	0.23	0.14	0.13
217	0	0	0	0	1	0	0	0	4.7e-05	0.0047	4	0.23	0.14	0.13
218	1.4e-05	0	0	0.0023	0.95	0	0	0	0.0063	0.04	4	0.23	0.14	0.13
219	0	0	0	0.00022	0	0	0	0	1	0	8	0.23	0.14	0.21
220	0.00084	0	0	6.3e-05	0.94	0	0	0	0.044	0.018	4	0.23	0.14	0.13
221	6.4e-05	0	0	0.67	0.33	0	0	0	1.5e-05	0.00069	3	0.35	0.14	0.21
222	0	0	0	0	7.9e-06	0	0	0	1	0	8	0.23	0.14	0.21
223	0.00052	0	0	0.024	0.91	0	2.4e-06	0	0.038	0.023	4	0.23	0.14	0.13
224	4.4e-06	0	0	0.069	0.058	0	0	0	0.87	0.00064	8	0.23	0.14	0.21
225	0.00029	0	0	0.68	0.019	0	0	0	0.3	0.0007	3	0.35	0.14	0.21
226	0	0	0	0.057	0.67	0	0	0	0.27	0	4	0.23	0.14	0.13
227	0.11	0	0	0.00016	0.66	0	0	0	0.2	0.025	4	0.23	0.14	0.13
228	0	0	0	0.0027	1	0	0	0	7e-06	3.1e-06	4	0.23	0.14	0.13
229	0	0	0	0	1	0	0	0	0.0004	7.3e-06	4	0.23	0.14	0.13
230	0.00084	0	0	0.00032	0.98	0	0	0	0.0037	0.011	4	0.23	0.14	0.13
231	0.012	0	0	0.11	0.56	0	0	0	0.26	0.061	4	0.23	0.14	0.13
232	0.0021	0	0	0.098	0.76	0	9.1e-05	0	0.12	0.024	4	0.23	0.14	0.13
233	0	0	0	0	1	0	0	0	0	0	4	0.23	0.14	0.13
234	0.00016	0	0	0.43	0.43	0	0	0	0.13	0.0042	4	0.23	0.14	0.13
235	0	0	0	0.061	0.77	0	0	0	0.17	0.0002	4	0.23	0.14	0.13
236	0.0016	0	0	0.00044	0.044	0	0	0	0.14	0.82	9	0.23	0.22	0.13
237	0	0	0	0.0059	0.99	0	0	0	0.00032	0	4	0.23	0.14	0.13
238	0	0	0	0.77	0.23	0	0	0	0	7.7e-06	3	0.35	0.14	0.21
239	0	0	0	0.011	0.13	0	0	0	0.86	0	8	0.23	0.14	0.21
240	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
241	0	0	0	0	0	1	0	0	0	0	5	0.23	0	0.043
242	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
243	0	0	0	1	0	0	0	0	0	0	3	0.35	0.14	0.21
244	0	0	0.97	0	0	0	0	0.032	0	0	2	0.077	0	0.043
245	0	0	0	0.3	0.032	0	0	0	0.67	5e-05	8	0.23	0.14	0.21
246	0	0	0.44	7.7e-05	0	0.07	0	0	0.49	0	8	0.23	0.14	0.21
247	0.02	0	0	0.046	0.89	0	0.016	0	0.012	0.012	4	0.23	0.14	0.13
248	0	0.97	0.0012	0	0.027	6.9e-06	0	0	0	0	1	0.077	0	0
249	0	0	0.99	0	0	0.0048	0	0	0.00095	0	2	0.077	0	0.043
250	0	0	0.0027	2.1e-05	0	0.1	0	0	0.89	0	8	0.23	0.14	0.21
251	0	0	0.14	0	0	0.51	0	0	0.35	0	5	0.23	0	0.043
252	0	0	1	0	0	6.1e-06	0	0	0.00037	0	2	0.077	0	0.043
253	0	0	0.96	0.041	0	1.1e-05	0	0	0	0	2	0.077	0	0.043
254	1.3e-06	0	0	0.33	9.6e-05	0.34	0	0	0.32	0	5	0.23	0	0.043
255	0	0	0.014	0.99	0	0	0	0	0	0	3	0.35	0.14	0.21
256	0	0	1	0	0	7.4e-05	0	0	0	0	2	0.077	0	0.043
257	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
258	0	0	0	0.0089	0	0.36	0	0	0.63	0	8	0.23	0.14	0.21
259	0.12	0	0	0.1	0.61	0	0.0039	0	0.028	0.14	4	0.23	0.14	0.13
260	0	0	0	4.5e-05	0.97	0	0	0	0.035	6.3e-06	4	0.23	0.14	0.13
261	0	0	0	2.3e-05	0	1	0	0	0	0	5	0.23	0	0.043
262	0.0015	0	0	0.18	0.35	0	0	0	0.47	0.0041	8	0.23	0.14	0.21
263	0	0	1	1.3e-05	0	0	0	0	0	0	2	0.077	0	0.043
264	0.00012	0	0	0.65	0.3	0	0	0	0.041	0.00069	3	0.35	0.14	0.21
265	8.9e-05	0	0	0.0031	0.91	0	0	0	0.0039	0.086	4	0.23	0.14	0.13
266	0	0	0	0.00074	0.99	6.2e-05	0	0	0.0081	0	4	0.23	0.14	0.13
267	0.00015	0	0	0.0039	0.84	0	0	0	0.12	0.037	4	0.23	0.14	0.13
268	0	0	0	5.3e-05	1	0.0047	0	0	1e-05	0	4	0.23	0.14	0.13
269	0.25	0	0	0.12	0.39	0	0	0	0.068	0.17	4	0.23	0.14	0.13
270	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
271	0.29	0	0	0.36	0.23	0	0.0026	0	0.089	0.021	3	0.35	0.14	0.21
272	0.0042	0	0	0.12	0.58	0	0	0	0.19	0.11	4	0.23	0.14	0.13
273	0.011	0	0	0.55	0.34	0	0	0	0.1	0.00046	3	0.35	0.14	0.21
274	0	0	0	8.7e-05	0.16	0	0	0	0.75	0.089	8	0.23	0.14	0.21
275	1.2e-06	0	0	0.00034	0.77	0	0	0	0.12	0.12	4	0.23	0.14	0.13
276	0.0069	0	0	0.06	0.81	0	0	0	0.049	0.073	4	0.23	0.14	0.13
277	0	0	0	1.6e-06	0.58	0	0	0	0.025	0.39	4	0.23	0.14	0.13
278	0.003	0	0	0.16	0.54	0	0	0	0.29	0.008	4	0.23	0.14	0.13
279	1.1e-05	0	0	0.025	0.54	0	0	0	0.43	0.00027	4	0.23	0.14	0.13
280	0	0	0	0.00067	0.026	0	0	0	0.96	0.012	8	0.23	0.14	0.21
281	1.7e-06	0	0	0.0019	0.84	0	0	0	0.16	0.0004	4	0.23	0.14	0.13
282	0.15	0	0	0.53	0.14	0	0.03	0	0.028	0.13	3	0.35	0.14	0.21
283	0.0015	0	0	0.018	0.79	0	0	0	0.19	0.0013	4	0.23	0.14	0.13
284	0.073	0	0	0.063	0.66	0	0	0	0.2	0.0089	4	0.23	0.14	0.13
285	0.27	0	0	0.0014	0.51	0	0	0	0.15	0.068	4	0.23	0.14	0.13
286	0.12	0	0	0.23	0.61	0	0	0	0.014	0.029	4	0.23	0.14	0.13
287	0.012	0	0	0.023	0.79	0	0	0	0.16	0.012	4	0.23	0.14	0.13
288	0	0	0	0	0.0094	0	0	0.99	0	0	7	0	0.12	0.072
289	0.41	0	0	0	0.53	0	0	0	0.01	0.057	4	0.23	0.14	0.13
290	0.00028	0	0	0.84	0.067	0	0	0	0.095	0.0016	3	0.35	0.14	0.21
291	0	0	0	0	1	0	0	0	0.00083	0.0012	4	0.23	0.14	0.13
292	0	0	0	0	0.014	0	0	0.99	0	0	7	0	0.12	0.072
293	0.16	0	0	0.012	0.73	0	0	0	0.0083	0.095	4	0.23	0.14	0.13
294	0.1	0	0	0.78	0.082	0	0	0	0.028	0.0095	3	0.35	0.14	0.21
295	0	1	0	0	0	0	0	0	0	0	1	0.077	0	0
296	0	0	0	0	1	0	0	0	1.7e-06	0	4	0.23	0.14	0.13
297	0	0	0	1	0.0021	0	0	0	9.9e-06	5.4e-06	3	0.35	0.14	0.21
298	0.49	0	0	0.31	0.2	0	0	0	0.004	6.3e-05	0	0.41	0.3	0.21
299	0	0	0	0	0.044	0	0	0.96	0	0	7	0	0.12	0.072
300	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
301	0.59	0	0	0.057	0.29	0	0	0	0.00015	0.066	0	0.41	0.3	0.21
302	0	0	1	0	0	2e-06	0	0	0	0	2	0.077	0	0.043
303	0	0	0	0.0018	0.00073	0	0	0	1	0.00014	8	0.23	0.14	0.21
304	0	0	0	0	0	0	0	1	0	0	7	0	0.12	0.072
305	0	0	0	0.0023	0.97	0	0	0	0.029	0.0014	4	0.23	0.14	0.13
306	0	0	0	0.39	0.45	0	0	0	0.17	4.1e-06	4	0.23	0.14	0.13
307	0.062	0	0	0.0042	0.72	0	0	0	0.042	0.17	4	0.23	0.14	0.13
