SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
124	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
125	0	0	0	0	4.2e-05	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
126	0	0	0	0	0.0044	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
127	0	1.2e-05	0	0	0.00022	0.71	0	0	0	0	0.14	0	0	0.14	0	0	5	0.25	0.51	0.25	0.3
128	0.34	0	0	0	0.59	0	0	0	0	0	0.038	0	0	0.038	0.00044	0	4	0.18	0.37	0.47	0.3
129	0	0.052	0	0	0.4	0.016	0	0	0	0	0.27	0	0	0.27	0	0	4	0.18	0.37	0.47	0.3
130	0	0.024	0	0	0.023	0.017	0	0	0	0	0.47	0	0	0.47	0	0	10	0.18	0.4	0.25	0.3
131	0	0	6.2e-06	0	0	0.0037	0	0	0	0	0	0	1	0	0.00047	0	12	0.18	0.082	0.25	0.033
132	0	0	0	0	2.2e-06	0.01	0	0	0	0	0.49	0	0	0.49	0	0	10	0.18	0.4	0.25	0.3
133	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.14	0
134	0	1	0	0	0	0	0	0	0	0.0024	2.5e-06	0	0	2.5e-06	0	0	1	0.25	0.46	0.31	0.48
135	0	0	0	0	6.7e-06	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
136	0	1	0	0	0	0	0	0	0	0.0046	2.5e-05	0	0	2.5e-05	0	0	1	0.25	0.46	0.31	0.48
137	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0.57	0	14	0.04	0.041	0.25	0
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
139	0	1	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	1	0.25	0.46	0.31	0.48
140	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	2	0.18	0.37	0.25	0
141	0	1	0	0	0	0	0	0	0	3.6e-05	0	0	0	0	0	0	1	0.25	0.46	0.31	0.48
142	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.46	0.31	0.48
143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009	0	0	0	0.041	0.14	0
144	0	0.84	0	7.1e-06	0	0	0	0	0	0.16	3.4e-05	0	0	3.4e-05	0	0	1	0.25	0.46	0.31	0.48
145	0	0	0	0	0	0.01	0	0	0	0	0.49	0	0	0.49	0	0	10	0.18	0.4	0.25	0.3
146	0	0	0	0	0	5.3e-05	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
147	0	0.053	0	0.36	0.0021	0.00031	0	0	0	0.18	0.2	0	0	0.2	0	0	3	0.1	0.37	0.25	0.3
148	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.46	0.31	0.48
149	0	0.11	0	0	0.0076	0.52	0	0	0	8.3e-05	0.18	0	0	0.18	0	0	5	0.25	0.51	0.25	0.3
150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.14	0
151	0	0	0	0	9.8e-06	0.066	0	0	0	0	0.47	0	0	0.47	0	0	10	0.18	0.4	0.25	0.3
152	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.25	0.51	0.25	0.3
153	0	0.99	0	7e-05	0.0001	5.1e-05	0	0	0	0.0075	0.0012	0	0	0.0012	0	0	1	0.25	0.46	0.31	0.48
154	0	0.61	0	7.8e-05	0.12	7.2e-06	0	0	0	0.26	0.0022	0	0	0.0022	0	0	1	0.25	0.46	0.31	0.48
155	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0.46	0.31	0.48
156	0	0.37	0	0.0062	0.00012	0	0	0	0	0.62	0.0018	0	0	0.0018	0	0	9	0.18	0.35	0.31	0.34
157	0	0.00082	0	0	0.0035	0.15	0	0	0	0	0.42	0	0	0.42	0	0	10	0.18	0.4	0.25	0.3
158	0	0	0	0	0	0.0011	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
159	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
160	0	0	0	0	2.5e-05	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
161	0	8.2e-05	0	0	5.8e-06	0.00052	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
162	0	0	0	0	1	0	0	0	0	0	0.0005	0	0	0.0005	0	0	4	0.18	0.37	0.47	0.3
163	0	0.00019	0	0	0.066	0.021	0	0	0	0	0.46	0	0	0.46	0	0	10	0.18	0.4	0.25	0.3
164	0	0.07	0	0	0.22	0.23	0	0	0	0	0.24	0	0	0.24	0	0	10	0.18	0.4	0.25	0.3
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
166	0	0.0027	0	0	0.00043	0.26	0	0	0	0	0.37	0	0	0.37	0	0	10	0.18	0.4	0.25	0.3
167	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.18	0.35	0.31	0.34
168	0	0.00016	0	0	4e-05	0.0018	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
169	0	0.023	0	0	0.0023	0.0068	0	0	0	0	0.48	0	0	0.48	0	0	10	0.18	0.4	0.25	0.3
170	0	3.8e-06	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
171	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.18	0.082	0.25	0.033
172	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1	0.37	0.25	0.3
173	0	0	0	0.0095	8.1e-06	3.3e-05	0	0	0	0.062	0.46	0	0	0.46	0	0	10	0.18	0.4	0.25	0.3
174	0	1.7e-05	0	0	0.88	0.009	0	0	0	0	0.056	0	0	0.056	0	0	4	0.18	0.37	0.47	0.3
175	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1e-05	0	0	0	0.041	0.14	0
176	0	0.0003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0.041	0	0.13
177	0	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	14	0.04	0.041	0.25	0
178	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	2	0.18	0.37	0.25	0
179	0	0.0013	0	0.00024	0.068	0.00022	0	0	0	0.64	0.14	0	0	0.14	0	0	9	0.18	0.35	0.31	0.34
180	0	0	0	0.038	0	3.2e-06	0	0	0	0.00024	0.48	0	0	0.48	0	0	10	0.18	0.4	0.25	0.3
181	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.25	0.51	0.25	0.3
182	0	0	0	0	0.91	0	0	0	0	0	0.044	0	0	0.044	0	0	4	0.18	0.37	0.47	0.3
183	0	0	0	0	1	0	0	0	0	0	0.00026	0	0	0.00026	0	0	4	0.18	0.37	0.47	0.3
184	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.18	0.37	0.25	0
185	0	0	0	0	0	0	0.74	0	0.26	0	0	0	0	0	0	0	6	0	0.041	0.25	0.23
186	0	0	0	0	0.82	0	0	0	0	0	0.091	0	0	0.091	0	0	4	0.18	0.37	0.47	0.3
187	0	0.99	0	0	0	0.0066	0	0	0	0	0	0	0	0	1.3e-05	0	1	0.25	0.46	0.31	0.48
188	0	0	0	0	0.087	3.3e-06	0	0	0	0	0.46	0	0	0.46	0	0	10	0.18	0.4	0.25	0.3
189	0	0	0	0.0013	0.04	0	0	0	0	0.069	0.44	0	0	0.44	0	0	10	0.18	0.4	0.25	0.3
190	0	0	0	0	0	0.0035	0	0	0	0	0	0	0.0082	0	0.99	0	14	0.04	0.041	0.25	0
191	0	0	0	0	0	3.1e-06	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
192	0	0.0037	0	0	0.0015	0.001	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
193	0	0.92	0	0	0	0.04	0	0	0	0	0	0	0	0	0.042	0	1	0.25	0.46	0.31	0.48
194	0	0	0	0	0	0.0055	0	0	0	0	0	0	0	0	0.99	0	14	0.04	0.041	0.25	0
195	0	0.0019	0	0	0.001	0.0024	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
196	0	0.0006	0	0	0.15	0.031	0	0	0	0	0.41	0	0	0.41	0	0	10	0.18	0.4	0.25	0.3
197	0	0	0	0	1e-05	7.1e-06	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
198	1	0	0	0	0	0	0	0	0	0	0.0014	0	0	0.0014	0	0	0	0	0.041	0.14	0
199	0	0	0	0	0	0.054	0	0	0	0	0	0	0	0	0.95	0	14	0.04	0.041	0.25	0
200	0	0	0	0	0.00053	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.18	0.4	0.25	0.3
201	0	0	0	0	0	0.00024	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
202	0	0	0	0	0	0.00031	0	1	0	0	0	0	0	0	0	1.4e-06	7	0	0.21	0	0
203	0	0.0045	0	0	0.0058	0.0028	0	0	0	0	0.49	0	0	0.49	0	0	10	0.18	0.4	0.25	0.3
204	0	8.8e-05	0	0.16	0.039	0.00043	0	0	0	0.23	0.29	0	0	0.29	0	0	10	0.18	0.4	0.25	0.3
205	0	0.93	0	0	0.00082	0.011	0	0	0	0	0.028	0	0	0.028	0	0	1	0.25	0.46	0.31	0.48
206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.18	0.37	0.47	0.3
207	0	0	0	0.28	0.076	0	0	0	0	0.52	0.062	0	0	0.062	0	0	9	0.18	0.35	0.31	0.34
208	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.25	0.51	0.25	0.3
209	0	0.031	0	0	0.00012	0.18	0	0	0	0	0.39	0	0	0.39	0	0	10	0.18	0.4	0.25	0.3
210	0	0	0	0.95	0	0	0	0	0	0.012	0.018	0	0	0.018	0	0	3	0.1	0.37	0.25	0.3
211	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.25	0.51	0.25	0.3
212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.14	0
213	0	0.085	0	0.013	0	0.00078	0	0	0	0.23	0.34	0	0	0.34	0	0	10	0.18	0.4	0.25	0.3
214	0	0.00086	0	0.014	0.72	1.7e-05	0	0	0	0.23	0.017	0	0	0.017	0	0	4	0.18	0.37	0.47	0.3
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
216	0	0	0	0	0	0.089	0	0	0	0	0.46	0	0	0.46	0	0	10	0.18	0.4	0.25	0.3
217	0	0	0	1	0	0	0	0	0	0	0.0019	0	0	0.0019	0	0	3	0.1	0.37	0.25	0.3
218	0	0.0013	0	0.002	0.018	0.0084	0	0	0	0.21	0.38	0	0	0.38	0	0	10	0.18	0.4	0.25	0.3
219	0	0.052	0	0.0012	0.00043	0.76	0	0	0	0.0016	0.091	0	0	0.091	0	0	5	0.25	0.51	0.25	0.3
220	0	0.0018	0	0	0	1	0	0	0	0	0.0001	0	0	0.0001	0	0	5	0.25	0.51	0.25	0.3
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.041	0.25	0
222	0	0	0	0.49	0.041	0	0	0	0	0.31	0.08	0	0	0.08	0	0	3	0.1	0.37	0.25	0.3
223	0	0	0	0.012	0.95	0	0	0	0	0.026	0.0043	0	0	0.0043	0	0	4	0.18	0.37	0.47	0.3
224	0	0	0	1	0	0	0	0	0	0.00053	3.7e-05	0	0	3.7e-05	0	0	3	0.1	0.37	0.25	0.3
225	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.00099	2	0.18	0.37	0.25	0
226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.041	0.14	0
227	0.0061	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.99	15	0.091	0.46	0.25	0
228	0	0	0	1	0	0	0	0	0	0.00082	0.0006	0	0	0.0006	0	0	3	0.1	0.37	0.25	0.3
229	0	0	0	0.16	5.2e-05	3.9e-06	0	0	0	0.063	0.39	0	0	0.39	0	0	10	0.18	0.4	0.25	0.3
230	0	0	0	0.0065	0.98	0	0	0	0	0.011	0.0013	0	0	0.0013	0	0	4	0.18	0.37	0.47	0.3
