SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
297	0.00016	1	0	0	1	0.18	0.43	0.31	0.34
298	0.49	0.51	0	0	1	0.18	0.43	0.31	0.34
299	0.64	0.36	0	0	0	0.18	0.37	0.25	0.3
300	0.94	0.062	0	0	0	0.18	0.37	0.25	0.3
301	0.041	0.96	0	0	1	0.18	0.43	0.31	0.34
302	0.11	0.89	0	0	1	0.18	0.43	0.31	0.34
303	0.92	0.078	0	0	0	0.18	0.37	0.25	0.3
304	0.047	0.95	0	0	1	0.18	0.43	0.31	0.34
305	1	0.0007	0	0	0	0.18	0.37	0.25	0.3
306	1	0	0	0	0	0.18	0.37	0.25	0.3
307	0.92	0.077	0	0	0	0.18	0.37	0.25	0.3
308	1	2.5e-05	0	0	0	0.18	0.37	0.25	0.3
309	0	0	1	0	2	0.04	0.082	0.028	0.067
310	0	0	1	0	2	0.04	0.082	0.028	0.067
311	0.00048	1	0	0	1	0.18	0.43	0.31	0.34
312	1	0	0	0	0	0.18	0.37	0.25	0.3
313	0.13	0.87	0	0	1	0.18	0.43	0.31	0.34
314	0.004	1	0	0	1	0.18	0.43	0.31	0.34
315	0.94	0.064	0	0	0	0.18	0.37	0.25	0.3
316	0.16	0.84	0	0	1	0.18	0.43	0.31	0.34
317	0.84	0.16	0	0	0	0.18	0.37	0.25	0.3
318	0	0	1	0	2	0.04	0.082	0.028	0.067
319	0.0035	1	0	0	1	0.18	0.43	0.31	0.34
320	0.81	0.19	0	0	0	0.18	0.37	0.25	0.3
321	1	0.0039	4.5e-06	0	0	0.18	0.37	0.25	0.3
322	0.0011	1	0	0	1	0.18	0.43	0.31	0.34
323	0	0	1	0	2	0.04	0.082	0.028	0.067
324	0.98	0.017	0	0	0	0.18	0.37	0.25	0.3
325	0.89	0.11	0	0	0	0.18	0.37	0.25	0.3
326	0.94	0.059	0	0	0	0.18	0.37	0.25	0.3
327	0.98	0.02	0	0	0	0.18	0.37	0.25	0.3
328	0.99	0.0074	0	0	0	0.18	0.37	0.25	0.3
329	0.79	0.21	0	0	0	0.18	0.37	0.25	0.3
330	0.96	0.038	0	0	0	0.18	0.37	0.25	0.3
331	0.98	0.021	0	0	0	0.18	0.37	0.25	0.3
332	0.97	0.033	0	0	0	0.18	0.37	0.25	0.3
333	0.59	0.41	0	0	0	0.18	0.37	0.25	0.3
334	0.95	0.048	0	0	0	0.18	0.37	0.25	0.3
335	0.62	0.38	0	0	0	0.18	0.37	0.25	0.3
336	0.95	0.052	0	0	0	0.18	0.37	0.25	0.3
337	1	0.00028	0	0	0	0.18	0.37	0.25	0.3
338	1	0	0	0	0	0.18	0.37	0.25	0.3
339	0.35	0.65	0	0	1	0.18	0.43	0.31	0.34
340	0	0	0	1	3	0	0	0.25	0
341	0.97	0.025	0	0	0	0.18	0.37	0.25	0.3
342	0.99	0.01	0	0	0	0.18	0.37	0.25	0.3
343	0.91	0.093	0	0	0	0.18	0.37	0.25	0.3
344	0.66	0.34	0	0	0	0.18	0.37	0.25	0.3
345	0.97	0.026	0	0	0	0.18	0.37	0.25	0.3
346	0.99	0.013	0	0	0	0.18	0.37	0.25	0.3
347	1	0.0035	0	0	0	0.18	0.37	0.25	0.3
348	0.69	0.31	0	0	0	0.18	0.37	0.25	0.3
349	0.98	0.024	0	0	0	0.18	0.37	0.25	0.3
350	1	8.7e-06	0	0	0	0.18	0.37	0.25	0.3
351	0.96	0.039	0	0	0	0.18	0.37	0.25	0.3
352	1	0	0	0	0	0.18	0.37	0.25	0.3
353	0	1	0	0	1	0.18	0.43	0.31	0.34
354	1	0	0	0	0	0.18	0.37	0.25	0.3
355	0	0	1	0	2	0.04	0.082	0.028	0.067
356	0	1	0	0	1	0.18	0.43	0.31	0.34
357	0	0	1	0	2	0.04	0.082	0.028	0.067
358	0	1	0	0	1	0.18	0.43	0.31	0.34
359	0.4	0.6	0	0	1	0.18	0.43	0.31	0.34
360	0.013	0.99	0	0	1	0.18	0.43	0.31	0.34
361	0	1	0	0	1	0.18	0.43	0.31	0.34
362	0	0	1	0	2	0.04	0.082	0.028	0.067
363	0.35	0.65	0	0	1	0.18	0.43	0.31	0.34
364	0.49	0.51	0	0	1	0.18	0.43	0.31	0.34
365	0	1	0	0	1	0.18	0.43	0.31	0.34
366	0	0	0	1	3	0	0	0.25	0
367	0	1	0	0	1	0.18	0.43	0.31	0.34
368	0.62	0.38	0	0	0	0.18	0.37	0.25	0.3
369	0.81	0.19	0	0	0	0.18	0.37	0.25	0.3
370	0.9	0.1	0	0	0	0.18	0.37	0.25	0.3
371	0.91	0.087	0	0	0	0.18	0.37	0.25	0.3
372	0.75	0.25	0	0	0	0.18	0.37	0.25	0.3
373	0	0	0	1	3	0	0	0.25	0
374	0	0	1	0	2	0.04	0.082	0.028	0.067
375	0.95	0.052	0	0	0	0.18	0.37	0.25	0.3
376	1	0.00063	0	0	0	0.18	0.37	0.25	0.3
377	0.43	0.57	0	0	1	0.18	0.43	0.31	0.34
378	1	0.00065	0	0	0	0.18	0.37	0.25	0.3
379	0	0	1	0	2	0.04	0.082	0.028	0.067
380	0	0	0	1	3	0	0	0.25	0
381	0.00046	0	1	0	2	0.04	0.082	0.028	0.067
382	0.26	0.74	0	0	1	0.18	0.43	0.31	0.34
383	1	0	0	0	0	0.18	0.37	0.25	0.3
384	0	0	1	0	2	0.04	0.082	0.028	0.067
385	1	0	0	0	0	0.18	0.37	0.25	0.3
386	0.71	0.29	0	0	0	0.18	0.37	0.25	0.3
387	0.94	0.057	0	0	0	0.18	0.37	0.25	0.3
388	0	1	0	0	1	0.18	0.43	0.31	0.34
389	1	0.00019	0	0	0	0.18	0.37	0.25	0.3
390	0	0	1	0	2	0.04	0.082	0.028	0.067
391	0	0	0	1	3	0	0	0.25	0
392	1	0	0	0	0	0.18	0.37	0.25	0.3
393	0	0	1	0	2	0.04	0.082	0.028	0.067
394	0.82	0.18	0	0	0	0.18	0.37	0.25	0.3
395	0	1	0	0	1	0.18	0.43	0.31	0.34
396	0	1	0	0	1	0.18	0.43	0.31	0.34
397	1	3.9e-05	0	0	0	0.18	0.37	0.25	0.3
398	0	1	0	0	1	0.18	0.43	0.31	0.34
399	0.85	0.15	0	0	0	0.18	0.37	0.25	0.3
400	0.0051	0.99	0	0	1	0.18	0.43	0.31	0.34
401	0	0.84	0.16	0	1	0.18	0.43	0.31	0.34
402	0.95	0.052	0	0	0	0.18	0.37	0.25	0.3
403	1	6.7e-06	0	0	0	0.18	0.37	0.25	0.3
404	0	0	1	0	2	0.04	0.082	0.028	0.067
405	0	1	0	0	1	0.18	0.43	0.31	0.34
406	0.44	0.56	0	0	1	0.18	0.43	0.31	0.34
407	0.85	0.15	0	0	0	0.18	0.37	0.25	0.3
408	0.67	0.33	0	0	0	0.18	0.37	0.25	0.3
409	0.66	0.34	0	0	0	0.18	0.37	0.25	0.3
410	0.13	0.87	0	0	1	0.18	0.43	0.31	0.34
411	1	0	0	0	0	0.18	0.37	0.25	0.3
412	0.96	0.04	0	0	0	0.18	0.37	0.25	0.3
413	0	1	0	0	1	0.18	0.43	0.31	0.34
414	0.74	0	0	0.26	0	0.18	0.37	0.25	0.3
415	0.99	0.0099	0	0	0	0.18	0.37	0.25	0.3
416	0	0	1	0	2	0.04	0.082	0.028	0.067
417	1	0	0	0	0	0.18	0.37	0.25	0.3
418	0.95	0.054	0	0	0	0.18	0.37	0.25	0.3
419	0	1	0	0	1	0.18	0.43	0.31	0.34
420	0.87	0.13	0	0	0	0.18	0.37	0.25	0.3
421	0	1	0	0	1	0.18	0.43	0.31	0.34
422	0	0.62	0.38	0	1	0.18	0.43	0.31	0.34
423	0	1	0	0	1	0.18	0.43	0.31	0.34
424	0.74	0.26	0	0	0	0.18	0.37	0.25	0.3
425	0	0	1	0	2	0.04	0.082	0.028	0.067
426	0.74	0.26	0	0	0	0.18	0.37	0.25	0.3
427	0.014	0.99	0	0	1	0.18	0.43	0.31	0.34
428	0.14	0.86	0	0	1	0.18	0.43	0.31	0.34
429	0.76	0.24	0	0	0	0.18	0.37	0.25	0.3
430	0.87	0.13	0	0	0	0.18	0.37	0.25	0.3
431	0.0037	1	0	0	1	0.18	0.43	0.31	0.34
432	0.89	0.11	0	0	0	0.18	0.37	0.25	0.3
433	0	1.1e-05	1	0	2	0.04	0.082	0.028	0.067
434	0	0	1	0	2	0.04	0.082	0.028	0.067
435	3.3e-06	0.00011	0	1	3	0	0	0.25	0
436	0	1	0	0	1	0.18	0.43	0.31	0.34
437	0.33	0.67	0	0	1	0.18	0.43	0.31	0.34
438	0	0.99	0.0056	0	1	0.18	0.43	0.31	0.34
439	0.17	0.83	0	0	1	0.18	0.43	0.31	0.34
440	0.067	0.93	0	0	1	0.18	0.43	0.31	0.34
441	0	1	0.00011	0	1	0.18	0.43	0.31	0.34
442	5.2e-05	1	0	0	1	0.18	0.43	0.31	0.34
443	0	0	1	0	2	0.04	0.082	0.028	0.067
444	1.2e-05	0	1	0	2	0.04	0.082	0.028	0.067
445	0	0.0012	1	0	2	0.04	0.082	0.028	0.067
446	0.41	0.59	0	0	1	0.18	0.43	0.31	0.34
447	0	0	0	1	3	0	0	0.25	0
448	0	0.58	0.42	0	1	0.18	0.43	0.31	0.34
449	0.98	0.023	0	0	0	0.18	0.37	0.25	0.3
450	0	0	0	1	3	0	0	0.25	0
451	0	0	1	0	2	0.04	0.082	0.028	0.067
452	0.81	0.19	0	0	0	0.18	0.37	0.25	0.3
453	0.3	0.7	0	0	1	0.18	0.43	0.31	0.34
454	0.93	0.066	0	0	0	0.18	0.37	0.25	0.3
455	2.8e-05	0	1	0	2	0.04	0.082	0.028	0.067
456	0.7	0.3	0	0	0	0.18	0.37	0.25	0.3
457	0.9	0.1	0	0	0	0.18	0.37	0.25	0.3
458	0.95	0.054	0	0	0	0.18	0.37	0.25	0.3
459	0.98	0.017	0	0	0	0.18	0.37	0.25	0.3
