SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
70	0.75	0.25	0	0	0.18	0.37	0.25	0.3
71	0	0	1	2	0.02	0.041	0.083	0.033
72	1	1.2e-06	0	0	0.18	0.37	0.25	0.3
73	0.013	0.99	0	1	0.18	0.43	0.25	0.39
74	0	0	1	2	0.02	0.041	0.083	0.033
75	0.91	0.092	0	0	0.18	0.37	0.25	0.3
76	0	0	1	2	0.02	0.041	0.083	0.033
77	0.95	0.05	0	0	0.18	0.37	0.25	0.3
78	0	0	1	2	0.02	0.041	0.083	0.033
79	0.55	0.45	0	0	0.18	0.37	0.25	0.3
80	0.98	0.021	0	0	0.18	0.37	0.25	0.3
81	1	0	0	0	0.18	0.37	0.25	0.3
82	1	0.00099	0	0	0.18	0.37	0.25	0.3
83	0.99	0.015	0	0	0.18	0.37	0.25	0.3
84	0.67	0.33	0	0	0.18	0.37	0.25	0.3
85	1	0	0	0	0.18	0.37	0.25	0.3
86	0.93	0.075	0	0	0.18	0.37	0.25	0.3
87	1	9.6e-05	0	0	0.18	0.37	0.25	0.3
88	0.88	0.12	0	0	0.18	0.37	0.25	0.3
89	1	2.7e-06	0	0	0.18	0.37	0.25	0.3
90	1	0	0	0	0.18	0.37	0.25	0.3
91	1	2.2e-06	0	0	0.18	0.37	0.25	0.3
92	0.96	0.036	0	0	0.18	0.37	0.25	0.3
93	0	1	0	1	0.18	0.43	0.25	0.39
94	1	5.2e-05	0	0	0.18	0.37	0.25	0.3
95	1	0.0043	0	0	0.18	0.37	0.25	0.3
96	0.59	0.41	0	0	0.18	0.37	0.25	0.3
97	0	0	1	2	0.02	0.041	0.083	0.033
98	1	3.2e-06	0	0	0.18	0.37	0.25	0.3
99	0	0	1	2	0.02	0.041	0.083	0.033
100	0	0	1	2	0.02	0.041	0.083	0.033
101	0.21	0.79	0	1	0.18	0.43	0.25	0.39
102	1	0.00013	0	0	0.18	0.37	0.25	0.3
103	0.57	0.43	0	0	0.18	0.37	0.25	0.3
104	1	1.6e-05	0	0	0.18	0.37	0.25	0.3
105	1	0	0	0	0.18	0.37	0.25	0.3
106	0	1	0	1	0.18	0.43	0.25	0.39
107	0.99	0.0093	0	0	0.18	0.37	0.25	0.3
108	0.98	0.024	0	0	0.18	0.37	0.25	0.3
109	1	1.1e-05	0	0	0.18	0.37	0.25	0.3
110	1	0.0025	0	0	0.18	0.37	0.25	0.3
111	1	0.00075	0	0	0.18	0.37	0.25	0.3
112	0.99	0.007	0	0	0.18	0.37	0.25	0.3
113	1	0.00082	0	0	0.18	0.37	0.25	0.3
114	0	1	0	1	0.18	0.43	0.25	0.39
115	0	0	1	2	0.02	0.041	0.083	0.033
116	0	1	0	1	0.18	0.43	0.25	0.39
117	1	0	0	0	0.18	0.37	0.25	0.3
118	1	0	0	0	0.18	0.37	0.25	0.3
119	0.99	0.012	0	0	0.18	0.37	0.25	0.3
120	0.99	0.0093	0	0	0.18	0.37	0.25	0.3
121	0	0	1	2	0.02	0.041	0.083	0.033
122	0	0	1	2	0.02	0.041	0.083	0.033
123	0.97	0.027	0	0	0.18	0.37	0.25	0.3
124	1	0.0011	0	0	0.18	0.37	0.25	0.3
125	1	0.0016	0	0	0.18	0.37	0.25	0.3
126	1	0.00047	0	0	0.18	0.37	0.25	0.3
127	1	1.6e-06	0	0	0.18	0.37	0.25	0.3
128	0.98	6.1e-06	0.022	0	0.18	0.37	0.25	0.3
129	0.87	0.13	0	0	0.18	0.37	0.25	0.3
130	0.93	0.068	0	0	0.18	0.37	0.25	0.3
131	0.0022	0	1	2	0.02	0.041	0.083	0.033
132	0.99	0.01	0	0	0.18	0.37	0.25	0.3
133	0	0	1	2	0.02	0.041	0.083	0.033
134	0.00011	1	0	1	0.18	0.43	0.25	0.39
135	1	0	0	0	0.18	0.37	0.25	0.3
136	0.00071	1	0	1	0.18	0.43	0.25	0.39
137	0	0	1	2	0.02	0.041	0.083	0.033
138	0	0	1	2	0.02	0.041	0.083	0.033
139	4.3e-06	1	0	1	0.18	0.43	0.25	0.39
140	1	2.1e-06	0	0	0.18	0.37	0.25	0.3
141	0	1	0	1	0.18	0.43	0.25	0.39
142	0	1	0	1	0.18	0.43	0.25	0.39
143	0	0	1	2	0.02	0.041	0.083	0.033
144	7.7e-05	1	0	1	0.18	0.43	0.25	0.39
145	1	1.3e-05	0	0	0.18	0.37	0.25	0.3
146	1	0	0	0	0.18	0.37	0.25	0.3
147	0.28	0.72	0	1	0.18	0.43	0.25	0.39
148	0	1	0	1	0.18	0.43	0.25	0.39
149	1	0.0032	0	0	0.18	0.37	0.25	0.3
150	0	0	1	2	0.02	0.041	0.083	0.033
151	1	0.00026	0	0	0.18	0.37	0.25	0.3
152	1	0.0012	0	0	0.18	0.37	0.25	0.3
153	0.034	0.97	0	1	0.18	0.43	0.25	0.39
154	0.31	0.69	0	1	0.18	0.43	0.25	0.39
155	0	1	0	1	0.18	0.43	0.25	0.39
156	0.0033	1	0	1	0.18	0.43	0.25	0.39
157	0.99	0.012	0	0	0.18	0.37	0.25	0.3
158	1	0	0	0	0.18	0.37	0.25	0.3
159	0	0	1	2	0.02	0.041	0.083	0.033
160	1	3e-05	0	0	0.18	0.37	0.25	0.3
161	0.98	0.02	0	0	0.18	0.37	0.25	0.3
162	0.99	0.0059	0	0	0.18	0.37	0.25	0.3
163	0.99	0.0091	0	0	0.18	0.37	0.25	0.3
164	0.59	0.41	0	0	0.18	0.37	0.25	0.3
165	0	0	1	2	0.02	0.041	0.083	0.033
166	0.88	0.12	0	0	0.18	0.37	0.25	0.3
167	0	1	0	1	0.18	0.43	0.25	0.39
168	0.84	0.16	0	0	0.18	0.37	0.25	0.3
169	0.14	0.86	0	1	0.18	0.43	0.25	0.39
170	1	0.0021	0	0	0.18	0.37	0.25	0.3
171	0	0	1	2	0.02	0.041	0.083	0.033
172	0	0	1	2	0.02	0.041	0.083	0.033
173	1	0.0045	0	0	0.18	0.37	0.25	0.3
174	0.82	0.18	0	0	0.18	0.37	0.25	0.3
175	0	0	1	2	0.02	0.041	0.083	0.033
176	0	1	0	1	0.18	0.43	0.25	0.39
177	0	0	1	2	0.02	0.041	0.083	0.033
178	1	3.1e-05	0	0	0.18	0.37	0.25	0.3
179	0.97	0.034	0	0	0.18	0.37	0.25	0.3
180	1	0.00014	0	0	0.18	0.37	0.25	0.3
181	0	0	1	2	0.02	0.041	0.083	0.033
182	1	2.5e-05	0	0	0.18	0.37	0.25	0.3
183	1	0.0002	0	0	0.18	0.37	0.25	0.3
184	1	0	0	0	0.18	0.37	0.25	0.3
185	0	1	0	1	0.18	0.43	0.25	0.39
186	0.97	0.025	0	0	0.18	0.37	0.25	0.3
187	0	0	1	2	0.02	0.041	0.083	0.033
188	1	0.0039	0	0	0.18	0.37	0.25	0.3
189	1	0	0	0	0.18	0.37	0.25	0.3
190	0	0	1	2	0.02	0.041	0.083	0.033
191	0	0	1	2	0.02	0.041	0.083	0.033
192	0.94	0.06	0	0	0.18	0.37	0.25	0.3
193	0	0	1	2	0.02	0.041	0.083	0.033
194	0	0	1	2	0.02	0.041	0.083	0.033
195	0.7	0.3	0	0	0.18	0.37	0.25	0.3
196	0.95	0.054	0	0	0.18	0.37	0.25	0.3
197	0.98	0.023	0	0	0.18	0.37	0.25	0.3
198	0	0	1	2	0.02	0.041	0.083	0.033
199	0	0	1	2	0.02	0.041	0.083	0.033
200	1	2.7e-05	0	0	0.18	0.37	0.25	0.3
201	0	0	1	2	0.02	0.041	0.083	0.033
202	0	1	5.7e-05	1	0.18	0.43	0.25	0.39
203	0.95	0.045	0	0	0.18	0.37	0.25	0.3
204	0.99	0.012	0	0	0.18	0.37	0.25	0.3
205	0.19	0.81	0	1	0.18	0.43	0.25	0.39
206	1	0	0	0	0.18	0.37	0.25	0.3
207	0.94	0.064	0	0	0.18	0.37	0.25	0.3
208	0	1	0	1	0.18	0.43	0.25	0.39
209	0.98	0.023	0	0	0.18	0.37	0.25	0.3
210	1	0.00016	0	0	0.18	0.37	0.25	0.3
211	1	0	0	0	0.18	0.37	0.25	0.3
212	0	0	1	2	0.02	0.041	0.083	0.033
213	0.18	0.82	0	1	0.18	0.43	0.25	0.39
214	0.74	0.26	0	0	0.18	0.37	0.25	0.3
215	0	0	1	2	0.02	0.041	0.083	0.033
216	0.004	1	0	1	0.18	0.43	0.25	0.39
217	0.99	0.0091	0	0	0.18	0.37	0.25	0.3
218	0.89	0.11	0	0	0.18	0.37	0.25	0.3
219	0.17	0.83	0	1	0.18	0.43	0.25	0.39
220	0.024	0.98	0	1	0.18	0.43	0.25	0.39
221	0	0	1	2	0.02	0.041	0.083	0.033
222	0.95	0.052	0	0	0.18	0.37	0.25	0.3
223	1	0.0032	0	0	0.18	0.37	0.25	0.3
224	1	0	0	0	0.18	0.37	0.25	0.3
225	0	0	1	2	0.02	0.041	0.083	0.033
226	0	0	1	2	0.02	0.041	0.083	0.033
227	0	0	1	2	0.02	0.041	0.083	0.033
228	1	0.00024	0	0	0.18	0.37	0.25	0.3
229	1	0.0031	0	0	0.18	0.37	0.25	0.3
230	0.98	0.017	0	0	0.18	0.37	0.25	0.3
231	0	1	0	1	0.18	0.43	0.25	0.39
232	1	0.0014	0	0	0.18	0.37	0.25	0.3
233	0.99	0.014	0	0	0.18	0.37	0.25	0.3
234	0	0.98	0.016	1	0.18	0.43	0.25	0.39
235	0.086	0.91	0	1	0.18	0.43	0.25	0.39
236	1	0	2.5e-06	0	0.18	0.37	0.25	0.3
237	0	0	1	2	0.02	0.041	0.083	0.033
238	0	0	1	2	0.02	0.041	0.083	0.033
239	0.83	0.17	0	0	0.18	0.37	0.25	0.3
240	1	0	0	0	0.18	0.37	0.25	0.3
241	0.095	0.91	0	1	0.18	0.43	0.25	0.39
242	1	6.5e-06	0	0	0.18	0.37	0.25	0.3
243	0	0	1	2	0.02	0.041	0.083	0.033
244	3.5e-05	1	0	1	0.18	0.43	0.25	0.39
245	1	0.0012	0	0	0.18	0.37	0.25	0.3
246	0.0058	0.99	0	1	0.18	0.43	0.25	0.39
247	1	0.00098	3.8e-05	0	0.18	0.37	0.25	0.3
248	0	0	1	2	0.02	0.041	0.083	0.033
249	0.99	0.012	0	0	0.18	0.37	0.25	0.3
250	1	0.00045	0	0	0.18	0.37	0.25	0.3
251	0.74	0.26	0	0	0.18	0.37	0.25	0.3
252	1	0	0	0	0.18	0.37	0.25	0.3
253	0.99	0.0076	0	0	0.18	0.37	0.25	0.3
254	0	0	1	2	0.02	0.041	0.083	0.033
255	0.84	0.16	0	0	0.18	0.37	0.25	0.3
256	0.62	0.38	0	0	0.18	0.37	0.25	0.3
257	0.83	0.17	0	0	0.18	0.37	0.25	0.3
258	1	0.0038	0	0	0.18	0.37	0.25	0.3
259	0	0	1	2	0.02	0.041	0.083	0.033
260	3.2e-06	0	1	2	0.02	0.041	0.083	0.033
261	0.91	0.086	0	0	0.18	0.37	0.25	0.3
262	0.016	0.98	0	1	0.18	0.43	0.25	0.39
263	0	0	1	2	0.02	0.041	0.083	0.033
264	0.00035	1	0	1	0.18	0.43	0.25	0.39
265	1	0.00051	0	0	0.18	0.37	0.25	0.3
266	0	1	0	1	0.18	0.43	0.25	0.39
267	0.72	0.28	0	0	0.18	0.37	0.25	0.3
268	0	0	1	2	0.02	0.041	0.083	0.033
269	0.79	0	0.21	0	0.18	0.37	0.25	0.3
270	0.89	0.11	0	0	0.18	0.37	0.25	0.3
271	1	0	0	0	0.18	0.37	0.25	0.3
272	0	0	1	2	0.02	0.041	0.083	0.033
273	0.99	0.0089	0	0	0.18	0.37	0.25	0.3
274	0.98	0.017	0	0	0.18	0.37	0.25	0.3
275	1	4.2e-05	0	0	0.18	0.37	0.25	0.3
276	0.7	0.3	0	0	0.18	0.37	0.25	0.3
277	0.96	0.04	0	0	0.18	0.37	0.25	0.3
278	1	0	0	0	0.18	0.37	0.25	0.3
279	0	0	1	2	0.02	0.041	0.083	0.033
280	0	0	1	2	0.02	0.041	0.083	0.033
281	0.52	0.48	0	0	0.18	0.37	0.25	0.3
282	0.75	0.25	0	0	0.18	0.37	0.25	0.3
283	1	0	0	0	0.18	0.37	0.25	0.3
284	0.077	0.92	0	1	0.18	0.43	0.25	0.39
285	1	0.0026	0	0	0.18	0.37	0.25	0.3
286	0.98	0.02	0	0	0.18	0.37	0.25	0.3
287	0.87	0.13	0	0	0.18	0.37	0.25	0.3
288	1	1.3e-05	0	0	0.18	0.37	0.25	0.3
289	1	0.0006	0	0	0.18	0.37	0.25	0.3
290	0	0	1	2	0.02	0.041	0.083	0.033
291	0.42	0.58	0	1	0.18	0.43	0.25	0.39
292	0.49	0.51	0	1	0.18	0.43	0.25	0.39
293	0.23	0.77	0	1	0.18	0.43	0.25	0.39
294	1	4.5e-06	0	0	0.18	0.37	0.25	0.3
295	0	0	1	2	0.02	0.041	0.083	0.033
296	0.97	0.034	0	0	0.18	0.37	0.25	0.3
297	0.059	0.94	0	1	0.18	0.43	0.25	0.39
298	0.49	0.51	0	1	0.18	0.43	0.25	0.39
299	0.73	0.27	0	0	0.18	0.37	0.25	0.3
300	0.9	0.1	0	0	0.18	0.37	0.25	0.3
301	0.0023	1	0	1	0.18	0.43	0.25	0.39
302	0.44	0.56	0	1	0.18	0.43	0.25	0.39
303	0.99	0.0054	0	0	0.18	0.37	0.25	0.3
304	0.23	0.77	0	1	0.18	0.43	0.25	0.39
305	1	0.002	0	0	0.18	0.37	0.25	0.3
306	1	4.7e-06	0	0	0.18	0.37	0.25	0.3
307	0.84	0.16	0	0	0.18	0.37	0.25	0.3
308	0.29	0.71	0	1	0.18	0.43	0.25	0.39
309	0	0	1	2	0.02	0.041	0.083	0.033
310	2.1e-06	0	1	2	0.02	0.041	0.083	0.033
311	0.99	0.012	0	0	0.18	0.37	0.25	0.3
312	1	0	0	0	0.18	0.37	0.25	0.3
313	0.0063	0.99	0	1	0.18	0.43	0.25	0.39
314	0	1	0	1	0.18	0.43	0.25	0.39
315	0.99	0.011	0	0	0.18	0.37	0.25	0.3
316	0.75	0.25	0	0	0.18	0.37	0.25	0.3
317	0.82	0.18	0	0	0.18	0.37	0.25	0.3
318	0	0	1	2	0.02	0.041	0.083	0.033
319	0.0047	1	0	1	0.18	0.43	0.25	0.39
320	1	0.0039	0	0	0.18	0.37	0.25	0.3
321	0.62	0.38	0	0	0.18	0.37	0.25	0.3
322	0.004	1	0	1	0.18	0.43	0.25	0.39
323	0	0	1	2	0.02	0.041	0.083	0.033
324	1	3e-06	0	0	0.18	0.37	0.25	0.3
325	1	0.00077	0	0	0.18	0.37	0.25	0.3
326	1	7e-06	0	0	0.18	0.37	0.25	0.3
327	1	0.00021	0	0	0.18	0.37	0.25	0.3
328	1	3.6e-05	0	0	0.18	0.37	0.25	0.3
329	0.97	0.032	0	0	0.18	0.37	0.25	0.3
330	0.94	0.057	0	0	0.18	0.37	0.25	0.3
331	1	0.00014	0	0	0.18	0.37	0.25	0.3
332	1	0.0028	0	0	0.18	0.37	0.25	0.3
333	0.98	0.02	0	0	0.18	0.37	0.25	0.3
334	1	0.0012	0	0	0.18	0.37	0.25	0.3
335	1	7.7e-05	0	0	0.18	0.37	0.25	0.3
336	0.96	0.037	0	0	0.18	0.37	0.25	0.3
337	1	0	0	0	0.18	0.37	0.25	0.3
338	1	0	0	0	0.18	0.37	0.25	0.3
339	0.99	0.0057	0	0	0.18	0.37	0.25	0.3
340	0	0	1	2	0.02	0.041	0.083	0.033
341	1	5.6e-05	0	0	0.18	0.37	0.25	0.3
342	1	0	0	0	0.18	0.37	0.25	0.3
343	0.97	0.03	0	0	0.18	0.37	0.25	0.3
344	0.94	0.061	0	0	0.18	0.37	0.25	0.3
345	0.96	0.044	0	0	0.18	0.37	0.25	0.3
346	1	0	0	0	0.18	0.37	0.25	0.3
347	1	0.0012	0	0	0.18	0.37	0.25	0.3
348	0.93	0.073	0	0	0.18	0.37	0.25	0.3
349	0.99	0.0079	0	0	0.18	0.37	0.25	0.3
350	0.98	0.019	0	0	0.18	0.37	0.25	0.3
351	1	0.00023	0	0	0.18	0.37	0.25	0.3
352	1	0	0	0	0.18	0.37	0.25	0.3
353	0.88	0.12	0	0	0.18	0.37	0.25	0.3
354	1	0	0	0	0.18	0.37	0.25	0.3
355	0	0	1	2	0.02	0.041	0.083	0.033
356	0.98	0.021	0	0	0.18	0.37	0.25	0.3
357	0.017	0	0.98	2	0.02	0.041	0.083	0.033
358	1	2.5e-05	0	0	0.18	0.37	0.25	0.3
359	0.97	0.03	0	0	0.18	0.37	0.25	0.3
360	0.51	0.49	0	0	0.18	0.37	0.25	0.3
361	1	1.7e-05	0	0	0.18	0.37	0.25	0.3
362	0	0	1	2	0.02	0.041	0.083	0.033
363	0.98	0.015	0	0	0.18	0.37	0.25	0.3
364	0.94	0.061	0	0	0.18	0.37	0.25	0.3
365	0	1	0	1	0.18	0.43	0.25	0.39
366	0	0	1	2	0.02	0.041	0.083	0.033
367	0	1	0	1	0.18	0.43	0.25	0.39
368	0.3	0.7	0	1	0.18	0.43	0.25	0.39
369	1	0	0	0	0.18	0.37	0.25	0.3
370	0.94	0.057	0	0	0.18	0.37	0.25	0.3
371	0.96	0.037	0	0	0.18	0.37	0.25	0.3
372	0.8	0.2	0	0	0.18	0.37	0.25	0.3
373	0	0	1	2	0.02	0.041	0.083	0.033
374	0	0	1	2	0.02	0.041	0.083	0.033
375	0.99	0.0084	0	0	0.18	0.37	0.25	0.3
376	1	8.8e-05	0	0	0.18	0.37	0.25	0.3
377	1	0.00056	0	0	0.18	0.37	0.25	0.3
378	1	4.9e-05	0	0	0.18	0.37	0.25	0.3
379	0	0	1	2	0.02	0.041	0.083	0.033
380	0	0	1	2	0.02	0.041	0.083	0.033
381	1	0	0	0	0.18	0.37	0.25	0.3
382	1	0.001	0	0	0.18	0.37	0.25	0.3
383	1	0	0	0	0.18	0.37	0.25	0.3
384	0	0	1	2	0.02	0.041	0.083	0.033
385	1	0	0	0	0.18	0.37	0.25	0.3
386	0.86	0.14	0	0	0.18	0.37	0.25	0.3
387	0.99	0.0062	0	0	0.18	0.37	0.25	0.3
388	0	1	0	1	0.18	0.43	0.25	0.39
389	1	0.00081	0	0	0.18	0.37	0.25	0.3
390	0	0	1	2	0.02	0.041	0.083	0.033
391	0	0	1	2	0.02	0.041	0.083	0.033
392	1	4.2e-06	0	0	0.18	0.37	0.25	0.3
393	0	0	1	2	0.02	0.041	0.083	0.033
394	0.94	0.064	0	0	0.18	0.37	0.25	0.3
395	1	0	0	0	0.18	0.37	0.25	0.3
396	0.59	0.41	0	0	0.18	0.37	0.25	0.3
397	0.99	0.007	0	0	0.18	0.37	0.25	0.3
398	0.97	0.029	0	0	0.18	0.37	0.25	0.3
399	1	0.00023	0	0	0.18	0.37	0.25	0.3
400	0.0095	0.99	0	1	0.18	0.43	0.25	0.39
401	0	0	1	2	0.02	0.041	0.083	0.033
402	0.92	0.081	0	0	0.18	0.37	0.25	0.3
403	1	3.1e-06	0	0	0.18	0.37	0.25	0.3
404	0	0	1	2	0.02	0.041	0.083	0.033
405	0	0	1	2	0.02	0.041	0.083	0.033
406	0.96	0.042	0	0	0.18	0.37	0.25	0.3
407	0.85	0.15	0	0	0.18	0.37	0.25	0.3
408	0.72	0.28	0	0	0.18	0.37	0.25	0.3
409	0.95	0.054	0	0	0.18	0.37	0.25	0.3
410	0.14	0.86	0	1	0.18	0.43	0.25	0.39
411	1	0	0	0	0.18	0.37	0.25	0.3
412	0.91	0.091	0	0	0.18	0.37	0.25	0.3
413	0	1	0	1	0.18	0.43	0.25	0.39
414	1	0	7.5e-05	0	0.18	0.37	0.25	0.3
415	1	0.00055	0	0	0.18	0.37	0.25	0.3
416	0	0	1	2	0.02	0.041	0.083	0.033
417	1	0	0	0	0.18	0.37	0.25	0.3
418	0.99	0.0073	0	0	0.18	0.37	0.25	0.3
419	0	1	0	1	0.18	0.43	0.25	0.39
420	0	1	0	1	0.18	0.43	0.25	0.39
421	0	1	0	1	0.18	0.43	0.25	0.39
422	0	0	1	2	0.02	0.041	0.083	0.033
423	0	1	0	1	0.18	0.43	0.25	0.39
424	0.93	0.071	0	0	0.18	0.37	0.25	0.3
425	0	0	1	2	0.02	0.041	0.083	0.033
426	0.8	0.2	0	0	0.18	0.37	0.25	0.3
427	0.63	0.37	0	0	0.18	0.37	0.25	0.3
428	0.39	0.61	0	1	0.18	0.43	0.25	0.39
429	0.92	0.083	0	0	0.18	0.37	0.25	0.3
430	0.94	0.057	0	0	0.18	0.37	0.25	0.3
431	0.00079	1	0	1	0.18	0.43	0.25	0.39
432	0.88	0.12	0	0	0.18	0.37	0.25	0.3
433	0	1	0	1	0.18	0.43	0.25	0.39
434	0	1	0	1	0.18	0.43	0.25	0.39
435	0.0019	2.6e-06	1	2	0.02	0.041	0.083	0.033
436	0	1	0	1	0.18	0.43	0.25	0.39
437	0.92	0.079	0	0	0.18	0.37	0.25	0.3
438	0	1	0.00023	1	0.18	0.43	0.25	0.39
439	0.87	0.13	0	0	0.18	0.37	0.25	0.3
440	0.74	0.26	0	0	0.18	0.37	0.25	0.3
441	0	1	0	1	0.18	0.43	0.25	0.39
442	0.0043	1	0	1	0.18	0.43	0.25	0.39
443	0	0	1	2	0.02	0.041	0.083	0.033
444	1	0	1.6e-05	0	0.18	0.37	0.25	0.3
445	0	1	0	1	0.18	0.43	0.25	0.39
446	0.56	0.44	0	0	0.18	0.37	0.25	0.3
447	0	0	1	2	0.02	0.041	0.083	0.033
448	0	1	0	1	0.18	0.43	0.25	0.39
449	0.83	0.17	0	0	0.18	0.37	0.25	0.3
450	0	0	1	2	0.02	0.041	0.083	0.033
451	0	0	1	2	0.02	0.041	0.083	0.033
452	0.83	0.17	0	0	0.18	0.37	0.25	0.3
453	0.79	0.21	0	0	0.18	0.37	0.25	0.3
454	0.99	0.0066	0	0	0.18	0.37	0.25	0.3
455	0.8	0	0.2	0	0.18	0.37	0.25	0.3
456	0.84	0.16	0	0	0.18	0.37	0.25	0.3
457	0.99	0.0071	0	0	0.18	0.37	0.25	0.3
458	0.95	0.054	0	0	0.18	0.37	0.25	0.3
459	0.89	0.11	0	0	0.18	0.37	0.25	0.3
460	0.81	0.19	0	0	0.18	0.37	0.25	0.3
461	0	1	0	1	0.18	0.43	0.25	0.39
462	0	0	1	2	0.02	0.041	0.083	0.033
463	1	0	0	0	0.18	0.37	0.25	0.3
464	0	1	0	1	0.18	0.43	0.25	0.39
465	1	1.8e-05	0	0	0.18	0.37	0.25	0.3
466	1	0.0018	0	0	0.18	0.37	0.25	0.3
467	1	2.4e-05	0	0	0.18	0.37	0.25	0.3
468	0	0	1	2	0.02	0.041	0.083	0.033
469	0.91	0.092	0	0	0.18	0.37	0.25	0.3
470	0	1	0	1	0.18	0.43	0.25	0.39
471	0	0	1	2	0.02	0.041	0.083	0.033
472	0	0	1	2	0.02	0.041	0.083	0.033
473	0.99	0.0095	0	0	0.18	0.37	0.25	0.3
474	0	0	1	2	0.02	0.041	0.083	0.033
475	0.33	0.67	0	1	0.18	0.43	0.25	0.39
476	0	0	1	2	0.02	0.041	0.083	0.033
477	1	0.00015	0	0	0.18	0.37	0.25	0.3
478	1	0	0	0	0.18	0.37	0.25	0.3
479	0.17	0.83	0	1	0.18	0.43	0.25	0.39
480	0.03	0.97	0	1	0.18	0.43	0.25	0.39
481	1	0.0044	0	0	0.18	0.37	0.25	0.3
482	0	0	1	2	0.02	0.041	0.083	0.033
483	0	1	0	1	0.18	0.43	0.25	0.39
484	0.0016	1	0	1	0.18	0.43	0.25	0.39
485	0.073	0.93	0	1	0.18	0.43	0.25	0.39
486	0.00031	1	0	1	0.18	0.43	0.25	0.39
