SNV	cluster0	cluster	dcf0	dcf1	dcf2	dcf3
57	1	0	0.18	0.37	0.25	0.3
58	1	0	0.18	0.37	0.25	0.3
59	1	0	0.18	0.37	0.25	0.3
60	1	0	0.18	0.37	0.25	0.3
61	1	0	0.18	0.37	0.25	0.3
62	1	0	0.18	0.37	0.25	0.3
63	1	0	0.18	0.37	0.25	0.3
64	1	0	0.18	0.37	0.25	0.3
65	1	0	0.18	0.37	0.25	0.3
66	1	0	0.18	0.37	0.25	0.3
67	1	0	0.18	0.37	0.25	0.3
68	1	0	0.18	0.37	0.25	0.3
69	1	0	0.18	0.37	0.25	0.3
70	1	0	0.18	0.37	0.25	0.3
71	1	0	0.18	0.37	0.25	0.3
72	1	0	0.18	0.37	0.25	0.3
73	1	0	0.18	0.37	0.25	0.3
74	1	0	0.18	0.37	0.25	0.3
75	1	0	0.18	0.37	0.25	0.3
76	1	0	0.18	0.37	0.25	0.3
77	1	0	0.18	0.37	0.25	0.3
78	1	0	0.18	0.37	0.25	0.3
79	1	0	0.18	0.37	0.25	0.3
80	1	0	0.18	0.37	0.25	0.3
81	1	0	0.18	0.37	0.25	0.3
82	1	0	0.18	0.37	0.25	0.3
83	1	0	0.18	0.37	0.25	0.3
84	1	0	0.18	0.37	0.25	0.3
85	1	0	0.18	0.37	0.25	0.3
86	1	0	0.18	0.37	0.25	0.3
87	1	0	0.18	0.37	0.25	0.3
88	1	0	0.18	0.37	0.25	0.3
89	1	0	0.18	0.37	0.25	0.3
90	1	0	0.18	0.37	0.25	0.3
91	1	0	0.18	0.37	0.25	0.3
92	1	0	0.18	0.37	0.25	0.3
93	1	0	0.18	0.37	0.25	0.3
94	1	0	0.18	0.37	0.25	0.3
95	1	0	0.18	0.37	0.25	0.3
96	1	0	0.18	0.37	0.25	0.3
97	1	0	0.18	0.37	0.25	0.3
98	1	0	0.18	0.37	0.25	0.3
99	1	0	0.18	0.37	0.25	0.3
100	1	0	0.18	0.37	0.25	0.3
101	1	0	0.18	0.37	0.25	0.3
102	1	0	0.18	0.37	0.25	0.3
103	1	0	0.18	0.37	0.25	0.3
104	1	0	0.18	0.37	0.25	0.3
105	1	0	0.18	0.37	0.25	0.3
106	1	0	0.18	0.37	0.25	0.3
107	1	0	0.18	0.37	0.25	0.3
108	1	0	0.18	0.37	0.25	0.3
109	1	0	0.18	0.37	0.25	0.3
110	1	0	0.18	0.37	0.25	0.3
111	1	0	0.18	0.37	0.25	0.3
112	1	0	0.18	0.37	0.25	0.3
113	1	0	0.18	0.37	0.25	0.3
114	1	0	0.18	0.37	0.25	0.3
115	1	0	0.18	0.37	0.25	0.3
116	1	0	0.18	0.37	0.25	0.3
117	1	0	0.18	0.37	0.25	0.3
118	1	0	0.18	0.37	0.25	0.3
119	1	0	0.18	0.37	0.25	0.3
120	1	0	0.18	0.37	0.25	0.3
121	1	0	0.18	0.37	0.25	0.3
122	1	0	0.18	0.37	0.25	0.3
123	1	0	0.18	0.37	0.25	0.3
124	1	0	0.18	0.37	0.25	0.3
125	1	0	0.18	0.37	0.25	0.3
126	1	0	0.18	0.37	0.25	0.3
127	1	0	0.18	0.37	0.25	0.3
128	1	0	0.18	0.37	0.25	0.3
129	1	0	0.18	0.37	0.25	0.3
130	1	0	0.18	0.37	0.25	0.3
131	1	0	0.18	0.37	0.25	0.3
132	1	0	0.18	0.37	0.25	0.3
133	1	0	0.18	0.37	0.25	0.3
134	1	0	0.18	0.37	0.25	0.3
135	1	0	0.18	0.37	0.25	0.3
136	1	0	0.18	0.37	0.25	0.3
137	1	0	0.18	0.37	0.25	0.3
138	1	0	0.18	0.37	0.25	0.3
139	1	0	0.18	0.37	0.25	0.3
140	1	0	0.18	0.37	0.25	0.3
141	1	0	0.18	0.37	0.25	0.3
142	1	0	0.18	0.37	0.25	0.3
143	1	0	0.18	0.37	0.25	0.3
144	1	0	0.18	0.37	0.25	0.3
145	1	0	0.18	0.37	0.25	0.3
146	1	0	0.18	0.37	0.25	0.3
147	1	0	0.18	0.37	0.25	0.3
148	1	0	0.18	0.37	0.25	0.3
149	1	0	0.18	0.37	0.25	0.3
150	1	0	0.18	0.37	0.25	0.3
151	1	0	0.18	0.37	0.25	0.3
152	1	0	0.18	0.37	0.25	0.3
153	1	0	0.18	0.37	0.25	0.3
154	1	0	0.18	0.37	0.25	0.3
155	1	0	0.18	0.37	0.25	0.3
156	1	0	0.18	0.37	0.25	0.3
157	1	0	0.18	0.37	0.25	0.3
158	1	0	0.18	0.37	0.25	0.3
159	1	0	0.18	0.37	0.25	0.3
160	1	0	0.18	0.37	0.25	0.3
161	1	0	0.18	0.37	0.25	0.3
162	1	0	0.18	0.37	0.25	0.3
163	1	0	0.18	0.37	0.25	0.3
164	1	0	0.18	0.37	0.25	0.3
165	1	0	0.18	0.37	0.25	0.3
166	1	0	0.18	0.37	0.25	0.3
167	1	0	0.18	0.37	0.25	0.3
168	1	0	0.18	0.37	0.25	0.3
169	1	0	0.18	0.37	0.25	0.3
170	1	0	0.18	0.37	0.25	0.3
171	1	0	0.18	0.37	0.25	0.3
172	1	0	0.18	0.37	0.25	0.3
173	1	0	0.18	0.37	0.25	0.3
174	1	0	0.18	0.37	0.25	0.3
175	1	0	0.18	0.37	0.25	0.3
176	1	0	0.18	0.37	0.25	0.3
177	1	0	0.18	0.37	0.25	0.3
178	1	0	0.18	0.37	0.25	0.3
179	1	0	0.18	0.37	0.25	0.3
180	1	0	0.18	0.37	0.25	0.3
181	1	0	0.18	0.37	0.25	0.3
182	1	0	0.18	0.37	0.25	0.3
183	1	0	0.18	0.37	0.25	0.3
184	1	0	0.18	0.37	0.25	0.3
185	1	0	0.18	0.37	0.25	0.3
186	1	0	0.18	0.37	0.25	0.3
187	1	0	0.18	0.37	0.25	0.3
188	1	0	0.18	0.37	0.25	0.3
189	1	0	0.18	0.37	0.25	0.3
190	1	0	0.18	0.37	0.25	0.3
191	1	0	0.18	0.37	0.25	0.3
192	1	0	0.18	0.37	0.25	0.3
193	1	0	0.18	0.37	0.25	0.3
194	1	0	0.18	0.37	0.25	0.3
195	1	0	0.18	0.37	0.25	0.3
196	1	0	0.18	0.37	0.25	0.3
197	1	0	0.18	0.37	0.25	0.3
198	1	0	0.18	0.37	0.25	0.3
199	1	0	0.18	0.37	0.25	0.3
200	1	0	0.18	0.37	0.25	0.3
201	1	0	0.18	0.37	0.25	0.3
202	1	0	0.18	0.37	0.25	0.3
203	1	0	0.18	0.37	0.25	0.3
204	1	0	0.18	0.37	0.25	0.3
205	1	0	0.18	0.37	0.25	0.3
206	1	0	0.18	0.37	0.25	0.3
207	1	0	0.18	0.37	0.25	0.3
208	1	0	0.18	0.37	0.25	0.3
209	1	0	0.18	0.37	0.25	0.3
210	1	0	0.18	0.37	0.25	0.3
211	1	0	0.18	0.37	0.25	0.3
212	1	0	0.18	0.37	0.25	0.3
213	1	0	0.18	0.37	0.25	0.3
214	1	0	0.18	0.37	0.25	0.3
215	1	0	0.18	0.37	0.25	0.3
216	1	0	0.18	0.37	0.25	0.3
217	1	0	0.18	0.37	0.25	0.3
218	1	0	0.18	0.37	0.25	0.3
219	1	0	0.18	0.37	0.25	0.3
220	1	0	0.18	0.37	0.25	0.3
221	1	0	0.18	0.37	0.25	0.3
222	1	0	0.18	0.37	0.25	0.3
223	1	0	0.18	0.37	0.25	0.3
224	1	0	0.18	0.37	0.25	0.3
225	1	0	0.18	0.37	0.25	0.3
226	1	0	0.18	0.37	0.25	0.3
227	1	0	0.18	0.37	0.25	0.3
228	1	0	0.18	0.37	0.25	0.3
229	1	0	0.18	0.37	0.25	0.3
230	1	0	0.18	0.37	0.25	0.3
231	1	0	0.18	0.37	0.25	0.3
232	1	0	0.18	0.37	0.25	0.3
233	1	0	0.18	0.37	0.25	0.3
234	1	0	0.18	0.37	0.25	0.3
235	1	0	0.18	0.37	0.25	0.3
236	1	0	0.18	0.37	0.25	0.3
237	1	0	0.18	0.37	0.25	0.3
238	1	0	0.18	0.37	0.25	0.3
239	1	0	0.18	0.37	0.25	0.3
240	1	0	0.18	0.37	0.25	0.3
241	1	0	0.18	0.37	0.25	0.3
242	1	0	0.18	0.37	0.25	0.3
243	1	0	0.18	0.37	0.25	0.3
244	1	0	0.18	0.37	0.25	0.3
245	1	0	0.18	0.37	0.25	0.3
246	1	0	0.18	0.37	0.25	0.3
247	1	0	0.18	0.37	0.25	0.3
248	1	0	0.18	0.37	0.25	0.3
249	1	0	0.18	0.37	0.25	0.3
250	1	0	0.18	0.37	0.25	0.3
251	1	0	0.18	0.37	0.25	0.3
252	1	0	0.18	0.37	0.25	0.3
253	1	0	0.18	0.37	0.25	0.3
254	1	0	0.18	0.37	0.25	0.3
255	1	0	0.18	0.37	0.25	0.3
256	1	0	0.18	0.37	0.25	0.3
257	1	0	0.18	0.37	0.25	0.3
258	1	0	0.18	0.37	0.25	0.3
259	1	0	0.18	0.37	0.25	0.3
260	1	0	0.18	0.37	0.25	0.3
261	1	0	0.18	0.37	0.25	0.3
262	1	0	0.18	0.37	0.25	0.3
263	1	0	0.18	0.37	0.25	0.3
264	1	0	0.18	0.37	0.25	0.3
265	1	0	0.18	0.37	0.25	0.3
266	1	0	0.18	0.37	0.25	0.3
267	1	0	0.18	0.37	0.25	0.3
268	1	0	0.18	0.37	0.25	0.3
269	1	0	0.18	0.37	0.25	0.3
270	1	0	0.18	0.37	0.25	0.3
271	1	0	0.18	0.37	0.25	0.3
272	1	0	0.18	0.37	0.25	0.3
273	1	0	0.18	0.37	0.25	0.3
274	1	0	0.18	0.37	0.25	0.3
275	1	0	0.18	0.37	0.25	0.3
276	1	0	0.18	0.37	0.25	0.3
277	1	0	0.18	0.37	0.25	0.3
278	1	0	0.18	0.37	0.25	0.3
279	1	0	0.18	0.37	0.25	0.3
280	1	0	0.18	0.37	0.25	0.3
281	1	0	0.18	0.37	0.25	0.3
282	1	0	0.18	0.37	0.25	0.3
283	1	0	0.18	0.37	0.25	0.3
284	1	0	0.18	0.37	0.25	0.3
285	1	0	0.18	0.37	0.25	0.3
286	1	0	0.18	0.37	0.25	0.3
287	1	0	0.18	0.37	0.25	0.3
288	1	0	0.18	0.37	0.25	0.3
289	1	0	0.18	0.37	0.25	0.3
290	1	0	0.18	0.37	0.25	0.3
291	1	0	0.18	0.37	0.25	0.3
292	1	0	0.18	0.37	0.25	0.3
293	1	0	0.18	0.37	0.25	0.3
294	1	0	0.18	0.37	0.25	0.3
295	1	0	0.18	0.37	0.25	0.3
296	1	0	0.18	0.37	0.25	0.3
297	1	0	0.18	0.37	0.25	0.3
298	1	0	0.18	0.37	0.25	0.3
299	1	0	0.18	0.37	0.25	0.3
300	1	0	0.18	0.37	0.25	0.3
301	1	0	0.18	0.37	0.25	0.3
302	1	0	0.18	0.37	0.25	0.3
303	1	0	0.18	0.37	0.25	0.3
304	1	0	0.18	0.37	0.25	0.3
305	1	0	0.18	0.37	0.25	0.3
306	1	0	0.18	0.37	0.25	0.3
307	1	0	0.18	0.37	0.25	0.3
308	1	0	0.18	0.37	0.25	0.3
309	1	0	0.18	0.37	0.25	0.3
310	1	0	0.18	0.37	0.25	0.3
311	1	0	0.18	0.37	0.25	0.3
312	1	0	0.18	0.37	0.25	0.3
313	1	0	0.18	0.37	0.25	0.3
314	1	0	0.18	0.37	0.25	0.3
315	1	0	0.18	0.37	0.25	0.3
316	1	0	0.18	0.37	0.25	0.3
317	1	0	0.18	0.37	0.25	0.3
318	1	0	0.18	0.37	0.25	0.3
319	1	0	0.18	0.37	0.25	0.3
320	1	0	0.18	0.37	0.25	0.3
321	1	0	0.18	0.37	0.25	0.3
322	1	0	0.18	0.37	0.25	0.3
323	1	0	0.18	0.37	0.25	0.3
324	1	0	0.18	0.37	0.25	0.3
325	1	0	0.18	0.37	0.25	0.3
326	1	0	0.18	0.37	0.25	0.3
327	1	0	0.18	0.37	0.25	0.3
328	1	0	0.18	0.37	0.25	0.3
329	1	0	0.18	0.37	0.25	0.3
330	1	0	0.18	0.37	0.25	0.3
331	1	0	0.18	0.37	0.25	0.3
332	1	0	0.18	0.37	0.25	0.3
333	1	0	0.18	0.37	0.25	0.3
334	1	0	0.18	0.37	0.25	0.3
335	1	0	0.18	0.37	0.25	0.3
336	1	0	0.18	0.37	0.25	0.3
337	1	0	0.18	0.37	0.25	0.3
338	1	0	0.18	0.37	0.25	0.3
339	1	0	0.18	0.37	0.25	0.3
340	1	0	0.18	0.37	0.25	0.3
341	1	0	0.18	0.37	0.25	0.3
342	1	0	0.18	0.37	0.25	0.3
343	1	0	0.18	0.37	0.25	0.3
344	1	0	0.18	0.37	0.25	0.3
345	1	0	0.18	0.37	0.25	0.3
346	1	0	0.18	0.37	0.25	0.3
347	1	0	0.18	0.37	0.25	0.3
348	1	0	0.18	0.37	0.25	0.3
349	1	0	0.18	0.37	0.25	0.3
350	1	0	0.18	0.37	0.25	0.3
351	1	0	0.18	0.37	0.25	0.3
352	1	0	0.18	0.37	0.25	0.3
353	1	0	0.18	0.37	0.25	0.3
354	1	0	0.18	0.37	0.25	0.3
355	1	0	0.18	0.37	0.25	0.3
356	1	0	0.18	0.37	0.25	0.3
357	1	0	0.18	0.37	0.25	0.3
358	1	0	0.18	0.37	0.25	0.3
359	1	0	0.18	0.37	0.25	0.3
360	1	0	0.18	0.37	0.25	0.3
361	1	0	0.18	0.37	0.25	0.3
362	1	0	0.18	0.37	0.25	0.3
363	1	0	0.18	0.37	0.25	0.3
364	1	0	0.18	0.37	0.25	0.3
365	1	0	0.18	0.37	0.25	0.3
366	1	0	0.18	0.37	0.25	0.3
367	1	0	0.18	0.37	0.25	0.3
368	1	0	0.18	0.37	0.25	0.3
369	1	0	0.18	0.37	0.25	0.3
370	1	0	0.18	0.37	0.25	0.3
371	1	0	0.18	0.37	0.25	0.3
372	1	0	0.18	0.37	0.25	0.3
373	1	0	0.18	0.37	0.25	0.3
374	1	0	0.18	0.37	0.25	0.3
375	1	0	0.18	0.37	0.25	0.3
376	1	0	0.18	0.37	0.25	0.3
377	1	0	0.18	0.37	0.25	0.3
378	1	0	0.18	0.37	0.25	0.3
379	1	0	0.18	0.37	0.25	0.3
380	1	0	0.18	0.37	0.25	0.3
381	1	0	0.18	0.37	0.25	0.3
382	1	0	0.18	0.37	0.25	0.3
383	1	0	0.18	0.37	0.25	0.3
384	1	0	0.18	0.37	0.25	0.3
385	1	0	0.18	0.37	0.25	0.3
386	1	0	0.18	0.37	0.25	0.3
387	1	0	0.18	0.37	0.25	0.3
388	1	0	0.18	0.37	0.25	0.3
389	1	0	0.18	0.37	0.25	0.3
390	1	0	0.18	0.37	0.25	0.3
391	1	0	0.18	0.37	0.25	0.3
392	1	0	0.18	0.37	0.25	0.3
393	1	0	0.18	0.37	0.25	0.3
394	1	0	0.18	0.37	0.25	0.3
395	1	0	0.18	0.37	0.25	0.3
396	1	0	0.18	0.37	0.25	0.3
397	1	0	0.18	0.37	0.25	0.3
398	1	0	0.18	0.37	0.25	0.3
399	1	0	0.18	0.37	0.25	0.3
400	1	0	0.18	0.37	0.25	0.3
401	1	0	0.18	0.37	0.25	0.3
402	1	0	0.18	0.37	0.25	0.3
403	1	0	0.18	0.37	0.25	0.3
404	1	0	0.18	0.37	0.25	0.3
405	1	0	0.18	0.37	0.25	0.3
406	1	0	0.18	0.37	0.25	0.3
407	1	0	0.18	0.37	0.25	0.3
408	1	0	0.18	0.37	0.25	0.3
409	1	0	0.18	0.37	0.25	0.3
410	1	0	0.18	0.37	0.25	0.3
411	1	0	0.18	0.37	0.25	0.3
412	1	0	0.18	0.37	0.25	0.3
413	1	0	0.18	0.37	0.25	0.3
414	1	0	0.18	0.37	0.25	0.3
415	1	0	0.18	0.37	0.25	0.3
416	1	0	0.18	0.37	0.25	0.3
417	1	0	0.18	0.37	0.25	0.3
418	1	0	0.18	0.37	0.25	0.3
419	1	0	0.18	0.37	0.25	0.3
420	1	0	0.18	0.37	0.25	0.3
421	1	0	0.18	0.37	0.25	0.3
422	1	0	0.18	0.37	0.25	0.3
423	1	0	0.18	0.37	0.25	0.3
424	1	0	0.18	0.37	0.25	0.3
425	1	0	0.18	0.37	0.25	0.3
426	1	0	0.18	0.37	0.25	0.3
427	1	0	0.18	0.37	0.25	0.3
428	1	0	0.18	0.37	0.25	0.3
429	1	0	0.18	0.37	0.25	0.3
430	1	0	0.18	0.37	0.25	0.3
431	1	0	0.18	0.37	0.25	0.3
432	1	0	0.18	0.37	0.25	0.3
433	1	0	0.18	0.37	0.25	0.3
434	1	0	0.18	0.37	0.25	0.3
435	1	0	0.18	0.37	0.25	0.3
436	1	0	0.18	0.37	0.25	0.3
437	1	0	0.18	0.37	0.25	0.3
438	1	0	0.18	0.37	0.25	0.3
439	1	0	0.18	0.37	0.25	0.3
440	1	0	0.18	0.37	0.25	0.3
441	1	0	0.18	0.37	0.25	0.3
442	1	0	0.18	0.37	0.25	0.3
443	1	0	0.18	0.37	0.25	0.3
444	1	0	0.18	0.37	0.25	0.3
445	1	0	0.18	0.37	0.25	0.3
446	1	0	0.18	0.37	0.25	0.3
447	1	0	0.18	0.37	0.25	0.3
448	1	0	0.18	0.37	0.25	0.3
449	1	0	0.18	0.37	0.25	0.3
450	1	0	0.18	0.37	0.25	0.3
451	1	0	0.18	0.37	0.25	0.3
452	1	0	0.18	0.37	0.25	0.3
453	1	0	0.18	0.37	0.25	0.3
454	1	0	0.18	0.37	0.25	0.3
455	1	0	0.18	0.37	0.25	0.3
456	1	0	0.18	0.37	0.25	0.3
457	1	0	0.18	0.37	0.25	0.3
458	1	0	0.18	0.37	0.25	0.3
459	1	0	0.18	0.37	0.25	0.3
460	1	0	0.18	0.37	0.25	0.3
461	1	0	0.18	0.37	0.25	0.3
462	1	0	0.18	0.37	0.25	0.3
463	1	0	0.18	0.37	0.25	0.3
464	1	0	0.18	0.37	0.25	0.3
465	1	0	0.18	0.37	0.25	0.3
466	1	0	0.18	0.37	0.25	0.3
467	1	0	0.18	0.37	0.25	0.3
468	1	0	0.18	0.37	0.25	0.3
469	1	0	0.18	0.37	0.25	0.3
470	1	0	0.18	0.37	0.25	0.3
471	1	0	0.18	0.37	0.25	0.3
472	1	0	0.18	0.37	0.25	0.3
473	1	0	0.18	0.37	0.25	0.3
474	1	0	0.18	0.37	0.25	0.3
475	1	0	0.18	0.37	0.25	0.3
476	1	0	0.18	0.37	0.25	0.3
477	1	0	0.18	0.37	0.25	0.3
478	1	0	0.18	0.37	0.25	0.3
479	1	0	0.18	0.37	0.25	0.3
480	1	0	0.18	0.37	0.25	0.3
481	1	0	0.18	0.37	0.25	0.3
482	1	0	0.18	0.37	0.25	0.3
483	1	0	0.18	0.37	0.25	0.3
484	1	0	0.18	0.37	0.25	0.3
485	1	0	0.18	0.37	0.25	0.3
486	1	0	0.18	0.37	0.25	0.3
487	1	0	0.18	0.37	0.25	0.3
488	1	0	0.18	0.37	0.25	0.3
489	1	0	0.18	0.37	0.25	0.3
490	1	0	0.18	0.37	0.25	0.3
491	1	0	0.18	0.37	0.25	0.3
492	1	0	0.18	0.37	0.25	0.3
493	1	0	0.18	0.37	0.25	0.3
494	1	0	0.18	0.37	0.25	0.3
495	1	0	0.18	0.37	0.25	0.3
496	1	0	0.18	0.37	0.25	0.3
497	1	0	0.18	0.37	0.25	0.3
498	1	0	0.18	0.37	0.25	0.3
499	1	0	0.18	0.37	0.25	0.3
500	1	0	0.18	0.37	0.25	0.3
501	1	0	0.18	0.37	0.25	0.3
502	1	0	0.18	0.37	0.25	0.3
503	1	0	0.18	0.37	0.25	0.3
504	1	0	0.18	0.37	0.25	0.3
505	1	0	0.18	0.37	0.25	0.3
506	1	0	0.18	0.37	0.25	0.3
507	1	0	0.18	0.37	0.25	0.3
508	1	0	0.18	0.37	0.25	0.3
509	1	0	0.18	0.37	0.25	0.3
510	1	0	0.18	0.37	0.25	0.3
511	1	0	0.18	0.37	0.25	0.3
512	1	0	0.18	0.37	0.25	0.3
513	1	0	0.18	0.37	0.25	0.3
514	1	0	0.18	0.37	0.25	0.3
515	1	0	0.18	0.37	0.25	0.3
516	1	0	0.18	0.37	0.25	0.3
517	1	0	0.18	0.37	0.25	0.3
518	1	0	0.18	0.37	0.25	0.3
519	1	0	0.18	0.37	0.25	0.3
520	1	0	0.18	0.37	0.25	0.3
521	1	0	0.18	0.37	0.25	0.3
522	1	0	0.18	0.37	0.25	0.3
523	1	0	0.18	0.37	0.25	0.3
524	1	0	0.18	0.37	0.25	0.3
525	1	0	0.18	0.37	0.25	0.3
526	1	0	0.18	0.37	0.25	0.3
527	1	0	0.18	0.37	0.25	0.3
528	1	0	0.18	0.37	0.25	0.3
529	1	0	0.18	0.37	0.25	0.3
530	1	0	0.18	0.37	0.25	0.3
531	1	0	0.18	0.37	0.25	0.3
532	1	0	0.18	0.37	0.25	0.3
533	1	0	0.18	0.37	0.25	0.3
534	1	0	0.18	0.37	0.25	0.3
535	1	0	0.18	0.37	0.25	0.3
536	1	0	0.18	0.37	0.25	0.3
537	1	0	0.18	0.37	0.25	0.3
538	1	0	0.18	0.37	0.25	0.3
539	1	0	0.18	0.37	0.25	0.3
540	1	0	0.18	0.37	0.25	0.3
541	1	0	0.18	0.37	0.25	0.3
542	1	0	0.18	0.37	0.25	0.3
543	1	0	0.18	0.37	0.25	0.3
544	1	0	0.18	0.37	0.25	0.3
545	1	0	0.18	0.37	0.25	0.3
546	1	0	0.18	0.37	0.25	0.3
547	1	0	0.18	0.37	0.25	0.3
548	1	0	0.18	0.37	0.25	0.3
549	1	0	0.18	0.37	0.25	0.3
550	1	0	0.18	0.37	0.25	0.3
551	1	0	0.18	0.37	0.25	0.3
552	1	0	0.18	0.37	0.25	0.3
553	1	0	0.18	0.37	0.25	0.3
554	1	0	0.18	0.37	0.25	0.3
555	1	0	0.18	0.37	0.25	0.3
556	1	0	0.18	0.37	0.25	0.3
557	1	0	0.18	0.37	0.25	0.3
558	1	0	0.18	0.37	0.25	0.3
559	1	0	0.18	0.37	0.25	0.3
560	1	0	0.18	0.37	0.25	0.3
561	1	0	0.18	0.37	0.25	0.3
562	1	0	0.18	0.37	0.25	0.3
563	1	0	0.18	0.37	0.25	0.3
564	1	0	0.18	0.37	0.25	0.3
565	1	0	0.18	0.37	0.25	0.3
566	1	0	0.18	0.37	0.25	0.3
567	1	0	0.18	0.37	0.25	0.3
568	1	0	0.18	0.37	0.25	0.3
569	1	0	0.18	0.37	0.25	0.3
570	1	0	0.18	0.37	0.25	0.3
571	1	0	0.18	0.37	0.25	0.3
572	1	0	0.18	0.37	0.25	0.3
573	1	0	0.18	0.37	0.25	0.3
574	1	0	0.18	0.37	0.25	0.3
575	1	0	0.18	0.37	0.25	0.3
576	1	0	0.18	0.37	0.25	0.3
577	1	0	0.18	0.37	0.25	0.3
578	1	0	0.18	0.37	0.25	0.3
579	1	0	0.18	0.37	0.25	0.3
580	1	0	0.18	0.37	0.25	0.3
581	1	0	0.18	0.37	0.25	0.3
582	1	0	0.18	0.37	0.25	0.3
583	1	0	0.18	0.37	0.25	0.3
584	1	0	0.18	0.37	0.25	0.3
585	1	0	0.18	0.37	0.25	0.3
586	1	0	0.18	0.37	0.25	0.3
587	1	0	0.18	0.37	0.25	0.3
588	1	0	0.18	0.37	0.25	0.3
589	1	0	0.18	0.37	0.25	0.3
590	1	0	0.18	0.37	0.25	0.3
591	1	0	0.18	0.37	0.25	0.3
592	1	0	0.18	0.37	0.25	0.3
593	1	0	0.18	0.37	0.25	0.3
594	1	0	0.18	0.37	0.25	0.3
595	1	0	0.18	0.37	0.25	0.3
596	1	0	0.18	0.37	0.25	0.3
597	1	0	0.18	0.37	0.25	0.3
598	1	0	0.18	0.37	0.25	0.3
599	1	0	0.18	0.37	0.25	0.3
600	1	0	0.18	0.37	0.25	0.3
601	1	0	0.18	0.37	0.25	0.3
602	1	0	0.18	0.37	0.25	0.3
603	1	0	0.18	0.37	0.25	0.3
604	1	0	0.18	0.37	0.25	0.3
605	1	0	0.18	0.37	0.25	0.3
606	1	0	0.18	0.37	0.25	0.3
607	1	0	0.18	0.37	0.25	0.3
608	1	0	0.18	0.37	0.25	0.3
609	1	0	0.18	0.37	0.25	0.3
610	1	0	0.18	0.37	0.25	0.3
611	1	0	0.18	0.37	0.25	0.3
612	1	0	0.18	0.37	0.25	0.3
613	1	0	0.18	0.37	0.25	0.3
614	1	0	0.18	0.37	0.25	0.3
615	1	0	0.18	0.37	0.25	0.3
616	1	0	0.18	0.37	0.25	0.3
617	1	0	0.18	0.37	0.25	0.3
618	1	0	0.18	0.37	0.25	0.3
619	1	0	0.18	0.37	0.25	0.3
620	1	0	0.18	0.37	0.25	0.3
621	1	0	0.18	0.37	0.25	0.3
622	1	0	0.18	0.37	0.25	0.3
623	1	0	0.18	0.37	0.25	0.3
624	1	0	0.18	0.37	0.25	0.3
625	1	0	0.18	0.37	0.25	0.3
626	1	0	0.18	0.37	0.25	0.3
627	1	0	0.18	0.37	0.25	0.3
628	1	0	0.18	0.37	0.25	0.3
629	1	0	0.18	0.37	0.25	0.3
630	1	0	0.18	0.37	0.25	0.3
631	1	0	0.18	0.37	0.25	0.3
632	1	0	0.18	0.37	0.25	0.3
