SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
33	0.22	0.019	0.019	0.019	0	0.019	0.028	0.22	0	0.006	0	0.44	0	0	11	0.18
34	0.22	0.027	0.027	0.027	0	0.027	0.038	0.22	0	0.0054	0	0.42	0	0	11	0.18
35	0.17	0.059	0.059	0.059	0	0.059	0.084	0.17	0	0.008	0	0.33	0	0	11	0.18
36	0.19	0.047	0.047	0.047	0	0.047	0.066	0.19	0	0.0078	0	0.36	0	0	11	0.18
37	0.19	0.042	0.042	0.042	0	0.042	0.06	0.19	0	0.0069	0	0.38	0	0	11	0.18
38	0.22	0.021	0.021	0.021	0	0.021	0.029	0.22	0	0.0063	0	0.44	0	0	11	0.18
39	0.25	0.00036	0.00036	0.00036	0	0.00036	0.00052	0.25	0	0.00097	0	0.49	0	0	11	0.18
40	0.25	0.0032	0.0032	0.0032	0	0.0032	0.0045	0.25	0	0.0029	0	0.48	0	0	11	0.18
41	0.18	0.052	0.052	0.052	0	0.052	0.073	0.18	0	0.008	0	0.35	0	0	11	0.18
42	0.22	0.023	0.023	0.023	0	0.023	0.033	0.22	0	0.0057	0	0.43	0	0	11	0.18
43	0.082	0.12	0.12	0.12	0	0.12	0.17	0.082	0	0.0079	0	0.16	0	0	6	0.14
44	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0043	0	0.45	0	0	11	0.18
45	0.2	0.034	0.034	0.034	0	0.034	0.048	0.2	0	0.0064	0	0.4	0	0	11	0.18
46	0.2	0.034	0.034	0.034	0	0.034	0.049	0.2	0	0.0079	0	0.4	0	0	11	0.18
47	0.25	0.0027	0.0027	0.0027	0	0.0027	0.0039	0.25	0	0.0024	0	0.49	0	0	11	0.18
48	0.25	0.0021	0.0021	0.0021	0	0.0021	0.003	0.25	0	0.0022	0	0.49	0	0	11	0.18
49	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0044	0	0.46	0	0	11	0.18
50	0.25	0.00055	0.00055	0.00055	0	0.00055	0.00078	0.25	0	0.0013	0	0.49	0	0	11	0.18
51	0.24	0.0086	0.0086	0.0086	0	0.0086	0.012	0.24	0	0.0049	0	0.47	0	0	11	0.18
52	0.14	0.08	0.08	0.08	0	0.08	0.11	0.14	0	0.0081	0	0.27	0	0	11	0.18
53	0.24	0.009	0.009	0.009	0	0.009	0.013	0.24	0	0.0041	0	0.47	0	0	11	0.18
54	0	0	0	0	0	0	0	0	0	0	5.4e-05	0	0	1	13	0
55	0.25	0.0019	0.0019	0.0019	0	0.0019	0.0027	0.25	0	0.0032	0	0.49	0	0	11	0.18
56	0.19	0.042	0.042	0.042	0	0.042	0.059	0.19	0	0.0075	0	0.38	0	0	11	0.18
57	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.0049	0	0.45	0	0	11	0.18
58	0.23	0.017	0.017	0.017	0	0.017	0.023	0.23	0	0.0057	0	0.45	0	0	11	0.18
59	0.25	0.0019	0.0019	0.0019	0	0.0019	0.0027	0.25	0	0.002	0	0.49	0	0	11	0.18
60	0.21	0.027	0.027	0.027	0	0.027	0.038	0.21	0	0.0064	0	0.42	0	0	11	0.18
61	0.22	0.023	0.023	0.023	0	0.023	0.033	0.22	0	0.0053	0	0.43	0	0	11	0.18
62	0.036	0.16	0.16	0.16	0	0.16	0.22	0.036	0	0.0063	0	0.071	0	0	6	0.14
63	0.25	0.0038	0.0038	0.0038	0	0.0038	0.0054	0.25	0	0.0029	0	0.48	0	0	11	0.18
64	0.25	0.0036	0.0036	0.0036	0	0.0036	0.005	0.25	0	0.0031	0	0.48	0	0	11	0.18
65	0.066	0.14	0.14	0.14	0	0.14	0.19	0.066	0	0.0075	0	0.13	0	0	6	0.14
66	0.24	0.0065	0.0065	0.0065	0	0.0065	0.0092	0.24	0	0.0035	0	0.47	0	0	11	0.18
67	0.098	0.11	0.11	0.11	0	0.11	0.16	0.098	0	0.0091	0	0.19	0	0	11	0.18
68	0.23	0.015	0.015	0.015	0	0.015	0.022	0.23	0	0.0047	0	0.45	0	0	11	0.18
69	0.16	0.069	0.069	0.069	0	0.069	0.098	0.16	0	0.0074	1e-05	0.3	0	0	11	0.18
70	0.25	0.0049	0.0049	0.0049	0	0.0049	0.007	0.25	0	0.0032	0	0.48	0	0	11	0.18
71	0.24	0.0083	0.0083	0.0083	0	0.0083	0.012	0.24	0	0.0037	0	0.47	0	0	11	0.18
72	0.017	0.17	0.17	0.17	0	0.17	0.24	0.017	0	0.0048	0	0.033	0	0	6	0.14
73	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0049	4.2e-06	0.4	0	0	11	0.18
74	0.24	0.0097	0.0097	0.0097	0	0.0097	0.014	0.24	0	0.0036	0	0.47	0	0	11	0.18
75	0.16	0.065	0.065	0.065	0	0.065	0.092	0.16	0	0.0089	0	0.32	0	0	11	0.18
76	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0079	0	0.39	0	0	11	0.18
77	0.19	0.047	0.047	0.047	0	0.047	0.067	0.19	0	0.0052	0.002	0.36	0	0	11	0.18
78	0.18	0.055	0.055	0.055	0	0.055	0.078	0.18	0	0.0079	0	0.34	0	0	11	0.18
79	0.12	0.093	0.093	0.093	0	0.093	0.13	0.12	0	0.0077	6.1e-05	0.24	0	0	11	0.18
80	0.17	0.057	0.057	0.057	0	0.057	0.08	0.17	0	0.008	0	0.34	0	0	11	0.18
81	0.24	0.008	0.008	0.008	0	0.008	0.011	0.24	0	0.0036	0	0.47	0	0	11	0.18
82	0.17	0.058	0.058	0.058	0	0.058	0.082	0.17	0	0.008	0	0.33	0	0	11	0.18
83	0.19	0.044	0.044	0.044	0	0.044	0.062	0.19	0	0.0081	0	0.37	0	0	11	0.18
84	0.25	0.0046	0.0046	0.0046	0	0.0046	0.0065	0.25	0	0.003	0	0.48	0	0	11	0.18
85	0.23	0.019	0.019	0.019	0	0.019	0.027	0.23	0	0.0051	0	0.44	0	0	11	0.18
86	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0043	0	0.46	0	0	11	0.18
87	0.24	0.0093	0.0093	0.0093	0	0.0093	0.013	0.24	0	0.004	0	0.47	0	0	11	0.18
88	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0043	0	0.46	0	0	11	0.18
89	0.22	0.021	0.021	0.021	0	0.021	0.03	0.22	0	0.0042	0	0.43	0	0	11	0.18
90	0.19	0.044	0.044	0.044	0	0.044	0.062	0.19	0	0.0071	0	0.37	0	0	11	0.18
91	0.16	0.065	0.065	0.065	0	0.065	0.092	0.16	0	0.0077	0	0.32	0	0	11	0.18
92	0.038	0.16	0.16	0.16	0	0.16	0.22	0.038	0	0.0058	9.1e-06	0.074	0	0	6	0.14
93	0.09	0.12	0.12	0.12	0	0.12	0.17	0.09	0	0.0089	0	0.18	0	0	11	0.18
94	0.24	0.0077	0.0077	0.0077	0	0.0077	0.011	0.24	0	0.004	0	0.47	0	0	11	0.18
95	0.25	0.0014	0.0014	0.0014	0	0.0014	0.0019	0.25	0	0.0018	0	0.49	0	0	11	0.18
96	0.21	0.027	0.027	0.027	0	0.027	0.038	0.21	0	0.0059	0	0.42	0	0	11	0.18
97	0.25	0.0039	0.0039	0.0039	0	0.0039	0.0055	0.25	0	0.0032	0	0.48	0	0	11	0.18
98	0.25	0.0044	0.0044	0.0044	0	0.0044	0.0062	0.25	0	0.0029	0	0.48	0	0	11	0.18
99	0.22	0.026	0.026	0.026	0	0.026	0.037	0.22	0	0.0044	0	0.42	0	0	11	0.18
100	0.23	0.018	0.018	0.018	0	0.018	0.025	0.23	0	0.0036	0	0.45	0	0	11	0.18
101	0.19	0.044	0.044	0.044	0	0.044	0.062	0.19	0	0.0075	0	0.37	0	0	11	0.18
102	0.25	0.0052	0.0052	0.0052	0	0.0052	0.0073	0.25	0	0.0032	0	0.48	0	0	11	0.18
103	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.0044	0	0.46	0	0	11	0.18
104	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0042	0	0.46	0	0	11	0.18
105	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.0066	0	0.44	0	0	11	0.18
106	0.12	0.093	0.093	0.093	0	0.093	0.13	0.12	0	0.01	0	0.24	0	0	11	0.18
107	0.25	0.0025	0.0025	0.0025	0	0.0025	0.0035	0.25	0	0.0026	0	0.49	0	0	11	0.18
108	0.25	0.0012	0.0012	0.0012	0	0.0012	0.0016	0.25	0	0.0017	0	0.49	0	0	11	0.18
109	0.22	0.02	0.02	0.02	0	0.02	0.029	0.22	0	0.0049	0	0.44	0	0	11	0.18
110	0.24	0.0092	0.0092	0.0092	0	0.0092	0.013	0.24	0	0.0039	0	0.47	0	0	11	0.18
111	0.18	0.048	0.048	0.048	0	0.048	0.068	0.18	0	0.01	0	0.36	0	0	11	0.18
112	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0039	0	0.46	0	0	11	0.18
113	0.2	0.035	0.035	0.035	0	0.035	0.05	0.2	0	0.0066	0	0.4	0	0	11	0.18
114	0.25	0.0037	0.0037	0.0037	0	0.0037	0.0053	0.25	0	0.0025	0	0.48	0	0	11	0.18
115	0.21	0.032	0.032	0.032	0	0.032	0.045	0.21	0	0.006	0	0.41	0	0	11	0.18
116	0.23	0.012	0.012	0.012	0	0.012	0.017	0.23	0	0.0054	0	0.46	0	0	11	0.18
117	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0052	0	0.45	0	0	11	0.18
118	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.0037	0	0.46	0	0	11	0.18
119	0.25	0.0037	0.0037	0.0037	0	0.0037	0.0052	0.25	0	0.0026	0	0.48	0	0	11	0.18
120	0.16	0.067	0.067	0.067	0	0.067	0.095	0.16	0	0.0075	0	0.31	0	0	11	0.18
121	0.2	0.041	0.041	0.041	0	0.041	0.057	0.2	0	0.0069	0	0.38	0	0	11	0.18
122	0.22	0.02	0.02	0.02	0	0.02	0.028	0.22	0	0.005	0	0.44	0	0	11	0.18
123	0.21	0.027	0.027	0.027	0	0.027	0.038	0.21	0	0.0063	0	0.42	0	0	11	0.18
124	0.25	0.0033	0.0033	0.0033	0	0.0033	0.0046	0.25	0	0.0029	0	0.48	0	0	11	0.18
125	0.25	0.002	0.002	0.002	0	0.002	0.0028	0.25	0	0.002	0	0.49	0	0	11	0.18
126	0.23	0.013	0.013	0.013	0	0.013	0.018	0.23	0	0.004	0	0.46	0	0	11	0.18
127	0.15	0.072	0.072	0.072	0	0.072	0.1	0.15	0	0.008	0	0.3	0	0	11	0.18
128	0.19	0.046	0.046	0.046	0	0.046	0.065	0.19	0	0.0073	0	0.37	0	0	11	0.18
129	0.1	0.11	0.11	0.11	0	0.11	0.16	0.1	0	0.0081	0	0.19	0	0	11	0.18
130	0.17	0.058	0.058	0.058	0	0.058	0.082	0.17	0	0.0089	0	0.33	0	0	11	0.18
131	0.2	0.041	0.041	0.041	0	0.041	0.057	0.2	0	0.0077	0	0.38	0	0	11	0.18
132	0.16	0.069	0.069	0.069	0	0.069	0.098	0.16	0	0.0085	0	0.3	0	0	11	0.18
133	0.16	0.067	0.067	0.067	0	0.067	0.094	0.16	0	0.0095	0	0.31	0	0	11	0.18
134	0.23	0.012	0.012	0.012	0	0.012	0.018	0.23	0	0.0047	0	0.46	0	0	11	0.18
135	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.0049	0	0.45	0	0	11	0.18
136	0.22	0.02	0.02	0.02	0	0.02	0.029	0.22	0	0.0053	0	0.44	0	0	11	0.18
137	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.005	0	0.46	0	0	11	0.18
138	0.25	0.0046	0.0046	0.0046	0	0.0046	0.0065	0.25	0	0.0029	0	0.48	0	0	11	0.18
139	0.025	0.17	0.17	0.17	0	0.17	0.23	0.025	0	0.005	0	0.049	0	0	6	0.14
140	0.14	0.081	0.081	0.081	0	0.081	0.11	0.14	0	0.0079	0	0.27	0	0	11	0.18
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.02
142	0.17	0.06	0.06	0.06	0	0.06	0.084	0.17	0	0.0079	0	0.33	0	0	11	0.18
143	0.25	0.0048	0.0048	0.0048	0	0.0048	0.0067	0.25	0	0.0032	0	0.48	0	0	11	0.18
144	0.24	0.0054	0.0054	0.0054	0	0.0054	0.0076	0.24	0	0.0032	0	0.48	0	0	11	0.18
145	0.2	0.04	0.04	0.04	0	0.04	0.056	0.2	0	0.0065	0	0.38	0	0	11	0.18
146	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	1	13	0
147	0.039	0.16	0.16	0.16	0	0.16	0.22	0.039	0	0.0062	0	0.075	0	0	6	0.14
148	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0077	0	0.43	0	0	11	0.18
149	0.18	0.05	0.05	0.05	0	0.05	0.071	0.18	0	0.0069	0	0.36	0	0	11	0.18
150	0.24	0.012	0.012	0.012	0	0.012	0.016	0.24	0	0.0044	0	0.46	0	0	11	0.18
151	0.24	0.0094	0.0094	0.0094	0	0.0094	0.013	0.24	0	0.0043	0	0.47	0	0	11	0.18
152	0.24	0.0061	0.0061	0.0061	0	0.0061	0.0086	0.24	0	0.0043	0	0.48	0	0	11	0.18
153	0.13	0.088	0.088	0.088	0	0.088	0.12	0.13	0	0.012	0	0.25	0	0	11	0.18
154	0.11	0.1	0.1	0.1	0	0.1	0.14	0.11	0	0.01	0	0.22	0	0	11	0.18
155	0.088	0.12	0.12	0.12	0	0.12	0.17	0.088	0	0.0088	0	0.17	0	0	11	0.18
156	0.22	0.022	0.022	0.022	0	0.022	0.032	0.22	0	0.0061	0	0.43	0	0	11	0.18
157	0.25	0.0041	0.0041	0.0041	0	0.0041	0.0058	0.25	0	0.0032	0	0.48	0	0	11	0.18
158	0.25	0.0021	0.0021	0.0021	0	0.0021	0.003	0.25	0	0.0022	0	0.49	0	0	11	0.18
159	0.2	0.04	0.04	0.04	0	0.04	0.056	0.2	0	0.0081	0	0.38	0	0	11	0.18
160	0.24	0.0076	0.0076	0.0076	0	0.0076	0.011	0.24	0	0.0035	0	0.47	0	0	11	0.18
161	0.18	0.051	0.051	0.051	0	0.051	0.072	0.18	0	0.0072	0	0.35	0	0	11	0.18
162	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
163	0.22	0.022	0.022	0.022	0	0.022	0.031	0.22	0	0.005	0	0.43	0	0	11	0.18
164	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.02
165	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
166	0.25	0.0018	0.0018	0.0018	0	0.0018	0.0025	0.25	0	0.0018	0	0.49	0	0	11	0.18
167	0.2	0.035	0.035	0.035	0	0.035	0.05	0.2	0	0.007	0	0.4	0	0	11	0.18
168	0.25	0.0023	0.0023	0.0023	0	0.0023	0.0032	0.25	0	0.0023	0	0.49	0	0	11	0.18
169	0.17	0.059	0.059	0.059	0	0.059	0.083	0.17	0	0.0077	0	0.33	0	0	11	0.18
170	0.22	0.021	0.021	0.021	0	0.021	0.029	0.22	0	0.0056	0	0.44	0	0	11	0.18
171	0.14	0.08	0.08	0.08	0	0.08	0.11	0.14	0	0.0095	0	0.28	0	0	11	0.18
172	0.22	0.026	0.026	0.026	0	0.026	0.037	0.22	0	0.0059	0	0.42	0	0	11	0.18
173	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.0055	0	0.45	0	0	11	0.18
174	0.22	0.026	0.026	0.026	0	0.026	0.036	0.22	0	0.0057	0	0.42	0	0	11	0.18
175	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0069	0	0.39	0	0	11	0.18
176	0.21	0.03	0.03	0.03	0	0.03	0.042	0.21	0	0.0082	0	0.41	0	0	11	0.18
177	0.22	0.023	0.023	0.023	0	0.023	0.033	0.22	0	0.0064	0	0.43	0	0	11	0.18
178	0.23	0.016	0.016	0.016	0	0.016	0.023	0.23	0	0.0053	0	0.45	0	0	11	0.18
179	0.22	0.025	0.025	0.025	0	0.025	0.035	0.22	0	0.0059	0	0.42	0	0	11	0.18
180	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0058	0	0.43	0	0	11	0.18
181	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0054	0	0.45	0	0	11	0.18
182	0.22	0.021	0.021	0.021	0	0.021	0.03	0.22	0	0.0052	0	0.43	0	0	11	0.18
183	0.25	0.0013	0.0013	0.0013	0	0.0013	0.0019	0.25	0	0.0018	0	0.49	0	0	11	0.18
184	0.21	0.032	0.032	0.032	0	0.032	0.045	0.21	0	0.0071	0	0.41	0	0	11	0.18
185	0.18	0.049	0.049	0.049	0	0.049	0.069	0.18	0	0.0077	0	0.36	0	0	11	0.18
186	0.17	0.062	0.062	0.062	0	0.062	0.087	0.17	0	0.0079	0	0.33	0	0	11	0.18
187	0.22	0.025	0.025	0.025	0	0.025	0.035	0.22	0	0.0052	0	0.42	0	0	11	0.18
188	0.25	0	0	0	0	0	2.7e-06	0.25	0	3.5e-06	0	0.49	0	0	11	0.18
189	0.25	5.5e-05	5.5e-05	5.5e-05	1.7e-06	5.5e-05	7.7e-05	0.25	1.7e-06	4.7e-05	0	0.49	1.7e-06	0	11	0.18
190	0.22	0.025	0.025	0.025	0	0.025	0.035	0.22	0	0.0055	0	0.42	0	0	11	0.18
191	0.23	0.013	0.013	0.013	0	0.013	0.019	0.23	0	0.0051	0	0.46	0	0	11	0.18
192	0.25	0.0017	0.0017	0.0017	0	0.0017	0.0024	0.25	0	0.0021	0	0.49	0	0	11	0.18
193	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
194	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
195	0.25	0.00079	0.00079	0.00079	0	0.00079	0.0011	0.25	0	0.0014	0	0.49	0	0	11	0.18
196	0.25	0.00054	0.00054	0.00054	0	0.00054	0.00076	0.25	0	0.00098	0	0.49	0	0	11	0.18
197	0.16	0.069	0.069	0.069	0	0.069	0.098	0.16	0	0.012	0	0.3	0	0	11	0.18
198	0.23	0.015	0.015	0.015	0	0.015	0.022	0.23	0	0.006	0	0.45	0	0	11	0.18
199	0.24	0.0074	0.0074	0.0074	0	0.0074	0.011	0.24	0	0.0024	0	0.47	0	0	11	0.18
200	0.25	0.0018	0.0018	0.0018	0	0.0018	0.0025	0.25	0	0.0022	0	0.49	0	0	11	0.18
201	0.25	0.00066	0.00066	0.00066	0	0.00066	0.00093	0.25	0	0.00055	0	0.49	0	0	11	0.18
202	0.091	0.12	0.12	0.12	0	0.12	0.16	0.091	0	0.0074	0.00012	0.18	0	0	11	0.18
203	0.18	0.055	0.055	0.055	0	0.055	0.078	0.18	0	0.008	0	0.34	0	0	11	0.18
204	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0072	0	0.39	0	0	11	0.18
205	0.2	0.038	0.038	0.038	0	0.038	0.054	0.2	0	0.0065	0	0.39	0	0	11	0.18
206	0.25	0	0	0	2.7e-06	0	0	0.25	2.7e-06	0	0	0.49	2.7e-06	0	11	0.18
207	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
208	0.23	0.019	0.019	0.019	0	0.019	0.026	0.23	0	0.004	0	0.44	0	0	11	0.18
209	0.23	0.018	0.018	0.018	0	0.018	0.026	0.23	0	0.0039	0	0.44	0	0	11	0.18
210	0.24	0.0078	0.0078	0.0078	0	0.0078	0.011	0.24	0	0.0027	0	0.47	0	0	11	0.18
211	0.24	0.0096	0.0096	0.0096	0	0.0096	0.014	0.24	0	0.0041	0	0.47	0	0	11	0.18
212	0.24	0.0094	0.0094	0.0094	0	0.0094	0.013	0.24	0	0.0038	0	0.47	0	0	11	0.18
213	0.14	0.084	0.084	0.084	0	0.084	0.12	0.14	0	0.008	0	0.27	0	0	11	0.18
214	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.004	0	0.46	0	0	11	0.18
215	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0045	0	0.45	0	0	11	0.18
216	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0058	0	0.43	0	0	11	0.18
217	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.005	0	0.45	0	0	11	0.18
218	0.19	0.048	0.048	0.048	0	0.048	0.067	0.19	0	0.0077	0	0.36	0	0	11	0.18
219	0	0	0	0	0	0	0	0	0	0	0.0069	0	0	0.99	13	0
220	0.17	0.06	0.06	0.06	0	0.06	0.085	0.17	0	0.0078	0	0.33	0	0	11	0.18
221	0.21	0.03	0.03	0.03	0	0.03	0.043	0.21	0	0.0074	0	0.41	0	0	11	0.18
222	0.24	0.0092	0.0092	0.0092	0	0.0092	0.013	0.24	0	0.0045	0	0.47	0	0	11	0.18
223	0.15	0.076	0.076	0.076	0	0.076	0.11	0.15	0	0.0077	1.5e-06	0.29	0	0	11	0.18
224	0.043	0.15	0.15	0.15	0	0.15	0.21	0.043	0	0.0078	0	0.084	0	0	6	0.14
225	0.23	0.019	0.019	0.019	0	0.019	0.027	0.23	0	0.0049	0	0.44	0	0	11	0.18
226	0.24	0	0	0	0	0	0	0.24	0	0	3.1e-05	0.48	0	0.036	11	0.18
227	0.2	0.038	0.038	0.038	0	0.038	0.053	0.2	0	0.0066	0	0.39	0	0	11	0.18
228	0.23	0.02	0.02	0.02	0	0.02	0.028	0.23	0	0.0039	0	0.44	0	0	11	0.18
229	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0054	0	0.43	0	0	11	0.18
230	0.25	0.0028	0.0028	0.0028	4.5e-05	0.0028	0.004	0.25	4.5e-05	0.002	0	0.49	4.5e-05	0	11	0.18
231	0.12	0.097	0.097	0.097	0	0.097	0.14	0.12	0	0.0086	0	0.23	0	0	11	0.18
232	0.15	0.072	0.072	0.072	0	0.072	0.1	0.15	0	0.0093	0	0.3	0	0	11	0.18
233	0.24	0.0067	0.0067	0.0067	0	0.0067	0.0095	0.24	0	0.0033	0	0.47	0	0	11	0.18
234	0.11	0.11	0.11	0.11	0	0.11	0.15	0.11	0	0.0075	0.00056	0.21	0	0	11	0.18
235	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	1	13	0
236	0.19	0.042	0.042	0.042	0	0.042	0.06	0.19	0	0.0066	0	0.38	0	0	11	0.18
237	0.21	0.031	0.031	0.031	0	0.031	0.044	0.21	0	0.0074	0	0.41	0	0	11	0.18
238	0.25	0.0048	0.0048	0.0048	0	0.0048	0.0068	0.25	0	0.0032	0	0.48	0	0	11	0.18
239	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0065	0	0.39	0	0	11	0.18
240	0.25	0.00014	0.00014	0.00014	0	0.00014	0.00019	0.25	0	0.00061	0	0.49	0	0	11	0.18
241	0	0	0	0	0	0	0	0	0	0	0.002	0	0	1	13	0
242	0.23	0.013	0.013	0.013	0	0.013	0.019	0.23	0	0.0033	0	0.46	0	0	11	0.18
243	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
244	0.21	0.028	0.028	0.028	0	0.028	0.04	0.21	0	0.0051	0	0.42	0	0	11	0.18
245	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
246	0.17	0.057	0.057	0.057	0	0.057	0.08	0.17	0	0.0066	0	0.34	0	0	11	0.18
247	0.19	0.046	0.046	0.046	0	0.046	0.065	0.19	0	0.0055	0	0.37	0	0	11	0.18
248	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0054	0	0.4	0	0	11	0.18
249	0.12	0.097	0.097	0.097	0	0.097	0.14	0.12	0	0.0068	0	0.23	0	0	11	0.18
