SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
30	0.25	0.39	0.064	0.3	0.0016	0	0	0	0	0	1	0.2	0.24
31	0.26	0.19	0.32	0.21	0.024	0	0	0	0	0	2	0.3	0.31
32	0.94	0.011	0.042	0.004	0	0	0	0	0	0	0	0.23	0.31
33	0.00017	0.27	0.00023	0.58	0.15	0	0	0	0	0	3	0.23	0.24
34	0.06	0.024	0.53	0.13	0.25	0	0	0	0	0	2	0.3	0.31
35	0.43	0.37	0.1	0.094	0.0012	0	0	0	0	0	0	0.23	0.31
36	0.78	0.15	0.039	0.028	1.1e-05	0	0	0	0	0	0	0.23	0.31
37	0	0	0	0	0	0.00042	0	0	1	0	8	0.11	0
38	0	0	0	0	0	0.00014	0	0	1	0	8	0.11	0
39	0	0	0	0	0	0	0	0.93	0	0.073	7	0	0.14
40	0.051	0.93	4.4e-05	0.019	0	0	0	0	0	0	1	0.2	0.24
41	0.23	0.32	0.1	0.34	0.0043	0	0	0	0	0	3	0.23	0.24
42	0.31	0.14	0.39	0.14	0.017	0	0	0	0	0	2	0.3	0.31
43	0.39	0.16	0.32	0.12	0.0078	0	0	0	0	0	0	0.23	0.31
44	0	0	0	0	0	1	0	0	0	0	5	0.13	0.034
45	0.13	0.25	0.28	0.2	0.15	1.8e-05	0	0	0	0	2	0.3	0.31
46	0	0	0	0	0	0.06	0	0	0.94	0	8	0.11	0
47	0.11	0.0015	0.87	0.013	0.0058	0	0	0	0	0	2	0.3	0.31
48	0	0	0	0	0	0	0	1	0	5.5e-06	7	0	0.14
49	0.097	0.75	0.012	0.14	0.00084	7.2e-06	0	0	0	0	1	0.2	0.24
50	0.48	0.29	0.14	0.088	0.0015	0	1.5e-06	0	0	0	0	0.23	0.31
51	0	0	0	0	0	0.0062	0	0	0.99	6.7e-06	8	0.11	0
52	0.041	0.82	0.00085	0.13	1.7e-05	0	0	0	0	0	1	0.2	0.24
53	0.056	0.003	0.85	0.01	0.075	0	1.8e-06	0	0	0	2	0.3	0.31
54	0.62	0.2	0.11	0.067	0.00027	0	0	0	0	0	0	0.23	0.31
55	0.42	0.21	0.27	0.088	0.0064	0	0.00013	0	0	0	0	0.23	0.31
56	0.65	0.26	0.032	0.053	1.9e-05	0	0	0	0	0	0	0.23	0.31
57	0.049	0.73	0.0046	0.22	0.00047	0	0	0	0	0	1	0.2	0.24
58	0	0	0	0	0	0	0	0.95	0	0.054	7	0	0.14
59	0	0	0	0	0	0	0	1	0	0.00051	7	0	0.14
60	0.38	0.19	0.26	0.15	0.0064	0	0	0	0	0	0	0.23	0.31
61	0.8	0.11	0.071	0.029	2.6e-05	0	0	0	0	0	0	0.23	0.31
62	0.13	0.81	0.00079	0.057	0	0	0	0	0	0	1	0.2	0.24
63	0.24	0.65	0.019	0.1	0.00023	0	0	0	0	0	1	0.2	0.24
64	0.8	0.18	0.0072	0.014	0	0	0	0	0	0	0	0.23	0.31
65	0.033	0.66	0.0029	0.092	0.00044	0.19	0	0	0	0.016	1	0.2	0.24
66	0.39	0.49	0.029	0.083	0.00012	0	0	0	0	0	1	0.2	0.24
67	0.12	0.79	0.0021	0.094	1e-05	0	0	0	0	0	1	0.2	0.24
68	0.012	0.92	0.00015	0.065	9.7e-06	3.9e-05	0	0	0	1.4e-06	1	0.2	0.24
69	0.49	0.43	0.0066	0.076	2e-06	0	0	0	0	0	0	0.23	0.31
70	0.19	0.77	0.0013	0.039	1.1e-06	0	0	0	0	0	1	0.2	0.24
71	0.31	0.39	0.17	0.13	0.0095	8.4e-06	4.3e-05	0	0	0	1	0.2	0.24
72	0.15	0.7	0.021	0.12	0.0009	0.00029	0	0	0	2.7e-05	1	0.2	0.24
73	0.29	0.16	0.4	0.13	0.026	0	0	0	0	0	2	0.3	0.31
74	0.37	0.53	0.0076	0.094	6.6e-06	0	0	0	0	0	1	0.2	0.24
75	0.33	0.22	0.27	0.17	0.011	0	0	0	0	0	0	0.23	0.31
76	0.41	0.047	0.48	0.06	0.0039	0	0	0	0	0	2	0.3	0.31
77	0.093	0.016	0.72	0.063	0.11	0	0	0	0	0	2	0.3	0.31
78	0	0	0	0	0	4.6e-05	0	0	1	0.0001	8	0.11	0
79	0.43	0.52	0.0084	0.043	6.4e-06	0	0	0	0	0	1	0.2	0.24
80	0.23	0.23	0.35	0.13	0.057	1.1e-05	6e-05	0	0	0	2	0.3	0.31
81	0.16	0.68	0.0094	0.15	0.00012	0	0	0	0	0	1	0.2	0.24
82	0.058	0.00087	0.92	0.0052	0.018	0	0	0	0	0	2	0.3	0.31
83	0.28	0.54	0.031	0.15	0.00036	0	0	0	0	0	1	0.2	0.24
84	0.47	0.073	0.41	0.032	0.0036	0	0.011	0	0	0	0	0.23	0.31
85	0	3.8e-06	0	0	0	0	0	1	0	0.00087	7	0	0.14
86	0.47	0.16	0.28	0.085	0.0037	0	0	0	0	0	0	0.23	0.31
87	0	0	0	0	0	0	0	1	0	0	7	0	0.14
88	0.47	0.1	0.37	0.056	0.0043	0	9.4e-05	0	0	0	0	0.23	0.31
89	0	0	0	0	0	0.036	0	0	0.96	0	8	0.11	0
90	0.071	0.75	0.013	0.16	0.0023	2.1e-05	0	0	0	0	1	0.2	0.24
91	0.28	0.57	0.045	0.11	0.001	0	0	0	0	0	1	0.2	0.24
92	0.32	0.37	0.18	0.12	0.01	0.00011	0.0003	0	0	3.9e-05	1	0.2	0.24
93	0.35	0.11	0.45	0.089	0.014	0	0	0	0	0	2	0.3	0.31
94	0.16	0.73	0.011	0.095	0.0002	0	0	0	0	0	1	0.2	0.24
95	1.4e-05	0.00032	0	2.7e-05	0	0.00019	0	0.94	0	0.059	7	0	0.14
96	0.89	0.089	0.0077	0.012	0	0	0	0	0	0	0	0.23	0.31
97	0	0	0	0	0	0.0003	0	0	0	1	9	0.033	0.069
98	0.57	0.35	0.033	0.051	4.4e-05	0	0	0	0	0	0	0.23	0.31
99	0	0	0	0	0	0	0	1	0	0.00017	7	0	0.14
100	0.016	0.71	0.0031	0.27	0.0027	0	0	0	0	0	1	0.2	0.24
101	0.12	0.45	0.12	0.3	0.0095	0	0	0	0	0	1	0.2	0.24
102	0.12	0.16	0.096	0.61	0.0075	0	0	0	0	0	3	0.23	0.24
103	0.26	0.51	0.046	0.18	0.00098	0	0	0	0	0	1	0.2	0.24
104	0.34	0.18	0.28	0.2	0.0092	0	0	0	0	0	0	0.23	0.31
105	0.73	0.077	0.15	0.044	0.00012	0	0	0	0	0	0	0.23	0.31
106	0.44	0.062	0.45	0.047	0.0042	0	3.7e-05	0	0	0	2	0.3	0.31
107	0.47	0.13	0.33	0.062	0.0047	0	0.00082	0	0	0	0	0.23	0.31
108	0.67	0.023	0.29	0.012	0.00016	0	1.9e-06	0	0	0	0	0.23	0.31
109	0.21	0.0065	0.78	0.0086	0.0013	0	0.00066	0	0	0	2	0.3	0.31
110	0.18	0.5	0.096	0.21	0.014	1.7e-05	0	0	0	0	1	0.2	0.24
111	0.8	0.074	0.096	0.029	3.4e-05	0	0	0	0	0	0	0.23	0.31
112	0	0	0	0	0	0.0037	0	0	1	0	8	0.11	0
113	0.00035	0.0047	0.00016	0.0016	0.00013	0.32	0	0	0.67	1.8e-06	8	0.11	0
114	0.21	0.33	0.22	0.19	0.039	0	0	0	0	0	1	0.2	0.24
115	0.075	0.88	0.00081	0.044	0	0	0	0	0	0	1	0.2	0.24
116	0	0	0.98	0	0	0	0.016	0	0	0	2	0.3	0.31
117	0	0	0.09	0	0	0	0.91	0	0	0	6	0.34	0.61
118	0.098	0.58	0.035	0.15	0.0075	0.13	0	0	0	0.0018	1	0.2	0.24
119	0	0	0	0	0	0.032	0	0	0.97	1.3e-05	8	0.11	0
120	0.055	0.84	0.003	0.1	0.00017	0	0	0	0	0	1	0.2	0.24
121	0	0	0	0	0	3.9e-05	0	0	0	1	9	0.033	0.069
122	0.71	0.13	0.11	0.045	0.00014	0	0	0	0	0	0	0.23	0.31
123	0.28	0.57	0.033	0.12	0.00047	0	0	0	0	0	1	0.2	0.24
124	0.45	0.31	0.14	0.095	0.0021	0	2.6e-06	0	0	0	0	0.23	0.31
125	0.071	0.79	0.0084	0.13	0.0009	0.0037	0	0	0	0.00028	1	0.2	0.24
126	0.54	0.31	0.091	0.06	0.00048	0	0.00014	0	0	0	0	0.23	0.31
127	0.069	0.84	0.00048	0.094	1.4e-06	0	0	0	0	0	1	0.2	0.24
128	8.3e-06	0.00018	0	1.3e-05	0	7.5e-05	0	0.96	0	0.042	7	0	0.14
129	0.48	0.14	0.32	0.054	0.0044	0	0.0031	0	0	0	0	0.23	0.31
130	1.8e-05	0.0014	0	5.1e-05	0	0.00078	0	0	0	1	9	0.033	0.069
131	0	0	0	0	0	0.01	0	0	0.99	0	8	0.11	0
132	0	0	0	0	0	0.0011	0	0	0	1	9	0.033	0.069
133	0.36	0.24	0.28	0.11	0.012	0	5.4e-05	0	0	0	0	0.23	0.31
134	0.24	0.55	0.051	0.15	0.0017	0	0	0	0	0	1	0.2	0.24
135	0.31	0.38	0.15	0.16	0.007	0	0	0	0	0	1	0.2	0.24
136	0.52	0.16	0.26	0.046	0.0024	0	0.015	0	0	0	0	0.23	0.31
137	0.51	0.18	0.25	0.055	0.0027	0	0.00099	0	0	0	0	0.23	0.31
138	0.54	0.25	0.12	0.087	0.00068	0	0	0	0	0	0	0.23	0.31
139	0.76	0.11	0.1	0.033	6.8e-05	0	0	0	0	0	0	0.23	0.31
140	0.51	0.12	0.31	0.05	0.0028	0	0.00013	0	0	0	0	0.23	0.31
141	0.28	0.55	0.039	0.13	0.00066	0	0	0	0	0	1	0.2	0.24
142	0.43	0.17	0.32	0.078	0.0071	0	0.00018	0	0	0	0	0.23	0.31
143	0	0	0	0	0	1	0	0	0	1.8e-06	5	0.13	0.034
144	0.42	0.38	0.084	0.12	0.0009	0	0	0	0	0	0	0.23	0.31
145	0	0	0	0	0	3.9e-06	0	0.91	0	0.092	7	0	0.14
146	0.034	0.65	0.012	0.29	0.0085	0	0	0	0	0	1	0.2	0.24
147	0.34	0.52	0.056	0.084	0.00091	0	1.8e-05	0	0	0.00016	1	0.2	0.24
148	0.088	0.45	0.091	0.31	0.061	6.7e-05	0	0	0	0	1	0.2	0.24
149	0	0	0	0	0	0	0	0.99	0	0.0056	7	0	0.14
150	0.9	0.00055	0.1	0.00033	0	0	0	0	0	0	0	0.23	0.31
151	0.91	0.017	0.065	0.0028	1.8e-06	0	0.00061	0	0	0	0	0.23	0.31
152	0.24	0.51	0.079	0.17	0.0041	0	0	0	0	0	1	0.2	0.24
153	0.32	0.39	0.1	0.19	0.0026	0	0	0	0	0	1	0.2	0.24
154	0.39	0.027	0.53	0.014	0.00064	0	0.032	0	0	0	2	0.3	0.31
155	2.8e-06	0.00029	0	3.3e-05	0	1	0	0	0	0.0029	5	0.13	0.034
156	0.046	0.92	0.00016	0.033	0	0	0	0	0	0	1	0.2	0.24
157	0.068	0.72	0.0017	0.21	2e-05	0	0	0	0	0	1	0.2	0.24
158	0.2	0.4	0.18	0.18	0.037	0.0018	9.1e-06	0	0	5.7e-06	1	0.2	0.24
159	0	0	0	0	0	0	0	0	0	1	9	0.033	0.069
160	0.58	0.29	0.061	0.061	0.00014	0	0	0	0	0	0	0.23	0.31
161	0.18	0.64	0.02	0.16	0.00046	0	0	0	0	0	1	0.2	0.24
162	0	0	0	0	0	0.00085	0	0	1	0	8	0.11	0
163	0	0	0	0	0	0.048	0	0	0.95	0	8	0.11	0
164	0.5	0.036	0.41	0.053	0.0012	0	0	0	0	0	0	0.23	0.31
165	0.23	0.49	0.098	0.18	0.0077	0	0	0	0	0	1	0.2	0.24
166	0.51	0.15	0.27	0.066	0.0026	0	4.4e-06	0	0	0	0	0.23	0.31
167	0.18	0.25	0.24	0.29	0.048	0	0	0	0	0	3	0.23	0.24
168	0.72	0.1	0.12	0.061	0.0001	0	0	0	0	0	0	0.23	0.31
169	0.82	0.051	0.097	0.033	1.9e-05	0	0	0	0	0	0	0.23	0.31
170	0	0	0	0	0	1	0	0	0	0	5	0.13	0.034
171	0	0	0	0	0	0.031	0	0	0.97	0.00042	8	0.11	0
172	0.78	0.012	0.2	0.0094	2.1e-05	0	0	0	0	0	0	0.23	0.31
173	0.32	0.002	0.67	0.0032	0.00035	0	4.5e-06	0	0	0	2	0.3	0.31
174	0.079	0.014	0.72	0.045	0.14	0	0	0	0	0	2	0.3	0.31
175	0.22	0.23	0.34	0.14	0.06	0.00017	0.00013	0	0	0	2	0.3	0.31
176	0.3	0.25	0.31	0.11	0.026	9.7e-05	0.00095	0	0	0	2	0.3	0.31
177	0	0	0	0	0	0.21	0	0	0.79	0	8	0.11	0
178	0.35	0.45	0.1	0.1	0.0028	1e-05	0.00011	0	0	3.3e-05	1	0.2	0.24
179	0	0	0	0	0	2.6e-05	0	0.92	0	0.077	7	0	0.14
180	0.48	0.22	0.23	0.072	0.0034	0	0.00046	0	0	0	0	0.23	0.31
181	0.17	0.52	0.059	0.25	0.0052	0	0	0	0	0	1	0.2	0.24
182	0	0	0	0	0	0.022	0	0	0.98	2e-06	8	0.11	0
183	0.38	0.13	0.41	0.064	0.013	0	0.0044	0	0	0	2	0.3	0.31
184	0.28	0.28	0.27	0.13	0.025	3.5e-06	5.5e-05	0	0	0	0	0.23	0.31
185	0.041	0.82	0.0042	0.13	0.00072	0.0053	0	0	0	0.0007	1	0.2	0.24
186	0.58	0.25	0.079	0.095	0.0002	0	0	0	0	0	0	0.23	0.31
187	0.25	0.36	0.2	0.17	0.021	9e-06	5.4e-06	0	0	0	1	0.2	0.24
188	0.18	0.49	0.042	0.29	0.0018	0	0	0	0	0	1	0.2	0.24
189	0.46	0.056	0.44	0.046	0.0031	0	0	0	0	0	0	0.23	0.31
190	0.13	0.035	0.68	0.041	0.12	0	0.0022	0	0	0	2	0.3	0.31
191	0.19	0.094	0.44	0.22	0.047	0	0.011	0	0	0	2	0.3	0.31
192	0.23	0.064	0.54	0.12	0.033	0	0.015	0	0	0	2	0.3	0.31
193	0.68	1.2e-05	0.18	3e-06	0	0.023	0	0	0.11	4.6e-06	0	0.23	0.31
194	0.54	0.066	0.29	0.1	0.00093	0	0.0015	0	0	0	0	0.23	0.31
195	0.36	0.48	0.043	0.12	0.00035	0	0	0	0	0	1	0.2	0.24
196	0.75	4e-05	0.25	0.0001	0	0	0	0	0	0	0	0.23	0.31
197	0.081	0.82	0.0017	0.1	1.6e-05	0	0	0	0	0	1	0.2	0.24
198	1.7e-06	0.0001	2.2e-06	7.8e-05	3.6e-05	0.37	0	0	0.63	0	8	0.11	0
199	0.54	0.24	0.13	0.079	0.0008	0	0	0	0	0	0	0.23	0.31
200	0.0031	0.021	0.0025	0.0087	0.0017	0.33	0	0	0.63	2.6e-05	8	0.11	0
201	0.37	0.16	0.36	0.091	0.013	0	3.1e-05	0	0	0	0	0.23	0.31
202	0.74	0.1	0.12	0.046	9.1e-05	0	0	0	0	0	0	0.23	0.31
203	0.15	0.7	0.017	0.13	0.00058	0	0	0	0	0	1	0.2	0.24
204	0.19	0.54	0.09	0.17	0.012	0.0014	1.5e-06	0	0	1.9e-05	1	0.2	0.24
205	0	0	0	0	0	0	0	1	0	2.4e-05	7	0	0.14
206	0.58	0.066	0.3	0.056	0.00082	0	0	0	0	0	0	0.23	0.31
207	0.31	0.34	0.21	0.13	0.013	5.1e-06	5.9e-05	0	0	0	1	0.2	0.24
208	0.088	0.021	0.69	0.039	0.16	0	0.00029	0	0	0	2	0.3	0.31
209	0.18	0.025	0.73	0.031	0.039	0	0.00051	0	0	0	2	0.3	0.31
210	0	0	0	0	0	0	0	1	0	0.00014	7	0	0.14
211	0	0	0	0	0	1	0	0	0	1.8e-06	5	0.13	0.034
212	0.029	0.85	0.00082	0.12	4.3e-05	0	0	0	0	0	1	0.2	0.24
213	0.0032	0.5	0.00017	0.069	0.00014	0.43	0	0	0	3.9e-05	1	0.2	0.24
214	0.18	0.62	0.053	0.14	0.0047	0.0027	1.5e-06	0	0	0.0017	1	0.2	0.24
215	0	0	0	0	0	0	0	1	0	1e-06	7	0	0.14
216	0.41	0.015	0.55	0.023	0.0014	0	0	0	0	0	2	0.3	0.31
217	0.3	0.62	0.015	0.066	6.7e-05	0	0	0	0	0	1	0.2	0.24
218	0	0	0	0	0	0	0	1	0	0	7	0	0.14
219	0	0	0	0	0	1	0	0	0	0.0036	5	0.13	0.034
220	0.39	0.044	0.52	0.042	0.005	0	5.5e-06	0	0	0	2	0.3	0.31
221	0.19	0.45	0.092	0.26	0.0097	0	0	0	0	0	1	0.2	0.24
222	0.35	0.077	0.47	0.039	0.011	0	0.05	0	0	0	2	0.3	0.31
223	0	0	0	0	0	2.6e-05	0	0	1	1.5e-05	8	0.11	0
224	0.55	0.0062	0.44	0.0062	0.00014	0	0	0	0	0	0	0.23	0.31
225	0.13	0.016	0.77	0.025	0.054	0	0.00014	0	0	0	2	0.3	0.31
226	0	0	0	0	0	0.0005	0	0	1	0	8	0.11	0
227	0.57	0.0079	0.41	0.012	0.00013	0	0	0	0	0	0	0.23	0.31
228	0.23	0.00031	0.76	0.0014	0.00011	0	0	0	0	0	2	0.3	0.31
229	0.25	0.23	0.38	0.12	0.011	0	3.1e-05	0	0	0	2	0.3	0.31
230	0	0	0	0	0	1	0	0	0	0.00043	5	0.13	0.034
231	0.56	0.15	0.23	0.063	0.0014	0	0	0	0	0	0	0.23	0.31
232	0	0	0	0	0	0.018	0	0	0.98	0.0008	8	0.11	0
233	0	0	0	0	0	0	0	1	0	3e-05	7	0	0.14
234	0.27	0.66	0.0079	0.065	2.3e-05	0	0	0	0	0	1	0.2	0.24
235	0.036	0.78	0.0083	0.16	0.00089	0.017	1.5e-06	0	0	2.4e-05	1	0.2	0.24
236	0	0	0	0	0	0	0	0.98	0	0.023	7	0	0.14
237	0	0	0	0	0	1	0	0	0	0	5	0.13	0.034
238	0.21	0.067	0.59	0.078	0.055	0	6.1e-06	0	0	0	2	0.3	0.31
239	0.51	0.29	0.11	0.084	0.00077	0	0	0	0	0	0	0.23	0.31
240	0.27	0.54	0.022	0.17	0.00017	0	0	0	0	0	1	0.2	0.24
241	0.29	0.54	0.052	0.12	0.0011	0	0	0	0	0	1	0.2	0.24
242	0	0	0	0	0	1	0	0	0	0	5	0.13	0.034
243	0.55	0.29	0.029	0.14	2.5e-05	0	0	0	0	0	0	0.23	0.31
244	0.1	0.67	0.015	0.21	0.00098	0	0	0	0	0	1	0.2	0.24
245	0.31	0.24	0.3	0.13	0.019	0	5.3e-06	0	0	0	0	0.23	0.31
246	0.2	0.42	0.083	0.29	0.0056	0	0	0	0	0	1	0.2	0.24
247	0	0	0	0	0	0	0	0.99	0	0.0063	7	0	0.14
248	0.17	0.0085	0.79	0.017	0.015	0	6.8e-05	0	0	0	2	0.3	0.31
249	0.35	0.4	0.069	0.18	0.00091	0	0	0	0	0	1	0.2	0.24
250	0	0	0	0	0	0	0	0	0	1	9	0.033	0.069
251	0.39	0.0066	0.59	0.011	0.00066	0	0	0	0	0	2	0.3	0.31
252	0	0	0	0	0	3.4e-05	0	0.92	0	0.077	7	0	0.14
253	0.73	0.097	0.12	0.045	0.0001	0	0	0	0	0	0	0.23	0.31
254	0.2	0.74	0.0036	0.058	9.9e-06	0	0	0	0	0	1	0.2	0.24
255	0.59	0.26	0.049	0.1	6.3e-05	0	0	0	0	0	0	0.23	0.31
256	0.65	0.075	0.24	0.035	0.00045	0	2.2e-06	0	0	0	0	0.23	0.31
257	0.54	0.31	0.031	0.12	3.5e-05	0	0	0	0	0	0	0.23	0.31
258	0	0	0	0	0	0.0014	0	0	1	3.7e-06	8	0.11	0
259	0.07	0.77	0.007	0.15	0.00057	0	0	0	0	0	1	0.2	0.24
260	0.062	0.86	0.00087	0.077	7.7e-06	0	0	0	0	0	1	0.2	0.24
261	0.8	0.059	0.12	0.02	4.4e-05	0	0	0	0	0	0	0.23	0.31
262	0	0	0	0	0	0	0	1	0	0.00019	7	0	0.14
263	0.48	0.15	0.29	0.075	0.0034	0	1.1e-06	0	0	0	0	0.23	0.31
264	0.45	0.43	0.054	0.068	0.00032	0	8.6e-06	0	0	0	0	0.23	0.31
265	0	0	0	0	0	0	0	1	0	0.00021	7	0	0.14
266	0	0	0	0	0	2e-05	0	0	0	1	9	0.033	0.069
267	0.53	0.21	0.12	0.13	0.0005	0	0	0	0	0	0	0.23	0.31
268	0.47	0.19	0.27	0.062	0.0042	0	0.0023	0	0	0	0	0.23	0.31
269	0.0014	0.012	0.00089	0.0045	0.00058	0.31	0	0	0.67	3.4e-05	8	0.11	0
270	0.0087	0.00028	0.7	0.0028	0.29	0	2e-06	0	0	0	2	0.3	0.31
271	0	0	0.43	0	0	0	0.57	0	0	0	6	0.34	0.61
272	0	0	0	0	0	0.025	0	0	0.98	4.7e-05	8	0.11	0
273	0.61	0.29	0.051	0.048	3e-05	0	0	0	0	0	0	0.23	0.31
274	0.079	0.0019	0.87	0.0025	0.006	0	0.043	0	0	0	2	0.3	0.31
275	0	0	0	0	0	0.0012	0	0	1	0	8	0.11	0
276	0.21	0.67	0.011	0.11	3.5e-05	0	0	0	0	0	1	0.2	0.24
277	0.052	0.018	0.8	0.022	0.11	0	0.0004	0	0	0	2	0.3	0.31
278	0.41	0.21	0.28	0.091	0.0029	0	0	0	0	0	0	0.23	0.31
279	0	5.5e-05	0	0	0	0	0	0	0	1	9	0.033	0.069
280	9.9e-05	5.8e-06	0.91	6.8e-05	0.087	0	0	0	0	0	2	0.3	0.31
281	0.013	0.003	0.57	0.013	0.4	0	0	0	0	0	2	0.3	0.31
282	0.2	0.48	0.051	0.27	0.00089	0	0	0	0	0	1	0.2	0.24
283	0.078	0.017	0.82	0.036	0.05	0	2.9e-06	0	0	0	2	0.3	0.31
284	0.026	0.0042	0.91	0.0055	0.046	0	0.012	0	0	0	2	0.3	0.31
285	0	0	0.52	0	0.48	0	0	0	0	0	2	0.3	0.31
286	0	0	0	0	0	0	0	1	0	0.00028	7	0	0.14
287	0.12	0.12	0.41	0.17	0.18	0	0	0	0	0	2	0.3	0.31
288	0.49	0.033	0.42	0.058	0.0011	0	0	0	0	0	0	0.23	0.31
289	0.31	0.24	0.28	0.16	0.016	0	0	0	0	0	0	0.23	0.31
290	0.3	0.63	0.0091	0.063	2.3e-05	0	0	0	0	0	1	0.2	0.24
291	0	0	0	0	0	0	0	1	0	0.0003	7	0	0.14
292	0	7.8e-06	0	0	0	0	0	0	0	1	9	0.033	0.069
293	0.012	0.91	5.9e-05	0.08	0	0	0	0	0	0	1	0.2	0.24
294	0	0	1	0	0	0	0.002	0	0	0	2	0.3	0.31
295	0.46	0.21	0.22	0.11	0.0029	0	0	0	0	0	0	0.23	0.31
296	0	0	0	0	0	0	0	1	0	4.3e-05	7	0	0.14
297	0	0	0	0	0	0	0	1	0	0.00011	7	0	0.14
298	0	0	0	0	0	0	0	1	0	0.00018	7	0	0.14
299	0.065	0.87	0.0018	0.061	6.9e-06	0	0	0	0	0	1	0.2	0.24
300	0.54	0.2	0.12	0.13	0.00046	0	0	0	0	0	0	0.23	0.31
301	0.4	0.2	0.22	0.18	0.0037	0	0	0	0	0	0	0.23	0.31
302	0.15	0.32	0.17	0.32	0.042	0	0	0	0	0	3	0.23	0.24
303	0.25	0.66	0.0082	0.084	2.9e-05	0	0	0	0	0	1	0.2	0.24
304	0	0	0	0	0	1.9e-06	0	0	0	1	9	0.033	0.069
305	0.00075	0.0078	0.00054	0.0033	0.00055	0.34	0	0	0.65	3.1e-06	8	0.11	0
306	0.31	0.29	0.24	0.15	0.014	0	0	0	0	0	0	0.23	0.31
307	0.15	0.72	0.016	0.11	0.00058	0.00034	0	0	0	0.00013	1	0.2	0.24
308	0.61	0.084	0.27	0.026	0.00084	0	0.015	0	0	0	0	0.23	0.31
309	0.18	0.69	0.0042	0.12	1.4e-05	0	0	0	0	0	1	0.2	0.24
310	0	0	0	0	0	0.068	0	0	0.93	0	8	0.11	0
311	0.54	0.14	0.26	0.04	0.002	0	0.02	0	0	0	0	0.23	0.31
312	0.2	0.73	0.0076	0.06	9.8e-06	0	0	0	0	0	1	0.2	0.24
313	0.024	0.9	0.00022	0.081	0	0	0	0	0	0	1	0.2	0.24
314	0.14	0.67	0.039	0.15	0.00086	0	0	0	0	0	1	0.2	0.24
315	0.13	0.68	0.022	0.17	0.0016	6.9e-06	0	0	0	0	1	0.2	0.24
316	0	0	0	0	0	0	0	0	0	1	9	0.033	0.069
317	0.39	0.14	0.36	0.1	0.0084	0	0	0	0	0	0	0.23	0.31
318	0.28	0.25	0.32	0.12	0.031	2.5e-06	0.00011	0	0	0	2	0.3	0.31
319	0.53	0.43	0.0056	0.033	0	0	0	0	0	0	0	0.23	0.31
320	0.36	0.055	0.55	0.03	0.002	0	0.0044	0	0	0	2	0.3	0.31
